location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18051,2020-01-11,ChIJfwz5VGHecYgR30TbEUcrKlM,Q506168,geoId/18051,US,United States of America,IN,Indiana,18051,Gibson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33721,16864,16857,4388,4359,4025,4016,4102,4811,4100,2382,1538,1804394,38.31,-87.58,1293,78.557143,,,,,,,7.65,,10.46,4.08,3.57,6.12,4.34,14.79,8.42,,7.14,5.36,6.63,3.57,6.63,3.83,6.63,25.76,,9.18,4.08,5.36,5.61,37.75,3.57,9.44,4.59,4.08,,12.644444,4.633333,17.666667,23.339778,,11.616667,93.556475
US_IN_18051,2020-01-12,ChIJfwz5VGHecYgR30TbEUcrKlM,Q506168,geoId/18051,US,United States of America,IN,Indiana,18051,Gibson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33721,16864,16857,4388,4359,4025,4016,4102,4811,4100,2382,1538,1804394,38.31,-87.58,1293,78.557143,,,,,,5.0,10.01,,7.79,9.18,4.73,6.95,4.73,14.46,7.51,,8.9,4.17,,6.95,,6.12,6.67,23.91,4.73,5.0,,5.56,4.73,50.05,4.45,8.06,4.73,4.45,5.56,2.205556,0.361111,4.627778,31.806444,,0.711111,89.977816
US_IN_18051,2020-01-13,ChIJfwz5VGHecYgR30TbEUcrKlM,Q506168,geoId/18051,US,United States of America,IN,Indiana,18051,Gibson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33721,16864,16857,4388,4359,4025,4016,4102,4811,4100,2382,1538,1804394,38.31,-87.58,1293,78.557143,,,,,,4.5,6.21,,8.79,8.14,6.43,8.14,,13.07,8.57,3.86,13.93,6.64,4.29,4.29,4.5,4.29,7.07,21.0,4.71,8.14,4.29,5.14,5.57,35.58,4.29,5.36,6.0,6.21,,4.077778,1.216667,6.811111,0.0508,,1.833333,85.490253
US_IN_18051,2020-01-14,ChIJfwz5VGHecYgR30TbEUcrKlM,Q506168,geoId/18051,US,United States of America,IN,Indiana,18051,Gibson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33721,16864,16857,4388,4359,4025,4016,4102,4811,4100,2382,1538,1804394,38.31,-87.58,1293,78.557143,,,,,,5.75,5.97,,9.38,8.74,4.48,5.12,3.2,15.13,8.95,4.9,11.72,3.2,3.2,6.82,4.05,4.69,7.03,18.76,6.18,6.39,3.41,3.62,5.97,36.66,,4.9,4.26,6.82,4.9,5.644444,0.888889,12.5,0.0254,,3.9,88.666661
US_IN_18051,2020-01-15,ChIJfwz5VGHecYgR30TbEUcrKlM,Q506168,geoId/18051,US,United States of America,IN,Indiana,18051,Gibson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33721,16864,16857,4388,4359,4025,4016,4102,4811,4100,2382,1538,1804394,38.31,-87.58,1293,78.557143,,,,,,3.1,7.23,4.13,9.91,5.99,6.61,5.58,4.54,15.07,8.26,3.72,7.02,5.37,5.37,5.99,,6.2,6.2,24.57,5.99,,8.26,6.81,7.43,31.39,4.34,6.61,3.3,5.37,3.92,7.855556,2.538889,13.483333,0.15875,,7.083333,94.929205
US_IN_18051,2020-01-16,ChIJfwz5VGHecYgR30TbEUcrKlM,Q506168,geoId/18051,US,United States of America,IN,Indiana,18051,Gibson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33721,16864,16857,4388,4359,4025,4016,4102,4811,4100,2382,1538,1804394,38.31,-87.58,1293,78.557143,,,,,,,6.12,3.17,7.81,4.86,4.01,6.33,3.8,10.77,7.39,5.7,8.23,5.49,,4.22,3.38,4.01,8.65,16.68,5.28,8.87,4.43,5.91,6.97,29.98,3.59,7.81,4.22,4.43,4.22,3.261111,-1.488889,11.338889,0.0508,,-0.216667,78.068587
US_IN_18051,2020-01-17,ChIJfwz5VGHecYgR30TbEUcrKlM,Q506168,geoId/18051,US,United States of America,IN,Indiana,18051,Gibson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33721,16864,16857,4388,4359,4025,4016,4102,4811,4100,2382,1538,1804394,38.31,-87.58,1293,78.557143,,,,,,4.86,5.29,5.71,9.09,5.5,3.17,4.23,7.83,10.36,6.34,4.44,9.09,5.5,6.34,5.08,3.38,,8.46,19.88,3.81,6.13,3.38,3.17,3.81,35.11,4.44,4.65,,4.86,3.38,-1.477778,-3.394444,3.755556,0.0,,-5.966667,71.548081
US_IN_18051,2020-01-18,ChIJfwz5VGHecYgR30TbEUcrKlM,Q506168,geoId/18051,US,United States of America,IN,Indiana,18051,Gibson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33721,16864,16857,4388,4359,4025,4016,4102,4811,4100,2382,1538,1804394,38.31,-87.58,1293,78.557143,,,,,,4.49,5.81,,10.56,3.7,5.28,4.22,,15.05,7.13,4.22,7.39,4.49,5.28,5.81,,5.81,6.07,23.5,,4.75,3.96,,5.28,41.19,,4.22,3.96,,,6.011111,-0.35,12.422222,12.8905,,2.427778,78.168125
US_IN_18051,2020-01-19,ChIJfwz5VGHecYgR30TbEUcrKlM,Q506168,geoId/18051,US,United States of America,IN,Indiana,18051,Gibson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33721,16864,16857,4388,4359,4025,4016,4102,4811,4100,2382,1538,1804394,38.31,-87.58,1293,78.557143,,,,,,3.98,7.17,5.31,7.7,6.63,5.31,4.78,5.04,10.88,4.51,,6.1,,5.57,7.43,,6.37,5.31,22.82,4.78,4.78,,3.98,6.9,33.17,,4.25,4.51,,5.31,-4.877778,-8.522222,2.511111,6.180667,,-10.238889,66.18183
US_IN_18051,2020-01-20,ChIJfwz5VGHecYgR30TbEUcrKlM,Q506168,geoId/18051,US,United States of America,IN,Indiana,18051,Gibson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33721,16864,16857,4388,4359,4025,4016,4102,4811,4100,2382,1538,1804394,38.31,-87.58,1293,78.557143,,,,,,3.22,6.65,4.72,8.37,6.01,5.79,6.65,3.65,13.73,6.44,3.86,5.15,4.5,6.01,,3.65,4.5,6.65,19.95,4.29,5.58,5.79,4.5,5.79,37.54,4.5,6.65,5.58,,,-7.65,-9.144444,-3.777778,0.0,,-11.077778,76.46845
US_IN_18051,2020-01-21,ChIJfwz5VGHecYgR30TbEUcrKlM,Q506168,geoId/18051,US,United States of America,IN,Indiana,18051,Gibson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33721,16864,16857,4388,4359,4025,4016,4102,4811,4100,2382,1538,1804394,38.31,-87.58,1293,78.557143,,,,,,5.94,6.15,,10.6,5.51,3.39,7.21,3.18,14.63,5.3,6.15,8.91,4.88,5.51,3.39,3.39,8.7,8.27,25.02,6.15,6.57,7.21,8.48,4.45,41.57,,6.15,4.24,4.24,4.45,-3.805556,-7.572222,0.522222,0.0,,-7.15,77.675396
US_IN_18051,2020-01-22,ChIJfwz5VGHecYgR30TbEUcrKlM,Q506168,geoId/18051,US,United States of America,IN,Indiana,18051,Gibson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33721,16864,16857,4388,4359,4025,4016,4102,4811,4100,2382,1538,1804394,38.31,-87.58,1293,78.557143,,,,,,5.27,4.64,,9.7,6.96,6.32,7.59,,12.02,6.32,5.06,9.28,3.16,4.64,6.11,4.01,5.9,5.48,26.56,5.69,7.17,5.48,9.06,4.22,35.84,3.16,6.75,4.43,5.9,2.95,-3.222222,-7.238889,2.533333,0.0,,-6.872222,75.940774
US_IN_18051,2020-01-23,ChIJfwz5VGHecYgR30TbEUcrKlM,Q506168,geoId/18051,US,United States of America,IN,Indiana,18051,Gibson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33721,16864,16857,4388,4359,4025,4016,4102,4811,4100,2382,1538,1804394,38.31,-87.58,1293,78.557143,,,,,,4.57,5.82,,10.59,7.06,5.4,6.65,3.32,17.45,6.65,6.86,9.76,3.12,3.95,5.19,5.4,7.27,6.23,26.38,3.95,7.68,6.86,3.53,4.57,38.01,4.15,4.78,4.57,6.44,3.53,2.35,-0.961111,6.016667,0.653143,,-3.444444,66.038946
US_IN_18051,2020-01-24,ChIJfwz5VGHecYgR30TbEUcrKlM,Q506168,geoId/18051,US,United States of America,IN,Indiana,18051,Gibson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33721,16864,16857,4388,4359,4025,4016,4102,4811,4100,2382,1538,1804394,38.31,-87.58,1293,78.557143,,,,,,3.41,4.69,3.84,8.53,6.82,5.54,5.12,,19.83,7.89,3.84,8.95,,3.84,4.69,4.05,2.98,7.25,25.37,7.25,5.33,6.18,5.33,5.54,37.73,6.82,8.31,,5.12,3.41,4.183333,2.266667,5.511111,4.5085,,3.605556,96.090428
US_IN_18051,2020-01-25,ChIJfwz5VGHecYgR30TbEUcrKlM,Q506168,geoId/18051,US,United States of America,IN,Indiana,18051,Gibson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33721,16864,16857,4388,4359,4025,4016,4102,4811,4100,2382,1538,1804394,38.31,-87.58,1293,78.557143,,,,,,6.53,9.92,,10.18,5.48,7.05,,,23.5,6.79,6.01,5.22,,6.01,,3.92,,,31.86,9.14,8.62,5.48,6.27,4.44,33.95,,6.27,6.27,4.7,,1.7,0.8,4.083333,2.0955,,0.327778,90.738036
US_IN_18051,2020-01-26,ChIJfwz5VGHecYgR30TbEUcrKlM,Q506168,geoId/18051,US,United States of America,IN,Indiana,18051,Gibson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33721,16864,16857,4388,4359,4025,4016,4102,4811,4100,2382,1538,1804394,38.31,-87.58,1293,78.557143,,,,,,6.28,9.41,3.66,10.2,10.72,5.75,5.75,3.66,26.93,7.06,4.97,9.67,6.01,8.11,3.66,,4.97,8.37,34.25,4.71,7.06,,3.66,5.49,40.26,4.97,8.89,9.67,3.66,4.97,1.327778,-2.577778,7.172222,0.0254,,-1.333333,82.575378
US_IN_18051,2020-01-27,ChIJfwz5VGHecYgR30TbEUcrKlM,Q506168,geoId/18051,US,United States of America,IN,Indiana,18051,Gibson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33721,16864,16857,4388,4359,4025,4016,4102,4811,4100,2382,1538,1804394,38.31,-87.58,1293,78.557143,,,,,,3.47,4.56,6.73,9.99,4.56,5.43,7.16,,26.27,8.68,3.91,9.77,6.3,4.99,5.21,5.21,5.64,7.82,29.74,,7.16,4.56,4.12,5.86,39.73,4.78,7.6,3.47,4.99,4.34,0.777778,-2.016667,4.988889,0.0,,-0.411111,91.885736
US_IN_18051,2020-01-28,ChIJfwz5VGHecYgR30TbEUcrKlM,Q506168,geoId/18051,US,United States of America,IN,Indiana,18051,Gibson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33721,16864,16857,4388,4359,4025,4016,4102,4811,4100,2382,1538,1804394,38.31,-87.58,1293,78.557143,,,,,,3.43,3.86,,7.93,6.86,4.71,4.93,3.86,25.72,8.57,3.86,7.07,4.29,6.43,6.43,,3.64,6.22,33.44,8.14,5.36,4.5,4.5,3.86,33.01,,4.71,3.86,4.29,,-0.450617,-1.314815,1.166667,0.056444,,-1.734568,91.182176
US_IN_18051,2020-01-29,ChIJfwz5VGHecYgR30TbEUcrKlM,Q506168,geoId/18051,US,United States of America,IN,Indiana,18051,Gibson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33721,16864,16857,4388,4359,4025,4016,4102,4811,4100,2382,1538,1804394,38.31,-87.58,1293,78.557143,,,,,,5.06,4.85,7.38,8.65,6.33,4.85,3.58,,31.42,10.33,5.48,9.49,,3.8,6.75,4.22,4.01,5.48,34.8,6.54,5.91,5.91,4.22,5.48,33.11,5.48,6.96,5.69,5.48,4.01,1.061728,-0.37037,3.888889,0.127,,-0.981481,86.440291
US_IN_18051,2020-01-30,ChIJfwz5VGHecYgR30TbEUcrKlM,Q506168,geoId/18051,US,United States of America,IN,Indiana,18051,Gibson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33721,16864,16857,4388,4359,4025,4016,4102,4811,4100,2382,1538,1804394,38.31,-87.58,1293,78.557143,,,,,,6.35,5.93,2.96,10.37,4.66,6.77,7.41,3.6,39.58,10.79,4.87,7.83,4.02,5.29,5.29,4.02,4.23,4.45,35.13,6.77,6.56,3.81,6.35,3.81,35.56,,7.62,5.08,3.39,5.5,1.583333,-0.716667,4.722222,0.362857,,-0.438889,86.575633
US_IN_18051,2020-01-31,ChIJfwz5VGHecYgR30TbEUcrKlM,Q506168,geoId/18051,US,United States of America,IN,Indiana,18051,Gibson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33721,16864,16857,4388,4359,4025,4016,4102,4811,4100,2382,1538,1804394,38.31,-87.58,1293,78.557143,,,,,,5.26,9.69,4.42,6.53,6.95,,6.11,3.16,38.12,9.9,4.84,7.16,3.79,4.0,7.79,3.79,5.9,5.9,36.23,6.32,5.05,5.9,3.58,3.58,30.54,3.79,5.69,5.05,3.16,2.95,3.338889,0.944444,5.855556,1.072444,,1.605556,88.512597
US_IN_18051,2020-02-01,ChIJfwz5VGHecYgR30TbEUcrKlM,Q506168,geoId/18051,US,United States of America,IN,Indiana,18051,Gibson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33721,16864,16857,4388,4359,4025,4016,4102,4811,4100,2382,1538,1804394,38.31,-87.58,1293,78.557143,,,,,,7.96,8.22,,9.02,6.1,4.24,5.57,,29.97,9.55,,11.4,5.04,4.51,3.98,7.96,,5.83,29.7,6.63,4.51,,,,38.98,3.71,7.42,6.63,5.3,3.71,4.677778,2.75,7.372222,0.889,,2.505556,85.886913
US_IN_18051,2020-02-02,ChIJfwz5VGHecYgR30TbEUcrKlM,Q506168,geoId/18051,US,United States of America,IN,Indiana,18051,Gibson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33721,16864,16857,4388,4359,4025,4016,4102,4811,4100,2382,1538,1804394,38.31,-87.58,1293,78.557143,,,,,,6.01,,4.1,11.47,7.92,4.37,5.73,3.82,22.94,11.47,3.82,7.64,4.92,,8.19,,5.19,7.92,26.21,,6.28,,,3.82,36.04,4.64,3.82,5.19,,,7.138889,-0.8,18.361111,0.0,,1.383333,66.857582
US_IN_18051,2020-02-03,ChIJfwz5VGHecYgR30TbEUcrKlM,Q506168,geoId/18051,US,United States of America,IN,Indiana,18051,Gibson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33721,16864,16857,4388,4359,4025,4016,4102,4811,4100,2382,1538,1804394,38.31,-87.58,1293,78.557143,,,,,,4.74,7.1,3.44,9.04,6.24,3.44,5.17,4.3,22.38,13.56,5.81,9.9,6.46,3.87,3.87,3.66,3.23,7.32,32.07,6.67,5.6,4.3,5.38,5.17,34.43,4.09,6.67,6.67,4.09,4.95,11.688889,4.477778,21.127778,0.0,,4.422222,61.249122
US_IN_18051,2020-02-04,ChIJfwz5VGHecYgR30TbEUcrKlM,Q506168,geoId/18051,US,United States of America,IN,Indiana,18051,Gibson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33721,16864,16857,4388,4359,4025,4016,4102,4811,4100,2382,1538,1804394,38.31,-87.58,1293,78.557143,,,,,,4.77,5.6,4.15,8.71,9.74,5.6,6.01,3.52,25.91,9.74,5.6,4.77,5.8,5.39,6.01,7.46,4.77,6.63,29.02,6.43,3.32,3.94,6.01,6.22,37.94,,6.43,6.01,3.52,,12.966667,5.388889,18.088889,2.737556,,10.316667,84.071883
US_IN_18051,2020-02-05,ChIJfwz5VGHecYgR30TbEUcrKlM,Q506168,geoId/18051,US,United States of America,IN,Indiana,18051,Gibson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33721,16864,16857,4388,4359,4025,4016,4102,4811,4100,2382,1538,1804394,38.31,-87.58,1293,78.557143,,,,,,4.76,7.45,4.55,8.9,9.31,4.55,5.38,4.55,24.63,12.83,5.79,9.52,5.38,5.79,5.17,,3.73,6.0,27.94,,5.59,3.73,4.76,6.0,32.91,3.31,4.97,4.55,5.17,3.52,2.75,1.383333,5.633333,8.240889,,1.455556,91.270027
