location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_AR_05067,2020-01-01,ChIJs1-kW4P004cRKYiAbymBn10,Q61014,geoId/05067,US,United States of America,AR,Arkansas,05067,Jackson County,US,USA,2,,,,,,,17017,8381,8636,1895,1847,2387,2239,2185,2342,2070,1365,687,1818415,35.593889,-91.193611,1661,74.42,,,,,18.86,27.24,3.877778,-1.905556,11.233333,0.0,,-2.45679,62.484104
US_AR_05067,2020-01-02,ChIJs1-kW4P004cRKYiAbymBn10,Q61014,geoId/05067,US,United States of America,AR,Arkansas,05067,Jackson County,US,USA,2,,,,,,,17017,8381,8636,1895,1847,2387,2239,2185,2342,2070,1365,687,1818415,35.593889,-91.193611,1661,74.42,,,,10.65,23.18,42.6,9.227778,7.555556,11.133333,0.254,,5.444444,77.264552
US_AR_05067,2020-01-03,ChIJs1-kW4P004cRKYiAbymBn10,Q61014,geoId/05067,US,United States of America,AR,Arkansas,05067,Jackson County,US,USA,2,,,,,,,17017,8381,8636,1895,1847,2387,2239,2185,2342,2070,1365,687,1818415,35.593889,-91.193611,1661,74.42,,,,,17.63,32.64,11.927778,10.094444,14.1,22.436667,,11.493827,96.385756
US_AR_05067,2020-01-04,ChIJs1-kW4P004cRKYiAbymBn10,Q61014,geoId/05067,US,United States of America,AR,Arkansas,05067,Jackson County,US,USA,2,,,,,,,17017,8381,8636,1895,1847,2387,2239,2185,2342,2070,1365,687,1818415,35.593889,-91.193611,1661,74.42,,,,,11.69,28.19,6.522222,2.222222,11.766667,2.413,,0.820988,66.561652
US_AR_05067,2020-01-05,ChIJs1-kW4P004cRKYiAbymBn10,Q61014,geoId/05067,US,United States of America,AR,Arkansas,05067,Jackson County,US,USA,2,,,,,,,17017,8381,8636,1895,1847,2387,2239,2185,2342,2070,1365,687,1818415,35.593889,-91.193611,1661,74.42,,,,,25.67,36.36,5.377778,-1.75,17.188889,0.0,,0.234568,68.797508
US_AR_05067,2020-01-06,ChIJs1-kW4P004cRKYiAbymBn10,Q61014,geoId/05067,US,United States of America,AR,Arkansas,05067,Jackson County,US,USA,2,,,,,,,17017,8381,8636,1895,1847,2387,2239,2185,2342,2070,1365,687,1818415,35.593889,-91.193611,1661,74.42,,,,11.1,21.03,33.88,6.527778,0.45,13.272222,0.0,,0.87037,65.983243
US_AR_05067,2020-01-07,ChIJs1-kW4P004cRKYiAbymBn10,Q61014,geoId/05067,US,United States of America,AR,Arkansas,05067,Jackson County,US,USA,2,,,,,,,17017,8381,8636,1895,1847,2387,2239,2185,2342,2070,1365,687,1818415,35.593889,-91.193611,1661,74.42,,,,8.79,13.74,30.77,6.011111,0.377778,13.861111,0.0,,-1.41358,58.246336
US_AR_05067,2020-01-08,ChIJs1-kW4P004cRKYiAbymBn10,Q61014,geoId/05067,US,United States of America,AR,Arkansas,05067,Jackson County,US,USA,2,,,,,,,17017,8381,8636,1895,1847,2387,2239,2185,2342,2070,1365,687,1818415,35.593889,-91.193611,1661,74.42,,,,,20.29,22.96,6.044444,-1.455556,16.516667,0.0,,-1.537037,57.57129
US_AR_05067,2020-01-09,ChIJs1-kW4P004cRKYiAbymBn10,Q61014,geoId/05067,US,United States of America,AR,Arkansas,05067,Jackson County,US,USA,2,,,,,,,17017,8381,8636,1895,1847,2387,2239,2185,2342,2070,1365,687,1818415,35.593889,-91.193611,1661,74.42,,,,10.65,19.16,40.46,9.811111,5.722222,14.783333,0.0,,4.074074,67.777607
US_AR_05067,2020-01-10,ChIJs1-kW4P004cRKYiAbymBn10,Q61014,geoId/05067,US,United States of America,AR,Arkansas,05067,Jackson County,US,USA,2,,,,,,,17017,8381,8636,1895,1847,2387,2239,2185,2342,2070,1365,687,1818415,35.593889,-91.193611,1661,74.42,,,,8.14,11.19,23.91,15.955556,13.216667,18.122222,1.665111,,14.314815,89.855337
