location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IL_17055,2020-10-08,ChIJVepyV9rQdogRg0PlzAok3RI,Q486491,geoId/17055,US,United States of America,IL,Illinois,17055,Franklin County,US,USA,2,12,0,620,5,,,38995,19226,19769,4718,4777,4339,4402,4841,5377,5080,3519,1942,1800954,37.99,-88.92,1117,75.3,11,7,,-16,2,4.97,5.96,,11.12,6.75,6.16,3.97,,9.53,5.36,3.18,6.95,,4.77,3.77,4.97,3.38,2.98,9.14,29.99,3.77,7.75,,6.36,5.96,34.76,4.57,7.55,5.56,3.38,3.58,19.611111,10.855556,29.338889,0.0,12.105556,62.48871
US_IL_17055,2020-10-09,ChIJVepyV9rQdogRg0PlzAok3RI,Q486491,geoId/17055,US,United States of America,IL,Illinois,17055,Franklin County,US,USA,2,7,0,627,5,,,38995,19226,19769,4718,4777,4339,4402,4841,5377,5080,3519,1942,1800954,37.99,-88.92,1117,75.3,13,10,18,-20,3,6.7,5.77,5.08,13.63,8.78,3.46,5.08,,10.39,7.16,5.08,13.63,4.85,,3.69,3.93,,4.16,8.08,23.1,7.16,6.0,3.93,5.54,7.62,39.03,,6.0,9.93,6.93,3.93,19.211111,11.294444,28.161111,0.0,13.855556,71.450103
US_IL_17055,2020-10-10,ChIJVepyV9rQdogRg0PlzAok3RI,Q486491,geoId/17055,US,United States of America,IL,Illinois,17055,Franklin County,US,USA,2,11,0,638,5,,,38995,19226,19769,4718,4777,4339,4402,4841,5377,5080,3519,1942,1800954,37.99,-88.92,1117,75.3,13,27,,-8,0,,5.02,7.66,11.62,9.24,6.34,5.02,,6.6,4.22,,9.77,3.96,6.07,,,6.34,7.39,7.92,19.28,,9.51,,5.54,7.13,33.54,3.7,6.87,6.6,8.19,,19.794444,14.3,26.027778,0.0,16.388889,80.831325
US_IL_17055,2020-10-11,ChIJVepyV9rQdogRg0PlzAok3RI,Q486491,geoId/17055,US,United States of America,IL,Illinois,17055,Franklin County,US,USA,2,20,0,658,5,,,38995,19226,19769,4718,4777,4339,4402,4841,5377,5080,3519,1942,1800954,37.99,-88.92,1117,75.3,23,15,,-11,,3.75,4.75,5.75,16.99,7.75,4.0,8.5,,6.75,6.75,5.25,9.24,,7.5,4.0,,4.75,6.75,12.99,16.49,5.25,7.5,3.5,5.0,6.5,35.23,3.75,7.0,6.5,6.5,6.0,21.038889,15.338889,29.6,0.0,16.733333,76.496691
US_IL_17055,2020-10-12,ChIJVepyV9rQdogRg0PlzAok3RI,Q486491,geoId/17055,US,United States of America,IL,Illinois,17055,Franklin County,US,USA,2,20,0,678,5,,,38995,19226,19769,4718,4777,4339,4402,4841,5377,5080,3519,1942,1800954,37.99,-88.92,1117,75.3,5,1,,-34,7,5.57,6.05,,10.89,8.23,5.33,5.81,4.12,5.57,3.87,4.12,15.01,6.05,3.63,4.36,4.36,,,8.71,27.84,7.26,9.93,4.36,5.57,4.84,36.07,3.63,8.96,9.2,6.29,4.84,19.383333,14.938889,25.222222,0.0,15.4,77.858941
US_IL_17055,2020-10-13,ChIJVepyV9rQdogRg0PlzAok3RI,Q486491,geoId/17055,US,United States of America,IL,Illinois,17055,Franklin County,US,USA,2,20,0,698,5,,,38995,19226,19769,4718,4777,4339,4402,4841,5377,5080,3519,1942,1800954,37.99,-88.92,1117,75.3,3,4,,-22,3,,3.37,4.58,11.56,8.91,6.5,5.06,3.85,7.71,6.02,4.82,10.84,3.61,5.78,6.26,4.82,,3.85,8.91,23.84,6.74,5.54,6.26,6.02,7.71,35.16,,,3.37,8.19,5.78,12.9,2.666667,24.383333,0.0,3.372222,52.627074
US_IL_17055,2020-10-14,ChIJVepyV9rQdogRg0PlzAok3RI,Q486491,geoId/17055,US,United States of America,IL,Illinois,17055,Franklin County,US,USA,2,13,1,711,6,,,38995,19226,19769,4718,4777,4339,4402,4841,5377,5080,3519,1942,1800954,37.99,-88.92,1117,75.3,6,-1,,-21,4,6.18,4.75,6.41,14.49,5.94,5.7,4.51,4.51,9.5,6.89,8.08,13.3,5.46,6.65,,4.75,,5.23,8.31,27.32,,7.6,5.7,5.46,5.94,40.62,4.51,7.13,5.7,6.89,6.89,15.927778,5.994444,27.805556,0.0,5.127778,48.905532
US_IL_17055,2020-10-15,ChIJVepyV9rQdogRg0PlzAok3RI,Q486491,geoId/17055,US,United States of America,IL,Illinois,17055,Franklin County,US,USA,2,68,0,779,6,,,38995,19226,19769,4718,4777,4339,4402,4841,5377,5080,3519,1942,1800954,37.99,-88.92,1117,75.3,8,11,,-21,5,4.2,5.59,3.96,9.79,7.92,7.22,6.53,3.73,9.79,6.99,5.36,10.49,3.26,4.66,5.59,4.2,4.2,3.5,5.59,24.47,3.5,8.86,5.83,5.36,4.43,33.33,,6.76,3.73,5.59,5.59,15.766667,9.338889,23.322222,0.6604,6.888889,55.77678
US_IL_17055,2020-10-16,ChIJVepyV9rQdogRg0PlzAok3RI,Q486491,geoId/17055,US,United States of America,IL,Illinois,17055,Franklin County,US,USA,2,22,0,801,6,,,38995,19226,19769,4718,4777,4339,4402,4841,5377,5080,3519,1942,1800954,37.99,-88.92,1117,75.3,6,10,4,-22,5,6.2,7.43,4.21,12.14,6.2,5.95,5.2,,9.17,6.2,3.96,8.43,,5.7,5.45,,,5.95,8.43,25.03,8.18,7.43,5.45,5.7,3.96,39.9,4.96,5.2,5.45,,4.71,7.944444,-1.472222,17.016667,0.4572,-1.088889,53.065334
US_IL_17055,2020-10-17,ChIJVepyV9rQdogRg0PlzAok3RI,Q486491,geoId/17055,US,United States of America,IL,Illinois,17055,Franklin County,US,USA,2,12,0,813,6,,,38995,19226,19769,4718,4777,4339,4402,4841,5377,5080,3519,1942,1800954,37.99,-88.92,1117,75.3,13,20,,-9,0,5.36,4.02,6.7,7.5,6.43,7.77,5.09,4.02,3.75,6.16,,6.7,,6.43,4.29,,,,7.5,16.6,4.29,6.16,4.02,4.02,3.75,33.21,5.89,8.03,5.09,4.82,4.82,9.427778,0.733333,19.977778,0.0254,-1.372222,47.136281
US_IL_17055,2020-10-18,ChIJVepyV9rQdogRg0PlzAok3RI,Q486491,geoId/17055,US,United States of America,IL,Illinois,17055,Franklin County,US,USA,2,21,0,834,6,,,38995,19226,19769,4718,4777,4339,4402,4841,5377,5080,3519,1942,1800954,37.99,-88.92,1117,75.3,10,6,,-12,,4.33,4.59,5.36,9.44,6.88,5.1,4.59,3.83,9.44,,4.08,9.18,,3.83,,,5.1,4.08,6.88,18.36,5.61,7.91,4.33,6.38,6.88,38.76,,8.16,5.61,6.38,5.87,15.266667,10.383333,20.783333,2.9464,5.255556,51.461925
US_IL_17055,2020-10-19,ChIJVepyV9rQdogRg0PlzAok3RI,Q486491,geoId/17055,US,United States of America,IL,Illinois,17055,Franklin County,US,USA,2,6,0,840,6,,,38995,19226,19769,4718,4777,4339,4402,4841,5377,5080,3519,1942,1800954,37.99,-88.92,1117,75.3,-2,-3,,-18,6,5.04,4.43,3.43,11.29,8.47,9.27,4.84,3.02,9.27,4.23,,9.27,4.64,3.63,3.02,3.63,3.43,3.02,5.85,27.01,4.43,5.85,3.23,4.84,5.44,33.87,3.43,8.67,3.23,4.64,3.02,9.522222,7.4,13.066667,27.794857,8.644444,94.356269
US_IL_17055,2020-10-20,ChIJVepyV9rQdogRg0PlzAok3RI,Q486491,geoId/17055,US,United States of America,IL,Illinois,17055,Franklin County,US,USA,2,26,0,866,6,,,38995,19226,19769,4718,4777,4339,4402,4841,5377,5080,3519,1942,1800954,37.99,-88.92,1117,75.3,0,13,,-15,5,3.44,4.04,,9.1,10.31,4.04,4.65,3.24,9.91,5.26,5.06,8.7,2.83,7.28,3.84,,,4.85,7.48,20.43,3.64,5.06,4.85,,,30.94,2.83,6.07,3.44,4.04,5.06,10.7,9.083333,14.188889,4.572,10.016667,95.618454
US_IL_17055,2020-10-21,ChIJVepyV9rQdogRg0PlzAok3RI,Q486491,geoId/17055,US,United States of America,IL,Illinois,17055,Franklin County,US,USA,2,22,2,888,8,,,38995,19226,19769,4718,4777,4339,4402,4841,5377,5080,3519,1942,1800954,37.99,-88.92,1117,75.3,12,4,,-16,4,3.3,4.75,3.92,9.5,8.88,7.23,4.13,3.3,6.4,,4.34,10.32,5.16,5.99,,4.54,,4.54,6.2,23.75,4.54,5.58,4.75,4.96,4.34,33.04,4.96,5.16,6.2,3.92,4.34,16.038889,12.705556,19.427778,3.265714,14.905556,93.080187
US_IL_17055,2020-10-22,ChIJVepyV9rQdogRg0PlzAok3RI,Q486491,geoId/17055,US,United States of America,IL,Illinois,17055,Franklin County,US,USA,2,25,0,913,8,,,38995,19226,19769,4718,4777,4339,4402,4841,5377,5080,3519,1942,1800954,37.99,-88.92,1117,75.3,6,11,,-14,3,4.5,6.13,,7.76,9.4,5.72,6.74,4.29,7.15,3.68,4.29,6.95,3.88,6.74,5.72,3.68,,5.11,6.95,20.64,,6.95,4.9,5.31,3.88,30.44,3.06,7.15,4.29,5.11,,18.861111,12.283333,28.377778,0.1524,15.566667,81.310406
US_IL_17055,2020-10-23,ChIJVepyV9rQdogRg0PlzAok3RI,Q486491,geoId/17055,US,United States of America,IL,Illinois,17055,Franklin County,US,USA,2,17,0,930,8,,,38995,19226,19769,4718,4777,4339,4402,4841,5377,5080,3519,1942,1800954,37.99,-88.92,1117,75.3,-2,12,11,-21,7,3.96,4.4,,8.81,7.04,4.84,6.16,4.84,4.4,,3.3,11.23,,4.84,5.5,4.4,4.84,4.18,5.5,15.85,3.52,7.49,4.62,,5.94,39.19,,6.38,6.61,3.96,5.94,18.772222,8.016667,27.016667,0.550333,15.761111,82.715751
US_IL_17055,2020-10-24,ChIJVepyV9rQdogRg0PlzAok3RI,Q486491,geoId/17055,US,United States of America,IL,Illinois,17055,Franklin County,US,USA,2,22,1,952,9,,,38995,19226,19769,4718,4777,4339,4402,4841,5377,5080,3519,1942,1800954,37.99,-88.92,1117,75.3,3,30,-30,-9,2,7.2,5.92,4.37,11.06,7.72,3.86,7.2,6.43,6.69,5.66,5.4,4.89,,3.86,4.63,,,,6.17,20.32,4.63,6.17,3.6,4.63,5.92,34.73,,5.4,6.43,3.86,5.4,7.838889,5.655556,10.866667,3.96875,3.077778,71.938039
US_IL_17055,2020-10-25,ChIJVepyV9rQdogRg0PlzAok3RI,Q486491,geoId/17055,US,United States of America,IL,Illinois,17055,Franklin County,US,USA,2,30,0,982,9,,,38995,19226,19769,4718,4777,4339,4402,4841,5377,5080,3519,1942,1800954,37.99,-88.92,1117,75.3,7,15,-40,-14,,4.69,6.91,4.2,9.13,7.9,3.7,6.67,6.67,6.17,4.2,5.92,7.16,5.18,3.7,,5.18,,,6.17,18.27,5.43,8.39,,3.95,3.95,38.26,3.95,4.94,5.68,4.2,4.2,9.511111,8.177778,11.038889,0.0,4.494444,70.958207
US_IL_17055,2020-10-26,ChIJVepyV9rQdogRg0PlzAok3RI,Q486491,geoId/17055,US,United States of America,IL,Illinois,17055,Franklin County,US,USA,2,4,0,986,9,,,38995,19226,19769,4718,4777,4339,4402,4841,5377,5080,3519,1942,1800954,37.99,-88.92,1117,75.3,-7,2,-53,-17,7,3.57,3.97,4.17,10.12,8.73,4.17,4.76,3.57,7.34,3.77,4.36,9.72,3.17,5.75,,5.16,2.98,3.97,7.54,14.88,6.74,5.36,6.74,5.55,3.97,29.16,3.57,5.75,6.35,2.78,3.77,7.972222,5.355556,9.961111,7.789333,6.122222,88.214213
US_IL_17055,2020-10-27,ChIJVepyV9rQdogRg0PlzAok3RI,Q486491,geoId/17055,US,United States of America,IL,Illinois,17055,Franklin County,US,USA,2,19,0,1005,9,,,38995,19226,19769,4718,4777,4339,4402,4841,5377,5080,3519,1942,1800954,37.99,-88.92,1117,75.3,-1,15,-43,-14,6,,,,8.5,7.08,5.67,5.46,3.04,3.84,4.25,,8.9,3.04,5.26,2.83,3.64,,4.25,10.12,22.46,6.68,6.27,5.87,3.84,6.07,38.44,4.25,4.65,4.86,5.87,6.07,5.516667,4.522222,7.138889,12.954,4.855556,95.592345
US_IL_17055,2020-10-28,ChIJVepyV9rQdogRg0PlzAok3RI,Q486491,geoId/17055,US,United States of America,IL,Illinois,17055,Franklin County,US,USA,2,28,1,1033,10,,,38995,19226,19769,4718,4777,4339,4402,4841,5377,5080,3519,1942,1800954,37.99,-88.92,1117,75.3,-3,8,-41,-17,6,,6.97,5.13,12.1,9.44,3.49,3.28,4.51,7.59,3.08,5.54,9.64,4.1,4.92,3.28,3.28,5.13,4.1,7.38,23.38,6.36,3.9,3.49,3.69,4.51,30.56,3.69,5.33,4.92,3.69,4.51,7.716667,6.055556,10.094444,1.4732,6.772222,93.820683
US_IL_17055,2020-10-29,ChIJVepyV9rQdogRg0PlzAok3RI,Q486491,geoId/17055,US,United States of America,IL,Illinois,17055,Franklin County,US,USA,2,26,0,1059,10,,,38995,19226,19769,4718,4777,4339,4402,4841,5377,5080,3519,1942,1800954,37.99,-88.92,1117,75.3,0,13,-26,-15,6,,3.82,,9.86,5.84,,6.44,4.43,6.64,2.82,4.83,9.06,4.23,4.43,4.43,,3.62,6.84,5.63,19.72,3.62,7.65,4.43,6.04,3.42,30.99,7.04,7.45,4.83,5.63,,9.122222,7.2,10.733333,38.777333,7.994444,92.702261
US_IL_17055,2020-10-30,ChIJVepyV9rQdogRg0PlzAok3RI,Q486491,geoId/17055,US,United States of America,IL,Illinois,17055,Franklin County,US,USA,2,22,0,1081,10,,,38995,19226,19769,4718,4777,4339,4402,4841,5377,5080,3519,1942,1800954,37.99,-88.92,1117,75.3,9,23,-48,-16,5,5.12,5.58,3.26,8.61,6.05,,5.58,3.26,6.51,4.89,3.49,8.61,,6.05,,,4.42,4.19,7.21,17.45,4.89,8.14,3.26,6.05,5.82,37.93,,6.51,5.35,3.72,4.89,6.588889,1.261111,11.977778,1.6002,2.361111,74.475051
US_IL_17055,2020-10-31,ChIJVepyV9rQdogRg0PlzAok3RI,Q486491,geoId/17055,US,United States of America,IL,Illinois,17055,Franklin County,US,USA,2,0,0,1081,10,,,38995,19226,19769,4718,4777,4339,4402,4841,5377,5080,3519,1942,1800954,37.99,-88.92,1117,75.3,14,44,-47,-10,1,,4.25,,9.29,9.02,4.25,,,8.49,,3.98,8.22,,3.71,,6.37,4.25,,4.78,16.98,4.51,6.63,3.71,3.98,5.31,31.84,,3.98,5.04,,,7.216667,1.044444,16.972222,0.0,2.416667,71.691514
US_IL_17055,2020-11-01,ChIJVepyV9rQdogRg0PlzAok3RI,Q486491,geoId/17055,US,United States of America,IL,Illinois,17055,Franklin County,US,USA,2,29,0,1110,10,,,38995,19226,19769,4718,4777,4339,4402,4841,5377,5080,3519,1942,1800954,37.99,-88.92,1117,75.3,6,18,-38,-14,,,7.01,,10.88,22.97,5.32,5.08,,10.64,3.38,14.75,6.53,4.59,4.35,3.63,4.35,,,8.22,22.24,,5.32,4.84,3.38,3.63,37.72,4.11,6.77,3.87,4.84,4.84,9.9,5.233333,12.983333,0.0,0.066667,50.515741
US_IL_17055,2020-11-02,ChIJVepyV9rQdogRg0PlzAok3RI,Q486491,geoId/17055,US,United States of America,IL,Illinois,17055,Franklin County,US,USA,2,12,0,1122,10,,,38995,19226,19769,4718,4777,4339,4402,4841,5377,5080,3519,1942,1800954,37.99,-88.92,1117,75.3,2,9,-52,-18,6,3.58,5.17,5.57,9.94,12.72,5.76,5.37,3.18,8.15,5.96,10.93,7.36,2.78,3.98,4.77,3.58,4.17,5.76,6.56,23.26,3.58,6.36,4.97,3.18,4.77,32.2,,6.56,4.17,4.37,4.57,3.394444,-4.577778,12.716667,0.0,-6.516667,48.500011
US_IL_17055,2020-11-03,ChIJVepyV9rQdogRg0PlzAok3RI,Q486491,geoId/17055,US,United States of America,IL,Illinois,17055,Franklin County,US,USA,2,19,1,1141,11,,,38995,19226,19769,4718,4777,4339,4402,4841,5377,5080,3519,1942,1800954,37.99,-88.92,1117,75.3,16,13,-39,-25,4,3.29,5.92,,7.23,5.26,6.35,3.94,3.07,9.42,5.7,7.01,7.89,,,4.6,3.5,3.07,,8.32,21.25,3.94,6.57,3.94,3.29,7.23,30.23,3.29,3.94,4.6,,3.94,9.572222,1.088889,20.711111,0.0,0.05,51.669005
US_IL_17055,2020-11-04,ChIJVepyV9rQdogRg0PlzAok3RI,Q486491,geoId/17055,US,United States of America,IL,Illinois,17055,Franklin County,US,USA,2,10,0,1151,11,,,38995,19226,19769,4718,4777,4339,4402,4841,5377,5080,3519,1942,1800954,37.99,-88.92,1117,75.3,2,9,-36,-14,5,2.96,2.59,2.78,7.96,7.22,3.15,4.63,3.33,7.96,4.44,5.55,6.48,3.15,3.15,3.89,3.52,2.59,3.15,7.4,19.99,4.26,4.63,3.52,,4.07,26.47,2.96,4.81,6.66,3.15,,14.122222,5.9,23.961111,0.0,5.605556,56.723136
US_IL_17055,2020-11-05,ChIJVepyV9rQdogRg0PlzAok3RI,Q486491,geoId/17055,US,United States of America,IL,Illinois,17055,Franklin County,US,USA,2,42,1,1193,12,,,38995,19226,19769,4718,4777,4339,4402,4841,5377,5080,3519,1942,1800954,37.99,-88.92,1117,75.3,3,14,-35,-15,5,4.61,6.73,,7.49,8.84,5.38,4.61,,9.8,3.84,4.04,9.22,3.46,4.23,4.42,3.65,,5.19,5.19,19.6,4.61,7.11,4.04,4.42,4.61,34.4,3.84,6.92,6.15,5.0,5.96,15.105556,9.683333,22.005556,0.0,6.827778,57.950523
US_IL_17055,2020-11-06,ChIJVepyV9rQdogRg0PlzAok3RI,Q486491,geoId/17055,US,United States of America,IL,Illinois,17055,Franklin County,US,USA,2,38,0,1231,12,,,38995,19226,19769,4718,4777,4339,4402,4841,5377,5080,3519,1942,1800954,37.99,-88.92,1117,75.3,-1,8,-51,-15,6,,6.2,,9.29,6.86,4.42,4.42,3.76,9.29,5.75,3.54,7.74,3.98,4.42,,3.54,6.2,3.32,4.87,26.11,5.97,4.42,3.76,,6.2,28.98,3.1,3.32,7.74,4.2,4.87,13.655556,6.027778,22.705556,0.0,7.288889,65.561766
US_IL_17055,2020-11-07,ChIJVepyV9rQdogRg0PlzAok3RI,Q486491,geoId/17055,US,United States of America,IL,Illinois,17055,Franklin County,US,USA,2,34,0,1265,12,,,38995,19226,19769,4718,4777,4339,4402,4841,5377,5080,3519,1942,1800954,37.99,-88.92,1117,75.3,5,28,-48,-6,2,8.11,4.67,4.67,10.81,6.88,3.69,4.42,4.92,10.81,6.63,,7.86,3.69,5.9,3.93,4.18,,4.18,5.16,18.18,3.44,4.18,,,,35.88,,5.65,3.93,3.93,3.69,13.472222,4.7,24.394444,0.0,7.805556,68.689665
US_IL_17055,2020-11-08,ChIJVepyV9rQdogRg0PlzAok3RI,Q486491,geoId/17055,US,United States of America,IL,Illinois,17055,Franklin County,US,USA,2,28,1,1293,13,,,38995,19226,19769,4718,4777,4339,4402,4841,5377,5080,3519,1942,1800954,37.99,-88.92,1117,75.3,9,13,-49,-2,,7.41,8.36,4.06,8.6,10.51,5.73,4.78,5.49,9.32,8.36,,9.08,5.02,5.02,5.97,4.06,,5.97,5.73,18.87,4.06,6.69,3.82,5.73,3.58,41.56,3.34,4.06,6.45,3.82,4.06,18.872222,12.911111,26.505556,0.0,13.077778,69.210663
US_IL_17055,2020-11-09,ChIJVepyV9rQdogRg0PlzAok3RI,Q486491,geoId/17055,US,United States of America,IL,Illinois,17055,Franklin County,US,USA,2,31,0,1324,13,,,38995,19226,19769,4718,4777,4339,4402,4841,5377,5080,3519,1942,1800954,37.99,-88.92,1117,75.3,-1,12,-49,-18,6,5.83,6.67,,8.12,7.29,5.62,6.25,,7.29,3.54,3.12,8.12,3.33,5.21,5.42,3.12,3.75,6.04,4.79,20.83,4.58,8.75,2.92,,5.62,38.95,4.38,5.42,2.92,5.0,5.83,19.838889,14.461111,25.511111,0.0,14.672222,72.201493
US_IL_17055,2020-11-10,ChIJVepyV9rQdogRg0PlzAok3RI,Q486491,geoId/17055,US,United States of America,IL,Illinois,17055,Franklin County,US,USA,2,39,1,1363,14,,,38995,19226,19769,4718,4777,4339,4402,4841,5377,5080,3519,1942,1800954,37.99,-88.92,1117,75.3,2,18,-45,-16,5,3.94,7.46,3.94,9.74,8.09,6.84,4.56,2.9,9.33,5.18,4.35,10.57,3.94,5.8,6.63,4.15,4.15,4.56,5.8,21.98,5.6,6.84,4.15,4.56,5.18,36.28,6.01,6.22,4.77,4.77,6.63,20.822222,17.072222,25.55,0.0,16.716667,77.415019
US_IL_17055,2020-11-11,ChIJVepyV9rQdogRg0PlzAok3RI,Q486491,geoId/17055,US,United States of America,IL,Illinois,17055,Franklin County,US,USA,2,51,1,1414,15,,,38995,19226,19769,4718,4777,4339,4402,4841,5377,5080,3519,1942,1800954,37.99,-88.92,1117,75.3,-7,7,-42,-31,9,,7.64,,11.58,9.73,4.86,8.34,,11.81,4.4,7.64,8.11,4.4,3.24,4.63,4.17,,3.71,7.41,21.54,5.79,4.4,5.09,4.63,7.18,43.08,3.24,5.56,5.09,7.18,,10.6,4.894444,22.572222,1.312333,5.605556,71.316398
US_IL_17055,2020-11-12,ChIJVepyV9rQdogRg0PlzAok3RI,Q486491,geoId/17055,US,United States of America,IL,Illinois,17055,Franklin County,US,USA,2,38,0,1452,15,,,38995,19226,19769,4718,4777,4339,4402,4841,5377,5080,3519,1942,1800954,37.99,-88.92,1117,75.3,-3,7,-45,-16,6,3.98,,3.15,7.55,8.6,5.66,4.82,2.94,8.6,5.45,3.98,5.66,2.94,3.98,,4.4,3.98,3.77,5.87,23.49,,5.03,4.4,3.98,5.03,33.97,4.61,4.82,5.03,5.45,6.08,5.844444,-0.455556,14.583333,0.0762,-0.072222,65.865506
US_IL_17055,2020-11-13,ChIJVepyV9rQdogRg0PlzAok3RI,Q486491,geoId/17055,US,United States of America,IL,Illinois,17055,Franklin County,US,USA,2,60,0,1512,15,,,38995,19226,19769,4718,4777,4339,4402,4841,5377,5080,3519,1942,1800954,37.99,-88.92,1117,75.3,-7,13,-51,-16,8,3.31,6.19,,11.05,6.63,5.3,4.42,,9.28,4.86,3.54,10.16,,5.08,5.52,3.09,,7.29,7.73,21.43,3.54,5.08,5.75,4.2,4.64,34.25,,4.42,4.86,4.42,5.75,6.75,1.972222,10.805556,0.0,-0.922222,58.215972
US_IL_17055,2020-11-14,ChIJVepyV9rQdogRg0PlzAok3RI,Q486491,geoId/17055,US,United States of America,IL,Illinois,17055,Franklin County,US,USA,2,65,1,1577,16,,,38995,19226,19769,4718,4777,4339,4402,4841,5377,5080,3519,1942,1800954,37.99,-88.92,1117,75.3,-6,20,-59,-10,6,6.54,5.33,,7.02,7.51,3.39,6.06,3.39,10.66,4.84,5.81,8.72,3.39,4.6,4.36,,,,7.02,22.28,4.12,6.3,3.63,4.12,4.36,29.07,3.39,5.57,4.36,5.81,3.39,4.5,-0.811111,11.383333,3.084286,1.45,80.734279
US_IL_17055,2020-11-15,ChIJVepyV9rQdogRg0PlzAok3RI,Q486491,geoId/17055,US,United States of America,IL,Illinois,17055,Franklin County,US,USA,2,24,0,1601,16,,,38995,19226,19769,4718,4777,4339,4402,4841,5377,5080,3519,1942,1800954,37.99,-88.92,1117,75.3,2,16,-43,-12,,5.51,6.71,,7.19,9.11,4.79,4.79,3.35,11.5,3.83,5.99,6.95,4.07,8.15,3.35,5.03,4.31,4.79,5.99,23.96,3.83,7.67,3.35,5.75,5.51,36.91,3.83,7.43,4.07,,3.35,12.694444,8.388889,18.916667,27.250571,6.294444,65.346815
US_IL_17055,2020-11-16,ChIJVepyV9rQdogRg0PlzAok3RI,Q486491,geoId/17055,US,United States of America,IL,Illinois,17055,Franklin County,US,USA,2,41,0,1642,16,,,38995,19226,19769,4718,4777,4339,4402,4841,5377,5080,3519,1942,1800954,37.99,-88.92,1117,75.3,0,7,-27,-17,6,3.29,5.55,3.29,10.49,5.97,5.14,3.91,3.7,10.49,6.17,5.97,6.38,,4.12,3.91,3.5,,7.2,9.26,22.84,5.55,7.0,5.35,4.53,,36.21,2.88,5.14,,4.73,2.88,7.672222,0.144444,17.388889,4.5466,-2.738889,48.063879
US_IL_17055,2020-11-17,ChIJVepyV9rQdogRg0PlzAok3RI,Q486491,geoId/17055,US,United States of America,IL,Illinois,17055,Franklin County,US,USA,2,31,1,1673,17,,,38995,19226,19769,4718,4777,4339,4402,4841,5377,5080,3519,1942,1800954,37.99,-88.92,1117,75.3,-5,9,-17,-16,5,7.13,5.87,,7.55,7.76,5.24,4.2,,9.23,3.77,5.03,9.44,,5.87,4.82,3.57,3.36,3.36,5.87,20.34,5.24,4.82,6.08,3.57,4.2,30.62,5.45,7.55,5.24,5.03,4.41,7.672222,2.211111,12.583333,0.0,-3.038889,46.820376
US_IL_17055,2020-11-18,ChIJVepyV9rQdogRg0PlzAok3RI,Q486491,geoId/17055,US,United States of America,IL,Illinois,17055,Franklin County,US,USA,2,44,1,1717,18,,,38995,19226,19769,4718,4777,4339,4402,4841,5377,5080,3519,1942,1800954,37.99,-88.92,1117,75.3,1,5,-15,-17,6,3.13,3.13,3.13,7.92,5.84,3.96,5.42,4.38,11.89,4.8,4.38,9.18,4.17,6.46,5.0,5.63,,5.0,7.09,24.19,6.46,5.84,3.96,5.0,5.63,38.38,2.92,3.75,3.34,4.17,4.59,3.988889,-2.366667,13.327778,0.0,-4.988889,52.309934
US_IL_17055,2020-11-19,ChIJVepyV9rQdogRg0PlzAok3RI,Q486491,geoId/17055,US,United States of America,IL,Illinois,17055,Franklin County,US,USA,2,40,0,1757,18,,,38995,19226,19769,4718,4777,4339,4402,4841,5377,5080,3519,1942,1800954,37.99,-88.92,1117,75.3,4,4,,-19,5,5.79,6.62,,9.51,8.27,5.79,3.93,3.52,6.62,4.75,5.17,8.48,4.55,4.13,3.1,3.52,3.1,4.96,9.1,17.99,5.17,5.58,3.52,5.38,4.34,34.11,3.52,4.34,4.13,3.93,3.52,12.583333,7.677778,19.622222,0.0,-2.65,35.139818
