location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,cumulative_confirmed,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,mobility_retail_and_recreation,mobility_parks,mobility_workplaces,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_PR_72089,2020-03-15,ChIJUduRnWmXBIwRxib5huu5bzs,Q1984618,geoId/72089,US,United States of America,PR,Puerto Rico,72089,Luquillo Municipio,US,USA,2,,,,,20068,4467875,18.3725,-65.716667,19,88,,,,25.907407,23.697531,28.333333,1.157111,18.122222,62.44887
US_PR_72089,2020-03-16,ChIJUduRnWmXBIwRxib5huu5bzs,Q1984618,geoId/72089,US,United States of America,PR,Puerto Rico,72089,Luquillo Municipio,US,USA,2,,,,,20068,4467875,18.3725,-65.716667,19,88,,,-42,25.475309,23.5,28.067901,0.1905,19.211111,69.109456
US_PR_72089,2020-03-17,ChIJUduRnWmXBIwRxib5huu5bzs,Q1984618,geoId/72089,US,United States of America,PR,Puerto Rico,72089,Luquillo Municipio,US,USA,2,,,,,20068,4467875,18.3725,-65.716667,19,88,,,-50,26.179012,23.833333,28.716049,0.98425,20.788889,72.577193
US_PR_72089,2020-03-18,ChIJUduRnWmXBIwRxib5huu5bzs,Q1984618,geoId/72089,US,United States of America,PR,Puerto Rico,72089,Luquillo Municipio,US,USA,2,,,,,20068,4467875,18.3725,-65.716667,19,88,,,-54,25.888889,23.666667,28.462963,0.9525,21.377778,75.906074
US_PR_72089,2020-03-19,ChIJUduRnWmXBIwRxib5huu5bzs,Q1984618,geoId/72089,US,United States of America,PR,Puerto Rico,72089,Luquillo Municipio,US,USA,2,,,,,20068,4467875,18.3725,-65.716667,19,88,,-74,-52,26.234568,23.944444,28.746914,0.564444,20.788889,71.482329
US_PR_72089,2020-03-20,ChIJUduRnWmXBIwRxib5huu5bzs,Q1984618,geoId/72089,US,United States of America,PR,Puerto Rico,72089,Luquillo Municipio,US,USA,2,,,,,20068,4467875,18.3725,-65.716667,19,88,-76,,-54,25.888889,23.179012,29.0,2.511778,19.766667,68.498615
US_PR_72089,2020-03-21,ChIJUduRnWmXBIwRxib5huu5bzs,Q1984618,geoId/72089,US,United States of America,PR,Puerto Rico,72089,Luquillo Municipio,US,USA,2,,,,,20068,4467875,18.3725,-65.716667,19,88,-79,-81,-46,25.598765,22.888889,28.308642,1.213556,19.3,67.604537
US_PR_72089,2020-03-22,ChIJUduRnWmXBIwRxib5huu5bzs,Q1984618,geoId/72089,US,United States of America,PR,Puerto Rico,72089,Luquillo Municipio,US,USA,2,,,,,20068,4467875,18.3725,-65.716667,19,88,-84,-80,,25.679012,23.277778,28.604938,1.80975,20.588889,73.644437
US_PR_72089,2020-03-23,ChIJUduRnWmXBIwRxib5huu5bzs,Q1984618,geoId/72089,US,United States of America,PR,Puerto Rico,72089,Luquillo Municipio,US,USA,2,,,,,20068,4467875,18.3725,-65.716667,19,88,,,-63,25.314815,22.753086,27.722222,9.4615,20.4,74.53902
US_PR_72089,2020-03-24,ChIJUduRnWmXBIwRxib5huu5bzs,Q1984618,geoId/72089,US,United States of America,PR,Puerto Rico,72089,Luquillo Municipio,US,USA,2,,,,,20068,4467875,18.3725,-65.716667,19,88,,,-56,25.574074,23.685185,27.814815,3.386667,19.5,69.5304
US_PR_72089,2020-03-25,ChIJUduRnWmXBIwRxib5huu5bzs,Q1984618,geoId/72089,US,United States of America,PR,Puerto Rico,72089,Luquillo Municipio,US,USA,2,,,,,20068,4467875,18.3725,-65.716667,19,88,,,-65,26.265432,24.209877,28.611111,0.141111,20.033333,68.904533
US_PR_72089,2020-03-26,ChIJUduRnWmXBIwRxib5huu5bzs,Q1984618,geoId/72089,US,United States of America,PR,Puerto Rico,72089,Luquillo Municipio,US,USA,2,,,,,20068,4467875,18.3725,-65.716667,19,88,-81,,-62,25.67284,21.759259,28.728395,0.084667,19.722222,70.02607
