location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48017,2020-01-01,ChIJn3iCzEZhAocRTOwYaWavzKU,Q107973,geoId/48017,US,United States of America,TX,Texas,48017,Bailey County,US,USA,2,,,,,,,7066,3526,3540,1194,1256,845,849,774,771,684,400,293,1810772,34.07,-102.83,2143,80.5,,,,,4.933333,-3.322222,16.0,0.0,,-5.469136,46.971993
US_TX_48017,2020-01-02,ChIJn3iCzEZhAocRTOwYaWavzKU,Q107973,geoId/48017,US,United States of America,TX,Texas,48017,Bailey County,US,USA,2,,,,,,,7066,3526,3540,1194,1256,845,849,774,771,684,400,293,1810772,34.07,-102.83,2143,80.5,,,,53.29,6.411111,-0.711111,14.455556,0.15875,,-3.487654,49.63586
US_TX_48017,2020-01-03,ChIJn3iCzEZhAocRTOwYaWavzKU,Q107973,geoId/48017,US,United States of America,TX,Texas,48017,Bailey County,US,USA,2,,,,,,,7066,3526,3540,1194,1256,845,849,774,771,684,400,293,1810772,34.07,-102.83,2143,80.5,,,,,4.627778,-0.405556,10.855556,1.3335,,-0.45679,69.83731
US_TX_48017,2020-01-04,ChIJn3iCzEZhAocRTOwYaWavzKU,Q107973,geoId/48017,US,United States of America,TX,Texas,48017,Bailey County,US,USA,2,,,,,,,7066,3526,3540,1194,1256,845,849,774,771,684,400,293,1810772,34.07,-102.83,2143,80.5,,,,,4.422222,-3.361111,16.438889,0.1778,,-4.067901,53.763456
US_TX_48017,2020-01-05,ChIJn3iCzEZhAocRTOwYaWavzKU,Q107973,geoId/48017,US,United States of America,TX,Texas,48017,Bailey County,US,USA,2,,,,,,,7066,3526,3540,1194,1256,845,849,774,771,684,400,293,1810772,34.07,-102.83,2143,80.5,,,,,7.566667,-2.116667,15.65,0.0,,-4.716049,41.308273
US_TX_48017,2020-01-06,ChIJn3iCzEZhAocRTOwYaWavzKU,Q107973,geoId/48017,US,United States of America,TX,Texas,48017,Bailey County,US,USA,2,,,,,,,7066,3526,3540,1194,1256,845,849,774,771,684,400,293,1810772,34.07,-102.83,2143,80.5,,,,49.65,4.872222,-3.061111,13.427778,0.0,,-6.024691,44.869819
US_TX_48017,2020-01-07,ChIJn3iCzEZhAocRTOwYaWavzKU,Q107973,geoId/48017,US,United States of America,TX,Texas,48017,Bailey County,US,USA,2,,,,,,,7066,3526,3540,1194,1256,845,849,774,771,684,400,293,1810772,34.07,-102.83,2143,80.5,,,,33.72,4.216667,-4.588889,16.527778,0.0,,-9.709877,35.886508
US_TX_48017,2020-01-08,ChIJn3iCzEZhAocRTOwYaWavzKU,Q107973,geoId/48017,US,United States of America,TX,Texas,48017,Bailey County,US,USA,2,,,,,,,7066,3526,3540,1194,1256,845,849,774,771,684,400,293,1810772,34.07,-102.83,2143,80.5,,,,45.95,5.572222,-4.144444,16.761111,0.0,,-10.308642,30.651611
US_TX_48017,2020-01-09,ChIJn3iCzEZhAocRTOwYaWavzKU,Q107973,geoId/48017,US,United States of America,TX,Texas,48017,Bailey County,US,USA,2,,,,,,,7066,3526,3540,1194,1256,845,849,774,771,684,400,293,1810772,34.07,-102.83,2143,80.5,,,,46.87,8.927778,-0.844444,17.777778,0.0,,-4.518519,38.986911
US_TX_48017,2020-01-10,ChIJn3iCzEZhAocRTOwYaWavzKU,Q107973,geoId/48017,US,United States of America,TX,Texas,48017,Bailey County,US,USA,2,,,,,,,7066,3526,3540,1194,1256,845,849,774,771,684,400,293,1810772,34.07,-102.83,2143,80.5,,,,,7.166667,0.694444,15.438889,0.0,,-4.253086,44.218162
