location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48253,2020-01-01,ChIJbX1rMGErVIYR66z3Z9uxFJ4,Q483895,geoId/48253,US,United States of America,TX,Texas,48253,Jones County,US,USA,2,,,,,,,19827,12431,7396,1833,2085,3183,3227,2840,2529,2052,1310,768,1812423,32.74,-99.88,2427,73.45,,,,,31.15,38.94,8.427778,4.005556,13.344444,0.0,,-1.0,51.304257
US_TX_48253,2020-01-02,ChIJbX1rMGErVIYR66z3Z9uxFJ4,Q483895,geoId/48253,US,United States of America,TX,Texas,48253,Jones County,US,USA,2,,,,,,,19827,12431,7396,1833,2085,3183,3227,2840,2529,2052,1310,768,1812423,32.74,-99.88,2427,73.45,,,,17.61,32.57,43.13,12.277778,7.3,19.483333,0.0,,3.407407,55.336829
US_TX_48253,2020-01-03,ChIJbX1rMGErVIYR66z3Z9uxFJ4,Q483895,geoId/48253,US,United States of America,TX,Texas,48253,Jones County,US,USA,2,,,,,,,19827,12431,7396,1833,2085,3183,3227,2840,2529,2052,1310,768,1812423,32.74,-99.88,2427,73.45,,,,16.66,24.55,48.22,10.061111,5.872222,15.588889,0.0,,0.969136,53.505181
US_TX_48253,2020-01-04,ChIJbX1rMGErVIYR66z3Z9uxFJ4,Q483895,geoId/48253,US,United States of America,TX,Texas,48253,Jones County,US,USA,2,,,,,,,19827,12431,7396,1833,2085,3183,3227,2840,2529,2052,1310,768,1812423,32.74,-99.88,2427,73.45,,,,,29.76,42.38,8.088889,-0.005556,19.611111,0.0,,-2.802469,46.253762
US_TX_48253,2020-01-05,ChIJbX1rMGErVIYR66z3Z9uxFJ4,Q483895,geoId/48253,US,United States of America,TX,Texas,48253,Jones County,US,USA,2,,,,,,,19827,12431,7396,1833,2085,3183,3227,2840,2529,2052,1310,768,1812423,32.74,-99.88,2427,73.45,,,,,31.03,38.79,11.366667,3.494444,19.188889,0.0,,-2.932099,36.564162
US_TX_48253,2020-01-06,ChIJbX1rMGErVIYR66z3Z9uxFJ4,Q483895,geoId/48253,US,United States of America,TX,Texas,48253,Jones County,US,USA,2,,,,,,,19827,12431,7396,1833,2085,3183,3227,2840,2529,2052,1310,768,1812423,32.74,-99.88,2427,73.45,,,,,29.85,28.14,7.961111,-1.061111,18.311111,0.0,,-1.012346,52.801947
US_TX_48253,2020-01-07,ChIJbX1rMGErVIYR66z3Z9uxFJ4,Q483895,geoId/48253,US,United States of America,TX,Texas,48253,Jones County,US,USA,2,,,,,,,19827,12431,7396,1833,2085,3183,3227,2840,2529,2052,1310,768,1812423,32.74,-99.88,2427,73.45,,,,15.01,22.52,33.02,6.755556,-3.1,17.966667,0.0,,-6.666667,37.866929
US_TX_48253,2020-01-08,ChIJbX1rMGErVIYR66z3Z9uxFJ4,Q483895,geoId/48253,US,United States of America,TX,Texas,48253,Jones County,US,USA,2,,,,,,,19827,12431,7396,1833,2085,3183,3227,2840,2529,2052,1310,768,1812423,32.74,-99.88,2427,73.45,,,,15.25,35.59,46.48,8.283333,-0.483333,18.527778,0.0,,-5.62963,35.985868
US_TX_48253,2020-01-09,ChIJbX1rMGErVIYR66z3Z9uxFJ4,Q483895,geoId/48253,US,United States of America,TX,Texas,48253,Jones County,US,USA,2,,,,,,,19827,12431,7396,1833,2085,3183,3227,2840,2529,2052,1310,768,1812423,32.74,-99.88,2427,73.45,,,,15.82,34.51,45.29,16.633333,12.822222,23.611111,0.0,,9.018519,60.562301
US_TX_48253,2020-01-10,ChIJbX1rMGErVIYR66z3Z9uxFJ4,Q483895,geoId/48253,US,United States of America,TX,Texas,48253,Jones County,US,USA,2,,,,,,,19827,12431,7396,1833,2085,3183,3227,2840,2529,2052,1310,768,1812423,32.74,-99.88,2427,73.45,,,,,23.95,35.22,17.255556,12.011111,22.55,0.0,,11.67284,69.38822
