location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_6,cumulative_confirmed_age_6,new_deceased_age_6,cumulative_deceased_age_6,new_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_6,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_parks,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WA_53059,2020-01-15,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,,,20.69,40.59,0.697531,-1.82716,5.246914,0.85725,,-2.932099,76.822408
US_WA_53059,2020-01-16,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,,,24.67,39.98,3.061728,-1.438272,5.82716,6.477,,0.925926,85.870653
US_WA_53059,2020-01-17,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,,,19.94,31.72,1.574074,-1.777778,5.117284,2.50825,,0.148148,90.285159
US_WA_53059,2020-01-18,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,,,18.38,26.26,4.41358,-0.358025,7.395062,5.461,,2.740741,88.919072
US_WA_53059,2020-01-19,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,,,22.73,36.37,6.833333,3.462963,10.87037,5.700889,,4.407407,84.68898
US_WA_53059,2020-01-20,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,,,14.47,34.91,6.54321,4.185185,10.67284,0.564444,,2.283951,74.594603
US_WA_53059,2020-01-21,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,,,31.7,36.57,6.864198,4.197531,9.938272,2.12725,,3.611111,80.047571
US_WA_53059,2020-01-22,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,,,17.27,34.54,7.283951,5.246914,10.141975,4.73075,,5.185185,86.662364
US_WA_53059,2020-01-23,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,,,25.66,30.47,9.493827,6.802469,11.530864,2.12725,,7.654321,88.432062
US_WA_53059,2020-01-24,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,,,23.25,31.01,10.240741,8.080247,12.783951,17.5895,,8.320988,88.034999
US_WA_53059,2020-01-25,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,,,20.79,36.37,9.820988,7.265432,13.765432,2.7305,,7.271605,84.298189
US_WA_53059,2020-01-26,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,,,36.05,29.64,10.234568,7.530864,13.62963,6.12775,,7.253086,81.883165
US_WA_53059,2020-01-27,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,,,27.11,41.9,7.617284,4.135802,12.444444,4.03225,,5.530864,86.745654
US_WA_53059,2020-01-28,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,,,32.58,34.26,9.283951,4.666667,11.759259,25.5905,,7.339506,87.730012
US_WA_53059,2020-01-29,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,,,36.16,34.4,8.530864,7.123457,11.617284,6.5405,,6.518519,87.223599
US_WA_53059,2020-01-30,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,,,40.33,42.2,7.697531,4.716049,10.925926,7.902222,,5.796296,87.858608
US_WA_53059,2020-01-31,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,,,25.55,28.39,11.808642,5.944444,15.851852,4.41325,,9.030864,83.384299
US_WA_53059,2020-02-01,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,,,21.09,29.88,12.54321,7.901235,16.234568,0.254,,8.524691,76.76871
US_WA_53059,2020-02-02,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,,,22.91,40.54,4.074074,-0.425926,12.419753,5.9055,,0.932099,80.51022
US_WA_53059,2020-02-03,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,,,24.06,34.37,2.395062,-1.308642,7.808642,0.381,,-0.425926,82.015075
US_WA_53059,2020-02-04,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,,,18.7,40.97,1.055556,-2.746914,7.388889,0.225778,,-1.537037,83.181322
US_WA_53059,2020-02-05,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,,,30.27,27.52,5.746914,-1.314815,10.123457,0.508,,3.067901,83.194783
US_WA_53059,2020-02-06,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,,,26.59,34.65,10.524691,6.506173,13.907407,4.445,,7.993827,84.898179
US_WA_53059,2020-02-07,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,,,30.3,28.67,11.08642,9.265432,14.302469,5.715,,7.944444,81.513452
US_WA_53059,2020-02-08,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,,,25.19,35.99,7.753086,5.783951,12.462963,3.77825,,3.975309,77.260389
US_WA_53059,2020-02-09,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,,,29.85,33.37,4.41358,0.685185,9.358025,1.4605,,2.04321,84.771351
US_WA_53059,2020-02-10,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,,,29.95,43.26,4.919753,0.654321,11.197531,0.0,,1.82716,80.695469
US_WA_53059,2020-02-11,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,,,27.06,35.81,3.962963,-0.203704,11.432099,0.0,,1.246914,82.765355
US_WA_53059,2020-02-12,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,,,23.74,28.66,6.401235,0.240741,11.376543,0.169333,,3.839506,84.055873
US_WA_53059,2020-02-13,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,,,23.25,36.54,3.67284,-0.746914,11.308642,0.0,,1.709877,87.174069
US_WA_53059,2020-02-14,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,,,,21.49,5.567901,-0.41358,9.901235,2.032,,2.950617,83.529447
US_WA_53059,2020-02-15,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,-50,,33.35,37.51,6.518519,3.067901,9.790123,1.55575,,3.981481,84.066371
US_WA_53059,2020-02-16,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,-24,,22.86,28.57,6.432099,2.0,10.351852,11.01725,,3.95679,84.575714
US_WA_53059,2020-02-17,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,-15,-29,34.66,33.01,5.814815,1.37037,10.697531,0.635,,1.728395,75.465156
US_WA_53059,2020-02-18,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,-44,2,20.5,33.9,3.87037,-1.123457,11.203704,0.451556,,-0.185185,75.129559
US_WA_53059,2020-02-19,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,-37,4,21.81,33.12,5.092593,-2.425926,13.104938,0.0,,-3.141975,56.458828
US_WA_53059,2020-02-20,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,-48,3,20.21,34.75,5.709877,-1.820988,13.518519,0.0,,-3.444444,52.971374
US_WA_53059,2020-02-21,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,-31,1,26.24,39.36,4.512346,-2.376543,14.308642,0.0,,-1.944444,63.439985
US_WA_53059,2020-02-22,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,2,,17.37,43.89,5.709877,-2.475309,14.438272,0.0,,1.154321,72.908662
US_WA_53059,2020-02-23,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,-51,,21.14,46.52,7.944444,-0.506173,13.117284,0.889,,3.660494,74.69484
US_WA_53059,2020-02-24,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,-59,7,36.23,30.95,6.12963,3.160494,10.765432,2.667,,1.87037,74.517104
US_WA_53059,2020-02-25,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,-47,3,29.08,35.54,4.753086,-0.740741,12.5,0.056444,,0.981481,76.825909
US_WA_53059,2020-02-26,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,-43,-1,42.12,30.2,8.820988,1.851852,13.765432,0.127,,4.45679,74.38977
US_WA_53059,2020-02-27,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,-29,1,36.16,26.07,6.469136,-0.135802,16.790123,0.028222,,2.259259,74.752589
US_WA_53059,2020-02-28,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,-38,6,62.68,27.22,7.092593,-0.216049,16.981481,0.0,,3.141975,76.272524
US_WA_53059,2020-02-29,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,-46,,79.66,27.97,6.82716,0.567901,13.895062,2.4765,,3.203704,78.139329
US_WA_53059,2020-03-01,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,-10,,90.62,30.49,3.648148,0.067901,9.302469,3.527778,,0.95679,83.044163
US_WA_53059,2020-03-02,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,-61,2,100.0,35.43,6.487654,0.87037,9.314815,0.0635,,2.290123,75.03606
US_WA_53059,2020-03-03,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,-61,-1,75.99,33.59,9.876543,4.919753,15.462963,0.09525,,5.845679,76.515571
US_WA_53059,2020-03-04,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,-41,4,57.46,29.91,9.919753,4.444444,15.351852,0.3175,,3.549383,64.972856
US_WA_53059,2020-03-05,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,-39,4,42.16,32.62,7.092593,0.537037,14.654321,0.084667,,1.512346,67.929235
US_WA_53059,2020-03-06,ChIJM83bk070llQReFYW9S2o4b8,Q304791,geoId/53059,US,United States of America,WA,Washington,53059,Skamania County,US,USA,2,,,,,,,,,,,,,,,,,,,,11809,6007,5802,1145,1315,1089,1355,1437,1930,2069,972,497,1153324,46.03,-121.91,4361,80.4,,-57,3,38.8,30.26,8.407407,0.759259,14.91358,0.381,,4.388889,76.337638
