location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_SC_45061,2020-01-15,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,,,,,15.83,,17.27,47.5,18.094444,14.605556,23.688889,0.6096,15.864198,86.224551
US_SC_45061,2020-01-16,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,,,,,,13.63,21.81,37.49,19.077778,14.205556,23.388889,0.592667,12.91358,67.605148
US_SC_45061,2020-01-17,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,,,,,,12.03,33.41,43.43,8.677778,5.033333,13.283333,0.056444,-5.469136,36.707907
US_SC_45061,2020-01-18,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,,,,,14.94,18.68,24.28,51.37,6.977778,2.083333,14.861111,0.0,-0.32716,59.630596
US_SC_45061,2020-01-19,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,,,,,,,26.76,37.12,13.761111,7.261111,16.683333,1.016,9.524691,74.492315
US_SC_45061,2020-01-20,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,,,,,14.31,19.36,29.46,36.19,3.344444,-1.472222,11.038889,0.3175,-6.833333,47.875529
US_SC_45061,2020-01-21,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,,,,,12.86,18.27,41.95,31.8,0.205556,-3.272222,5.25,0.03175,-9.938272,47.186271
US_SC_45061,2020-01-22,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,,,,,,15.53,30.38,46.58,2.25,-2.75,10.238889,0.0,-9.345679,42.587125
US_SC_45061,2020-01-23,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,,,,,,17.52,20.21,43.8,4.305556,-0.744444,10.455556,0.0,-2.740741,60.657637
US_SC_45061,2020-01-24,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,,,,,13.26,17.89,38.44,35.79,10.55,4.288889,19.227778,0.8128,7.888889,83.391867
US_SC_45061,2020-01-25,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,,,,,17.36,,48.44,47.52,11.211111,5.694444,17.361111,9.0805,8.259259,81.574429
US_SC_45061,2020-01-26,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,,,,,,19.33,41.88,51.54,7.172222,0.766667,13.927778,0.0635,1.438272,67.372397
US_SC_45061,2020-01-27,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,,,,,,12.84,35.3,31.45,8.927778,3.338889,14.394444,0.0,4.493827,73.814285
US_SC_45061,2020-01-28,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,,,,,,24.55,34.5,35.83,7.916667,1.75,14.255556,0.804333,3.740741,75.520377
US_SC_45061,2020-01-29,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,,,,,11.91,18.52,41.02,38.37,5.538889,0.172222,13.155556,0.0,2.055556,78.436204
US_SC_45061,2020-01-30,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,,,,,14.9,29.13,34.55,40.65,8.388889,2.144444,13.1,0.042333,3.123457,70.015684
US_SC_45061,2020-01-31,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,,,,,,31.21,38.84,39.54,4.072222,1.85,10.227778,7.8232,1.203704,81.662339
US_SC_45061,2020-02-01,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,,,,,,16.52,28.69,41.73,6.0,3.4,9.783333,16.1544,5.024691,93.592111
US_SC_45061,2020-02-02,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,,,,,16.05,24.97,39.24,29.43,8.644444,1.55,17.522222,0.0635,2.901235,67.64378
US_SC_45061,2020-02-03,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,,,,,11.04,28.99,28.99,46.94,13.638889,2.65,24.055556,0.084667,3.123457,49.237435
US_SC_45061,2020-02-04,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,,,,,18.31,19.72,38.03,41.55,16.1,7.516667,22.972222,0.0,7.962963,58.453664
US_SC_45061,2020-02-05,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,,,,,,19.14,36.91,56.05,17.55,12.166667,22.65,0.5588,13.179012,75.445771
US_SC_45061,2020-02-06,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,,,,,,22.14,31.73,38.37,18.938889,15.083333,24.138889,7.7724,16.5,85.480958
US_SC_45061,2020-02-07,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,,,,,11.2,21.71,28.71,37.81,13.066667,6.927778,19.488889,41.7068,7.123457,66.849611
US_SC_45061,2020-02-08,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,,,,,,19.83,39.66,56.65,4.055556,-1.672222,10.916667,0.931333,-2.635802,61.559616
US_SC_45061,2020-02-09,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,,,,,,23.18,26.89,38.94,5.266667,-1.072222,13.216667,0.108857,0.759259,73.378196
US_SC_45061,2020-02-10,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,,,,,,11.82,28.89,47.92,9.672222,0.45,21.872222,0.0,5.716049,75.637962
US_SC_45061,2020-02-11,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,,,,,,24.3,27.77,40.26,19.322222,15.538889,24.394444,0.0,16.030864,80.294639
US_SC_45061,2020-02-12,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,,,,,13.83,18.68,34.59,41.5,19.538889,13.977778,23.733333,0.217714,16.098765,80.345756
US_SC_45061,2020-02-13,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,,,,,16.05,18.84,23.03,41.18,19.35,15.744444,25.361111,3.302,17.240741,87.305926
US_SC_45061,2020-02-14,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,,,,,11.37,13.5,28.43,37.66,12.061111,7.65,17.1,1.052286,3.561728,56.354281
US_SC_45061,2020-02-15,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,0,-1,,-6,,24.92,31.38,25.84,5.866667,0.472222,13.244444,0.0,-2.54321,55.230707
US_SC_45061,2020-02-16,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,4,4,9,0,13.92,28.71,40.89,59.17,6.266667,2.088889,11.955556,3.6576,3.228395,80.45695
US_SC_45061,2020-02-17,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,12,3,25,-19,14.96,21.61,33.25,53.2,10.016667,5.772222,15.994444,3.556,7.728395,85.976608
US_SC_45061,2020-02-18,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,-1,-4,6,-1,12.1,10.08,24.87,27.56,12.5,9.088889,16.016667,1.6256,10.685185,88.551447
US_SC_45061,2020-02-19,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,-5,-10,4,-1,10.24,23.68,26.88,35.2,13.844444,8.527778,15.961111,7.2136,13.358025,96.220843
US_SC_45061,2020-02-20,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,-10,-11,-2,0,,10.71,16.06,45.51,6.716667,3.355556,10.555556,1.7272,2.759259,76.414963
US_SC_45061,2020-02-21,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,-4,-1,10,0,,12.26,24.52,33.9,3.061111,0.955556,7.122222,14.1224,-2.253086,68.738117
US_SC_45061,2020-02-22,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,-8,-3,,8,19.08,21.8,30.89,25.44,1.716667,-5.372222,12.544444,0.0,-5.283951,60.532899
US_SC_45061,2020-02-23,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,2,3,0,2,,23.59,27.08,20.09,5.105556,-3.661111,16.416667,0.0,-1.839506,61.06291
US_SC_45061,2020-02-24,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,-1,-3,2,4,13.32,13.32,32.65,37.31,9.661111,7.266667,12.166667,3.1496,5.092593,72.966151
US_SC_45061,2020-02-25,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,5,5,8,3,11.71,17.56,34.47,46.18,13.75,8.455556,19.388889,9.3472,12.660494,92.605951
US_SC_45061,2020-02-26,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,23,1,8,4,,24.91,44.58,32.78,15.988889,12.011111,19.261111,0.66675,14.901235,92.372707
US_SC_45061,2020-02-27,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,15,7,9,3,,31.77,43.93,50.02,9.233333,3.255556,16.85,0.0508,-0.858025,49.45046
US_SC_45061,2020-02-28,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,15,13,23,-7,13.76,22.52,28.15,30.02,5.794444,-1.783333,13.616667,0.0,-3.648148,51.12496
US_SC_45061,2020-02-29,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,26,11,,10,,25.21,35.12,49.52,7.6,-0.877778,13.227778,0.0,-2.808642,47.769042
US_SC_45061,2020-03-01,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,,17,,0,12.63,21.06,54.75,51.38,5.2,-3.916667,16.133333,0.0,-4.54321,49.422689
US_SC_45061,2020-03-02,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,30,15,24,4,17.1,25.31,56.09,38.31,11.55,0.172222,20.705556,0.762,4.04321,59.633616
US_SC_45061,2020-03-03,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,11,13,4,3,9.94,37.11,80.85,31.15,15.377778,12.127778,21.105556,5.9944,14.067901,91.218229
US_SC_45061,2020-03-04,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,12,-1,16,1,10.76,27.86,59.51,36.09,15.066667,11.144444,19.088889,3.8608,12.975309,87.041618
US_SC_45061,2020-03-05,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,5,-1,13,-2,13.51,27.67,55.33,38.6,10.677778,9.266667,13.088889,9.7028,10.117284,96.210656
US_SC_45061,2020-03-06,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,5,14,13,1,10.98,41.18,41.18,28.82,10.311111,6.211111,16.494444,13.97,5.055556,69.935295
US_SC_45061,2020-03-07,ChIJb147SSuAVYgRwB_gDeNmzFg,Q304065,geoId/45061,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2,,,,,,,17388,8826,8562,1838,2110,2524,2104,1912,2466,2353,1345,736,2532513,34.16,-80.25,1065,73.283333,9,12,,14,,32.63,61.64,37.16,7.7,1.538889,14.822222,0.197556,-3.290123,45.954139
