location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IA_19187,2020-06-05,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,13,0,77,1,,,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,0,84,-24,6,,6.82,4.63,10.48,6.09,4.14,4.14,,5.36,4.63,,3.41,4.87,8.77,,4.63,5.12,,3.41,,3.65,7.31,20.23,5.61,3.9,10.72,3.9,4.39,3.65,31.92,6.58,9.5,5.85,4.63,,,25.094444,18.972222,31.027778,2.6416,18.372222,66.746999
US_IA_19187,2020-06-06,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,1,0,78,1,,,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,-7,,-8,,5.0,4.44,,16.94,5.83,5.28,7.22,,5.0,,,,11.11,,6.39,7.78,,4.72,4.17,5.0,,6.11,17.77,4.72,3.89,12.5,,5.28,8.61,38.88,6.67,11.94,6.39,,3.89,,23.805556,17.972222,29.822222,0.564444,13.822222,53.764028
US_IA_19187,2020-06-07,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,3,0,81,1,,,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,5,,-10,,3.72,9.3,,14.09,6.65,4.79,4.79,,7.71,,,,,7.44,4.52,5.85,3.99,5.58,,4.79,,,20.47,6.38,5.32,14.62,4.25,4.52,5.58,34.83,,11.96,9.04,4.25,6.38,,26.583333,20.272222,33.388889,0.0,17.166667,56.655687
US_IA_19187,2020-06-08,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,4,0,85,1,,,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,-7,76,-21,5,6.82,5.65,4.24,13.88,4.71,5.65,3.77,3.29,7.53,,3.29,4.94,4.71,7.29,,6.12,4.0,7.76,5.18,,5.18,4.94,21.41,5.88,,16.47,3.77,,5.88,39.53,7.06,12.94,12.94,5.18,3.77,,28.338889,22.605556,33.833333,0.0,19.5,59.008911
US_IA_19187,2020-06-09,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,2,0,87,1,,,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,-2,62,-20,8,4.12,8.69,4.12,7.55,8.69,3.66,5.26,6.18,3.89,3.89,4.58,,3.43,7.32,3.43,4.8,,3.43,3.43,4.58,,7.55,24.25,5.49,,13.27,3.66,3.89,6.63,37.29,6.41,11.67,7.55,4.35,,3.89,23.872222,20.094444,31.277778,1.342571,16.583333,64.000692
US_IA_19187,2020-06-10,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,2,0,89,1,,,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,0,77,-20,5,4.17,9.73,10.19,13.9,7.18,6.72,4.86,3.47,6.72,3.47,,3.24,3.24,9.27,4.63,4.86,4.63,6.25,,3.47,5.1,8.34,23.86,5.79,,9.96,4.86,4.17,6.02,38.68,7.18,9.5,4.63,4.86,,,18.838889,14.794444,24.422222,5.037667,14.333333,75.258512
US_IA_19187,2020-06-11,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,2,0,91,1,,,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,0,57,-21,4,6.24,6.96,,12.0,5.28,4.8,3.84,8.88,3.84,3.84,,3.36,4.08,6.24,5.04,6.24,6.0,,,4.08,4.08,8.16,23.75,6.24,3.84,12.0,3.36,5.04,7.68,39.11,4.08,13.2,7.92,,4.08,4.56,20.188889,12.627778,28.438889,0.762,8.683333,47.712021
US_IA_19187,2020-06-12,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,4,0,95,1,,,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,-1,76,-22,5,4.77,7.29,5.53,11.05,6.03,4.52,4.52,7.54,9.29,,4.27,,5.28,6.78,,4.77,4.52,,,4.77,,7.29,20.6,5.28,,6.78,4.52,3.52,5.02,36.92,9.29,8.29,8.54,4.52,4.27,3.52,22.388889,12.294444,30.311111,0.0,8.072222,40.255772
US_IA_19187,2020-06-13,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,1,0,96,1,,,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,-11,,-5,,4.51,6.48,5.07,15.5,4.51,7.61,5.35,,6.2,4.79,,,3.94,7.33,,6.2,5.07,,,,4.79,5.92,17.19,4.23,,13.81,4.51,5.35,5.63,40.01,3.94,7.89,5.07,5.63,,3.94,21.894444,14.822222,29.622222,0.0,12.177778,54.358729
US_IA_19187,2020-06-14,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,1,0,97,1,,,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,4,,-7,,5.02,8.19,3.96,12.68,7.66,5.28,8.72,4.75,5.02,,8.45,,6.34,10.04,5.02,5.55,6.08,3.96,3.7,3.7,,4.75,19.55,7.4,,15.06,4.23,3.7,6.08,33.81,,8.98,6.34,,4.23,,20.577778,14.35,27.811111,0.0,10.772222,53.561388
US_IA_19187,2020-06-15,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,2,0,99,1,,,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,-2,70,-21,4,,8.32,6.18,14.27,11.18,6.66,4.04,5.47,8.32,5.0,4.04,,4.28,8.09,,6.18,,,6.18,3.57,,6.66,23.31,3.57,,13.08,5.0,5.0,3.33,41.62,4.28,10.23,8.56,4.28,4.76,,23.783333,17.277778,31.505556,0.0,14.122222,55.234085
US_IA_19187,2020-06-16,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,4,0,103,1,,,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,-1,69,-22,5,,6.86,5.68,13.72,8.04,7.09,7.57,,6.39,,3.55,3.55,5.44,6.15,,,4.49,3.31,3.78,4.73,,6.39,23.65,5.44,4.02,10.88,5.68,6.15,5.91,39.5,3.55,7.33,4.73,4.26,4.26,4.49,25.144444,18.533333,31.116667,0.0,16.594444,59.707896
US_IA_19187,2020-06-17,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,1,0,104,1,,,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,2,81,-21,4,,5.64,3.43,13.73,4.9,7.6,6.62,6.37,8.33,6.13,6.86,,4.17,8.58,4.9,5.15,6.37,,4.17,,,5.88,31.13,6.37,,11.77,4.9,5.15,7.84,40.2,5.64,11.77,7.84,3.92,6.62,,24.244444,16.816667,30.85,0.0,14.144444,53.572264
US_IA_19187,2020-06-18,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,5,0,109,1,,,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,0,63,-24,5,4.02,7.1,5.21,11.6,8.76,6.63,6.39,4.97,7.81,,,,7.1,6.63,3.55,3.31,,4.5,,5.68,3.79,6.86,23.19,5.44,,10.18,3.55,4.73,5.21,39.52,7.1,7.81,6.86,4.26,4.97,3.79,25.011111,19.1,31.166667,0.0,17.638889,63.874998
US_IA_19187,2020-06-19,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,4,0,113,1,,,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,5,89,-26,5,4.09,4.57,,12.75,4.57,5.29,7.46,3.37,4.33,,,,,9.63,4.09,5.78,3.85,3.37,,4.33,,6.74,21.18,5.54,5.05,8.66,4.33,,5.54,35.13,6.02,10.35,6.98,,,3.61,21.372222,18.688889,27.161111,3.048,18.927778,86.174346
US_IA_19187,2020-06-20,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,1,0,114,1,,,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,0,,-8,,5.7,3.8,5.7,8.95,5.7,4.34,5.7,7.05,4.07,4.07,4.07,,,7.32,12.21,5.43,,,,6.78,,5.43,32.28,,,8.95,3.8,5.15,,36.62,5.15,8.95,5.43,4.34,4.34,,20.755556,17.227778,25.466667,0.762,17.661111,82.683606
US_IA_19187,2020-06-21,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,6,0,120,1,,,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,8,,-10,,4.71,4.45,,13.09,4.45,4.19,7.07,,8.38,,4.45,3.93,6.28,6.81,8.12,7.59,3.93,5.5,,,,3.93,23.82,4.19,,11.0,5.5,4.45,6.54,34.04,9.16,9.16,7.07,,,,22.75,16.633333,30.2,0.056444,18.127778,75.437442
US_IA_19187,2020-06-22,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,6,0,126,1,,,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,-3,72,-24,6,6.69,8.3,3.92,11.53,6.92,5.53,3.92,3.69,7.15,3.46,3.92,4.61,5.07,10.14,5.53,3.46,4.38,4.61,,4.61,4.61,7.15,24.9,,,10.61,3.69,5.53,5.76,37.81,3.92,7.38,8.53,5.07,5.07,,20.25,17.277778,27.305556,2.243667,18.055556,87.373732
US_IA_19187,2020-06-23,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,7,0,133,1,,,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,-4,64,-21,5,6.0,5.52,4.32,12.24,7.68,3.6,6.48,,5.28,,3.6,4.08,3.36,6.0,6.0,4.56,4.32,3.36,4.08,,,8.16,26.41,6.72,,9.6,3.84,3.36,7.68,38.17,3.84,8.64,6.48,5.76,4.8,,18.961111,13.9,23.45,6.688667,14.433333,75.211455
US_IA_19187,2020-06-24,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,2,0,135,1,,,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,6,91,-20,3,4.45,8.15,5.44,8.65,8.65,5.93,4.69,4.2,3.46,3.46,5.68,,,8.4,3.46,4.45,3.46,,4.2,3.95,,7.91,21.0,4.45,3.46,7.66,6.42,3.46,6.92,42.25,6.18,9.14,9.88,,6.18,6.67,19.461111,12.322222,26.405556,0.0,13.444444,68.368655
US_IA_19187,2020-06-25,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,6,0,141,1,,,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,4,64,-21,4,5.23,9.71,4.48,9.71,7.22,7.22,,,6.47,5.48,,,5.98,7.22,3.49,5.23,6.23,4.73,5.23,3.73,,4.48,24.9,7.72,3.49,8.72,3.73,4.23,10.21,38.1,4.98,7.22,4.23,,,3.73,22.183333,13.65,29.688889,0.0,14.561111,62.277931
US_IA_19187,2020-06-26,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,2,0,143,1,,,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,2,75,-23,4,,7.36,4.66,11.53,5.89,4.91,6.13,5.15,5.89,,3.68,,4.66,7.85,3.43,6.62,4.42,,5.15,,,6.38,24.04,,3.68,10.06,,5.64,5.89,30.91,,6.62,8.1,3.43,3.43,,24.5,19.661111,29.038889,0.8128,20.455556,78.477267
US_IA_19187,2020-06-27,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,0,0,143,1,,,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,-5,,-3,,5.35,10.14,6.2,10.99,6.2,,6.2,3.94,8.17,5.35,6.48,,,5.63,9.3,,4.51,,,4.23,,5.63,32.4,3.94,,12.96,5.92,3.94,5.35,43.1,7.04,11.83,6.48,,,,24.377778,18.488889,29.616667,0.0,20.344444,78.547095
US_IA_19187,2020-06-28,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,7,0,150,1,,,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,8,,-11,,,6.03,4.72,10.49,4.46,5.77,5.24,7.34,7.08,5.51,5.77,3.93,4.46,6.82,8.39,4.72,,3.93,4.46,5.77,4.2,5.24,29.37,7.34,,14.68,,,7.08,40.64,,11.8,11.54,4.98,3.93,,24.005556,19.461111,30.0,0.036286,21.194444,84.580546
US_IA_19187,2020-06-29,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,10,1,160,2,,,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,0,82,-23,5,3.39,6.29,,9.67,9.19,7.01,4.11,3.39,10.4,5.32,5.32,,5.08,8.22,5.56,5.32,5.32,5.56,,4.59,,9.91,26.6,,,12.58,4.59,4.35,7.98,40.39,5.8,8.95,5.8,3.39,4.35,5.32,25.988889,22.472222,29.861111,0.0,23.672222,87.465321
US_IA_19187,2020-06-30,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,1,0,161,2,,,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,4,68,-22,6,4.81,6.25,4.33,10.82,7.69,5.77,6.49,4.57,8.65,,,,5.53,7.69,7.21,4.81,6.25,4.09,5.05,4.81,3.61,8.17,24.52,4.81,,11.06,4.81,3.85,6.97,34.85,3.37,7.93,9.13,3.61,4.57,4.81,25.85,22.927778,29.377778,0.0254,23.85,89.060717
US_IA_19187,2020-07-01,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,7,0,168,2,,,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,16,104,-23,2,4.09,8.66,6.74,18.53,8.42,5.05,3.37,4.57,9.87,4.81,7.46,4.09,4.09,9.63,6.02,4.33,6.26,3.61,4.09,4.09,,6.02,24.07,6.74,,10.83,4.33,,3.85,32.97,4.57,10.11,6.98,4.09,4.09,3.37,24.422222,20.472222,28.727778,0.0635,21.483333,83.97111
US_IA_19187,2020-07-02,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,2,0,170,2,,,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,19,79,-29,3,5.56,5.05,,13.9,5.05,6.83,4.55,,8.85,,3.79,,,7.58,,6.07,5.56,,,3.79,,7.08,27.8,4.04,,14.91,,5.05,5.56,35.89,4.55,11.38,6.32,,5.05,,25.027778,18.994444,31.516667,0.0,21.405556,80.563285
US_IA_19187,2020-07-03,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,1,0,171,2,,,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,13,104,-53,,3.98,6.54,,9.67,6.26,7.11,5.69,4.55,8.53,3.98,,3.98,,7.96,4.83,4.83,,4.27,,4.27,,5.69,28.15,4.27,,12.8,,,5.97,36.4,,9.38,9.67,4.55,,,25.811111,19.3,31.505556,0.0,20.255556,71.727968
US_IA_19187,2020-07-04,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,43,0,214,2,,,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,-34,,-31,,5.03,4.71,5.34,13.2,6.6,7.86,5.97,,10.06,,,4.4,4.4,5.97,5.66,4.71,4.71,,,,,7.86,24.2,5.03,,9.12,,,,43.07,6.29,8.49,5.03,,4.71,,25.127778,17.822222,31.561111,0.0,19.344444,70.592814
US_IA_19187,2020-07-05,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,6,0,220,2,,,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,0,,-13,,8.14,6.51,5.15,13.02,5.97,7.32,5.97,4.07,8.95,,4.34,5.15,4.88,5.97,6.51,4.61,,4.07,3.8,5.15,,6.24,30.92,4.61,,12.75,3.8,5.15,4.61,40.42,4.07,12.21,8.68,4.34,,,25.377778,17.822222,31.772222,0.0,19.866667,71.854506
US_IA_19187,2020-07-06,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,9,0,229,2,,,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,4,85,-28,5,,9.23,3.55,14.67,11.12,5.21,4.26,5.92,9.7,3.31,3.79,3.79,4.97,8.52,5.21,6.15,5.21,3.31,,5.92,3.79,6.86,32.66,6.39,,16.8,4.73,6.39,5.68,33.37,3.31,11.83,8.05,,5.68,,25.405556,18.855556,31.733333,0.0,20.3,73.675126
US_IA_19187,2020-07-07,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,19,2,248,4,,,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,2,67,-25,6,3.98,5.62,3.28,12.41,6.32,4.68,5.85,5.85,8.9,,5.15,4.68,5.85,8.9,5.85,5.38,4.92,3.98,3.51,4.68,,6.55,32.08,6.79,,10.3,5.15,6.55,7.73,36.99,3.51,9.6,7.26,5.38,4.68,3.28,25.472222,19.577778,31.938889,0.0,21.077778,77.013966
US_IA_19187,2020-07-08,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,19,0,267,4,,,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,5,88,-22,4,6.14,8.03,5.43,13.94,6.14,5.43,4.25,3.54,13.23,4.73,4.25,,,7.33,4.49,4.02,5.43,4.02,4.25,5.2,4.73,7.56,29.54,3.78,,9.69,,4.02,4.73,32.61,,9.21,5.91,5.43,4.25,,27.544444,20.711111,33.75,0.0,22.322222,73.469958
US_IA_19187,2020-07-09,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,18,0,285,4,,,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,2,48,-23,5,6.58,6.34,4.23,12.21,5.64,4.46,6.34,3.29,12.45,5.17,5.64,,,8.93,3.52,5.4,6.34,5.17,5.64,6.81,,9.16,28.65,5.64,,7.99,,4.93,5.64,35.0,4.23,7.52,7.75,3.29,,,24.5,20.522222,32.094444,0.028222,21.722222,84.779626
US_IA_19187,2020-07-10,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,64,1,349,5,,,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,2,73,-24,4,6.21,5.22,6.71,9.2,5.22,4.47,,5.47,8.95,,,3.98,4.23,4.72,5.22,5.97,,4.23,,4.97,,8.2,27.35,4.23,5.47,9.2,3.98,9.45,7.21,37.29,7.46,8.95,11.44,5.97,,4.72,23.316667,16.816667,31.116667,0.508,18.372222,74.025467
US_IA_19187,2020-07-11,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,17,0,366,5,,,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,-10,,-8,,4.01,10.44,,16.59,7.76,5.35,6.42,5.08,13.64,5.35,5.89,,6.15,7.22,4.82,6.42,4.82,5.08,4.28,5.08,,4.01,29.16,5.62,,6.42,,,3.75,34.78,4.82,6.96,6.96,3.75,,,24.877778,18.677778,31.188889,0.1905,19.988889,74.686592
US_IA_19187,2020-07-12,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,62,0,428,5,,,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,12,,-10,,6.26,6.26,5.22,13.82,8.61,6.52,6.26,,12.78,,8.08,,4.69,4.96,,,,,4.69,,,,25.3,4.69,,9.65,5.22,,5.22,35.99,5.48,10.43,4.43,6.0,,,22.138889,15.955556,28.783333,0.7366,17.544444,75.472323
US_IA_19187,2020-07-13,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,1,0,429,5,,,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,2,75,-24,3,5.83,7.46,8.39,13.75,8.15,4.89,7.22,4.89,11.65,3.26,5.36,4.19,,7.92,4.66,4.89,6.29,3.26,4.43,4.19,4.43,5.36,30.29,6.06,,9.79,4.43,5.36,4.66,43.1,4.43,6.99,9.55,3.5,5.13,,23.044444,15.422222,30.333333,0.3048,18.083333,73.957385
US_IA_19187,2020-07-14,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,11,0,440,5,,,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,0,66,-26,6,6.64,5.95,4.35,15.11,6.64,5.49,,6.18,8.7,4.35,4.12,3.89,7.1,5.04,4.58,5.95,4.81,3.89,4.81,3.21,,5.26,27.7,7.33,3.21,8.93,3.21,3.21,6.87,39.83,4.35,10.53,7.1,4.12,,,24.85,19.972222,30.294444,0.0635,20.855556,78.80148
US_IA_19187,2020-07-15,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,8,0,448,5,,,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,5,79,-23,5,4.93,7.28,4.46,14.55,7.04,5.16,5.63,3.29,10.56,4.93,3.29,4.22,3.52,8.22,4.93,7.28,,5.4,3.29,3.76,,7.28,22.77,5.4,,13.85,4.22,5.87,7.75,39.91,3.99,7.51,5.16,4.7,4.22,,20.138889,17.272222,26.094444,9.543143,17.177778,83.34595
US_IA_19187,2020-07-16,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,11,0,459,5,,,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,2,53,-23,5,5.74,7.18,,11.25,7.9,8.86,4.55,,8.14,4.55,,,6.22,7.18,4.31,4.31,4.79,3.83,3.83,3.83,,5.5,29.2,7.42,,8.14,5.03,5.03,6.22,38.29,,6.46,6.7,,5.03,3.59,19.461111,10.461111,28.75,0.5588,15.65,78.790035
