location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_workplaces,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WY_56011,2020-01-01,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,,2.45,-5.405556,8.05,0.0,,-6.75,50.132829
US_WY_56011,2020-01-02,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,38.28,1.311111,-2.105556,7.266667,0.79375,,-2.090278,76.043162
US_WY_56011,2020-01-03,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,,-1.788889,-6.038889,3.572222,1.23825,,-6.972222,65.641219
US_WY_56011,2020-01-04,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,45.37,2.544444,-4.811111,10.788889,0.0,,-5.555556,54.239645
US_WY_56011,2020-01-05,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,,0.988889,-5.027778,10.055556,0.0,,-10.430556,41.388555
US_WY_56011,2020-01-06,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,,-2.477778,-7.311111,2.727778,0.0,,-11.479167,48.959016
US_WY_56011,2020-01-07,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,,-0.761111,-6.677778,4.905556,0.0,,-8.409722,55.501564
US_WY_56011,2020-01-08,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,,-0.811111,-5.722222,5.333333,0.0762,,-6.097222,67.656643
US_WY_56011,2020-01-09,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,,-1.633333,-6.166667,3.45,0.0,,-5.777778,70.281635
US_WY_56011,2020-01-10,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,,-10.338889,-15.527778,-1.494444,1.30175,,-12.791667,80.022319
US_WY_56011,2020-01-11,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,,-10.072222,-15.516667,-3.655556,1.2065,,-14.0,72.10213
US_WY_56011,2020-01-12,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,,-5.522222,-12.427778,2.255556,0.5334,,-10.458333,68.447435
US_WY_56011,2020-01-13,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,63.32,-5.727778,-11.633333,1.494444,0.0,,-10.618056,67.198364
US_WY_56011,2020-01-14,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,,-11.405556,-16.605556,-4.255556,0.03175,,-14.979167,74.701855
US_WY_56011,2020-01-15,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,,-15.238889,-20.905556,-7.116667,0.1905,,-19.326389,71.088102
US_WY_56011,2020-01-16,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,,-8.305556,-19.016667,1.944444,0.0762,,-14.534722,59.075702
US_WY_56011,2020-01-17,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,,-1.016667,-12.54321,5.566667,0.0,,-9.069444,52.035341
US_WY_56011,2020-01-18,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,56.57,-9.516667,-14.111111,-0.122222,0.60325,,-15.277778,57.577612
US_WY_56011,2020-01-19,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,,-7.555556,-13.6,0.005556,0.0,,-13.263889,60.555557
US_WY_56011,2020-01-20,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,,-4.844444,-11.594444,4.666667,0.0,,-11.305556,59.969157
US_WY_56011,2020-01-21,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,50.1,3.716667,-4.388889,10.844444,0.0,,-6.854167,44.832503
US_WY_56011,2020-01-22,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,59.31,2.411111,-1.572222,9.416667,0.0,,-2.652778,67.807673
US_WY_56011,2020-01-23,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,,-0.422222,-3.844444,4.766667,1.2954,,-6.111111,63.646778
US_WY_56011,2020-01-24,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,,-1.183333,-7.911111,5.911111,0.0,,-5.8125,69.342582
US_WY_56011,2020-01-25,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,,2.566667,-4.611111,8.683333,0.0,,-3.666667,62.064254
US_WY_56011,2020-01-26,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,,1.088889,-3.044444,7.455556,0.0508,,-5.305556,60.456046
US_WY_56011,2020-01-27,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,,-1.038889,-4.538889,4.977778,0.0,,-4.534722,77.121529
US_WY_56011,2020-01-28,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,66.36,0.022222,-5.411111,4.783333,2.413,,-4.131944,72.038471
US_WY_56011,2020-01-29,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,66.73,0.311111,-5.155556,5.872222,0.1778,,-4.576389,66.650467
US_WY_56011,2020-01-30,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,,-0.788889,-4.394444,4.516667,0.5715,,-3.895833,76.682101
US_WY_56011,2020-01-31,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,,-1.022222,-7.672222,7.183333,1.2446,,-7.909722,58.086883
US_WY_56011,2020-02-01,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,,6.305556,-2.961111,14.111111,0.0,,-4.215278,46.4282
US_WY_56011,2020-02-02,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,,5.661111,-1.327778,13.555556,0.0,,-5.416667,44.262829
US_WY_56011,2020-02-03,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,52.02,-5.655556,-7.977778,-0.705556,2.2225,,-9.145833,75.777042
US_WY_56011,2020-02-04,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,,-8.411111,-12.922222,-4.45,1.524,,-12.784722,70.297909
US_WY_56011,2020-02-05,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,,-8.766667,-15.6,-1.233333,0.0508,,-14.444444,62.752724
US_WY_56011,2020-02-06,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,,-2.977778,-9.316667,0.222222,0.03175,,-7.4375,69.815691
US_WY_56011,2020-02-07,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,,-4.583333,-7.711111,-0.3,2.3495,,-7.305556,78.172853
US_WY_56011,2020-02-08,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,,-4.466667,-10.683333,2.505556,0.66675,,-7.375,78.015137
US_WY_56011,2020-02-09,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,,-4.416667,-9.194444,1.205556,2.50825,,-6.625,81.984247
US_WY_56011,2020-02-10,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,,-4.944444,-8.294444,-2.477778,0.34925,,-9.430556,67.952041
US_WY_56011,2020-02-11,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,,-6.311111,-11.727778,0.616667,0.4445,,-12.375,60.085831
US_WY_56011,2020-02-12,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,,-4.583333,-13.322222,0.85,0.79375,50.8,-8.486111,71.695817
US_WY_56011,2020-02-13,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,,-14.716667,-21.283333,-3.838889,1.524,50.8,-17.1875,73.911954
US_WY_56011,2020-02-14,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,,-2.605556,-10.888889,7.027778,0.056444,,-9.611111,57.484848
US_WY_56011,2020-02-15,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,,-1.788889,-8.533333,4.572222,0.1524,,-9.131944,56.142816
US_WY_56011,2020-02-16,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,,-0.522222,-6.538889,5.494444,0.0,,-9.048611,51.552495
US_WY_56011,2020-02-17,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,,-1.938889,-5.316667,4.877778,0.92075,,-5.354167,74.591264
US_WY_56011,2020-02-18,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,57.74,-7.233333,-10.666667,-1.177778,1.3335,30.48,-10.388889,75.940057
US_WY_56011,2020-02-19,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,60.18,-10.811111,-15.566667,-5.205556,0.53975,30.48,-13.159722,81.130997
US_WY_56011,2020-02-20,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,89.38,-7.505556,-14.627778,1.938889,0.1016,30.48,-14.416667,57.343879
US_WY_56011,2020-02-21,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,54.31,-0.005556,-9.783333,8.7,0.0,,-13.638889,35.433419
US_WY_56011,2020-02-22,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,76.74,2.872222,-5.5,9.438889,0.0,,-10.069444,37.624229
US_WY_56011,2020-02-23,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,,1.838889,-4.127778,8.883333,0.0,,-7.180556,50.415895
US_WY_56011,2020-02-24,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,,,-1.105556,-4.883333,5.033333,0.03175,,-5.215278,73.553911
US_WY_56011,2020-02-25,ChIJA2cJyBYqM1MRGKvAVO0Urbg,Q109508,geoId/56011,US,United States of America,WY,Wyoming,56011,Crook County,US,USA,2,,,,,,,7397,3788,3609,1045,883,679,798,767,1105,1176,638,306,289338,44.59,-104.56,7435,87.1,-34,,-5.311111,-7.466667,-1.044444,6.223,,-7.715278,81.812981
