location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_allergy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_SC_45017,2020-01-01,ChIJaUwlFZs0_4gRfDZC3zpDLJs,Q489377,geoId/45017,US,United States of America,SC,South Carolina,45017,Calhoun County,US,USA,2,,,,,,,14696,7089,7607,1502,1628,1629,1520,1719,2240,2283,1471,704,2532498,33.67,-80.78,1016,75.933333,,,,,,23.51,47.01,8.733333,3.116667,15.011111,0.0,,-2.090278,47.664665
US_SC_45017,2020-01-02,ChIJaUwlFZs0_4gRfDZC3zpDLJs,Q489377,geoId/45017,US,United States of America,SC,South Carolina,45017,Calhoun County,US,USA,2,,,,,,,14696,7089,7607,1502,1628,1629,1520,1719,2240,2283,1471,704,2532498,33.67,-80.78,1016,75.933333,,,,,19.76,29.64,34.13,8.533333,3.822222,13.877778,0.3175,,2.444444,66.645739
US_SC_45017,2020-01-03,ChIJaUwlFZs0_4gRfDZC3zpDLJs,Q489377,geoId/45017,US,United States of America,SC,South Carolina,45017,Calhoun County,US,USA,2,,,,,,,14696,7089,7607,1502,1628,1629,1520,1719,2240,2283,1471,704,2532498,33.67,-80.78,1016,75.933333,,,,,,29.3,40.84,17.144444,6.722222,24.466667,0.254,,13.548611,77.707009
US_SC_45017,2020-01-04,ChIJaUwlFZs0_4gRfDZC3zpDLJs,Q489377,geoId/45017,US,United States of America,SC,South Carolina,45017,Calhoun County,US,USA,2,,,,,,,14696,7089,7607,1502,1628,1629,1520,1719,2240,2283,1471,704,2532498,33.67,-80.78,1016,75.933333,,,,,,20.76,38.56,17.411111,12.3,23.183333,24.4475,,14.444444,81.650041
US_SC_45017,2020-01-05,ChIJaUwlFZs0_4gRfDZC3zpDLJs,Q489377,geoId/45017,US,United States of America,SC,South Carolina,45017,Calhoun County,US,USA,2,,,,,,,14696,7089,7607,1502,1628,1629,1520,1719,2240,2283,1471,704,2532498,33.67,-80.78,1016,75.933333,,,,,,19.85,54.58,7.944444,1.755556,17.561111,2.6416,,-2.020833,49.394812
US_SC_45017,2020-01-06,ChIJaUwlFZs0_4gRfDZC3zpDLJs,Q489377,geoId/45017,US,United States of America,SC,South Carolina,45017,Calhoun County,US,USA,2,,,,,,,14696,7089,7607,1502,1628,1629,1520,1719,2240,2283,1471,704,2532498,33.67,-80.78,1016,75.933333,,,,,,23.48,38.83,8.172222,2.1,16.95,0.0,,0.375,59.18347
US_SC_45017,2020-01-07,ChIJaUwlFZs0_4gRfDZC3zpDLJs,Q489377,geoId/45017,US,United States of America,SC,South Carolina,45017,Calhoun County,US,USA,2,,,,,,,14696,7089,7607,1502,1628,1629,1520,1719,2240,2283,1471,704,2532498,33.67,-80.78,1016,75.933333,,,,,,25.87,39.91,9.366667,3.361111,17.394444,0.03175,,3.847222,69.953098
US_SC_45017,2020-01-08,ChIJaUwlFZs0_4gRfDZC3zpDLJs,Q489377,geoId/45017,US,United States of America,SC,South Carolina,45017,Calhoun County,US,USA,2,,,,,,,14696,7089,7607,1502,1628,1629,1520,1719,2240,2283,1471,704,2532498,33.67,-80.78,1016,75.933333,,,,,14.06,20.73,48.11,7.933333,-0.377778,17.188889,0.169333,,-2.715278,48.77041
US_SC_45017,2020-01-09,ChIJaUwlFZs0_4gRfDZC3zpDLJs,Q489377,geoId/45017,US,United States of America,SC,South Carolina,45017,Calhoun County,US,USA,2,,,,,,,14696,7089,7607,1502,1628,1629,1520,1719,2240,2283,1471,704,2532498,33.67,-80.78,1016,75.933333,,,,,,33.73,38.23,7.45,-0.283333,17.3,0.0,,-0.826389,57.297314
US_SC_45017,2020-01-10,ChIJaUwlFZs0_4gRfDZC3zpDLJs,Q489377,geoId/45017,US,United States of America,SC,South Carolina,45017,Calhoun County,US,USA,2,,,,,,,14696,7089,7607,1502,1628,1629,1520,1719,2240,2283,1471,704,2532498,33.67,-80.78,1016,75.933333,,,,,,23.23,42.83,12.8,9.905556,18.172222,0.0762,,7.368056,70.517994
US_SC_45017,2020-01-11,ChIJaUwlFZs0_4gRfDZC3zpDLJs,Q489377,geoId/45017,US,United States of America,SC,South Carolina,45017,Calhoun County,US,USA,2,,,,,,,14696,7089,7607,1502,1628,1629,1520,1719,2240,2283,1471,704,2532498,33.67,-80.78,1016,75.933333,,,,,,34.46,28.38,17.744444,11.894444,23.144444,0.41275,,16.125,89.844355
US_SC_45017,2020-01-12,ChIJaUwlFZs0_4gRfDZC3zpDLJs,Q489377,geoId/45017,US,United States of America,SC,South Carolina,45017,Calhoun County,US,USA,2,,,,,,,14696,7089,7607,1502,1628,1629,1520,1719,2240,2283,1471,704,2532498,33.67,-80.78,1016,75.933333,,,,,,19.21,40.35,19.305556,15.338889,22.805556,11.20775,,18.472222,94.058436
US_SC_45017,2020-01-13,ChIJaUwlFZs0_4gRfDZC3zpDLJs,Q489377,geoId/45017,US,United States of America,SC,South Carolina,45017,Calhoun County,US,USA,2,,,,,,,14696,7089,7607,1502,1628,1629,1520,1719,2240,2283,1471,704,2532498,33.67,-80.78,1016,75.933333,,,,,10.71,32.11,29.26,19.08642,17.592593,21.876543,34.471429,,18.777778,96.635978
US_SC_45017,2020-01-14,ChIJaUwlFZs0_4gRfDZC3zpDLJs,Q489377,geoId/45017,US,United States of America,SC,South Carolina,45017,Calhoun County,US,USA,2,,,,,,,14696,7089,7607,1502,1628,1629,1520,1719,2240,2283,1471,704,2532498,33.67,-80.78,1016,75.933333,,,,,11.85,20.0,38.51,19.555556,17.432099,23.37037,7.27075,,18.076389,89.952207
US_SC_45017,2020-01-15,ChIJaUwlFZs0_4gRfDZC3zpDLJs,Q489377,geoId/45017,US,United States of America,SC,South Carolina,45017,Calhoun County,US,USA,2,,,,,,,14696,7089,7607,1502,1628,1629,1520,1719,2240,2283,1471,704,2532498,33.67,-80.78,1016,75.933333,,,,,12.07,37.03,39.44,18.5,15.358025,23.87037,0.362857,,15.444444,81.871563
US_SC_45017,2020-01-16,ChIJaUwlFZs0_4gRfDZC3zpDLJs,Q489377,geoId/45017,US,United States of America,SC,South Carolina,45017,Calhoun County,US,USA,2,,,,,,,14696,7089,7607,1502,1628,1629,1520,1719,2240,2283,1471,704,2532498,33.67,-80.78,1016,75.933333,,,,,,28.19,32.0,19.308642,15.339506,23.938272,2.286,,12.208333,64.157912
