location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MO_29091,2020-01-11,ChIJaUil5gST0IcR0hRzyye0F7M,Q484607,geoId/29091,US,United States of America,MO,Missouri,29091,Howell County,US,USA,2,,,,,,,40074,19541,20533,5287,5154,4752,4593,4684,5217,5057,3330,2000,1180506,36.77,-91.89,2404,75.6375,,,,,,5.16,7.75,7.1,10.0,8.71,10.0,8.39,,15.81,11.29,7.42,12.91,,,,,,4.84,26.14,9.68,8.71,4.84,,8.71,48.73,5.16,10.97,10.33,6.45,8.39,6.972222,-0.305556,16.816667,68.23075,,6.145833,95.106392
US_MO_29091,2020-01-12,ChIJaUil5gST0IcR0hRzyye0F7M,Q484607,geoId/29091,US,United States of America,MO,Missouri,29091,Howell County,US,USA,2,,,,,,,40074,19541,20533,5287,5154,4752,4593,4684,5217,5057,3330,2000,1180506,36.77,-91.89,2404,75.6375,,,,,,7.84,6.21,,8.16,6.21,4.9,6.86,7.18,17.31,9.47,6.21,11.76,4.9,,6.21,5.55,4.9,9.14,25.8,8.49,11.76,7.84,6.21,,46.37,5.88,9.47,7.51,,,-2.506173,-4.012346,0.549383,10.44575,,-3.793651,91.545596
US_MO_29091,2020-01-13,ChIJaUil5gST0IcR0hRzyye0F7M,Q484607,geoId/29091,US,United States of America,MO,Missouri,29091,Howell County,US,USA,2,,,,,,,40074,19541,20533,5287,5154,4752,4593,4684,5217,5057,3330,2000,1180506,36.77,-91.89,2404,75.6375,,,,,,,6.65,3.58,10.23,9.72,6.14,,4.86,18.42,9.47,7.93,9.72,4.35,6.91,7.16,4.86,7.16,13.05,34.29,5.88,6.4,7.42,5.12,8.7,42.22,6.65,9.21,5.63,,4.35,0.981481,-2.222222,5.401235,0.0,,0.079365,93.523641
US_MO_29091,2020-01-14,ChIJaUil5gST0IcR0hRzyye0F7M,Q484607,geoId/29091,US,United States of America,MO,Missouri,29091,Howell County,US,USA,2,,,,,,,40074,19541,20533,5287,5154,4752,4593,4684,5217,5057,3330,2000,1180506,36.77,-91.89,2404,75.6375,,,,,,,4.52,4.01,16.06,11.29,7.03,5.77,4.52,15.56,6.02,7.03,12.8,,4.77,5.27,6.53,5.02,11.04,32.37,5.02,8.53,8.28,8.03,8.28,42.16,3.76,9.03,8.28,6.78,4.52,4.993827,0.796296,10.851852,0.0,,4.198413,94.757733
US_MO_29091,2020-01-15,ChIJaUil5gST0IcR0hRzyye0F7M,Q484607,geoId/29091,US,United States of America,MO,Missouri,29091,Howell County,US,USA,2,,,,,,,40074,19541,20533,5287,5154,4752,4593,4684,5217,5057,3330,2000,1180506,36.77,-91.89,2404,75.6375,,,,,,6.17,9.25,4.62,9.25,8.48,5.39,6.42,5.14,14.13,8.73,7.96,16.18,,4.37,6.17,4.88,4.62,8.99,28.77,10.02,6.68,4.62,5.39,6.42,49.84,,7.71,,6.68,,10.858025,6.882716,16.975309,0.0,,9.238095,90.848613
US_MO_29091,2020-01-16,ChIJaUil5gST0IcR0hRzyye0F7M,Q484607,geoId/29091,US,United States of America,MO,Missouri,29091,Howell County,US,USA,2,,,,,,,40074,19541,20533,5287,5154,4752,4593,4684,5217,5057,3330,2000,1180506,36.77,-91.89,2404,75.6375,,,,,,7.57,9.84,,11.35,8.07,7.31,6.05,,9.33,6.56,5.04,10.59,4.79,5.3,6.31,5.04,,7.82,30.01,6.81,5.3,5.04,,8.83,45.65,5.8,7.82,5.3,5.8,3.78,4.314815,-0.91358,12.796296,0.028222,,-0.18254,74.276037
US_MO_29091,2020-01-17,ChIJaUil5gST0IcR0hRzyye0F7M,Q484607,geoId/29091,US,United States of America,MO,Missouri,29091,Howell County,US,USA,2,,,,,,,40074,19541,20533,5287,5154,4752,4593,4684,5217,5057,3330,2000,1180506,36.77,-91.89,2404,75.6375,,,,,,,9.0,6.39,11.33,9.0,6.97,7.26,7.55,15.68,9.0,4.94,9.59,6.97,5.52,6.68,5.23,9.29,11.04,31.37,6.68,8.13,8.13,6.68,9.29,47.63,9.0,6.68,9.59,6.39,4.94,0.58642,-1.135802,3.018519,2.902857,,-4.269841,69.804611
US_MO_29091,2020-01-18,ChIJaUil5gST0IcR0hRzyye0F7M,Q484607,geoId/29091,US,United States of America,MO,Missouri,29091,Howell County,US,USA,2,,,,,,,40074,19541,20533,5287,5154,4752,4593,4684,5217,5057,3330,2000,1180506,36.77,-91.89,2404,75.6375,,,,,,6.66,10.33,,15.32,7.33,,10.99,5.66,18.99,11.66,,10.33,10.33,,6.0,6.0,4.66,9.66,31.32,8.33,9.66,,9.66,7.0,49.64,7.0,6.33,,5.33,5.33,7.117284,1.32716,12.901235,17.380857,,3.833333,80.399841
US_MO_29091,2020-01-19,ChIJaUil5gST0IcR0hRzyye0F7M,Q484607,geoId/29091,US,United States of America,MO,Missouri,29091,Howell County,US,USA,2,,,,,,,40074,19541,20533,5287,5154,4752,4593,4684,5217,5057,3330,2000,1180506,36.77,-91.89,2404,75.6375,,,,,,5.62,9.26,8.93,13.89,11.58,6.95,5.29,4.63,17.54,9.6,5.62,10.92,6.62,5.62,6.95,,5.62,9.6,29.45,6.62,5.96,4.63,6.62,,45.66,5.29,10.92,8.27,,7.28,-0.549383,-4.018519,3.555556,2.54,,-11.134921,44.872722
US_MO_29091,2020-01-20,ChIJaUil5gST0IcR0hRzyye0F7M,Q484607,geoId/29091,US,United States of America,MO,Missouri,29091,Howell County,US,USA,2,,,,,,,40074,19541,20533,5287,5154,4752,4593,4684,5217,5057,3330,2000,1180506,36.77,-91.89,2404,75.6375,,,,,,5.79,9.26,,11.57,9.26,10.12,7.81,5.21,17.65,8.97,,10.12,5.5,8.97,7.52,4.63,4.63,12.44,28.93,6.65,7.81,5.21,7.23,7.23,53.23,6.08,10.12,7.23,4.63,7.23,-5.617284,-9.45679,-1.049383,0.0635,,-11.269841,64.512267
US_MO_29091,2020-01-21,ChIJaUil5gST0IcR0hRzyye0F7M,Q484607,geoId/29091,US,United States of America,MO,Missouri,29091,Howell County,US,USA,2,,,,,,,40074,19541,20533,5287,5154,4752,4593,4684,5217,5057,3330,2000,1180506,36.77,-91.89,2404,75.6375,,,,,,5.48,5.73,5.48,9.47,8.72,5.24,4.49,7.73,20.94,6.98,5.24,12.21,6.23,5.48,5.98,5.24,9.47,10.72,31.41,7.23,6.98,10.22,9.22,9.22,48.61,4.99,7.98,5.48,5.73,6.23,-4.333333,-7.259259,1.277778,0.09525,,-8.31746,74.114165
US_MO_29091,2020-01-22,ChIJaUil5gST0IcR0hRzyye0F7M,Q484607,geoId/29091,US,United States of America,MO,Missouri,29091,Howell County,US,USA,2,,,,,,,40074,19541,20533,5287,5154,4752,4593,4684,5217,5057,3330,2000,1180506,36.77,-91.89,2404,75.6375,,,,,,5.91,5.42,,9.86,14.05,,7.15,5.91,19.47,7.88,9.12,16.51,4.19,5.67,7.39,4.68,11.58,10.1,37.7,8.38,7.88,9.12,6.16,10.84,45.09,6.9,11.83,7.88,8.13,,-1.660494,-3.777778,1.061728,0.072571,,-5.404762,74.990926
US_MO_29091,2020-01-23,ChIJaUil5gST0IcR0hRzyye0F7M,Q484607,geoId/29091,US,United States of America,MO,Missouri,29091,Howell County,US,USA,2,,,,,,,40074,19541,20533,5287,5154,4752,4593,4684,5217,5057,3330,2000,1180506,36.77,-91.89,2404,75.6375,,,,,,7.55,12.49,4.36,5.52,11.04,6.97,6.97,4.94,20.92,10.46,8.13,11.62,8.72,7.55,4.07,5.81,6.68,10.46,31.67,11.91,5.52,8.43,,8.13,41.84,6.39,11.04,5.52,5.23,6.97,0.876543,-0.141975,2.493827,6.168571,,0.404762,96.987749
US_MO_29091,2020-01-24,ChIJaUil5gST0IcR0hRzyye0F7M,Q484607,geoId/29091,US,United States of America,MO,Missouri,29091,Howell County,US,USA,2,,,,,,,40074,19541,20533,5287,5154,4752,4593,4684,5217,5057,3330,2000,1180506,36.77,-91.89,2404,75.6375,,,,,,5.83,7.58,,11.36,9.61,4.95,5.83,6.41,27.68,11.65,5.24,12.82,8.16,4.37,4.95,,5.54,5.54,63.8,6.41,8.74,6.41,,6.7,61.18,5.83,11.36,6.7,7.28,,1.820988,0.481481,3.111111,8.926286,,0.849206,93.989571
US_MO_29091,2020-01-25,ChIJaUil5gST0IcR0hRzyye0F7M,Q484607,geoId/29091,US,United States of America,MO,Missouri,29091,Howell County,US,USA,2,,,,,,,40074,19541,20533,5287,5154,4752,4593,4684,5217,5057,3330,2000,1180506,36.77,-91.89,2404,75.6375,,,,,,8.95,13.6,5.64,11.94,12.27,7.29,8.62,,27.52,10.61,4.64,11.27,7.63,6.96,7.29,5.31,5.64,8.62,40.12,5.97,11.27,7.96,5.31,7.96,54.38,5.97,11.94,7.63,5.64,5.31,2.376543,-0.660494,8.067901,0.66675,,-1.547619,76.008908
US_MO_29091,2020-01-26,ChIJaUil5gST0IcR0hRzyye0F7M,Q484607,geoId/29091,US,United States of America,MO,Missouri,29091,Howell County,US,USA,2,,,,,,,40074,19541,20533,5287,5154,4752,4593,4684,5217,5057,3330,2000,1180506,36.77,-91.89,2404,75.6375,,,,,,8.43,7.13,,12.32,14.92,7.46,6.81,4.54,28.54,11.35,7.46,11.03,9.08,5.51,11.68,,7.78,6.49,39.24,7.78,10.05,,9.08,5.84,48.97,5.19,7.78,9.4,7.13,,6.0,0.814815,12.697531,0.0,,2.301587,77.027501
US_MO_29091,2020-01-27,ChIJaUil5gST0IcR0hRzyye0F7M,Q484607,geoId/29091,US,United States of America,MO,Missouri,29091,Howell County,US,USA,2,,,,,,,40074,19541,20533,5287,5154,4752,4593,4684,5217,5057,3330,2000,1180506,36.77,-91.89,2404,75.6375,,,,,,6.67,10.26,,10.0,8.98,5.39,6.41,5.39,21.8,12.57,4.62,13.34,5.13,4.1,9.23,4.87,5.39,10.52,43.86,8.46,5.64,5.39,5.39,7.69,50.01,9.23,8.72,5.13,10.0,,5.685185,-1.061728,14.197531,1.213556,,2.253968,76.790837
US_MO_29091,2020-01-28,ChIJaUil5gST0IcR0hRzyye0F7M,Q484607,geoId/29091,US,United States of America,MO,Missouri,29091,Howell County,US,USA,2,,,,,,,40074,19541,20533,5287,5154,4752,4593,4684,5217,5057,3330,2000,1180506,36.77,-91.89,2404,75.6375,,,,,,6.85,6.85,7.61,16.23,10.4,5.07,7.1,6.34,28.4,11.67,6.34,11.41,4.31,9.38,8.88,5.07,6.34,9.38,47.17,6.59,8.88,8.88,4.06,5.83,45.65,4.06,13.44,6.34,5.58,4.57,2.083333,-0.116667,8.638889,0.0,,1.131944,92.141698
US_MO_29091,2020-01-29,ChIJaUil5gST0IcR0hRzyye0F7M,Q484607,geoId/29091,US,United States of America,MO,Missouri,29091,Howell County,US,USA,2,,,,,,,40074,19541,20533,5287,5154,4752,4593,4684,5217,5057,3330,2000,1180506,36.77,-91.89,2404,75.6375,,,,,,4.5,9.74,6.49,10.49,10.74,5.99,6.49,,36.96,7.49,5.0,13.49,5.0,7.24,7.24,6.24,5.0,12.99,47.2,5.99,7.99,6.74,3.75,6.74,45.2,5.99,12.74,6.74,5.49,5.74,1.388889,0.483333,2.35,6.096,,0.979167,96.408568
US_MO_29091,2020-01-30,ChIJaUil5gST0IcR0hRzyye0F7M,Q484607,geoId/29091,US,United States of America,MO,Missouri,29091,Howell County,US,USA,2,,,,,,,40074,19541,20533,5287,5154,4752,4593,4684,5217,5057,3330,2000,1180506,36.77,-91.89,2404,75.6375,,,,,,4.25,6.25,4.75,11.5,9.5,5.25,5.0,4.0,41.49,8.25,6.0,11.5,4.25,6.75,8.75,5.25,4.5,9.75,42.73,5.25,7.5,4.5,10.25,8.0,41.74,6.0,7.5,6.75,7.0,6.75,1.5,0.466667,3.405556,2.159,,0.451389,92.838625
US_MO_29091,2020-01-31,ChIJaUil5gST0IcR0hRzyye0F7M,Q484607,geoId/29091,US,United States of America,MO,Missouri,29091,Howell County,US,USA,2,,,,,,,40074,19541,20533,5287,5154,4752,4593,4684,5217,5057,3330,2000,1180506,36.77,-91.89,2404,75.6375,,,,,,6.17,5.4,4.37,11.57,8.74,5.14,7.2,4.88,30.85,7.2,6.68,7.71,5.14,5.4,6.68,4.11,3.86,9.51,35.22,8.23,5.14,5.4,4.63,6.68,35.73,,7.97,6.43,4.11,5.66,3.972222,2.438889,7.272222,0.141111,,2.395833,89.524351
US_MO_29091,2020-02-01,ChIJaUil5gST0IcR0hRzyye0F7M,Q484607,geoId/29091,US,United States of America,MO,Missouri,29091,Howell County,US,USA,2,,,,,,,40074,19541,20533,5287,5154,4752,4593,4684,5217,5057,3330,2000,1180506,36.77,-91.89,2404,75.6375,,,,,,5.7,9.72,5.03,12.74,6.03,7.04,,6.03,31.85,10.73,,10.39,4.69,6.7,7.04,,6.03,10.39,37.55,8.38,6.7,4.69,,9.39,41.23,6.03,5.03,6.7,5.36,6.03,5.127778,-0.805556,11.5,0.0,,0.770833,72.630235
US_MO_29091,2020-02-02,ChIJaUil5gST0IcR0hRzyye0F7M,Q484607,geoId/29091,US,United States of America,MO,Missouri,29091,Howell County,US,USA,2,,,,,,,40074,19541,20533,5287,5154,4752,4593,4684,5217,5057,3330,2000,1180506,36.77,-91.89,2404,75.6375,,,,,,5.66,6.99,,14.97,10.31,4.99,5.99,4.99,20.3,8.32,6.65,8.65,4.99,8.32,7.99,,6.32,6.99,31.61,5.32,11.31,,,,46.58,7.65,11.64,8.32,,,11.4,2.961111,24.105556,0.0,,-0.625,43.166506
US_MO_29091,2020-02-03,ChIJaUil5gST0IcR0hRzyye0F7M,Q484607,geoId/29091,US,United States of America,MO,Missouri,29091,Howell County,US,USA,2,,,,,,,40074,19541,20533,5287,5154,4752,4593,4684,5217,5057,3330,2000,1180506,36.77,-91.89,2404,75.6375,,,,,,6.45,3.87,4.65,11.36,6.71,6.45,5.94,4.13,26.84,14.45,8.0,8.78,5.42,5.16,6.45,5.16,4.65,12.65,31.23,9.03,11.62,6.2,4.39,4.65,37.69,6.2,9.55,9.29,5.94,5.94,15.194444,10.027778,20.416667,0.0,,3.194444,44.976395
US_MO_29091,2020-02-04,ChIJaUil5gST0IcR0hRzyye0F7M,Q484607,geoId/29091,US,United States of America,MO,Missouri,29091,Howell County,US,USA,2,,,,,,,40074,19541,20533,5287,5154,4752,4593,4684,5217,5057,3330,2000,1180506,36.77,-91.89,2404,75.6375,,,,,,4.49,7.48,4.24,10.72,13.21,4.99,8.22,5.73,23.18,9.47,5.73,9.72,7.48,6.23,5.23,4.49,5.23,13.96,30.41,6.48,6.73,5.73,5.73,3.74,46.61,4.24,6.23,4.74,4.24,6.48,11.177778,4.472222,17.327778,10.57275,,8.826389,87.136464
US_MO_29091,2020-02-05,ChIJaUil5gST0IcR0hRzyye0F7M,Q484607,geoId/29091,US,United States of America,MO,Missouri,29091,Howell County,US,USA,2,,,,,,,40074,19541,20533,5287,5154,4752,4593,4684,5217,5057,3330,2000,1180506,36.77,-91.89,2404,75.6375,,,,,,,8.39,,9.34,9.58,7.43,5.75,5.51,17.49,8.87,6.95,9.82,3.59,4.07,7.43,,3.59,7.67,34.02,7.19,5.51,5.03,5.51,7.43,44.09,4.79,10.3,6.95,5.75,5.27,1.794444,0.511111,4.388889,18.8595,,1.083333,95.374964
US_MO_29091,2020-02-06,ChIJaUil5gST0IcR0hRzyye0F7M,Q484607,geoId/29091,US,United States of America,MO,Missouri,29091,Howell County,US,USA,2,,,,,,,40074,19541,20533,5287,5154,4752,4593,4684,5217,5057,3330,2000,1180506,36.77,-91.89,2404,75.6375,,,,,,5.41,8.36,,10.08,9.34,6.88,6.88,8.36,23.36,14.26,6.64,11.8,,6.39,8.12,5.41,3.44,9.59,30.0,5.66,6.15,5.16,,5.66,44.76,3.44,6.64,7.62,7.13,5.16,-0.816667,-2.277778,1.055556,9.74725,,-2.520833,88.369641
US_MO_29091,2020-02-07,ChIJaUil5gST0IcR0hRzyye0F7M,Q484607,geoId/29091,US,United States of America,MO,Missouri,29091,Howell County,US,USA,2,,,,,,,40074,19541,20533,5287,5154,4752,4593,4684,5217,5057,3330,2000,1180506,36.77,-91.89,2404,75.6375,,,,,,6.01,7.32,7.32,12.02,7.32,6.53,6.27,,23.25,8.88,4.44,8.62,7.05,4.18,8.62,5.49,6.79,9.14,34.49,7.58,9.67,6.27,5.23,7.05,38.15,4.18,7.84,6.79,5.23,4.44,-0.555556,-5.888889,7.177778,0.141111,,-4.583333,73.703336
US_MO_29091,2020-02-08,ChIJaUil5gST0IcR0hRzyye0F7M,Q484607,geoId/29091,US,United States of America,MO,Missouri,29091,Howell County,US,USA,2,,,,,,,40074,19541,20533,5287,5154,4752,4593,4684,5217,5057,3330,2000,1180506,36.77,-91.89,2404,75.6375,,,,,,6.58,5.59,8.88,14.48,12.17,5.92,5.92,6.25,22.04,10.86,7.57,11.19,6.58,6.91,7.57,4.93,5.92,12.17,27.31,10.86,11.19,8.88,5.26,7.57,44.42,,9.21,8.22,6.25,5.59,2.2,-3.583333,9.2,0.0,,-3.097222,66.871877
US_MO_29091,2020-02-09,ChIJaUil5gST0IcR0hRzyye0F7M,Q484607,geoId/29091,US,United States of America,MO,Missouri,29091,Howell County,US,USA,2,,,,,,,40074,19541,20533,5287,5154,4752,4593,4684,5217,5057,3330,2000,1180506,36.77,-91.89,2404,75.6375,,,,,,7.7,10.27,,13.15,4.81,6.74,7.06,5.13,34.65,14.44,5.13,7.38,6.42,8.02,9.95,,,11.55,35.93,8.98,7.7,,4.49,7.7,42.99,4.81,9.3,7.38,,4.49,8.227778,1.772222,15.983333,0.381,,2.756944,67.238951
US_MO_29091,2020-02-10,ChIJaUil5gST0IcR0hRzyye0F7M,Q484607,geoId/29091,US,United States of America,MO,Missouri,29091,Howell County,US,USA,2,,,,,,,40074,19541,20533,5287,5154,4752,4593,4684,5217,5057,3330,2000,1180506,36.77,-91.89,2404,75.6375,,,,,,7.28,4.52,,9.04,8.54,5.27,8.54,5.27,31.65,13.56,7.54,9.79,6.78,5.78,8.54,5.02,6.28,9.54,39.43,7.79,7.28,6.78,7.03,6.03,40.19,6.03,9.79,5.27,,5.78,6.888889,2.661111,14.35,7.27075,,5.875,94.422862
US_MO_29091,2020-02-11,ChIJaUil5gST0IcR0hRzyye0F7M,Q484607,geoId/29091,US,United States of America,MO,Missouri,29091,Howell County,US,USA,2,,,,,,,40074,19541,20533,5287,5154,4752,4593,4684,5217,5057,3330,2000,1180506,36.77,-91.89,2404,75.6375,,,,,,5.67,8.38,3.94,13.31,11.34,6.16,,4.93,31.07,11.1,6.16,13.56,6.16,5.67,7.4,6.16,5.42,11.1,39.45,6.9,7.15,7.64,8.63,5.67,39.45,5.67,8.14,7.4,8.14,7.64,2.733333,0.916667,6.688889,4.445,,0.083333,82.776777
