location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13003,2020-01-01,ChIJJYXPzC7T74gRLtfYYbXhcmk,Q488194,geoId/13003,US,United States of America,GA,Georgia,13003,Atkinson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8182,4127,4055,1222,1225,1099,958,1072,1041,848,497,220,966038,31.29,-82.87,891,74.566667,,,,,54.55,8.472222,1.905556,16.422222,0.0,0.088889,56.012124
US_GA_13003,2020-01-02,ChIJJYXPzC7T74gRLtfYYbXhcmk,Q488194,geoId/13003,US,United States of America,GA,Georgia,13003,Atkinson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8182,4127,4055,1222,1225,1099,958,1072,1041,848,497,220,966038,31.29,-82.87,891,74.566667,,,,,,13.033333,4.333333,23.044444,0.0,5.383333,59.916735
US_GA_13003,2020-01-03,ChIJJYXPzC7T74gRLtfYYbXhcmk,Q488194,geoId/13003,US,United States of America,GA,Georgia,13003,Atkinson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8182,4127,4055,1222,1225,1099,958,1072,1041,848,497,220,966038,31.29,-82.87,891,74.566667,,,,41.5,67.91,21.305556,16.8,26.238889,0.0,17.188889,77.636401
US_GA_13003,2020-01-04,ChIJJYXPzC7T74gRLtfYYbXhcmk,Q488194,geoId/13003,US,United States of America,GA,Georgia,13003,Atkinson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8182,4127,4055,1222,1225,1099,958,1072,1041,848,497,220,966038,31.29,-82.87,891,74.566667,,,,,,19.45,14.816667,25.016667,9.779,15.744444,79.243573
US_GA_13003,2020-01-05,ChIJJYXPzC7T74gRLtfYYbXhcmk,Q488194,geoId/13003,US,United States of America,GA,Georgia,13003,Atkinson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8182,4127,4055,1222,1225,1099,958,1072,1041,848,497,220,966038,31.29,-82.87,891,74.566667,,,,48.79,61.52,8.927778,2.605556,15.888889,0.8128,-1.516667,48.295829
US_GA_13003,2020-01-06,ChIJJYXPzC7T74gRLtfYYbXhcmk,Q488194,geoId/13003,US,United States of America,GA,Georgia,13003,Atkinson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8182,4127,4055,1222,1225,1099,958,1072,1041,848,497,220,966038,31.29,-82.87,891,74.566667,,,,,58.99,9.005556,2.016667,19.722222,0.0,2.65,64.645126
US_GA_13003,2020-01-07,ChIJJYXPzC7T74gRLtfYYbXhcmk,Q488194,geoId/13003,US,United States of America,GA,Georgia,13003,Atkinson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8182,4127,4055,1222,1225,1099,958,1072,1041,848,497,220,966038,31.29,-82.87,891,74.566667,,,,,42.62,11.194444,4.016667,19.222222,0.0,5.783333,69.478803
US_GA_13003,2020-01-08,ChIJJYXPzC7T74gRLtfYYbXhcmk,Q488194,geoId/13003,US,United States of America,GA,Georgia,13003,Atkinson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8182,4127,4055,1222,1225,1099,958,1072,1041,848,497,220,966038,31.29,-82.87,891,74.566667,,,,29.73,46.94,8.855556,0.338889,18.483333,0.0,-1.4,49.050793
US_GA_13003,2020-01-09,ChIJJYXPzC7T74gRLtfYYbXhcmk,Q488194,geoId/13003,US,United States of America,GA,Georgia,13003,Atkinson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8182,4127,4055,1222,1225,1099,958,1072,1041,848,497,220,966038,31.29,-82.87,891,74.566667,,,,35.15,47.8,9.116667,0.488889,21.972222,0.0,3.033333,65.885607
US_GA_13003,2020-01-10,ChIJJYXPzC7T74gRLtfYYbXhcmk,Q488194,geoId/13003,US,United States of America,GA,Georgia,13003,Atkinson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8182,4127,4055,1222,1225,1099,958,1072,1041,848,497,220,966038,31.29,-82.87,891,74.566667,,,,,39.23,17.8,12.977778,25.1,0.0,12.505556,71.230395
