location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_HI_15005,2020-01-23,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,21.598765,16.549383,26.660494,0.0,15.453704,69.522435
US_HI_15005,2020-01-24,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,22.691358,17.722222,26.740741,0.0,16.75,69.506835
US_HI_15005,2020-01-25,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,23.401235,18.993827,27.185185,0.141111,17.638889,70.619897
US_HI_15005,2020-01-26,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,23.388889,18.666667,27.191358,0.0,17.768519,72.219288
US_HI_15005,2020-01-27,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,23.098765,18.654321,27.376543,0.0,16.509259,68.581169
US_HI_15005,2020-01-28,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,22.82716,17.796296,27.333333,0.0,17.046296,70.812801
US_HI_15005,2020-01-29,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,23.203704,18.407407,27.253086,0.0,17.527778,71.336462
US_HI_15005,2020-01-30,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,23.024691,19.055556,26.87037,0.0,17.685185,72.995119
US_HI_15005,2020-01-31,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,23.12963,19.074074,26.981481,0.1905,18.138889,75.512794
US_HI_15005,2020-02-01,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,23.814815,20.030864,26.759259,0.0,17.046296,67.503666
US_HI_15005,2020-02-02,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,22.549383,19.240741,26.438272,0.41275,17.240741,72.736855
US_HI_15005,2020-02-03,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,23.580247,19.41358,26.888889,0.0,16.638889,66.634137
US_HI_15005,2020-02-04,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,23.141975,18.709877,27.166667,0.0,17.388889,71.01131
US_HI_15005,2020-02-05,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,22.5,18.17284,26.783951,0.282222,17.935185,76.465709
US_HI_15005,2020-02-06,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,22.141975,18.697531,26.54321,1.8415,18.361111,80.540776
US_HI_15005,2020-02-07,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,21.049383,18.771605,23.919753,4.66725,14.898148,68.779404
US_HI_15005,2020-02-08,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,20.32716,16.401235,24.691358,0.47625,14.694444,68.868925
US_HI_15005,2020-02-09,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,21.451389,17.076389,24.819444,0.635,14.0,62.215583
US_HI_15005,2020-02-10,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,20.277778,16.845679,24.623457,1.378857,14.138889,68.940254
US_HI_15005,2020-02-11,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,20.54321,17.888889,24.41358,3.302,16.611111,78.43483
US_HI_15005,2020-02-12,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,21.722222,17.851852,25.709877,1.044222,16.953704,74.630535
US_HI_15005,2020-02-13,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,24.271605,19.87037,27.901235,1.2065,18.916667,71.515707
US_HI_15005,2020-02-14,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,25.12963,22.265432,28.092593,0.254,19.527778,70.87926
US_HI_15005,2020-02-15,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,23.617284,20.746914,27.061728,0.084667,17.87037,71.915841
US_HI_15005,2020-02-16,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,23.191358,20.685185,26.41358,0.028222,16.990741,70.209793
US_HI_15005,2020-02-17,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,22.950617,20.604938,25.617284,0.09525,17.055556,70.562795
US_HI_15005,2020-02-18,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,23.080247,20.876543,25.765432,0.0635,16.953704,69.197332
US_HI_15005,2020-02-19,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,22.981481,20.82716,25.962963,0.28575,18.064815,74.059729
US_HI_15005,2020-02-20,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,22.709877,20.487654,25.58642,1.8415,16.601852,69.293236
US_HI_15005,2020-02-21,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,22.820988,20.45679,26.0,0.282222,16.018519,66.096707
US_HI_15005,2020-02-22,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,22.969136,19.111111,26.469136,0.084667,16.851852,69.545642
US_HI_15005,2020-02-23,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,22.740741,18.481481,26.722222,0.056444,17.611111,73.594005
US_HI_15005,2020-02-24,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,22.722222,18.481481,26.401235,0.0,17.555556,73.486071
US_HI_15005,2020-02-25,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,23.388889,19.290123,26.358025,0.0,17.574074,70.712626
US_HI_15005,2020-02-26,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,23.376543,20.765432,26.283951,0.09525,16.944444,68.317639
US_HI_15005,2020-02-27,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,23.030864,20.530864,25.709877,0.28575,15.611111,63.746733
US_HI_15005,2020-02-28,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,22.296296,19.802469,25.308642,0.1905,14.555556,62.756331
US_HI_15005,2020-02-29,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,22.08642,19.796296,24.808642,0.66675,15.592593,67.942552
US_HI_15005,2020-03-01,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,21.901235,19.635802,24.981481,1.42875,16.351852,71.987074
US_HI_15005,2020-03-02,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,22.290123,19.944444,25.074074,0.381,17.185185,73.810411
US_HI_15005,2020-03-03,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,22.740741,18.969136,27.018519,2.19075,18.444444,76.161275
US_HI_15005,2020-03-04,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,23.685185,19.092593,27.648148,0.338667,19.018519,75.535556
US_HI_15005,2020-03-05,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,23.228395,18.876543,27.148148,0.508,18.455556,71.543404
US_HI_15005,2020-03-06,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,22.895062,19.419753,26.796296,0.47625,18.481481,76.560572
US_HI_15005,2020-03-07,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,22.635802,20.549383,25.709877,0.5715,16.277778,68.081747
US_HI_15005,2020-03-08,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,22.901235,21.104938,25.191358,0.225778,13.592593,56.117172
US_HI_15005,2020-03-09,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,21.82716,19.302469,24.882716,0.0,15.768519,69.319123
US_HI_15005,2020-03-10,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,22.067901,18.469136,26.296296,0.635,16.064815,69.49826
US_HI_15005,2020-03-11,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,22.358025,18.438272,26.018519,0.0,17.185185,73.889345
US_HI_15005,2020-03-12,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,22.080247,18.376543,26.104938,3.132667,18.472222,80.110279
US_HI_15005,2020-03-13,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,22.487654,19.598765,25.709877,4.6355,19.088889,78.436404
US_HI_15005,2020-03-14,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,22.901235,20.839506,25.907407,0.790222,19.022222,75.868499
US_HI_15005,2020-03-15,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,23.58642,20.87037,26.685185,2.19075,19.866667,77.479817
US_HI_15005,2020-03-16,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,23.549383,21.055556,26.32716,2.2225,20.188889,78.364499
US_HI_15005,2020-03-17,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,23.253086,20.012346,26.296296,6.63575,19.833333,78.688592
US_HI_15005,2020-03-18,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,22.728395,20.333333,27.246914,14.5415,19.766667,81.067957
US_HI_15005,2020-03-19,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,23.296296,20.481481,27.185185,10.131778,19.311111,75.870644
US_HI_15005,2020-03-20,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,23.012346,19.746914,26.481481,1.044222,19.433333,78.695938
US_HI_15005,2020-03-21,ChIJ-cbdeVXGqn4Rohy0nF5gfuc,Q494546,geoId/15005,US,United States of America,HI,Hawaii,15005,Kalawao County,US,USA,2,,,,,,,86,41,45,0,0,1,10,9,20,22,7,17,166564,21.196944,-156.967222,136,23.734568,19.987654,27.111111,0.028222,19.811111,77.323735
