location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_KS_20001,2020-01-01,ChIJdZyMHQ1huIcRPHKRSqcUfBk,Q376562,geoId/20001,US,United States of America,KS,Kansas,20001,Allen County,US,USA,2,,,,,,,12555,6138,6417,1458,1779,1421,1423,1405,1645,1693,1042,689,1070368,37.8833,-95.2833,1308,75.96,,,,,17.28,42.79,4.125,-1.916667,14.291667,0.0,-3.301587,58.395062
US_KS_20001,2020-01-02,ChIJdZyMHQ1huIcRPHKRSqcUfBk,Q376562,geoId/20001,US,United States of America,KS,Kansas,20001,Allen County,US,USA,2,,,,,,,12555,6138,6417,1458,1779,1421,1423,1405,1645,1693,1042,689,1070368,37.8833,-95.2833,1308,75.96,,,,,32.0,32.0,7.527778,3.006944,12.611111,0.0,3.563492,75.634764
US_KS_20001,2020-01-03,ChIJdZyMHQ1huIcRPHKRSqcUfBk,Q376562,geoId/20001,US,United States of America,KS,Kansas,20001,Allen County,US,USA,2,,,,,,,12555,6138,6417,1458,1779,1421,1423,1405,1645,1693,1042,689,1070368,37.8833,-95.2833,1308,75.96,,,,,21.14,31.7,6.298611,1.986111,11.243056,0.0,2.373016,75.994654
US_KS_20001,2020-01-04,ChIJdZyMHQ1huIcRPHKRSqcUfBk,Q376562,geoId/20001,US,United States of America,KS,Kansas,20001,Allen County,US,USA,2,,,,,,,12555,6138,6417,1458,1779,1421,1423,1405,1645,1693,1042,689,1070368,37.8833,-95.2833,1308,75.96,,,,,19.41,30.74,2.888889,-3.1875,8.201389,0.0,-6.325397,50.740049
US_KS_20001,2020-01-05,ChIJdZyMHQ1huIcRPHKRSqcUfBk,Q376562,geoId/20001,US,United States of America,KS,Kansas,20001,Allen County,US,USA,2,,,,,,,12555,6138,6417,1458,1779,1421,1423,1405,1645,1693,1042,689,1070368,37.8833,-95.2833,1308,75.96,,,,13.57,22.35,43.9,5.534722,-0.833333,14.375,0.0,-4.65873,47.518636
US_KS_20001,2020-01-06,ChIJdZyMHQ1huIcRPHKRSqcUfBk,Q376562,geoId/20001,US,United States of America,KS,Kansas,20001,Allen County,US,USA,2,,,,,,,12555,6138,6417,1458,1779,1421,1423,1405,1645,1693,1042,689,1070368,37.8833,-95.2833,1308,75.96,,,,11.66,29.15,37.9,2.625,-4.819444,11.333333,0.0,-4.166667,60.812935
US_KS_20001,2020-01-07,ChIJdZyMHQ1huIcRPHKRSqcUfBk,Q376562,geoId/20001,US,United States of America,KS,Kansas,20001,Allen County,US,USA,2,,,,,,,12555,6138,6417,1458,1779,1421,1423,1405,1645,1693,1042,689,1070368,37.8833,-95.2833,1308,75.96,,,,,26.92,36.38,3.881944,-3.159722,13.236111,0.0,-4.849206,53.040452
US_KS_20001,2020-01-08,ChIJdZyMHQ1huIcRPHKRSqcUfBk,Q376562,geoId/20001,US,United States of America,KS,Kansas,20001,Allen County,US,USA,2,,,,,,,12555,6138,6417,1458,1779,1421,1423,1405,1645,1693,1042,689,1070368,37.8833,-95.2833,1308,75.96,,,,13.83,25.59,40.11,5.618056,-2.423611,16.423611,0.0,-4.920635,46.868364
US_KS_20001,2020-01-09,ChIJdZyMHQ1huIcRPHKRSqcUfBk,Q376562,geoId/20001,US,United States of America,KS,Kansas,20001,Allen County,US,USA,2,,,,,,,12555,6138,6417,1458,1779,1421,1423,1405,1645,1693,1042,689,1070368,37.8833,-95.2833,1308,75.96,,,,,31.28,41.23,13.194444,10.020833,17.3125,0.0,4.555556,55.627203
US_KS_20001,2020-01-10,ChIJdZyMHQ1huIcRPHKRSqcUfBk,Q376562,geoId/20001,US,United States of America,KS,Kansas,20001,Allen County,US,USA,2,,,,,,,12555,6138,6417,1458,1779,1421,1423,1405,1645,1693,1042,689,1070368,37.8833,-95.2833,1308,75.96,,,,11.42,32.13,35.7,12.909722,2.708333,18.347222,5.696857,10.984127,89.506131
