location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MO_29201,2020-01-01,ChIJz0KWAH45eIgRh4StwsS0ARo,Q496980,geoId/29201,US,United States of America,MO,Missouri,29201,Scott County,US,USA,2,,,,,,,38576,18790,19786,5128,4904,4802,4571,4570,5235,4687,3011,1668,1180550,37.05,-89.57,1090,77.2,,,,,,5.6,14.92,5.33,8.79,9.06,4.53,4.8,,16.52,,10.39,6.39,4.8,4.53,6.93,5.6,4.8,4.26,5.6,6.93,28.25,6.13,6.13,4.53,5.06,5.86,42.1,4.0,4.8,8.79,,6.13,4.622222,-1.316667,11.872222,0.0,,-2.855556,58.524644
US_MO_29201,2020-01-02,ChIJz0KWAH45eIgRh4StwsS0ARo,Q496980,geoId/29201,US,United States of America,MO,Missouri,29201,Scott County,US,USA,2,,,,,,,38576,18790,19786,5128,4904,4802,4571,4570,5235,4687,3011,1668,1180550,37.05,-89.57,1090,77.2,,,,,,10.33,6.39,6.15,11.31,8.85,5.66,3.94,5.9,16.97,4.67,10.57,5.66,10.57,6.15,5.41,4.92,4.18,3.44,3.94,6.64,34.92,6.89,6.39,4.18,4.43,7.87,42.3,6.15,7.13,7.13,5.66,7.62,8.722222,6.161111,10.488889,0.689429,,2.994444,67.404302
US_MO_29201,2020-01-03,ChIJz0KWAH45eIgRh4StwsS0ARo,Q496980,geoId/29201,US,United States of America,MO,Missouri,29201,Scott County,US,USA,2,,,,,,,38576,18790,19786,5128,4904,4802,4571,4570,5235,4687,3011,1668,1180550,37.05,-89.57,1090,77.2,,,,,,5.36,9.01,5.11,9.98,7.06,7.06,7.55,4.38,17.77,,11.93,4.14,10.96,6.57,5.84,5.11,4.63,7.06,4.38,7.55,26.54,8.76,9.01,4.87,4.87,6.57,38.47,3.65,7.3,5.36,3.9,6.57,10.222222,7.872222,11.683333,9.49325,,9.594444,95.933177
US_MO_29201,2020-01-04,ChIJz0KWAH45eIgRh4StwsS0ARo,Q496980,geoId/29201,US,United States of America,MO,Missouri,29201,Scott County,US,USA,2,,,,,,,38576,18790,19786,5128,4904,4802,4571,4570,5235,4687,3011,1668,1180550,37.05,-89.57,1090,77.2,,,,,,7.91,12.65,6.06,10.81,4.22,6.33,5.01,3.69,16.87,,10.02,4.22,7.12,4.74,8.44,,,4.22,,6.06,23.46,9.49,10.28,4.22,3.69,7.91,43.49,4.74,6.33,7.12,5.01,5.8,4.366667,1.055556,8.416667,0.733778,,0.905556,78.370911
US_MO_29201,2020-01-05,ChIJz0KWAH45eIgRh4StwsS0ARo,Q496980,geoId/29201,US,United States of America,MO,Missouri,29201,Scott County,US,USA,2,,,,,,,38576,18790,19786,5128,4904,4802,4571,4570,5235,4687,3011,1668,1180550,37.05,-89.57,1090,77.2,,,,,,6.05,11.31,4.74,9.47,7.1,5.53,5.26,,14.99,4.74,7.89,4.74,9.21,5.53,3.95,5.79,6.58,4.21,,7.89,25.25,7.1,7.37,4.21,5.53,5.26,36.57,4.21,6.05,7.63,4.21,3.68,3.405556,-2.383333,13.033333,0.0,,-0.705556,74.588723
US_MO_29201,2020-01-06,ChIJz0KWAH45eIgRh4StwsS0ARo,Q496980,geoId/29201,US,United States of America,MO,Missouri,29201,Scott County,US,USA,2,,,,,,,38576,18790,19786,5128,4904,4802,4571,4570,5235,4687,3011,1668,1180550,37.05,-89.57,1090,77.2,,,,,,4.69,8.48,,8.93,8.03,3.57,8.03,5.36,16.29,,7.81,7.14,8.93,3.35,4.02,,3.79,5.58,3.79,7.81,29.46,4.69,6.47,3.79,,4.69,37.49,4.46,6.7,5.36,5.8,6.47,4.822222,-1.883333,10.516667,0.0,,-1.483333,63.797995
US_MO_29201,2020-01-07,ChIJz0KWAH45eIgRh4StwsS0ARo,Q496980,geoId/29201,US,United States of America,MO,Missouri,29201,Scott County,US,USA,2,,,,,,,38576,18790,19786,5128,4904,4802,4571,4570,5235,4687,3011,1668,1180550,37.05,-89.57,1090,77.2,,,,,,4.64,8.62,,11.72,9.95,5.08,6.19,5.08,15.47,4.42,9.51,6.85,7.96,,5.31,3.76,4.64,6.85,5.97,8.4,24.98,4.64,7.07,5.53,3.54,5.97,42.44,5.53,9.29,5.75,5.31,4.86,4.616667,-1.383333,10.716667,0.0,,-2.261111,61.155404
US_MO_29201,2020-01-08,ChIJz0KWAH45eIgRh4StwsS0ARo,Q496980,geoId/29201,US,United States of America,MO,Missouri,29201,Scott County,US,USA,2,,,,,,,38576,18790,19786,5128,4904,4802,4571,4570,5235,4687,3011,1668,1180550,37.05,-89.57,1090,77.2,,,,,,4.94,3.65,5.37,7.94,9.66,4.51,4.72,4.94,8.37,4.08,4.94,4.29,10.09,5.79,,,4.72,4.72,3.86,9.44,28.76,7.51,9.44,3.86,4.08,6.65,36.27,,9.44,3.86,5.15,6.87,5.083333,-1.477778,11.661111,0.0,,-3.016667,56.135759
US_MO_29201,2020-01-09,ChIJz0KWAH45eIgRh4StwsS0ARo,Q496980,geoId/29201,US,United States of America,MO,Missouri,29201,Scott County,US,USA,2,,,,,,,38576,18790,19786,5128,4904,4802,4571,4570,5235,4687,3011,1668,1180550,37.05,-89.57,1090,77.2,,,,,,6.11,7.58,,8.43,6.32,6.53,4.84,5.05,12.22,4.42,8.43,,9.48,4.0,2.95,,,4.0,4.21,9.69,22.75,4.42,6.74,3.58,,5.69,32.44,3.37,7.79,6.11,5.27,5.27,9.038889,3.2,14.6,0.036286,,0.511111,55.501241
US_MO_29201,2020-01-10,ChIJz0KWAH45eIgRh4StwsS0ARo,Q496980,geoId/29201,US,United States of America,MO,Missouri,29201,Scott County,US,USA,2,,,,,,,38576,18790,19786,5128,4904,4802,4571,4570,5235,4687,3011,1668,1180550,37.05,-89.57,1090,77.2,,,,,,4.3,7.37,5.12,8.59,4.71,4.91,4.71,,7.77,4.71,4.5,5.12,7.77,4.3,4.09,,3.48,,,4.09,25.98,4.5,6.96,6.14,4.5,3.07,31.51,5.52,8.18,5.73,4.5,4.5,14.305556,11.305556,16.133333,14.50975,,11.111111,81.346919
US_MO_29201,2020-01-11,ChIJz0KWAH45eIgRh4StwsS0ARo,Q496980,geoId/29201,US,United States of America,MO,Missouri,29201,Scott County,US,USA,2,,,,,,,38576,18790,19786,5128,4904,4802,4571,4570,5235,4687,3011,1668,1180550,37.05,-89.57,1090,77.2,,,,,,7.17,7.7,,9.3,7.97,4.25,6.38,,11.95,4.52,6.11,,10.1,4.52,,,,4.78,,5.05,23.11,5.58,6.91,4.25,5.05,5.31,37.99,5.05,7.44,4.78,4.25,3.72,11.4,3.538889,18.572222,49.276,,9.838889,90.180514
US_MO_29201,2020-01-12,ChIJz0KWAH45eIgRh4StwsS0ARo,Q496980,geoId/29201,US,United States of America,MO,Missouri,29201,Scott County,US,USA,2,,,,,,,38576,18790,19786,5128,4904,4802,4571,4570,5235,4687,3011,1668,1180550,37.05,-89.57,1090,77.2,,,,,,4.24,9.27,4.5,10.59,11.12,7.42,5.03,5.3,15.89,5.3,6.62,4.77,9.01,4.77,,4.5,3.97,,4.5,5.56,27.81,7.15,5.03,,3.71,5.56,42.91,5.03,8.21,,,6.89,1.966667,0.027778,3.833333,11.52525,,-0.222222,85.488289
US_MO_29201,2020-01-13,ChIJz0KWAH45eIgRh4StwsS0ARo,Q496980,geoId/29201,US,United States of America,MO,Missouri,29201,Scott County,US,USA,2,,,,,,,38576,18790,19786,5128,4904,4802,4571,4570,5235,4687,3011,1668,1180550,37.05,-89.57,1090,77.2,,,,,,8.34,6.25,,11.88,7.3,3.13,6.05,4.59,14.6,,5.21,4.59,9.59,5.0,5.21,5.84,5.42,3.13,4.38,8.97,25.23,5.21,8.13,,3.96,4.17,38.78,5.63,6.88,5.21,5.0,5.42,4.116667,1.694444,8.6,0.0,,1.527778,83.326372
US_MO_29201,2020-01-14,ChIJz0KWAH45eIgRh4StwsS0ARo,Q496980,geoId/29201,US,United States of America,MO,Missouri,29201,Scott County,US,USA,2,,,,,,,38576,18790,19786,5128,4904,4802,4571,4570,5235,4687,3011,1668,1180550,37.05,-89.57,1090,77.2,,,,,,5.28,5.49,3.38,8.44,6.96,4.43,7.38,4.85,12.87,4.22,6.75,3.17,7.6,,5.28,4.85,,2.95,6.54,8.86,23.63,6.33,5.91,5.06,7.38,3.38,29.33,5.49,8.44,5.49,,4.22,6.477778,2.7,10.661111,0.0,,5.066667,90.766228
US_MO_29201,2020-01-15,ChIJz0KWAH45eIgRh4StwsS0ARo,Q496980,geoId/29201,US,United States of America,MO,Missouri,29201,Scott County,US,USA,2,,,,,,,38576,18790,19786,5128,4904,4802,4571,4570,5235,4687,3011,1668,1180550,37.05,-89.57,1090,77.2,,,,,,6.23,8.09,3.11,9.13,7.26,5.4,6.23,,12.24,4.98,6.64,,9.13,4.77,6.02,4.36,3.11,,3.74,7.47,26.77,6.02,7.47,6.43,4.77,5.6,37.36,5.19,7.26,5.81,4.98,6.02,10.383333,5.4,14.888889,0.0,,9.472222,94.136733
US_MO_29201,2020-01-16,ChIJz0KWAH45eIgRh4StwsS0ARo,Q496980,geoId/29201,US,United States of America,MO,Missouri,29201,Scott County,US,USA,2,,,,,,,38576,18790,19786,5128,4904,4802,4571,4570,5235,4687,3011,1668,1180550,37.05,-89.57,1090,77.2,,,,,,3.28,5.74,3.28,8.61,7.38,5.33,6.15,4.51,9.43,3.69,6.36,4.51,10.66,,3.9,3.69,5.74,3.28,4.51,6.97,22.75,6.56,9.02,5.54,3.69,,37.92,6.15,5.33,5.74,3.9,4.1,5.161111,-0.35,12.311111,0.0,,1.055556,74.956012
US_MO_29201,2020-01-17,ChIJz0KWAH45eIgRh4StwsS0ARo,Q496980,geoId/29201,US,United States of America,MO,Missouri,29201,Scott County,US,USA,2,,,,,,,38576,18790,19786,5128,4904,4802,4571,4570,5235,4687,3011,1668,1180550,37.05,-89.57,1090,77.2,,,,,,3.73,5.8,,9.12,6.01,2.9,4.14,5.39,10.15,3.94,8.29,4.14,9.95,3.31,5.18,,,,3.11,8.7,22.58,5.59,3.94,2.9,5.18,5.59,30.87,3.31,3.73,3.73,6.01,4.35,0.533333,-1.505556,4.872222,0.0,,-4.8,67.630233
US_MO_29201,2020-01-18,ChIJz0KWAH45eIgRh4StwsS0ARo,Q496980,geoId/29201,US,United States of America,MO,Missouri,29201,Scott County,US,USA,2,,,,,,,38576,18790,19786,5128,4904,4802,4571,4570,5235,4687,3011,1668,1180550,37.05,-89.57,1090,77.2,,,,,,,8.8,,9.35,5.77,9.35,6.05,,6.32,6.05,6.87,4.67,7.7,4.95,,,,4.95,4.4,10.17,26.66,6.87,11.27,4.4,6.87,6.87,38.76,,6.05,6.6,,6.32,9.161111,2.683333,15.25,9.4615,,4.777778,74.307145
US_MO_29201,2020-01-19,ChIJz0KWAH45eIgRh4StwsS0ARo,Q496980,geoId/29201,US,United States of America,MO,Missouri,29201,Scott County,US,USA,2,,,,,,,38576,18790,19786,5128,4904,4802,4571,4570,5235,4687,3011,1668,1180550,37.05,-89.57,1090,77.2,,,,,,5.62,9.91,3.75,9.1,7.23,6.69,5.89,5.89,9.64,3.75,5.36,6.42,11.51,6.42,7.5,,,4.02,5.36,9.1,21.95,7.23,8.3,,,5.09,39.62,,6.69,7.23,5.36,5.89,-0.544444,-3.533333,5.722222,3.4544,,-10.155556,48.431676
US_MO_29201,2020-01-20,ChIJz0KWAH45eIgRh4StwsS0ARo,Q496980,geoId/29201,US,United States of America,MO,Missouri,29201,Scott County,US,USA,2,,,,,,,38576,18790,19786,5128,4904,4802,4571,4570,5235,4687,3011,1668,1180550,37.05,-89.57,1090,77.2,,,,,,5.68,9.13,,9.13,8.39,,4.2,3.7,10.62,,7.9,4.2,8.39,,7.9,3.7,4.94,3.95,4.2,7.9,23.7,5.68,6.17,4.44,,3.95,44.69,5.43,9.38,8.64,6.91,6.42,-5.611111,-7.527778,-2.338889,0.0,,-10.3,69.656623
US_MO_29201,2020-01-21,ChIJz0KWAH45eIgRh4StwsS0ARo,Q496980,geoId/29201,US,United States of America,MO,Missouri,29201,Scott County,US,USA,2,,,,,,,38576,18790,19786,5128,4904,4802,4571,4570,5235,4687,3011,1668,1180550,37.05,-89.57,1090,77.2,,,,,,4.03,8.27,4.23,9.88,11.89,5.44,4.64,,17.94,3.43,4.43,4.43,6.86,5.04,4.64,4.03,3.43,,6.86,9.07,28.02,6.25,9.88,5.24,8.47,7.46,34.88,5.24,8.06,5.44,4.64,4.84,-3.839506,-7.709877,-0.203704,0.0,,-8.080247,72.496856
US_MO_29201,2020-01-22,ChIJz0KWAH45eIgRh4StwsS0ARo,Q496980,geoId/29201,US,United States of America,MO,Missouri,29201,Scott County,US,USA,2,,,,,,,38576,18790,19786,5128,4904,4802,4571,4570,5235,4687,3011,1668,1180550,37.05,-89.57,1090,77.2,,,,,,3.35,,4.82,8.8,10.68,5.03,6.7,5.87,14.87,4.4,6.28,5.03,7.75,5.45,5.03,3.56,2.93,,5.45,8.8,25.97,4.4,7.33,4.61,6.07,7.12,39.17,6.91,5.66,6.49,3.77,7.96,-2.82716,-6.444444,1.864198,0.0,,-6.67284,74.895158
US_MO_29201,2020-01-23,ChIJz0KWAH45eIgRh4StwsS0ARo,Q496980,geoId/29201,US,United States of America,MO,Missouri,29201,Scott County,US,USA,2,,,,,,,38576,18790,19786,5128,4904,4802,4571,4570,5235,4687,3011,1668,1180550,37.05,-89.57,1090,77.2,,,,,,4.8,6.8,,10.6,4.2,5.0,6.2,4.4,16.6,3.4,6.4,3.4,10.2,3.8,5.2,4.8,5.4,4.8,5.0,8.0,27.19,6.6,6.2,4.4,4.4,6.4,32.59,3.6,8.8,,5.4,4.2,2.191358,-0.851852,4.950617,1.7145,,-2.030864,74.117686
US_MO_29201,2020-01-24,ChIJz0KWAH45eIgRh4StwsS0ARo,Q496980,geoId/29201,US,United States of America,MO,Missouri,29201,Scott County,US,USA,2,,,,,,,38576,18790,19786,5128,4904,4802,4571,4570,5235,4687,3011,1668,1180550,37.05,-89.57,1090,77.2,,,,,,7.28,6.03,,6.24,3.95,4.57,5.82,4.37,23.91,3.12,8.11,,8.32,,3.54,5.2,3.74,,5.2,5.2,30.98,5.61,8.73,3.33,4.37,4.99,36.39,4.37,8.73,4.57,4.78,3.95,3.623457,2.530864,5.049383,7.493,,2.802469,94.42276
US_MO_29201,2020-01-25,ChIJz0KWAH45eIgRh4StwsS0ARo,Q496980,geoId/29201,US,United States of America,MO,Missouri,29201,Scott County,US,USA,2,,,,,,,38576,18790,19786,5128,4904,4802,4571,4570,5235,4687,3011,1668,1180550,37.05,-89.57,1090,77.2,,,,,,,4.07,4.61,10.58,8.14,4.07,5.97,4.34,21.97,4.61,10.31,,9.77,,6.51,4.88,4.34,5.43,5.97,8.68,35.81,3.8,8.95,3.8,5.97,5.43,45.03,4.34,7.6,4.88,7.05,5.97,2.703704,1.351852,4.796296,1.580444,,-0.314815,80.646533
US_MO_29201,2020-01-26,ChIJz0KWAH45eIgRh4StwsS0ARo,Q496980,geoId/29201,US,United States of America,MO,Missouri,29201,Scott County,US,USA,2,,,,,,,38576,18790,19786,5128,4904,4802,4571,4570,5235,4687,3011,1668,1180550,37.05,-89.57,1090,77.2,,,,,,6.7,9.43,3.47,5.95,6.95,3.97,5.95,4.71,22.07,3.47,9.43,4.96,10.42,5.21,4.71,6.2,3.97,6.45,5.46,8.19,31.5,5.21,6.7,,7.69,5.46,44.65,,4.96,9.67,4.71,6.95,3.407407,-1.345679,10.95679,0.0,,1.419753,86.894544
US_MO_29201,2020-01-27,ChIJz0KWAH45eIgRh4StwsS0ARo,Q496980,geoId/29201,US,United States of America,MO,Missouri,29201,Scott County,US,USA,2,,,,,,,38576,18790,19786,5128,4904,4802,4571,4570,5235,4687,3011,1668,1180550,37.05,-89.57,1090,77.2,,,,,,6.17,7.61,4.11,8.84,9.87,3.29,5.96,3.91,22.42,4.73,9.67,5.96,8.84,3.5,4.73,6.38,,4.11,4.53,10.08,28.59,3.7,7.4,3.91,4.94,6.38,37.02,5.55,7.82,4.32,5.35,4.32,5.074074,-0.098765,9.654321,0.254,,2.851852,85.776241
US_MO_29201,2020-01-28,ChIJz0KWAH45eIgRh4StwsS0ARo,Q496980,geoId/29201,US,United States of America,MO,Missouri,29201,Scott County,US,USA,2,,,,,,,38576,18790,19786,5128,4904,4802,4571,4570,5235,4687,3011,1668,1180550,37.05,-89.57,1090,77.2,,,,,,3.67,6.93,5.3,11.62,9.99,6.73,5.1,3.87,25.07,5.3,9.38,3.06,10.8,4.28,3.26,3.67,4.69,4.08,,8.77,38.52,6.32,6.93,4.48,6.12,5.5,32.61,3.06,11.21,4.69,7.95,5.1,0.45679,-1.030864,4.45679,0.0,,-0.62963,92.505003
US_MO_29201,2020-01-29,ChIJz0KWAH45eIgRh4StwsS0ARo,Q496980,geoId/29201,US,United States of America,MO,Missouri,29201,Scott County,US,USA,2,,,,,,,38576,18790,19786,5128,4904,4802,4571,4570,5235,4687,3011,1668,1180550,37.05,-89.57,1090,77.2,,,,,,2.96,5.52,3.35,6.71,6.71,5.13,6.71,4.14,23.28,3.16,10.26,3.95,14.01,3.35,4.54,6.71,4.34,2.76,3.75,7.89,36.5,5.52,6.12,3.16,3.16,4.54,34.52,5.13,14.6,5.33,7.5,3.75,1.296296,0.203704,2.944444,0.979714,,0.302469,93.158417
US_MO_29201,2020-01-30,ChIJz0KWAH45eIgRh4StwsS0ARo,Q496980,geoId/29201,US,United States of America,MO,Missouri,29201,Scott County,US,USA,2,,,,,,,38576,18790,19786,5128,4904,4802,4571,4570,5235,4687,3011,1668,1180550,37.05,-89.57,1090,77.2,,,,,,5.05,7.48,3.64,8.69,7.27,5.46,5.05,5.05,32.53,4.65,10.1,4.85,8.49,3.44,4.45,5.05,,3.03,5.46,3.44,36.98,4.85,7.07,6.87,,5.46,36.17,4.45,7.68,5.05,5.86,5.66,2.302469,1.055556,4.833333,1.3335,,0.790123,89.812234
US_MO_29201,2020-01-31,ChIJz0KWAH45eIgRh4StwsS0ARo,Q496980,geoId/29201,US,United States of America,MO,Missouri,29201,Scott County,US,USA,2,,,,,,,38576,18790,19786,5128,4904,4802,4571,4570,5235,4687,3011,1668,1180550,37.05,-89.57,1090,77.2,,,,,,4.92,6.36,3.69,8.21,8.0,4.31,6.16,4.72,27.7,4.72,10.26,3.9,9.23,4.31,4.72,5.13,3.69,3.08,5.95,6.16,30.57,6.16,7.39,4.51,5.33,6.16,31.19,4.1,3.9,4.72,3.28,4.1,4.401235,2.740741,7.012346,0.85725,,2.808642,89.505971
US_MO_29201,2020-02-01,ChIJz0KWAH45eIgRh4StwsS0ARo,Q496980,geoId/29201,US,United States of America,MO,Missouri,29201,Scott County,US,USA,2,,,,,,,38576,18790,19786,5128,4904,4802,4571,4570,5235,4687,3011,1668,1180550,37.05,-89.57,1090,77.2,,,,,,5.2,8.76,5.47,4.65,5.75,,,,22.17,4.11,9.58,,7.94,,6.84,4.93,4.11,,5.2,10.95,26.28,,6.57,3.83,4.38,5.47,38.32,7.12,5.47,5.75,4.11,4.11,6.45679,3.864198,10.450617,0.620889,,2.709877,77.186707
US_MO_29201,2020-02-02,ChIJz0KWAH45eIgRh4StwsS0ARo,Q496980,geoId/29201,US,United States of America,MO,Missouri,29201,Scott County,US,USA,2,,,,,,,38576,18790,19786,5128,4904,4802,4571,4570,5235,4687,3011,1668,1180550,37.05,-89.57,1090,77.2,,,,,,7.23,7.23,3.75,12.86,5.89,4.82,7.77,5.36,18.48,5.36,8.84,5.09,9.91,,4.02,7.23,4.29,6.7,6.43,5.89,24.64,3.75,7.77,4.02,6.16,5.89,38.04,,6.7,7.23,5.36,,8.469136,1.734568,18.024691,0.0,,1.54321,61.836143
US_MO_29201,2020-02-03,ChIJz0KWAH45eIgRh4StwsS0ARo,Q496980,geoId/29201,US,United States of America,MO,Missouri,29201,Scott County,US,USA,2,,,,,,,38576,18790,19786,5128,4904,4802,4571,4570,5235,4687,3011,1668,1180550,37.05,-89.57,1090,77.2,,,,,,,6.72,,10.8,8.56,3.46,5.91,,18.13,,6.32,6.93,7.95,3.46,,4.07,5.3,4.48,3.46,8.35,26.69,6.72,7.54,8.15,3.67,6.72,35.45,2.85,5.3,5.09,3.26,6.93,13.061728,7.17284,18.790123,0.0,,5.746914,61.531034
US_MO_29201,2020-02-04,ChIJz0KWAH45eIgRh4StwsS0ARo,Q496980,geoId/29201,US,United States of America,MO,Missouri,29201,Scott County,US,USA,2,,,,,,,38576,18790,19786,5128,4904,4802,4571,4570,5235,4687,3011,1668,1180550,37.05,-89.57,1090,77.2,,,,,,3.01,10.04,3.01,10.64,7.23,5.02,6.63,3.01,21.69,3.62,10.84,8.63,10.64,4.82,5.62,4.62,2.81,3.81,,10.04,31.53,4.02,5.42,5.82,3.21,6.22,40.56,4.02,9.44,7.03,5.22,5.42,12.962963,6.135802,17.41358,10.76325,,11.216049,89.246689
US_MO_29201,2020-02-05,ChIJz0KWAH45eIgRh4StwsS0ARo,Q496980,geoId/29201,US,United States of America,MO,Missouri,29201,Scott County,US,USA,2,,,,,,,38576,18790,19786,5128,4904,4802,4571,4570,5235,4687,3011,1668,1180550,37.05,-89.57,1090,77.2,,,,,,3.97,5.96,2.98,8.14,14.49,4.17,3.97,,19.26,4.57,7.15,5.76,9.53,,5.96,5.16,2.78,,6.35,7.54,29.58,5.76,5.76,7.15,3.77,7.54,36.33,5.56,5.76,4.57,4.57,5.96,3.592593,2.333333,5.746914,19.97075,,2.506173,92.660679
US_MO_29201,2020-02-06,ChIJz0KWAH45eIgRh4StwsS0ARo,Q496980,geoId/29201,US,United States of America,MO,Missouri,29201,Scott County,US,USA,2,,,,,,,38576,18790,19786,5128,4904,4802,4571,4570,5235,4687,3011,1668,1180550,37.05,-89.57,1090,77.2,,,,,,5.47,7.43,3.52,10.17,7.82,2.74,5.28,2.93,20.53,,7.82,5.87,10.17,2.74,7.62,4.89,3.71,4.11,6.26,7.62,27.57,7.04,5.87,5.08,6.65,4.5,33.43,5.67,6.45,4.89,4.5,4.69,0.932099,-0.345679,2.512346,8.382,,-0.518519,90.138552
US_MO_29201,2020-02-07,ChIJz0KWAH45eIgRh4StwsS0ARo,Q496980,geoId/29201,US,United States of America,MO,Missouri,29201,Scott County,US,USA,2,,,,,,,38576,18790,19786,5128,4904,4802,4571,4570,5235,4687,3011,1668,1180550,37.05,-89.57,1090,77.2,,,,,,4.33,6.39,4.75,8.87,6.19,4.54,6.19,3.09,21.04,,10.31,4.33,10.11,4.95,3.92,5.78,,3.71,3.92,5.98,23.72,4.33,4.95,3.92,3.92,4.13,31.36,5.36,4.95,4.95,3.92,,0.654321,-0.944444,4.296296,0.282222,,-4.617284,67.889354
US_MO_29201,2020-02-08,ChIJz0KWAH45eIgRh4StwsS0ARo,Q496980,geoId/29201,US,United States of America,MO,Missouri,29201,Scott County,US,USA,2,,,,,,,38576,18790,19786,5128,4904,4802,4571,4570,5235,4687,3011,1668,1180550,37.05,-89.57,1090,77.2,,,,,,3.77,8.62,,8.89,6.46,,7.0,5.12,21.55,,10.51,,8.08,5.39,7.27,4.85,4.85,6.2,5.66,11.31,29.36,7.0,4.58,4.85,5.39,5.12,40.41,,3.77,7.0,,,2.462963,-0.802469,6.234568,0.0,,-2.87037,67.999195
US_MO_29201,2020-02-09,ChIJz0KWAH45eIgRh4StwsS0ARo,Q496980,geoId/29201,US,United States of America,MO,Missouri,29201,Scott County,US,USA,2,,,,,,,38576,18790,19786,5128,4904,4802,4571,4570,5235,4687,3011,1668,1180550,37.05,-89.57,1090,77.2,,,,,,6.31,7.89,,11.57,7.36,3.94,8.15,5.26,27.87,5.26,11.57,4.47,8.15,5.0,5.52,9.73,3.68,5.26,6.31,8.15,22.61,7.89,5.26,5.78,5.78,5.52,40.49,6.05,5.52,5.52,6.31,7.1,5.95679,-1.061728,17.203704,0.042333,,0.845679,69.932404
US_MO_29201,2020-02-10,ChIJz0KWAH45eIgRh4StwsS0ARo,Q496980,geoId/29201,US,United States of America,MO,Missouri,29201,Scott County,US,USA,2,,,,,,,38576,18790,19786,5128,4904,4802,4571,4570,5235,4687,3011,1668,1180550,37.05,-89.57,1090,77.2,,,,,,5.34,5.34,,9.89,7.91,4.16,6.73,6.13,20.97,3.56,12.07,5.34,8.71,,4.75,6.53,3.56,4.16,4.55,9.5,30.27,5.94,8.11,5.34,4.16,4.35,36.8,3.56,7.12,5.34,3.17,4.35,9.037037,3.290123,15.833333,16.4465,,7.308642,89.008547
US_MO_29201,2020-02-11,ChIJz0KWAH45eIgRh4StwsS0ARo,Q496980,geoId/29201,US,United States of America,MO,Missouri,29201,Scott County,US,USA,2,,,,,,,38576,18790,19786,5128,4904,4802,4571,4570,5235,4687,3011,1668,1180550,37.05,-89.57,1090,77.2,,,,,,3.25,7.1,4.06,10.34,6.49,4.46,5.27,,25.55,,13.18,6.08,7.3,3.65,6.9,6.69,3.85,,4.26,8.92,24.54,5.27,10.34,4.26,4.67,4.46,35.7,3.25,5.68,5.27,4.67,5.68,3.148148,1.481481,5.796296,2.95275,,0.432099,82.51047
US_MO_29201,2020-02-12,ChIJz0KWAH45eIgRh4StwsS0ARo,Q496980,geoId/29201,US,United States of America,MO,Missouri,29201,Scott County,US,USA,2,,,,,,,38576,18790,19786,5128,4904,4802,4571,4570,5235,4687,3011,1668,1180550,37.05,-89.57,1090,77.2,,,,,,4.26,5.67,3.24,9.93,10.34,4.05,7.09,7.3,20.87,,9.53,4.86,9.73,3.44,4.86,7.7,,4.46,3.85,8.71,28.17,5.47,6.89,6.28,,3.44,37.69,4.26,6.69,7.09,3.24,,3.138889,2.131944,4.895833,0.653143,,1.381944,88.324445
US_MO_29201,2020-02-13,ChIJz0KWAH45eIgRh4StwsS0ARo,Q496980,geoId/29201,US,United States of America,MO,Missouri,29201,Scott County,US,USA,2,,,,,,,38576,18790,19786,5128,4904,4802,4571,4570,5235,4687,3011,1668,1180550,37.05,-89.57,1090,77.2,,,,,,3.31,4.56,,8.49,6.83,4.14,3.94,,16.98,2.9,7.66,5.38,8.28,,4.76,5.8,,4.56,3.94,7.66,25.06,3.94,5.8,,3.94,5.18,34.17,4.14,5.59,6.42,5.18,4.35,1.75,-3.263889,3.819444,17.417143,,-0.798611,83.388969
