location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_allergy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NM_35007,2020-01-01,ChIJ9VbYdKe9EIcRu081sf_5jeM,Q111979,geoId/35007,US,United States of America,NM,New Mexico,35007,Colfax County,US,USA,2,,,,,,,12151,6173,5978,1257,1249,1325,1201,1175,1736,2060,1418,730,421121,36.61,-104.64,9759,81.533333,,,,,11.61,23.22,36.67,-6.092593,-15.907407,5.876543,0.0,78.74,-15.659722,53.21325
US_NM_35007,2020-01-02,ChIJ9VbYdKe9EIcRu081sf_5jeM,Q111979,geoId/35007,US,United States of America,NM,New Mexico,35007,Colfax County,US,USA,2,,,,,,,12151,6173,5978,1257,1249,1325,1201,1175,1736,2060,1418,730,421121,36.61,-104.64,9759,81.533333,,,,,,23.04,34.56,-4.037037,-11.253086,3.308642,0.0635,50.8,-10.868056,64.325833
US_NM_35007,2020-01-03,ChIJ9VbYdKe9EIcRu081sf_5jeM,Q111979,geoId/35007,US,United States of America,NM,New Mexico,35007,Colfax County,US,USA,2,,,,,,,12151,6173,5978,1257,1249,1325,1201,1175,1736,2060,1418,730,421121,36.61,-104.64,9759,81.533333,,,,,12.5,20.4,40.13,-7.54321,-15.253086,2.907407,0.0,50.8,-13.840278,65.518522
US_NM_35007,2020-01-04,ChIJ9VbYdKe9EIcRu081sf_5jeM,Q111979,geoId/35007,US,United States of America,NM,New Mexico,35007,Colfax County,US,USA,2,,,,,,,12151,6173,5978,1257,1249,1325,1201,1175,1736,2060,1418,730,421121,36.61,-104.64,9759,81.533333,,,,,11.88,20.27,33.56,-4.012346,-13.876543,8.243056,0.112889,50.8,-12.104167,58.19601
US_NM_35007,2020-01-05,ChIJ9VbYdKe9EIcRu081sf_5jeM,Q111979,geoId/35007,US,United States of America,NM,New Mexico,35007,Colfax County,US,USA,2,,,,,,,12151,6173,5978,1257,1249,1325,1201,1175,1736,2060,1418,730,421121,36.61,-104.64,9759,81.533333,,,,,25.33,17.37,42.7,-0.759259,-11.5,7.95679,0.0,30.48,-11.145833,49.940159
US_NM_35007,2020-01-06,ChIJ9VbYdKe9EIcRu081sf_5jeM,Q111979,geoId/35007,US,United States of America,NM,New Mexico,35007,Colfax County,US,USA,2,,,,,,,12151,6173,5978,1257,1249,1325,1201,1175,1736,2060,1418,730,421121,36.61,-104.64,9759,81.533333,,,,,,26.97,52.48,-2.407407,-10.17284,6.160494,0.0,30.48,-12.534722,48.343529
US_NM_35007,2020-01-07,ChIJ9VbYdKe9EIcRu081sf_5jeM,Q111979,geoId/35007,US,United States of America,NM,New Mexico,35007,Colfax County,US,USA,2,,,,,,,12151,6173,5978,1257,1249,1325,1201,1175,1736,2060,1418,730,421121,36.61,-104.64,9759,81.533333,,,,,22.42,21.02,39.93,-3.54321,-11.91358,7.901235,0.0,30.48,-14.868056,46.176711
US_NM_35007,2020-01-08,ChIJ9VbYdKe9EIcRu081sf_5jeM,Q111979,geoId/35007,US,United States of America,NM,New Mexico,35007,Colfax County,US,USA,2,,,,,,,12151,6173,5978,1257,1249,1325,1201,1175,1736,2060,1418,730,421121,36.61,-104.64,9759,81.533333,,,,,,32.47,37.2,-2.808642,-11.969136,9.018519,0.0,30.48,-12.979167,50.397502
US_NM_35007,2020-01-09,ChIJ9VbYdKe9EIcRu081sf_5jeM,Q111979,geoId/35007,US,United States of America,NM,New Mexico,35007,Colfax County,US,USA,2,,,,,,,12151,6173,5978,1257,1249,1325,1201,1175,1736,2060,1418,730,421121,36.61,-104.64,9759,81.533333,,,,,,28.26,28.26,-0.709877,-10.185185,7.580247,0.0,30.48,-12.069444,45.374965
US_NM_35007,2020-01-10,ChIJ9VbYdKe9EIcRu081sf_5jeM,Q111979,geoId/35007,US,United States of America,NM,New Mexico,35007,Colfax County,US,USA,2,,,,,,,12151,6173,5978,1257,1249,1325,1201,1175,1736,2060,1418,730,421121,36.61,-104.64,9759,81.533333,,,,,15.94,29.8,42.96,-4.697531,-10.919753,3.018519,0.0,30.48,-10.076389,68.806593
