location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_FL_12037,2020-01-13,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,,,,,,25.02,21.45,44.68,20.840278,18.569444,23.048611,0.03175,19.935185,90.562182
US_FL_12037,2020-01-14,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,,,,,17.53,25.84,29.53,55.37,20.152778,16.861111,24.298611,0.254,18.240741,87.090264
US_FL_12037,2020-01-15,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,,,,,,,43.13,47.72,20.319444,17.347222,23.881944,0.0635,19.287037,91.470142
US_FL_12037,2020-01-16,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,,,,,,,28.43,33.3,20.958333,18.979167,24.583333,0.127,19.638889,90.297314
US_FL_12037,2020-01-17,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,,,,,,,20.69,43.87,17.972222,13.722222,23.118056,0.0635,6.675926,48.418277
US_FL_12037,2020-01-18,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,,,,,,15.54,20.39,39.81,16.583333,12.548611,21.256944,0.0,11.694444,72.224481
US_FL_12037,2020-01-19,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,,,,,26.39,16.38,,45.5,16.659722,11.256944,20.222222,3.344333,12.009259,75.695843
US_FL_12037,2020-01-20,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,,,,,14.98,,23.97,51.93,7.361111,3.3125,12.527778,4.15925,-3.37037,46.852585
US_FL_12037,2020-01-21,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,,,,,,13.08,24.42,42.74,3.895833,-0.006944,8.534722,0.0,-4.5,54.675869
US_FL_12037,2020-01-22,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,,,,,15.9,14.13,32.68,28.27,5.340278,-0.513889,14.097222,0.0,-4.212963,50.268401
US_FL_12037,2020-01-23,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,,,,,,23.85,18.09,37.83,12.083333,9.451389,17.583333,0.0,4.287037,58.467021
US_FL_12037,2020-01-24,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,,,,,13.36,25.05,26.72,40.08,16.1875,12.743056,20.118056,5.04825,14.407407,86.936295
US_FL_12037,2020-01-25,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,,,,,,19.48,36.9,38.95,10.9375,5.652778,16.930556,1.49225,4.824074,66.926511
US_FL_12037,2020-01-26,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,,,,,22.49,23.47,44.01,48.9,10.125,5.541667,14.916667,0.1905,4.407407,68.431156
US_FL_12037,2020-01-27,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,,,,,,26.61,36.59,54.06,12.152778,9.020833,16.583333,0.508,8.462963,78.075532
US_FL_12037,2020-01-28,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,,,,,,21.94,23.62,43.87,11.986111,6.118056,18.25,0.34925,5.861111,66.544605
US_FL_12037,2020-01-29,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,,,,,,19.75,23.7,41.08,10.1875,6.493056,14.895833,1.524,6.138889,78.191648
US_FL_12037,2020-01-30,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,,,,,17.27,33.71,36.18,36.18,11.555556,6.763889,16.888889,1.651,7.824074,77.564145
US_FL_12037,2020-01-31,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,,,,,,15.94,41.43,43.82,12.555556,10.229167,15.006944,1.9685,10.12037,85.349154
US_FL_12037,2020-02-01,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,,,,,14.88,16.86,29.76,38.69,10.479167,8.881944,13.8125,1.61925,8.666667,88.258692
US_FL_12037,2020-02-02,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,,,,,,23.09,19.24,51.95,10.756944,4.5,17.881944,0.5715,4.212963,64.327327
US_FL_12037,2020-02-03,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,,,,,,14.1,23.23,38.16,13.673611,6.972222,20.1875,0.0,8.777778,72.055982
US_FL_12037,2020-02-04,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,,,,,14.44,16.05,28.09,40.92,16.006944,10.583333,20.965278,0.0,13.268519,82.837507
US_FL_12037,2020-02-05,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,,,,,11.75,13.31,28.98,39.16,18.4375,14.625,21.75,0.03175,17.592593,91.826465
US_FL_12037,2020-02-06,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,,,,,15.88,15.88,31.75,47.63,20.277778,16.909722,22.277778,4.7625,19.759259,93.669006
US_FL_12037,2020-02-07,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,,,,,,,22.51,40.02,11.784722,5.805556,19.277778,13.55725,3.703704,58.570425
US_FL_12037,2020-02-08,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,,,,,,20.42,34.34,41.76,9.944444,4.125,16.944444,3.6195,3.768519,66.174576
US_FL_12037,2020-02-09,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,,,,,,14.42,38.75,44.16,13.8125,7.451389,21.027778,0.0,6.972222,62.982559
US_FL_12037,2020-02-10,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,,,,,,20.14,35.81,29.84,17.006944,11.569444,21.166667,0.0,13.055556,76.596752
US_FL_12037,2020-02-11,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,,,,,,12.64,33.46,40.9,19.618056,16.763889,23.208333,0.0,18.787037,91.764372
US_FL_12037,2020-02-12,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,,,,,18.6,18.6,47.29,34.88,20.034722,18.076389,22.923611,0.0,19.62963,93.940082
US_FL_12037,2020-02-13,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,,,,,,,13.46,33.65,20.638889,17.847222,23.645833,1.49225,19.768519,93.147598
US_FL_12037,2020-02-14,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,,,,,13.72,12.11,32.28,32.28,13.548611,9.361111,19.048611,7.366,8.453704,71.812045
US_FL_12037,2020-02-15,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,24,10,,-6,,,22.95,37.95,12.298611,5.868056,19.9375,0.4445,1.277778,46.775185
US_FL_12037,2020-02-16,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,27,12,-7,-9,,14.58,26.73,43.74,13.506944,9.451389,17.555556,0.508,10.194444,81.779015
US_FL_12037,2020-02-17,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,12,4,,-16,15.47,22.8,34.2,42.34,16.095238,13.396825,20.52381,1.850571,15.144444,92.465174
US_FL_12037,2020-02-18,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,17,12,,-4,,21.13,27.69,34.98,19.134921,16.936508,22.230159,0.653143,18.277778,91.726165
US_FL_12037,2020-02-19,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,11,7,,-5,,16.91,24.99,42.63,20.539683,18.253968,24.801587,0.0,18.733333,86.085479
US_FL_12037,2020-02-20,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,32,5,,-9,,,21.44,35.96,18.849206,13.642857,22.063492,1.778,16.988889,88.69283
US_FL_12037,2020-02-21,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,11,4,,-5,,,24.53,36.79,9.555556,7.087302,15.055556,5.406571,4.433333,70.275664
US_FL_12037,2020-02-22,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,29,12,,-8,16.84,,35.46,55.85,7.761905,2.365079,15.674603,1.27,-1.633333,51.608044
US_FL_12037,2020-02-23,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,26,5,,-9,,19.5,82.42,51.41,10.68254,5.333333,17.777778,0.0,2.855556,58.24437
US_FL_12037,2020-02-24,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,7,5,,0,12.22,10.78,90.54,41.68,15.873016,11.960317,20.380952,0.0,12.5,79.74002
US_FL_12037,2020-02-25,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,30,10,,-1,24.49,23.79,72.07,42.68,19.142857,16.626984,21.5,22.896286,18.422222,92.529082
US_FL_12037,2020-02-26,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,-3,-2,,-6,,29.4,54.6,39.9,17.230159,13.47619,20.111111,9.398,15.166667,87.551351
US_FL_12037,2020-02-27,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,44,9,,-1,11.05,29.48,47.16,38.32,9.380952,4.436508,14.920635,2.032,1.211111,57.157985
US_FL_12037,2020-02-28,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,11,8,,-1,11.56,24.67,37.77,27.75,8.857143,3.611111,15.174603,0.217714,0.244444,55.913037
US_FL_12037,2020-02-29,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,7,5,,-10,,25.29,48.63,42.8,13.071429,5.865079,18.563492,0.0,2.033333,47.353975
US_FL_12037,2020-03-01,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,13,15,,-5,,27.33,48.81,41.98,12.904762,6.944444,18.626984,0.0,5.133333,59.645515
US_FL_12037,2020-03-02,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,8,9,,1,14.04,46.04,53.84,41.35,15.888889,11.206349,20.698413,0.0,10.944444,71.736349
US_FL_12037,2020-03-03,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,11,10,,-1,15.35,30.71,51.72,42.83,19.460317,17.18254,22.825397,0.181429,18.122222,89.038447
US_FL_12037,2020-03-04,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,22,15,,0,16.41,21.1,60.18,46.12,21.206349,18.952381,24.785714,5.442857,20.455556,92.18194
US_FL_12037,2020-03-05,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,27,9,,-4,15.3,21.42,46.67,33.67,20.190476,16.801587,23.698413,3.483429,19.055556,92.633535
US_FL_12037,2020-03-06,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,29,16,,0,,18.73,39.81,31.22,15.936508,10.809524,21.277778,0.798286,7.1,56.290874
US_FL_12037,2020-03-07,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,37,15,,-2,14.31,21.47,43.84,31.31,12.333333,6.809524,18.571429,0.036286,-1.011111,39.889268
US_FL_12037,2020-03-08,ChIJP-lGaEhW64gRPXs_qZELjME,Q488813,geoId/12037,US,United States of America,FL,Florida,12037,Franklin County,US,USA,2,,,,,,,11724,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482,1210712,29.8,-84.82,2687,75.375,53,23,,,14.09,28.17,44.9,36.97,13.380952,8.380952,20.166667,0.0,4.055556,53.561161
