location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OK_40019,2020-01-11,ChIJbfrolArWTIYR9hkZTr7dcBU,Q497854,geoId/40019,US,United States of America,OK,Oklahoma,40019,Carter County,US,USA,2,,,,,,,48273,23481,24792,6650,6701,5913,5957,5826,6234,5578,3431,1983,1822196,34.25,-97.29,2159,74.281818,,,,,,4.79,9.79,6.09,16.32,11.1,4.35,4.13,6.31,4.79,,3.48,22.64,5.22,10.88,5.88,6.53,5.66,3.92,3.05,3.92,7.62,,5.88,3.48,3.92,6.31,25.68,7.18,3.05,8.71,,,3.27,8.27,47.45,4.35,10.01,6.31,5.22,6.75,,4.35,2.15,-2.4,12.411111,24.4856,,-0.15,84.937649
US_OK_40019,2020-01-12,ChIJbfrolArWTIYR9hkZTr7dcBU,Q497854,geoId/40019,US,United States of America,OK,Oklahoma,40019,Carter County,US,USA,2,,,,,,,48273,23481,24792,6650,6701,5913,5957,5826,6234,5578,3431,1983,1822196,34.25,-97.29,2159,74.281818,,,,,,6.22,10.0,3.11,12.89,7.56,5.11,4.89,8.89,3.78,,,20.9,5.34,13.78,,6.89,7.34,7.11,,,6.89,4.45,5.11,4.45,3.78,8.23,30.23,3.11,5.11,10.0,3.33,6.0,7.11,6.67,39.79,6.0,5.34,6.22,6.45,4.45,5.34,4.0,2.305556,-1.838889,11.811111,1.016,,-0.377778,82.637803
US_OK_40019,2020-01-13,ChIJbfrolArWTIYR9hkZTr7dcBU,Q497854,geoId/40019,US,United States of America,OK,Oklahoma,40019,Carter County,US,USA,2,,,,,,,48273,23481,24792,6650,6701,5913,5957,5826,6234,5578,3431,1983,1822196,34.25,-97.29,2159,74.281818,,,,,,7.46,6.61,3.39,12.2,10.34,5.25,4.24,7.97,5.25,3.22,4.24,16.44,3.56,9.15,3.39,7.97,10.68,4.07,2.71,5.42,7.12,4.07,4.07,3.73,3.39,6.1,25.93,6.95,3.22,5.08,3.9,6.44,3.73,3.9,40.34,3.22,7.29,5.42,6.95,4.07,3.05,,5.833333,1.905556,12.511111,0.0,,4.738889,92.751007
US_OK_40019,2020-01-14,ChIJbfrolArWTIYR9hkZTr7dcBU,Q497854,geoId/40019,US,United States of America,OK,Oklahoma,40019,Carter County,US,USA,2,,,,,,,48273,23481,24792,6650,6701,5913,5957,5826,6234,5578,3431,1983,1822196,34.25,-97.29,2159,74.281818,,,,,,5.99,7.87,5.47,11.63,7.53,5.13,5.99,5.65,5.13,3.59,,14.71,2.91,10.09,3.08,4.11,11.29,3.42,2.74,4.79,6.84,5.13,3.08,3.59,3.08,9.07,24.81,6.33,,8.38,5.99,4.79,4.11,7.53,43.28,7.36,6.67,3.25,3.42,6.16,4.45,4.28,13.55,11.077778,18.255556,0.0,,11.455556,87.214401
US_OK_40019,2020-01-15,ChIJbfrolArWTIYR9hkZTr7dcBU,Q497854,geoId/40019,US,United States of America,OK,Oklahoma,40019,Carter County,US,USA,2,,,,,,,48273,23481,24792,6650,6701,5913,5957,5826,6234,5578,3431,1983,1822196,34.25,-97.29,2159,74.281818,,,,,,3.76,7.17,3.25,11.27,10.42,6.15,4.78,4.95,4.1,3.59,3.59,14.35,,9.22,,6.32,14.17,3.42,2.73,4.44,7.0,2.39,2.56,5.98,,7.68,23.23,3.59,,6.49,,5.64,6.15,5.98,40.3,4.27,6.49,5.64,5.46,5.46,2.56,4.61,15.927778,11.6,21.511111,0.0,,13.494444,85.590208
US_OK_40019,2020-01-16,ChIJbfrolArWTIYR9hkZTr7dcBU,Q497854,geoId/40019,US,United States of America,OK,Oklahoma,40019,Carter County,US,USA,2,,,,,,,48273,23481,24792,6650,6701,5913,5957,5826,6234,5578,3431,1983,1822196,34.25,-97.29,2159,74.281818,,,,,,4.77,4.43,5.28,8.69,7.84,8.18,6.47,5.62,4.6,2.38,2.56,16.35,7.33,10.05,2.56,6.3,7.67,2.38,,5.62,4.43,5.28,4.09,,,9.71,31.68,6.98,5.45,6.47,,5.45,,5.11,46.16,5.79,5.79,6.13,4.09,7.84,,,7.644444,3.283333,15.35,2.7432,,3.666667,75.971559
US_OK_40019,2020-01-17,ChIJbfrolArWTIYR9hkZTr7dcBU,Q497854,geoId/40019,US,United States of America,OK,Oklahoma,40019,Carter County,US,USA,2,,,,,,,48273,23481,24792,6650,6701,5913,5957,5826,6234,5578,3431,1983,1822196,34.25,-97.29,2159,74.281818,,,,,,4.84,6.01,4.17,8.01,4.17,5.01,4.17,5.68,3.17,2.34,3.0,17.2,4.84,10.35,4.01,5.01,10.02,3.17,3.0,3.51,4.17,2.84,4.17,2.5,,6.85,25.88,6.18,,8.52,3.34,,3.17,4.17,35.4,7.18,8.52,4.01,5.84,4.51,4.01,2.67,5.772222,3.672222,8.977778,20.066,,5.266667,96.614383
US_OK_40019,2020-01-18,ChIJbfrolArWTIYR9hkZTr7dcBU,Q497854,geoId/40019,US,United States of America,OK,Oklahoma,40019,Carter County,US,USA,2,,,,,,,48273,23481,24792,6650,6701,5913,5957,5826,6234,5578,3431,1983,1822196,34.25,-97.29,2159,74.281818,,,,,,4.15,7.42,3.71,10.92,8.51,6.77,5.89,4.37,7.86,,3.71,18.34,,9.39,,3.93,11.57,6.77,4.15,4.8,9.17,3.27,5.02,3.06,,10.26,26.63,7.2,,7.86,,,4.58,7.42,39.08,3.27,8.95,,6.33,4.37,4.15,3.27,9.822222,6.144444,13.177778,7.196667,,4.822222,71.49835
US_OK_40019,2020-01-19,ChIJbfrolArWTIYR9hkZTr7dcBU,Q497854,geoId/40019,US,United States of America,OK,Oklahoma,40019,Carter County,US,USA,2,,,,,,,48273,23481,24792,6650,6701,5913,5957,5826,6234,5578,3431,1983,1822196,34.25,-97.29,2159,74.281818,,,,,,5.54,10.86,4.66,13.08,6.65,7.09,,3.1,6.43,,3.55,18.4,3.77,9.53,,3.77,8.2,9.09,3.1,3.55,6.43,3.77,6.43,5.98,4.43,6.43,24.82,6.87,5.1,8.64,,4.21,5.76,6.21,42.78,4.43,7.98,5.1,4.43,6.65,5.32,3.1,3.761111,-2.672222,11.527778,0.0254,,-5.238889,52.103771
US_OK_40019,2020-01-20,ChIJbfrolArWTIYR9hkZTr7dcBU,Q497854,geoId/40019,US,United States of America,OK,Oklahoma,40019,Carter County,US,USA,2,,,,,,,48273,23481,24792,6650,6701,5913,5957,5826,6234,5578,3431,1983,1822196,34.25,-97.29,2159,74.281818,,,,,,5.69,4.88,5.69,11.18,9.56,6.91,3.05,10.17,4.88,3.46,3.25,17.89,2.85,7.12,3.25,6.3,12.0,4.27,4.68,5.9,5.49,4.88,3.46,5.69,3.46,9.76,29.89,5.69,3.86,9.15,3.86,6.3,4.47,8.74,46.97,4.68,9.96,6.3,6.51,5.9,5.08,3.46,3.811111,-2.761111,12.75,0.0,,-4.216667,55.985689
US_OK_40019,2020-01-21,ChIJbfrolArWTIYR9hkZTr7dcBU,Q497854,geoId/40019,US,United States of America,OK,Oklahoma,40019,Carter County,US,USA,2,,,,,,,48273,23481,24792,6650,6701,5913,5957,5826,6234,5578,3431,1983,1822196,34.25,-97.29,2159,74.281818,,,,,,4.62,7.19,5.13,9.93,9.76,6.68,4.28,6.85,5.82,,2.91,17.46,5.48,9.41,3.42,5.65,10.1,3.77,,6.33,5.82,3.42,4.11,7.53,3.77,10.1,33.55,6.5,3.94,7.87,3.25,5.31,7.19,6.85,42.28,5.31,7.36,5.82,5.48,5.31,5.48,3.77,2.65,-1.761111,8.7,0.0,,-2.666667,68.091232
US_OK_40019,2020-01-22,ChIJbfrolArWTIYR9hkZTr7dcBU,Q497854,geoId/40019,US,United States of America,OK,Oklahoma,40019,Carter County,US,USA,2,,,,,,,48273,23481,24792,6650,6701,5913,5957,5826,6234,5578,3431,1983,1822196,34.25,-97.29,2159,74.281818,,,,,,3.85,6.53,3.85,7.87,9.55,4.86,3.69,4.02,5.86,5.36,2.35,17.92,,11.39,3.35,4.52,11.22,4.69,3.18,6.37,7.37,6.53,3.35,9.04,4.69,8.71,27.64,5.03,3.85,8.54,2.51,4.19,9.55,7.2,40.2,5.19,8.21,6.37,6.7,5.53,4.19,,3.45,1.938889,5.35,4.572,,1.838889,89.256338
US_OK_40019,2020-01-23,ChIJbfrolArWTIYR9hkZTr7dcBU,Q497854,geoId/40019,US,United States of America,OK,Oklahoma,40019,Carter County,US,USA,2,,,,,,,48273,23481,24792,6650,6701,5913,5957,5826,6234,5578,3431,1983,1822196,34.25,-97.29,2159,74.281818,,,,,,3.43,7.2,4.29,11.15,8.23,6.0,2.4,3.26,4.29,4.63,3.26,23.5,4.29,10.12,3.6,7.89,8.92,3.94,2.4,6.86,6.86,5.83,2.74,3.77,4.29,9.26,35.33,7.03,,9.09,,4.97,5.66,5.66,39.45,7.38,7.38,6.69,4.97,3.26,2.4,4.8,5.966667,3.422222,12.355556,3.640667,,3.694444,85.442055
US_OK_40019,2020-01-24,ChIJbfrolArWTIYR9hkZTr7dcBU,Q497854,geoId/40019,US,United States of America,OK,Oklahoma,40019,Carter County,US,USA,2,,,,,,,48273,23481,24792,6650,6701,5913,5957,5826,6234,5578,3431,1983,1822196,34.25,-97.29,2159,74.281818,,,,,,5.28,7.32,3.92,11.07,5.62,5.96,,7.15,4.6,2.38,,24.52,5.11,7.66,2.72,4.6,8.85,3.92,2.55,3.58,5.11,4.43,4.09,5.45,,7.49,32.35,6.81,2.38,6.98,,3.58,4.6,6.98,36.09,5.28,8.68,7.83,4.6,4.43,3.23,3.06,5.977778,1.211111,12.572222,0.635,,0.105556,66.106538
US_OK_40019,2020-01-25,ChIJbfrolArWTIYR9hkZTr7dcBU,Q497854,geoId/40019,US,United States of America,OK,Oklahoma,40019,Carter County,US,USA,2,,,,,,,48273,23481,24792,6650,6701,5913,5957,5826,6234,5578,3431,1983,1822196,34.25,-97.29,2159,74.281818,,,,,,4.34,7.3,8.45,9.36,7.76,6.62,4.34,5.48,3.42,,3.2,29.22,4.79,11.18,,3.88,8.22,3.65,3.88,4.79,6.39,4.57,5.48,5.48,,8.45,33.1,5.71,3.65,8.9,5.02,,,6.39,35.38,4.57,11.64,8.67,5.48,7.08,3.88,,6.616667,0.244444,17.4,0.0,,0.7,66.135583
US_OK_40019,2020-01-26,ChIJbfrolArWTIYR9hkZTr7dcBU,Q497854,geoId/40019,US,United States of America,OK,Oklahoma,40019,Carter County,US,USA,2,,,,,,,48273,23481,24792,6650,6701,5913,5957,5826,6234,5578,3431,1983,1822196,34.25,-97.29,2159,74.281818,,,,,,3.01,10.52,4.94,12.67,7.94,9.66,,5.8,,,3.44,28.55,5.37,11.38,4.29,,11.38,4.72,4.08,7.51,6.87,4.51,3.87,3.65,3.65,9.45,38.43,7.73,,11.38,,4.51,3.65,6.87,41.22,5.58,8.37,4.29,6.01,3.87,4.51,,11.805556,6.438889,17.094444,1.342571,,7.566667,75.401929
US_OK_40019,2020-01-27,ChIJbfrolArWTIYR9hkZTr7dcBU,Q497854,geoId/40019,US,United States of America,OK,Oklahoma,40019,Carter County,US,USA,2,,,,,,,48273,23481,24792,6650,6701,5913,5957,5826,6234,5578,3431,1983,1822196,34.25,-97.29,2159,74.281818,,,,,,4.01,5.85,3.01,12.38,6.69,5.69,5.69,6.02,4.35,2.68,4.18,30.1,4.52,9.87,2.68,7.86,8.86,5.69,2.34,3.51,5.52,5.85,3.35,3.85,2.84,9.37,39.64,7.69,3.85,7.36,,4.52,5.02,5.35,34.79,,8.2,5.52,7.53,5.18,,2.51,8.294444,2.033333,16.222222,0.0,,5.855556,85.058972
US_OK_40019,2020-01-28,ChIJbfrolArWTIYR9hkZTr7dcBU,Q497854,geoId/40019,US,United States of America,OK,Oklahoma,40019,Carter County,US,USA,2,,,,,,,48273,23481,24792,6650,6701,5913,5957,5826,6234,5578,3431,1983,1822196,34.25,-97.29,2159,74.281818,,,,,,5.27,6.59,3.29,11.53,8.07,5.11,4.94,5.76,3.13,3.13,2.96,27.51,3.62,7.91,,6.42,9.22,4.28,4.12,3.79,5.93,5.93,2.96,5.6,5.27,10.71,41.01,6.09,4.94,6.92,2.8,6.42,3.46,5.11,36.89,4.61,7.41,4.78,4.61,5.11,3.79,3.29,9.561111,6.077778,13.111111,3.81,,8.544444,93.488257
US_OK_40019,2020-01-29,ChIJbfrolArWTIYR9hkZTr7dcBU,Q497854,geoId/40019,US,United States of America,OK,Oklahoma,40019,Carter County,US,USA,2,,,,,,,48273,23481,24792,6650,6701,5913,5957,5826,6234,5578,3431,1983,1822196,34.25,-97.29,2159,74.281818,,,,,,4.58,6.11,4.75,11.72,8.66,5.94,4.42,4.75,4.92,4.08,2.72,27.17,4.75,7.81,3.4,6.45,9.34,4.75,4.08,6.28,9.34,4.08,2.89,5.09,2.55,10.36,35.66,8.32,,6.62,,5.26,4.58,5.43,42.29,3.4,7.47,6.45,4.92,5.26,3.06,3.74,3.766667,2.05,7.961111,5.588,,2.366667,90.665167
US_OK_40019,2020-01-30,ChIJbfrolArWTIYR9hkZTr7dcBU,Q497854,geoId/40019,US,United States of America,OK,Oklahoma,40019,Carter County,US,USA,2,,,,,,,48273,23481,24792,6650,6701,5913,5957,5826,6234,5578,3431,1983,1822196,34.25,-97.29,2159,74.281818,,,,,,4.52,10.39,3.85,8.71,5.36,6.2,5.53,6.03,5.03,,,29.66,2.51,10.05,,5.87,11.23,3.02,3.18,6.7,4.36,5.7,2.51,5.87,3.85,8.71,35.19,7.88,3.52,6.37,2.35,4.36,5.2,7.71,39.04,4.52,6.37,5.7,5.87,5.03,3.35,2.35,3.833333,2.761111,5.227778,0.0254,,0.9,81.260089
US_OK_40019,2020-01-31,ChIJbfrolArWTIYR9hkZTr7dcBU,Q497854,geoId/40019,US,United States of America,OK,Oklahoma,40019,Carter County,US,USA,2,,,,,,,48273,23481,24792,6650,6701,5913,5957,5826,6234,5578,3431,1983,1822196,34.25,-97.29,2159,74.281818,,,,,,7.87,7.53,5.13,10.78,8.56,5.48,3.59,6.33,3.59,,,26.35,,9.58,4.11,5.99,8.21,3.08,3.77,4.28,2.57,2.91,5.13,3.94,2.57,6.67,32.0,,4.28,5.99,4.11,3.08,3.42,3.94,34.23,3.08,5.48,3.42,3.94,4.62,,3.77,5.6,2.233333,12.172222,0.0,,1.327778,74.106834
US_OK_40019,2020-02-01,ChIJbfrolArWTIYR9hkZTr7dcBU,Q497854,geoId/40019,US,United States of America,OK,Oklahoma,40019,Carter County,US,USA,2,,,,,,,48273,23481,24792,6650,6701,5913,5957,5826,6234,5578,3431,1983,1822196,34.25,-97.29,2159,74.281818,,,,,,5.49,7.1,5.04,8.93,9.84,5.04,4.35,4.12,4.58,,3.89,29.07,3.43,10.07,6.18,3.21,8.24,3.66,4.35,4.12,6.64,3.66,5.04,6.87,3.89,6.64,38.0,4.58,3.66,8.93,3.89,4.81,4.81,6.18,40.29,3.89,8.47,,,3.89,4.35,5.26,6.372222,-2.066667,18.5,0.0,,-1.761111,56.163256
US_OK_40019,2020-02-02,ChIJbfrolArWTIYR9hkZTr7dcBU,Q497854,geoId/40019,US,United States of America,OK,Oklahoma,40019,Carter County,US,USA,2,,,,,,,48273,23481,24792,6650,6701,5913,5957,5826,6234,5578,3431,1983,1822196,34.25,-97.29,2159,74.281818,,,,,,7.21,7.43,5.25,15.08,7.87,6.34,3.28,5.9,3.93,5.68,,26.0,4.59,9.62,3.28,4.59,7.87,,3.93,5.03,6.56,3.71,3.71,4.59,4.59,3.5,27.54,8.09,,9.18,3.71,5.25,5.25,5.68,39.34,5.03,6.12,5.68,,5.68,,,12.516667,3.722222,26.372222,0.0,,-0.755556,40.276183
US_OK_40019,2020-02-03,ChIJbfrolArWTIYR9hkZTr7dcBU,Q497854,geoId/40019,US,United States of America,OK,Oklahoma,40019,Carter County,US,USA,2,,,,,,,48273,23481,24792,6650,6701,5913,5957,5826,6234,5578,3431,1983,1822196,34.25,-97.29,2159,74.281818,,,,,,6.68,6.5,5.24,10.47,9.93,5.96,4.69,5.42,4.15,,2.53,24.73,3.43,12.46,2.71,4.69,12.82,2.71,3.61,6.32,7.04,4.15,3.97,3.61,3.61,9.57,38.46,6.86,4.15,7.22,2.89,3.97,4.51,3.43,42.07,4.51,7.4,5.96,7.22,5.96,4.33,3.61,16.605556,10.55,22.1,0.0,,3.722222,42.563591
US_OK_40019,2020-02-04,ChIJbfrolArWTIYR9hkZTr7dcBU,Q497854,geoId/40019,US,United States of America,OK,Oklahoma,40019,Carter County,US,USA,2,,,,,,,48273,23481,24792,6650,6701,5913,5957,5826,6234,5578,3431,1983,1822196,34.25,-97.29,2159,74.281818,,,,,,4.07,6.03,3.91,12.22,6.36,5.7,2.77,6.03,3.26,2.93,3.75,21.67,2.61,9.29,2.77,6.19,8.64,4.24,,6.68,3.91,3.26,2.77,4.89,2.77,3.58,29.33,2.93,2.44,7.99,3.1,4.56,4.89,7.33,38.13,3.75,7.66,4.07,5.38,6.52,4.07,,8.261111,2.666667,17.811111,3.2512,,6.394444,88.131216
US_OK_40019,2020-02-05,ChIJbfrolArWTIYR9hkZTr7dcBU,Q497854,geoId/40019,US,United States of America,OK,Oklahoma,40019,Carter County,US,USA,2,,,,,,,48273,23481,24792,6650,6701,5913,5957,5826,6234,5578,3431,1983,1822196,34.25,-97.29,2159,74.281818,,,,,,3.69,8.53,5.04,12.02,9.12,3.3,5.62,4.07,3.69,4.07,3.1,15.9,3.69,7.76,3.88,5.24,8.92,,2.91,4.46,6.59,3.49,2.91,6.59,,6.21,25.79,3.88,3.69,7.56,,6.4,6.59,6.98,37.43,3.1,5.24,5.62,6.01,4.65,,3.69,0.705556,-0.588889,2.994444,6.561667,,-0.5,91.710067
