location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_MN_27151,2020-01-01,ChIJnde5PWzvylIRQSP2L7H3ziQ,Q490420,geoId/27151,US,United States of America,MN,Minnesota,27151,Swift County,US,USA,2,,,,,,,9387,4707,4680,1186,1148,976,1073,982,1335,1222,789,676,1795720,45.29,-95.68,1949,83.675,,,,15.87,41.99,-6.594444,-12.9,0.088889,0.0,-9.233333,81.627634
US_MN_27151,2020-01-02,ChIJnde5PWzvylIRQSP2L7H3ziQ,Q490420,geoId/27151,US,United States of America,MN,Minnesota,27151,Swift County,US,USA,2,,,,,,,9387,4707,4680,1186,1148,976,1073,982,1335,1222,789,676,1795720,45.29,-95.68,1949,83.675,,,,19.52,25.21,-0.216667,-1.777778,1.35,0.0,-2.233333,86.353632
US_MN_27151,2020-01-03,ChIJnde5PWzvylIRQSP2L7H3ziQ,Q490420,geoId/27151,US,United States of America,MN,Minnesota,27151,Swift County,US,USA,2,,,,,,,9387,4707,4680,1186,1148,976,1073,982,1335,1222,789,676,1795720,45.29,-95.68,1949,83.675,,,,20.51,27.61,-1.505556,-5.4,0.05,0.381,-2.994444,89.62033
US_MN_27151,2020-01-04,ChIJnde5PWzvylIRQSP2L7H3ziQ,Q490420,geoId/27151,US,United States of America,MN,Minnesota,27151,Swift County,US,USA,2,,,,,,,9387,4707,4680,1186,1148,976,1073,982,1335,1222,789,676,1795720,45.29,-95.68,1949,83.675,,,,24.09,35.13,-8.7,-15.772222,-3.45,0.0,-10.483333,87.014425
US_MN_27151,2020-01-05,ChIJnde5PWzvylIRQSP2L7H3ziQ,Q490420,geoId/27151,US,United States of America,MN,Minnesota,27151,Swift County,US,USA,2,,,,,,,9387,4707,4680,1186,1148,976,1073,982,1335,1222,789,676,1795720,45.29,-95.68,1949,83.675,,,,,31.29,-0.972222,-5.783333,3.572222,0.0,-4.655556,76.190441
US_MN_27151,2020-01-06,ChIJnde5PWzvylIRQSP2L7H3ziQ,Q490420,geoId/27151,US,United States of America,MN,Minnesota,27151,Swift County,US,USA,2,,,,,,,9387,4707,4680,1186,1148,976,1073,982,1335,1222,789,676,1795720,45.29,-95.68,1949,83.675,,,,19.33,34.03,-4.783333,-9.522222,0.888889,0.0,-8.238889,76.884942
US_MN_27151,2020-01-07,ChIJnde5PWzvylIRQSP2L7H3ziQ,Q490420,geoId/27151,US,United States of America,MN,Minnesota,27151,Swift County,US,USA,2,,,,,,,9387,4707,4680,1186,1148,976,1073,982,1335,1222,789,676,1795720,45.29,-95.68,1949,83.675,,,,24.42,27.38,-6.116667,-14.088889,-0.677778,0.0,-9.544444,76.73839
US_MN_27151,2020-01-08,ChIJnde5PWzvylIRQSP2L7H3ziQ,Q490420,geoId/27151,US,United States of America,MN,Minnesota,27151,Swift County,US,USA,2,,,,,,,9387,4707,4680,1186,1148,976,1073,982,1335,1222,789,676,1795720,45.29,-95.68,1949,83.675,,,,22.04,24.98,-18.05,-23.45,-13.577778,0.0,-21.361111,75.280356
US_MN_27151,2020-01-09,ChIJnde5PWzvylIRQSP2L7H3ziQ,Q490420,geoId/27151,US,United States of America,MN,Minnesota,27151,Swift County,US,USA,2,,,,,,,9387,4707,4680,1186,1148,976,1073,982,1335,1222,789,676,1795720,45.29,-95.68,1949,83.675,,,,20.12,26.83,-7.994444,-13.983333,-3.216667,0.0,-11.227778,77.607706
US_MN_27151,2020-01-10,ChIJnde5PWzvylIRQSP2L7H3ziQ,Q490420,geoId/27151,US,United States of America,MN,Minnesota,27151,Swift County,US,USA,2,,,,,,,9387,4707,4680,1186,1148,976,1073,982,1335,1222,789,676,1795720,45.29,-95.68,1949,83.675,,,,,14.46,-11.322222,-17.188889,-6.227778,0.0,-15.072222,73.812267
US_MN_27151,2020-01-11,ChIJnde5PWzvylIRQSP2L7H3ziQ,Q490420,geoId/27151,US,United States of America,MN,Minnesota,27151,Swift County,US,USA,2,,,,,,,9387,4707,4680,1186,1148,976,1073,982,1335,1222,789,676,1795720,45.29,-95.68,1949,83.675,,,,19.03,24.04,-21.438889,-26.261111,-16.661111,0.0,-25.166667,71.943076
US_MN_27151,2020-01-12,ChIJnde5PWzvylIRQSP2L7H3ziQ,Q490420,geoId/27151,US,United States of America,MN,Minnesota,27151,Swift County,US,USA,2,,,,,,,9387,4707,4680,1186,1148,976,1073,982,1335,1222,789,676,1795720,45.29,-95.68,1949,83.675,,,,,33.55,-13.820988,-21.024691,-7.45679,0.0,-16.851852,77.879228
US_MN_27151,2020-01-13,ChIJnde5PWzvylIRQSP2L7H3ziQ,Q490420,geoId/27151,US,United States of America,MN,Minnesota,27151,Swift County,US,USA,2,,,,,,,9387,4707,4680,1186,1148,976,1073,982,1335,1222,789,676,1795720,45.29,-95.68,1949,83.675,,,,38.99,28.69,-6.790123,-9.055556,-4.055556,0.042333,-8.12963,90.201181
US_MN_27151,2020-01-14,ChIJnde5PWzvylIRQSP2L7H3ziQ,Q490420,geoId/27151,US,United States of America,MN,Minnesota,27151,Swift County,US,USA,2,,,,,,,9387,4707,4680,1186,1148,976,1073,982,1335,1222,789,676,1795720,45.29,-95.68,1949,83.675,,,,20.99,27.73,-6.5,-14.425926,-1.765432,0.0,-8.364198,86.657159
US_MN_27151,2020-01-15,ChIJnde5PWzvylIRQSP2L7H3ziQ,Q490420,geoId/27151,US,United States of America,MN,Minnesota,27151,Swift County,US,USA,2,,,,,,,9387,4707,4680,1186,1148,976,1073,982,1335,1222,789,676,1795720,45.29,-95.68,1949,83.675,,,,18.91,26.18,-14.790123,-20.160494,-12.191358,0.508,-17.709877,78.481846
US_MN_27151,2020-01-16,ChIJnde5PWzvylIRQSP2L7H3ziQ,Q490420,geoId/27151,US,United States of America,MN,Minnesota,27151,Swift County,US,USA,2,,,,,,,9387,4707,4680,1186,1148,976,1073,982,1335,1222,789,676,1795720,45.29,-95.68,1949,83.675,,,,26.51,20.93,-23.512346,-27.580247,-19.709877,0.169333,-27.839506,67.642887
US_MN_27151,2020-01-17,ChIJnde5PWzvylIRQSP2L7H3ziQ,Q490420,geoId/27151,US,United States of America,MN,Minnesota,27151,Swift County,US,USA,2,,,,,,,9387,4707,4680,1186,1148,976,1073,982,1335,1222,789,676,1795720,45.29,-95.68,1949,83.675,,,,17.97,22.25,-14.32716,-21.864198,-6.419753,0.889,-17.561728,76.510797
US_MN_27151,2020-01-18,ChIJnde5PWzvylIRQSP2L7H3ziQ,Q490420,geoId/27151,US,United States of America,MN,Minnesota,27151,Swift County,US,USA,2,,,,,,,9387,4707,4680,1186,1148,976,1073,982,1335,1222,789,676,1795720,45.29,-95.68,1949,83.675,,,,,31.86,-10.925926,-18.62963,-4.080247,1.524,-13.0,84.708354
US_MN_27151,2020-01-19,ChIJnde5PWzvylIRQSP2L7H3ziQ,Q490420,geoId/27151,US,United States of America,MN,Minnesota,27151,Swift County,US,USA,2,,,,,,,9387,4707,4680,1186,1148,976,1073,982,1335,1222,789,676,1795720,45.29,-95.68,1949,83.675,,,,,42.57,-19.458333,-21.416667,-17.506944,0.084667,-23.006944,73.534957
US_MN_27151,2020-01-20,ChIJnde5PWzvylIRQSP2L7H3ziQ,Q490420,geoId/27151,US,United States of America,MN,Minnesota,27151,Swift County,US,USA,2,,,,,,,9387,4707,4680,1186,1148,976,1073,982,1335,1222,789,676,1795720,45.29,-95.68,1949,83.675,,,,22.66,28.1,-19.222222,-23.381944,-15.222222,0.0,-22.006944,78.616858
US_MN_27151,2020-01-21,ChIJnde5PWzvylIRQSP2L7H3ziQ,Q490420,geoId/27151,US,United States of America,MN,Minnesota,27151,Swift County,US,USA,2,,,,,,,9387,4707,4680,1186,1148,976,1073,982,1335,1222,789,676,1795720,45.29,-95.68,1949,83.675,,,,28.65,37.4,-15.097222,-21.701389,-5.4375,0.0,-17.930556,78.978644
US_MN_27151,2020-01-22,ChIJnde5PWzvylIRQSP2L7H3ziQ,Q490420,geoId/27151,US,United States of America,MN,Minnesota,27151,Swift County,US,USA,2,,,,,,,9387,4707,4680,1186,1148,976,1073,982,1335,1222,789,676,1795720,45.29,-95.68,1949,83.675,,,,18.55,28.6,-2.986111,-7.006944,3.027778,0.0,-5.1875,84.852511
US_MN_27151,2020-01-23,ChIJnde5PWzvylIRQSP2L7H3ziQ,Q490420,geoId/27151,US,United States of America,MN,Minnesota,27151,Swift County,US,USA,2,,,,,,,9387,4707,4680,1186,1148,976,1073,982,1335,1222,789,676,1795720,45.29,-95.68,1949,83.675,,,,23.23,27.88,-1.243056,-4.541667,1.138889,0.0,-2.222222,93.063028
US_MN_27151,2020-01-24,ChIJnde5PWzvylIRQSP2L7H3ziQ,Q490420,geoId/27151,US,United States of America,MN,Minnesota,27151,Swift County,US,USA,2,,,,,,,9387,4707,4680,1186,1148,976,1073,982,1335,1222,789,676,1795720,45.29,-95.68,1949,83.675,,,,32.05,28.23,-2.005556,-3.611111,-0.861111,0.0,-3.883333,87.024653
US_MN_27151,2020-01-25,ChIJnde5PWzvylIRQSP2L7H3ziQ,Q490420,geoId/27151,US,United States of America,MN,Minnesota,27151,Swift County,US,USA,2,,,,,,,9387,4707,4680,1186,1148,976,1073,982,1335,1222,789,676,1795720,45.29,-95.68,1949,83.675,,,,30.89,30.89,-2.966667,-4.416667,-1.594444,0.0,-4.877778,86.72561
US_MN_27151,2020-01-26,ChIJnde5PWzvylIRQSP2L7H3ziQ,Q490420,geoId/27151,US,United States of America,MN,Minnesota,27151,Swift County,US,USA,2,,,,,,,9387,4707,4680,1186,1148,976,1073,982,1335,1222,789,676,1795720,45.29,-95.68,1949,83.675,,,,29.29,32.12,-4.572222,-7.744444,-1.077778,0.0,-6.405556,87.049265
US_MN_27151,2020-01-27,ChIJnde5PWzvylIRQSP2L7H3ziQ,Q490420,geoId/27151,US,United States of America,MN,Minnesota,27151,Swift County,US,USA,2,,,,,,,9387,4707,4680,1186,1148,976,1073,982,1335,1222,789,676,1795720,45.29,-95.68,1949,83.675,,,,28.29,23.7,-5.227778,-8.988889,-1.927778,0.0,-6.444444,91.185988
US_MN_27151,2020-01-28,ChIJnde5PWzvylIRQSP2L7H3ziQ,Q490420,geoId/27151,US,United States of America,MN,Minnesota,27151,Swift County,US,USA,2,,,,,,,9387,4707,4680,1186,1148,976,1073,982,1335,1222,789,676,1795720,45.29,-95.68,1949,83.675,,,,33.69,31.45,-10.577778,-12.516667,-8.877778,0.0,-12.105556,88.555434
