location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_TX_48467,2020-07-11,ChIJ0ynh6VahSYYR5gx-mnQCBsA,Q113834,geoId/48467,US,United States of America,TX,Texas,48467,Van Zandt County,US,USA,2,15,0,182,3,,,55163,26981,28182,6605,7500,5809,5912,6665,7791,7285,4991,2605,1839271,32.56,-95.84,2226,77.81,4,24,40,7,-8,,4.92,8.65,,16.71,7.08,5.9,4.52,3.93,,10.22,,5.11,,5.11,10.42,4.13,,3.34,,4.13,3.74,,8.65,26.94,5.11,3.74,11.6,3.93,3.54,4.52,3.34,41.88,4.13,9.83,5.5,6.09,5.11,,,29.661111,25.266667,35.483333,0.0,23.611111,70.057985
US_TX_48467,2020-07-12,ChIJ0ynh6VahSYYR5gx-mnQCBsA,Q113834,geoId/48467,US,United States of America,TX,Texas,48467,Van Zandt County,US,USA,2,0,0,182,3,,,55163,26981,28182,6605,7500,5809,5912,6665,7791,7285,4991,2605,1839271,32.56,-95.84,2226,77.81,9,13,12,11,-16,,6.51,7.28,,13.22,10.73,6.51,4.6,3.83,,11.69,,4.21,4.6,5.17,9.96,6.13,3.83,4.79,3.83,4.02,7.28,,6.71,23.57,5.75,4.6,14.37,3.06,,5.17,4.6,40.62,5.36,11.88,5.56,3.64,3.45,,4.98,29.844444,24.25,36.455556,0.0,21.5,61.114132
US_TX_48467,2020-07-13,ChIJ0ynh6VahSYYR5gx-mnQCBsA,Q113834,geoId/48467,US,United States of America,TX,Texas,48467,Van Zandt County,US,USA,2,0,0,182,3,,,55163,26981,28182,6605,7500,5809,5912,6665,7791,7285,4991,2605,1839271,32.56,-95.84,2226,77.81,4,13,,10,-31,8,6.74,8.93,3.65,16.77,8.93,8.02,5.65,3.1,,9.11,3.46,,3.83,4.19,7.47,4.19,6.92,5.47,,5.1,4.92,,7.29,24.97,5.65,5.1,12.21,2.92,2.55,4.19,3.1,39.55,4.37,11.85,6.2,5.65,4.01,,3.28,30.877778,25.622222,36.616667,0.0,24.244444,67.976522
US_TX_48467,2020-07-14,ChIJ0ynh6VahSYYR5gx-mnQCBsA,Q113834,geoId/48467,US,United States of America,TX,Texas,48467,Van Zandt County,US,USA,2,27,0,209,3,,,55163,26981,28182,6605,7500,5809,5912,6665,7791,7285,4991,2605,1839271,32.56,-95.84,2226,77.81,9,9,,6,-30,7,4.92,7.11,,16.41,7.11,5.65,6.02,3.83,,11.48,3.1,5.29,4.01,4.38,12.4,5.29,6.02,7.11,5.29,3.83,6.02,2.73,8.57,33.18,5.65,2.73,13.31,2.92,7.11,5.11,6.56,39.92,6.38,12.21,6.38,5.83,5.11,3.1,3.28,30.45,24.8,35.533333,0.0,22.566667,62.911546
US_TX_48467,2020-07-15,ChIJ0ynh6VahSYYR5gx-mnQCBsA,Q113834,geoId/48467,US,United States of America,TX,Texas,48467,Van Zandt County,US,USA,2,7,0,216,3,,,55163,26981,28182,6605,7500,5809,5912,6665,7791,7285,4991,2605,1839271,32.56,-95.84,2226,77.81,7,13,,7,-26,8,4.83,8.54,3.9,13.37,9.84,8.36,6.31,5.94,,10.4,4.27,2.79,4.83,4.64,8.73,3.71,3.71,6.31,3.34,,5.38,,7.8,29.71,3.53,,10.4,3.9,2.79,3.9,2.97,41.59,4.27,9.84,7.61,3.71,5.38,4.08,,29.905556,25.661111,34.338889,0.1016,22.45,64.477759
US_TX_48467,2020-07-16,ChIJ0ynh6VahSYYR5gx-mnQCBsA,Q113834,geoId/48467,US,United States of America,TX,Texas,48467,Van Zandt County,US,USA,2,5,0,221,3,,,55163,26981,28182,6605,7500,5809,5912,6665,7791,7285,4991,2605,1839271,32.56,-95.84,2226,77.81,6,15,,4,-29,7,4.91,6.42,,13.42,7.75,5.29,4.72,6.24,3.02,8.69,4.54,6.05,2.83,5.67,9.45,5.48,4.16,6.05,4.72,2.65,5.29,3.78,6.24,29.48,7.94,,13.79,3.4,3.21,5.67,5.86,41.2,7.18,8.88,7.75,5.48,7.37,,,29.683333,25.572222,35.483333,0.0,22.466667,65.313388
US_TX_48467,2020-07-17,ChIJ0ynh6VahSYYR5gx-mnQCBsA,Q113834,geoId/48467,US,United States of America,TX,Texas,48467,Van Zandt County,US,USA,2,8,0,229,3,,,55163,26981,28182,6605,7500,5809,5912,6665,7791,7285,4991,2605,1839271,32.56,-95.84,2226,77.81,0,12,26,12,-32,9,4.3,7.62,5.08,10.55,8.2,4.1,7.81,2.73,3.52,7.62,4.49,3.71,5.47,,8.59,3.32,4.1,6.05,4.69,3.12,4.49,2.73,8.59,28.12,5.86,3.32,11.33,,,3.71,5.66,40.62,4.88,11.13,9.38,4.69,7.62,3.71,,29.844444,24.216667,35.35,0.0,22.416667,64.554953
US_TX_48467,2020-07-18,ChIJ0ynh6VahSYYR5gx-mnQCBsA,Q113834,geoId/48467,US,United States of America,TX,Texas,48467,Van Zandt County,US,USA,2,15,0,244,3,,,55163,26981,28182,6605,7500,5809,5912,6665,7791,7285,4991,2605,1839271,32.56,-95.84,2226,77.81,-3,19,25,10,-12,,4.42,7.64,3.82,15.68,7.44,6.03,4.62,4.83,,6.23,4.42,,3.02,3.42,8.85,,3.22,5.03,3.62,3.02,5.03,3.62,8.44,26.74,5.63,,15.68,,5.03,3.82,4.42,35.38,6.63,10.86,4.62,5.03,3.42,2.81,3.82,28.805556,23.583333,33.861111,0.0,21.922222,66.45307
US_TX_48467,2020-07-19,ChIJ0ynh6VahSYYR5gx-mnQCBsA,Q113834,geoId/48467,US,United States of America,TX,Texas,48467,Van Zandt County,US,USA,2,0,0,244,3,,,55163,26981,28182,6605,7500,5809,5912,6665,7791,7285,4991,2605,1839271,32.56,-95.84,2226,77.81,8,11,23,5,-15,,2.91,7.77,3.88,17.48,6.6,3.5,7.19,3.3,,9.52,4.27,6.21,3.11,3.69,9.9,5.24,3.88,5.05,,,4.66,,5.24,23.89,2.72,,12.04,3.69,3.5,2.72,5.24,36.71,3.5,11.85,4.47,5.24,4.66,,3.69,29.072222,23.233333,34.666667,0.0,21.683333,64.578592
US_TX_48467,2020-07-20,ChIJ0ynh6VahSYYR5gx-mnQCBsA,Q113834,geoId/48467,US,United States of America,TX,Texas,48467,Van Zandt County,US,USA,2,0,0,244,3,,,55163,26981,28182,6605,7500,5809,5912,6665,7791,7285,4991,2605,1839271,32.56,-95.84,2226,77.81,6,7,,8,-32,8,5.05,6.17,4.11,13.65,5.24,6.92,7.1,4.86,4.3,9.35,4.11,3.37,2.99,4.3,8.41,4.67,5.24,4.3,3.93,,2.62,2.8,10.47,29.54,6.17,3.93,12.34,2.8,3.93,3.18,4.67,40.2,5.24,7.85,8.23,4.86,5.05,3.55,3.74,29.377778,23.616667,35.033333,0.0,21.777778,63.816804
US_TX_48467,2020-07-21,ChIJ0ynh6VahSYYR5gx-mnQCBsA,Q113834,geoId/48467,US,United States of America,TX,Texas,48467,Van Zandt County,US,USA,2,20,0,264,3,,,55163,26981,28182,6605,7500,5809,5912,6665,7791,7285,4991,2605,1839271,32.56,-95.84,2226,77.81,-2,5,,5,-31,8,4.53,5.28,3.77,16.21,8.11,5.66,7.16,3.96,,8.29,,3.39,5.28,4.15,9.43,3.96,4.53,4.15,4.53,2.83,6.22,4.34,8.67,28.28,7.73,5.09,11.5,,7.54,5.47,6.6,37.89,5.66,8.11,5.28,3.96,5.47,,2.83,26.988889,22.811111,32.472222,0.072571,22.227778,75.385736
US_TX_48467,2020-07-22,ChIJ0ynh6VahSYYR5gx-mnQCBsA,Q113834,geoId/48467,US,United States of America,TX,Texas,48467,Van Zandt County,US,USA,2,5,0,269,3,,,55163,26981,28182,6605,7500,5809,5912,6665,7791,7285,4991,2605,1839271,32.56,-95.84,2226,77.81,5,11,,8,-29,8,4.61,8.06,4.61,10.56,8.64,4.99,7.68,4.03,3.84,7.1,3.46,3.46,3.65,5.57,8.45,4.42,4.61,5.38,,4.8,6.14,4.61,13.25,26.88,6.72,4.22,11.52,2.69,5.38,6.34,6.91,38.98,,10.95,5.57,4.99,4.8,,,27.438889,23.772222,33.855556,2.921,23.155556,77.587985
US_TX_48467,2020-07-23,ChIJ0ynh6VahSYYR5gx-mnQCBsA,Q113834,geoId/48467,US,United States of America,TX,Texas,48467,Van Zandt County,US,USA,2,12,0,281,3,,,55163,26981,28182,6605,7500,5809,5912,6665,7791,7285,4991,2605,1839271,32.56,-95.84,2226,77.81,6,13,,11,-28,7,6.94,5.25,4.13,12.76,8.82,7.69,5.07,3.75,3.38,6.94,2.63,4.5,4.5,6.38,6.94,3.75,5.82,5.63,3.0,3.0,5.25,3.57,10.13,21.39,5.82,3.94,9.2,3.0,6.19,5.63,5.63,38.47,4.88,7.69,6.94,4.13,3.94,4.32,,28.655556,23.838889,35.061111,0.2794,22.877778,71.094388
US_TX_48467,2020-07-24,ChIJ0ynh6VahSYYR5gx-mnQCBsA,Q113834,geoId/48467,US,United States of America,TX,Texas,48467,Van Zandt County,US,USA,2,5,1,286,4,,,55163,26981,28182,6605,7500,5809,5912,6665,7791,7285,4991,2605,1839271,32.56,-95.84,2226,77.81,3,15,11,10,-30,8,4.44,7.71,2.89,13.89,6.94,5.59,4.05,3.09,,8.1,5.01,4.05,3.86,3.86,10.99,5.01,3.86,6.17,4.24,3.28,8.29,3.47,7.33,26.62,7.14,4.24,9.45,2.7,,6.94,3.47,33.75,3.66,10.03,6.17,5.98,4.24,,,29.138889,24.438889,34.261111,0.0,22.594444,67.99163
US_TX_48467,2020-07-25,ChIJ0ynh6VahSYYR5gx-mnQCBsA,Q113834,geoId/48467,US,United States of America,TX,Texas,48467,Van Zandt County,US,USA,2,11,0,297,4,,,55163,26981,28182,6605,7500,5809,5912,6665,7791,7285,4991,2605,1839271,32.56,-95.84,2226,77.81,-1,20,23,4,-11,,,7.11,,13.23,11.65,3.56,5.92,4.94,,9.28,3.16,5.92,,5.73,10.07,4.15,4.94,,5.92,,5.13,4.34,6.91,21.92,4.54,2.77,12.64,,3.75,5.13,4.34,30.81,4.15,11.46,6.71,3.16,5.92,,,28.088889,24.477778,33.011111,0.0,22.716667,72.709156
US_TX_48467,2020-07-26,ChIJ0ynh6VahSYYR5gx-mnQCBsA,Q113834,geoId/48467,US,United States of America,TX,Texas,48467,Van Zandt County,US,USA,2,0,0,297,4,,,55163,26981,28182,6605,7500,5809,5912,6665,7791,7285,4991,2605,1839271,32.56,-95.84,2226,77.81,11,15,17,18,-17,,5.61,9.48,4.26,13.74,6.77,5.42,5.03,3.1,,7.94,4.45,3.48,4.45,5.23,8.71,5.42,3.1,4.45,4.26,3.48,4.26,4.26,6.97,19.55,4.45,4.84,11.42,,4.26,5.03,5.61,41.03,3.1,9.48,7.16,5.23,2.9,2.9,,27.283333,23.577778,33.238889,0.1016,22.616667,75.851623
US_TX_48467,2020-07-27,ChIJ0ynh6VahSYYR5gx-mnQCBsA,Q113834,geoId/48467,US,United States of America,TX,Texas,48467,Van Zandt County,US,USA,2,0,-3,297,1,,,55163,26981,28182,6605,7500,5809,5912,6665,7791,7285,4991,2605,1839271,32.56,-95.84,2226,77.81,1,11,,6,-31,8,4.56,5.13,,13.31,6.65,8.74,6.08,4.18,2.85,9.32,4.75,5.32,3.04,6.46,11.03,3.42,3.8,6.46,3.8,4.75,6.27,3.23,9.32,26.05,5.89,6.08,9.7,5.32,6.27,5.89,5.13,44.49,5.32,11.03,5.32,5.7,3.8,4.37,2.85,26.55,22.361111,32.716667,0.141111,22.261111,77.464903
US_TX_48467,2020-07-28,ChIJ0ynh6VahSYYR5gx-mnQCBsA,Q113834,geoId/48467,US,United States of America,TX,Texas,48467,Van Zandt County,US,USA,2,12,0,309,1,,,55163,26981,28182,6605,7500,5809,5912,6665,7791,7285,4991,2605,1839271,32.56,-95.84,2226,77.81,2,4,,9,-29,8,3.86,10.43,3.09,13.52,8.5,20.09,,2.9,,7.15,4.06,3.29,2.71,4.83,9.66,3.67,4.06,6.18,,3.86,4.64,,8.89,22.99,4.64,3.29,10.43,2.9,4.64,7.15,5.02,36.52,,8.31,5.8,5.99,5.22,4.25,3.29,26.733333,22.966667,32.827778,0.3175,22.677778,78.580865
US_TX_48467,2020-07-29,ChIJ0ynh6VahSYYR5gx-mnQCBsA,Q113834,geoId/48467,US,United States of America,TX,Texas,48467,Van Zandt County,US,USA,2,10,0,319,1,,,55163,26981,28182,6605,7500,5809,5912,6665,7791,7285,4991,2605,1839271,32.56,-95.84,2226,77.81,11,14,,7,-28,7,9.54,6.23,4.29,13.83,9.93,14.8,4.67,5.45,,6.82,3.9,4.67,,5.26,11.3,4.29,5.65,2.73,3.12,2.92,,,7.79,23.96,5.65,4.09,7.01,,7.6,5.65,5.84,37.98,2.92,8.18,6.62,5.06,5.06,3.9,4.29,27.777778,24.361111,34.144444,4.98475,22.988889,75.341311
US_TX_48467,2020-07-30,ChIJ0ynh6VahSYYR5gx-mnQCBsA,Q113834,geoId/48467,US,United States of America,TX,Texas,48467,Van Zandt County,US,USA,2,2,1,321,2,,,55163,26981,28182,6605,7500,5809,5912,6665,7791,7285,4991,2605,1839271,32.56,-95.84,2226,77.81,26,16,,13,-28,7,4.03,4.6,3.83,13.8,7.28,13.42,5.37,4.41,2.88,6.13,2.68,7.86,,3.45,9.78,4.22,4.6,3.45,5.17,3.64,3.26,3.83,9.58,25.3,8.62,,10.35,3.45,,4.6,6.71,33.93,6.71,8.24,6.13,4.98,6.13,3.45,,29.1,25.288889,34.994444,0.0254,22.205556,66.637124
US_TX_48467,2020-07-31,ChIJ0ynh6VahSYYR5gx-mnQCBsA,Q113834,geoId/48467,US,United States of America,TX,Texas,48467,Van Zandt County,US,USA,2,7,1,328,3,,,55163,26981,28182,6605,7500,5809,5912,6665,7791,7285,4991,2605,1839271,32.56,-95.84,2226,77.81,29,16,26,12,-29,8,5.51,8.36,2.85,15.2,6.65,8.36,4.18,2.85,,7.79,5.51,3.42,,,9.5,2.85,3.42,3.42,3.23,,4.18,5.13,10.64,23.56,4.37,3.99,10.07,,,4.94,4.75,38.0,3.23,7.98,6.84,4.75,5.7,,2.85,27.185185,21.67284,33.925926,3.120571,21.154321,69.700488
US_TX_48467,2020-08-01,ChIJ0ynh6VahSYYR5gx-mnQCBsA,Q113834,geoId/48467,US,United States of America,TX,Texas,48467,Van Zandt County,US,USA,2,4,0,332,3,,,55163,26981,28182,6605,7500,5809,5912,6665,7791,7285,4991,2605,1839271,32.56,-95.84,2226,77.81,62,23,73,15,-8,,4.49,9.75,4.68,11.71,6.24,7.8,6.24,4.49,3.12,6.83,,4.68,2.73,,9.95,4.49,3.32,2.93,4.68,5.07,3.51,3.32,5.66,24.58,4.88,3.51,10.14,3.51,4.68,2.93,5.66,36.68,5.27,8.19,6.24,3.32,3.71,2.73,,26.988889,21.488889,32.572222,0.1016,18.672222,60.473925
US_TX_48467,2020-08-02,ChIJ0ynh6VahSYYR5gx-mnQCBsA,Q113834,geoId/48467,US,United States of America,TX,Texas,48467,Van Zandt County,US,USA,2,0,0,332,3,,,55163,26981,28182,6605,7500,5809,5912,6665,7791,7285,4991,2605,1839271,32.56,-95.84,2226,77.81,74,17,50,16,-12,,,5.85,4.48,10.33,5.46,6.24,4.68,5.07,2.92,8.19,4.09,4.68,2.92,4.09,24.95,3.9,7.02,3.12,6.43,4.68,3.51,5.46,7.99,21.63,4.48,3.12,11.11,3.31,2.92,4.09,3.51,32.35,4.48,9.35,4.09,4.48,4.09,3.51,2.92,27.161111,20.588889,34.683333,0.0,18.372222,58.829382
US_TX_48467,2020-08-03,ChIJ0ynh6VahSYYR5gx-mnQCBsA,Q113834,geoId/48467,US,United States of America,TX,Texas,48467,Van Zandt County,US,USA,2,0,0,332,3,,,55163,26981,28182,6605,7500,5809,5912,6665,7791,7285,4991,2605,1839271,32.56,-95.84,2226,77.81,14,13,,12,-30,7,,9.86,2.84,14.41,7.77,11.75,7.01,2.65,3.6,7.39,3.22,3.6,,4.17,13.46,4.36,6.26,4.55,3.41,3.22,6.82,,9.67,24.45,6.07,,10.24,4.36,4.55,5.88,5.69,43.6,6.07,7.77,4.93,3.03,5.31,3.98,3.41,27.111111,20.394444,34.122222,0.0,18.655556,60.030767
US_TX_48467,2020-08-04,ChIJ0ynh6VahSYYR5gx-mnQCBsA,Q113834,geoId/48467,US,United States of America,TX,Texas,48467,Van Zandt County,US,USA,2,19,0,351,3,,,55163,26981,28182,6605,7500,5809,5912,6665,7791,7285,4991,2605,1839271,32.56,-95.84,2226,77.81,9,9,,21,-28,7,4.92,6.81,3.41,16.09,7.0,5.49,4.73,4.73,,7.95,3.98,4.54,4.54,3.6,8.14,4.16,6.06,5.68,5.49,3.79,,3.79,7.19,24.98,6.43,,10.98,,4.92,5.3,7.0,37.48,6.25,8.52,7.76,4.73,4.73,3.6,3.41,27.288889,21.4,33.6,0.0,17.016667,53.608828
US_TX_48467,2020-08-05,ChIJ0ynh6VahSYYR5gx-mnQCBsA,Q113834,geoId/48467,US,United States of America,TX,Texas,48467,Van Zandt County,US,USA,2,11,0,362,3,,,55163,26981,28182,6605,7500,5809,5912,6665,7791,7285,4991,2605,1839271,32.56,-95.84,2226,77.81,9,9,,12,-26,6,6.17,8.42,2.81,11.41,7.11,8.6,3.74,4.49,,9.16,2.81,,3.18,3.74,12.53,3.93,5.61,4.86,,3.18,7.11,2.81,8.23,28.61,6.17,5.61,12.9,2.62,4.3,5.24,4.49,45.26,5.8,11.41,5.8,5.61,5.99,3.55,,26.705556,22.816667,32.244444,0.762,19.033333,62.91914
US_TX_48467,2020-08-06,ChIJ0ynh6VahSYYR5gx-mnQCBsA,Q113834,geoId/48467,US,United States of America,TX,Texas,48467,Van Zandt County,US,USA,2,6,0,368,3,,,55163,26981,28182,6605,7500,5809,5912,6665,7791,7285,4991,2605,1839271,32.56,-95.84,2226,77.81,8,14,,12,-27,6,5.2,8.36,3.9,14.12,9.85,5.02,8.18,3.72,,9.48,4.83,,,4.27,8.36,5.76,7.25,5.95,3.72,3.53,4.46,2.97,6.88,26.57,3.9,3.53,8.92,3.35,2.6,4.83,5.95,35.49,3.9,7.99,6.13,5.2,5.95,,,27.738889,22.766667,35.433333,0.1778,21.722222,69.940567
US_TX_48467,2020-08-07,ChIJ0ynh6VahSYYR5gx-mnQCBsA,Q113834,geoId/48467,US,United States of America,TX,Texas,48467,Van Zandt County,US,USA,2,7,0,375,3,,,55163,26981,28182,6605,7500,5809,5912,6665,7791,7285,4991,2605,1839271,32.56,-95.84,2226,77.81,7,7,15,7,-30,7,3.74,7.67,2.81,12.16,4.3,6.36,3.37,3.18,2.62,8.23,,6.55,4.12,5.42,8.04,3.55,4.3,5.61,2.81,3.93,4.68,4.12,9.17,24.32,6.55,3.93,8.98,,6.36,3.93,2.62,39.85,4.86,7.48,6.55,3.18,4.3,2.62,,30.011111,24.577778,35.944444,0.0,21.422222,60.162184
US_TX_48467,2020-08-08,ChIJ0ynh6VahSYYR5gx-mnQCBsA,Q113834,geoId/48467,US,United States of America,TX,Texas,48467,Van Zandt County,US,USA,2,0,0,375,3,,,55163,26981,28182,6605,7500,5809,5912,6665,7791,7285,4991,2605,1839271,32.56,-95.84,2226,77.81,10,14,28,9,-8,,3.79,7.78,15.56,13.16,9.57,5.19,6.38,4.79,,9.37,3.19,2.99,4.79,4.39,6.78,4.39,2.99,5.78,4.19,3.79,3.79,3.59,3.99,26.53,8.18,4.19,9.18,3.19,4.59,5.98,3.99,36.1,3.39,9.97,3.39,3.39,4.39,,4.59,30.127778,24.333333,35.955556,0.0,21.222222,59.029824
US_TX_48467,2020-08-09,ChIJ0ynh6VahSYYR5gx-mnQCBsA,Q113834,geoId/48467,US,United States of America,TX,Texas,48467,Van Zandt County,US,USA,2,0,0,375,3,,,55163,26981,28182,6605,7500,5809,5912,6665,7791,7285,4991,2605,1839271,32.56,-95.84,2226,77.81,14,8,14,14,-14,,3.08,8.27,4.23,14.03,5.96,4.61,5.38,5.38,,6.15,3.27,3.65,5.19,4.42,10.0,3.85,3.85,3.65,4.04,3.65,3.46,3.27,8.07,21.15,5.0,6.34,11.73,,,3.27,3.27,32.49,6.34,9.61,4.81,4.81,5.77,,,30.055556,24.888889,36.088889,0.0,21.427778,60.062103
US_TX_48467,2020-08-10,ChIJ0ynh6VahSYYR5gx-mnQCBsA,Q113834,geoId/48467,US,United States of America,TX,Texas,48467,Van Zandt County,US,USA,2,0,0,375,3,,,55163,26981,28182,6605,7500,5809,5912,6665,7791,7285,4991,2605,1839271,32.56,-95.84,2226,77.81,4,7,,5,-29,6,4.06,8.11,4.98,13.65,8.67,5.72,5.9,3.5,4.06,10.14,,5.16,4.43,3.87,7.01,4.79,7.01,4.61,4.79,3.13,5.35,2.95,7.56,22.5,6.82,4.24,8.48,,4.06,3.87,4.61,37.25,3.87,8.3,5.35,5.9,3.69,3.87,,30.311111,25.261111,36.45,0.0,21.544444,59.593695
US_TX_48467,2020-08-11,ChIJ0ynh6VahSYYR5gx-mnQCBsA,Q113834,geoId/48467,US,United States of America,TX,Texas,48467,Van Zandt County,US,USA,2,19,0,394,3,,,55163,26981,28182,6605,7500,5809,5912,6665,7791,7285,4991,2605,1839271,32.56,-95.84,2226,77.81,4,4,,12,-27,6,4.97,8.8,3.25,12.62,6.89,6.5,5.17,,4.59,8.03,4.21,3.83,4.78,4.59,13.39,4.97,4.97,3.83,5.55,3.83,3.63,3.06,7.84,30.41,5.17,3.06,11.86,,3.63,5.17,4.59,34.81,5.36,7.84,6.12,5.17,4.21,4.02,,30.538889,25.688889,36.533333,0.0,21.572222,58.927148
US_TX_48467,2020-08-12,ChIJ0ynh6VahSYYR5gx-mnQCBsA,Q113834,geoId/48467,US,United States of America,TX,Texas,48467,Van Zandt County,US,USA,2,38,1,432,4,,,55163,26981,28182,6605,7500,5809,5912,6665,7791,7285,4991,2605,1839271,32.56,-95.84,2226,77.81,7,10,,8,-25,6,6.19,8.44,3.56,13.12,6.56,6.19,4.69,4.12,4.31,9.0,3.19,3.94,4.12,,9.75,3.38,3.56,3.94,4.12,4.5,3.94,,8.25,22.12,3.56,4.31,9.56,2.81,4.31,4.69,4.12,34.31,4.88,9.38,6.75,6.56,3.75,3.0,3.38,30.355556,25.622222,35.938889,0.0,22.316667,62.343479
US_TX_48467,2020-08-13,ChIJ0ynh6VahSYYR5gx-mnQCBsA,Q113834,geoId/48467,US,United States of America,TX,Texas,48467,Van Zandt County,US,USA,2,2,3,434,7,,,55163,26981,28182,6605,7500,5809,5912,6665,7791,7285,4991,2605,1839271,32.56,-95.84,2226,77.81,7,13,,6,-26,5,5.68,7.33,3.3,9.89,6.41,7.33,3.11,,,6.41,3.85,4.76,3.66,3.66,9.71,6.41,6.04,2.75,2.75,,2.93,,8.24,20.51,6.23,3.66,7.69,2.75,3.11,3.11,3.3,38.83,2.75,6.23,6.78,5.13,3.85,2.75,2.56,30.455556,24.716667,37.994444,0.6096,22.711111,63.491033
US_TX_48467,2020-08-14,ChIJ0ynh6VahSYYR5gx-mnQCBsA,Q113834,geoId/48467,US,United States of America,TX,Texas,48467,Van Zandt County,US,USA,2,6,0,440,7,,,55163,26981,28182,6605,7500,5809,5912,6665,7791,7285,4991,2605,1839271,32.56,-95.84,2226,77.81,2,8,25,10,-28,7,5.87,5.68,2.84,11.36,7.76,6.82,5.11,2.65,3.03,5.68,3.22,2.65,5.11,2.65,7.76,4.36,3.41,4.73,3.6,4.54,4.54,3.03,10.41,21.96,5.3,,11.17,,2.65,4.36,4.73,38.43,3.41,6.25,6.44,3.6,4.36,2.65,,31.411111,25.972222,37.483333,0.0,20.983333,54.167249
US_TX_48467,2020-08-15,ChIJ0ynh6VahSYYR5gx-mnQCBsA,Q113834,geoId/48467,US,United States of America,TX,Texas,48467,Van Zandt County,US,USA,2,6,1,446,8,,,55163,26981,28182,6605,7500,5809,5912,6665,7791,7285,4991,2605,1839271,32.56,-95.84,2226,77.81,0,11,20,10,-14,,3.41,6.82,9.03,12.24,4.21,3.81,5.22,3.21,4.01,6.42,,,3.01,2.81,8.23,6.82,4.62,4.82,2.81,5.62,,3.01,6.22,24.68,7.22,3.41,11.44,3.01,4.42,3.81,6.42,36.73,3.21,9.43,6.22,3.21,4.42,,2.81,31.322222,24.983333,39.188889,0.0,21.144444,54.924741
US_TX_48467,2020-08-16,ChIJ0ynh6VahSYYR5gx-mnQCBsA,Q113834,geoId/48467,US,United States of America,TX,Texas,48467,Van Zandt County,US,USA,2,0,0,446,8,,,55163,26981,28182,6605,7500,5809,5912,6665,7791,7285,4991,2605,1839271,32.56,-95.84,2226,77.81,8,8,-1,13,-15,,8.07,9.03,8.64,11.91,6.92,3.27,5.76,3.27,,6.92,4.61,,,4.03,19.21,4.99,6.53,,,5.57,4.61,,6.72,18.44,3.27,,10.37,4.03,,4.8,,34.96,4.42,8.26,4.99,3.65,2.88,3.27,,31.755556,24.75,39.261111,0.0,21.688889,55.399365
US_TX_48467,2020-08-17,ChIJ0ynh6VahSYYR5gx-mnQCBsA,Q113834,geoId/48467,US,United States of America,TX,Texas,48467,Van Zandt County,US,USA,2,0,0,446,8,,,55163,26981,28182,6605,7500,5809,5912,6665,7791,7285,4991,2605,1839271,32.56,-95.84,2226,77.81,,,,,-30,6,3.53,8.29,3.88,11.29,5.82,5.29,5.82,5.47,,5.82,3.53,4.06,4.41,3.53,14.29,6.71,5.65,4.76,3.53,2.47,,4.06,6.53,21.53,5.65,3.0,8.12,2.65,4.24,,4.41,33.35,4.94,6.71,6.0,7.41,5.65,3.0,3.0,26.95,21.2,34.944444,2.7305,19.438889,63.814186
US_TX_48467,2020-08-18,ChIJ0ynh6VahSYYR5gx-mnQCBsA,Q113834,geoId/48467,US,United States of America,TX,Texas,48467,Van Zandt County,US,USA,2,17,0,463,8,,,55163,26981,28182,6605,7500,5809,5912,6665,7791,7285,4991,2605,1839271,32.56,-95.84,2226,77.81,,,,,-26,6,,6.31,5.23,11.72,8.12,6.85,6.31,3.97,3.61,5.77,2.71,3.79,3.79,4.15,12.44,3.25,6.31,3.43,3.25,3.97,6.31,,8.48,27.95,4.87,3.43,10.28,3.07,6.49,5.59,5.95,38.78,3.43,8.48,6.31,5.59,4.33,2.71,,28.477778,22.116667,35.283333,0.0,18.911111,56.407983
