location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_burn,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_obesity,search_trends_pain,search_trends_scar,search_trends_skin_condition,search_trends_skin_rash,search_trends_sleep_disorder,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MI_26067,2020-07-28,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,1,0,261,5,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,8,7,-4,-28,5,2.34,3.38,4.81,3.38,14.68,8.96,10.26,1.82,2.21,4.94,4.16,2.6,2.34,2.08,7.28,2.6,4.81,3.51,3.9,,8.45,4.29,,2.34,3.51,2.6,2.34,3.77,,2.86,2.99,5.07,20.66,4.94,1.95,11.3,1.95,2.34,2.73,2.34,5.2,32.22,,5.2,11.3,2.73,1.82,5.33,4.42,2.99,2.86,2.21,3.77,,23.277778,17.222222,30.033333,0.3302,,14.711111,58.766371
US_MI_26067,2020-07-29,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,2,0,263,5,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,11,11,5,-29,5,2.09,4.58,6.41,3.92,13.21,6.02,9.55,,3.14,5.36,3.27,3.66,2.09,1.96,8.11,3.14,3.14,4.05,3.92,1.96,7.46,3.4,,2.09,3.4,4.71,1.96,4.05,2.75,2.48,3.14,4.05,20.4,4.18,1.83,9.94,2.88,4.84,3.92,,4.58,30.87,,4.58,9.29,,,5.49,3.14,3.92,2.09,1.83,,,24.05,18.4,30.2,6.2484,,17.127778,65.33651
US_MI_26067,2020-07-30,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,5,0,268,5,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,8,6,16,-29,3,2.54,2.27,5.21,2.8,13.89,4.81,6.28,2.0,2.8,4.01,2.14,,,,7.74,2.0,4.01,2.14,4.54,,6.94,4.81,,1.87,2.67,4.14,,3.87,,4.27,2.14,5.61,18.02,5.21,2.4,9.48,,2.94,4.27,2.54,5.07,34.45,,4.27,9.21,,2.27,5.74,2.67,4.01,,3.74,2.94,,21.783333,15.322222,28.294444,0.0508,,14.866667,64.912229
US_MI_26067,2020-07-31,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,1,0,269,5,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,0,2,26,-30,4,2.17,3.67,5.03,4.35,13.31,5.03,4.75,,3.4,4.62,4.62,2.44,,3.26,6.11,2.72,2.58,4.48,4.08,2.04,4.75,4.48,,,4.89,3.4,,2.85,4.75,3.67,2.31,6.52,19.83,4.21,1.9,10.73,2.99,4.21,2.99,2.17,3.12,33.28,,3.12,10.87,2.31,2.44,5.71,2.17,3.26,2.44,3.12,2.31,,21.234568,14.160494,27.777778,0.0,,14.462963,65.410912
US_MI_26067,2020-08-01,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,1,0,270,5,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,2,11,,-2,-3,2.27,3.55,6.53,3.98,13.21,4.54,4.54,,3.69,3.98,3.41,,2.7,1.99,5.25,2.27,2.98,1.99,2.7,2.27,8.23,3.98,2.56,2.56,3.55,2.84,3.69,2.98,2.7,5.39,2.27,4.4,16.33,3.98,2.27,14.06,1.99,2.7,3.83,,4.83,28.82,,4.4,8.95,3.27,2.98,4.97,4.54,3.69,,2.56,2.13,,20.777778,14.822222,26.316667,0.0,,16.166667,75.019004
US_MI_26067,2020-08-02,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,-1,0,269,5,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,10,9,,-11,,2.63,5.39,5.65,2.5,11.31,7.63,5.52,,,5.13,4.34,1.84,3.81,2.23,5.52,3.15,2.63,2.1,2.63,2.63,18.8,6.05,1.97,,3.15,3.42,2.37,4.6,2.5,3.55,2.76,3.94,18.93,4.34,2.37,12.1,2.76,3.29,1.97,2.1,4.08,34.45,2.1,4.34,14.07,2.5,,4.08,2.5,4.21,1.84,2.63,2.37,,20.533333,16.961111,25.283333,24.892,,17.838889,84.659742
US_MI_26067,2020-08-03,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,1,0,270,5,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,8,9,15,-29,5,2.81,5.12,5.5,3.84,11.13,5.88,6.53,,2.56,7.93,3.45,2.69,,,4.73,2.43,3.45,1.92,5.25,,8.44,3.71,,2.3,4.35,4.35,2.94,2.05,3.97,3.45,2.43,4.86,23.67,3.45,2.43,11.13,2.05,3.33,3.33,3.33,3.33,35.05,,4.61,9.21,,1.79,6.14,2.81,4.09,,2.69,,,20.488889,16.944444,25.6,4.360333,,17.155556,81.276161
US_MI_26067,2020-08-04,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,3,0,273,5,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,12,7,12,-31,4,2.27,4.55,5.18,4.3,12.14,7.84,5.31,2.02,2.65,4.42,1.77,3.16,,2.65,5.31,2.4,2.65,3.16,3.79,2.4,6.83,4.93,2.15,2.4,3.54,3.79,,4.68,4.17,3.16,3.16,4.3,20.35,5.18,3.29,9.86,3.29,2.65,4.04,1.77,5.44,32.11,1.9,2.91,9.36,1.9,2.27,5.18,1.9,2.4,,2.53,,2.15,17.111111,13.8,23.838889,3.2004,,13.594444,79.953898
US_MI_26067,2020-08-05,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,3,0,276,5,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,4,9,14,-28,4,2.1,4.08,6.32,4.34,11.84,7.63,4.87,2.24,2.63,5.0,3.03,1.97,,2.76,5.79,2.5,2.24,2.5,3.29,,6.97,4.34,2.24,2.24,4.74,4.74,3.16,3.68,3.29,3.55,1.84,6.32,17.11,3.82,,10.39,2.37,1.97,3.95,2.63,4.21,33.95,1.84,3.95,9.61,2.5,1.97,3.95,3.29,3.55,2.1,2.1,2.63,1.97,17.033333,9.705556,24.205556,0.22225,,10.811111,66.887177
US_MI_26067,2020-08-06,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,2,1,278,6,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,7,6,20,-29,3,1.99,4.65,6.77,3.85,11.68,7.04,6.11,,3.05,4.51,3.72,2.26,2.65,2.92,5.31,2.92,2.79,2.26,2.79,2.65,7.7,3.05,,,5.84,3.58,2.79,2.92,,4.65,2.26,4.65,20.44,7.04,,9.03,,3.32,3.85,2.39,3.32,28.54,4.25,5.18,11.55,2.92,,7.17,4.38,2.79,2.26,3.45,3.05,1.99,17.95,10.105556,25.266667,0.0,,11.283333,65.131467
US_MI_26067,2020-08-07,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,0,0,278,6,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,-7,1,27,-30,3,1.9,4.76,5.98,4.08,13.32,4.89,4.35,,3.54,6.12,4.35,3.26,1.9,3.13,5.03,2.45,2.18,2.99,3.26,2.18,7.34,3.54,2.18,,3.54,3.4,2.58,2.31,4.76,2.58,,4.49,18.22,3.67,2.04,9.79,,3.94,2.31,2.45,3.4,29.37,,4.49,10.74,2.31,2.31,5.3,4.89,2.58,2.72,2.99,3.13,2.31,19.072222,10.827778,26.811111,0.0,,11.9,63.253029
US_MI_26067,2020-08-08,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,0,0,278,6,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,1,11,,-1,-4,,3.87,4.16,4.87,13.19,3.58,3.58,,,4.44,4.01,,2.29,,5.45,2.29,3.01,3.01,5.73,,7.6,,,,5.45,3.01,3.44,3.15,3.15,4.3,2.58,5.16,15.19,4.87,,13.19,2.29,3.3,3.58,,2.44,33.4,,3.3,11.18,,2.87,4.16,2.29,2.29,2.01,,2.72,,20.388889,11.755556,28.066667,0.3302,,13.388889,64.264529
US_MI_26067,2020-08-09,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,-1,1,277,7,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,12,9,,-2,,,3.46,5.05,4.39,11.44,5.32,2.66,,2.13,4.12,4.39,3.19,2.66,2.39,4.12,,2.13,5.85,3.86,2.0,5.45,3.46,,2.39,4.79,3.72,2.79,,3.59,3.86,2.26,3.46,17.16,4.66,1.86,14.76,2.93,2.66,2.79,,5.32,29.8,,3.72,12.1,2.26,2.26,6.38,3.72,3.99,,2.26,2.0,,24.933333,16.666667,31.366667,0.0,,18.233333,66.469713
US_MI_26067,2020-08-10,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,1,0,278,7,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,2,6,3,-30,5,,3.78,6.95,3.05,12.92,9.02,2.68,,3.05,3.66,,2.92,2.68,2.92,5.0,3.29,2.56,3.17,4.27,2.8,7.31,4.02,,2.19,4.75,2.44,,3.78,2.32,3.29,3.17,4.63,20.84,3.78,2.44,13.53,2.44,3.78,3.9,1.71,3.41,30.1,,5.24,10.36,,,4.88,4.14,4.88,2.44,2.07,,,26.411111,21.144444,31.683333,0.181429,,20.8,71.438868
US_MI_26067,2020-08-11,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,0,0,278,7,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,4,8,8,-30,4,,3.07,4.99,2.18,9.86,5.25,4.61,2.18,2.94,6.4,1.92,,1.79,2.31,5.51,1.79,3.07,2.18,4.48,3.33,4.23,3.33,2.05,3.07,4.1,,,2.94,3.2,4.1,1.92,4.61,17.03,3.59,2.69,10.76,2.69,4.23,4.35,1.79,3.71,32.53,2.05,3.84,10.12,2.69,2.94,4.1,3.2,3.71,,3.46,3.2,2.05,23.572222,19.916667,29.35,4.318,,16.333333,63.998343
US_MI_26067,2020-08-12,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,0,0,278,7,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,9,11,8,-28,4,3.62,3.37,5.31,4.92,12.04,6.6,3.75,,2.07,5.57,3.11,2.72,2.46,2.59,5.05,1.94,2.85,2.46,3.11,,6.73,1.81,,3.11,3.62,3.49,,3.37,2.33,4.66,2.85,4.14,18.38,4.92,3.23,6.99,1.94,2.72,3.75,,4.53,33.78,,4.53,8.02,,1.94,6.34,2.85,2.59,,1.94,3.49,2.07,21.394444,12.727778,29.588889,0.0,,12.272222,56.214183
US_MI_26067,2020-08-13,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,1,0,279,7,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,5,5,9,-29,4,,4.75,5.54,2.64,11.21,5.41,5.01,,2.37,5.01,3.43,2.51,3.43,2.11,5.14,3.69,,3.82,3.43,,6.86,3.56,,2.64,4.22,3.56,2.37,2.77,2.37,3.3,,6.59,17.8,6.07,2.64,12.26,3.69,3.3,3.43,2.51,5.14,33.1,,2.51,9.1,,2.64,5.8,2.9,2.11,2.37,1.98,3.3,2.24,21.888889,12.983333,29.838889,0.0,,14.683333,63.752552
US_MI_26067,2020-08-14,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,2,0,281,7,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,-6,0,29,-32,4,2.43,3.37,5.8,3.64,12.41,6.61,,1.89,3.64,3.37,3.78,2.29,2.16,3.1,5.8,4.05,2.02,3.37,4.05,1.89,6.34,4.18,,2.16,3.78,,3.37,2.83,2.56,2.83,2.56,4.32,17.67,3.37,,11.33,,2.83,3.37,,3.51,29.95,,3.24,9.58,,1.89,6.74,2.29,2.56,2.29,,1.89,2.43,22.666667,14.983333,30.561111,0.0,,16.355556,67.693854
US_MI_26067,2020-08-15,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,1,0,282,7,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,-6,9,,-6,-3,,5.37,5.08,6.68,10.6,5.08,4.79,2.61,2.32,5.81,2.32,2.18,,,6.68,3.92,2.03,3.63,3.77,,6.53,2.76,,2.61,4.64,2.76,2.32,3.92,4.36,3.77,2.32,3.77,15.1,4.36,2.76,10.89,3.48,2.47,4.07,,4.79,31.36,,2.9,8.28,,2.18,5.81,2.03,3.19,,2.03,,,23.216667,16.316667,30.816667,0.0,,17.777778,71.641372
US_MI_26067,2020-08-16,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,-1,0,281,7,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,13,6,,-8,,,3.14,7.65,8.74,11.34,5.88,3.55,,3.01,3.83,3.01,2.73,,2.19,8.06,4.37,1.91,3.42,3.69,1.91,8.61,3.14,,,3.69,3.55,,2.19,3.96,2.32,,2.6,18.31,3.42,2.46,8.61,2.19,,3.55,2.05,2.32,32.93,2.32,,10.11,,2.19,5.88,3.83,3.83,2.19,,2.05,,22.9,18.472222,29.111111,0.8255,,16.45,67.267956
US_MI_26067,2020-08-17,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,0,0,281,7,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,,,,-28,4,2.03,3.68,5.84,5.84,14.86,5.97,4.19,2.79,2.67,3.94,3.56,2.41,,1.91,7.11,2.92,3.43,2.41,4.83,2.67,8.13,3.18,2.16,1.78,4.57,2.16,2.29,3.81,2.29,3.81,2.79,4.83,18.42,3.81,2.54,9.53,,3.05,4.45,2.03,4.7,28.84,,3.3,8.77,2.79,1.91,4.19,3.05,2.54,3.56,,2.54,,21.016667,14.583333,28.211111,0.141111,,13.616667,62.852151
US_MI_26067,2020-08-18,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,0,0,281,7,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,,,,-28,4,,4.4,6.22,4.14,13.21,6.99,4.4,,2.07,6.35,2.85,4.01,2.07,,5.05,2.59,2.98,3.63,3.76,,6.09,,,,5.96,2.59,1.81,,2.33,3.11,,5.44,16.58,4.66,2.85,10.36,2.98,2.98,3.37,2.07,4.27,35.1,,4.53,8.29,,2.46,6.99,3.5,2.59,,,,1.94,19.272222,11.966667,26.072222,0.0,,10.033333,55.279725
US_MI_26067,2020-08-19,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,4,0,285,7,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,,,,-25,4,,4.45,6.81,3.14,12.96,4.58,3.67,,2.88,2.49,3.54,4.06,1.96,2.88,4.58,1.96,1.96,,3.01,2.23,9.3,,,2.1,3.93,3.67,,3.14,3.67,3.93,1.96,3.8,16.36,3.4,,8.64,2.49,3.01,3.67,2.23,4.71,32.6,,4.32,9.3,1.96,,7.33,4.06,4.06,,2.75,3.01,1.83,17.855556,9.738889,25.433333,0.0,,9.666667,58.938672
US_MI_26067,2020-08-20,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,0,0,285,7,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,,,,-27,3,,3.42,6.44,3.68,12.62,8.15,5.26,1.84,3.55,4.08,2.5,1.84,2.23,3.55,5.0,,2.1,2.63,2.76,2.23,6.31,2.23,,2.76,3.81,3.29,2.1,3.42,3.29,3.68,,3.55,21.16,5.65,2.5,7.49,,3.68,2.76,2.89,4.6,29.97,,3.68,6.31,,1.84,5.26,3.81,2.76,2.37,2.63,,2.23,20.655556,11.922222,29.255556,0.0,,11.933333,57.557741
US_MI_26067,2020-08-21,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,0,0,285,7,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,,,,-29,3,,3.63,7.93,3.63,13.97,6.72,2.82,,2.55,4.03,2.69,2.42,2.82,2.69,5.78,1.88,3.63,2.02,3.49,2.28,7.66,4.97,2.69,1.88,4.03,3.22,,3.63,2.82,3.49,2.96,3.76,17.06,4.43,2.55,9.4,2.82,3.36,4.03,2.69,4.03,33.18,,3.63,7.25,,2.28,4.97,4.97,3.63,,1.88,,2.15,22.861111,14.45,30.733333,0.1524,,14.172222,58.248695
US_MI_26067,2020-08-22,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,0,0,285,7,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,,,,,-3,2.02,4.77,6.5,3.47,13.15,8.53,3.9,,2.17,3.76,2.89,2.89,2.31,2.02,7.08,3.9,3.61,2.6,4.48,2.75,6.94,,2.6,,2.89,2.89,2.89,3.61,2.89,3.9,,3.61,15.03,5.63,3.18,9.83,,,3.03,2.17,4.19,26.59,,4.91,9.39,,2.75,6.07,4.48,2.75,,4.48,,2.31,22.833333,14.438889,31.15,0.0,,14.727778,60.442342
US_MI_26067,2020-08-23,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,2,0,287,7,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,,,,,,,3.64,7.42,4.05,14.97,4.99,4.32,,,4.86,3.24,3.51,2.56,2.29,5.93,,2.97,3.37,4.72,2.97,6.34,4.05,,2.29,3.64,2.83,,,2.7,3.64,2.56,4.05,19.69,3.91,,9.85,1.89,2.02,3.24,,4.72,33.58,,2.83,9.98,2.7,2.29,6.47,3.91,3.51,2.16,2.7,,2.02,23.705556,15.538889,30.738889,0.0,,16.083333,62.511559
US_MI_26067,2020-08-24,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,4,0,291,7,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,,,,-26,4,2.81,4.76,7.07,3.54,15.12,8.05,3.17,2.32,2.32,3.42,3.78,4.03,,2.07,4.88,3.17,1.71,3.54,3.66,,7.93,3.17,,1.71,5.37,2.56,1.71,3.78,,4.15,2.68,4.63,17.81,3.54,3.29,11.34,1.95,4.39,4.27,3.54,4.27,31.47,2.68,3.42,10.73,1.71,,5.49,2.93,2.56,2.32,2.44,2.19,,24.583333,17.255556,32.744444,0.0,,17.794444,66.024647
US_MI_26067,2020-08-25,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,1,0,292,7,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,,,,-26,5,,4.63,5.12,3.78,11.33,6.58,6.21,2.44,2.44,4.39,3.17,3.17,,,4.87,3.17,2.8,2.44,5.0,2.44,5.6,3.53,,1.83,3.78,3.17,2.68,3.9,3.05,4.39,3.41,4.63,16.69,4.26,2.8,8.89,2.56,3.41,4.39,2.92,4.02,34.23,1.95,5.24,8.04,,1.95,5.73,2.8,2.92,,2.07,3.29,,24.844444,19.655556,30.661111,0.0,,17.427778,63.665473
US_MI_26067,2020-08-26,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,2,0,294,7,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,,,,-26,5,1.68,3.73,4.21,1.92,14.19,6.13,3.73,,3.49,3.61,3.49,3.37,2.77,,5.65,2.77,1.92,2.88,2.4,,7.69,3.61,,2.16,4.21,3.25,,3.25,,3.37,2.04,4.57,17.91,4.57,3.12,8.78,1.8,2.65,3.37,2.16,4.69,31.13,,3.73,8.41,1.68,,6.49,2.4,3.61,2.04,,2.65,,23.716667,18.627778,31.822222,5.334,,17.566667,68.664574
US_MI_26067,2020-08-27,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,1,0,295,7,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,,,,-26,4,,2.17,5.55,3.02,11.58,5.55,4.22,1.81,3.5,3.98,2.53,2.41,1.93,2.05,6.51,2.41,,2.89,4.1,3.13,5.55,3.02,,2.41,3.38,3.13,,3.62,1.81,4.34,1.81,4.58,13.75,3.02,,7.96,2.29,4.46,3.86,3.38,4.82,29.91,,2.77,7.24,2.05,,5.07,3.38,2.77,,1.93,2.17,,27.016667,21.305556,32.672222,0.762,,19.894444,65.198312
US_MI_26067,2020-08-28,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,1,0,296,7,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,,,,-26,7,,4.25,5.11,4.5,10.7,5.35,3.89,,3.04,3.04,2.31,,,,3.65,2.92,,,1.7,,3.28,3.52,2.19,,3.77,2.43,4.01,,1.82,2.8,1.82,3.28,14.35,4.13,2.67,7.05,2.55,2.55,3.89,1.7,3.16,25.04,,3.04,7.05,4.25,2.67,4.13,2.07,3.89,1.7,,2.07,2.19,23.833333,20.383333,30.238889,10.075333,,20.6,82.281046
US_MI_26067,2020-08-29,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,4,0,300,7,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,,,,,-3,,5.05,4.35,3.51,11.65,6.74,4.21,,2.25,2.95,2.39,,2.1,,4.21,3.79,2.1,2.95,5.33,,7.02,4.49,,2.39,3.51,1.97,2.95,3.23,2.25,3.09,,3.79,16.0,3.09,2.1,8.42,,,3.65,,3.51,27.23,1.97,,8.56,,2.25,5.19,4.63,3.37,,2.67,,,21.911111,18.688889,27.344444,13.546667,,16.511111,71.527042
US_MI_26067,2020-08-30,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,1,0,301,7,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,,,,,,,4.76,7.27,4.76,11.9,4.89,5.29,,,3.17,2.38,2.25,,,6.35,3.83,2.78,2.38,5.16,1.85,5.03,4.76,1.98,2.65,3.44,3.44,1.85,3.57,4.1,3.83,1.98,3.17,15.6,4.36,2.65,8.46,,3.04,2.91,2.51,5.16,29.22,,3.7,9.26,,,6.21,2.51,4.76,3.04,2.51,2.12,,17.288889,11.75,23.172222,0.0254,,11.227778,67.602664
