location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WI_55078,2020-06-17,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,4,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,45.37,21.305556,10.894444,28.883333,0.0,,12.238889,56.355356
US_WI_55078,2020-06-18,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,4,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,56.65,22.355556,12.944444,29.522222,0.0,,12.816667,55.002664
US_WI_55078,2020-06-19,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,4,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,37.47,22.472222,14.677778,29.438889,0.15875,,15.372222,64.599533
US_WI_55078,2020-06-20,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,4,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,41.14,19.316667,15.827778,25.916667,18.146889,,18.055556,92.570355
US_WI_55078,2020-06-21,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,4,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,19.783333,15.033333,26.544444,19.304,,15.883333,78.365071
US_WI_55078,2020-06-22,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,4,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,48.57,19.444444,16.111111,25.594444,3.668889,,16.588889,83.826212
US_WI_55078,2020-06-23,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,4,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,17.077778,13.094444,21.644444,13.292667,,12.961111,76.90473
US_WI_55078,2020-06-24,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,4,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,16.555556,10.777778,23.616667,1.04775,,11.238889,71.03108
US_WI_55078,2020-06-25,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,4,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,56.17,18.494444,10.277778,26.355556,1.241778,,11.872222,65.56105
US_WI_55078,2020-06-26,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,1,0,5,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,38.35,19.938889,12.166667,26.777778,0.0,,15.372222,75.079195
US_WI_55078,2020-06-27,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,1,0,6,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,72.04,22.877778,14.994444,29.061111,0.423333,,16.861111,68.949304
US_WI_55078,2020-06-28,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,6,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,22.277778,15.222222,28.633333,0.0,,16.283333,68.970662
US_WI_55078,2020-06-29,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,6,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,22.027778,17.016667,27.933333,4.656667,,16.9,72.841366
US_WI_55078,2020-06-30,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,1,0,7,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,51.57,24.466667,17.95,30.8,4.064,,20.344444,77.890681
US_WI_55078,2020-07-01,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,7,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,48.35,24.977778,18.516667,30.477778,0.0,,18.3,66.621358
US_WI_55078,2020-07-02,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,7,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,23.511111,14.977778,31.333333,0.0,,16.916667,66.684687
US_WI_55078,2020-07-03,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,7,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,24.75,16.866667,31.927778,1.596571,,18.511111,68.375459
US_WI_55078,2020-07-04,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,7,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,41.34,24.716667,17.388889,31.433333,0.0,,18.316667,67.696812
US_WI_55078,2020-07-05,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,7,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,37.36,25.127778,17.911111,32.205556,0.508,,19.161111,69.665629
US_WI_55078,2020-07-06,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,7,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,45.05,24.977778,18.438889,32.077778,1.2065,,20.122222,74.547092
US_WI_55078,2020-07-07,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,7,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,39.65,23.177778,18.072222,30.794444,14.844889,,19.511111,79.992869
US_WI_55078,2020-07-08,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,2,0,9,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,23.516667,16.905556,31.044444,0.635,,19.883333,80.132692
US_WI_55078,2020-07-09,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,9,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,23.805556,17.855556,30.333333,1.749778,,20.105556,80.049158
US_WI_55078,2020-07-10,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,9,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,22.644444,18.644444,27.994444,21.082,,18.105556,75.638022
US_WI_55078,2020-07-11,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,9,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,23.0,16.427778,28.488889,0.5334,,15.916667,64.546127
US_WI_55078,2020-07-12,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,9,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,39.17,20.7,14.022222,27.138889,0.0,,13.755556,64.63432
US_WI_55078,2020-07-13,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,9,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,20.038889,12.361111,26.972222,0.0,,13.772222,67.319194
US_WI_55078,2020-07-14,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,1,0,10,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,21.005556,15.7,26.922222,4.445,,17.15,78.88716
US_WI_55078,2020-07-15,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,10,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,42.69,19.561111,15.322222,24.816667,21.194889,,17.188889,86.307969
US_WI_55078,2020-07-16,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,-1,0,9,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,18.116667,10.9,26.494444,1.8542,,13.894444,76.44304
US_WI_55078,2020-07-17,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,1,0,10,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,22.727778,14.45,30.122222,0.0,,17.033333,70.303765
US_WI_55078,2020-07-18,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,10,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,51.7,25.177778,18.25,30.861111,6.44525,,20.9,77.254339
US_WI_55078,2020-07-19,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,10,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,59.39,25.155556,20.477778,29.238889,3.14325,,18.905556,68.44629
US_WI_55078,2020-07-20,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,10,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,20.222222,14.772222,26.011111,0.127,,12.977778,63.258785
US_WI_55078,2020-07-21,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,10,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,50.0,18.311111,13.033333,23.85,1.298222,,14.622222,79.360715
US_WI_55078,2020-07-22,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,10,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,43.3,19.272222,15.238889,23.45,4.66725,,15.833333,80.773115
US_WI_55078,2020-07-23,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,4,0,14,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,40.44,18.911111,15.75,23.744444,0.09525,,15.488889,80.674263
US_WI_55078,2020-07-24,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,2,0,16,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,34.9,20.0,12.683333,28.033333,0.0,,15.811111,76.99595
US_WI_55078,2020-07-25,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,1,0,17,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,37.69,24.722222,16.505556,32.016667,0.0,,20.222222,76.186733
US_WI_55078,2020-07-26,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,17,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,31.8,26.072222,20.572222,30.227778,7.52475,,22.683333,81.858567
US_WI_55078,2020-07-27,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,17,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,46.27,23.516667,18.205556,28.4,7.5184,,16.966667,66.83154
US_WI_55078,2020-07-28,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,1,0,18,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,37.16,21.344444,15.422222,26.9,0.5334,,14.627778,65.718143
US_WI_55078,2020-07-29,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,18,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,20.988889,14.133333,27.544444,1.3716,,15.461111,70.779589
US_WI_55078,2020-07-30,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,18,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,20.455556,14.583333,26.45,0.0254,,14.105556,67.25883
US_WI_55078,2020-07-31,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,18,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,34.84,19.469136,12.67284,26.117284,0.0,,13.024691,66.458938
US_WI_55078,2020-08-01,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,18,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,20.172222,12.333333,27.4,0.0,,14.061111,68.038062
US_WI_55078,2020-08-02,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,1,0,19,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,50.2,18.672222,14.438889,26.194444,2.38125,,15.788889,83.418878
US_WI_55078,2020-08-03,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,1,0,20,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,15.294444,10.95,20.722222,3.217333,,9.711111,69.413385
US_WI_55078,2020-08-04,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,1,0,21,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,44.82,14.738889,7.733333,21.938889,0.0,,8.361111,65.758223
US_WI_55078,2020-08-05,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,-1,0,20,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,45.52,15.95,7.4,24.55,0.0,,9.388889,65.214465
US_WI_55078,2020-08-06,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,20,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,38.87,18.555556,9.488889,26.322222,0.0,,11.9,65.460981
US_WI_55078,2020-08-07,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,20,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,35.63,19.211111,10.416667,27.111111,0.0,,13.216667,68.375934
US_WI_55078,2020-08-08,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,2,0,22,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,21.338889,15.127778,27.294444,7.027333,,17.405556,78.382029
US_WI_55078,2020-08-09,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,22,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,24.305556,18.111111,29.505556,3.7465,,21.022222,82.022561
US_WI_55078,2020-08-10,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,22,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,23.683333,20.038889,28.922222,0.0,,20.011111,79.982277
US_WI_55078,2020-08-11,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,3,0,25,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,45.98,20.105556,11.238889,28.372222,0.3556,,12.377778,61.342154
US_WI_55078,2020-08-12,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,1,0,26,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,20.911111,12.855556,29.105556,0.0,,13.611111,63.190763
US_WI_55078,2020-08-13,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,26,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,54.39,21.627778,15.1,28.688889,0.6985,,16.127778,71.217207
US_WI_55078,2020-08-14,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,26,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,22.05,13.838889,29.7,0.5842,,15.733333,67.549807
US_WI_55078,2020-08-15,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,26,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,44.74,21.2,15.972222,27.966667,1.42875,,15.827778,71.62641
US_WI_55078,2020-08-16,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,26,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,40.34,18.722222,10.705556,26.816667,0.7112,,13.211111,70.527184
US_WI_55078,2020-08-17,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,26,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,19.483333,11.611111,26.383333,0.0762,,12.816667,65.909419
US_WI_55078,2020-08-18,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,26,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,17.5,8.827778,25.627778,0.0,,9.733333,60.803246
US_WI_55078,2020-08-19,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,26,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,37.32,18.677778,9.933333,27.622222,0.0,,12.277778,66.599881
US_WI_55078,2020-08-20,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,2,0,28,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,33.74,22.327778,14.65,28.35,0.0,,14.988889,63.494298
US_WI_55078,2020-08-21,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,28,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,44.94,22.744444,16.777778,29.95,0.0254,,16.111111,66.670002
US_WI_55078,2020-08-22,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,28,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,37.23,21.638889,17.416667,27.872222,0.508,,17.261111,76.562614
US_WI_55078,2020-08-23,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,28,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,47.67,21.95,15.261111,30.0,1.2192,,17.894444,77.973388
US_WI_55078,2020-08-24,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,28,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,43.38,23.427778,16.716667,30.2,0.0,,19.516667,79.000585
US_WI_55078,2020-08-25,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,28,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,22.477778,17.111111,28.694444,1.49225,,17.994444,76.023094
US_WI_55078,2020-08-26,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,28,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,23.966667,17.888889,32.561111,0.127,,18.588889,72.034211
US_WI_55078,2020-08-27,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,28,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,38.69,25.266667,19.9,30.844444,0.435429,,19.466667,70.459598
US_WI_55078,2020-08-28,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,28,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,53.8,21.416667,18.15,27.2,6.491111,,19.105556,86.736998
US_WI_55078,2020-08-29,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,28,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,19.516667,14.866667,24.294444,6.660444,,13.588889,68.8225
US_WI_55078,2020-08-30,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,1,0,29,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,46.56,14.866667,7.216667,22.544444,0.0,,9.533333,70.62594
US_WI_55078,2020-08-31,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,29,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,16.111111,10.85,21.772222,0.903111,,13.455556,84.331487
US_WI_55078,2020-09-01,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,29,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,14.205556,7.427778,21.227778,3.46075,,9.477778,73.388915
US_WI_55078,2020-09-02,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,29,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,17.95,10.816667,25.011111,1.27,,11.15,64.551758
US_WI_55078,2020-09-03,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,29,0,,,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,17.183333,11.705556,23.161111,0.028222,,9.444444,60.486146
