location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_KY_21021,2020-01-01,ChIJw9R675meQogR0Zldm-7Q4QA,Q486920,geoId/21021,US,United States of America,KY,Kentucky,21021,Boyle County,US,USA,2,,,,,,,29972,14866,15106,3217,3898,4377,3341,3703,3917,3657,2338,1524,1846502,37.62,-84.87,474,76.514286,,,,,6.14,7.9,5.85,12.0,7.32,4.97,5.56,5.85,18.73,11.71,5.56,8.49,7.32,4.1,5.27,6.44,5.85,5.56,7.32,23.41,4.68,6.73,,5.56,7.9,40.09,5.56,8.78,6.44,,4.68,4.518519,0.216049,9.351852,0.0,,-2.472222,60.345048
US_KY_21021,2020-01-02,ChIJw9R675meQogR0Zldm-7Q4QA,Q486920,geoId/21021,US,United States of America,KY,Kentucky,21021,Boyle County,US,USA,2,,,,,,,29972,14866,15106,3217,3898,4377,3341,3703,3917,3657,2338,1524,1846502,37.62,-84.87,474,76.514286,,,,,3.64,8.83,6.49,8.57,8.57,5.19,5.71,4.42,18.18,9.87,4.93,9.09,5.71,6.75,4.67,7.27,4.42,7.53,13.76,26.75,7.01,8.57,,6.23,5.19,43.63,,6.23,8.05,5.97,5.19,6.055556,1.320988,10.481481,0.0,,-0.402778,63.362437
US_KY_21021,2020-01-03,ChIJw9R675meQogR0Zldm-7Q4QA,Q486920,geoId/21021,US,United States of America,KY,Kentucky,21021,Boyle County,US,USA,2,,,,,,,29972,14866,15106,3217,3898,4377,3341,3703,3917,3657,2338,1524,1846502,37.62,-84.87,474,76.514286,,,,,6.19,5.16,4.9,10.31,6.96,7.47,5.41,5.67,20.11,9.79,3.61,11.6,5.67,3.87,6.7,5.41,,,13.92,30.67,5.67,4.9,5.41,,4.9,41.5,5.16,6.44,7.22,4.12,6.96,10.740741,6.839506,12.487654,8.170333,,10.041667,95.544072
US_KY_21021,2020-01-04,ChIJw9R675meQogR0Zldm-7Q4QA,Q486920,geoId/21021,US,United States of America,KY,Kentucky,21021,Boyle County,US,USA,2,,,,,,,29972,14866,15106,3217,3898,4377,3341,3703,3917,3657,2338,1524,1846502,37.62,-84.87,474,76.514286,,,,,,6.32,4.02,10.63,6.9,6.04,4.02,,16.67,11.21,4.89,11.21,4.89,,4.02,,5.46,5.46,5.46,24.14,7.76,5.75,4.6,4.6,4.6,35.64,5.75,6.32,,5.46,4.02,7.271605,1.808642,12.419753,8.593667,,5.416667,87.603254
US_KY_21021,2020-01-05,ChIJw9R675meQogR0Zldm-7Q4QA,Q486920,geoId/21021,US,United States of America,KY,Kentucky,21021,Boyle County,US,USA,2,,,,,,,29972,14866,15106,3217,3898,4377,3341,3703,3917,3657,2338,1524,1846502,37.62,-84.87,474,76.514286,,,,,,7.89,4.51,10.71,7.33,4.79,5.64,5.36,16.92,9.02,4.79,7.89,,5.08,,,6.2,5.08,4.51,25.94,5.36,5.36,,3.95,6.2,47.37,5.64,4.51,7.05,5.08,4.79,2.91358,-1.092593,9.839506,1.143,,-2.041667,69.843301
US_KY_21021,2020-01-06,ChIJw9R675meQogR0Zldm-7Q4QA,Q486920,geoId/21021,US,United States of America,KY,Kentucky,21021,Boyle County,US,USA,2,,,,,,,29972,14866,15106,3217,3898,4377,3341,3703,3917,3657,2338,1524,1846502,37.62,-84.87,474,76.514286,,,,,7.31,9.99,5.12,10.23,10.23,3.9,5.85,4.14,19.0,13.15,,7.55,4.87,4.63,3.9,5.85,,5.36,6.09,26.79,7.06,6.82,4.87,4.38,5.36,43.6,,6.33,3.41,3.65,5.6,4.135802,-2.197531,9.179012,0.0,,-2.465278,62.203244
US_KY_21021,2020-01-07,ChIJw9R675meQogR0Zldm-7Q4QA,Q486920,geoId/21021,US,United States of America,KY,Kentucky,21021,Boyle County,US,USA,2,,,,,,,29972,14866,15106,3217,3898,4377,3341,3703,3917,3657,2338,1524,1846502,37.62,-84.87,474,76.514286,,,,,4.38,10.02,6.05,9.19,6.05,5.64,5.64,4.17,15.03,8.77,4.38,8.98,3.76,6.05,3.34,6.26,3.97,4.8,8.14,26.3,5.43,4.38,4.38,4.8,8.77,37.16,5.01,6.68,3.34,4.17,4.59,3.771605,-1.753086,9.388889,0.762,,-2.958333,61.677051
US_KY_21021,2020-01-08,ChIJw9R675meQogR0Zldm-7Q4QA,Q486920,geoId/21021,US,United States of America,KY,Kentucky,21021,Boyle County,US,USA,2,,,,,,,29972,14866,15106,3217,3898,4377,3341,3703,3917,3657,2338,1524,1846502,37.62,-84.87,474,76.514286,,,,,4.9,7.45,6.18,11.5,6.82,5.75,5.75,,17.25,10.86,,10.44,5.54,4.47,3.83,5.75,4.68,7.45,9.58,37.05,5.11,8.52,4.05,5.11,7.67,40.67,,11.71,5.11,5.75,4.9,4.694444,0.9,9.533333,0.0254,,-5.549383,48.309402
US_KY_21021,2020-01-09,ChIJw9R675meQogR0Zldm-7Q4QA,Q486920,geoId/21021,US,United States of America,KY,Kentucky,21021,Boyle County,US,USA,2,,,,,,,29972,14866,15106,3217,3898,4377,3341,3703,3917,3657,2338,1524,1846502,37.62,-84.87,474,76.514286,,,,,5.8,5.8,4.51,11.82,7.95,7.09,6.23,,13.33,9.46,4.08,9.03,3.87,5.59,3.22,5.16,3.01,9.67,8.38,33.1,7.09,8.38,4.51,10.32,7.31,42.77,5.16,9.67,6.02,4.94,3.44,4.727778,-2.255556,15.494444,0.0,,-4.506173,51.702262
US_KY_21021,2020-01-10,ChIJw9R675meQogR0Zldm-7Q4QA,Q486920,geoId/21021,US,United States of America,KY,Kentucky,21021,Boyle County,US,USA,2,,,,,,,29972,14866,15106,3217,3898,4377,3341,3703,3917,3657,2338,1524,1846502,37.62,-84.87,474,76.514286,,,,,4.5,5.99,3.85,10.92,5.57,3.0,6.64,,15.41,8.13,4.92,8.56,4.28,4.28,6.42,4.71,3.0,3.85,7.92,32.75,3.42,6.21,6.21,4.71,7.92,36.18,3.0,7.28,6.64,4.5,5.35,14.616667,12.216667,18.261111,0.0,,5.166667,53.049412
US_KY_21021,2020-01-11,ChIJw9R675meQogR0Zldm-7Q4QA,Q486920,geoId/21021,US,United States of America,KY,Kentucky,21021,Boyle County,US,USA,2,,,,,,,29972,14866,15106,3217,3898,4377,3341,3703,3917,3657,2338,1524,1846502,37.62,-84.87,474,76.514286,,,,,5.65,7.96,5.13,11.29,7.44,4.88,5.65,,10.52,6.93,3.85,9.24,,4.11,6.42,4.11,3.85,3.85,3.85,29.26,7.44,5.9,6.16,5.9,8.73,40.04,,6.67,7.19,3.85,,17.133333,13.238889,22.466667,0.471714,,12.469136,74.037629
US_KY_21021,2020-01-12,ChIJw9R675meQogR0Zldm-7Q4QA,Q486920,geoId/21021,US,United States of America,KY,Kentucky,21021,Boyle County,US,USA,2,,,,,,,29972,14866,15106,3217,3898,4377,3341,3703,3917,3657,2338,1524,1846502,37.62,-84.87,474,76.514286,,,,,6.89,7.16,5.83,10.61,8.75,6.36,6.1,,13.79,9.81,6.36,9.55,6.63,6.1,6.63,,4.24,5.57,9.28,22.27,5.57,9.55,5.3,3.98,6.89,42.96,7.16,6.89,5.83,4.24,5.04,7.9,3.75,18.466667,16.655143,,5.475309,84.443729
US_KY_21021,2020-01-13,ChIJw9R675meQogR0Zldm-7Q4QA,Q486920,geoId/21021,US,United States of America,KY,Kentucky,21021,Boyle County,US,USA,2,,,,,,,29972,14866,15106,3217,3898,4377,3341,3703,3917,3657,2338,1524,1846502,37.62,-84.87,474,76.514286,,,,,6.79,4.67,4.88,9.77,8.28,4.25,6.37,5.52,14.23,10.19,4.46,10.62,5.52,4.88,4.03,7.43,4.46,6.16,7.43,31.64,7.43,8.07,5.52,6.79,11.89,39.92,4.03,8.71,4.46,5.52,6.16,4.827778,0.494444,10.466667,0.0,,3.08642,88.459474
US_KY_21021,2020-01-14,ChIJw9R675meQogR0Zldm-7Q4QA,Q486920,geoId/21021,US,United States of America,KY,Kentucky,21021,Boyle County,US,USA,2,,,,,,,29972,14866,15106,3217,3898,4377,3341,3703,3917,3657,2338,1524,1846502,37.62,-84.87,474,76.514286,,,,,5.74,6.38,5.53,7.65,5.53,5.1,10.2,9.78,16.79,7.44,3.61,9.35,6.8,6.59,12.54,5.1,2.98,4.68,7.23,28.91,6.16,6.16,7.65,6.38,4.68,42.3,,7.23,5.31,6.8,6.38,9.872222,3.761111,13.044444,1.27,,8.277778,89.08473
US_KY_21021,2020-01-15,ChIJw9R675meQogR0Zldm-7Q4QA,Q486920,geoId/21021,US,United States of America,KY,Kentucky,21021,Boyle County,US,USA,2,,,,,,,29972,14866,15106,3217,3898,4377,3341,3703,3917,3657,2338,1524,1846502,37.62,-84.87,474,76.514286,,,,,3.63,5.77,5.35,8.77,8.34,5.56,4.92,,12.62,6.42,6.63,11.76,5.35,8.55,,5.99,,5.13,8.12,26.73,5.77,8.12,4.49,4.28,4.92,35.49,4.92,5.77,5.56,5.35,3.85,10.811111,4.416667,18.8,0.725714,,9.969136,93.373182
US_KY_21021,2020-01-16,ChIJw9R675meQogR0Zldm-7Q4QA,Q486920,geoId/21021,US,United States of America,KY,Kentucky,21021,Boyle County,US,USA,2,,,,,,,29972,14866,15106,3217,3898,4377,3341,3703,3917,3657,2338,1524,1846502,37.62,-84.87,474,76.514286,,,,,4.36,4.14,5.88,13.95,8.94,3.49,5.01,,12.86,7.19,5.23,10.68,4.14,6.32,3.92,9.37,5.23,3.05,9.37,30.52,6.32,4.36,6.32,4.58,6.97,33.35,,6.54,7.41,5.88,6.76,7.772222,2.555556,16.655556,0.8255,,3.037037,71.416379
US_KY_21021,2020-01-17,ChIJw9R675meQogR0Zldm-7Q4QA,Q486920,geoId/21021,US,United States of America,KY,Kentucky,21021,Boyle County,US,USA,2,,,,,,,29972,14866,15106,3217,3898,4377,3341,3703,3917,3657,2338,1524,1846502,37.62,-84.87,474,76.514286,,,,,3.33,5.56,3.78,8.89,6.45,5.11,,4.89,13.56,6.23,6.0,10.01,8.0,3.33,5.78,4.0,4.45,3.78,6.67,23.79,3.78,5.34,5.34,3.78,6.89,34.02,4.45,8.23,5.11,3.56,6.0,-0.527778,-3.683333,5.705556,0.0,,-6.679012,62.708564
