location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_workplaces,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AR_05129,2020-01-01,ChIJT_vmAoXYzYcRXWU5v08DHQw,Q61379,geoId/05129,US,United States of America,AR,Arkansas,05129,Searcy County,US,USA,2,,,,,,,7927,3982,3945,837,931,753,763,881,1167,1213,884,498,1818430,35.925556,-92.7,1728,75.6,,3.855556,-2.511111,12.2,0.0,-5.450617,51.248077
US_AR_05129,2020-01-02,ChIJT_vmAoXYzYcRXWU5v08DHQw,Q61379,geoId/05129,US,United States of America,AR,Arkansas,05129,Searcy County,US,USA,2,,,,,,,7927,3982,3945,837,931,753,763,881,1167,1213,884,498,1818430,35.925556,-92.7,1728,75.6,,9.05,6.733333,11.872222,0.0,4.296296,72.234127
US_AR_05129,2020-01-03,ChIJT_vmAoXYzYcRXWU5v08DHQw,Q61379,geoId/05129,US,United States of America,AR,Arkansas,05129,Searcy County,US,USA,2,,,,,,,7927,3982,3945,837,931,753,763,881,1167,1213,884,498,1818430,35.925556,-92.7,1728,75.6,,10.0,7.583333,12.1,7.027333,8.716049,92.326716
US_AR_05129,2020-01-04,ChIJT_vmAoXYzYcRXWU5v08DHQw,Q61379,geoId/05129,US,United States of America,AR,Arkansas,05129,Searcy County,US,USA,2,,,,,,,7927,3982,3945,837,931,753,763,881,1167,1213,884,498,1818430,35.925556,-92.7,1728,75.6,,4.872222,0.627778,9.5,1.4986,-2.802469,58.00266
US_AR_05129,2020-01-05,ChIJT_vmAoXYzYcRXWU5v08DHQw,Q61379,geoId/05129,US,United States of America,AR,Arkansas,05129,Searcy County,US,USA,2,,,,,,,7927,3982,3945,837,931,753,763,881,1167,1213,884,498,1818430,35.925556,-92.7,1728,75.6,,4.733333,-2.955556,16.322222,0.0,-3.493827,55.805077
US_AR_05129,2020-01-06,ChIJT_vmAoXYzYcRXWU5v08DHQw,Q61379,geoId/05129,US,United States of America,AR,Arkansas,05129,Searcy County,US,USA,2,,,,,,,7927,3982,3945,837,931,753,763,881,1167,1213,884,498,1818430,35.925556,-92.7,1728,75.6,,5.072222,-2.027778,12.572222,0.0,-2.234568,58.970008
US_AR_05129,2020-01-07,ChIJT_vmAoXYzYcRXWU5v08DHQw,Q61379,geoId/05129,US,United States of America,AR,Arkansas,05129,Searcy County,US,USA,2,,,,,,,7927,3982,3945,837,931,753,763,881,1167,1213,884,498,1818430,35.925556,-92.7,1728,75.6,,5.394444,-0.494444,13.088889,0.0,-3.685185,51.836566
US_AR_05129,2020-01-08,ChIJT_vmAoXYzYcRXWU5v08DHQw,Q61379,geoId/05129,US,United States of America,AR,Arkansas,05129,Searcy County,US,USA,2,,,,,,,7927,3982,3945,837,931,753,763,881,1167,1213,884,498,1818430,35.925556,-92.7,1728,75.6,,6.45,-1.305556,17.661111,0.0,-4.54321,45.859685
US_AR_05129,2020-01-09,ChIJT_vmAoXYzYcRXWU5v08DHQw,Q61379,geoId/05129,US,United States of America,AR,Arkansas,05129,Searcy County,US,USA,2,,,,,,,7927,3982,3945,837,931,753,763,881,1167,1213,884,498,1818430,35.925556,-92.7,1728,75.6,,10.805556,7.916667,13.777778,0.0,3.37037,60.075837
US_AR_05129,2020-01-10,ChIJT_vmAoXYzYcRXWU5v08DHQw,Q61379,geoId/05129,US,United States of America,AR,Arkansas,05129,Searcy County,US,USA,2,,,,,,,7927,3982,3945,837,931,753,763,881,1167,1213,884,498,1818430,35.925556,-92.7,1728,75.6,,15.516667,12.816667,17.933333,6.858,14.506173,93.931269
US_AR_05129,2020-01-11,ChIJT_vmAoXYzYcRXWU5v08DHQw,Q61379,geoId/05129,US,United States of America,AR,Arkansas,05129,Searcy County,US,USA,2,,,,,,,7927,3982,3945,837,931,753,763,881,1167,1213,884,498,1818430,35.925556,-92.7,1728,75.6,,8.072222,0.616667,17.216667,67.164857,7.030864,94.995079
US_AR_05129,2020-01-12,ChIJT_vmAoXYzYcRXWU5v08DHQw,Q61379,geoId/05129,US,United States of America,AR,Arkansas,05129,Searcy County,US,USA,2,,,,,,,7927,3982,3945,837,931,753,763,881,1167,1213,884,498,1818430,35.925556,-92.7,1728,75.6,,-0.716049,-2.154321,2.604938,5.08,-2.0625,91.73999
US_AR_05129,2020-01-13,ChIJT_vmAoXYzYcRXWU5v08DHQw,Q61379,geoId/05129,US,United States of America,AR,Arkansas,05129,Searcy County,US,USA,2,,,,,,,7927,3982,3945,837,931,753,763,881,1167,1213,884,498,1818430,35.925556,-92.7,1728,75.6,,1.895062,-1.617284,7.290123,0.0,0.548611,91.129163
US_AR_05129,2020-01-14,ChIJT_vmAoXYzYcRXWU5v08DHQw,Q61379,geoId/05129,US,United States of America,AR,Arkansas,05129,Searcy County,US,USA,2,,,,,,,7927,3982,3945,837,931,753,763,881,1167,1213,884,498,1818430,35.925556,-92.7,1728,75.6,,5.012346,0.62963,11.567901,0.112889,4.104167,94.81997
US_AR_05129,2020-01-15,ChIJT_vmAoXYzYcRXWU5v08DHQw,Q61379,geoId/05129,US,United States of America,AR,Arkansas,05129,Searcy County,US,USA,2,,,,,,,7927,3982,3945,837,931,753,763,881,1167,1213,884,498,1818430,35.925556,-92.7,1728,75.6,,11.641975,6.993827,19.148148,0.056444,9.873016,90.79465
US_AR_05129,2020-01-16,ChIJT_vmAoXYzYcRXWU5v08DHQw,Q61379,geoId/05129,US,United States of America,AR,Arkansas,05129,Searcy County,US,USA,2,,,,,,,7927,3982,3945,837,931,753,763,881,1167,1213,884,498,1818430,35.925556,-92.7,1728,75.6,,6.987654,1.376543,15.055556,0.028222,1.875,71.203167
US_AR_05129,2020-01-17,ChIJT_vmAoXYzYcRXWU5v08DHQw,Q61379,geoId/05129,US,United States of America,AR,Arkansas,05129,Searcy County,US,USA,2,,,,,,,7927,3982,3945,837,931,753,763,881,1167,1213,884,498,1818430,35.925556,-92.7,1728,75.6,,2.092593,0.018519,4.790123,0.762,-3.006944,69.299064
US_AR_05129,2020-01-18,ChIJT_vmAoXYzYcRXWU5v08DHQw,Q61379,geoId/05129,US,United States of America,AR,Arkansas,05129,Searcy County,US,USA,2,,,,,,,7927,3982,3945,837,931,753,763,881,1167,1213,884,498,1818430,35.925556,-92.7,1728,75.6,,8.765432,2.796296,14.45679,5.334,5.027778,78.321045
US_AR_05129,2020-01-19,ChIJT_vmAoXYzYcRXWU5v08DHQw,Q61379,geoId/05129,US,United States of America,AR,Arkansas,05129,Searcy County,US,USA,2,,,,,,,7927,3982,3945,837,931,753,763,881,1167,1213,884,498,1818430,35.925556,-92.7,1728,75.6,,1.419753,-3.179012,6.308642,1.354667,-9.833333,43.585118
US_AR_05129,2020-01-20,ChIJT_vmAoXYzYcRXWU5v08DHQw,Q61379,geoId/05129,US,United States of America,AR,Arkansas,05129,Searcy County,US,USA,2,,,,,,,7927,3982,3945,837,931,753,763,881,1167,1213,884,498,1818430,35.925556,-92.7,1728,75.6,,-2.740741,-7.709877,3.179012,0.0,-10.979167,53.584154
US_AR_05129,2020-01-21,ChIJT_vmAoXYzYcRXWU5v08DHQw,Q61379,geoId/05129,US,United States of America,AR,Arkansas,05129,Searcy County,US,USA,2,,,,,,,7927,3982,3945,837,931,753,763,881,1167,1213,884,498,1818430,35.925556,-92.7,1728,75.6,,-2.709877,-5.802469,2.203704,0.0,-7.493056,70.038681
US_AR_05129,2020-01-22,ChIJT_vmAoXYzYcRXWU5v08DHQw,Q61379,geoId/05129,US,United States of America,AR,Arkansas,05129,Searcy County,US,USA,2,,,,,,,7927,3982,3945,837,931,753,763,881,1167,1213,884,498,1818430,35.925556,-92.7,1728,75.6,,-1.104938,-3.160494,1.320988,0.0,-4.513889,77.355382
US_AR_05129,2020-01-23,ChIJT_vmAoXYzYcRXWU5v08DHQw,Q61379,geoId/05129,US,United States of America,AR,Arkansas,05129,Searcy County,US,USA,2,,,,,,,7927,3982,3945,837,931,753,763,881,1167,1213,884,498,1818430,35.925556,-92.7,1728,75.6,,1.790123,0.450617,4.240741,10.958286,1.263889,96.746702
US_AR_05129,2020-01-24,ChIJT_vmAoXYzYcRXWU5v08DHQw,Q61379,geoId/05129,US,United States of America,AR,Arkansas,05129,Searcy County,US,USA,2,,,,,,,7927,3982,3945,837,931,753,763,881,1167,1213,884,498,1818430,35.925556,-92.7,1728,75.6,,2.623457,0.592593,4.351852,6.223,1.048611,90.527774
US_AR_05129,2020-01-25,ChIJT_vmAoXYzYcRXWU5v08DHQw,Q61379,geoId/05129,US,United States of America,AR,Arkansas,05129,Searcy County,US,USA,2,,,,,,,7927,3982,3945,837,931,753,763,881,1167,1213,884,498,1818430,35.925556,-92.7,1728,75.6,,3.45679,-1.716049,10.753086,0.310444,-1.3125,71.850945
US_AR_05129,2020-01-26,ChIJT_vmAoXYzYcRXWU5v08DHQw,Q61379,geoId/05129,US,United States of America,AR,Arkansas,05129,Searcy County,US,USA,2,,,,,,,7927,3982,3945,837,931,753,763,881,1167,1213,884,498,1818430,35.925556,-92.7,1728,75.6,,7.154321,2.12963,13.895062,0.41275,3.666667,79.212117
US_AR_05129,2020-01-27,ChIJT_vmAoXYzYcRXWU5v08DHQw,Q61379,geoId/05129,US,United States of America,AR,Arkansas,05129,Searcy County,US,USA,2,,,,,,,7927,3982,3945,837,931,753,763,881,1167,1213,884,498,1818430,35.925556,-92.7,1728,75.6,,7.222222,0.592593,15.660494,1.0795,3.381944,76.162939
US_AR_05129,2020-01-28,ChIJT_vmAoXYzYcRXWU5v08DHQw,Q61379,geoId/05129,US,United States of America,AR,Arkansas,05129,Searcy County,US,USA,2,,,,,,,7927,3982,3945,837,931,753,763,881,1167,1213,884,498,1818430,35.925556,-92.7,1728,75.6,,3.466667,0.9,9.911111,0.0,2.351852,91.990614
