location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_workplaces,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13301,2020-01-11,ChIJBQn2r8AN94gR_Uey_Z_OEXQ,Q491529,geoId/13301,US,United States of America,GA,Georgia,13301,Warren County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265,2479,2786,574,623,598,521,587,802,765,508,287,1074321,33.41,-82.68,287,71.8,,18.746914,13.425926,22.623457,0.4572,,16.68254,87.28816
US_GA_13301,2020-01-12,ChIJBQn2r8AN94gR_Uey_Z_OEXQ,Q491529,geoId/13301,US,United States of America,GA,Georgia,13301,Warren County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265,2479,2786,574,623,598,521,587,802,765,508,287,1074321,33.41,-82.68,287,71.8,,17.743056,12.527778,22.25,17.4244,,15.420635,85.40241
US_GA_13301,2020-01-13,ChIJBQn2r8AN94gR_Uey_Z_OEXQ,Q491529,geoId/13301,US,United States of America,GA,Georgia,13301,Warren County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265,2479,2786,574,623,598,521,587,802,765,508,287,1074321,33.41,-82.68,287,71.8,,17.6875,15.569444,20.583333,12.1412,,16.777778,93.13817
US_GA_13301,2020-01-14,ChIJBQn2r8AN94gR_Uey_Z_OEXQ,Q491529,geoId/13301,US,United States of America,GA,Georgia,13301,Warren County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265,2479,2786,574,623,598,521,587,802,765,508,287,1074321,33.41,-82.68,287,71.8,,17.986111,16.319444,20.0625,23.3172,,17.269841,94.257938
US_GA_13301,2020-01-15,ChIJBQn2r8AN94gR_Uey_Z_OEXQ,Q491529,geoId/13301,US,United States of America,GA,Georgia,13301,Warren County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265,2479,2786,574,623,598,521,587,802,765,508,287,1074321,33.41,-82.68,287,71.8,,17.722222,14.006944,23.611111,6.096,,15.587302,86.162214
US_GA_13301,2020-01-16,ChIJBQn2r8AN94gR_Uey_Z_OEXQ,Q491529,geoId/13301,US,United States of America,GA,Georgia,13301,Warren County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265,2479,2786,574,623,598,521,587,802,765,508,287,1074321,33.41,-82.68,287,71.8,,18.958333,15.402778,23.465278,7.366,,13.365079,69.388738
US_GA_13301,2020-01-17,ChIJBQn2r8AN94gR_Uey_Z_OEXQ,Q491529,geoId/13301,US,United States of America,GA,Georgia,13301,Warren County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265,2479,2786,574,623,598,521,587,802,765,508,287,1074321,33.41,-82.68,287,71.8,,10.458333,6.111111,18.805556,1.5875,,-4.0,36.096455
US_GA_13301,2020-01-18,ChIJBQn2r8AN94gR_Uey_Z_OEXQ,Q491529,geoId/13301,US,United States of America,GA,Georgia,13301,Warren County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265,2479,2786,574,623,598,521,587,802,765,508,287,1074321,33.41,-82.68,287,71.8,,8.02381,4.579365,15.103175,0.0,,-0.009259,55.771144
US_GA_13301,2020-01-19,ChIJBQn2r8AN94gR_Uey_Z_OEXQ,Q491529,geoId/13301,US,United States of America,GA,Georgia,13301,Warren County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265,2479,2786,574,623,598,521,587,802,765,508,287,1074321,33.41,-82.68,287,71.8,,10.270833,5.8125,13.840278,2.9972,,4.031746,63.617886
US_GA_13301,2020-01-20,ChIJBQn2r8AN94gR_Uey_Z_OEXQ,Q491529,geoId/13301,US,United States of America,GA,Georgia,13301,Warren County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265,2479,2786,574,623,598,521,587,802,765,508,287,1074321,33.41,-82.68,287,71.8,,3.277778,-1.055556,10.234568,0.451556,,-6.34127,48.388425
US_GA_13301,2020-01-21,ChIJBQn2r8AN94gR_Uey_Z_OEXQ,Q491529,geoId/13301,US,United States of America,GA,Georgia,13301,Warren County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265,2479,2786,574,623,598,521,587,802,765,508,287,1074321,33.41,-82.68,287,71.8,,1.08642,-2.506173,6.259259,0.0,,-7.396825,53.032603
US_GA_13301,2020-01-22,ChIJBQn2r8AN94gR_Uey_Z_OEXQ,Q491529,geoId/13301,US,United States of America,GA,Georgia,13301,Warren County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265,2479,2786,574,623,598,521,587,802,765,508,287,1074321,33.41,-82.68,287,71.8,,1.987654,-3.395062,10.555556,0.0,,-9.055556,43.863906
US_GA_13301,2020-01-23,ChIJBQn2r8AN94gR_Uey_Z_OEXQ,Q491529,geoId/13301,US,United States of America,GA,Georgia,13301,Warren County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265,2479,2786,574,623,598,521,587,802,765,508,287,1074321,33.41,-82.68,287,71.8,,5.185185,-0.617284,10.975309,0.0,,-4.539683,49.469278
US_GA_13301,2020-01-24,ChIJBQn2r8AN94gR_Uey_Z_OEXQ,Q491529,geoId/13301,US,United States of America,GA,Georgia,13301,Warren County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265,2479,2786,574,623,598,521,587,802,765,508,287,1074321,33.41,-82.68,287,71.8,,9.555556,4.32716,13.746914,4.275667,,7.333333,84.894379
US_GA_13301,2020-01-25,ChIJBQn2r8AN94gR_Uey_Z_OEXQ,Q491529,geoId/13301,US,United States of America,GA,Georgia,13301,Warren County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265,2479,2786,574,623,598,521,587,802,765,508,287,1074321,33.41,-82.68,287,71.8,,8.228395,3.759259,12.67284,7.704667,,4.5,76.66925
US_GA_13301,2020-01-26,ChIJBQn2r8AN94gR_Uey_Z_OEXQ,Q491529,geoId/13301,US,United States of America,GA,Georgia,13301,Warren County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265,2479,2786,574,623,598,521,587,802,765,508,287,1074321,33.41,-82.68,287,71.8,,6.783951,1.660494,13.993827,0.0,,-0.087302,61.257603
US_GA_13301,2020-01-27,ChIJBQn2r8AN94gR_Uey_Z_OEXQ,Q491529,geoId/13301,US,United States of America,GA,Georgia,13301,Warren County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265,2479,2786,574,623,598,521,587,802,765,508,287,1074321,33.41,-82.68,287,71.8,,9.950617,5.055556,13.654321,0.465667,,4.404762,68.122496
US_GA_13301,2020-01-28,ChIJBQn2r8AN94gR_Uey_Z_OEXQ,Q491529,geoId/13301,US,United States of America,GA,Georgia,13301,Warren County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265,2479,2786,574,623,598,521,587,802,765,508,287,1074321,33.41,-82.68,287,71.8,,8.783951,2.179012,16.154321,0.0,,2.746032,65.971381
US_GA_13301,2020-01-29,ChIJBQn2r8AN94gR_Uey_Z_OEXQ,Q491529,geoId/13301,US,United States of America,GA,Georgia,13301,Warren County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265,2479,2786,574,623,598,521,587,802,765,508,287,1074321,33.41,-82.68,287,71.8,,6.666667,1.958333,13.152778,0.0,,2.119048,73.777759
US_GA_13301,2020-01-30,ChIJBQn2r8AN94gR_Uey_Z_OEXQ,Q491529,geoId/13301,US,United States of America,GA,Georgia,13301,Warren County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265,2479,2786,574,623,598,521,587,802,765,508,287,1074321,33.41,-82.68,287,71.8,,8.145833,1.868056,14.729167,0.6604,,4.333333,76.272186
US_GA_13301,2020-01-31,ChIJBQn2r8AN94gR_Uey_Z_OEXQ,Q491529,geoId/13301,US,United States of America,GA,Georgia,13301,Warren County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265,2479,2786,574,623,598,521,587,802,765,508,287,1074321,33.41,-82.68,287,71.8,,5.652778,3.444444,11.527778,4.572,,3.18254,83.755097
US_GA_13301,2020-02-01,ChIJBQn2r8AN94gR_Uey_Z_OEXQ,Q491529,geoId/13301,US,United States of America,GA,Georgia,13301,Warren County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265,2479,2786,574,623,598,521,587,802,765,508,287,1074321,33.41,-82.68,287,71.8,,6.083333,3.798611,11.1875,11.345333,,4.650794,90.159616
US_GA_13301,2020-02-02,ChIJBQn2r8AN94gR_Uey_Z_OEXQ,Q491529,geoId/13301,US,United States of America,GA,Georgia,13301,Warren County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265,2479,2786,574,623,598,521,587,802,765,508,287,1074321,33.41,-82.68,287,71.8,,8.9375,3.625,16.5625,0.03175,,2.547619,64.324953
US_GA_13301,2020-02-03,ChIJBQn2r8AN94gR_Uey_Z_OEXQ,Q491529,geoId/13301,US,United States of America,GA,Georgia,13301,Warren County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265,2479,2786,574,623,598,521,587,802,765,508,287,1074321,33.41,-82.68,287,71.8,,13.708333,3.576389,24.5,0.0,,3.015873,48.335659
US_GA_13301,2020-02-04,ChIJBQn2r8AN94gR_Uey_Z_OEXQ,Q491529,geoId/13301,US,United States of America,GA,Georgia,13301,Warren County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265,2479,2786,574,623,598,521,587,802,765,508,287,1074321,33.41,-82.68,287,71.8,,15.347222,7.0625,22.354167,0.0,,8.960317,65.480387
US_GA_13301,2020-02-05,ChIJBQn2r8AN94gR_Uey_Z_OEXQ,Q491529,geoId/13301,US,United States of America,GA,Georgia,13301,Warren County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265,2479,2786,574,623,598,521,587,802,765,508,287,1074321,33.41,-82.68,287,71.8,,17.229167,14.027778,21.118056,0.3556,,14.587302,83.922279
US_GA_13301,2020-02-06,ChIJBQn2r8AN94gR_Uey_Z_OEXQ,Q491529,geoId/13301,US,United States of America,GA,Georgia,13301,Warren County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265,2479,2786,574,623,598,521,587,802,765,508,287,1074321,33.41,-82.68,287,71.8,,18.722222,16.006944,22.701389,24.0284,,17.5,91.672508
US_GA_13301,2020-02-07,ChIJBQn2r8AN94gR_Uey_Z_OEXQ,Q491529,geoId/13301,US,United States of America,GA,Georgia,13301,Warren County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265,2479,2786,574,623,598,521,587,802,765,508,287,1074321,33.41,-82.68,287,71.8,,10.111111,4.907407,19.537037,49.614667,,4.698413,66.837032
US_GA_13301,2020-02-08,ChIJBQn2r8AN94gR_Uey_Z_OEXQ,Q491529,geoId/13301,US,United States of America,GA,Georgia,13301,Warren County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265,2479,2786,574,623,598,521,587,802,765,508,287,1074321,33.41,-82.68,287,71.8,,2.361111,-1.416667,7.868056,0.8636,,-0.690476,79.173759
US_GA_13301,2020-02-09,ChIJBQn2r8AN94gR_Uey_Z_OEXQ,Q491529,geoId/13301,US,United States of America,GA,Georgia,13301,Warren County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265,2479,2786,574,623,598,521,587,802,765,508,287,1074321,33.41,-82.68,287,71.8,,4.006944,-0.541667,11.958333,1.04775,,1.777778,84.449851
US_GA_13301,2020-02-10,ChIJBQn2r8AN94gR_Uey_Z_OEXQ,Q491529,geoId/13301,US,United States of America,GA,Georgia,13301,Warren County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265,2479,2786,574,623,598,521,587,802,765,508,287,1074321,33.41,-82.68,287,71.8,,8.111111,1.493056,16.027778,0.0,,5.404762,81.07145
US_GA_13301,2020-02-11,ChIJBQn2r8AN94gR_Uey_Z_OEXQ,Q491529,geoId/13301,US,United States of America,GA,Georgia,13301,Warren County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265,2479,2786,574,623,598,521,587,802,765,508,287,1074321,33.41,-82.68,287,71.8,,17.305556,10.875,24.138889,8.2804,,15.206349,86.179661
US_GA_13301,2020-02-12,ChIJBQn2r8AN94gR_Uey_Z_OEXQ,Q491529,geoId/13301,US,United States of America,GA,Georgia,13301,Warren County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265,2479,2786,574,623,598,521,587,802,765,508,287,1074321,33.41,-82.68,287,71.8,,17.840278,13.305556,23.083333,1.5875,,16.150794,89.012198
US_GA_13301,2020-02-13,ChIJBQn2r8AN94gR_Uey_Z_OEXQ,Q491529,geoId/13301,US,United States of America,GA,Georgia,13301,Warren County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265,2479,2786,574,623,598,521,587,802,765,508,287,1074321,33.41,-82.68,287,71.8,,18.5625,13.729167,22.319444,1.3208,,16.587302,87.834904
US_GA_13301,2020-02-14,ChIJBQn2r8AN94gR_Uey_Z_OEXQ,Q491529,geoId/13301,US,United States of America,GA,Georgia,13301,Warren County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265,2479,2786,574,623,598,521,587,802,765,508,287,1074321,33.41,-82.68,287,71.8,,10.152778,4.222222,17.25,7.52475,,1.515873,54.036935
US_GA_13301,2020-02-15,ChIJBQn2r8AN94gR_Uey_Z_OEXQ,Q491529,geoId/13301,US,United States of America,GA,Georgia,13301,Warren County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265,2479,2786,574,623,598,521,587,802,765,508,287,1074321,33.41,-82.68,287,71.8,,6.784722,1.347222,14.569444,0.0,,-2.5,51.115119
US_GA_13301,2020-02-16,ChIJBQn2r8AN94gR_Uey_Z_OEXQ,Q491529,geoId/13301,US,United States of America,GA,Georgia,13301,Warren County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265,2479,2786,574,623,598,521,587,802,765,508,287,1074321,33.41,-82.68,287,71.8,,5.965278,2.194444,10.993056,1.2192,,3.31746,82.530144
US_GA_13301,2020-02-17,ChIJBQn2r8AN94gR_Uey_Z_OEXQ,Q491529,geoId/13301,US,United States of America,GA,Georgia,13301,Warren County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265,2479,2786,574,623,598,521,587,802,765,508,287,1074321,33.41,-82.68,287,71.8,,9.020833,6.020833,14.020833,5.757333,,7.638889,89.797354
