location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_SD_46027,2020-01-01,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,,9.51,13.07,18.42,,,17.83,,32.09,,-4.105556,-8.461111,2.022222,0.0,50.165,-6.728395,80.379713
US_SD_46027,2020-01-02,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,9.6,10.61,,19.7,,,22.23,,31.83,,0.661111,-3.183333,2.516667,0.056444,69.85,-1.179012,86.951357
US_SD_46027,2020-01-03,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,,,,12.73,8.32,,27.41,,38.67,,-0.961111,-3.977778,1.955556,0.0,59.69,-2.58642,88.61235
US_SD_46027,2020-01-04,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,11.11,17.21,,19.43,,,27.21,9.44,30.54,,-4.55,-11.344444,3.172222,0.290286,54.61,-7.345679,79.533638
US_SD_46027,2020-01-05,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,9.51,,9.01,10.01,,,17.01,,29.02,8.51,2.65,-1.394444,5.266667,0.0,45.72,-2.160494,70.039021
US_SD_46027,2020-01-06,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,6.91,6.1,8.54,10.57,,,29.67,6.1,35.36,,-1.272222,-5.166667,3.683333,0.0,40.64,-3.765432,82.520527
US_SD_46027,2020-01-07,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,6.77,6.37,6.37,10.35,6.77,6.37,22.7,,32.25,,-1.911111,-6.788889,2.938889,0.0762,30.48,-4.783951,80.118063
US_SD_46027,2020-01-08,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,8.05,6.44,10.06,,,,32.59,6.84,34.2,17.3,-7.988889,-11.822222,-0.711111,0.0,30.48,-12.895062,65.874365
US_SD_46027,2020-01-09,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,,5.99,8.38,12.37,,,24.75,5.99,35.53,10.78,-2.261111,-8.322222,1.205556,0.0,40.64,-6.320988,72.400897
US_SD_46027,2020-01-10,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,,8.02,,11.39,6.33,,25.73,,27.42,7.17,-6.705556,-12.594444,-1.761111,0.0,40.64,-9.481481,79.193297
US_SD_46027,2020-01-11,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,12.48,,,8.64,8.16,,21.12,8.16,22.56,8.16,-15.711111,-19.827778,-8.972222,0.1905,40.64,-20.067901,67.475895
US_SD_46027,2020-01-12,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,8.14,8.14,,11.1,,,17.38,,19.97,7.03,-11.383333,-17.138889,-5.738889,0.108857,40.64,-13.679012,81.860612
US_SD_46027,2020-01-13,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,10.25,4.2,,9.46,,,27.06,5.52,27.32,6.04,-6.138889,-13.116667,-1.988889,3.048,74.93,-6.923611,92.791971
US_SD_46027,2020-01-14,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,5.34,5.87,6.67,11.21,14.68,3.73,22.95,4.27,32.02,5.34,-4.983333,-10.694444,-0.533333,0.181429,53.34,-7.148148,83.755148
US_SD_46027,2020-01-15,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,6.06,7.11,6.59,12.38,15.02,6.85,25.03,6.32,35.04,,-10.1,-16.972222,-5.261111,0.084667,62.23,-12.364198,82.436027
US_SD_46027,2020-01-16,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,8.51,7.44,9.3,14.09,13.82,6.11,26.84,4.25,27.91,3.72,-19.805556,-24.705556,-12.661111,0.0254,53.34,-23.882716,68.673499
US_SD_46027,2020-01-17,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,11.16,8.45,7.84,10.26,,4.83,24.43,5.13,32.88,9.05,-9.605556,-16.777778,-3.244444,1.989667,53.34,-11.932099,81.525588
US_SD_46027,2020-01-18,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,9.02,7.98,6.94,12.49,6.94,,20.12,11.45,34.35,5.9,-10.183333,-16.972222,-1.644444,7.62,62.23,-12.209877,83.599743
US_SD_46027,2020-01-19,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,6.08,7.77,7.09,8.44,7.77,,20.94,8.78,32.76,6.08,-18.794444,-21.383333,-16.122222,0.3048,149.86,-22.91358,68.898515
US_SD_46027,2020-01-20,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,8.43,6.24,8.74,13.73,6.55,6.87,25.59,6.87,39.95,10.3,-19.45,-23.094444,-14.116667,0.0,144.78,-22.703704,74.670925
US_SD_46027,2020-01-21,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,7.77,7.27,9.78,21.07,7.27,5.52,33.6,6.27,28.09,4.76,-16.461111,-22.133333,-7.405556,0.0,144.78,-18.907407,80.943965
US_SD_46027,2020-01-22,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,9.26,8.28,8.52,14.13,6.09,5.84,36.05,4.38,36.05,12.42,-0.907407,-6.734568,1.555556,0.73025,132.926667,-2.277778,89.564561
US_SD_46027,2020-01-23,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,7.67,5.88,8.69,14.57,6.13,,26.33,5.88,31.95,6.65,-0.622222,-2.911111,0.827778,1.016,153.246667,-1.302469,94.994807
US_SD_46027,2020-01-24,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,8.26,8.26,8.54,19.08,5.7,,28.19,5.7,32.75,4.84,-2.361111,-2.927778,-0.916667,0.395111,116.84,-3.302469,93.011531
US_SD_46027,2020-01-25,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,11.96,7.72,6.95,27.01,,,28.94,,28.17,5.79,-3.133333,-5.611111,-1.566667,0.0,116.84,-4.709877,88.609814
US_SD_46027,2020-01-26,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,7.92,,12.18,21.62,8.22,,35.64,8.83,28.93,6.09,-2.709877,-7.820988,2.932099,0.042333,100.33,-4.047619,88.340177
US_SD_46027,2020-01-27,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,8.99,8.74,7.29,17.73,7.29,,40.8,6.31,28.17,5.83,-1.577778,-4.638889,1.8,0.028222,105.41,-2.888889,89.866643
US_SD_46027,2020-01-28,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,6.68,8.65,6.18,27.94,8.16,6.92,42.78,5.44,30.91,6.92,-5.3,-7.016667,-2.372222,0.0,102.235,-6.027778,90.830101
US_SD_46027,2020-01-29,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,4.69,9.14,13.09,22.22,9.14,4.94,41.24,9.88,36.05,10.12,-5.383333,-8.261111,-2.855556,0.399143,112.606667,-6.296296,91.065021
US_SD_46027,2020-01-30,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,6.66,5.89,12.04,26.64,7.43,6.4,44.57,7.43,36.63,4.87,-2.127778,-4.777778,0.966667,0.0,102.235,-2.555556,93.51501
US_SD_46027,2020-01-31,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,4.86,8.57,6.86,24.86,10.29,4.57,39.14,,30.57,7.71,0.338889,-1.092593,1.419753,0.508,103.293333,-0.407407,94.53045
US_SD_46027,2020-02-01,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,10.22,,,21.62,5.89,,34.98,,30.26,,-0.333333,-5.572222,5.138889,0.2286,92.71,-2.234568,86.34339
US_SD_46027,2020-02-02,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,10.46,,10.46,18.55,8.77,,26.99,7.76,33.06,8.1,5.066667,0.716667,8.388889,0.0,69.85,0.314815,71.439595
US_SD_46027,2020-02-03,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,6.14,8.59,8.59,21.11,10.8,8.35,35.84,5.16,34.12,4.42,-1.138889,-4.155556,3.872222,0.0,59.69,-4.487654,77.532755
US_SD_46027,2020-02-04,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,10.69,8.2,10.94,14.42,6.21,,35.3,6.96,31.57,8.2,-7.433333,-10.466667,-2.555556,0.0,37.253333,-12.407407,66.659495
US_SD_46027,2020-02-05,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,14.71,9.72,10.22,18.69,8.72,5.23,32.15,4.74,34.64,3.99,-6.75,-10.411111,-0.966667,0.0,40.64,-11.228395,69.89696
US_SD_46027,2020-02-06,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,10.07,7.05,9.32,15.87,9.82,4.28,40.8,3.53,37.52,11.08,-5.244444,-10.061111,1.027778,0.0,37.253333,-8.067901,79.48785
US_SD_46027,2020-02-07,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,8.49,7.36,10.48,14.16,4.53,,30.3,7.36,35.96,6.51,-5.855556,-9.766667,0.311111,0.127,40.64,-8.049383,83.234966
US_SD_46027,2020-02-08,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,6.29,7.78,,15.92,7.78,,24.81,6.29,28.51,5.55,-9.622222,-15.461111,-0.472222,0.0254,40.64,-12.58642,77.21053
US_SD_46027,2020-02-09,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,9.77,9.45,12.6,16.38,8.51,,27.41,,31.19,5.04,-2.811111,-7.727778,-0.255556,2.177143,53.34,-5.475309,80.384576
US_SD_46027,2020-02-10,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,10.39,6.43,13.36,12.62,9.4,5.2,26.73,4.46,31.92,3.96,-6.394444,-12.655556,2.177778,0.127,66.886667,-9.055556,79.942898
US_SD_46027,2020-02-11,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,8.39,12.58,9.62,17.76,9.87,4.44,26.64,6.41,37.99,5.18,-3.127778,-10.405556,2.655556,0.03175,56.726667,-6.950617,73.77904
US_SD_46027,2020-02-12,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,9.4,5.69,11.14,20.05,8.17,,28.71,6.43,31.92,6.19,-3.094444,-16.405556,1.538889,0.0,64.77,-7.055556,72.997624
US_SD_46027,2020-02-13,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,9.07,11.82,9.07,16.76,7.42,6.05,35.45,5.77,32.16,6.87,-20.555556,-24.683333,-14.85,0.0762,64.77,-25.666667,61.982499
US_SD_46027,2020-02-14,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,6.76,5.8,6.44,12.56,5.47,,26.08,,28.01,4.83,-12.866667,-21.661111,-1.55,0.0,56.726667,-18.055556,63.820656
US_SD_46027,2020-02-15,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,2,,7.15,11.17,9.38,8.93,6.7,,22.78,,31.71,,-1.572222,-5.444444,3.705556,0.0,53.34,-6.759259,67.632401
US_SD_46027,2020-02-16,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,-7,,11.01,7.75,10.2,11.83,,,24.88,,29.77,,-0.6,-5.361111,4.677778,0.0,59.69,-4.376543,75.221622
US_SD_46027,2020-02-17,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,-14,-36,9.36,7.02,7.69,24.08,9.03,7.02,30.77,5.02,34.45,6.35,-0.388889,-3.588889,3.161111,0.0,35.56,-1.845679,88.511683
US_SD_46027,2020-02-18,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,-15,7,5.81,12.13,10.36,19.2,7.08,5.05,35.63,3.79,36.89,3.79,-4.5,-8.688889,0.411111,0.0,30.48,-7.253086,79.678797
US_SD_46027,2020-02-19,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,-11,7,7.22,9.71,12.2,15.94,8.47,4.23,30.63,7.97,35.36,5.98,-10.772222,-13.933333,-4.083333,0.254,35.56,-14.216049,73.848915
US_SD_46027,2020-02-20,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,-6,3,8.68,13.52,11.74,13.52,6.63,6.63,29.09,6.12,32.4,6.89,-15.233333,-22.961111,-4.588889,0.649111,40.64,-18.555556,75.620681
US_SD_46027,2020-02-21,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,1,16,7.38,8.8,8.23,13.35,5.96,4.26,28.11,6.25,25.84,6.81,-3.872222,-10.088889,6.133333,0.0,70.273333,-7.82716,73.625002
US_SD_46027,2020-02-22,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,7,,6.7,9.06,7.48,13.78,10.63,,19.3,6.3,26.39,,0.972222,-5.25,10.288889,0.0,66.886667,-2.641975,76.125728
US_SD_46027,2020-02-23,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,-4,,10.47,5.56,8.51,13.75,7.53,,26.84,7.53,26.84,,1.605556,-4.822222,8.644444,0.0,40.64,-2.518519,74.124928
US_SD_46027,2020-02-24,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,-13,3,10.43,11.45,8.4,14.76,9.16,5.85,27.99,6.36,30.28,5.09,-0.283333,-4.994444,5.738889,0.0,40.64,-3.240741,80.055758
US_SD_46027,2020-02-25,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,-8,6,8.11,14.0,9.58,23.58,8.11,5.16,38.08,8.35,32.92,4.18,-0.027778,-3.188889,3.333333,0.0,,-4.277778,72.60391
US_SD_46027,2020-02-26,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,-3,3,6.27,9.78,11.79,26.83,11.53,5.52,47.89,8.78,36.86,6.02,-4.883333,-9.738889,1.211111,0.0,,-8.487654,74.547226
US_SD_46027,2020-02-27,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,6,2,9.07,13.1,10.84,22.43,6.3,7.31,45.35,3.53,35.78,8.06,-4.155556,-8.461111,0.933333,0.0,,-7.320988,77.281488
US_SD_46027,2020-02-28,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,7,15,8.4,10.09,5.88,17.93,7.56,5.6,32.78,,29.41,3.92,0.0,-4.344444,2.977778,0.381,,-2.191358,84.328852
US_SD_46027,2020-02-29,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,21,,6.3,12.22,6.67,13.71,7.41,5.56,32.97,6.3,21.11,5.56,1.905556,-4.322222,13.738889,0.0,30.48,-2.228395,73.735577
US_SD_46027,2020-03-01,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,,,,,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,14,,7.71,5.46,10.92,17.98,13.48,7.71,37.89,6.42,32.11,,4.861111,-2.177778,12.333333,0.0,40.64,-0.580247,67.724694
