location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NM_35006,2020-01-01,ChIJu55NKDiGI4cRygyykelguDc,Q493260,geoId/35006,US,United States of America,NM,New Mexico,35006,Cibola County,US,USA,2,,,,,,,26921,13772,13149,3613,3500,3733,3570,3189,3337,3151,1767,1061,1832183,34.92,-107.99,11756,76.971429,,,,,,10.04,10.67,20.71,10.04,32.63,,40.79,,-3.727778,-11.744444,6.288889,0.0,,-10.201389,60.716664
US_NM_35006,2020-01-02,ChIJu55NKDiGI4cRygyykelguDc,Q493260,geoId/35006,US,United States of America,NM,New Mexico,35006,Cibola County,US,USA,2,,,,,,,26921,13772,13149,3613,3500,3733,3570,3189,3337,3151,1767,1061,1832183,34.92,-107.99,11756,76.971429,,,,,,8.28,,31.48,8.84,22.64,,37.55,,-0.677778,-6.527778,5.144444,0.4445,,-6.006944,66.078592
US_NM_35006,2020-01-03,ChIJu55NKDiGI4cRygyykelguDc,Q493260,geoId/35006,US,United States of America,NM,New Mexico,35006,Cibola County,US,USA,2,,,,,,,26921,13772,13149,3613,3500,3733,3570,3189,3337,3151,1767,1061,1832183,34.92,-107.99,11756,76.971429,,,,,,8.49,9.62,20.94,13.58,28.3,18.11,39.61,9.05,-3.633333,-11.033333,5.888889,0.1524,,-9.215278,62.993625
US_NM_35006,2020-01-04,ChIJu55NKDiGI4cRygyykelguDc,Q493260,geoId/35006,US,United States of America,NM,New Mexico,35006,Cibola County,US,USA,2,,,,,,,26921,13772,13149,3613,3500,3733,3570,3189,3337,3151,1767,1061,1832183,34.92,-107.99,11756,76.971429,,,,,,,,20.38,,18.58,,34.76,13.78,-1.011111,-9.722222,10.055556,0.0,,-8.097222,58.222487
US_NM_35006,2020-01-05,ChIJu55NKDiGI4cRygyykelguDc,Q493260,geoId/35006,US,United States of America,NM,New Mexico,35006,Cibola County,US,USA,2,,,,,,,26921,13772,13149,3613,3500,3733,3570,3189,3337,3151,1767,1061,1832183,34.92,-107.99,11756,76.971429,,,,,,9.11,,21.26,,19.44,11.54,29.76,12.76,0.016667,-9.027778,12.138889,0.0,,-7.618056,56.706172
US_NM_35006,2020-01-06,ChIJu55NKDiGI4cRygyykelguDc,Q493260,geoId/35006,US,United States of America,NM,New Mexico,35006,Cibola County,US,USA,2,,,,,,,26921,13772,13149,3613,3500,3733,3570,3189,3337,3151,1767,1061,1832183,34.92,-107.99,11756,76.971429,,,,,,10.31,10.31,31.47,11.94,30.93,11.39,27.67,14.65,1.538889,-6.922222,10.788889,0.0,,-9.041667,45.76608
US_NM_35006,2020-01-07,ChIJu55NKDiGI4cRygyykelguDc,Q493260,geoId/35006,US,United States of America,NM,New Mexico,35006,Cibola County,US,USA,2,,,,,,,26921,13772,13149,3613,3500,3733,3570,3189,3337,3151,1767,1061,1832183,34.92,-107.99,11756,76.971429,,,,,,9.95,8.29,24.31,11.6,21.0,9.39,33.15,11.05,-1.894444,-10.511111,9.005556,0.0,,-11.854167,46.371759
US_NM_35006,2020-01-08,ChIJu55NKDiGI4cRygyykelguDc,Q493260,geoId/35006,US,United States of America,NM,New Mexico,35006,Cibola County,US,USA,2,,,,,,,26921,13772,13149,3613,3500,3733,3570,3189,3337,3151,1767,1061,1832183,34.92,-107.99,11756,76.971429,,,,,,,8.9,18.74,8.43,35.14,12.65,33.74,18.27,-1.616667,-10.861111,10.25,0.0,,-10.847222,48.032798
US_NM_35006,2020-01-09,ChIJu55NKDiGI4cRygyykelguDc,Q493260,geoId/35006,US,United States of America,NM,New Mexico,35006,Cibola County,US,USA,2,,,,,,,26921,13772,13149,3613,3500,3733,3570,3189,3337,3151,1767,1061,1832183,34.92,-107.99,11756,76.971429,,,,,,,,19.2,8.68,31.08,10.97,27.42,17.82,1.283333,-8.788889,9.655556,0.0,,-10.055556,42.240805
US_NM_35006,2020-01-10,ChIJu55NKDiGI4cRygyykelguDc,Q493260,geoId/35006,US,United States of America,NM,New Mexico,35006,Cibola County,US,USA,2,,,,,,,26921,13772,13149,3613,3500,3733,3570,3189,3337,3151,1767,1061,1832183,34.92,-107.99,11756,76.971429,,,,,,,10.18,16.3,11.2,31.06,11.2,41.76,12.73,-0.238889,-6.038889,5.611111,1.778,,-5.8125,65.491603
