location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_SD_46005,2020-01-13,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,,,,9.65,13.32,13.32,16.54,,31.7,-6.888889,-12.2,-3.25,1.326444,240.03,-8.006173,91.677929
US_SD_46005,2020-01-14,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,,,,,14.75,13.83,17.52,9.68,23.97,-8.038889,-13.366667,-2.172222,0.169333,273.812,-10.32716,84.909673
US_SD_46005,2020-01-15,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,,,,8.6,14.34,8.12,27.24,,28.2,-13.738889,-19.261111,-8.744444,0.254,242.993333,-16.580247,80.823903
US_SD_46005,2020-01-16,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,,,,,12.26,11.31,24.51,,22.15,-21.555556,-26.233333,-13.588889,0.2032,277.876,-25.555556,70.001535
US_SD_46005,2020-01-17,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,,,,8.23,15.36,,25.24,,29.08,-9.872222,-18.027778,-4.244444,1.27,273.812,-12.296296,81.106547
US_SD_46005,2020-01-18,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,,,,,12.1,,20.16,9.79,34.57,-12.594444,-19.022222,-2.944444,6.12775,237.913333,-14.783951,84.054864
US_SD_46005,2020-01-19,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,,,,,8.64,,19.59,9.22,32.84,-19.955556,-22.505556,-16.627778,0.282222,333.163333,-23.740741,71.689278
US_SD_46005,2020-01-20,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,,,,,20.92,,32.18,,34.86,-20.35,-24.433333,-14.511111,0.0,333.163333,-23.179012,78.128486
US_SD_46005,2020-01-21,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,,,,8.79,20.02,,26.86,,32.71,-13.911111,-21.338889,-4.966667,0.0,329.776667,-16.197531,80.737518
US_SD_46005,2020-01-22,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,,,,8.4,20.25,13.83,34.08,7.9,37.04,-1.994444,-6.405556,1.711111,0.0254,325.12,-3.574074,89.055998
US_SD_46005,2020-01-23,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,,,,9.22,20.86,,19.41,,32.51,-2.088889,-5.433333,1.3,0.0,358.14,-3.074074,93.982064
US_SD_46005,2020-01-24,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,,,,7.21,28.83,,26.43,,27.87,-3.533333,-4.577778,-2.322222,0.366889,329.692,-4.41358,94.326197
US_SD_46005,2020-01-25,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,,,,,29.56,,30.19,,31.45,-4.238889,-5.805556,-2.794444,0.0,329.692,-5.641975,90.608122
US_SD_46005,2020-01-26,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,,,,9.85,23.75,,28.38,,31.86,-3.705556,-8.761111,2.1,0.0508,323.596,-5.0,90.224372
US_SD_46005,2020-01-27,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,,,,7.59,28.95,8.07,28.0,,35.59,-3.611111,-7.211111,1.377778,0.028222,281.516667,-4.703704,92.677545
US_SD_46005,2020-01-28,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,,,,8.43,29.98,,28.57,,29.98,-6.022222,-8.183333,-2.927778,0.0,278.13,-6.67284,93.856212
US_SD_46005,2020-01-29,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,,,,7.77,34.96,10.2,37.39,,29.62,-5.188889,-8.5,-2.627778,0.197556,315.468,-5.993827,91.702286
US_SD_46005,2020-01-30,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,,,,6.98,35.82,,46.06,10.7,41.87,-2.405556,-4.577778,0.405556,0.0,266.7,-2.820988,95.784634
US_SD_46005,2020-01-31,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,,,,,24.82,,33.89,,28.64,-0.205556,-1.661111,1.024691,0.85725,305.816,-0.981481,94.679033
US_SD_46005,2020-02-01,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,,,,,22.28,,30.11,,39.75,-1.35,-6.9,4.588889,0.254,265.43,-3.092593,88.006322
US_SD_46005,2020-02-02,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,,,,,21.08,,30.71,,30.71,4.527778,1.822222,6.511111,0.0,258.656667,-0.030864,72.438153
US_SD_46005,2020-02-03,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,,,,,29.66,,38.6,,30.6,-2.022222,-6.172222,3.361111,0.0,236.643333,-5.45679,77.526945
US_SD_46005,2020-02-04,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,,,,8.31,22.62,,27.24,,37.86,-9.188889,-13.166667,-3.283333,0.0,203.2,-12.950617,74.104775
US_SD_46005,2020-02-05,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,,,,7.6,19.95,9.5,39.89,,37.99,-7.655556,-11.938889,-1.733333,0.0,237.744,-11.475309,74.072769
US_SD_46005,2020-02-06,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,,,,7.26,30.51,,26.64,,37.77,-5.5,-9.95,-0.394444,0.0,199.813333,-7.901235,82.43288
US_SD_46005,2020-02-07,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,,,,8.36,32.45,,25.56,,25.07,-9.411111,-13.516667,-1.094444,0.22225,224.028,-12.006173,82.722553
US_SD_46005,2020-02-08,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,,,,,21.32,,21.91,,36.13,-10.327778,-16.388889,-1.655556,0.0254,218.44,-13.123457,78.646167
US_SD_46005,2020-02-09,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,,,,9.39,18.19,,31.68,,22.29,-4.938889,-9.316667,-2.633333,4.6355,200.236667,-6.777778,86.527587
US_SD_46005,2020-02-10,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,,,,12.09,27.89,,26.96,9.3,37.65,-7.461111,-13.5,-0.361111,1.1684,270.086667,-9.697531,83.063134
US_SD_46005,2020-02-11,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,,,,10.3,21.07,9.37,27.16,,34.18,-5.488889,-12.394444,0.344444,0.028222,248.92,-8.296296,80.74316
US_SD_46005,2020-02-12,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,,,,8.22,22.48,,30.15,9.32,31.8,-6.072222,-20.038889,0.477778,0.0,237.066667,-9.734568,76.094286
US_SD_46005,2020-02-13,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,,,,9.32,20.28,,27.95,14.8,30.7,-22.877778,-27.522222,-17.172222,0.4318,211.666667,-26.95679,69.046289
US_SD_46005,2020-02-14,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,,,,7.46,22.39,,25.87,8.46,31.84,-13.777778,-23.444444,-0.75,0.0,223.52,-17.401235,73.409293
US_SD_46005,2020-02-15,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,-2,10,3,,23.74,,26.17,,35.91,-1.505556,-4.911111,0.972222,0.1016,216.746667,-4.888889,77.450817
US_SD_46005,2020-02-16,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,5,2,0,,20.19,,26.13,,33.85,-3.966667,-7.505556,0.155556,0.0,201.93,-6.216049,84.748832
US_SD_46005,2020-02-17,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,-7,-2,-19,9.4,17.76,10.45,25.08,,38.66,-3.183333,-5.838889,-1.394444,0.0,190.5,-4.228395,92.594876
US_SD_46005,2020-02-18,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,-8,-2,1,,26.83,7.86,31.45,,34.23,-7.633333,-12.194444,-3.083333,0.0,210.312,-10.012346,83.731796
US_SD_46005,2020-02-19,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,-4,-5,-3,10.85,13.21,,20.75,,37.26,-14.616667,-18.261111,-9.566667,0.127,182.033333,-18.617284,72.4427
US_SD_46005,2020-02-20,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,-7,2,1,,16.65,9.04,23.79,,28.07,-15.25,-22.816667,-3.522222,0.0,168.486667,-18.685185,75.069223
US_SD_46005,2020-02-21,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,-1,-1,1,,13.07,7.26,17.91,,24.69,-3.938889,-8.916667,3.511111,0.0,194.056,-7.722222,74.874115
US_SD_46005,2020-02-22,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,3,7,3,9.22,16.6,,19.68,12.3,35.05,-1.994444,-7.75,5.266667,0.0,196.088,-5.160494,79.770258
US_SD_46005,2020-02-23,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,3,8,2,,17.11,,25.06,,33.0,0.238889,-5.95,4.477778,0.0,196.088,-3.54321,76.406517
US_SD_46005,2020-02-24,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,-4,0,-1,,13.58,10.3,22.95,11.24,29.04,-2.283333,-7.055556,2.633333,0.0,185.928,-4.728395,83.971588
US_SD_46005,2020-02-25,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,-2,0,-1,9.81,22.43,,31.77,8.41,31.77,-2.077778,-5.322222,1.138889,0.028222,209.55,-4.919753,81.520165
US_SD_46005,2020-02-26,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,2,9,-1,8.22,20.09,6.85,35.16,,31.05,-7.616667,-12.322222,-1.844444,0.0,209.55,-9.635802,85.816038
US_SD_46005,2020-02-27,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,-5,13,-1,,19.66,9.6,32.46,,32.91,-6.238889,-9.85,-0.666667,0.0,209.55,-8.222222,85.54613
US_SD_46005,2020-02-28,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,1,-6,1,,24.74,7.0,29.88,,29.88,-1.561111,-5.577778,0.583333,0.225778,201.93,-2.907407,90.450401
US_SD_46005,2020-02-29,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,10,11,0,,21.76,,29.62,,22.37,0.816667,-3.922222,9.138889,0.0254,201.93,-1.493827,84.610703
US_SD_46005,2020-03-01,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,13,-2,2,,24.96,,30.31,,33.28,3.0,-2.272222,8.05,0.0,169.672,-0.814815,76.738987
US_SD_46005,2020-03-02,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,9,8,2,8.28,26.67,7.82,37.25,6.9,28.97,-0.416667,-5.888889,5.416667,0.0,145.796,-3.777778,78.626697
US_SD_46005,2020-03-03,ChIJxwiam1Kfh4cR_nN7xfA9ogo,Q484780,geoId/46005,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2,,,,,,,18541,9401,9140,3047,2414,2135,2225,1929,2464,2170,1179,978,1739790,44.41,-98.28,3276,78.766667,15,5,1,,26.41,10.47,36.43,,30.05,2.755556,-1.405556,6.95,0.0,135.636,-1.388889,74.639397
