location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IL_17131,2020-01-11,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,,,,10.41,21.36,29.58,-1.227778,-4.2,2.216667,19.219333,,-2.116667,93.807256
US_IL_17131,2020-01-12,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,,,11.53,8.65,18.45,32.86,-4.361111,-6.561111,-1.966667,0.798286,,-6.161111,87.499117
US_IL_17131,2020-01-13,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,,,8.65,9.23,31.14,31.14,-0.961111,-3.011111,0.572222,0.0,30.48,-2.265432,90.817396
US_IL_17131,2020-01-14,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,,,,10.27,25.11,34.81,2.205556,-0.311111,4.772222,0.0,30.48,0.811111,90.64063
US_IL_17131,2020-01-15,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,,,10.1,10.1,27.32,40.39,-0.15,-2.55,2.422222,0.508,,-0.666667,95.282228
US_IL_17131,2020-01-16,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,,,,,21.32,27.88,-9.633333,-14.677778,-1.344444,0.0254,,-13.355556,74.42769
US_IL_17131,2020-01-17,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,,,9.79,11.52,20.73,26.49,-7.316667,-11.45,-2.688889,0.508,,-9.966667,81.560117
US_IL_17131,2020-01-18,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,,,10.92,9.19,20.69,25.28,-2.683333,-12.216667,1.594444,12.022667,,-4.455556,87.696257
US_IL_17131,2020-01-19,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,,,8.96,8.4,20.73,38.65,-15.294444,-17.755556,-11.466667,0.471714,99.06,-19.316667,71.473298
US_IL_17131,2020-01-20,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,,,13.87,11.56,36.41,38.72,-11.722222,-14.666667,-7.104938,0.0,78.74,-14.580247,79.505377
US_IL_17131,2020-01-21,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,,,,15.05,17.37,32.42,-10.905556,-16.111111,-3.788889,0.0,78.74,-13.024691,82.272222
US_IL_17131,2020-01-22,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,,,,10.36,19.0,33.4,-2.983333,-5.65,0.461111,0.0,78.74,-6.133333,79.158992
US_IL_17131,2020-01-23,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,,,,16.59,22.88,28.03,0.061111,-1.311111,1.644444,1.2065,78.74,-1.271605,90.816082
US_IL_17131,2020-01-24,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,,,11.01,28.96,29.54,23.75,0.755556,0.127778,1.777778,4.148667,129.54,0.177778,95.99547
US_IL_17131,2020-01-25,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,,,,26.12,29.94,26.12,0.316667,-0.511111,1.75,1.312333,180.34,-1.027778,90.807823
US_IL_17131,2020-01-26,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,,,10.74,23.17,38.43,36.74,-2.872222,-6.711111,0.533333,0.0,129.54,-4.777778,85.54165
US_IL_17131,2020-01-27,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,,,,21.88,39.72,39.72,-1.666667,-3.077778,-0.205556,0.0,129.54,-2.697531,92.863538
US_IL_17131,2020-01-28,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,,,9.66,26.7,35.8,31.82,-2.972222,-4.816667,-0.911111,0.0,99.06,-4.4,90.025711
US_IL_17131,2020-01-29,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,,,,25.72,32.73,29.81,-4.127778,-5.111111,-1.961111,0.0,99.06,-5.648148,88.352628
US_IL_17131,2020-01-30,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,,,8.55,24.5,28.49,29.63,-2.277778,-3.627778,-0.172222,0.0,99.06,-4.133333,87.271393
US_IL_17131,2020-01-31,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,,,10.21,27.24,31.78,26.67,-0.416667,-3.455556,2.405556,0.127,99.06,-1.969136,88.719384
US_IL_17131,2020-02-01,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,,,,23.64,32.35,43.55,1.416667,0.261111,2.9,1.1684,99.06,0.061111,90.775602
US_IL_17131,2020-02-02,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,,,,19.07,24.86,32.37,5.461111,1.377778,13.005556,0.0,129.54,0.361111,69.951765
US_IL_17131,2020-02-03,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,,,,22.22,26.21,33.62,2.794444,-1.272222,8.477778,0.0,78.74,0.088889,82.648594
US_IL_17131,2020-02-04,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,,,,22.77,33.02,31.31,1.072222,-1.127778,3.85,0.0,30.48,-3.766667,70.498317
US_IL_17131,2020-02-05,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,,,9.19,14.35,28.13,30.43,-2.233333,-3.577778,-0.055556,0.03175,,-8.944444,60.374029
US_IL_17131,2020-02-06,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,,,,22.49,29.41,33.45,-2.411111,-5.677778,1.172222,0.0508,,-6.844444,71.8809
US_IL_17131,2020-02-07,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,,,,14.51,27.29,24.96,-3.261111,-7.377778,1.55,0.0,,-7.433333,73.120554
US_IL_17131,2020-02-08,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,,,9.34,13.7,17.44,40.48,-2.366667,-5.461111,0.477778,0.0,,-4.955556,82.521611
US_IL_17131,2020-02-09,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,,,9.41,21.77,26.48,35.3,-0.277778,-4.522222,3.688889,1.227667,,-2.544444,84.854155
US_IL_17131,2020-02-10,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,,,,18.75,32.06,30.25,-1.094444,-4.266667,3.077778,0.5588,,-3.733333,82.528216
US_IL_17131,2020-02-11,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,,,,22.85,26.36,39.25,-0.872222,-2.916667,2.488889,0.0,,-4.077778,79.098392
US_IL_17131,2020-02-12,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,,,10.69,20.78,24.34,32.06,-1.616667,-4.744444,1.705556,1.947333,,-4.338889,81.846895
US_IL_17131,2020-02-13,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,,,10.78,20.99,24.96,32.34,-9.066667,-17.35,0.522222,2.286,,-11.388889,83.328921
US_IL_17131,2020-02-14,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,,,,19.14,28.07,23.61,-17.505556,-23.05,-9.944444,0.127,78.74,-22.244444,66.689536
US_IL_17131,2020-02-15,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,10,7,,22.33,26.27,17.73,-4.905556,-13.966667,3.45,0.0,50.8,-9.611111,69.709482
US_IL_17131,2020-02-16,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,0,,,13.56,28.96,28.96,-1.527778,-8.455556,5.45,0.0,50.8,-3.833333,84.463501
US_IL_17131,2020-02-17,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,-4,-22,,21.57,28.97,28.97,1.566667,-1.066667,4.655556,1.0668,,-0.055556,89.131867
US_IL_17131,2020-02-18,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,-2,-3,,26.29,23.37,29.21,1.055556,-2.033333,3.777778,0.60325,,-1.794444,81.43566
US_IL_17131,2020-02-19,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,8,1,11.25,17.77,24.28,24.28,-4.538889,-9.061111,-0.305556,0.0,,-8.711111,72.941492
US_IL_17131,2020-02-20,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,-5,0,,23.5,34.34,30.13,-7.883333,-13.088889,-3.261111,0.0,,-14.561111,58.975695
US_IL_17131,2020-02-21,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,8,4,10.43,15.65,28.4,19.71,-5.705556,-12.011111,4.111111,0.0,,-12.211111,60.321533
US_IL_17131,2020-02-22,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,10,4,,18.63,19.23,35.46,2.266667,-3.061111,11.738889,0.0,,-6.327778,53.244126
US_IL_17131,2020-02-23,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,21,,,16.93,19.43,25.07,6.35,0.661111,15.272222,0.0,,-1.672222,56.761309
US_IL_17131,2020-02-24,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,9,4,8.16,28.28,24.47,27.73,3.811111,1.155556,9.272222,0.399143,,-0.794444,72.216832
US_IL_17131,2020-02-25,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,2,-1,,19.05,28.58,26.46,1.861111,0.522222,4.611111,0.1905,,-1.75,77.2662
US_IL_17131,2020-02-26,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,5,1,8.97,28.04,42.06,43.74,-0.116667,-1.922222,1.872222,0.127,,-5.394444,67.908622
US_IL_17131,2020-02-27,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,4,2,,21.27,41.38,18.97,-1.788889,-6.283333,3.572222,0.0,,-7.577778,64.874583
US_IL_17131,2020-02-28,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,16,3,,16.84,30.2,30.2,-2.655556,-5.65,0.983333,0.0,,-6.361111,75.883001
US_IL_17131,2020-02-29,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,32,,,20.39,35.69,30.59,-3.561111,-10.777778,6.155556,0.0762,,-8.877778,66.975556
US_IL_17131,2020-03-01,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,31,,12.1,28.23,34.28,32.94,7.494444,1.266667,17.977778,0.0,,0.377778,60.877573
US_IL_17131,2020-03-02,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,5,5,10.77,25.5,33.99,40.23,3.927778,-1.883333,13.866667,0.0,,-0.277778,74.316723
US_IL_17131,2020-03-03,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,9,1,,26.19,34.92,33.17,4.127778,-1.294444,11.472222,0.0,,-1.622222,66.42503
US_IL_17131,2020-03-04,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,9,3,,24.18,36.56,35.97,5.25,-0.644444,10.972222,0.036286,,-2.916667,55.831209
US_IL_17131,2020-03-05,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,10,1,,24.0,31.02,36.29,5.838889,0.255556,12.2,0.0,,-2.505556,55.232862
US_IL_17131,2020-03-06,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,10,-1,13.85,18.89,37.15,29.59,3.477778,-1.272222,9.161111,0.0,,-4.95,54.238355
US_IL_17131,2020-03-07,ChIJlY8fULRk4YcRxl-0DK-LD0M,Q491427,geoId/17131,US,United States of America,IL,Illinois,17131,Mercer County,US,USA,2,,,,,,,15608,7774,7834,1701,1961,1597,1689,1870,2350,2133,1432,875,1790104,41.2,-90.74,1453,78.975,22,9,,30.63,36.2,32.72,4.044444,-3.361111,15.544444,0.0,,-6.277778,47.157212
