location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NV_32023,2020-01-11,ChIJJcLL_DeWvoARQyqHFcY2se4,Q484418,geoId/32023,US,United States of America,NV,Nevada,32023,Nye County,US,USA,2,,,,,,,43977,22537,21440,3928,4225,4234,3841,4182,6438,8044,6469,2616,166465,38.05,-116.45,47031,75.0,,,,,,,4.6,6.78,4.36,9.44,6.05,6.54,4.36,,12.83,6.54,3.87,9.68,4.12,3.87,,,3.63,6.54,5.57,20.58,6.29,7.75,5.81,4.12,3.39,35.1,,8.96,,4.84,4.12,0.814815,-7.648148,9.17284,0.0,,-10.571429,49.666664
US_NV_32023,2020-01-12,ChIJJcLL_DeWvoARQyqHFcY2se4,Q484418,geoId/32023,US,United States of America,NV,Nevada,32023,Nye County,US,USA,2,,,,,,,43977,22537,21440,3928,4225,4234,3841,4182,6438,8044,6469,2616,166465,38.05,-116.45,47031,75.0,,,,,,,5.47,5.95,3.33,9.04,7.61,5.0,5.71,,13.09,7.85,4.52,9.28,4.04,,,5.0,6.42,,5.95,20.7,4.76,6.9,3.57,3.33,5.23,37.35,5.47,5.23,4.04,4.76,,0.833333,-6.944444,8.950617,0.1905,,-9.166667,55.561186
US_NV_32023,2020-01-13,ChIJJcLL_DeWvoARQyqHFcY2se4,Q484418,geoId/32023,US,United States of America,NV,Nevada,32023,Nye County,US,USA,2,,,,,,,43977,22537,21440,3928,4225,4234,3841,4182,6438,8044,6469,2616,166465,38.05,-116.45,47031,75.0,,,,,,,3.24,7.88,7.41,13.9,,5.79,7.18,,13.67,7.18,3.24,12.97,,,4.86,6.25,4.4,3.94,10.65,21.08,6.25,6.25,,3.24,5.33,39.84,,8.34,6.02,5.56,6.72,1.567901,-7.0,9.623457,0.056444,30.48,-9.119048,49.54124
US_NV_32023,2020-01-14,ChIJJcLL_DeWvoARQyqHFcY2se4,Q484418,geoId/32023,US,United States of America,NV,Nevada,32023,Nye County,US,USA,2,,,,,,,43977,22537,21440,3928,4225,4234,3841,4182,6438,8044,6469,2616,166465,38.05,-116.45,47031,75.0,,,,,,,4.46,6.38,5.32,11.05,8.93,5.53,7.65,5.32,14.03,8.08,4.89,9.99,3.19,4.04,3.83,4.04,3.19,,6.8,19.35,4.25,6.17,5.1,2.98,3.61,38.05,3.4,3.83,5.1,5.53,,2.018519,-5.635802,10.91358,0.0,30.48,-8.706349,49.199705
US_NV_32023,2020-01-15,ChIJJcLL_DeWvoARQyqHFcY2se4,Q484418,geoId/32023,US,United States of America,NV,Nevada,32023,Nye County,US,USA,2,,,,,,,43977,22537,21440,3928,4225,4234,3841,4182,6438,8044,6469,2616,166465,38.05,-116.45,47031,75.0,,,,,,,4.86,7.86,4.86,10.4,8.55,7.17,3.93,3.24,14.33,10.87,3.47,7.17,5.09,5.32,4.62,7.4,,8.32,8.09,21.73,5.09,,6.01,6.24,6.7,32.6,3.7,6.01,5.32,6.24,3.47,0.111111,-8.617284,10.771605,0.0,,-11.738095,48.990716
US_NV_32023,2020-01-16,ChIJJcLL_DeWvoARQyqHFcY2se4,Q484418,geoId/32023,US,United States of America,NV,Nevada,32023,Nye County,US,USA,2,,,,,,,43977,22537,21440,3928,4225,4234,3841,4182,6438,8044,6469,2616,166465,38.05,-116.45,47031,75.0,,,,,,,4.36,4.99,4.16,8.52,6.65,5.2,4.57,2.91,11.43,8.52,4.16,11.01,5.82,5.61,4.16,3.12,3.33,6.65,7.9,19.32,5.61,4.78,3.95,6.03,5.61,31.58,4.57,4.78,4.99,6.03,,3.524691,-5.203704,13.018519,0.0,,-8.47619,44.509846
US_NV_32023,2020-01-17,ChIJJcLL_DeWvoARQyqHFcY2se4,Q484418,geoId/32023,US,United States of America,NV,Nevada,32023,Nye County,US,USA,2,,,,,,,43977,22537,21440,3928,4225,4234,3841,4182,6438,8044,6469,2616,166465,38.05,-116.45,47031,75.0,,,,,,,4.19,6.17,3.53,4.85,8.81,9.7,,,11.68,8.15,,10.8,7.49,3.53,4.41,4.85,5.73,,7.05,22.48,4.19,6.17,,,3.08,33.71,5.07,5.51,5.51,,6.39,3.691358,-5.030864,13.234568,0.508,,-8.539683,47.887307
US_NV_32023,2020-01-18,ChIJJcLL_DeWvoARQyqHFcY2se4,Q484418,geoId/32023,US,United States of America,NV,Nevada,32023,Nye County,US,USA,2,,,,,,,43977,22537,21440,3928,4225,4234,3841,4182,6438,8044,6469,2616,166465,38.05,-116.45,47031,75.0,,,,,,,4.85,7.76,,8.73,7.28,5.09,4.12,,9.94,8.0,5.58,9.46,4.12,7.52,4.12,3.4,3.88,4.37,8.49,22.55,4.61,7.76,4.12,3.4,,31.04,3.64,4.85,6.3,6.06,3.4,1.148148,-5.759259,10.308642,0.028222,50.8,-10.396825,51.066538
US_NV_32023,2020-01-19,ChIJJcLL_DeWvoARQyqHFcY2se4,Q484418,geoId/32023,US,United States of America,NV,Nevada,32023,Nye County,US,USA,2,,,,,,,43977,22537,21440,3928,4225,4234,3841,4182,6438,8044,6469,2616,166465,38.05,-116.45,47031,75.0,,,,,,,4.9,7.0,5.6,9.1,8.16,6.76,3.97,5.83,14.0,9.1,,11.43,4.2,5.83,5.83,4.43,6.53,6.07,11.2,19.83,5.6,6.76,,5.37,5.6,34.99,3.73,4.67,6.3,7.0,4.9,2.808642,-4.487654,12.432099,0.0,50.8,-8.428571,52.969698
US_NV_32023,2020-01-20,ChIJJcLL_DeWvoARQyqHFcY2se4,Q484418,geoId/32023,US,United States of America,NV,Nevada,32023,Nye County,US,USA,2,,,,,,,43977,22537,21440,3928,4225,4234,3841,4182,6438,8044,6469,2616,166465,38.05,-116.45,47031,75.0,,,,,,,5.77,8.77,4.38,11.77,9.23,6.46,4.62,4.62,14.77,9.0,,12.23,5.31,5.77,6.46,,5.31,4.15,10.85,25.62,7.62,6.23,3.69,3.46,7.39,37.39,6.23,5.54,4.15,5.77,3.92,6.290123,-2.641975,12.919753,0.0,50.8,-6.126984,48.300387
US_NV_32023,2020-01-21,ChIJJcLL_DeWvoARQyqHFcY2se4,Q484418,geoId/32023,US,United States of America,NV,Nevada,32023,Nye County,US,USA,2,,,,,,,43977,22537,21440,3928,4225,4234,3841,4182,6438,8044,6469,2616,166465,38.05,-116.45,47031,75.0,,,,,,,5.54,6.69,4.38,10.15,5.54,,,4.38,19.38,8.54,4.15,7.61,7.38,5.54,,,3.92,7.15,8.31,27.92,3.69,6.69,,7.38,3.92,39.46,3.23,4.38,5.54,3.92,4.84,6.796296,0.950617,12.351852,0.0,30.48,-4.063492,51.586002
US_NV_32023,2020-01-22,ChIJJcLL_DeWvoARQyqHFcY2se4,Q484418,geoId/32023,US,United States of America,NV,Nevada,32023,Nye County,US,USA,2,,,,,,,43977,22537,21440,3928,4225,4234,3841,4182,6438,8044,6469,2616,166465,38.05,-116.45,47031,75.0,,,,,,,5.94,6.18,5.94,8.08,8.32,5.47,7.61,,15.45,8.79,5.23,8.79,6.42,6.18,,6.18,3.8,6.18,8.08,27.09,4.75,6.42,6.65,8.08,4.99,37.55,6.65,5.47,4.51,4.99,4.04,5.395062,-1.111111,13.216049,0.0,30.48,-2.285714,63.109265
US_NV_32023,2020-01-23,ChIJJcLL_DeWvoARQyqHFcY2se4,Q484418,geoId/32023,US,United States of America,NV,Nevada,32023,Nye County,US,USA,2,,,,,,,43977,22537,21440,3928,4225,4234,3841,4182,6438,8044,6469,2616,166465,38.05,-116.45,47031,75.0,,,,,,,3.7,7.16,4.85,9.24,8.55,6.24,5.55,5.32,16.87,8.32,5.08,10.86,4.62,3.93,,4.39,3.93,3.93,4.85,25.88,5.78,5.32,,5.32,5.55,35.36,3.47,5.32,4.62,5.78,3.7,5.679012,-1.679012,15.148148,0.0,,-2.84127,60.576722
US_NV_32023,2020-01-24,ChIJJcLL_DeWvoARQyqHFcY2se4,Q484418,geoId/32023,US,United States of America,NV,Nevada,32023,Nye County,US,USA,2,,,,,,,43977,22537,21440,3928,4225,4234,3841,4182,6438,8044,6469,2616,166465,38.05,-116.45,47031,75.0,,,,,,,4.86,8.11,6.02,8.57,10.42,5.56,,3.94,20.61,6.49,5.56,8.8,3.71,3.47,4.63,3.71,3.47,3.24,7.41,29.88,7.41,6.25,5.33,3.24,4.17,41.69,3.47,6.25,4.63,,3.94,6.5,-1.740741,15.598765,0.225778,,-2.690476,58.924816
US_NV_32023,2020-01-25,ChIJJcLL_DeWvoARQyqHFcY2se4,Q484418,geoId/32023,US,United States of America,NV,Nevada,32023,Nye County,US,USA,2,,,,,,,43977,22537,21440,3928,4225,4234,3841,4182,6438,8044,6469,2616,166465,38.05,-116.45,47031,75.0,,,,,,,4.3,6.58,5.07,9.88,8.36,5.32,4.81,,26.34,4.81,5.83,9.37,5.83,,,5.07,,5.07,8.61,33.94,4.56,5.83,3.54,,4.05,39.0,3.8,4.05,,4.05,3.54,5.802469,-1.617284,15.895062,0.310444,,-4.555556,55.25838
US_NV_32023,2020-01-26,ChIJJcLL_DeWvoARQyqHFcY2se4,Q484418,geoId/32023,US,United States of America,NV,Nevada,32023,Nye County,US,USA,2,,,,,,,43977,22537,21440,3928,4225,4234,3841,4182,6438,8044,6469,2616,166465,38.05,-116.45,47031,75.0,,,,,,,3.67,7.35,3.44,8.72,7.35,3.9,5.51,5.05,29.38,7.35,,7.12,,5.74,7.12,5.05,,3.67,8.26,35.58,5.28,3.9,5.97,3.9,3.21,29.84,3.67,5.74,4.82,,7.12,6.469136,-1.216049,15.888889,0.169333,,-3.222222,57.990023
US_NV_32023,2020-01-27,ChIJJcLL_DeWvoARQyqHFcY2se4,Q484418,geoId/32023,US,United States of America,NV,Nevada,32023,Nye County,US,USA,2,,,,,,,43977,22537,21440,3928,4225,4234,3841,4182,6438,8044,6469,2616,166465,38.05,-116.45,47031,75.0,,,,,,,4.38,6.0,5.31,9.92,6.69,3.23,5.31,4.15,30.45,7.61,6.0,12.0,3.23,,,,,3.69,9.46,33.91,7.38,4.61,3.92,,6.92,35.07,3.69,5.77,5.54,7.15,3.69,6.82716,-0.512346,14.555556,0.423333,,-3.738095,56.985398
US_NV_32023,2020-01-28,ChIJJcLL_DeWvoARQyqHFcY2se4,Q484418,geoId/32023,US,United States of America,NV,Nevada,32023,Nye County,US,USA,2,,,,,,,43977,22537,21440,3928,4225,4234,3841,4182,6438,8044,6469,2616,166465,38.05,-116.45,47031,75.0,,,,,,,4.08,8.39,3.85,12.46,7.25,6.8,6.57,,26.06,6.57,5.21,11.11,4.31,4.08,,4.08,4.53,,8.39,34.22,5.44,8.39,,4.76,6.8,33.09,,4.08,5.21,4.76,5.67,5.54321,-1.969136,14.376543,0.028222,,-5.02381,54.509325
US_NV_32023,2020-01-29,ChIJJcLL_DeWvoARQyqHFcY2se4,Q484418,geoId/32023,US,United States of America,NV,Nevada,32023,Nye County,US,USA,2,,,,,,,43977,22537,21440,3928,4225,4234,3841,4182,6438,8044,6469,2616,166465,38.05,-116.45,47031,75.0,,,,,,,3.6,6.98,5.18,9.46,3.6,9.01,5.85,4.5,37.6,9.46,4.5,14.18,6.53,6.3,6.08,4.05,5.63,3.15,9.23,46.38,5.85,5.4,4.5,,6.3,39.63,3.83,11.03,6.3,7.88,,5.938272,-1.506173,13.67284,0.282222,,-5.904762,51.059425
US_NV_32023,2020-01-30,ChIJJcLL_DeWvoARQyqHFcY2se4,Q484418,geoId/32023,US,United States of America,NV,Nevada,32023,Nye County,US,USA,2,,,,,,,43977,22537,21440,3928,4225,4234,3841,4182,6438,8044,6469,2616,166465,38.05,-116.45,47031,75.0,,,,,,,5.43,5.21,,7.82,10.86,6.3,5.21,5.86,40.38,11.94,5.64,6.95,3.69,6.95,6.95,3.04,3.69,4.34,6.73,40.6,4.34,3.47,3.26,3.04,6.51,36.91,,3.91,4.99,,3.26,5.351852,-1.462963,14.098765,0.028222,,-6.515873,53.067969
US_NV_32023,2020-01-31,ChIJJcLL_DeWvoARQyqHFcY2se4,Q484418,geoId/32023,US,United States of America,NV,Nevada,32023,Nye County,US,USA,2,,,,,,,43977,22537,21440,3928,4225,4234,3841,4182,6438,8044,6469,2616,166465,38.05,-116.45,47031,75.0,,,,,,,3.91,9.13,6.09,10.66,3.26,6.09,3.26,,28.05,9.13,3.7,3.91,3.7,4.57,6.74,3.48,,,5.65,25.23,7.18,5.65,3.26,3.91,5.65,35.01,,6.09,6.31,,,6.419753,-1.555556,16.87037,0.028222,,-4.34127,55.874659
US_NV_32023,2020-02-01,ChIJJcLL_DeWvoARQyqHFcY2se4,Q484418,geoId/32023,US,United States of America,NV,Nevada,32023,Nye County,US,USA,2,,,,,,,43977,22537,21440,3928,4225,4234,3841,4182,6438,8044,6469,2616,166465,38.05,-116.45,47031,75.0,,,,,,,,4.62,4.14,10.71,5.6,4.14,5.84,4.87,23.36,7.05,,9.24,4.14,4.62,,3.89,3.41,3.89,8.76,25.79,3.89,10.22,6.81,5.35,4.14,34.79,,4.87,5.84,5.6,,7.37037,-2.049383,20.055556,0.0,,-4.888889,48.895098
US_NV_32023,2020-02-02,ChIJJcLL_DeWvoARQyqHFcY2se4,Q484418,geoId/32023,US,United States of America,NV,Nevada,32023,Nye County,US,USA,2,,,,,,,43977,22537,21440,3928,4225,4234,3841,4182,6438,8044,6469,2616,166465,38.05,-116.45,47031,75.0,,,,,,,,4.47,6.59,9.41,12.47,5.64,5.88,4.23,18.58,7.53,5.41,8.7,,6.82,4.23,,3.76,3.53,8.23,24.23,4.47,7.76,4.94,3.53,,34.81,4.0,7.53,5.88,,5.17,7.697531,-1.962963,20.04321,0.0,,-6.468254,40.133332
US_NV_32023,2020-02-03,ChIJJcLL_DeWvoARQyqHFcY2se4,Q484418,geoId/32023,US,United States of America,NV,Nevada,32023,Nye County,US,USA,2,,,,,,,43977,22537,21440,3928,4225,4234,3841,4182,6438,8044,6469,2616,166465,38.05,-116.45,47031,75.0,,,,,,,4.47,6.93,3.58,9.38,8.71,7.15,5.81,3.35,16.98,8.49,6.93,10.05,4.92,5.36,4.02,,,3.8,6.26,22.34,6.48,5.59,4.69,4.69,4.92,35.08,,8.27,3.58,4.92,,1.216049,-5.141975,15.208333,0.889,50.8,-13.650794,43.960431
US_NV_32023,2020-02-04,ChIJJcLL_DeWvoARQyqHFcY2se4,Q484418,geoId/32023,US,United States of America,NV,Nevada,32023,Nye County,US,USA,2,,,,,,,43977,22537,21440,3928,4225,4234,3841,4182,6438,8044,6469,2616,166465,38.05,-116.45,47031,75.0,,,,,,,4.98,5.81,4.77,12.24,4.98,6.01,5.81,3.94,15.97,7.05,6.43,7.88,4.36,3.11,4.36,2.9,3.73,3.32,8.09,21.78,4.36,6.84,4.15,3.32,5.18,36.71,,6.22,4.15,3.32,3.94,-4.283951,-11.148148,3.5,0.0,78.74,-18.960317,42.892925
US_NV_32023,2020-02-05,ChIJJcLL_DeWvoARQyqHFcY2se4,Q484418,geoId/32023,US,United States of America,NV,Nevada,32023,Nye County,US,USA,2,,,,,,,43977,22537,21440,3928,4225,4234,3841,4182,6438,8044,6469,2616,166465,38.05,-116.45,47031,75.0,,,,,,,4.29,6.32,,8.8,5.19,5.19,8.35,5.19,18.05,7.0,5.19,7.67,3.38,3.61,5.64,3.38,,5.87,10.15,25.5,4.51,8.8,4.51,3.61,5.42,37.91,4.74,6.77,3.16,,5.42,-0.808642,-10.382716,8.833333,0.0,50.8,-14.452381,45.606468
US_NV_32023,2020-02-06,ChIJJcLL_DeWvoARQyqHFcY2se4,Q484418,geoId/32023,US,United States of America,NV,Nevada,32023,Nye County,US,USA,2,,,,,,,43977,22537,21440,3928,4225,4234,3841,4182,6438,8044,6469,2616,166465,38.05,-116.45,47031,75.0,,,,,,,3.19,4.68,5.1,6.38,6.38,6.59,5.32,3.62,14.25,4.68,5.1,9.36,4.47,4.89,2.98,4.47,3.19,,7.23,20.84,4.04,4.89,3.4,3.62,5.95,38.06,,4.47,6.17,7.44,6.17,6.524691,0.012346,15.08642,0.0,50.8,-3.468254,54.360894
US_NV_32023,2020-02-07,ChIJJcLL_DeWvoARQyqHFcY2se4,Q484418,geoId/32023,US,United States of America,NV,Nevada,32023,Nye County,US,USA,2,,,,,,,43977,22537,21440,3928,4225,4234,3841,4182,6438,8044,6469,2616,166465,38.05,-116.45,47031,75.0,,,,,,,,5.31,,8.86,5.98,3.76,3.54,3.98,18.6,6.86,3.98,10.85,4.65,,5.54,4.21,,,4.87,22.8,3.54,8.19,,,7.31,33.43,4.65,5.76,6.86,4.65,,8.388889,-1.409722,18.145833,0.0,,-7.12963,37.532313
US_NV_32023,2020-02-08,ChIJJcLL_DeWvoARQyqHFcY2se4,Q484418,geoId/32023,US,United States of America,NV,Nevada,32023,Nye County,US,USA,2,,,,,,,43977,22537,21440,3928,4225,4234,3841,4182,6438,8044,6469,2616,166465,38.05,-116.45,47031,75.0,,,,,,,4.1,3.86,,10.14,8.21,5.07,4.1,5.55,18.35,7.72,,11.59,5.31,5.31,,5.55,4.1,,7.97,28.24,5.79,6.04,5.31,4.1,3.38,34.04,3.62,7.24,5.55,7.24,4.59,6.54321,-3.283951,17.326389,0.0,,-9.5,35.437364
US_NV_32023,2020-02-09,ChIJJcLL_DeWvoARQyqHFcY2se4,Q484418,geoId/32023,US,United States of America,NV,Nevada,32023,Nye County,US,USA,2,,,,,,,43977,22537,21440,3928,4225,4234,3841,4182,6438,8044,6469,2616,166465,38.05,-116.45,47031,75.0,,,,,,,6.06,5.82,4.66,11.18,6.52,7.69,3.96,,15.38,10.48,3.73,8.62,4.19,4.66,4.43,3.96,4.43,4.89,5.82,22.36,6.29,3.73,,,,38.9,3.73,7.22,4.66,5.36,5.59,5.049383,-1.648148,16.333333,0.0,,-9.277778,43.217637
US_NV_32023,2020-02-10,ChIJJcLL_DeWvoARQyqHFcY2se4,Q484418,geoId/32023,US,United States of America,NV,Nevada,32023,Nye County,US,USA,2,,,,,,,43977,22537,21440,3928,4225,4234,3841,4182,6438,8044,6469,2616,166465,38.05,-116.45,47031,75.0,,,,,,,6.96,5.0,3.7,8.7,9.14,6.31,7.4,3.04,21.97,7.4,,12.83,5.22,3.7,,,,4.13,9.14,28.06,4.13,7.83,4.79,4.13,6.96,36.11,,7.18,4.79,5.66,4.13,3.376543,-3.006173,12.512346,6.716889,,-10.492063,44.302238
US_NV_32023,2020-02-11,ChIJJcLL_DeWvoARQyqHFcY2se4,Q484418,geoId/32023,US,United States of America,NV,Nevada,32023,Nye County,US,USA,2,,,,,,,43977,22537,21440,3928,4225,4234,3841,4182,6438,8044,6469,2616,166465,38.05,-116.45,47031,75.0,,,,,,,,8.95,6.65,9.87,6.65,3.67,5.28,5.74,16.06,11.24,4.13,11.47,5.74,,3.9,4.36,5.51,,7.11,24.32,7.34,4.13,5.05,,5.05,36.25,3.9,7.34,5.51,4.82,,4.376543,-3.635802,12.808642,0.0,,-12.055556,39.203733
