location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OR_41031,2020-01-01,ChIJaQFOkJzuvlQRAlx8mi4opdA,Q253186,geoId/41031,US,United States of America,OR,Oregon,41031,Jefferson County,US,USA,2,,,,,,,23652,12219,11433,3186,2888,2901,2724,2693,3124,3202,2095,839,1837117,44.63,-121.17,4639,78.0,,,,,,7.35,6.19,,14.31,,,22.82,,37.52,,9.790123,3.598765,12.901235,7.239,,6.215278,78.528067
US_OR_41031,2020-01-02,ChIJaQFOkJzuvlQRAlx8mi4opdA,Q253186,geoId/41031,US,United States of America,OR,Oregon,41031,Jefferson County,US,USA,2,,,,,,,23652,12219,11433,3186,2888,2901,2724,2693,3124,3202,2095,839,1837117,44.63,-121.17,4639,78.0,,,,,,9.36,,,11.98,6.36,7.11,17.59,,32.56,5.61,6.907407,3.783951,11.82716,1.721556,,3.291667,76.44222
US_OR_41031,2020-01-03,ChIJaQFOkJzuvlQRAlx8mi4opdA,Q253186,geoId/41031,US,United States of America,OR,Oregon,41031,Jefferson County,US,USA,2,,,,,,,23652,12219,11433,3186,2888,2901,2724,2693,3124,3202,2095,839,1837117,44.63,-121.17,4639,78.0,,,,,,7.8,7.06,9.66,12.63,,,19.68,,28.22,,8.179012,3.62963,12.888889,0.423333,,1.847222,64.094441
US_OR_41031,2020-01-04,ChIJaQFOkJzuvlQRAlx8mi4opdA,Q253186,geoId/41031,US,United States of America,OR,Oregon,41031,Jefferson County,US,USA,2,,,,,,,23652,12219,11433,3186,2888,2901,2724,2693,3124,3202,2095,839,1837117,44.63,-121.17,4639,78.0,,,,,,,6.74,,8.73,5.95,,17.85,,32.53,,7.709877,2.487654,14.5,4.092222,,1.444444,66.090007
US_OR_41031,2020-01-05,ChIJaQFOkJzuvlQRAlx8mi4opdA,Q253186,geoId/41031,US,United States of America,OR,Oregon,41031,Jefferson County,US,USA,2,,,,,,,23652,12219,11433,3186,2888,2901,2724,2693,3124,3202,2095,839,1837117,44.63,-121.17,4639,78.0,,,,,,,6.5,,6.89,,,14.54,5.74,33.28,,5.197531,2.32716,9.858025,2.032,,1.520833,75.912453
US_OR_41031,2020-01-06,ChIJaQFOkJzuvlQRAlx8mi4opdA,Q253186,geoId/41031,US,United States of America,OR,Oregon,41031,Jefferson County,US,USA,2,,,,,,,23652,12219,11433,3186,2888,2901,2724,2693,3124,3202,2095,839,1837117,44.63,-121.17,4639,78.0,,,,,,6.9,8.28,9.66,6.21,5.52,,19.67,6.56,27.27,6.21,6.487654,2.716049,10.802469,4.064,,2.798611,76.894672
US_OR_41031,2020-01-07,ChIJaQFOkJzuvlQRAlx8mi4opdA,Q253186,geoId/41031,US,United States of America,OR,Oregon,41031,Jefferson County,US,USA,2,,,,,,,23652,12219,11433,3186,2888,2901,2724,2693,3124,3202,2095,839,1837117,44.63,-121.17,4639,78.0,,,,,,6.04,,4.45,9.86,9.54,,17.17,4.77,25.75,4.45,9.598765,5.191358,13.111111,3.640667,,3.743056,66.794524
US_OR_41031,2020-01-08,ChIJaQFOkJzuvlQRAlx8mi4opdA,Q253186,geoId/41031,US,United States of America,OR,Oregon,41031,Jefferson County,US,USA,2,,,,,,,23652,12219,11433,3186,2888,2901,2724,2693,3124,3202,2095,839,1837117,44.63,-121.17,4639,78.0,,,,,,,5.96,,12.56,7.54,,24.8,4.39,30.45,11.62,6.728395,3.160494,12.537037,3.96875,,3.048611,77.771088
US_OR_41031,2020-01-09,ChIJaQFOkJzuvlQRAlx8mi4opdA,Q253186,geoId/41031,US,United States of America,OR,Oregon,41031,Jefferson County,US,USA,2,,,,,,,23652,12219,11433,3186,2888,2901,2724,2693,3124,3202,2095,839,1837117,44.63,-121.17,4639,78.0,,,,,,4.53,6.04,6.04,10.87,6.64,5.13,21.43,,23.24,6.34,2.617284,-1.08642,7.808642,3.683,,0.090278,82.482329
US_OR_41031,2020-01-10,ChIJaQFOkJzuvlQRAlx8mi4opdA,Q253186,geoId/41031,US,United States of America,OR,Oregon,41031,Jefferson County,US,USA,2,,,,,,,23652,12219,11433,3186,2888,2901,2724,2693,3124,3202,2095,839,1837117,44.63,-121.17,4639,78.0,,,,,,5.12,5.42,7.52,13.24,6.92,5.72,19.26,,28.89,6.62,3.648148,-0.722222,8.271605,0.381,,0.465278,78.131462
