location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IA_19111,2020-01-14,ChIJW3_CKy4m54cRRU0CpIhrPO8,Q485787,geoId/19111,US,United States of America,IA,Iowa,19111,Lee County,US,USA,2,,,,,,,34216,17238,16978,4109,3956,3917,4003,3885,5002,4781,2889,1674,1789871,40.642778,-91.474444,1395,76.927273,,,,,4.43,5.54,14.67,8.31,6.92,8.86,14.95,7.47,,13.57,6.09,7.75,8.58,7.75,5.26,9.41,29.35,9.41,7.2,,10.24,40.7,7.75,10.52,5.81,6.09,5.81,2.761111,-0.027778,5.883333,0.0,1.377778,90.793251
US_IA_19111,2020-01-15,ChIJW3_CKy4m54cRRU0CpIhrPO8,Q485787,geoId/19111,US,United States of America,IA,Iowa,19111,Lee County,US,USA,2,,,,,,,34216,17238,16978,4109,3956,3917,4003,3885,5002,4781,2889,1674,1789871,40.642778,-91.474444,1395,76.927273,,,,,4.1,6.84,9.3,4.38,4.92,6.57,13.95,9.57,3.83,9.57,4.92,7.38,,4.65,4.65,8.48,27.35,4.38,9.03,6.29,9.85,36.93,,6.84,,3.83,,0.711111,-1.766667,3.188889,0.254,0.425926,96.281471
US_IA_19111,2020-01-16,ChIJW3_CKy4m54cRRU0CpIhrPO8,Q485787,geoId/19111,US,United States of America,IA,Iowa,19111,Lee County,US,USA,2,,,,,,,34216,17238,16978,4109,3956,3917,4003,3885,5002,4781,2889,1674,1789871,40.642778,-91.474444,1395,76.927273,,,,,5.79,7.45,8.55,9.38,,4.96,15.44,8.55,,11.86,5.52,6.62,3.86,3.86,4.69,8.82,25.37,6.34,6.34,6.34,4.96,42.47,,8.55,,5.52,,-9.333333,-14.238889,-1.511111,0.0,-13.094444,74.249342
US_IA_19111,2020-01-17,ChIJW3_CKy4m54cRRU0CpIhrPO8,Q485787,geoId/19111,US,United States of America,IA,Iowa,19111,Lee County,US,USA,2,,,,,,,34216,17238,16978,4109,3956,3917,4003,3885,5002,4781,2889,1674,1789871,40.642778,-91.474444,1395,76.927273,,,,,5.74,8.48,10.67,5.74,6.02,9.85,15.04,6.29,4.65,8.48,4.92,8.21,4.65,,4.92,7.11,27.36,,8.21,4.38,7.93,38.84,4.65,9.85,4.92,5.2,,-6.927778,-10.738889,-2.205556,0.6096,-9.311111,83.327802
US_IA_19111,2020-01-18,ChIJW3_CKy4m54cRRU0CpIhrPO8,Q485787,geoId/19111,US,United States of America,IA,Iowa,19111,Lee County,US,USA,2,,,,,,,34216,17238,16978,4109,3956,3917,4003,3885,5002,4781,2889,1674,1789871,40.642778,-91.474444,1395,76.927273,,,,,6.93,7.88,6.3,8.51,6.62,5.36,15.44,5.99,,8.51,,5.04,5.04,,,8.82,24.58,6.3,9.45,,,38.45,,5.67,5.67,,,-2.35,-10.933333,1.811111,10.414,-3.961111,88.776355
US_IA_19111,2020-01-19,ChIJW3_CKy4m54cRRU0CpIhrPO8,Q485787,geoId/19111,US,United States of America,IA,Iowa,19111,Lee County,US,USA,2,,,,,,,34216,17238,16978,4109,3956,3917,4003,3885,5002,4781,2889,1674,1789871,40.642778,-91.474444,1395,76.927273,,,,,5.46,5.46,6.37,6.97,5.46,7.58,10.92,7.58,4.85,7.88,8.19,,6.67,,,7.88,21.83,6.37,4.25,,4.55,40.03,,,5.76,,4.25,-14.838889,-17.461111,-10.833333,0.592667,-19.027778,70.574598
US_IA_19111,2020-01-20,ChIJW3_CKy4m54cRRU0CpIhrPO8,Q485787,geoId/19111,US,United States of America,IA,Iowa,19111,Lee County,US,USA,2,,,,,,,34216,17238,16978,4109,3956,3917,4003,3885,5002,4781,2889,1674,1789871,40.642778,-91.474444,1395,76.927273,,,,,6.43,5.31,9.22,8.38,6.99,6.15,18.16,7.27,6.15,12.02,5.31,6.43,4.75,6.71,6.71,9.78,31.86,5.87,5.31,6.71,4.75,39.12,4.75,8.38,4.47,5.31,,-11.987654,-13.765432,-8.32716,0.0,-14.697531,80.420559
US_IA_19111,2020-01-21,ChIJW3_CKy4m54cRRU0CpIhrPO8,Q485787,geoId/19111,US,United States of America,IA,Iowa,19111,Lee County,US,USA,2,,,,,,,34216,17238,16978,4109,3956,3917,4003,3885,5002,4781,2889,1674,1789871,40.642778,-91.474444,1395,76.927273,,,,,5.32,10.08,9.24,5.04,5.88,3.92,21.28,8.68,7.28,9.52,4.76,8.96,9.52,5.88,11.2,8.12,31.92,6.72,7.56,9.24,5.88,42.0,,6.72,6.44,,,-10.877778,-15.666667,-3.761111,0.0,-12.641975,84.737326
US_IA_19111,2020-01-22,ChIJW3_CKy4m54cRRU0CpIhrPO8,Q485787,geoId/19111,US,United States of America,IA,Iowa,19111,Lee County,US,USA,2,,,,,,,34216,17238,16978,4109,3956,3917,4003,3885,5002,4781,2889,1674,1789871,40.642778,-91.474444,1395,76.927273,,,,,6.56,5.47,7.66,6.84,5.47,4.92,20.24,9.57,7.11,10.12,,5.2,7.66,5.47,8.48,8.48,23.79,6.29,5.47,12.03,8.75,42.66,6.02,6.29,9.03,6.02,4.38,-2.683333,-5.155556,0.733333,0.0,-5.872222,78.982102
US_IA_19111,2020-01-23,ChIJW3_CKy4m54cRRU0CpIhrPO8,Q485787,geoId/19111,US,United States of America,IA,Iowa,19111,Lee County,US,USA,2,,,,,,,34216,17238,16978,4109,3956,3917,4003,3885,5002,4781,2889,1674,1789871,40.642778,-91.474444,1395,76.927273,,,,,8.41,8.95,10.31,7.59,6.51,4.34,18.17,9.49,6.78,11.94,6.24,6.51,3.8,4.61,6.24,8.95,28.21,7.05,4.88,7.59,4.34,37.43,,7.05,5.15,,5.7,0.155556,-0.811111,1.555556,0.338667,-0.909722,92.292252
US_IA_19111,2020-01-24,ChIJW3_CKy4m54cRRU0CpIhrPO8,Q485787,geoId/19111,US,United States of America,IA,Iowa,19111,Lee County,US,USA,2,,,,,,,34216,17238,16978,4109,3956,3917,4003,3885,5002,4781,2889,1674,1789871,40.642778,-91.474444,1395,76.927273,,,,,6.47,9.85,11.82,12.39,,4.79,24.77,6.47,7.32,12.67,6.47,4.5,5.63,3.94,3.94,7.32,32.94,,9.01,,6.19,38.29,,6.47,6.76,4.22,7.32,0.5,0.061728,1.401235,3.7084,0.161111,97.625881
US_IA_19111,2020-01-25,ChIJW3_CKy4m54cRRU0CpIhrPO8,Q485787,geoId/19111,US,United States of America,IA,Iowa,19111,Lee County,US,USA,2,,,,,,,34216,17238,16978,4109,3956,3917,4003,3885,5002,4781,2889,1674,1789871,40.642778,-91.474444,1395,76.927273,,,,,,7.88,8.83,7.57,8.83,8.2,15.77,7.88,5.05,9.46,8.2,6.62,4.73,,8.2,7.57,32.17,,6.31,5.05,,46.67,,6.31,4.73,4.42,5.05,0.122222,-0.761111,1.394444,0.3048,-1.127778,91.420192
US_IA_19111,2020-01-26,ChIJW3_CKy4m54cRRU0CpIhrPO8,Q485787,geoId/19111,US,United States of America,IA,Iowa,19111,Lee County,US,USA,2,,,,,,,34216,17238,16978,4109,3956,3917,4003,3885,5002,4781,2889,1674,1789871,40.642778,-91.474444,1395,76.927273,,,,,11.13,8.2,9.38,6.15,4.98,,20.21,8.2,,7.91,4.39,,,,6.45,8.5,33.98,6.15,5.27,8.2,4.69,36.62,,7.03,,4.39,,-3.744444,-8.411111,0.522222,0.0,-5.209877,88.99937
US_IA_19111,2020-01-27,ChIJW3_CKy4m54cRRU0CpIhrPO8,Q485787,geoId/19111,US,United States of America,IA,Iowa,19111,Lee County,US,USA,2,,,,,,,34216,17238,16978,4109,3956,3917,4003,3885,5002,4781,2889,1674,1789871,40.642778,-91.474444,1395,76.927273,,,,,4.09,7.64,9.55,6.82,6.82,5.46,23.19,,6.0,6.27,5.46,,4.09,5.18,5.18,7.09,35.74,7.91,10.09,5.73,7.37,42.56,4.64,8.46,5.46,7.09,5.73,-1.533333,-3.022222,-0.216667,0.0,-2.349206,94.98487
US_IA_19111,2020-01-28,ChIJW3_CKy4m54cRRU0CpIhrPO8,Q485787,geoId/19111,US,United States of America,IA,Iowa,19111,Lee County,US,USA,2,,,,,,,34216,17238,16978,4109,3956,3917,4003,3885,5002,4781,2889,1674,1789871,40.642778,-91.474444,1395,76.927273,,,,,5.74,4.92,5.74,8.47,,5.2,27.61,7.66,,9.02,6.01,4.1,7.11,4.92,4.92,10.94,41.56,6.83,6.83,,5.47,47.02,4.65,6.01,4.37,,5.2,-2.8,-4.938889,-0.666667,0.0,-3.911111,92.21666
US_IA_19111,2020-01-29,ChIJW3_CKy4m54cRRU0CpIhrPO8,Q485787,geoId/19111,US,United States of America,IA,Iowa,19111,Lee County,US,USA,2,,,,,,,34216,17238,16978,4109,3956,3917,4003,3885,5002,4781,2889,1674,1789871,40.642778,-91.474444,1395,76.927273,,,,,8.21,4.93,6.29,8.76,4.93,8.76,23.26,5.75,4.38,8.21,4.93,6.57,5.2,4.65,6.02,6.57,38.31,5.75,7.39,4.93,5.47,45.97,4.38,11.49,8.48,,9.3,-4.588889,-5.533333,-2.488889,0.0,-5.561728,92.397146
US_IA_19111,2020-01-30,ChIJW3_CKy4m54cRRU0CpIhrPO8,Q485787,geoId/19111,US,United States of America,IA,Iowa,19111,Lee County,US,USA,2,,,,,,,34216,17238,16978,4109,3956,3917,4003,3885,5002,4781,2889,1674,1789871,40.642778,-91.474444,1395,76.927273,,,,,8.38,8.65,7.84,11.62,9.19,9.19,26.49,6.49,6.49,7.84,4.05,7.3,6.76,4.87,4.59,7.57,39.74,6.76,10.0,5.41,5.68,40.82,7.57,6.76,6.76,4.05,5.14,-2.711111,-3.972222,-0.422222,0.0,-4.266667,89.205819
US_IA_19111,2020-01-31,ChIJW3_CKy4m54cRRU0CpIhrPO8,Q485787,geoId/19111,US,United States of America,IA,Iowa,19111,Lee County,US,USA,2,,,,,,,34216,17238,16978,4109,3956,3917,4003,3885,5002,4781,2889,1674,1789871,40.642778,-91.474444,1395,76.927273,,,,,5.45,4.36,9.0,6.54,5.72,7.09,25.9,7.91,4.09,10.9,8.72,7.91,5.45,,3.82,10.09,35.44,6.54,7.36,5.18,4.09,37.62,6.82,7.09,4.63,4.09,4.91,-0.427778,-3.372222,2.405556,0.1524,-1.654321,90.877559
US_IA_19111,2020-02-01,ChIJW3_CKy4m54cRRU0CpIhrPO8,Q485787,geoId/19111,US,United States of America,IA,Iowa,19111,Lee County,US,USA,2,,,,,,,34216,17238,16978,4109,3956,3917,4003,3885,5002,4781,2889,1674,1789871,40.642778,-91.474444,1395,76.927273,,,,,6.13,7.36,8.89,5.52,,5.52,23.0,9.2,5.52,6.44,6.44,,6.13,,9.51,7.97,26.38,4.91,7.36,7.05,7.05,43.25,6.44,6.75,4.6,,,1.533333,0.877778,3.0,0.1016,0.327778,91.785441
US_IA_19111,2020-02-02,ChIJW3_CKy4m54cRRU0CpIhrPO8,Q485787,geoId/19111,US,United States of America,IA,Iowa,19111,Lee County,US,USA,2,,,,,,,34216,17238,16978,4109,3956,3917,4003,3885,5002,4781,2889,1674,1789871,40.642778,-91.474444,1395,76.927273,,,,,5.66,,8.05,4.17,5.96,8.05,22.65,6.85,4.17,8.64,7.15,5.96,4.17,,,6.56,28.61,,7.75,,,40.53,,8.94,,,,5.994444,1.544444,14.188889,0.0,0.794444,69.460707
US_IA_19111,2020-02-03,ChIJW3_CKy4m54cRRU0CpIhrPO8,Q485787,geoId/19111,US,United States of America,IA,Iowa,19111,Lee County,US,USA,2,,,,,,,34216,17238,16978,4109,3956,3917,4003,3885,5002,4781,2889,1674,1789871,40.642778,-91.474444,1395,76.927273,,,,,5.05,9.3,4.78,9.3,7.17,9.03,23.38,6.91,,6.11,,5.58,7.44,4.25,4.52,8.23,44.09,5.31,7.17,6.91,,41.7,5.58,6.64,6.64,,8.5,3.833333,-0.166667,9.35,0.0,1.094444,82.687694
US_IA_19111,2020-02-04,ChIJW3_CKy4m54cRRU0CpIhrPO8,Q485787,geoId/19111,US,United States of America,IA,Iowa,19111,Lee County,US,USA,2,,,,,,,34216,17238,16978,4109,3956,3917,4003,3885,5002,4781,2889,1674,1789871,40.642778,-91.474444,1395,76.927273,,,,,8.61,6.99,10.49,8.07,8.61,7.26,12.1,8.87,9.68,11.03,9.41,6.72,4.57,4.03,5.11,8.61,34.96,6.72,4.3,6.45,5.38,44.37,7.26,6.72,10.22,7.53,6.72,1.188889,-0.672222,4.027778,0.0,-2.916667,74.366328
US_IA_19111,2020-02-05,ChIJW3_CKy4m54cRRU0CpIhrPO8,Q485787,geoId/19111,US,United States of America,IA,Iowa,19111,Lee County,US,USA,2,,,,,,,34216,17238,16978,4109,3956,3917,4003,3885,5002,4781,2889,1674,1789871,40.642778,-91.474444,1395,76.927273,,,,,6.43,6.16,9.64,6.96,6.43,5.89,22.77,9.11,4.55,10.71,8.04,3.75,5.89,,,9.38,34.82,4.29,9.11,3.75,6.16,41.52,,10.45,5.09,3.75,7.23,-2.05,-3.438889,-0.372222,0.036286,-8.183333,63.162522
US_IA_19111,2020-02-06,ChIJW3_CKy4m54cRRU0CpIhrPO8,Q485787,geoId/19111,US,United States of America,IA,Iowa,19111,Lee County,US,USA,2,,,,,,,34216,17238,16978,4109,3956,3917,4003,3885,5002,4781,2889,1674,1789871,40.642778,-91.474444,1395,76.927273,,,,,6.28,4.37,11.74,12.01,7.64,6.82,22.38,8.73,10.37,6.0,6.0,7.64,8.73,4.91,,6.0,37.12,6.82,6.82,4.09,4.37,40.94,4.09,8.19,6.82,5.46,4.64,-2.672222,-5.688889,0.538889,0.4445,-6.322222,76.180815
US_IA_19111,2020-02-07,ChIJW3_CKy4m54cRRU0CpIhrPO8,Q485787,geoId/19111,US,United States of America,IA,Iowa,19111,Lee County,US,USA,2,,,,,,,34216,17238,16978,4109,3956,3917,4003,3885,5002,4781,2889,1674,1789871,40.642778,-91.474444,1395,76.927273,,,,,11.98,5.99,10.62,7.36,4.63,5.72,23.15,11.44,,8.72,5.99,6.54,7.63,5.17,4.09,9.53,38.68,8.72,6.81,5.72,,40.59,,5.17,5.99,,5.72,-3.527778,-7.6,0.816667,0.084667,-6.888889,77.822264
US_IA_19111,2020-02-08,ChIJW3_CKy4m54cRRU0CpIhrPO8,Q485787,geoId/19111,US,United States of America,IA,Iowa,19111,Lee County,US,USA,2,,,,,,,34216,17238,16978,4109,3956,3917,4003,3885,5002,4781,2889,1674,1789871,40.642778,-91.474444,1395,76.927273,,,,,7.04,7.04,9.92,5.12,,6.72,22.71,11.52,,8.0,7.04,7.04,4.48,4.48,5.44,6.72,32.95,4.8,13.12,5.44,7.36,40.63,5.12,10.24,8.32,,,-2.705556,-5.427778,0.211111,0.0,-4.994444,84.381747
US_IA_19111,2020-02-09,ChIJW3_CKy4m54cRRU0CpIhrPO8,Q485787,geoId/19111,US,United States of America,IA,Iowa,19111,Lee County,US,USA,2,,,,,,,34216,17238,16978,4109,3956,3917,4003,3885,5002,4781,2889,1674,1789871,40.642778,-91.474444,1395,76.927273,,,,,4.94,8.03,8.64,8.64,,8.95,24.39,9.26,,9.26,5.25,,6.79,,,5.25,29.63,5.87,8.03,,6.48,38.58,4.32,7.41,,,,0.138889,-3.672222,4.088889,0.762,-2.05,85.345854
US_IA_19111,2020-02-10,ChIJW3_CKy4m54cRRU0CpIhrPO8,Q485787,geoId/19111,US,United States of America,IA,Iowa,19111,Lee County,US,USA,2,,,,,,,34216,17238,16978,4109,3956,3917,4003,3885,5002,4781,2889,1674,1789871,40.642778,-91.474444,1395,76.927273,,,,,5.5,10.99,9.62,7.15,6.87,6.32,25.84,9.07,6.87,9.62,4.67,4.67,7.42,,9.07,7.97,40.68,9.07,10.72,5.5,5.5,44.26,,8.8,6.32,8.25,5.5,-1.183333,-4.133333,3.016667,0.3048,-3.427778,84.927295
US_IA_19111,2020-02-11,ChIJW3_CKy4m54cRRU0CpIhrPO8,Q485787,geoId/19111,US,United States of America,IA,Iowa,19111,Lee County,US,USA,2,,,,,,,34216,17238,16978,4109,3956,3917,4003,3885,5002,4781,2889,1674,1789871,40.642778,-91.474444,1395,76.927273,,,,,3.74,7.21,6.95,10.42,5.08,5.08,29.65,12.29,4.54,9.62,5.08,5.88,8.81,6.14,,11.75,38.46,7.75,7.75,6.14,7.21,40.33,5.88,5.61,8.81,4.54,4.81,-0.372222,-2.461111,2.927778,0.0,-3.55,79.317678
US_IA_19111,2020-02-12,ChIJW3_CKy4m54cRRU0CpIhrPO8,Q485787,geoId/19111,US,United States of America,IA,Iowa,19111,Lee County,US,USA,2,,,,,,,34216,17238,16978,4109,3956,3917,4003,3885,5002,4781,2889,1674,1789871,40.642778,-91.474444,1395,76.927273,,,,,,8.49,8.49,9.28,,6.63,32.1,11.41,5.57,11.41,3.71,4.24,12.73,5.3,,6.9,34.75,3.71,8.75,5.04,6.63,33.95,,5.57,6.37,7.43,3.98,-1.344444,-3.772222,1.527778,2.1844,-3.816667,83.339764
US_IA_19111,2020-02-13,ChIJW3_CKy4m54cRRU0CpIhrPO8,Q485787,geoId/19111,US,United States of America,IA,Iowa,19111,Lee County,US,USA,2,,,,,,,34216,17238,16978,4109,3956,3917,4003,3885,5002,4781,2889,1674,1789871,40.642778,-91.474444,1395,76.927273,,,,,5.46,6.82,10.64,6.0,5.18,,25.09,11.73,4.91,10.37,4.36,6.0,7.09,,,9.82,32.73,5.46,6.55,,,32.73,4.36,5.18,6.0,4.91,4.09,-10.161111,-18.238889,0.072222,3.048,-12.244444,84.792155
US_IA_19111,2020-02-14,ChIJW3_CKy4m54cRRU0CpIhrPO8,Q485787,geoId/19111,US,United States of America,IA,Iowa,19111,Lee County,US,USA,2,,,,,,,34216,17238,16978,4109,3956,3917,4003,3885,5002,4781,2889,1674,1789871,40.642778,-91.474444,1395,76.927273,,,,,6.5,6.8,10.05,,6.8,6.21,14.48,9.75,4.14,8.57,,5.03,8.57,4.73,5.91,5.91,33.69,5.03,8.87,5.03,4.43,35.17,,9.46,4.73,4.73,4.14,-17.5,-22.966667,-10.1,0.0,-21.672222,70.046965
