location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_AK_02164,2020-02-03,ChIJI26TK2JC6FYR2uVT9p4NXxo,Q511679,geoId/02164,US,United States of America,AK,Alaska,02164,Lake and Peninsula,US,USA,2,,,1612,835,777,265,225,230,224,185,224,162,73,24,2605288,58.4,-156.18,80049,77.0,0.2,-1.505556,1.805556,0.3556,609.6,-2.691358,82.703271
US_AK_02164,2020-02-04,ChIJI26TK2JC6FYR2uVT9p4NXxo,Q511679,geoId/02164,US,United States of America,AK,Alaska,02164,Lake and Peninsula,US,USA,2,,,1612,835,777,265,225,230,224,185,224,162,73,24,2605288,58.4,-156.18,80049,77.0,-0.161111,-2.755556,2.127778,1.0414,609.6,-1.54321,91.645271
US_AK_02164,2020-02-05,ChIJI26TK2JC6FYR2uVT9p4NXxo,Q511679,geoId/02164,US,United States of America,AK,Alaska,02164,Lake and Peninsula,US,USA,2,,,1612,835,777,265,225,230,224,185,224,162,73,24,2605288,58.4,-156.18,80049,77.0,0.294444,-2.588889,1.605556,0.6096,739.14,-0.62963,94.160789
US_AK_02164,2020-02-06,ChIJI26TK2JC6FYR2uVT9p4NXxo,Q511679,geoId/02164,US,United States of America,AK,Alaska,02164,Lake and Peninsula,US,USA,2,,,1612,835,777,265,225,230,224,185,224,162,73,24,2605288,58.4,-156.18,80049,77.0,-1.788889,-4.844444,1.05,1.1684,739.14,-2.969136,91.93127
US_AK_02164,2020-02-07,ChIJI26TK2JC6FYR2uVT9p4NXxo,Q511679,geoId/02164,US,United States of America,AK,Alaska,02164,Lake and Peninsula,US,USA,2,,,1612,835,777,265,225,230,224,185,224,162,73,24,2605288,58.4,-156.18,80049,77.0,-1.411111,-5.088889,1.155556,0.508,789.94,-2.691358,92.22713
US_AK_02164,2020-02-08,ChIJI26TK2JC6FYR2uVT9p4NXxo,Q511679,geoId/02164,US,United States of America,AK,Alaska,02164,Lake and Peninsula,US,USA,2,,,1612,835,777,265,225,230,224,185,224,162,73,24,2605288,58.4,-156.18,80049,77.0,1.055556,-4.233333,3.077778,0.2286,690.88,-1.345679,84.642881
US_AK_02164,2020-02-09,ChIJI26TK2JC6FYR2uVT9p4NXxo,Q511679,geoId/02164,US,United States of America,AK,Alaska,02164,Lake and Peninsula,US,USA,2,,,1612,835,777,265,225,230,224,185,224,162,73,24,2605288,58.4,-156.18,80049,77.0,-3.105556,-8.088889,3.005556,0.6604,711.2,-5.216049,87.690779
US_AK_02164,2020-02-10,ChIJI26TK2JC6FYR2uVT9p4NXxo,Q511679,geoId/02164,US,United States of America,AK,Alaska,02164,Lake and Peninsula,US,USA,2,,,1612,835,777,265,225,230,224,185,224,162,73,24,2605288,58.4,-156.18,80049,77.0,-12.844444,-19.627778,-1.811111,0.3048,711.2,-15.679012,81.084046
US_AK_02164,2020-02-11,ChIJI26TK2JC6FYR2uVT9p4NXxo,Q511679,geoId/02164,US,United States of America,AK,Alaska,02164,Lake and Peninsula,US,USA,2,,,1612,835,777,265,225,230,224,185,224,162,73,24,2605288,58.4,-156.18,80049,77.0,-14.622222,-18.95,-8.55,0.0508,711.2,-18.493827,72.498664
US_AK_02164,2020-02-12,ChIJI26TK2JC6FYR2uVT9p4NXxo,Q511679,geoId/02164,US,United States of America,AK,Alaska,02164,Lake and Peninsula,US,USA,2,,,1612,835,777,265,225,230,224,185,224,162,73,24,2605288,58.4,-156.18,80049,77.0,-8.705556,-15.338889,-5.016667,0.9144,759.46,-11.901235,81.534939
US_AK_02164,2020-02-13,ChIJI26TK2JC6FYR2uVT9p4NXxo,Q511679,geoId/02164,US,United States of America,AK,Alaska,02164,Lake and Peninsula,US,USA,2,,,1612,835,777,265,225,230,224,185,224,162,73,24,2605288,58.4,-156.18,80049,77.0,-17.883333,-22.477778,-9.522222,0.1524,759.46,-22.641975,67.35928
US_AK_02164,2020-02-14,ChIJI26TK2JC6FYR2uVT9p4NXxo,Q511679,geoId/02164,US,United States of America,AK,Alaska,02164,Lake and Peninsula,US,USA,2,,,1612,835,777,265,225,230,224,185,224,162,73,24,2605288,58.4,-156.18,80049,77.0,-12.122222,-20.694444,-6.733333,0.5588,810.26,-16.006173,79.485882
US_AK_02164,2020-02-15,ChIJI26TK2JC6FYR2uVT9p4NXxo,Q511679,geoId/02164,US,United States of America,AK,Alaska,02164,Lake and Peninsula,US,USA,2,,,1612,835,777,265,225,230,224,185,224,162,73,24,2605288,58.4,-156.18,80049,77.0,-8.077778,-14.505556,-3.444444,1.1938,861.06,-10.117284,89.213727
US_AK_02164,2020-02-16,ChIJI26TK2JC6FYR2uVT9p4NXxo,Q511679,geoId/02164,US,United States of America,AK,Alaska,02164,Lake and Peninsula,US,USA,2,,,1612,835,777,265,225,230,224,185,224,162,73,24,2605288,58.4,-156.18,80049,77.0,-5.255556,-10.083333,-1.788889,1.0414,939.8,-6.845679,91.428493
US_AK_02164,2020-02-17,ChIJI26TK2JC6FYR2uVT9p4NXxo,Q511679,geoId/02164,US,United States of America,AK,Alaska,02164,Lake and Peninsula,US,USA,2,,,1612,835,777,265,225,230,224,185,224,162,73,24,2605288,58.4,-156.18,80049,77.0,0.622222,-4.561111,2.816667,1.1684,840.74,-1.32716,87.715595
US_AK_02164,2020-02-18,ChIJI26TK2JC6FYR2uVT9p4NXxo,Q511679,geoId/02164,US,United States of America,AK,Alaska,02164,Lake and Peninsula,US,USA,2,,,1612,835,777,265,225,230,224,185,224,162,73,24,2605288,58.4,-156.18,80049,77.0,0.518519,-1.425926,3.209877,3.443111,711.2,-2.090278,82.918517
US_AK_02164,2020-02-19,ChIJI26TK2JC6FYR2uVT9p4NXxo,Q511679,geoId/02164,US,United States of America,AK,Alaska,02164,Lake and Peninsula,US,USA,2,,,1612,835,777,265,225,230,224,185,224,162,73,24,2605288,58.4,-156.18,80049,77.0,-2.922222,-5.972222,0.772222,0.4318,789.94,-4.246914,90.337674
US_AK_02164,2020-02-20,ChIJI26TK2JC6FYR2uVT9p4NXxo,Q511679,geoId/02164,US,United States of America,AK,Alaska,02164,Lake and Peninsula,US,USA,2,,,1612,835,777,265,225,230,224,185,224,162,73,24,2605288,58.4,-156.18,80049,77.0,-0.972222,-5.2,1.222222,0.395111,840.74,-2.506173,89.978066
US_AK_02164,2020-02-21,ChIJI26TK2JC6FYR2uVT9p4NXxo,Q511679,geoId/02164,US,United States of America,AK,Alaska,02164,Lake and Peninsula,US,USA,2,,,1612,835,777,265,225,230,224,185,224,162,73,24,2605288,58.4,-156.18,80049,77.0,-8.3,-12.038889,-0.472222,1.4986,990.6,-10.179012,85.878299
US_AK_02164,2020-02-22,ChIJI26TK2JC6FYR2uVT9p4NXxo,Q511679,geoId/02164,US,United States of America,AK,Alaska,02164,Lake and Peninsula,US,USA,2,,,1612,835,777,265,225,230,224,185,224,162,73,24,2605288,58.4,-156.18,80049,77.0,-14.511111,-18.761111,-8.294444,0.0508,1069.34,-17.734568,76.237781
US_AK_02164,2020-02-23,ChIJI26TK2JC6FYR2uVT9p4NXxo,Q511679,geoId/02164,US,United States of America,AK,Alaska,02164,Lake and Peninsula,US,USA,2,,,1612,835,777,265,225,230,224,185,224,162,73,24,2605288,58.4,-156.18,80049,77.0,-19.622222,-25.988889,-10.527778,0.0,1069.34,-23.475309,74.0901
US_AK_02164,2020-02-24,ChIJI26TK2JC6FYR2uVT9p4NXxo,Q511679,geoId/02164,US,United States of America,AK,Alaska,02164,Lake and Peninsula,US,USA,2,,,1612,835,777,265,225,230,224,185,224,162,73,24,2605288,58.4,-156.18,80049,77.0,-16.683333,-22.738889,-8.938889,0.0,1021.08,-21.623457,67.713662
US_AK_02164,2020-02-25,ChIJI26TK2JC6FYR2uVT9p4NXxo,Q511679,geoId/02164,US,United States of America,AK,Alaska,02164,Lake and Peninsula,US,USA,2,,,1612,835,777,265,225,230,224,185,224,162,73,24,2605288,58.4,-156.18,80049,77.0,-10.177778,-18.172222,-6.466667,0.0,970.28,-16.345679,64.748592
US_AK_02164,2020-02-26,ChIJI26TK2JC6FYR2uVT9p4NXxo,Q511679,geoId/02164,US,United States of America,AK,Alaska,02164,Lake and Peninsula,US,USA,2,,,1612,835,777,265,225,230,224,185,224,162,73,24,2605288,58.4,-156.18,80049,77.0,-10.966667,-14.516667,-6.322222,0.0,970.28,-15.851852,69.761481
US_AK_02164,2020-02-27,ChIJI26TK2JC6FYR2uVT9p4NXxo,Q511679,geoId/02164,US,United States of America,AK,Alaska,02164,Lake and Peninsula,US,USA,2,,,1612,835,777,265,225,230,224,185,224,162,73,24,2605288,58.4,-156.18,80049,77.0,-11.744444,-15.633333,-6.85,0.1524,970.28,-15.901235,71.556221
US_AK_02164,2020-02-28,ChIJI26TK2JC6FYR2uVT9p4NXxo,Q511679,geoId/02164,US,United States of America,AK,Alaska,02164,Lake and Peninsula,US,USA,2,,,1612,835,777,265,225,230,224,185,224,162,73,24,2605288,58.4,-156.18,80049,77.0,-17.37037,-22.771605,-10.0,0.0,970.28,-21.215278,73.34264
US_AK_02164,2020-02-29,ChIJI26TK2JC6FYR2uVT9p4NXxo,Q511679,geoId/02164,US,United States of America,AK,Alaska,02164,Lake and Peninsula,US,USA,2,,,1612,835,777,265,225,230,224,185,224,162,73,24,2605288,58.4,-156.18,80049,77.0,-11.516667,-20.705556,-1.483333,0.0635,990.6,-15.314815,75.376452
US_AK_02164,2020-03-01,ChIJI26TK2JC6FYR2uVT9p4NXxo,Q511679,geoId/02164,US,United States of America,AK,Alaska,02164,Lake and Peninsula,US,USA,2,,,1612,835,777,265,225,230,224,185,224,162,73,24,2605288,58.4,-156.18,80049,77.0,0.366667,-2.911111,2.933333,2.0574,1239.52,-1.111111,90.743561
US_AK_02164,2020-03-02,ChIJI26TK2JC6FYR2uVT9p4NXxo,Q511679,geoId/02164,US,United States of America,AK,Alaska,02164,Lake and Peninsula,US,USA,2,,,1612,835,777,265,225,230,224,185,224,162,73,24,2605288,58.4,-156.18,80049,77.0,-8.944444,-13.444444,-1.296296,2.144889,1320.8,-11.708333,80.992331
US_AK_02164,2020-03-03,ChIJI26TK2JC6FYR2uVT9p4NXxo,Q511679,geoId/02164,US,United States of America,AK,Alaska,02164,Lake and Peninsula,US,USA,2,,,1612,835,777,265,225,230,224,185,224,162,73,24,2605288,58.4,-156.18,80049,77.0,-16.907407,-21.765432,-7.888889,0.056444,1320.8,-20.791667,71.971897
US_AK_02164,2020-03-04,ChIJI26TK2JC6FYR2uVT9p4NXxo,Q511679,geoId/02164,US,United States of America,AK,Alaska,02164,Lake and Peninsula,US,USA,2,,,1612,835,777,265,225,230,224,185,224,162,73,24,2605288,58.4,-156.18,80049,77.0,-17.166667,-21.679012,-12.092593,0.028222,1320.8,-21.4375,69.097897
US_AK_02164,2020-03-05,ChIJI26TK2JC6FYR2uVT9p4NXxo,Q511679,geoId/02164,US,United States of America,AK,Alaska,02164,Lake and Peninsula,US,USA,2,,,1612,835,777,265,225,230,224,185,224,162,73,24,2605288,58.4,-156.18,80049,77.0,-16.061728,-21.82716,-10.925926,0.0,1320.8,-20.611111,67.610605
US_AK_02164,2020-03-06,ChIJI26TK2JC6FYR2uVT9p4NXxo,Q511679,geoId/02164,US,United States of America,AK,Alaska,02164,Lake and Peninsula,US,USA,2,,,1612,835,777,265,225,230,224,185,224,162,73,24,2605288,58.4,-156.18,80049,77.0,-12.777778,-20.41358,-4.283951,0.0,1320.8,-17.645833,69.005459
US_AK_02164,2020-03-07,ChIJI26TK2JC6FYR2uVT9p4NXxo,Q511679,geoId/02164,US,United States of America,AK,Alaska,02164,Lake and Peninsula,US,USA,2,,,1612,835,777,265,225,230,224,185,224,162,73,24,2605288,58.4,-156.18,80049,77.0,-3.438272,-6.524691,0.419753,0.903111,1450.34,-5.513889,86.85384
US_AK_02164,2020-03-08,ChIJI26TK2JC6FYR2uVT9p4NXxo,Q511679,geoId/02164,US,United States of America,AK,Alaska,02164,Lake and Peninsula,US,USA,2,,,1612,835,777,265,225,230,224,185,224,162,73,24,2605288,58.4,-156.18,80049,77.0,-1.395062,-4.277778,0.938272,3.414889,1750.06,-2.083333,96.053642
US_AK_02164,2020-03-09,ChIJI26TK2JC6FYR2uVT9p4NXxo,Q511679,geoId/02164,US,United States of America,AK,Alaska,02164,Lake and Peninsula,US,USA,2,,,1612,835,777,265,225,230,224,185,224,162,73,24,2605288,58.4,-156.18,80049,77.0,-6.969136,-11.487654,-0.197531,2.596444,1750.06,-9.347222,85.379845
US_AK_02164,2020-03-10,ChIJI26TK2JC6FYR2uVT9p4NXxo,Q511679,geoId/02164,US,United States of America,AK,Alaska,02164,Lake and Peninsula,US,USA,2,,,1612,835,777,265,225,230,224,185,224,162,73,24,2605288,58.4,-156.18,80049,77.0,-14.422222,-19.944444,-6.055556,0.1016,1699.26,-19.290123,67.001964
US_AK_02164,2020-03-11,ChIJI26TK2JC6FYR2uVT9p4NXxo,Q511679,geoId/02164,US,United States of America,AK,Alaska,02164,Lake and Peninsula,US,USA,2,,,1612,835,777,265,225,230,224,185,224,162,73,24,2605288,58.4,-156.18,80049,77.0,-16.561111,-23.494444,-8.666667,0.0,1651.0,-21.290123,66.886498
US_AK_02164,2020-03-12,ChIJI26TK2JC6FYR2uVT9p4NXxo,Q511679,geoId/02164,US,United States of America,AK,Alaska,02164,Lake and Peninsula,US,USA,2,,,1612,835,777,265,225,230,224,185,224,162,73,24,2605288,58.4,-156.18,80049,77.0,-13.838889,-22.294444,-6.494444,0.0,1569.72,-18.679012,68.831773
US_AK_02164,2020-03-13,ChIJI26TK2JC6FYR2uVT9p4NXxo,Q511679,geoId/02164,US,United States of America,AK,Alaska,02164,Lake and Peninsula,US,USA,2,,,1612,835,777,265,225,230,224,185,224,162,73,24,2605288,58.4,-156.18,80049,77.0,-8.617284,-16.41358,-0.154321,0.0,1369.06,-13.534722,70.507152
US_AK_02164,2020-03-14,ChIJI26TK2JC6FYR2uVT9p4NXxo,Q511679,geoId/02164,US,United States of America,AK,Alaska,02164,Lake and Peninsula,US,USA,2,,,1612,835,777,265,225,230,224,185,224,162,73,24,2605288,58.4,-156.18,80049,77.0,-5.512346,-10.345679,0.222222,0.0,1069.34,-9.298611,78.231571
US_AK_02164,2020-03-15,ChIJI26TK2JC6FYR2uVT9p4NXxo,Q511679,geoId/02164,US,United States of America,AK,Alaska,02164,Lake and Peninsula,US,USA,2,,,1612,835,777,265,225,230,224,185,224,162,73,24,2605288,58.4,-156.18,80049,77.0,-3.259259,-9.191358,0.037037,0.0,840.74,-7.118056,76.799011
US_AK_02164,2020-03-16,ChIJI26TK2JC6FYR2uVT9p4NXxo,Q511679,geoId/02164,US,United States of America,AK,Alaska,02164,Lake and Peninsula,US,USA,2,,,1612,835,777,265,225,230,224,185,224,162,73,24,2605288,58.4,-156.18,80049,77.0,-0.458333,-3.916667,2.923611,0.0,690.88,-4.31746,77.985785
US_AK_02164,2020-03-17,ChIJI26TK2JC6FYR2uVT9p4NXxo,Q511679,geoId/02164,US,United States of America,AK,Alaska,02164,Lake and Peninsula,US,USA,2,,,1612,835,777,265,225,230,224,185,224,162,73,24,2605288,58.4,-156.18,80049,77.0,1.364198,-1.475309,3.716049,0.4445,609.6,-1.097222,85.27638
