location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_KY_21103,2020-01-01,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,,,,11.92,14.15,17.88,46.93,4.322222,0.716667,9.594444,0.0,,-2.728395,60.134892
US_KY_21103,2020-01-02,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,,,,23.81,26.11,31.49,50.69,6.444444,1.122222,11.066667,0.366889,,-0.388889,61.508172
US_KY_21103,2020-01-03,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,,,,,14.4,21.98,47.74,10.977778,5.75,12.3,10.950222,,10.012346,93.70431
US_KY_21103,2020-01-04,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,,,,12.2,14.49,22.11,55.66,6.533333,2.355556,12.15,10.922,,4.012346,84.171761
US_KY_21103,2020-01-05,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,,,,15.32,,27.57,48.24,3.0,-1.755556,9.6,1.100667,,-2.246914,68.408584
US_KY_21103,2020-01-06,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,,,,11.71,15.61,26.67,31.22,4.355556,-2.122222,9.272222,0.0,,-2.993827,58.928879
US_KY_21103,2020-01-07,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,,,,10.68,,27.01,43.98,3.75,-1.816667,9.85,0.0,,-4.62963,54.503593
US_KY_21103,2020-01-08,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,,,,11.2,15.81,34.25,37.54,4.144444,-0.25,9.622222,0.0,,-6.611111,45.59414
US_KY_21103,2020-01-09,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,,,,,15.6,31.85,37.7,4.788889,-2.088889,15.444444,0.0,,-6.197531,45.536685
US_KY_21103,2020-01-10,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,,,,12.83,9.62,28.86,39.12,14.561111,12.133333,18.216667,0.6096,,5.407407,54.40872
US_KY_21103,2020-01-11,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,,,,14.46,,24.36,40.34,16.611111,12.661111,21.211111,11.909778,,13.104938,80.109064
US_KY_21103,2020-01-12,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,,,,14.86,14.86,21.12,43.81,6.944444,3.583333,19.072222,18.118667,,3.907407,81.337015
US_KY_21103,2020-01-13,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,,,,9.21,,39.3,42.99,5.333333,1.794444,9.45,0.0,,2.283951,80.485332
US_KY_21103,2020-01-14,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,,,,14.12,11.67,22.11,49.13,8.45,2.711111,12.972222,0.254,,5.580247,82.404122
US_KY_21103,2020-01-15,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,,,,9.46,10.09,27.76,35.33,8.711111,1.95,18.227778,0.282222,,7.179012,90.475295
US_KY_21103,2020-01-16,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,,,,12.77,12.13,32.56,40.23,6.527778,1.2,16.005556,0.2794,,0.82716,67.086969
US_KY_21103,2020-01-17,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,,,,10.15,,22.83,36.78,-1.094444,-4.1,7.016667,0.0,,-7.604938,61.063541
US_KY_21103,2020-01-18,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,,,,11.64,16.01,26.92,45.84,6.416667,-1.966667,12.027778,1.636889,,0.54321,66.095175
US_KY_21103,2020-01-19,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,,,,11.16,14.13,17.11,40.91,-2.161111,-7.472222,11.6,8.382,,-8.345679,63.035881
US_KY_21103,2020-01-20,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,,,,12.66,13.41,33.52,40.23,-7.244444,-9.222222,-1.361111,0.0,,-11.938272,68.864652
US_KY_21103,2020-01-21,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,,,,,16.2,23.67,44.85,-3.388889,-8.135802,0.395062,0.03175,,-10.222222,58.972335
US_KY_21103,2020-01-22,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,,,,,15.28,41.38,31.19,-3.197531,-9.04321,5.216049,0.0,,-9.597222,61.292554
US_KY_21103,2020-01-23,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,,,,14.24,21.66,36.52,37.76,3.246914,-2.833333,9.54321,0.28575,,-5.5625,52.708302
US_KY_21103,2020-01-24,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,,,,10.27,21.74,26.58,31.41,6.45679,0.37037,10.049383,10.9855,,4.777778,88.942689
US_KY_21103,2020-01-25,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,,,,,24.8,33.32,44.17,3.055556,1.308642,8.222222,9.5885,,0.951389,85.816411
US_KY_21103,2020-01-26,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,,,,,31.89,31.12,45.9,2.407407,-0.191358,7.246914,0.3175,,-1.333333,76.283827
US_KY_21103,2020-01-27,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,,,,13.44,20.77,39.7,39.09,3.808642,-0.598765,7.611111,0.112889,,0.104167,77.289002
US_KY_21103,2020-01-28,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,,,,,34.64,49.75,34.64,1.382716,-1.197531,6.407407,0.0,,-2.326389,76.215585
US_KY_21103,2020-01-29,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,,,,,28.65,38.2,38.2,1.895062,0.32716,3.691358,0.0,,-2.152778,74.477952
US_KY_21103,2020-01-30,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,,,,,27.09,35.9,38.42,2.244444,-0.561111,6.161111,0.056444,,-1.981481,73.314378
US_KY_21103,2020-01-31,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,,,,,38.5,39.09,31.39,3.266667,-0.111111,5.861111,0.423333,,-0.123457,78.459704
US_KY_21103,2020-02-01,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,,,,,11.17,40.2,33.5,4.172222,1.738889,6.644444,3.414889,,2.302469,87.483535
US_KY_21103,2020-02-02,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,,,,15.14,24.23,31.8,38.62,6.727778,-0.005556,17.622222,0.1016,,-0.104938,61.597564
US_KY_21103,2020-02-03,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,,,,,32.82,42.48,45.05,12.1,1.911111,20.455556,0.0,,2.17284,50.787582
US_KY_21103,2020-02-04,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,,,,11.42,24.11,25.38,40.6,14.538889,7.111111,19.7,0.733778,,8.981481,69.432312
US_KY_21103,2020-02-05,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,,,,,23.62,31.92,47.88,3.616667,1.094444,12.277778,10.103556,,1.987654,89.528328
US_KY_21103,2020-02-06,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,,,,16.31,20.22,39.79,48.92,2.15,0.494444,3.7,5.446889,,1.191358,93.614863
US_KY_21103,2020-02-07,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,,,,,31.28,24.57,55.11,-0.761111,-2.372222,1.872222,1.834444,30.48,-3.567901,81.179457
US_KY_21103,2020-02-08,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,,,,15.89,28.0,44.65,39.35,-0.044444,-2.961111,3.877778,0.620889,30.48,-2.975309,80.394686
US_KY_21103,2020-02-09,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,,,,,14.32,30.89,48.22,0.427778,-5.061111,10.016667,0.4826,30.48,-3.092593,77.250174
US_KY_21103,2020-02-10,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,,,,12.23,25.11,34.13,48.3,8.944444,6.255556,11.588889,4.995333,,5.91358,81.524532
US_KY_21103,2020-02-11,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,,,,12.51,25.01,33.57,38.83,3.816667,1.777778,9.594444,8.805333,,1.962963,88.034629
US_KY_21103,2020-02-12,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,,,,12.18,20.52,32.7,55.14,2.088889,-0.455556,5.65,1.241778,,-0.259259,84.87621
US_KY_21103,2020-02-13,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,,,,11.08,25.24,35.7,43.09,2.594444,-1.227778,4.483333,26.472444,,0.91358,88.774248
US_KY_21103,2020-02-14,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,,,,9.55,18.46,22.28,29.28,-5.911111,-9.344444,2.494444,0.762,,-12.049383,62.044931
US_KY_21103,2020-02-15,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,14,6,6,4,13.54,20.71,17.52,35.84,-3.138889,-10.261111,8.438889,0.0,,-10.703704,55.825613
US_KY_21103,2020-02-16,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,10,9,-2,,15.3,27.54,45.13,6.144444,2.644444,10.783333,0.0,,-2.944444,52.317109
US_KY_21103,2020-02-17,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,-11,14,12,-14,21.02,16.67,42.76,50.0,5.15,-1.45,13.333333,0.0,,-0.277778,68.120612
US_KY_21103,2020-02-18,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,-17,-5,-1,-3,,18.45,35.68,44.29,10.561111,3.288889,13.483333,0.987778,,6.993827,78.697319
US_KY_21103,2020-02-19,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,,6,3,2,,12.2,19.53,39.05,2.688889,-2.45,10.966667,3.6068,,-2.734568,67.47989
US_KY_21103,2020-02-20,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,5,5,-1,-3,9.37,23.12,28.75,39.37,1.144444,-1.933333,6.961111,0.0,,-6.006173,59.054219
US_KY_21103,2020-02-21,ChIJLTMdeE_5aYgRjlPATv_GIcs,Q500734,geoId/21103,US,United States of America,KY,Kentucky,21103,Henry County,US,USA,2,,,,,,,15972,7909,8063,1981,2147,1764,1814,2041,2382,2127,1168,548,1846533,38.46,-85.12,754,75.64,2,2,-5,-1,,13.36,29.15,37.65,-3.3,-8.616667,3.727778,0.0,,-11.395062,53.313444
