location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AK_02122,2020-01-11,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,,,,,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,,,,,,6.81,5.96,9.94,5.96,3.97,6.81,,16.46,,4.83,,7.66,7.66,4.54,6.25,3.97,,,4.54,7.95,26.11,5.96,5.96,,,6.81,32.93,4.26,7.66,,,,-17.5,-20.659722,-12.895833,0.0,-21.009259,63.14502
US_AK_02122,2020-01-12,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,,,,,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,,,,,4.55,7.96,6.54,9.66,11.08,4.83,9.66,4.26,12.79,3.98,5.4,,4.26,6.82,,4.55,,3.98,3.98,5.4,,21.88,5.12,4.26,,6.82,5.12,42.06,,7.1,,,5.4,-12.076389,-19.034722,-5.472222,0.0,-14.009259,74.011118
US_AK_02122,2020-01-13,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,,,,,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,,,,,3.89,8.88,6.66,14.99,7.5,6.66,7.22,6.66,14.71,6.38,9.16,,6.66,13.05,5.27,4.44,7.22,,5.0,5.83,12.21,32.48,5.83,6.38,,5.0,9.72,43.03,6.38,10.55,5.0,9.72,5.55,-7.506944,-12.979167,-4.881944,0.762,-8.62963,84.426222
US_AK_02122,2020-01-14,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,,,,,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,,,,,5.79,6.62,7.72,12.69,8.83,5.79,7.17,4.69,10.76,5.24,6.07,,4.41,8.28,4.41,7.17,6.07,4.97,,4.97,12.97,33.38,7.17,8.28,4.14,6.9,9.93,45.24,6.34,11.04,5.79,,4.41,-9.548611,-13.347222,-6.118056,0.0,-10.935185,84.359469
US_AK_02122,2020-01-15,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,,,,,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,,,,,6.46,6.46,4.03,10.76,12.91,5.38,4.03,4.57,15.33,,7.53,5.38,6.19,10.76,,,5.92,6.72,5.11,5.38,9.41,32.55,5.38,8.07,,8.34,9.95,38.46,6.19,7.26,7.8,,5.92,-14.256944,-17.791667,-7.763889,0.0,-18.138889,64.223536
US_AK_02122,2020-01-16,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,,,,,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,,,,,5.67,9.07,4.25,14.74,9.36,6.24,5.39,4.82,9.92,6.52,6.8,3.97,4.25,9.07,,5.1,4.54,,,,9.36,33.74,7.09,10.78,4.82,3.97,7.09,40.26,6.8,6.8,6.24,4.25,,-15.180556,-19.180556,-9.597222,0.0,-18.944444,67.519575
US_AK_02122,2020-01-17,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,,,,,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,,,,,5.85,9.04,3.99,10.89,8.77,7.44,5.85,4.52,11.16,,5.58,4.25,5.32,11.96,,6.11,5.05,5.85,4.52,3.99,9.83,31.89,5.58,6.11,7.71,5.58,6.11,41.19,4.78,6.11,4.25,7.17,,-15.763889,-19.930556,-9.041667,0.0,-18.638889,68.409675
US_AK_02122,2020-01-18,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,,,,,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,,,,,4.09,5.46,7.64,7.1,6.55,,,6.82,13.37,4.64,7.37,5.19,3.82,6.82,7.1,4.09,6.0,,4.37,4.37,7.1,28.39,6.28,6.82,3.82,5.46,5.19,34.94,5.73,7.92,4.91,,5.46,-9.993056,-14.284722,-7.638889,0.0,-12.962963,71.521844
US_AK_02122,2020-01-19,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,,,,,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,,,,,6.32,7.69,6.32,8.51,10.98,5.22,7.69,5.22,14.28,4.12,7.14,,5.77,12.91,7.41,,4.39,,4.94,5.77,8.24,27.19,7.69,9.34,,3.84,5.49,42.56,4.39,7.14,5.49,6.87,5.22,-15.479167,-18.388889,-9.076389,0.0,-18.851852,67.471142
US_AK_02122,2020-01-20,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,,,,,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,,,,,4.41,8.82,9.1,14.62,9.1,7.72,7.45,4.41,13.79,,6.89,,6.07,8.27,,,5.79,5.24,,6.34,5.79,24.54,6.07,7.45,6.07,4.14,,52.12,6.07,7.17,5.24,4.69,6.89,-10.236111,-15.395833,-5.680556,0.73025,-12.416667,79.277958
US_AK_02122,2020-01-21,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,,,,,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,,,,,,7.08,7.08,12.86,4.46,7.87,6.56,5.51,18.89,,9.97,4.2,4.46,9.97,5.51,7.35,6.03,,3.67,5.25,10.76,37.52,9.97,6.82,7.08,10.76,6.56,46.7,4.99,8.39,8.92,4.99,6.82,-8.055556,-11.680556,-4.0625,1.55575,-9.777778,81.005037
US_AK_02122,2020-01-22,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,,,,,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,,,,,4.3,5.82,7.59,8.1,5.06,9.11,9.61,3.54,16.7,,7.59,,7.08,10.88,7.59,6.58,5.82,6.33,,5.06,9.36,33.14,6.83,8.6,5.31,6.33,7.34,47.05,5.82,7.59,8.1,3.79,3.79,-7.395833,-10.597222,-4.131944,0.09525,-10.203704,77.552347
US_AK_02122,2020-01-23,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,,,,,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,,,,,5.59,9.14,4.32,10.67,11.69,,6.35,4.32,16.77,5.08,8.38,4.07,5.84,12.7,4.57,4.57,4.32,4.57,5.84,3.81,9.4,37.85,6.35,7.11,5.84,6.35,6.61,47.76,3.56,4.83,9.91,6.61,3.81,-11.888889,-16.236111,-6.513889,0.0,-15.342593,75.137859
US_AK_02122,2020-01-24,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,,,,,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,,,,,4.18,6.27,,10.72,8.1,5.75,4.97,6.01,22.48,5.23,7.58,,5.75,12.55,4.18,4.44,4.97,,3.92,,8.89,33.46,7.32,4.97,6.01,4.97,6.27,46.27,3.92,6.01,6.54,5.49,3.66,-14.423611,-18.097222,-9.638889,0.0,-19.037037,65.499235
US_AK_02122,2020-01-25,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,,,,,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,,,,,7.05,7.63,4.99,9.1,5.87,7.34,,,24.07,6.46,,,6.46,8.51,4.4,5.58,,,4.7,,8.51,34.35,,6.46,,,,35.82,,4.7,7.34,4.99,5.29,-16.194444,-19.881944,-10.583333,0.127,-20.37037,65.913105
US_AK_02122,2020-01-26,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,,,,,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,,,,,5.83,5.28,5.28,10.0,8.61,4.17,6.39,,31.4,,5.56,,6.95,8.89,4.17,5.28,4.17,4.45,4.72,4.45,8.61,35.01,5.0,5.56,,5.83,,38.35,7.78,9.45,6.11,6.39,,-17.881944,-22.159722,-12.701389,0.0,-22.518519,63.590063
US_AK_02122,2020-01-27,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,,,,,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,,,,,5.11,5.11,3.83,10.21,9.45,5.11,5.11,,22.47,,6.89,6.13,8.68,8.94,6.89,4.6,6.13,,,3.83,9.45,46.98,7.41,8.17,6.38,4.6,7.92,40.09,4.08,7.15,4.34,5.36,4.85,-16.583333,-21.138889,-13.791667,0.0,-20.555556,69.633143
US_AK_02122,2020-01-28,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,,,,,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,,,,,4.02,7.54,5.78,13.81,8.79,6.78,8.79,5.78,32.15,8.04,8.79,,4.77,7.79,5.02,4.52,5.53,5.27,4.27,5.27,4.52,48.22,7.03,7.03,5.78,5.27,6.03,46.46,5.27,11.05,9.04,4.27,5.02,-14.583333,-19.645833,-10.111111,0.28575,-16.407407,78.179517
US_AK_02122,2020-01-29,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,,,,,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,,,,,5.14,8.66,8.12,12.99,10.83,6.77,8.93,4.33,30.86,3.79,8.12,5.41,7.58,9.47,4.6,6.5,4.33,,6.23,,11.1,43.04,9.74,6.23,7.04,,8.39,44.4,3.79,11.91,8.12,5.14,,-7.3125,-11.631944,-4.111111,0.03175,-10.314815,78.422923
US_AK_02122,2020-01-30,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,,,,,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,,,,,4.27,7.98,8.55,13.68,8.83,6.55,8.55,5.41,35.91,,7.69,,5.41,11.97,4.56,6.55,4.27,,6.55,,11.4,48.44,8.83,9.12,9.4,5.13,8.26,45.31,6.27,7.98,11.68,5.7,5.41,-7.930556,-13.430556,-2.763889,1.143,-10.148148,83.532372
US_AK_02122,2020-01-31,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,,,,,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,,,,,4.63,8.18,8.18,6.81,8.45,3.81,5.18,,37.61,5.45,10.9,4.36,5.18,10.08,6.81,9.81,5.45,4.36,4.09,4.63,10.36,40.33,5.18,7.09,3.81,4.63,7.63,39.52,,5.72,5.72,4.91,4.09,-9.430556,-13.881944,-4.951389,0.6985,-11.481481,81.818702
US_AK_02122,2020-02-01,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,,,,,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,,,,,,7.06,7.62,10.16,6.21,4.52,,,21.45,,6.49,,,7.06,,4.23,3.95,,5.36,,8.75,29.92,4.23,7.9,,3.95,5.08,33.31,5.08,7.9,,,,-12.138889,-18.243056,-7.5,0.1905,-15.398148,72.935279
US_AK_02122,2020-02-02,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,,,,,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,,,,,3.89,6.66,5.55,7.22,5.27,,5.27,,19.43,,9.71,4.16,4.44,11.94,,,8.05,3.89,5.83,4.44,4.16,31.09,7.22,6.94,5.0,3.89,5.83,35.53,,5.0,6.66,,4.72,-12.007937,-17.928571,-5.388889,0.072571,-15.266667,64.439787
US_AK_02122,2020-02-03,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,,,,,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,,,,,4.2,5.04,6.16,11.75,12.87,7.28,5.88,5.32,25.74,4.76,9.79,,7.28,12.59,,5.88,7.28,9.51,3.92,6.71,8.11,41.13,10.35,6.16,7.28,5.88,7.0,42.25,5.88,5.88,5.32,5.04,5.32,-3.055556,-6.801587,0.769841,0.181429,-5.7,70.67533
US_AK_02122,2020-02-04,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,,,,,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,,,,,7.38,7.1,8.23,15.05,12.49,6.53,5.68,5.68,26.41,,7.95,,6.53,15.9,4.54,6.82,6.53,,5.96,5.11,7.1,34.64,12.21,7.1,5.68,3.98,5.68,49.69,4.83,7.1,9.65,8.52,,-2.756944,-5.555556,0.5,0.03175,-4.805556,82.413643
US_AK_02122,2020-02-05,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,,,,,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,,,,,4.39,7.41,8.23,9.6,9.6,7.13,7.68,6.31,23.87,,8.23,,6.86,12.89,,4.66,7.13,,5.21,5.49,9.6,37.86,10.43,7.96,,6.58,8.5,46.36,4.12,5.76,3.84,4.39,9.05,-1.895833,-4.666667,-0.402778,0.4445,-2.962963,88.921585
US_AK_02122,2020-02-06,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,,,,,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,,,,,4.22,5.91,5.91,17.17,12.95,6.19,7.88,,19.14,,9.29,4.5,6.47,11.26,,4.79,7.6,7.88,,6.76,12.11,34.06,9.57,7.04,4.79,5.07,7.32,50.39,6.76,7.04,7.04,5.91,6.76,-0.236111,-3.215278,1.673611,0.28575,-2.935185,79.732244
US_AK_02122,2020-02-07,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,,,,,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,,,,,,7.48,4.81,13.62,5.61,5.08,,,19.5,,10.42,,4.54,10.95,5.08,5.61,6.41,4.01,6.68,5.61,8.01,30.45,7.75,5.08,,6.68,5.08,37.13,,6.41,6.68,6.14,5.88,-0.020833,-3.409722,2.590278,0.53975,-1.962963,84.584455
US_AK_02122,2020-02-08,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,,,,,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,,,,,5.67,6.52,5.39,11.06,8.23,5.96,7.09,4.25,15.32,5.11,9.08,,6.52,8.51,,,,,7.09,,6.24,27.52,4.25,5.11,,3.97,4.54,41.7,,,3.97,5.39,,0.993056,-2.666667,4.222222,4.34975,-1.055556,83.958169
US_AK_02122,2020-02-09,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,,,,,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,,,,,5.73,7.44,6.58,9.45,5.15,,6.3,4.58,17.75,,8.02,,6.3,8.3,8.02,5.15,8.3,4.01,7.73,,4.87,26.34,8.3,5.15,4.58,,6.01,36.93,,7.16,,4.01,,3.097222,-0.180556,4.375,2.3495,-1.342593,71.596431
