location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_itch,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_MN_27127,2020-01-12,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,,,,,25.6,34.35,10.62,37.47,-14.154321,-20.765432,-6.641975,0.0,-16.654321,81.394887
US_MN_27127,2020-01-13,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,,,,,17.93,27.89,,32.87,-6.549383,-10.166667,-3.598765,0.254,-7.62963,92.044374
US_MN_27127,2020-01-14,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,,,,,12.61,34.81,,32.79,-4.759259,-11.37037,-0.82716,0.0,-6.537037,87.389609
US_MN_27127,2020-01-15,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,,,,,16.27,30.08,,36.0,-12.95679,-18.833333,-10.358025,0.254,-15.487654,81.380359
US_MN_27127,2020-01-16,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,,,,,18.55,22.45,,29.29,-21.808642,-24.759259,-18.160494,0.028222,-26.228395,67.44565
US_MN_27127,2020-01-17,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,,,,8.96,16.8,20.15,,26.87,-13.345679,-20.302469,-5.777778,0.592667,-16.45679,77.440931
US_MN_27127,2020-01-18,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,,,,,14.65,25.02,,39.67,-10.395062,-18.950617,-3.296296,0.508,-12.160494,86.890772
US_MN_27127,2020-01-19,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,,,,,14.77,23.99,,36.91,-19.368056,-20.979167,-17.055556,1.735667,-22.673611,75.090109
US_MN_27127,2020-01-20,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,,,,,15.44,30.31,8.58,37.18,-18.590278,-22.3125,-14.395833,0.0,-21.305556,79.202995
US_MN_27127,2020-01-21,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,,,,,18.52,37.56,,33.86,-15.076389,-19.8125,-7.75,0.0,-17.861111,79.296116
US_MN_27127,2020-01-22,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,,,,8.54,30.65,26.13,,36.18,-1.798611,-8.208333,1.951389,0.0,-3.5625,87.785899
US_MN_27127,2020-01-23,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,,,,7.85,16.75,29.83,,37.15,-0.888889,-3.430556,0.965278,0.0,-1.381944,96.494754
US_MN_27127,2020-01-24,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,,,,,18.09,35.67,,32.57,-1.839506,-2.950617,-1.04321,0.0,-3.018519,91.781444
US_MN_27127,2020-01-25,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,,,,,25.68,34.67,,34.67,-2.925926,-3.919753,-1.771605,0.0,-4.512346,88.875294
US_MN_27127,2020-01-26,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,,,,,24.46,26.85,,29.83,-3.987654,-8.246914,-0.277778,0.0635,-5.487654,89.337037
US_MN_27127,2020-01-27,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,,,,9.97,23.92,27.41,8.47,37.38,-4.191358,-7.783951,-0.802469,0.0,-5.148148,93.064354
US_MN_27127,2020-01-28,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,,,,,18.63,21.14,,30.2,-9.677778,-11.088889,-7.738889,0.0,-10.85,91.180108
US_MN_27127,2020-01-29,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,,,,10.07,24.95,29.26,,28.3,-8.716667,-10.105556,-6.85,0.036286,-9.938889,90.885023
US_MN_27127,2020-01-30,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,,,,8.64,18.29,28.95,,27.94,-6.205556,-8.3,-2.25,0.0,-6.988889,94.188989
US_MN_27127,2020-01-31,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,,,,,20.03,25.17,,29.28,-0.944444,-2.316667,0.194444,0.592667,-1.277778,97.618395
US_MN_27127,2020-02-01,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,,,,10.78,20.3,25.37,,39.33,-0.927778,-6.388889,2.966667,0.2794,-2.755556,87.466587
US_MN_27127,2020-02-02,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,,,,,22.87,27.81,,35.84,4.172222,1.083333,6.211111,0.2794,-0.422222,72.189691
US_MN_27127,2020-02-03,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,,,,,17.56,26.34,,35.61,-2.211111,-6.572222,1.061111,0.0,-5.472222,78.455486
US_MN_27127,2020-02-04,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,,,,,10.79,20.11,,38.25,-10.15,-13.477778,-6.538889,0.0,-13.872222,74.337228
US_MN_27127,2020-02-05,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,,,,7.58,19.21,32.86,,24.77,-8.133333,-12.466667,-1.45,0.0,-12.3,72.036677
US_MN_27127,2020-02-06,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,,,,,16.28,25.95,7.63,35.1,-6.383333,-10.022222,-1.788889,0.0,-9.455556,78.871796
US_MN_27127,2020-02-07,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,,,,,18.14,27.47,,36.28,-8.805556,-14.733333,-2.483333,0.0,-10.666667,86.414837
US_MN_27127,2020-02-08,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,,,,11.13,22.27,21.61,,40.61,-14.466667,-20.422222,-4.683333,0.056444,-18.144444,73.635242
US_MN_27127,2020-02-09,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,,,,,17.52,20.02,,33.78,-7.316667,-11.544444,-4.533333,2.032,-9.261111,86.038348
US_MN_27127,2020-02-10,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,,,,7.94,16.88,28.8,,38.23,-10.211111,-16.427778,-1.955556,0.6604,-12.405556,84.009084
US_MN_27127,2020-02-11,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,,,,,13.87,24.88,7.17,30.61,-6.127778,-10.822222,-2.977778,0.1905,-8.9,80.856981
US_MN_27127,2020-02-12,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,,,,,13.92,20.11,,34.03,-7.077778,-22.5,-0.466667,0.0,-10.283333,77.922812
US_MN_27127,2020-02-13,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,,,,,22.78,30.37,,26.58,-24.738889,-28.216667,-19.461111,0.0,-28.783333,69.085157
US_MN_27127,2020-02-14,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,,,,,22.23,19.59,,28.06,-18.072222,-26.227778,-5.911111,0.0,-21.983333,71.46752
US_MN_27127,2020-02-15,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,13,,-11,11.71,26.68,27.33,,38.39,-3.55,-7.588889,0.994444,0.0,-7.133333,76.278975
US_MN_27127,2020-02-16,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,1,,,16.24,14.99,22.48,,40.6,-5.283333,-8.516667,-2.477778,0.0,-8.111111,80.675652
US_MN_27127,2020-02-17,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,-7,,-12,,20.63,35.07,8.25,29.4,-4.65,-7.511111,-1.772222,0.0,-6.433333,87.503382
US_MN_27127,2020-02-18,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,-9,,1,8.5,16.99,26.99,,29.99,-7.205556,-12.65,-4.088889,0.338667,-9.666667,82.683501
US_MN_27127,2020-02-19,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,4,,0,,22.35,25.91,,39.62,-15.344444,-18.583333,-12.5,0.084667,-19.072222,73.250173
US_MN_27127,2020-02-20,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,-4,,4,,15.37,26.77,8.43,33.71,-17.333333,-24.753086,-7.197531,0.0,-21.271605,71.481656
US_MN_27127,2020-02-21,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,2,,1,,14.23,21.35,7.62,31.01,-5.246914,-11.462963,2.117284,0.0,-8.962963,75.229148
US_MN_27127,2020-02-22,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,5,,11,,12.42,16.99,,27.45,-1.877778,-7.672222,3.855556,0.0,-4.727778,81.069488
US_MN_27127,2020-02-23,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,-12,,,,16.33,27.44,,43.77,0.722222,-3.138889,3.9,0.0,-3.294444,74.698869
US_MN_27127,2020-02-24,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,-1,,5,9.16,17.36,27.48,,35.19,-2.255556,-6.622222,1.244444,0.0,-4.555556,84.307086
US_MN_27127,2020-02-25,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,-4,,1,,29.04,32.04,,34.05,-2.738889,-5.633333,-0.277778,0.0,-5.994444,78.587969
US_MN_27127,2020-02-26,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,-1,,0,,25.72,35.8,11.09,25.72,-8.35,-13.011111,-3.266667,0.0,-11.216667,79.8701
US_MN_27127,2020-02-27,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,-4,,-1,10.47,30.4,45.35,,22.43,-7.505556,-11.588889,-4.527778,0.0,-10.394444,79.837679
US_MN_27127,2020-02-28,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,4,-2,-1,,31.68,41.9,8.69,24.01,-5.366667,-7.033333,-3.338889,0.084667,-7.733333,83.556986
US_MN_27127,2020-02-29,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,19,,4,,24.0,27.79,,35.99,-1.505556,-7.333333,5.494444,0.0,-3.6,85.670497
US_MN_27127,2020-03-01,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,8,,,,27.25,32.95,,34.85,3.227778,0.505556,5.894444,0.0,-0.483333,76.736025
US_MN_27127,2020-03-02,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,4,,1,,24.94,45.9,,29.93,-0.333333,-2.777778,2.516667,0.0,-3.655556,78.35707
US_MN_27127,2020-03-03,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,4,,3,10.29,22.45,25.72,,33.21,2.083333,0.038889,5.188889,0.0,-1.322222,78.26463
US_MN_27127,2020-03-04,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,6,,2,,20.64,29.7,,32.22,0.811111,-3.394444,6.711111,0.0,-1.383333,85.288481
US_MN_27127,2020-03-05,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,-6,,1,,28.3,35.5,,34.99,3.15,0.422222,8.122222,0.0,-0.772222,75.528648
US_MN_27127,2020-03-06,ChIJl3SlWffQiocR0IOPNQz78Qc,Q485430,geoId/27127,US,United States of America,MN,Minnesota,27127,Redwood County,US,USA,2,,,,,,,15244,7597,7647,1994,2099,1559,1675,1569,2114,1935,1278,1021,1795857,44.4,-95.25,2282,80.683333,2,-2,-2,,22.84,41.88,,25.02,-1.072222,-5.511111,4.261111,0.0,-4.355556,78.436971
