location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51685,2020-05-14,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,18,0,170,3,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-46,,12.05,10.14,5.71,11.1,9.51,6.02,28.53,6.97,29.16,8.24,14.166667,3.877778,23.355556,0.0,,8.32716,68.771084
US_VA_51685,2020-05-15,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,6,0,176,3,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-43,,11.17,9.2,5.91,16.1,,4.6,27.6,5.26,27.6,6.24,22.088889,15.894444,29.855556,0.677333,,15.074074,64.1338
US_VA_51685,2020-05-16,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,7,0,183,3,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-31,,7.87,13.35,7.19,13.01,4.79,5.48,18.83,6.16,31.15,7.19,23.633333,16.588889,29.294444,0.0,,13.820988,54.319267
US_VA_51685,2020-05-17,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,4,0,187,3,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-27,,14.04,15.04,7.35,8.02,5.01,,23.06,9.03,38.1,,18.677778,15.827778,26.272222,0.15875,,13.635802,72.766341
US_VA_51685,2020-05-18,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,11,0,198,3,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-41,,9.29,8.36,5.26,8.36,5.57,,27.55,8.67,37.76,,16.188889,13.711111,20.105556,0.084667,,13.067901,82.093496
US_VA_51685,2020-05-19,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,4,0,202,3,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-43,,9.2,8.89,11.04,8.89,5.21,5.21,18.09,5.21,26.98,,17.0,13.838889,20.194444,0.0,,6.438272,50.012092
US_VA_51685,2020-05-20,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,5,0,207,3,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-44,,11.04,9.81,7.36,8.28,6.44,10.73,20.85,6.44,31.88,,14.027778,11.361111,18.466667,0.0,,3.04321,47.781312
US_VA_51685,2020-05-21,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,16,0,223,3,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-46,,8.26,7.62,4.45,10.17,7.62,5.72,20.97,6.99,28.91,6.67,14.538889,10.244444,21.583333,0.0,,9.320988,71.072068
US_VA_51685,2020-05-22,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,5,1,228,4,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-48,,12.03,10.13,12.66,12.66,4.43,6.01,19.94,9.81,28.8,6.65,18.827778,12.383333,24.911111,3.2766,,15.91358,83.414495
US_VA_51685,2020-05-23,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,2,0,230,4,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-23,,11.22,8.32,9.05,5.79,7.96,,22.8,5.43,36.56,5.79,21.611111,15.2,28.433333,8.0264,,16.62963,73.62388
US_VA_51685,2020-05-24,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,9,0,239,4,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-28,,9.85,9.5,6.68,9.15,9.85,,22.52,7.74,33.08,7.74,18.277778,15.316667,26.244444,2.4892,,15.62963,85.067255
US_VA_51685,2020-05-25,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,22,1,261,5,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-70,,10.93,8.2,6.49,6.83,,,25.96,11.27,28.0,7.86,18.711111,15.822222,24.577778,0.0,,15.012346,79.440264
US_VA_51685,2020-05-26,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,16,1,277,6,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-42,,9.46,12.62,6.62,9.46,9.46,,20.82,6.62,34.06,6.31,19.861111,13.116667,26.661111,0.0,,15.697531,77.778581
US_VA_51685,2020-05-27,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,3,0,280,6,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-41,,7.86,12.39,8.46,8.16,6.95,4.23,18.44,7.86,26.9,13.0,21.005556,14.411111,26.561111,0.0,,17.506173,81.205685
US_VA_51685,2020-05-28,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,1,0,281,6,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-42,,11.26,9.07,7.82,10.32,7.51,6.57,22.52,9.38,33.47,6.88,23.611111,18.2,27.966667,0.8128,,20.82716,84.607198
US_VA_51685,2020-05-29,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,6,0,287,6,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-38,,8.54,8.87,,9.2,9.2,,19.05,7.23,30.22,6.9,25.305556,21.922222,29.516667,0.508,,21.91358,81.564097
US_VA_51685,2020-05-30,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,12,0,299,6,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-15,,8.98,5.53,8.29,6.56,11.05,5.53,14.16,5.53,26.6,6.56,23.533333,18.472222,29.038889,1.1938,,15.41358,60.778008
US_VA_51685,2020-05-31,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,6,0,305,6,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-12,,17.77,11.62,8.2,7.17,,,17.77,9.91,37.58,5.81,20.261111,13.872222,27.166667,0.0,,7.351852,43.732782
US_VA_51685,2020-06-01,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,12,0,317,6,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-39,,5.73,14.33,7.01,,4.78,,15.61,9.87,31.53,6.05,17.533333,9.372222,24.038889,0.0,,3.765432,40.604736
US_VA_51685,2020-06-02,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,10,0,327,6,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-39,,7.04,9.92,8.96,6.72,6.08,5.44,17.28,9.28,34.23,7.36,17.594444,9.683333,26.9,0.0,,9.302469,59.271957
US_VA_51685,2020-06-03,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,5,0,332,6,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-41,,8.45,11.05,,7.15,7.15,6.83,15.61,7.15,35.12,,25.261111,14.366667,34.022222,0.0,,16.5,58.717787
US_VA_51685,2020-06-04,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,7,0,339,6,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-42,,9.76,7.48,7.48,7.48,7.8,,23.09,7.15,36.09,7.48,26.805556,18.038889,33.877778,0.0,,17.981481,59.042618
US_VA_51685,2020-06-05,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,4,0,343,6,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-41,,14.67,9.46,,8.15,7.17,7.17,17.61,5.22,31.63,5.87,24.4,19.022222,32.177778,13.913556,,20.203704,77.842864
US_VA_51685,2020-06-06,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,8,0,351,6,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-21,,9.98,6.77,,5.35,5.35,,16.75,8.2,32.09,8.56,25.233333,19.733333,32.661111,5.49275,,20.419753,75.209634
US_VA_51685,2020-06-07,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,4,0,355,6,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-18,,9.09,12.24,7.69,8.04,7.69,,18.53,12.94,30.77,11.54,24.227778,17.072222,31.088889,0.0,,12.376543,48.085311
US_VA_51685,2020-06-08,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,4,0,359,6,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-36,,10.32,13.54,9.67,6.45,7.09,7.42,22.89,9.67,31.28,8.71,21.405556,14.233333,28.655556,0.0,,12.228395,56.965076
US_VA_51685,2020-06-09,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,0,0,359,6,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-36,,9.29,10.89,6.41,5.77,,,19.86,10.89,35.88,7.37,23.3,14.85,32.022222,0.0,,17.191358,69.583259
US_VA_51685,2020-06-10,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,1,0,360,6,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-37,,13.02,8.13,8.46,6.51,9.76,5.53,24.73,8.13,34.49,6.18,27.683333,19.438889,32.566667,1.959429,,22.481481,73.351653
US_VA_51685,2020-06-11,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,1,0,361,6,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-41,,8.91,9.55,5.41,,11.14,4.78,17.83,6.37,30.88,,26.227778,22.888889,31.572222,12.22375,,21.783951,76.881868
US_VA_51685,2020-06-12,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,8,0,369,6,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-41,,15.65,12.93,8.51,6.81,6.47,6.12,12.59,8.51,30.97,10.55,25.161111,17.35,30.672222,2.2352,,13.950617,50.611436
US_VA_51685,2020-06-13,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,3,0,372,6,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-19,,8.29,10.92,8.66,,12.43,6.78,20.34,9.04,32.77,8.66,21.883333,15.0,29.311111,0.0,,10.580247,49.512885
US_VA_51685,2020-06-14,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,6,0,378,6,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-19,,7.37,15.83,5.16,,9.57,5.16,23.2,8.1,32.41,11.78,20.55,15.872222,25.577778,0.0,,10.969136,54.716868
US_VA_51685,2020-06-15,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,6,0,384,6,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-38,,6.5,7.86,9.23,5.13,6.84,,21.2,12.31,41.03,7.18,19.772222,14.688889,24.822222,0.0,,11.722222,60.564061
US_VA_51685,2020-06-16,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,4,0,388,6,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-37,,9.28,10.65,6.53,,6.18,,20.61,7.56,33.66,8.93,20.438889,15.888889,24.772222,0.0,,11.234568,55.872205
US_VA_51685,2020-06-17,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,2,0,390,6,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-42,,8.31,9.64,4.65,7.98,8.64,4.65,20.61,11.63,35.57,,19.633333,17.216667,23.666667,0.790222,,14.987654,75.009003
US_VA_51685,2020-06-18,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,3,0,393,6,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-41,,12.65,6.84,7.18,,7.87,7.87,20.18,7.18,33.86,5.47,21.827778,17.805556,27.2,11.119556,,18.216049,80.171003
US_VA_51685,2020-06-19,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,9,-1,402,5,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-42,,10.59,9.56,10.24,5.8,9.22,,21.51,7.17,30.05,,22.538889,18.911111,27.577778,1.80975,,19.067901,81.474859
US_VA_51685,2020-06-20,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,5,0,407,5,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-14,,12.42,,,5.48,9.86,5.84,20.46,12.42,34.7,,21.922222,18.105556,27.65,3.358444,,19.17284,85.080465
US_VA_51685,2020-06-21,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,3,0,410,5,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-11,,6.88,15.57,,7.97,6.88,,17.75,11.59,33.32,10.14,23.355556,18.466667,29.961111,4.1656,,19.382716,78.812599
US_VA_51685,2020-06-22,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,4,0,414,5,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-37,,11.29,11.95,,,4.65,,20.25,13.94,31.2,8.63,24.861111,19.272222,31.922222,2.624667,,20.555556,77.597321
US_VA_51685,2020-06-23,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,2,0,416,5,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-38,,11.12,11.12,9.44,10.78,6.74,7.75,11.79,12.81,29.32,6.74,23.733333,18.627778,31.588889,6.5405,,20.345679,82.157983
US_VA_51685,2020-06-24,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,0,0,416,5,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-39,,9.33,6.66,5.66,,5.66,,19.98,6.33,40.64,7.33,25.727778,19.538889,30.933333,0.22225,,16.802469,58.450985
US_VA_51685,2020-06-25,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,1,0,417,5,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-38,,8.19,13.3,6.48,10.57,10.23,8.87,20.81,6.48,34.45,7.85,23.972222,18.311111,29.661111,0.03175,,17.117284,66.618233
US_VA_51685,2020-06-26,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,2,0,419,5,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-41,,11.57,11.92,,8.77,7.36,8.77,18.59,5.26,29.81,7.71,23.405556,15.794444,31.527778,1.651,,15.765432,63.113847
US_VA_51685,2020-06-27,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,3,0,422,5,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-15,,10.97,12.11,6.81,7.19,6.05,,20.81,6.05,37.46,9.46,26.55,17.933333,33.155556,0.225778,,18.851852,63.236525
US_VA_51685,2020-06-28,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,6,0,428,5,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-11,,13.37,10.12,8.67,7.23,8.31,6.14,21.68,7.59,39.75,5.06,26.588889,21.311111,32.4,0.7366,,20.740741,70.655784
US_VA_51685,2020-06-29,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,-1,0,427,5,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-35,,12.29,15.45,10.89,4.92,5.62,,20.72,13.35,33.71,6.32,27.2,22.072222,32.416667,0.0,,19.04321,61.747672
US_VA_51685,2020-06-30,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,4,1,431,6,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-37,,13.42,11.7,9.98,6.2,7.23,5.85,17.9,7.57,31.67,,26.25,19.977778,32.661111,0.2794,,17.197531,58.463392
US_VA_51685,2020-07-01,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,-1,0,430,6,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-36,,8.99,10.03,8.99,,7.61,5.88,20.4,11.07,34.58,,25.588889,19.966667,32.2,0.53975,,19.623457,70.012526
US_VA_51685,2020-07-02,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,1,0,431,6,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-40,,7.65,10.78,7.3,,9.74,,21.21,10.09,31.65,6.61,25.994444,19.016667,32.616667,0.2794,,18.111111,62.79571
US_VA_51685,2020-07-03,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,3,0,434,6,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-60,,,10.73,9.99,6.29,5.55,6.66,19.61,9.25,35.15,5.92,27.811111,19.916667,35.216667,0.0,,18.351852,57.323282
US_VA_51685,2020-07-04,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,1,0,435,6,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-35,,8.38,7.18,7.58,12.76,,6.38,13.96,9.97,41.48,,28.244444,20.805556,35.0,0.0,,19.734568,60.779167
US_VA_51685,2020-07-05,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,9,0,444,6,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-15,,11.07,8.12,,7.38,6.64,,20.29,9.22,29.51,7.75,27.194444,21.905556,34.288889,0.217714,,21.617284,72.034224
US_VA_51685,2020-07-06,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,1,0,445,6,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-38,,12.55,7.8,8.48,6.11,10.51,,17.98,15.26,42.73,11.53,27.511111,21.833333,35.1,1.947333,,21.771605,71.39012
US_VA_51685,2020-07-07,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,2,0,447,6,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-40,,10.78,9.43,8.42,6.74,10.78,,19.2,11.11,32.67,6.74,26.088889,21.216667,34.127778,11.248571,,21.506173,75.880781
US_VA_51685,2020-07-08,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,2,0,449,6,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-39,,7.39,12.43,7.05,6.05,7.39,4.7,21.84,14.78,32.92,7.39,27.088889,20.983333,33.016667,6.7564,,21.148148,70.561488
US_VA_51685,2020-07-09,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,2,0,451,6,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-41,,9.57,11.62,9.91,8.2,7.52,,22.9,14.35,34.52,7.52,26.844444,20.688889,32.988889,0.0,,20.623457,69.436321
US_VA_51685,2020-07-10,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,4,0,455,6,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-40,,8.02,6.62,8.02,5.23,6.97,5.23,14.99,8.37,26.84,9.41,27.594444,21.444444,33.366667,0.0,,21.32716,69.122209
US_VA_51685,2020-07-11,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,2,0,457,6,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-15,,7.28,9.2,8.43,9.58,,,26.44,9.58,37.94,10.73,27.488889,22.15,33.633333,0.903111,,20.135802,64.733411
US_VA_51685,2020-07-12,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,1,0,458,6,,,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-20,,7.71,9.18,,8.08,7.35,5.51,17.63,11.02,31.22,9.55,25.783333,18.394444,33.311111,0.15875,,17.283951,60.365224
