location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48419,2020-01-01,ChIJheeD3aNuN4YReVnHu6cUcpc,Q110389,geoId/48419,US,United States of America,TX,Texas,48419,Shelby County,US,USA,2,,,,,,,25225,12540,12685,3641,3610,2979,2849,2983,3217,2928,1931,1087,1840928,31.79,-94.14,2161,75.183333,,,,,7.81,5.21,9.11,,18.54,4.88,18.22,5.86,5.361111,0.538889,12.1,0.0,,0.555556,71.420127
US_TX_48419,2020-01-02,ChIJheeD3aNuN4YReVnHu6cUcpc,Q110389,geoId/48419,US,United States of America,TX,Texas,48419,Shelby County,US,USA,2,,,,,,,25225,12540,12685,3641,3610,2979,2849,2983,3217,2928,1931,1087,1840928,31.79,-94.14,2161,75.183333,,,,,,6.22,20.63,7.06,14.41,4.24,15.82,4.24,11.261111,9.05,14.15,8.001,,8.972222,85.929501
US_TX_48419,2020-01-03,ChIJheeD3aNuN4YReVnHu6cUcpc,Q110389,geoId/48419,US,United States of America,TX,Texas,48419,Shelby County,US,USA,2,,,,,,,25225,12540,12685,3641,3610,2979,2849,2983,3217,2928,1931,1087,1840928,31.79,-94.14,2161,75.183333,,,,,,,10.74,5.07,15.52,,18.5,,14.188889,11.338889,18.066667,12.2428,,12.277778,88.354743
US_TX_48419,2020-01-04,ChIJheeD3aNuN4YReVnHu6cUcpc,Q110389,geoId/48419,US,United States of America,TX,Texas,48419,Shelby County,US,USA,2,,,,,,,25225,12540,12685,3641,3610,2979,2849,2983,3217,2928,1931,1087,1840928,31.79,-94.14,2161,75.183333,,,,,6.4,5.76,16.97,5.76,11.85,,24.65,,9.277778,1.844444,15.966667,0.0,,2.938889,64.869517
US_TX_48419,2020-01-05,ChIJheeD3aNuN4YReVnHu6cUcpc,Q110389,geoId/48419,US,United States of America,TX,Texas,48419,Shelby County,US,USA,2,,,,,,,25225,12540,12685,3641,3610,2979,2849,2983,3217,2928,1931,1087,1840928,31.79,-94.14,2161,75.183333,,,,,6.39,5.17,10.65,5.17,12.47,5.47,23.12,,9.15,1.066667,21.883333,0.0,,2.627778,63.967903
US_TX_48419,2020-01-06,ChIJheeD3aNuN4YReVnHu6cUcpc,Q110389,geoId/48419,US,United States of America,TX,Texas,48419,Shelby County,US,USA,2,,,,,,,25225,12540,12685,3641,3610,2979,2849,2983,3217,2928,1931,1087,1840928,31.79,-94.14,2161,75.183333,,,,,,5.94,9.29,4.91,14.2,5.42,18.07,6.45,12.433333,4.377778,21.827778,0.0,,6.344444,66.848551
US_TX_48419,2020-01-07,ChIJheeD3aNuN4YReVnHu6cUcpc,Q110389,geoId/48419,US,United States of America,TX,Texas,48419,Shelby County,US,USA,2,,,,,,,25225,12540,12685,3641,3610,2979,2849,2983,3217,2928,1931,1087,1840928,31.79,-94.14,2161,75.183333,,,,,,8.38,9.52,4.53,15.64,4.08,15.41,,10.9,2.488889,18.1,0.0,,-0.272222,46.239159
US_TX_48419,2020-01-08,ChIJheeD3aNuN4YReVnHu6cUcpc,Q110389,geoId/48419,US,United States of America,TX,Texas,48419,Shelby County,US,USA,2,,,,,,,25225,12540,12685,3641,3610,2979,2849,2983,3217,2928,1931,1087,1840928,31.79,-94.14,2161,75.183333,,,,,,6.16,6.82,5.5,18.04,,18.7,7.48,6.794444,-1.555556,18.738889,0.0,,-1.011111,57.769543
US_TX_48419,2020-01-09,ChIJheeD3aNuN4YReVnHu6cUcpc,Q110389,geoId/48419,US,United States of America,TX,Texas,48419,Shelby County,US,USA,2,,,,,,,25225,12540,12685,3641,3610,2979,2849,2983,3217,2928,1931,1087,1840928,31.79,-94.14,2161,75.183333,,,,,,4.57,6.09,6.96,13.05,4.79,17.62,5.66,14.027778,9.227778,20.4,0.0,,9.405556,73.959742
US_TX_48419,2020-01-10,ChIJheeD3aNuN4YReVnHu6cUcpc,Q110389,geoId/48419,US,United States of America,TX,Texas,48419,Shelby County,US,USA,2,,,,,,,25225,12540,12685,3641,3610,2979,2849,2983,3217,2928,1931,1087,1840928,31.79,-94.14,2161,75.183333,,,,,,,3.33,,9.58,,13.96,,19.683333,17.772222,22.811111,0.338667,,17.022222,84.713661
US_TX_48419,2020-01-11,ChIJheeD3aNuN4YReVnHu6cUcpc,Q110389,geoId/48419,US,United States of America,TX,Texas,48419,Shelby County,US,USA,2,,,,,,,25225,12540,12685,3641,3610,2979,2849,2983,3217,2928,1931,1087,1840928,31.79,-94.14,2161,75.183333,,,,,,,,5.06,11.39,,11.39,,12.927778,3.4,22.988889,34.459333,,10.888889,87.513406
US_TX_48419,2020-01-12,ChIJheeD3aNuN4YReVnHu6cUcpc,Q110389,geoId/48419,US,United States of America,TX,Texas,48419,Shelby County,US,USA,2,,,,,,,25225,12540,12685,3641,3610,2979,2849,2983,3217,2928,1931,1087,1840928,31.79,-94.14,2161,75.183333,,,,,,6.81,8.36,,15.78,,19.81,4.95,3.627778,-0.383333,11.072222,12.2174,,0.844444,82.090093
US_TX_48419,2020-01-13,ChIJheeD3aNuN4YReVnHu6cUcpc,Q110389,geoId/48419,US,United States of America,TX,Texas,48419,Shelby County,US,USA,2,,,,,,,25225,12540,12685,3641,3610,2979,2849,2983,3217,2928,1931,1087,1840928,31.79,-94.14,2161,75.183333,,,,,,4.59,5.9,5.03,10.49,4.59,16.39,3.71,8.2,2.838889,16.644444,0.0,,5.688889,84.398473
US_TX_48419,2020-01-14,ChIJheeD3aNuN4YReVnHu6cUcpc,Q110389,geoId/48419,US,United States of America,TX,Texas,48419,Shelby County,US,USA,2,,,,,,,25225,12540,12685,3641,3610,2979,2849,2983,3217,2928,1931,1087,1840928,31.79,-94.14,2161,75.183333,,,,,5.07,4.01,7.18,5.28,12.24,4.64,18.78,3.8,15.522222,13.366667,19.044444,15.875,,14.683333,94.792103
US_TX_48419,2020-01-15,ChIJheeD3aNuN4YReVnHu6cUcpc,Q110389,geoId/48419,US,United States of America,TX,Texas,48419,Shelby County,US,USA,2,,,,,,,25225,12540,12685,3641,3610,2979,2849,2983,3217,2928,1931,1087,1840928,31.79,-94.14,2161,75.183333,,,,,4.36,4.14,7.2,6.54,8.5,,20.06,4.14,19.822222,17.144444,24.205556,6.9342,,18.736111,92.385809
US_TX_48419,2020-01-16,ChIJheeD3aNuN4YReVnHu6cUcpc,Q110389,geoId/48419,US,United States of America,TX,Texas,48419,Shelby County,US,USA,2,,,,,,,25225,12540,12685,3641,3610,2979,2849,2983,3217,2928,1931,1087,1840928,31.79,-94.14,2161,75.183333,,,,,3.15,3.15,7.15,3.79,13.46,,17.03,,16.688889,12.088889,21.505556,2.0574,,15.755556,94.28383
