location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_AR_05149,2020-01-11,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,,,,10.41,13.47,15.3,17.75,,39.79,,8.944444,0.666667,20.006173,60.028667,,7.555556,91.090431
US_AR_05149,2020-01-12,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,,,,10.32,14.84,9.68,23.87,12.26,30.97,,1.259259,-0.345679,5.648148,2.060222,,-0.765432,86.433446
US_AR_05149,2020-01-13,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,,,,,9.16,8.75,19.16,7.08,29.57,8.33,3.462963,-0.895062,10.654321,0.0,,1.451389,87.713879
US_AR_05149,2020-01-14,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,,,,8.48,8.88,7.67,16.56,8.48,30.7,,8.351852,4.728395,13.111111,0.169333,,6.5625,90.312079
US_AR_05149,2020-01-15,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,,,,6.5,7.71,13.8,14.21,,29.23,,13.845679,10.185185,20.567901,0.084667,,12.638889,92.900379
US_AR_05149,2020-01-16,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,,,5.9,10.62,12.2,,22.82,,34.23,,12.141975,6.271605,18.475309,0.09525,,6.469136,68.427466
US_AR_05149,2020-01-17,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,,,,11.73,7.04,,17.2,7.43,21.11,,5.067901,3.240741,8.197531,0.834571,,0.037037,70.189365
US_AR_05149,2020-01-18,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,,,,,12.68,,26.62,,37.39,12.04,11.487654,6.290123,16.512346,7.910286,,7.37037,75.909499
US_AR_05149,2020-01-19,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,,,,,,9.46,16.4,9.46,32.79,,3.882716,-2.685185,10.41358,2.596444,,-6.487654,47.514837
US_AR_05149,2020-01-20,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,,,,11.76,11.76,10.16,21.92,,35.29,,1.382716,-4.333333,7.555556,0.0,,-7.246914,53.647412
US_AR_05149,2020-01-21,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,,,7.28,6.47,12.94,10.11,16.17,,29.51,,-0.240741,-4.092593,4.993827,0.0,,-5.444444,68.094627
US_AR_05149,2020-01-22,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,,,8.15,,17.93,8.69,34.78,,41.3,8.15,0.351852,-1.444444,3.191358,0.326571,,-2.765432,79.681146
US_AR_05149,2020-01-23,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,,,,7.38,18.45,6.15,23.79,11.89,29.12,8.2,3.17284,0.981481,7.04321,17.126857,,2.083333,93.252403
US_AR_05149,2020-01-24,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,,,,6.22,17.82,9.53,24.87,,27.77,,4.246914,1.185185,6.820988,2.3495,,1.191358,80.574766
US_AR_05149,2020-01-25,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,,,,,27.67,,25.1,,28.32,,3.981481,-2.555556,13.777778,0.0,,-0.685185,71.893621
US_AR_05149,2020-01-26,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,,,9.36,10.53,28.66,,31.0,11.7,34.51,,8.611111,4.759259,12.845679,2.503714,,6.203704,84.95861
US_AR_05149,2020-01-27,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,,,,7.09,26.8,7.88,31.92,,28.77,,8.092593,3.209877,15.691358,0.98425,,5.458333,83.442918
US_AR_05149,2020-01-28,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,,,8.22,,21.54,8.61,36.02,6.26,26.63,7.83,5.808642,2.037037,10.981481,0.0,,4.833333,92.880569
US_AR_05149,2020-01-29,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,,,8.05,9.66,38.64,,29.38,9.66,28.18,6.44,6.654321,5.246914,8.166667,8.454571,,5.37037,91.591687
US_AR_05149,2020-01-30,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,,,,6.03,43.82,7.64,42.61,,31.76,,5.17284,4.17284,6.802469,0.620889,,3.364198,88.210401
US_AR_05149,2020-01-31,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,,,,5.94,29.72,,32.89,,33.68,,6.382716,4.333333,10.092593,0.03175,,3.833333,83.880785
US_AR_05149,2020-02-01,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,,,,,32.31,,25.34,,32.31,,6.858025,-0.141975,15.203704,0.0,,1.271605,67.789147
US_AR_05149,2020-02-02,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,,,,14.28,16.77,,24.22,,35.4,,9.95679,0.858025,24.246914,0.0,,0.709877,53.871411
US_AR_05149,2020-02-03,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,,,,8.77,13.78,8.77,22.97,,29.65,,14.753086,9.074074,20.635802,0.0,,6.104938,57.756389
US_AR_05149,2020-02-04,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,,,,,13.02,6.51,19.14,,26.03,,15.154321,9.444444,19.006173,2.032,,13.145833,89.354317
US_AR_05149,2020-02-05,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,,,,7.52,21.76,7.12,17.41,,26.51,,5.666667,3.648148,9.487654,15.022286,,4.283951,90.886648
US_AR_05149,2020-02-06,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,,,,12.18,23.51,10.08,38.21,,23.51,6.3,1.777778,0.166667,4.401235,6.293556,,-0.679012,83.840121
US_AR_05149,2020-02-07,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,,,,7.3,13.31,7.73,18.04,6.44,32.63,6.44,1.179012,-4.438272,9.246914,0.056444,,-3.240741,72.531982
US_AR_05149,2020-02-08,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,,,,,17.82,,26.72,12.09,43.9,,4.518519,-2.5,15.080247,0.0,,-0.796296,68.577202
US_AR_05149,2020-02-09,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,,,10.49,12.34,16.66,14.81,24.06,,37.64,,11.506173,6.41358,18.358025,0.0,,4.746914,63.679081
US_AR_05149,2020-02-10,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,,,6.79,11.58,35.92,9.98,40.32,,29.94,6.39,12.530864,7.734568,17.203704,10.922,,10.975309,90.27957
US_AR_05149,2020-02-11,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,,,,7.6,28.41,,42.01,,28.8,,6.530864,5.080247,9.246914,16.328571,,3.561728,81.527396
US_AR_05149,2020-02-12,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,,,,15.42,15.01,6.09,25.16,,29.21,6.49,4.697531,2.845679,7.45679,9.797143,,2.743056,87.559714
US_AR_05149,2020-02-13,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,,,,7.29,15.39,12.96,21.46,8.1,37.25,6.88,5.055556,2.62963,7.611111,20.66925,,0.796296,74.15502
US_AR_05149,2020-02-14,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,,,,9.86,13.14,,24.41,,32.39,,0.185185,-5.055556,7.104938,0.056444,,-8.419753,52.862174
US_AR_05149,2020-02-15,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,0,-1,10,11,,11.83,,14.62,,25.06,11.14,45.24,,3.283951,-3.728395,13.487654,0.0,,-3.697531,60.375029
US_AR_05149,2020-02-16,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,2,0,,-4,,14.51,12.09,18.74,,19.95,,44.73,,10.333333,5.08642,17.154321,0.028222,,5.074074,70.122119
US_AR_05149,2020-02-17,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,-10,1,,-16,,8.48,9.01,16.42,9.01,29.14,,42.91,10.07,14.061728,11.111111,17.882716,0.127,,11.458333,85.083143
US_AR_05149,2020-02-18,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,1,6,,3,,,16.54,11.42,12.21,21.27,,32.69,,13.111111,7.12963,17.598765,10.849429,,10.604938,85.007394
US_AR_05149,2020-02-19,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,5,6,,7,,,12.04,13.24,6.82,23.27,,34.91,,6.419753,1.197531,12.290123,9.764889,,-0.759259,60.270813
US_AR_05149,2020-02-20,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,2,0,,-2,,,9.33,16.23,12.17,25.96,,30.02,,6.259259,2.234568,9.703704,3.120571,,-0.765432,61.459962
US_AR_05149,2020-02-21,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,5,5,,-1,,,9.55,17.57,6.11,19.86,5.35,27.12,,1.845679,-4.333333,8.308642,0.366889,,-7.777778,49.126542
US_AR_05149,2020-02-22,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,-3,9,-8,-2,,11.49,10.85,18.51,,26.81,12.77,36.39,10.21,2.296296,-4.944444,12.283951,0.0,,-5.055556,58.635048
US_AR_05149,2020-02-23,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,-9,4,-23,4,,,9.54,14.91,,20.87,8.95,39.96,,7.814815,5.604938,10.41358,0.0,,2.222222,68.129025
US_AR_05149,2020-02-24,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,4,-1,,4,,,12.4,14.34,8.14,25.57,8.91,34.1,,12.54321,7.925926,18.746914,5.588,,9.246914,80.506364
US_AR_05149,2020-02-25,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,-1,0,,4,,,7.82,17.69,,30.85,9.05,32.5,6.99,9.938272,8.049383,13.302469,0.508,,4.993827,71.461819
US_AR_05149,2020-02-26,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,25,11,,7,,,15.31,23.99,,27.72,,29.37,,5.425926,3.222222,9.944444,0.508,,0.240741,69.421093
US_AR_05149,2020-02-27,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,14,4,,1,,,8.07,22.99,10.08,17.75,,21.78,,2.487654,-4.907407,12.246914,0.395111,,-5.209877,57.122409
US_AR_05149,2020-02-28,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,20,14,,3,,,,17.68,6.29,24.76,,28.69,,7.333333,-0.12963,15.987654,0.0,,-1.895062,52.348082
US_AR_05149,2020-02-29,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,7,17,,-3,,14.97,,24.08,,37.09,,35.14,,8.839506,-0.962963,21.617284,0.0,,-0.388889,52.647693
US_AR_05149,2020-03-01,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,12,9,-9,2,,9.05,13.88,25.35,9.05,41.04,15.69,39.23,11.47,14.425926,7.876543,19.82716,0.0,,7.111111,62.111489
US_AR_05149,2020-03-02,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,,,,,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,18,12,,5,,,9.09,17.39,,28.45,6.72,32.4,6.32,18.12963,13.932099,23.635802,0.03175,,13.518519,74.726297
