location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51083,2020-01-11,ChIJga8yzumdsokRv3MRUBQSBYc,Q505886,geoId/51083,US,United States of America,VA,Virginia,51083,Halifax County,US,USA,2,,,,,,,34575,16577,17998,3715,4110,3715,3343,3899,4916,5207,3610,2060,2532627,36.77,-78.94,2149,75.922222,,,,,11.04,10.7,9.32,6.56,5.87,8.63,15.53,14.15,,9.32,,,,13.12,27.96,5.52,8.28,,41.42,6.56,4.83,14.727778,8.188889,20.233333,0.536222,,12.191358,85.836827
US_VA_51083,2020-01-12,ChIJga8yzumdsokRv3MRUBQSBYc,Q505886,geoId/51083,US,United States of America,VA,Virginia,51083,Halifax County,US,USA,2,,,,,,,34575,16577,17998,3715,4110,3715,3343,3899,4916,5207,3610,2060,2532627,36.77,-78.94,2149,75.922222,,,,,7.07,5.3,9.54,5.66,,,16.26,10.25,,8.48,6.71,,,8.48,24.03,7.78,8.48,,41.7,7.42,6.01,18.538889,12.555556,21.038889,8.240889,,13.135802,71.376596
US_VA_51083,2020-01-13,ChIJga8yzumdsokRv3MRUBQSBYc,Q505886,geoId/51083,US,United States of America,VA,Virginia,51083,Halifax County,US,USA,2,,,,,,,34575,16577,17998,3715,4110,3715,3343,3899,4916,5207,3610,2060,2532627,36.77,-78.94,2149,75.922222,,,,,6.44,5.36,9.39,8.31,,4.29,12.87,8.85,4.56,9.39,,,5.9,6.97,25.21,4.29,6.71,5.36,38.89,,6.17,13.8,11.238889,18.844444,3.471333,,11.493827,88.389568
US_VA_51083,2020-01-14,ChIJga8yzumdsokRv3MRUBQSBYc,Q505886,geoId/51083,US,United States of America,VA,Virginia,51083,Halifax County,US,USA,2,,,,,,,34575,16577,17998,3715,4110,3715,3343,3899,4916,5207,3610,2060,2532627,36.77,-78.94,2149,75.922222,,,,,,8.59,11.27,6.44,3.76,5.1,11.01,8.59,4.83,10.47,5.64,4.29,,12.35,24.7,5.91,6.71,6.98,36.51,6.17,6.44,13.416667,11.433333,16.327778,10.752667,,12.345679,96.187036
US_VA_51083,2020-01-15,ChIJga8yzumdsokRv3MRUBQSBYc,Q505886,geoId/51083,US,United States of America,VA,Virginia,51083,Halifax County,US,USA,2,,,,,,,34575,16577,17998,3715,4110,3715,3343,3899,4916,5207,3610,2060,2532627,36.77,-78.94,2149,75.922222,,,,,4.63,5.17,10.89,8.71,5.17,4.9,13.06,5.72,5.17,9.25,4.36,4.9,4.36,9.53,27.76,4.9,11.16,4.9,38.65,8.98,4.08,12.677778,8.611111,17.538889,3.0734,,9.944444,85.408812
US_VA_51083,2020-01-16,ChIJga8yzumdsokRv3MRUBQSBYc,Q505886,geoId/51083,US,United States of America,VA,Virginia,51083,Halifax County,US,USA,2,,,,,,,34575,16577,17998,3715,4110,3715,3343,3899,4916,5207,3610,2060,2532627,36.77,-78.94,2149,75.922222,,,,,5.69,5.69,8.95,9.76,4.88,5.69,9.22,6.24,5.15,9.76,4.61,,,8.13,26.84,8.13,5.42,5.96,35.79,4.61,5.96,13.566667,9.194444,16.627778,0.0254,,5.08642,57.49457
US_VA_51083,2020-01-17,ChIJga8yzumdsokRv3MRUBQSBYc,Q505886,geoId/51083,US,United States of America,VA,Virginia,51083,Halifax County,US,USA,2,,,,,,,34575,16577,17998,3715,4110,3715,3343,3899,4916,5207,3610,2060,2532627,36.77,-78.94,2149,75.922222,,,,,,6.22,12.78,7.25,6.22,,14.16,10.71,7.25,14.51,7.6,,5.53,8.29,19.35,,8.29,,42.84,,8.29,3.866667,-0.488889,12.283333,0.0,,-10.148148,36.005327
US_VA_51083,2020-01-18,ChIJga8yzumdsokRv3MRUBQSBYc,Q505886,geoId/51083,US,United States of America,VA,Virginia,51083,Halifax County,US,USA,2,,,,,,,34575,16577,17998,3715,4110,3715,3343,3899,4916,5207,3610,2060,2532627,36.77,-78.94,2149,75.922222,,,,,6.96,10.1,15.67,7.66,6.27,,15.32,16.02,,13.23,,4.87,,6.27,23.33,6.62,9.4,7.31,38.99,8.01,6.96,1.994444,-0.594444,6.172222,0.508,,-5.907407,56.662498
US_VA_51083,2020-01-19,ChIJga8yzumdsokRv3MRUBQSBYc,Q505886,geoId/51083,US,United States of America,VA,Virginia,51083,Halifax County,US,USA,2,,,,,,,34575,16577,17998,3715,4110,3715,3343,3899,4916,5207,3610,2060,2532627,36.77,-78.94,2149,75.922222,,,,,7.0,5.25,11.55,9.1,9.45,6.3,16.46,11.91,,10.51,,,7.0,8.75,19.96,7.0,8.75,5.25,46.57,7.7,9.45,6.7,0.922222,10.911111,2.032,,0.438272,65.096285
US_VA_51083,2020-01-20,ChIJga8yzumdsokRv3MRUBQSBYc,Q505886,geoId/51083,US,United States of America,VA,Virginia,51083,Halifax County,US,USA,2,,,,,,,34575,16577,17998,3715,4110,3715,3343,3899,4916,5207,3610,2060,2532627,36.77,-78.94,2149,75.922222,,,,,7.43,9.46,9.12,7.1,,6.08,19.6,10.14,5.07,12.5,5.07,5.07,7.77,8.11,33.45,7.77,5.74,4.73,43.25,8.11,5.07,-0.805556,-4.4,6.15,0.0,,-11.222222,45.559721
US_VA_51083,2020-01-21,ChIJga8yzumdsokRv3MRUBQSBYc,Q505886,geoId/51083,US,United States of America,VA,Virginia,51083,Halifax County,US,USA,2,,,,,,,34575,16577,17998,3715,4110,3715,3343,3899,4916,5207,3610,2060,2532627,36.77,-78.94,2149,75.922222,,,,,4.79,6.21,8.74,11.28,4.23,5.64,20.02,10.72,5.36,9.87,4.51,8.18,8.18,10.15,31.02,7.9,7.9,4.23,38.64,6.49,6.49,-2.395062,-6.95679,3.160494,0.0,,-12.388889,46.583756
US_VA_51083,2020-01-22,ChIJga8yzumdsokRv3MRUBQSBYc,Q505886,geoId/51083,US,United States of America,VA,Virginia,51083,Halifax County,US,USA,2,,,,,,,34575,16577,17998,3715,4110,3715,3343,3899,4916,5207,3610,2060,2532627,36.77,-78.94,2149,75.922222,,,,,3.9,6.14,8.65,10.32,3.9,5.58,15.9,8.09,6.69,12.83,5.3,7.81,9.2,10.6,34.03,7.53,10.04,4.18,41.56,12.27,5.3,-0.955556,-6.266667,6.211111,0.0,,-10.487654,49.038798
US_VA_51083,2020-01-23,ChIJga8yzumdsokRv3MRUBQSBYc,Q505886,geoId/51083,US,United States of America,VA,Virginia,51083,Halifax County,US,USA,2,,,,,,,34575,16577,17998,3715,4110,3715,3343,3899,4916,5207,3610,2060,2532627,36.77,-78.94,2149,75.922222,,,,,5.27,6.11,13.6,5.83,,6.11,19.15,12.77,6.66,11.94,7.49,6.38,,10.55,29.7,6.38,4.72,5.83,35.53,7.49,4.72,-0.55,-6.916667,7.111111,0.0,,-6.753086,63.871624
US_VA_51083,2020-01-24,ChIJga8yzumdsokRv3MRUBQSBYc,Q505886,geoId/51083,US,United States of America,VA,Virginia,51083,Halifax County,US,USA,2,,,,,,,34575,16577,17998,3715,4110,3715,3343,3899,4916,5207,3610,2060,2532627,36.77,-78.94,2149,75.922222,,,,,,6.89,12.13,6.89,9.93,7.17,20.12,9.65,,7.44,7.17,4.96,4.13,6.34,30.32,5.24,6.34,4.13,34.46,,4.41,5.95,-2.527778,14.322222,0.0635,,2.12963,77.5876
US_VA_51083,2020-01-25,ChIJga8yzumdsokRv3MRUBQSBYc,Q505886,geoId/51083,US,United States of America,VA,Virginia,51083,Halifax County,US,USA,2,,,,,,,34575,16577,17998,3715,4110,3715,3343,3899,4916,5207,3610,2060,2532627,36.77,-78.94,2149,75.922222,,,,,8.4,6.57,9.86,7.67,,5.84,20.08,7.67,,11.69,7.3,5.84,,8.03,34.69,8.03,7.3,5.11,44.19,6.57,7.3,11.211111,4.477778,14.977778,32.088667,,7.209877,76.78361
US_VA_51083,2020-01-26,ChIJga8yzumdsokRv3MRUBQSBYc,Q505886,geoId/51083,US,United States of America,VA,Virginia,51083,Halifax County,US,USA,2,,,,,,,34575,16577,17998,3715,4110,3715,3343,3899,4916,5207,3610,2060,2532627,36.77,-78.94,2149,75.922222,,,,,5.04,,9.08,9.42,5.38,6.05,30.6,5.04,,15.81,,5.72,5.38,7.06,42.37,5.72,11.1,4.71,45.06,5.38,5.04,4.477778,-1.394444,12.227778,1.143,,-2.049383,62.947171
US_VA_51083,2020-01-27,ChIJga8yzumdsokRv3MRUBQSBYc,Q505886,geoId/51083,US,United States of America,VA,Virginia,51083,Halifax County,US,USA,2,,,,,,,34575,16577,17998,3715,4110,3715,3343,3899,4916,5207,3610,2060,2532627,36.77,-78.94,2149,75.922222,,,,,5.23,6.88,13.77,8.81,4.41,,30.56,9.09,,11.84,,,,7.16,46.25,4.96,5.51,4.68,33.31,6.61,5.51,3.444444,-2.5,11.1,0.0,,-0.833333,74.013753
US_VA_51083,2020-01-28,ChIJga8yzumdsokRv3MRUBQSBYc,Q505886,geoId/51083,US,United States of America,VA,Virginia,51083,Halifax County,US,USA,2,,,,,,,34575,16577,17998,3715,4110,3715,3343,3899,4916,5207,3610,2060,2532627,36.77,-78.94,2149,75.922222,,,,,4.78,5.62,7.3,5.62,5.62,,23.32,10.39,5.34,12.64,4.78,5.06,4.49,5.06,33.15,5.9,5.06,4.49,38.77,8.15,5.06,6.027778,-0.961111,11.011111,0.2794,,-1.376543,59.237596
US_VA_51083,2020-01-29,ChIJga8yzumdsokRv3MRUBQSBYc,Q505886,geoId/51083,US,United States of America,VA,Virginia,51083,Halifax County,US,USA,2,,,,,,,34575,16577,17998,3715,4110,3715,3343,3899,4916,5207,3610,2060,2532627,36.77,-78.94,2149,75.922222,,,,,,5.94,9.62,5.66,5.38,5.66,20.38,7.36,5.09,7.36,7.36,4.81,4.53,10.47,39.06,4.81,5.94,7.08,40.48,10.76,5.38,2.122222,-3.338889,9.672222,0.0,,-3.0,70.025647
US_VA_51083,2020-01-30,ChIJga8yzumdsokRv3MRUBQSBYc,Q505886,geoId/51083,US,United States of America,VA,Virginia,51083,Halifax County,US,USA,2,,,,,,,34575,16577,17998,3715,4110,3715,3343,3899,4916,5207,3610,2060,2532627,36.77,-78.94,2149,75.922222,,,,,6.25,8.24,13.64,5.97,4.26,4.83,30.13,12.79,,12.51,4.55,4.55,,6.25,34.11,6.25,5.97,6.25,35.53,7.67,5.4,3.283333,-2.438889,8.066667,0.0,,-3.401235,62.962641
US_VA_51083,2020-01-31,ChIJga8yzumdsokRv3MRUBQSBYc,Q505886,geoId/51083,US,United States of America,VA,Virginia,51083,Halifax County,US,USA,2,,,,,,,34575,16577,17998,3715,4110,3715,3343,3899,4916,5207,3610,2060,2532627,36.77,-78.94,2149,75.922222,,,,,4.58,8.08,9.96,7.81,5.65,5.65,24.23,8.35,,10.23,3.77,6.19,4.31,6.19,35.8,,4.31,5.12,31.23,4.58,4.04,1.044444,-3.705556,6.994444,1.411111,,-2.617284,77.010056
US_VA_51083,2020-02-01,ChIJga8yzumdsokRv3MRUBQSBYc,Q505886,geoId/51083,US,United States of America,VA,Virginia,51083,Halifax County,US,USA,2,,,,,,,34575,16577,17998,3715,4110,3715,3343,3899,4916,5207,3610,2060,2532627,36.77,-78.94,2149,75.922222,,,,,,6.94,9.37,5.9,,6.94,28.79,17.69,,9.71,,,,10.76,30.18,5.9,6.59,7.63,39.2,,7.98,3.838889,-1.661111,8.283333,6.50875,,2.388889,90.649799
US_VA_51083,2020-02-02,ChIJga8yzumdsokRv3MRUBQSBYc,Q505886,geoId/51083,US,United States of America,VA,Virginia,51083,Halifax County,US,USA,2,,,,,,,34575,16577,17998,3715,4110,3715,3343,3899,4916,5207,3610,2060,2532627,36.77,-78.94,2149,75.922222,,,,,,4.83,9.31,7.24,,,24.83,14.48,,10.35,5.17,6.9,5.17,9.66,30.69,6.9,6.55,,39.66,6.55,,7.266667,0.366667,16.177778,0.127,,-0.283951,58.989622
US_VA_51083,2020-02-03,ChIJga8yzumdsokRv3MRUBQSBYc,Q505886,geoId/51083,US,United States of America,VA,Virginia,51083,Halifax County,US,USA,2,,,,,,,34575,16577,17998,3715,4110,3715,3343,3899,4916,5207,3610,2060,2532627,36.77,-78.94,2149,75.922222,,,,,4.1,5.19,9.02,4.92,4.92,9.29,22.4,7.92,4.1,12.57,4.64,5.46,6.56,9.02,37.43,7.1,9.29,4.64,41.8,9.84,5.74,13.633333,2.383333,22.016667,0.0,,0.487654,40.932048
US_VA_51083,2020-02-04,ChIJga8yzumdsokRv3MRUBQSBYc,Q505886,geoId/51083,US,United States of America,VA,Virginia,51083,Halifax County,US,USA,2,,,,,,,34575,16577,17998,3715,4110,3715,3343,3899,4916,5207,3610,2060,2532627,36.77,-78.94,2149,75.922222,,,,,,5.34,12.93,10.12,,4.21,21.07,13.21,4.21,15.45,4.5,5.9,4.5,8.43,34.28,7.31,4.78,5.34,32.88,6.74,4.5,15.594444,8.866667,21.016667,0.036286,,5.055556,50.04334
US_VA_51083,2020-02-05,ChIJga8yzumdsokRv3MRUBQSBYc,Q505886,geoId/51083,US,United States of America,VA,Virginia,51083,Halifax County,US,USA,2,,,,,,,34575,16577,17998,3715,4110,3715,3343,3899,4916,5207,3610,2060,2532627,36.77,-78.94,2149,75.922222,,,,,,5.22,11.0,4.95,,6.88,25.03,12.38,4.95,8.8,8.53,5.5,4.95,8.8,28.6,8.53,6.33,5.22,38.5,5.78,6.88,14.111111,9.283333,19.127778,1.044222,,10.604938,80.885724
US_VA_51083,2020-02-06,ChIJga8yzumdsokRv3MRUBQSBYc,Q505886,geoId/51083,US,United States of America,VA,Virginia,51083,Halifax County,US,USA,2,,,,,,,34575,16577,17998,3715,4110,3715,3343,3899,4916,5207,3610,2060,2532627,36.77,-78.94,2149,75.922222,,,,,5.86,5.86,9.25,6.17,5.24,4.63,23.44,12.65,,10.8,8.02,5.24,,12.34,37.01,6.48,7.4,6.48,34.55,7.09,5.24,9.030864,6.185185,14.759259,11.303,,7.680556,96.612117
US_VA_51083,2020-02-07,ChIJga8yzumdsokRv3MRUBQSBYc,Q505886,geoId/51083,US,United States of America,VA,Virginia,51083,Halifax County,US,USA,2,,,,,,,34575,16577,17998,3715,4110,3715,3343,3899,4916,5207,3610,2060,2532627,36.77,-78.94,2149,75.922222,,,,,,6.16,12.32,7.78,,,29.18,12.97,,9.08,8.11,5.51,4.86,9.4,25.61,6.16,8.11,7.46,33.72,5.51,,11.355556,4.511111,15.277778,59.661778,,5.969136,70.432066
US_VA_51083,2020-02-08,ChIJga8yzumdsokRv3MRUBQSBYc,Q505886,geoId/51083,US,United States of America,VA,Virginia,51083,Halifax County,US,USA,2,,,,,,,34575,16577,17998,3715,4110,3715,3343,3899,4916,5207,3610,2060,2532627,36.77,-78.94,2149,75.922222,,,,,8.94,8.25,9.62,5.5,5.84,6.19,22.34,13.06,6.19,11.34,,5.5,5.5,6.88,27.84,7.91,5.5,9.28,43.66,7.22,5.84,2.322222,-2.7,6.083333,0.92075,,-6.438272,52.340366
US_VA_51083,2020-02-09,ChIJga8yzumdsokRv3MRUBQSBYc,Q505886,geoId/51083,US,United States of America,VA,Virginia,51083,Halifax County,US,USA,2,,,,,,,34575,16577,17998,3715,4110,3715,3343,3899,4916,5207,3610,2060,2532627,36.77,-78.94,2149,75.922222,,,,,6.68,6.68,9.35,10.02,6.35,4.68,16.37,9.69,,8.68,5.01,,5.68,8.68,34.07,6.35,7.01,,38.08,8.68,5.68,4.033333,-3.177778,11.422222,0.0,,-2.617284,62.265008
US_VA_51083,2020-02-10,ChIJga8yzumdsokRv3MRUBQSBYc,Q505886,geoId/51083,US,United States of America,VA,Virginia,51083,Halifax County,US,USA,2,,,,,,,34575,16577,17998,3715,4110,3715,3343,3899,4916,5207,3610,2060,2532627,36.77,-78.94,2149,75.922222,,,,,,8.37,14.25,5.89,4.96,5.89,23.86,13.63,,10.53,,5.89,5.58,9.61,36.56,9.91,8.06,7.13,42.76,6.51,8.37,7.127778,-0.466667,12.888889,1.04775,,2.049383,70.511844
US_VA_51083,2020-02-11,ChIJga8yzumdsokRv3MRUBQSBYc,Q505886,geoId/51083,US,United States of America,VA,Virginia,51083,Halifax County,US,USA,2,,,,,,,34575,16577,17998,3715,4110,3715,3343,3899,4916,5207,3610,2060,2532627,36.77,-78.94,2149,75.922222,,,,,6.47,5.12,13.74,7.27,7.54,5.66,16.97,12.66,5.39,7.81,8.35,6.2,,8.62,31.25,5.93,7.0,4.85,40.95,9.97,5.39,13.844444,7.472222,18.65,7.648222,,12.648148,94.820203
US_VA_51083,2020-02-12,ChIJga8yzumdsokRv3MRUBQSBYc,Q505886,geoId/51083,US,United States of America,VA,Virginia,51083,Halifax County,US,USA,2,,,,,,,34575,16577,17998,3715,4110,3715,3343,3899,4916,5207,3610,2060,2532627,36.77,-78.94,2149,75.922222,,,,,4.77,7.41,8.21,6.09,4.77,4.5,20.12,9.27,5.83,9.53,6.35,,,9.0,27.01,6.62,6.62,4.77,31.24,5.03,4.5,11.166667,8.044444,17.638889,18.908889,,6.648148,75.08265
US_VA_51083,2020-02-13,ChIJga8yzumdsokRv3MRUBQSBYc,Q505886,geoId/51083,US,United States of America,VA,Virginia,51083,Halifax County,US,USA,2,,,,,,,34575,16577,17998,3715,4110,3715,3343,3899,4916,5207,3610,2060,2532627,36.77,-78.94,2149,75.922222,,,,,4.36,4.91,13.64,5.73,8.73,4.64,19.91,10.37,4.64,10.91,4.91,,4.91,8.73,22.64,6.82,6.55,,35.46,4.64,4.64,12.072222,8.144444,16.761111,4.148667,,10.04321,89.477469
US_VA_51083,2020-02-14,ChIJga8yzumdsokRv3MRUBQSBYc,Q505886,geoId/51083,US,United States of America,VA,Virginia,51083,Halifax County,US,USA,2,,,,,,,34575,16577,17998,3715,4110,3715,3343,3899,4916,5207,3610,2060,2532627,36.77,-78.94,2149,75.922222,,,,,3.92,,,5.59,,4.47,13.14,7.55,,8.11,,3.92,,6.71,18.46,,,4.2,27.41,6.71,,6.333333,1.088889,14.194444,8.6614,,-3.469136,50.23871
US_VA_51083,2020-02-15,ChIJga8yzumdsokRv3MRUBQSBYc,Q505886,geoId/51083,US,United States of America,VA,Virginia,51083,Halifax County,US,USA,2,,,,,,,34575,16577,17998,3715,4110,3715,3343,3899,4916,5207,3610,2060,2532627,36.77,-78.94,2149,75.922222,3,-5,1,,5.92,6.62,12.19,6.27,6.97,11.5,18.11,5.92,,10.8,7.66,6.27,,9.06,26.13,5.22,6.27,,42.85,6.97,10.1,0.005556,-5.455556,7.294444,0.0,,-10.092593,47.091628
US_VA_51083,2020-02-16,ChIJga8yzumdsokRv3MRUBQSBYc,Q505886,geoId/51083,US,United States of America,VA,Virginia,51083,Halifax County,US,USA,2,,,,,,,34575,16577,17998,3715,4110,3715,3343,3899,4916,5207,3610,2060,2532627,36.77,-78.94,2149,75.922222,-2,0,-1,,6.78,4.75,13.56,5.76,,4.75,20.34,11.19,,10.17,8.14,5.08,6.1,9.49,28.48,8.47,5.76,,45.77,9.15,5.42,3.466667,-4.011111,10.483333,0.0,,-2.925926,62.809653
US_VA_51083,2020-02-17,ChIJga8yzumdsokRv3MRUBQSBYc,Q505886,geoId/51083,US,United States of America,VA,Virginia,51083,Halifax County,US,USA,2,,,,,,,34575,16577,17998,3715,4110,3715,3343,3899,4916,5207,3610,2060,2532627,36.77,-78.94,2149,75.922222,-2,-4,-9,3,4.74,7.12,12.91,5.8,4.48,,16.87,9.22,,6.85,5.8,7.12,3.95,12.12,24.25,7.12,6.33,5.01,35.84,4.48,5.54,8.005556,-1.155556,14.272222,0.056444,,0.839506,60.63862
US_VA_51083,2020-02-18,ChIJga8yzumdsokRv3MRUBQSBYc,Q505886,geoId/51083,US,United States of America,VA,Virginia,51083,Halifax County,US,USA,2,,,,,,,34575,16577,17998,3715,4110,3715,3343,3899,4916,5207,3610,2060,2532627,36.77,-78.94,2149,75.922222,1,-4,1,1,4.45,5.5,10.21,9.95,5.5,,18.33,11.52,10.21,6.54,5.5,3.93,3.93,8.38,28.27,4.71,8.64,3.93,38.48,6.81,8.12,7.972222,0.511111,15.783333,0.09525,,3.944444,75.886438
