location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18131,2020-11-13,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,9,0,333,10,,,0,0,0,2,0,1,3,1,0,1,0,4,6,20,9,50,29,47,53,46,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,7,144,186,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-18,,21.64,38.22,3.462963,-1.351852,6.851852,0.254,,0.111111,78.83291
US_IN_18131,2020-11-14,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,6,0,339,10,,,0,0,0,0,0,3,0,1,0,0,0,4,6,20,9,53,29,48,53,46,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,5,145,191,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,,,30.36,30.36,-0.438272,-5.666667,6.845679,0.127,,-2.388889,86.782651
US_IN_18131,2020-11-15,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,4,0,326,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,,,31.32,27.09,7.888889,3.679012,12.753086,11.1252,,5.067901,82.499888
US_IN_18131,2020-11-16,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,8,0,347,10,,,0,0,0,0,0,1,1,0,4,0,0,4,6,20,9,54,30,48,57,46,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,3,150,194,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-12,,23.54,38.78,3.462963,-0.654321,9.598765,0.47625,,-1.987654,67.720985
US_IN_18131,2020-11-17,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,6,0,353,10,,,0,0,0,0,1,1,1,1,1,1,0,4,6,20,10,55,31,49,58,47,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,4,152,198,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-12,,37.41,32.73,3.179012,-0.919753,7.722222,0.0,,-3.197531,63.053892
US_IN_18131,2020-11-18,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,9,0,362,10,,,0,0,0,0,0,0,2,0,2,2,0,4,6,20,10,55,33,49,60,49,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,4,157,202,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-16,12.18,41.1,42.62,2.734568,-1.919753,9.302469,0.0,,-3.962963,61.590976
US_IN_18131,2020-11-19,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,9,0,371,10,,,0,0,0,1,0,4,3,0,0,1,0,4,6,21,10,59,36,49,60,50,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,7,159,209,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-12,,20.56,38.18,10.561728,3.475309,18.512346,0.0,,-2.716049,39.481436
US_IN_18131,2020-11-20,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,7,0,378,10,,,0,0,0,1,1,2,1,0,2,0,0,4,6,22,11,61,37,49,62,50,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,5,161,214,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-10,12.4,19.7,34.3,14.049383,9.518519,17.45679,0.0,,2.493827,45.71185
US_IN_18131,2020-11-21,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,5,0,383,10,,,0,0,0,0,0,3,0,1,0,0,0,4,6,22,11,64,37,50,62,50,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,4,162,218,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,,,24.43,28.79,6.864198,4.061728,12.734568,0.0,,1.611111,69.369664
US_IN_18131,2020-11-22,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,2,0,385,10,,,0,0,0,0,0,0,1,0,0,0,0,4,6,22,11,64,38,50,62,50,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,163,219,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,,15.93,20.96,41.09,3.166667,0.771605,5.37037,7.2136,,1.407407,88.313946
US_IN_18131,2020-11-23,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,26,0,411,10,,,0,0,0,2,0,2,4,5,3,1,0,4,6,24,11,66,42,55,65,51,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,8,18,171,237,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-7,,25.07,31.52,3.098765,-0.388889,7.080247,1.27,,0.604938,83.795934
US_IN_18131,2020-11-24,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,31,0,442,10,,,0,0,0,3,1,0,3,5,7,4,0,4,6,27,12,66,45,60,72,55,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,12,16,183,253,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-15,16.54,23.01,38.84,2.037037,-1.283951,6.080247,0.2032,,0.481481,89.598535
US_IN_18131,2020-11-25,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,12,5,454,15,,,0,1,0,0,0,2,0,1,2,1,0,5,6,27,12,68,45,61,74,56,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,9,3,192,256,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-29,,15.04,26.11,7.814815,4.808642,11.012346,3.81,,6.358025,90.599732
US_IN_18131,2020-11-26,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,7,0,461,15,,,0,0,0,0,0,0,0,0,0,1,0,5,6,27,12,68,45,61,74,57,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,6,193,262,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-81,,15.13,32.03,7.425926,5.975309,10.567901,7.8232,,6.265432,92.409359
US_IN_18131,2020-11-27,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,13,0,474,15,,,0,0,0,0,2,2,0,0,3,0,0,5,6,27,14,70,45,61,77,57,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,8,198,270,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-61,12.31,18.87,20.51,5.401235,2.654321,7.91358,0.0,,3.234568,86.099318
US_IN_18131,2020-11-28,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,8,0,482,15,,,0,0,0,0,1,2,1,0,3,0,0,5,6,27,15,72,46,61,80,57,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,7,199,277,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,,,15.56,43.4,1.938272,-3.185185,8.006173,0.0,,-1.41358,78.638342
US_IN_18131,2020-11-29,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,3,0,485,15,,,0,0,0,0,0,1,1,0,1,0,0,5,6,27,15,73,47,61,81,57,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,200,279,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,,,17.91,42.05,3.512346,-0.666667,9.512346,0.0,,-0.518519,75.202579
US_IN_18131,2020-11-30,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,22,1,507,16,,,0,0,0,1,1,4,2,4,2,3,0,5,6,28,16,77,49,65,83,60,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,12,10,212,289,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-9,13.54,22.09,48.45,2.061728,-0.481481,6.697531,0.635,,-0.339506,84.4103
US_IN_18131,2020-12-01,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,22,2,529,18,,,0,0,1,2,0,4,5,4,3,3,0,5,7,30,16,81,54,69,86,63,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,12,10,224,299,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-12,17.18,17.18,38.66,-0.740741,-1.722222,1.401235,0.127,,-4.049383,78.682132
US_IN_18131,2020-12-02,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,14,2,543,20,,,0,0,1,1,0,4,2,2,1,2,0,5,8,31,16,85,56,71,87,65,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,8,6,232,305,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-13,10.87,31.88,24.63,-1.290123,-6.135802,5.858025,0.0,,-5.154321,75.387157
US_IN_18131,2020-12-03,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,15,0,558,20,,,0,0,0,1,1,1,2,2,5,1,0,5,8,32,17,86,58,73,92,66,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,9,6,241,311,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-10,14.57,18.21,41.51,-0.018519,-5.302469,6.567901,0.0,,-5.197531,68.74018
US_IN_18131,2020-12-04,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,20,1,578,21,,,0,0,1,1,1,5,3,4,3,0,0,5,9,33,18,91,61,77,95,66,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,12,248,323,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-9,13.41,27.61,45.75,2.364198,-1.82716,7.604938,0.0,,-1.246914,77.266286
US_IN_18131,2020-12-05,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,6,0,584,21,,,0,0,0,0,0,2,0,4,0,0,0,5,9,33,18,93,61,81,95,66,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,6,248,329,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,,,21.72,25.06,0.888889,-1.854167,4.479167,0.0,,-1.791667,82.412956
US_IN_18131,2020-12-06,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,1,0,585,21,,,0,0,0,0,0,0,1,0,0,0,0,5,9,33,18,93,62,81,95,66,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,249,329,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,,,20.3,31.3,-0.319444,-2.715278,1.819444,0.0,,-2.944444,82.701519
US_IN_18131,2020-12-07,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,16,0,601,21,,,0,0,1,2,0,2,5,1,1,4,0,5,10,35,18,95,67,82,96,70,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,11,254,340,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-12,,21.04,40.1,-0.041667,-1.166667,1.159722,0.0,,-3.236111,79.220035
US_IN_18131,2020-12-08,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,17,2,618,23,,,0,0,0,2,1,0,3,2,2,3,0,5,10,37,19,95,70,84,98,73,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,10,261,350,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-13,,22.91,38.18,0.805556,-0.375,2.472222,0.0,,-1.930556,82.115239
US_IN_18131,2020-12-09,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,19,1,637,24,,,0,1,1,2,0,4,1,3,6,1,0,6,11,39,19,99,71,87,104,74,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,11,8,272,358,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-21,,23.72,29.47,3.111111,-0.597222,10.625,0.0,,0.013889,80.264595
US_IN_18131,2020-12-10,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,18,0,655,24,,,0,1,1,1,1,3,0,3,4,1,0,7,12,40,20,102,71,90,108,75,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,13,277,371,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-19,,28.45,39.13,3.625,-2.8125,13.298611,0.0,,0.083333,77.80731
US_IN_18131,2020-12-11,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,17,0,672,24,,,0,0,0,1,1,2,1,1,5,4,0,7,12,41,21,104,72,91,113,79,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,8,9,285,380,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-19,13.95,28.64,34.52,5.347222,-1.493056,11.541667,0.0,,2.388889,81.475824
US_IN_18131,2020-12-12,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,9,0,681,24,,,0,0,0,0,0,1,0,2,1,2,0,7,12,41,21,105,72,93,114,81,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,6,288,386,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,,,17.72,32.91,7.763889,2.027778,12.479167,14.5288,,6.6875,92.969321
US_IN_18131,2020-12-13,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,3,0,684,24,,,0,0,0,0,0,0,0,0,2,0,0,7,12,41,21,105,72,93,116,81,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,290,387,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,,,22.35,33.11,1.916667,0.5625,5.118056,2.612571,,0.375,89.631918
US_IN_18131,2020-12-14,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,22,0,706,24,,,0,1,0,0,1,4,2,1,3,5,0,8,12,41,22,109,74,94,119,86,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,10,12,300,399,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-18,,22.13,40.11,-0.234568,-2.641975,1.925926,0.0,,-4.537037,72.938865
US_IN_18131,2020-12-15,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,13,0,719,24,,,0,0,0,0,0,2,1,3,3,1,0,8,12,41,22,111,75,97,122,87,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,6,307,405,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-20,,10.7,45.64,-3.481481,-6.493827,0.08642,0.0,,-7.216049,75.527366
US_IN_18131,2020-12-16,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,21,4,740,28,,,0,0,0,1,0,0,3,2,4,2,0,8,12,42,22,111,78,99,126,89,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,14,314,419,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-22,,19.05,37.34,-2.12963,-3.722222,-0.530864,1.651,50.8,-5.012346,80.870035
US_IN_18131,2020-12-17,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,16,0,756,28,,,0,0,1,1,0,2,1,0,1,2,0,8,13,43,22,113,79,99,127,91,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,9,7,323,426,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-18,,26.02,37.59,-1.376543,-2.746914,-0.401235,0.0508,30.48,-3.185185,87.664254
US_IN_18131,2020-12-18,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,16,1,772,29,,,0,0,0,0,1,3,2,0,2,2,0,8,13,43,23,116,81,99,129,93,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,10,6,333,432,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-19,,25.09,27.44,-2.166667,-7.438272,1.197531,0.036286,,-4.154321,86.484869
US_IN_18131,2020-12-19,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,5,0,777,29,,,0,0,0,1,0,0,0,0,2,0,0,8,13,44,23,116,81,99,131,93,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,3,335,435,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,,,23.09,35.53,2.067901,-1.265432,5.154321,0.0,,-0.808642,81.501149
US_IN_18131,2020-12-20,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,3,0,780,29,,,0,0,0,0,0,0,0,0,1,0,0,8,13,44,23,116,81,99,132,93,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,336,437,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,,,21.05,35.09,2.302469,0.191358,4.592593,0.036286,,-0.209877,83.773734
US_IN_18131,2020-12-21,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,22,0,802,29,,,0,0,0,0,1,2,4,4,4,3,0,8,13,44,24,118,85,103,136,96,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,9,13,345,450,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-22,,26.45,43.81,2.419753,-0.234568,7.58642,0.1016,,-0.234568,82.882893
US_IN_18131,2020-12-22,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,16,1,818,30,,,0,0,0,1,1,1,1,1,4,4,0,8,13,45,25,119,86,104,140,100,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,11,350,461,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-30,12.36,30.48,21.42,3.116667,-0.066667,6.022222,0.0,,-0.794444,75.691461
US_IN_18131,2020-12-23,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,12,1,830,31,,,0,0,1,1,1,0,0,5,1,1,0,8,14,46,26,119,86,109,141,101,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,5,357,466,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-36,,25.16,42.77,5.522222,0.372222,11.461111,0.0,,0.4,69.841199
US_IN_18131,2020-12-24,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,4,0,834,31,,,0,1,1,1,0,0,0,0,0,0,0,9,15,47,26,119,86,109,141,101,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,1,360,467,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-67,,14.91,34.21,-2.638889,-9.811111,10.338889,7.2644,,-6.844444,72.933095
US_IN_18131,2020-12-25,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,7,0,813,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-82,,14.33,27.76,-9.372222,-11.305556,-6.311111,0.0,,-13.488889,72.086079
US_IN_18131,2020-12-26,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,2,0,836,31,,,0,0,0,0,0,0,0,0,0,1,0,9,15,47,26,119,86,109,141,102,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,361,468,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-31,,14.19,44.46,-5.216667,-9.255556,0.6,0.0,,-10.85,64.72621
US_IN_18131,2020-12-27,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,5,0,841,31,,,1,0,0,0,0,0,1,0,2,1,1,9,15,47,26,119,87,109,143,103,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,2,364,470,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,,,17.91,35.82,-0.95,-7.477778,7.772222,0.0,,-3.805556,81.131468
US_IN_18131,2020-12-28,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,12,0,853,31,,,0,0,2,1,0,3,2,2,2,0,1,9,17,48,26,122,89,111,145,103,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,8,4,372,474,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-36,,23.77,37.23,1.288889,-2.605556,8.038889,0.4445,,-1.777778,80.205023
