location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_burn,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_nausea,search_trends_obesity,search_trends_pain,search_trends_scar,search_trends_skin_condition,search_trends_skin_rash,search_trends_sleep_disorder,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OH_39147,2020-07-05,ChIJ8wLepMXRO4gRMzP6DUxVS1A,Q485553,geoId/39147,US,United States of America,OH,Ohio,39147,Seneca County,US,USA,2,0,0,33,2,,,55267,27618,27649,6222,7938,7112,6408,6289,7611,7197,3945,2545,911297,41.13,-83.13,1431,78.371429,11,6,-21,,2.46,3.54,5.23,4.92,12.15,,7.08,3.85,2.15,2.31,6.62,3.85,2.31,4.77,4.46,2.31,5.08,3.23,3.69,3.38,2.62,,3.38,3.69,,4.31,3.54,2.31,,3.38,4.0,3.85,2.92,4.31,22.15,3.38,2.46,14.0,4.31,2.31,2.92,,2.15,3.85,36.3,,4.15,12.61,2.77,,6.15,2.46,2.15,,2.15,,2.15,25.338889,18.65,30.888889,0.0,,15.777778,55.998299
US_OH_39147,2020-07-06,ChIJ8wLepMXRO4gRMzP6DUxVS1A,Q485553,geoId/39147,US,United States of America,OH,Ohio,39147,Seneca County,US,USA,2,1,0,34,2,,,55267,27618,27649,6222,7938,7112,6408,6289,7611,7197,3945,2545,911297,41.13,-83.13,1431,78.371429,5,6,-32,6,2.68,5.22,4.37,3.81,12.27,1.97,4.65,4.65,2.68,,4.93,4.37,2.82,,2.96,2.68,5.78,2.26,3.95,4.23,5.64,,8.32,5.36,,2.12,3.81,3.1,2.12,3.38,,3.81,2.68,4.51,21.71,3.38,2.68,14.24,2.68,3.81,3.24,,,5.64,34.12,2.4,3.95,16.07,1.97,3.24,5.78,3.95,4.37,2.26,,2.4,3.24,26.777778,19.416667,32.472222,0.0,,16.173611,52.195653
US_OH_39147,2020-07-07,ChIJ8wLepMXRO4gRMzP6DUxVS1A,Q485553,geoId/39147,US,United States of America,OH,Ohio,39147,Seneca County,US,USA,2,0,0,34,2,,,55267,27618,27649,6222,7938,7112,6408,6289,7611,7197,3945,2545,911297,41.13,-83.13,1431,78.371429,5,6,-26,6,3.09,4.5,7.45,3.37,13.35,2.53,4.78,4.36,2.95,1.97,4.92,2.95,,,2.25,,6.18,3.37,3.09,3.23,3.94,3.23,6.75,4.78,,,4.64,3.79,,4.22,3.65,2.81,2.95,5.06,19.25,5.06,4.08,11.66,2.39,4.36,2.53,,,3.94,33.02,,4.36,10.4,3.09,,8.15,3.23,2.53,,1.97,3.37,2.95,27.466667,22.3,33.066667,0.0,,19.069444,60.399668
US_OH_39147,2020-07-08,ChIJ8wLepMXRO4gRMzP6DUxVS1A,Q485553,geoId/39147,US,United States of America,OH,Ohio,39147,Seneca County,US,USA,2,1,0,35,2,,,55267,27618,27649,6222,7938,7112,6408,6289,7611,7197,3945,2545,911297,41.13,-83.13,1431,78.371429,2,6,-25,6,3.44,4.15,3.29,3.44,12.45,2.29,7.58,4.01,,,7.3,2.86,2.15,2.0,,2.72,6.58,2.58,4.87,2.43,3.44,2.58,6.87,4.44,,5.72,5.15,,,2.72,3.15,4.01,,6.3,22.18,3.86,3.29,13.17,3.72,2.15,4.72,2.43,2.15,4.44,34.63,,3.44,12.16,,3.29,5.58,3.72,3.44,,2.43,3.15,2.72,27.038889,22.883333,31.961111,0.6858,,20.638889,67.455984
US_OH_39147,2020-07-09,ChIJ8wLepMXRO4gRMzP6DUxVS1A,Q485553,geoId/39147,US,United States of America,OH,Ohio,39147,Seneca County,US,USA,2,1,0,36,2,,,55267,27618,27649,6222,7938,7112,6408,6289,7611,7197,3945,2545,911297,41.13,-83.13,1431,78.371429,5,8,-27,7,2.14,3.57,6.14,3.43,10.85,3.57,6.85,4.57,2.86,,4.86,2.14,,2.71,3.43,2.71,7.57,3.57,4.0,3.0,3.85,2.14,10.14,3.71,2.14,,4.0,3.28,2.29,2.14,4.28,3.28,,6.57,21.28,5.71,2.57,9.99,3.28,3.43,4.14,,,5.28,35.7,2.0,5.57,13.56,3.57,2.57,6.0,3.71,4.57,2.71,2.0,2.86,,26.677778,21.827778,32.077778,0.056444,,20.770833,70.076749
US_OH_39147,2020-07-10,ChIJ8wLepMXRO4gRMzP6DUxVS1A,Q485553,geoId/39147,US,United States of America,OH,Ohio,39147,Seneca County,US,USA,2,4,0,40,2,,,55267,27618,27649,6222,7938,7112,6408,6289,7611,7197,3945,2545,911297,41.13,-83.13,1431,78.371429,-8,-7,-27,7,4.04,4.48,6.79,5.34,10.26,3.03,8.38,5.34,,,4.33,4.19,2.17,2.17,2.02,,6.93,3.18,2.89,3.9,4.77,2.31,6.07,3.47,,,4.77,4.62,2.6,2.89,,,,4.77,22.82,4.77,2.17,9.53,2.6,4.33,,,,4.77,33.66,,3.32,11.12,,2.31,6.07,3.61,2.89,2.46,2.75,3.47,2.02,26.072222,21.544444,32.944444,1.778,,20.895833,73.226043
US_OH_39147,2020-07-11,ChIJ8wLepMXRO4gRMzP6DUxVS1A,Q485553,geoId/39147,US,United States of America,OH,Ohio,39147,Seneca County,US,USA,2,1,0,41,2,,,55267,27618,27649,6222,7938,7112,6408,6289,7611,7197,3945,2545,911297,41.13,-83.13,1431,78.371429,-1,4,-3,,,4.45,6.68,3.66,11.29,,6.68,5.41,,,4.93,2.23,,,,,4.13,3.18,3.81,2.38,4.61,2.23,7.47,4.77,,2.7,4.45,5.09,,2.86,4.13,5.09,,5.72,20.03,4.61,,9.06,2.23,,4.13,,,4.93,34.18,2.54,3.97,9.7,,,6.36,4.29,5.25,,,3.02,,24.138889,20.333333,29.627778,7.958667,,18.104167,69.075329
US_OH_39147,2020-07-12,ChIJ8wLepMXRO4gRMzP6DUxVS1A,Q485553,geoId/39147,US,United States of America,OH,Ohio,39147,Seneca County,US,USA,2,0,0,41,2,,,55267,27618,27649,6222,7938,7112,6408,6289,7611,7197,3945,2545,911297,41.13,-83.13,1431,78.371429,5,9,-8,,3.88,4.48,6.12,2.84,14.79,2.24,5.97,3.88,,4.33,5.83,3.29,2.54,,2.24,3.14,8.07,2.84,2.84,,4.48,3.58,6.42,2.99,,2.09,3.73,2.54,,2.99,,6.87,,6.72,21.06,3.44,2.09,13.59,3.58,3.29,5.08,2.09,3.14,4.78,37.79,2.69,2.54,12.99,,,5.83,2.24,4.18,4.33,2.39,,,23.827778,20.15,28.511111,0.0508,,16.972222,66.251116
US_OH_39147,2020-07-13,ChIJ8wLepMXRO4gRMzP6DUxVS1A,Q485553,geoId/39147,US,United States of America,OH,Ohio,39147,Seneca County,US,USA,2,3,0,44,2,,,55267,27618,27649,6222,7938,7112,6408,6289,7611,7197,3945,2545,911297,41.13,-83.13,1431,78.371429,8,1,-24,4,3.07,5.3,5.58,3.21,10.33,,5.3,4.88,2.23,,5.58,4.74,1.95,3.63,2.09,2.09,5.58,3.77,2.79,3.35,4.74,2.23,7.54,4.19,2.09,2.79,5.44,3.77,2.93,4.05,3.49,4.05,3.35,6.84,20.79,5.72,,8.93,2.09,5.02,5.72,2.93,,5.02,37.26,1.95,4.46,10.61,,2.79,5.16,4.46,4.88,2.37,,2.65,,22.538889,19.211111,26.927778,2.483556,,16.826389,70.657203
US_OH_39147,2020-07-14,ChIJ8wLepMXRO4gRMzP6DUxVS1A,Q485553,geoId/39147,US,United States of America,OH,Ohio,39147,Seneca County,US,USA,2,-1,0,43,2,,,55267,27618,27649,6222,7938,7112,6408,6289,7611,7197,3945,2545,911297,41.13,-83.13,1431,78.371429,6,3,-23,4,2.24,4.76,6.01,4.34,11.33,,4.76,2.8,,2.24,6.16,3.36,1.96,2.66,,3.22,7.97,3.78,1.96,3.36,4.2,,8.53,4.76,,,4.06,4.34,,4.06,,3.5,,6.43,20.7,2.66,1.96,11.05,3.5,4.62,4.34,,,4.48,35.95,2.1,5.32,9.37,,2.94,6.01,4.06,3.5,3.08,1.96,2.66,,22.746032,17.373016,27.928571,0.0,,15.3,63.381916
US_OH_39147,2020-07-15,ChIJ8wLepMXRO4gRMzP6DUxVS1A,Q485553,geoId/39147,US,United States of America,OH,Ohio,39147,Seneca County,US,USA,2,1,0,44,2,,,55267,27618,27649,6222,7938,7112,6408,6289,7611,7197,3945,2545,911297,41.13,-83.13,1431,78.371429,6,7,-23,5,2.95,4.36,6.47,2.53,12.09,2.25,5.48,5.2,,2.67,7.03,2.53,1.97,2.39,2.53,3.37,8.86,3.09,3.94,3.09,4.64,,7.03,4.22,2.81,2.81,3.65,4.92,,2.67,,4.5,2.25,6.61,23.61,6.33,1.97,11.95,3.23,3.79,3.37,,,6.18,35.28,,5.2,9.7,2.67,2.81,4.64,4.64,2.39,3.94,,2.67,2.11,25.729167,18.805556,31.131944,0.0,,16.592593,56.791799
US_OH_39147,2020-07-16,ChIJ8wLepMXRO4gRMzP6DUxVS1A,Q485553,geoId/39147,US,United States of America,OH,Ohio,39147,Seneca County,US,USA,2,4,0,48,2,,,55267,27618,27649,6222,7938,7112,6408,6289,7611,7197,3945,2545,911297,41.13,-83.13,1431,78.371429,3,8,-23,6,3.08,3.21,6.43,2.94,10.9,2.24,6.15,4.19,2.1,2.8,5.31,1.96,,3.08,,2.66,8.67,3.5,3.91,3.35,3.63,3.08,7.69,2.52,,,4.47,4.47,2.52,3.21,,1.96,,6.01,24.18,4.33,,9.64,2.94,2.66,3.63,,,5.03,32.71,,3.63,8.39,,2.52,7.83,3.35,3.08,3.35,,2.1,,26.083333,21.152778,30.645833,0.471714,,19.962963,69.454582
US_OH_39147,2020-07-17,ChIJ8wLepMXRO4gRMzP6DUxVS1A,Q485553,geoId/39147,US,United States of America,OH,Ohio,39147,Seneca County,US,USA,2,6,0,54,2,,,55267,27618,27649,6222,7938,7112,6408,6289,7611,7197,3945,2545,911297,41.13,-83.13,1431,78.371429,-7,-2,-26,6,,3.78,6.25,4.22,13.52,2.04,8.0,4.65,3.63,2.47,3.63,,,2.33,,,8.87,2.04,3.34,3.49,3.2,,8.0,4.22,,,3.93,3.05,2.33,3.05,2.18,3.34,,5.67,17.16,4.51,2.91,10.61,3.34,5.38,4.07,2.47,2.18,3.34,30.39,2.62,5.23,7.71,,,6.4,3.34,3.05,2.91,2.47,2.76,2.04,25.183333,20.6,30.022222,0.3556,,18.569444,66.641184
US_OH_39147,2020-07-18,ChIJ8wLepMXRO4gRMzP6DUxVS1A,Q485553,geoId/39147,US,United States of America,OH,Ohio,39147,Seneca County,US,USA,2,7,0,61,2,,,55267,27618,27649,6222,7938,7112,6408,6289,7611,7197,3945,2545,911297,41.13,-83.13,1431,78.371429,-8,2,-6,,3.21,3.37,4.33,2.25,13.32,,5.13,3.21,,,3.53,3.69,2.57,,2.73,,6.26,4.17,3.53,4.81,2.73,3.69,6.9,4.01,4.97,2.25,4.01,3.85,2.41,,2.25,4.01,2.41,4.65,18.13,2.41,2.25,11.07,2.89,2.25,2.41,2.73,,4.97,31.29,,4.01,9.79,4.01,,4.65,3.21,2.57,,3.37,3.37,,26.855556,20.388889,33.405556,0.0,,18.006944,58.507513
US_OH_39147,2020-07-19,ChIJ8wLepMXRO4gRMzP6DUxVS1A,Q485553,geoId/39147,US,United States of America,OH,Ohio,39147,Seneca County,US,USA,2,5,0,66,2,,,55267,27618,27649,6222,7938,7112,6408,6289,7611,7197,3945,2545,911297,41.13,-83.13,1431,78.371429,-2,8,-12,,3.13,,6.72,2.69,13.29,,5.97,2.69,3.58,3.58,6.57,3.43,2.54,2.84,2.24,2.84,6.72,2.09,2.84,3.28,3.43,2.54,8.06,4.78,,2.39,5.37,2.84,,2.24,3.43,4.78,2.09,3.73,19.11,3.13,2.09,12.24,3.58,3.43,4.33,,,3.73,29.71,,3.43,11.64,,2.24,5.37,3.88,3.13,3.28,2.99,2.09,2.69,27.755556,21.083333,32.561111,0.0,,21.659722,69.366303
US_OH_39147,2020-07-20,ChIJ8wLepMXRO4gRMzP6DUxVS1A,Q485553,geoId/39147,US,United States of America,OH,Ohio,39147,Seneca County,US,USA,2,3,0,69,2,,,55267,27618,27649,6222,7938,7112,6408,6289,7611,7197,3945,2545,911297,41.13,-83.13,1431,78.371429,3,2,-24,5,2.69,3.96,6.94,3.54,10.05,,7.79,3.54,2.27,2.83,5.66,4.11,,2.97,,,8.07,,3.54,2.97,4.53,,9.77,,3.4,,5.38,3.12,,3.26,3.4,3.68,3.26,4.96,23.65,4.25,2.55,9.2,3.4,3.26,4.67,,,5.66,34.55,,3.4,10.76,,2.41,5.24,4.39,4.11,3.12,2.41,3.4,,25.055556,21.666667,30.566667,6.1976,,19.090278,69.612511
US_OH_39147,2020-07-21,ChIJ8wLepMXRO4gRMzP6DUxVS1A,Q485553,geoId/39147,US,United States of America,OH,Ohio,39147,Seneca County,US,USA,2,12,0,81,2,,,55267,27618,27649,6222,7938,7112,6408,6289,7611,7197,3945,2545,911297,41.13,-83.13,1431,78.371429,1,0,-24,5,3.52,5.07,6.19,2.11,12.81,,7.6,4.22,,2.67,3.24,3.38,,2.39,2.81,1.97,10.84,2.81,3.66,4.22,4.64,,7.6,2.25,2.53,1.97,5.49,5.91,,4.08,3.1,2.81,1.97,7.74,21.25,3.66,,11.12,,5.77,4.5,,,5.49,32.93,,3.38,10.13,2.11,2.25,5.77,2.81,2.81,2.25,2.25,2.25,2.53,24.533333,20.927778,29.138889,1.1684,,18.569444,69.690808
US_OH_39147,2020-07-22,ChIJ8wLepMXRO4gRMzP6DUxVS1A,Q485553,geoId/39147,US,United States of America,OH,Ohio,39147,Seneca County,US,USA,2,7,0,88,2,,,55267,27618,27649,6222,7938,7112,6408,6289,7611,7197,3945,2545,911297,41.13,-83.13,1431,78.371429,-2,-2,-25,6,2.56,4.4,8.23,2.56,16.04,,6.53,4.68,2.41,2.27,4.54,3.98,2.41,2.13,3.69,,8.38,2.27,2.41,2.41,3.98,,7.38,5.96,,,4.54,1.99,2.84,,,3.98,,6.25,20.02,5.25,3.55,11.21,3.83,3.69,4.26,1.99,,5.82,31.94,,6.1,9.65,,,5.25,3.83,3.41,3.27,2.27,,2.56,23.877778,20.633333,28.988889,4.064,,20.402778,81.491769
US_OH_39147,2020-07-23,ChIJ8wLepMXRO4gRMzP6DUxVS1A,Q485553,geoId/39147,US,United States of America,OH,Ohio,39147,Seneca County,US,USA,2,8,0,96,2,,,55267,27618,27649,6222,7938,7112,6408,6289,7611,7197,3945,2545,911297,41.13,-83.13,1431,78.371429,0,4,-24,6,,4.11,3.83,2.69,10.06,,7.08,6.23,,3.12,5.38,4.39,,2.69,3.26,2.69,9.78,,3.12,,5.95,2.27,7.65,4.11,1.98,3.83,4.11,3.68,2.27,5.67,2.12,3.26,2.83,6.09,25.79,5.1,2.55,9.63,2.27,2.55,3.83,,1.98,4.53,31.03,2.41,,10.2,2.55,2.27,5.81,5.1,,3.4,,1.98,,24.783333,21.844444,28.088889,1.072444,,21.416667,81.610715
US_OH_39147,2020-07-24,ChIJ8wLepMXRO4gRMzP6DUxVS1A,Q485553,geoId/39147,US,United States of America,OH,Ohio,39147,Seneca County,US,USA,2,1,0,97,2,,,55267,27618,27649,6222,7938,7112,6408,6289,7611,7197,3945,2545,911297,41.13,-83.13,1431,78.371429,-9,-4,-24,5,2.93,3.81,5.27,4.1,13.03,2.34,5.86,3.81,,,4.69,2.49,,2.49,,2.93,7.61,2.34,3.51,3.51,6.0,,6.44,3.95,2.64,2.2,5.42,4.25,,,,4.69,2.05,5.12,21.96,4.25,2.2,8.93,3.08,4.39,3.95,,2.2,4.98,30.46,2.05,3.95,8.05,,,2.93,3.08,3.95,2.64,,3.66,,24.011111,20.188889,27.711111,0.762,,17.604167,67.204474
US_OH_39147,2020-07-25,ChIJ8wLepMXRO4gRMzP6DUxVS1A,Q485553,geoId/39147,US,United States of America,OH,Ohio,39147,Seneca County,US,USA,2,4,0,101,2,,,55267,27618,27649,6222,7938,7112,6408,6289,7611,7197,3945,2545,911297,41.13,-83.13,1431,78.371429,-7,0,-2,,,3.9,5.85,3.57,11.53,,5.69,3.09,,,5.36,3.09,2.44,3.09,,,9.1,2.6,3.09,,4.87,2.44,6.34,3.57,2.6,6.5,5.52,3.57,3.74,3.41,2.76,3.74,3.25,3.74,19.33,4.71,,9.91,2.76,3.09,5.36,,,3.9,30.22,,3.25,8.94,,2.76,3.74,2.6,3.25,,,4.06,,23.955556,18.633333,29.138889,0.0,,16.881944,64.51679
US_OH_39147,2020-07-26,ChIJ8wLepMXRO4gRMzP6DUxVS1A,Q485553,geoId/39147,US,United States of America,OH,Ohio,39147,Seneca County,US,USA,2,3,0,104,2,,,55267,27618,27649,6222,7938,7112,6408,6289,7611,7197,3945,2545,911297,41.13,-83.13,1431,78.371429,5,11,-10,,3.37,5.52,5.67,2.91,11.19,,5.06,2.61,,,3.07,3.83,,3.99,2.76,2.3,6.9,,3.07,2.76,4.29,2.3,7.36,4.91,3.53,,4.14,2.91,,2.3,2.61,4.14,,4.6,20.24,4.91,3.37,10.88,,3.99,3.37,2.61,,4.45,32.35,2.91,4.6,7.82,,,6.29,3.99,,2.61,3.07,2.3,2.3,26.018519,20.049383,32.388889,0.0,,18.569444,63.781872
US_OH_39147,2020-07-27,ChIJ8wLepMXRO4gRMzP6DUxVS1A,Q485553,geoId/39147,US,United States of America,OH,Ohio,39147,Seneca County,US,USA,2,8,0,112,2,,,55267,27618,27649,6222,7938,7112,6408,6289,7611,7197,3945,2545,911297,41.13,-83.13,1431,78.371429,7,-4,-27,6,2.64,5.42,5.14,4.45,14.04,,7.79,8.48,2.09,2.23,4.45,4.31,,2.64,,3.75,7.79,2.92,4.17,2.23,4.59,2.78,6.67,2.36,2.5,,3.48,5.01,,3.2,4.03,4.31,3.2,5.84,24.47,4.73,2.78,11.26,2.23,3.62,4.17,,,5.01,32.81,2.5,3.62,9.87,,,5.42,2.23,5.14,3.2,2.23,3.2,2.5,26.709877,21.493827,32.055556,0.0,,21.965278,75.399015
US_OH_39147,2020-07-28,ChIJ8wLepMXRO4gRMzP6DUxVS1A,Q485553,geoId/39147,US,United States of America,OH,Ohio,39147,Seneca County,US,USA,2,5,1,117,3,,,55267,27618,27649,6222,7938,7112,6408,6289,7611,7197,3945,2545,911297,41.13,-83.13,1431,78.371429,15,5,-25,5,,4.72,5.29,2.86,12.74,,8.16,14.74,,3.72,4.87,2.15,,,2.15,2.0,7.01,2.43,2.72,4.58,2.15,2.72,7.01,2.86,2.72,,3.58,4.58,4.15,2.15,2.29,3.29,2.0,10.16,24.18,7.16,2.15,9.45,,3.15,4.87,3.29,,3.86,36.06,,4.87,8.87,2.29,2.29,8.16,2.86,3.58,2.58,2.72,,,24.598765,19.253086,30.425926,5.870222,,17.875,66.371348
US_OH_39147,2020-07-29,ChIJ8wLepMXRO4gRMzP6DUxVS1A,Q485553,geoId/39147,US,United States of America,OH,Ohio,39147,Seneca County,US,USA,2,3,0,120,3,,,55267,27618,27649,6222,7938,7112,6408,6289,7611,7197,3945,2545,911297,41.13,-83.13,1431,78.371429,6,7,-26,4,,2.88,7.34,3.74,10.65,,6.33,15.98,,2.59,5.33,3.17,,3.74,,2.45,7.92,,3.02,2.3,4.61,2.16,7.34,2.88,2.74,2.3,5.18,2.02,,2.3,2.16,5.62,,9.5,24.04,4.75,,8.06,4.03,3.31,5.04,2.02,2.74,3.89,39.88,,4.75,9.5,,,7.78,3.74,4.32,2.16,3.46,,2.02,25.32716,19.728395,31.061728,0.169333,,17.131944,60.786029
US_OH_39147,2020-07-30,ChIJ8wLepMXRO4gRMzP6DUxVS1A,Q485553,geoId/39147,US,United States of America,OH,Ohio,39147,Seneca County,US,USA,2,9,0,129,3,,,55267,27618,27649,6222,7938,7112,6408,6289,7611,7197,3945,2545,911297,41.13,-83.13,1431,78.371429,8,10,-28,5,2.75,4.05,5.2,,9.39,,5.35,13.59,,2.31,6.36,4.48,2.17,2.89,,3.32,7.66,2.31,2.6,2.75,5.06,,8.09,5.06,2.17,2.17,2.02,3.32,2.46,4.48,3.18,3.47,2.89,6.36,19.66,4.19,,11.27,3.9,3.04,2.89,3.32,2.17,5.49,34.69,,2.6,6.79,2.17,4.48,4.05,4.19,3.9,,,2.75,,24.17284,20.018519,29.851852,0.0,,19.013889,73.209215
US_OH_39147,2020-07-31,ChIJ8wLepMXRO4gRMzP6DUxVS1A,Q485553,geoId/39147,US,United States of America,OH,Ohio,39147,Seneca County,US,USA,2,11,0,140,3,,,55267,27618,27649,6222,7938,7112,6408,6289,7611,7197,3945,2545,911297,41.13,-83.13,1431,78.371429,-1,3,-27,4,,4.61,3.27,2.53,10.86,,8.33,5.95,,,5.21,4.02,,2.53,,2.23,7.44,3.72,3.42,,4.17,,5.95,3.72,3.12,2.53,3.72,3.12,3.27,3.42,2.83,3.57,2.83,6.4,21.43,5.36,2.38,8.33,3.57,3.87,2.08,,,3.12,34.37,,4.32,10.56,,,6.99,3.42,2.53,4.32,2.68,,,23.236111,19.368056,26.506944,0.03175,,16.452381,65.880657
US_OH_39147,2020-08-01,ChIJ8wLepMXRO4gRMzP6DUxVS1A,Q485553,geoId/39147,US,United States of America,OH,Ohio,39147,Seneca County,US,USA,2,7,0,147,3,,,55267,27618,27649,6222,7938,7112,6408,6289,7611,7197,3945,2545,911297,41.13,-83.13,1431,78.371429,-9,-1,-10,,,4.7,4.24,3.48,11.21,,3.64,5.15,2.27,,4.39,,,3.33,2.58,,7.12,2.73,3.64,,3.94,,7.72,5.0,,2.58,3.79,3.79,2.27,3.48,3.33,3.03,,3.03,21.21,5.45,2.12,9.7,2.58,3.79,3.79,,2.12,4.39,33.48,,,5.61,2.12,,5.15,4.85,3.79,2.42,2.58,2.73,,22.364198,19.37037,26.234568,0.53975,,18.548611,79.911422
US_OH_39147,2020-08-02,ChIJ8wLepMXRO4gRMzP6DUxVS1A,Q485553,geoId/39147,US,United States of America,OH,Ohio,39147,Seneca County,US,USA,2,6,0,153,3,,,55267,27618,27649,6222,7938,7112,6408,6289,7611,7197,3945,2545,911297,41.13,-83.13,1431,78.371429,2,13,-12,,,3.8,5.84,2.78,9.79,,5.55,7.6,,,4.82,3.51,2.63,2.34,,2.19,7.16,3.51,4.68,,3.95,,20.75,5.41,,,3.07,4.09,2.92,4.38,3.36,3.95,4.38,2.92,22.65,4.68,2.19,9.5,,2.78,3.21,,2.34,4.09,30.54,,3.51,10.67,,2.78,8.18,4.53,4.24,,2.48,2.19,,21.67284,19.728395,24.320988,18.161,,19.9375,90.200941
US_OH_39147,2020-08-03,ChIJ8wLepMXRO4gRMzP6DUxVS1A,Q485553,geoId/39147,US,United States of America,OH,Ohio,39147,Seneca County,US,USA,2,8,0,161,3,,,55267,27618,27649,6222,7938,7112,6408,6289,7611,7197,3945,2545,911297,41.13,-83.13,1431,78.371429,2,6,-26,6,,4.49,4.49,4.07,9.26,,4.77,5.33,2.52,1.96,7.01,3.79,,4.35,2.38,3.23,5.75,3.51,3.23,1.96,4.77,2.38,9.68,5.33,,,4.35,5.75,,3.09,,2.81,2.38,4.77,23.7,4.49,4.35,10.94,3.37,4.21,4.35,,,6.31,31.42,,3.37,9.82,3.09,,3.93,4.63,4.49,2.67,2.38,2.24,,21.598765,18.333333,27.240741,1.749778,,17.923611,79.766407
US_OH_39147,2020-08-04,ChIJ8wLepMXRO4gRMzP6DUxVS1A,Q485553,geoId/39147,US,United States of America,OH,Ohio,39147,Seneca County,US,USA,2,6,0,167,3,,,55267,27618,27649,6222,7938,7112,6408,6289,7611,7197,3945,2545,911297,41.13,-83.13,1431,78.371429,0,7,-23,6,3.12,3.54,4.96,4.11,11.61,,7.79,3.68,,,6.23,2.27,3.96,3.12,2.41,2.27,6.09,2.41,2.41,,4.25,,6.23,3.82,,4.67,3.54,5.1,,2.41,3.4,3.26,,6.23,25.2,7.93,4.11,8.5,2.41,2.41,4.67,,,5.66,29.73,2.41,4.11,9.06,1.98,2.69,5.8,3.26,3.12,,,2.83,,21.080247,18.444444,25.561728,1.27,,17.256944,79.077172
US_OH_39147,2020-08-05,ChIJ8wLepMXRO4gRMzP6DUxVS1A,Q485553,geoId/39147,US,United States of America,OH,Ohio,39147,Seneca County,US,USA,2,10,0,177,3,,,55267,27618,27649,6222,7938,7112,6408,6289,7611,7197,3945,2545,911297,41.13,-83.13,1431,78.371429,-2,3,-26,4,2.02,3.6,6.34,3.6,12.69,2.02,5.62,5.34,2.45,2.31,4.76,3.89,,3.03,,2.45,7.21,2.6,3.75,3.32,3.32,,7.93,2.88,2.16,2.16,3.89,5.62,,,2.6,3.6,2.16,4.76,17.88,5.05,3.89,9.81,,3.32,3.32,2.88,,4.9,31.87,2.16,2.74,8.36,2.16,,6.06,5.34,3.89,2.45,,2.88,2.02,18.524691,12.783951,23.37037,1.524,,12.340278,67.573876
US_OH_39147,2020-08-06,ChIJ8wLepMXRO4gRMzP6DUxVS1A,Q485553,geoId/39147,US,United States of America,OH,Ohio,39147,Seneca County,US,USA,2,13,0,190,3,,,55267,27618,27649,6222,7938,7112,6408,6289,7611,7197,3945,2545,911297,41.13,-83.13,1431,78.371429,2,6,-25,5,,3.74,4.46,2.3,10.49,,4.6,6.61,,2.16,5.61,,2.01,3.02,,4.17,6.32,2.16,3.16,2.44,5.17,,7.04,5.03,2.59,,4.17,3.45,,2.44,2.3,3.59,3.16,7.04,23.0,4.02,2.59,9.34,3.02,4.46,3.45,,,4.89,33.92,,3.59,8.77,,2.16,6.18,2.87,4.31,3.16,2.44,2.59,,19.54321,13.709877,24.679012,0.0,,12.5625,64.34843
