location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_TX_48239,2020-01-18,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,,,,,,19.31,31.67,37.08,20.872222,18.838889,23.2,0.0508,20.083333,93.029863
US_TX_48239,2020-01-19,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,,,,,24.34,,19.01,51.72,13.388889,8.244444,19.666667,20.4978,5.777778,60.372692
US_TX_48239,2020-01-20,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,,,,,14.56,13.96,33.38,37.02,10.901235,6.395062,15.851852,0.0,0.733333,51.764317
US_TX_48239,2020-01-21,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,,,,,14.53,30.22,33.7,49.98,12.166667,8.17284,16.54321,0.0,3.377778,54.454438
US_TX_48239,2020-01-22,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,,,,,,17.6,33.61,38.41,14.530864,11.561728,16.975309,0.141111,9.822222,76.618238
US_TX_48239,2020-01-23,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,,,,,,20.64,34.03,41.28,16.895062,13.58642,19.777778,13.349111,14.755556,86.281567
US_TX_48239,2020-01-24,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,,,,,12.9,31.96,44.3,40.37,12.833333,7.364198,19.271605,0.028222,7.022222,68.32755
US_TX_48239,2020-01-25,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,,,,,11.74,21.92,36.02,41.5,14.407407,10.074074,19.419753,0.028222,9.044444,71.63066
US_TX_48239,2020-01-26,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,,,,,15.43,27.92,27.19,31.59,19.104938,17.123457,23.938272,2.568222,16.511111,83.231968
US_TX_48239,2020-01-27,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,,,,,12.97,28.76,35.53,38.35,15.617284,11.320988,21.746914,1.975556,12.788889,82.760243
US_TX_48239,2020-01-28,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,,,,,8.82,20.95,31.97,44.1,17.04321,13.623457,22.358025,0.056444,14.133333,84.446464
US_TX_48239,2020-01-29,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,,,,,11.3,24.85,33.89,38.97,13.5,8.922222,20.666667,3.048,6.805556,64.08266
US_TX_48239,2020-01-30,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,,,,,10.2,26.83,28.44,30.59,11.161111,9.005556,14.616667,0.0254,7.935185,79.982016
US_TX_48239,2020-01-31,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,,,,,16.11,34.52,40.27,29.91,12.32716,10.080247,16.061728,0.0,8.9,78.764163
US_TX_48239,2020-02-01,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,,,,,,20.79,36.6,38.26,11.771605,5.91358,19.95679,0.0,4.822222,62.181544
US_TX_48239,2020-02-02,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,,,,,,24.11,36.56,46.67,14.91358,9.666667,21.611111,0.028222,7.433333,60.707454
US_TX_48239,2020-02-03,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,,,,,11.29,16.37,29.91,41.76,18.234568,14.061728,22.611111,0.028222,14.533333,78.31303
US_TX_48239,2020-02-04,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,,,,,11.48,20.08,60.83,41.89,20.604938,18.666667,23.0,0.0,18.477778,84.229083
US_TX_48239,2020-02-05,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,,,,,10.37,24.78,39.19,29.39,12.2,7.016667,19.283333,0.0,10.416667,87.127194
US_TX_48239,2020-02-06,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,,,,,,25.15,25.71,33.53,6.794444,2.383333,14.072222,0.254,0.537037,63.980429
US_TX_48239,2020-02-07,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,,,,,10.89,22.35,45.28,34.39,11.555556,4.472222,20.85,0.0508,3.351852,58.218603
US_TX_48239,2020-02-08,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,,,,,,25.47,43.54,53.4,16.461111,11.35,22.488889,0.0762,13.490741,81.289134
US_TX_48239,2020-02-09,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,,,,,13.1,20.03,32.36,29.28,19.35,16.027778,22.533333,0.0508,17.638889,86.610151
US_TX_48239,2020-02-10,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,,,,,9.94,27.07,45.3,41.43,21.522222,19.844444,23.988889,0.0,20.685185,89.84053
US_TX_48239,2020-02-11,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,,,,,8.91,21.16,24.5,34.52,14.011111,10.716667,22.088889,0.197556,13.509259,94.965825
US_TX_48239,2020-02-12,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,,,,,,19.51,28.18,33.05,11.994444,9.516667,14.044444,0.225778,11.703704,94.393782
US_TX_48239,2020-02-13,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,,,,,15.1,19.74,24.97,31.35,11.022222,7.238889,15.416667,0.1778,7.407407,78.430033
US_TX_48239,2020-02-14,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,,,,,,18.69,27.13,38.59,9.238889,3.994444,15.733333,0.0,3.861111,68.751881
US_TX_48239,2020-02-15,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,-2,-1,-6,,12.63,12.63,38.67,45.78,13.511111,7.861111,21.266667,0.0254,8.935185,72.018857
US_TX_48239,2020-02-16,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,7,1,1,,,17.27,26.7,40.04,17.705556,13.961111,22.972222,0.0,15.907407,84.748267
US_TX_48239,2020-02-17,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,4,-5,4,-20,15.54,25.89,27.19,39.49,20.322222,17.638889,24.738889,0.0,19.203704,89.725393
US_TX_48239,2020-02-18,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,-2,-12,-11,2,,14.76,26.68,47.12,21.455556,19.666667,24.694444,0.0508,20.490741,89.48944
US_TX_48239,2020-02-19,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,12,-7,0,4,10.11,17.84,33.3,43.41,16.661111,14.122222,22.7,0.0254,14.601852,85.92173
US_TX_48239,2020-02-20,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,-4,-8,10,2,11.21,12.34,28.03,43.17,12.283333,9.538889,16.577778,0.0,10.962963,90.887252
US_TX_48239,2020-02-21,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,-3,-9,8,1,,,22.2,27.13,9.561111,5.577778,13.927778,0.6858,3.046296,63.554234
US_TX_48239,2020-02-22,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,8,-1,0,,,16.95,22.6,37.13,10.744444,5.866667,17.3,0.0,3.777778,61.513021
US_TX_48239,2020-02-23,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,-7,-1,-3,,25.37,24.6,36.9,45.36,17.122222,13.522222,22.155556,0.0,12.722222,75.018935
US_TX_48239,2020-02-24,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,-2,-6,2,9,13.22,17.24,27.58,33.33,19.827778,17.866667,23.055556,0.4826,17.092593,81.97694
US_TX_48239,2020-02-25,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,8,-2,-4,1,,16.94,29.79,33.88,17.388889,13.116667,23.4,1.0414,11.055556,66.698337
US_TX_48239,2020-02-26,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,28,3,8,-1,,19.73,36.56,34.82,13.338889,7.911111,20.338889,0.0,1.398148,44.278472
US_TX_48239,2020-02-27,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,14,-1,5,1,,28.61,28.02,30.4,7.761111,1.172222,14.561111,0.0,-2.898148,46.775894
US_TX_48239,2020-02-28,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,13,-1,-4,3,13.13,22.68,35.8,35.2,11.711111,3.894444,20.938889,0.0,1.361111,48.322442
US_TX_48239,2020-02-29,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,5,-1,-4,,,22.8,34.62,38.0,14.872222,7.461111,21.844444,0.0,8.564815,64.453031
US_TX_48239,2020-03-01,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,12,7,17,,,27.17,38.92,46.26,19.244444,16.094444,22.283333,0.0254,15.37963,77.274138
US_TX_48239,2020-03-02,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,6,-4,21,5,10.74,23.74,37.87,33.91,20.672222,18.2,23.977778,0.2286,18.648148,85.134852
US_TX_48239,2020-03-03,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,18,-1,-9,-1,10.34,25.27,27.57,36.76,21.033333,19.327778,23.894444,0.084667,20.055556,89.724749
US_TX_48239,2020-03-04,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,7,4,-16,-1,,20.31,44.47,29.65,21.511111,19.711111,24.605556,0.225778,19.87037,88.73838
US_TX_48239,2020-03-05,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,12,-1,6,-2,11.69,31.55,39.73,35.64,17.088889,12.261111,23.327778,0.1016,10.796296,66.489491
US_TX_48239,2020-03-06,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,17,0,9,1,12.52,17.28,44.1,34.56,15.966667,9.55,22.361111,0.0,4.092593,45.320938
US_TX_48239,2020-03-07,ChIJ80h2HOMjQoYR-oA_h4o_b0s,Q110262,geoId/48239,US,United States of America,TX,Texas,48239,Jackson County,US,USA,2,,,,,,,14806,7342,7464,2083,2023,1720,1918,1588,1871,1769,1119,715,1837671,28.94,-96.58,2219,78.733333,19,12,2,,,32.18,24.13,36.2,14.294444,9.088889,19.05,0.0,7.111111,64.062526
