location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_grocery_and_pharmacy,mobility_workplaces,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MT_30061,2020-01-11,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,-0.633333,-5.127778,1.877778,5.461,,-3.294444,82.728256
US_MT_30061,2020-01-12,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,0.377778,-1.983333,2.266667,5.954889,99.06,-2.977778,79.039076
US_MT_30061,2020-01-13,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,-2.916667,-6.161111,1.083333,4.699,114.3,-6.094444,79.10568
US_MT_30061,2020-01-14,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,-5.888889,-8.255556,-2.622222,2.95275,100.33,-8.122222,84.31547
US_MT_30061,2020-01-15,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,-7.683333,-12.205556,-2.127778,1.9685,90.17,-11.394444,75.127079
US_MT_30061,2020-01-16,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,-1.838889,-7.411111,3.15,0.649111,88.9,-6.383333,73.071188
US_MT_30061,2020-01-17,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,-1.927778,-6.35,2.722222,2.991556,78.74,-5.161111,79.839643
US_MT_30061,2020-01-18,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,-2.761111,-6.85,1.322222,0.818444,70.273333,-6.105556,78.733195
US_MT_30061,2020-01-19,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,0.15,-4.766667,4.433333,0.423333,90.17,-2.827778,81.269959
US_MT_30061,2020-01-20,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,-0.872222,-4.15,4.15,0.0,129.54,-3.238889,84.569288
US_MT_30061,2020-01-21,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,0.727778,-3.138889,3.755556,0.310444,129.54,-1.627778,84.857708
US_MT_30061,2020-01-22,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,1.611111,-1.216667,5.116667,1.93675,99.06,-1.394444,80.781593
US_MT_30061,2020-01-23,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,2.155556,-0.188889,5.661111,1.890889,99.06,-0.205556,85.278225
US_MT_30061,2020-01-24,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,2.966667,0.038889,7.088889,4.47675,78.74,1.15,88.333637
US_MT_30061,2020-01-25,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,2.233333,-0.477778,6.527778,2.511778,50.8,0.366667,87.841421
US_MT_30061,2020-01-26,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,1.45,-0.888889,4.188889,1.55575,30.48,0.344444,92.566567
US_MT_30061,2020-01-27,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,1.833333,-0.527778,6.038889,3.922889,30.48,0.1,88.44666
US_MT_30061,2020-01-28,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,1.405556,-1.45,5.977778,3.96875,,-1.044444,84.322184
US_MT_30061,2020-01-29,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,1.761111,-0.766667,4.866667,7.08025,50.8,0.505556,91.562994
US_MT_30061,2020-01-30,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,2.044444,-1.633333,5.6,3.245556,30.48,-0.461111,84.28949
US_MT_30061,2020-01-31,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,2.677778,-2.011111,8.788889,0.931333,30.48,-0.35,81.716354
US_MT_30061,2020-02-01,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,8.394444,3.377778,11.688889,1.467556,,0.638889,60.542327
US_MT_30061,2020-02-02,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,1.072222,-2.911111,10.95,4.882444,,-4.438889,68.327029
US_MT_30061,2020-02-03,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,-5.016667,-9.422222,1.738889,0.1524,30.48,-9.538889,70.832084
US_MT_30061,2020-02-04,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,-4.322222,-9.105556,0.083333,0.028222,,-9.066667,70.06724
US_MT_30061,2020-02-05,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,-2.211111,-6.994444,1.15,1.608667,50.8,-4.494444,84.84446
US_MT_30061,2020-02-06,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,0.805556,-2.2,3.222222,7.84225,40.64,-0.588889,90.501606
US_MT_30061,2020-02-07,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,0.622222,-1.027778,3.505556,12.0015,64.77,-0.411111,92.904402
US_MT_30061,2020-02-08,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,1.838889,-0.438889,4.1,6.0325,104.14,-0.55,84.424956
US_MT_30061,2020-02-09,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,-1.422222,-5.577778,2.938889,2.794,74.93,-4.172222,81.943306
US_MT_30061,2020-02-10,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,-0.427778,-5.188889,3.605556,0.225778,74.93,-3.527778,79.828538
US_MT_30061,2020-02-11,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,0.088889,-4.077778,5.966667,0.22225,74.93,-4.05,74.161607
US_MT_30061,2020-02-12,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,0.977778,-3.45,5.338889,0.22225,74.93,-2.25,79.660538
US_MT_30061,2020-02-13,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,-0.072222,-4.661111,7.111111,0.1016,74.93,-3.788889,76.545896
US_MT_30061,2020-02-14,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,2.116667,-3.044444,6.611111,2.0955,74.93,-2.494444,72.580195
US_MT_30061,2020-02-15,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,0.966667,-1.155556,4.616667,1.411111,99.06,-3.005556,75.745529
US_MT_30061,2020-02-16,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,1.372222,-0.705556,4.366667,4.205111,64.77,-1.583333,81.213675
US_MT_30061,2020-02-17,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,-0.211111,-2.611111,3.661111,3.65125,54.61,-3.838889,77.190272
US_MT_30061,2020-02-18,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,-2.133333,-5.488889,3.155556,1.495778,54.61,-6.227778,73.921706
US_MT_30061,2020-02-19,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,-3.372222,-7.761111,2.311111,0.028222,80.01,-7.605556,72.674277
US_MT_30061,2020-02-20,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,-3.483333,-8.861111,3.75,0.0,129.54,-8.594444,68.309532
US_MT_30061,2020-02-21,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,-2.3,-8.061111,6.038889,0.0,80.01,-7.938889,66.144631
US_MT_30061,2020-02-22,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,0.905556,-6.016667,9.822222,0.0,99.06,-5.444444,63.531871
US_MT_30061,2020-02-23,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,1.983333,-3.75,9.422222,0.22225,78.74,-2.727778,71.684687
US_MT_30061,2020-02-24,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,1.2,-1.605556,6.211111,3.33375,50.8,-3.994444,69.637554
US_MT_30061,2020-02-25,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,-0.444444,-4.688889,4.961111,2.032,30.48,-4.705556,73.850868
US_MT_30061,2020-02-26,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,1.783333,-3.188889,6.688889,0.0762,30.48,-3.111111,70.982617
US_MT_30061,2020-02-27,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,2.105556,-2.855556,9.488889,0.1016,,-2.0,74.882838
US_MT_30061,2020-02-28,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,4.161111,-2.733333,13.977778,0.0,,-1.755556,66.172753
US_MT_30061,2020-02-29,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,4.977778,-1.527778,13.294444,0.127,,-3.372222,56.225058
US_MT_30061,2020-03-01,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,0.233333,-4.116667,6.694444,0.85725,,-4.35,72.01723
US_MT_30061,2020-03-02,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,1.244444,-3.488889,5.744444,0.0,,-5.577778,61.496517
US_MT_30061,2020-03-03,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,5.45,0.088889,11.0,0.620889,,-0.794444,65.295735
US_MT_30061,2020-03-04,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,5.972222,2.366667,10.772222,0.592667,,-3.183333,53.491087
US_MT_30061,2020-03-05,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,2.283333,-4.072222,12.711111,0.127,,-6.444444,53.120458
US_MT_30061,2020-03-06,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,-9,,5.666667,-1.6,14.055556,0.0,,-2.572222,56.707497
US_MT_30061,2020-03-07,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,4.788889,-0.122222,12.316667,0.084667,,-0.177778,71.399601
US_MT_30061,2020-03-08,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,1.411111,-2.85,7.472222,2.652889,,-2.377778,77.505199
US_MT_30061,2020-03-09,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,1.433333,-3.233333,7.227778,0.903111,,-3.844444,69.081397
US_MT_30061,2020-03-10,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,1.422222,-4.883333,10.277778,0.0,,-5.005556,63.163346
US_MT_30061,2020-03-11,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,6.577778,0.888889,10.866667,0.0,,-2.655556,53.469512
US_MT_30061,2020-03-12,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,1.255556,-5.716667,9.655556,0.564444,,-7.172222,54.065589
US_MT_30061,2020-03-13,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,-16,,-0.372222,-6.027778,7.283333,0.0,,-8.1,56.467976
US_MT_30061,2020-03-14,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,-36,,-3.65,-6.777778,2.194444,0.47625,99.06,-8.594444,69.338787
US_MT_30061,2020-03-15,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,-4.794444,-7.65,1.483333,0.959556,,-10.333333,66.77179
US_MT_30061,2020-03-16,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,-1.327778,-7.438889,7.966667,0.0762,54.61,-6.527778,68.669734
US_MT_30061,2020-03-17,ChIJj5mttNDuXVMRzkUOTkpg98U,Q370329,geoId/30061,US,United States of America,MT,Montana,30061,Mineral County,US,USA,2,,,,,,,4235,2159,2076,401,451,322,397,389,667,817,551,240,555127,47.15,-114.98,3169,77.85,,,1.227778,-6.805556,11.144444,0.0,,-4.627778,65.599759
