location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OH_39137,2020-01-01,ChIJKWpa0KSFPogRRIfCBQeiYZ0,Q278589,geoId/39137,US,United States of America,OH,Ohio,39137,Putnam County,US,USA,2,,,,,,,33860,16976,16884,4808,4592,3748,3882,3802,4974,4191,2239,1624,911301,41.02,-84.13,1254,80.571429,,,,,4.11,10.53,6.42,7.45,6.16,4.11,5.65,3.85,21.06,12.33,,4.11,3.85,,4.88,,3.85,,5.14,23.63,4.62,5.91,,4.11,6.16,31.08,,7.19,5.39,,3.6,-0.372222,-2.916667,4.188889,0.508,,-4.311111,75.059342
US_OH_39137,2020-01-02,ChIJKWpa0KSFPogRRIfCBQeiYZ0,Q278589,geoId/39137,US,United States of America,OH,Ohio,39137,Putnam County,US,USA,2,,,,,,,33860,16976,16884,4808,4592,3748,3882,3802,4974,4191,2239,1624,911301,41.02,-84.13,1254,80.571429,,,,,5.3,9.81,,10.07,7.95,6.1,7.95,,28.89,16.96,4.24,7.95,7.16,6.36,4.24,6.1,3.98,3.98,7.42,33.66,,8.48,,6.63,6.89,36.58,4.51,5.3,4.51,5.57,6.63,4.916667,-1.027778,9.983333,0.0,,-1.094444,65.285627
US_OH_39137,2020-01-03,ChIJKWpa0KSFPogRRIfCBQeiYZ0,Q278589,geoId/39137,US,United States of America,OH,Ohio,39137,Putnam County,US,USA,2,,,,,,,33860,16976,16884,4808,4592,3748,3882,3802,4974,4191,2239,1624,911301,41.02,-84.13,1254,80.571429,,,,,4.42,8.59,,9.63,6.76,5.2,3.64,,22.64,13.27,3.64,8.85,5.98,3.9,5.98,3.64,3.9,3.64,4.68,25.76,7.03,4.68,,,8.33,36.43,5.2,7.8,4.16,5.46,,6.877778,3.505556,9.222222,0.8128,,4.666667,86.005173
US_OH_39137,2020-01-04,ChIJKWpa0KSFPogRRIfCBQeiYZ0,Q278589,geoId/39137,US,United States of America,OH,Ohio,39137,Putnam County,US,USA,2,,,,,,,33860,16976,16884,4808,4592,3748,3882,3802,4974,4191,2239,1624,911301,41.02,-84.13,1254,80.571429,,,,,,6.74,,7.27,6.47,,4.58,3.77,22.09,9.97,,,5.12,5.12,4.58,,4.31,4.58,5.66,27.75,4.31,5.12,4.04,,5.66,32.06,,,5.12,4.04,,2.538889,0.466667,6.616667,0.66675,,-0.037037,82.977967
US_OH_39137,2020-01-05,ChIJKWpa0KSFPogRRIfCBQeiYZ0,Q278589,geoId/39137,US,United States of America,OH,Ohio,39137,Putnam County,US,USA,2,,,,,,,33860,16976,16884,4808,4592,3748,3882,3802,4974,4191,2239,1624,911301,41.02,-84.13,1254,80.571429,,,,,6.84,8.36,,8.62,4.56,4.81,6.08,4.31,19.0,11.91,3.8,6.33,4.81,4.56,4.05,5.83,4.56,,4.56,25.84,9.63,6.59,4.05,,4.31,36.23,5.07,6.33,6.59,,4.56,0.255556,-1.533333,4.544444,0.084667,,-4.358025,70.868369
US_OH_39137,2020-01-06,ChIJKWpa0KSFPogRRIfCBQeiYZ0,Q278589,geoId/39137,US,United States of America,OH,Ohio,39137,Putnam County,US,USA,2,,,,,,,33860,16976,16884,4808,4592,3748,3882,3802,4974,4191,2239,1624,911301,41.02,-84.13,1254,80.571429,,,,,,6.83,,10.36,6.83,6.39,6.39,,16.54,9.92,4.41,5.73,4.85,,3.53,3.53,,4.63,5.07,28.22,5.95,7.06,3.09,5.73,6.39,35.28,,6.62,4.85,3.09,3.09,2.511111,-1.544444,5.288889,0.0,,-2.533333,69.85348
US_OH_39137,2020-01-07,ChIJKWpa0KSFPogRRIfCBQeiYZ0,Q278589,geoId/39137,US,United States of America,OH,Ohio,39137,Putnam County,US,USA,2,,,,,,,33860,16976,16884,4808,4592,3748,3882,3802,4974,4191,2239,1624,911301,41.02,-84.13,1254,80.571429,,,,,4.29,10.08,,6.43,5.58,4.93,5.15,,13.94,6.86,3.0,6.43,4.72,3.43,3.86,3.86,3.43,,4.93,22.31,5.15,,3.22,,4.5,33.25,3.22,6.22,5.79,3.0,3.65,0.855556,-3.572222,5.85,0.0,,-4.738889,66.562953
US_OH_39137,2020-01-08,ChIJKWpa0KSFPogRRIfCBQeiYZ0,Q278589,geoId/39137,US,United States of America,OH,Ohio,39137,Putnam County,US,USA,2,,,,,,,33860,16976,16884,4808,4592,3748,3882,3802,4974,4191,2239,1624,911301,41.02,-84.13,1254,80.571429,,,,,6.53,3.7,,10.01,4.79,6.31,6.96,4.35,18.05,8.05,3.92,8.48,3.48,4.57,5.0,,3.7,3.92,5.0,32.2,8.05,7.4,4.57,,3.92,36.11,4.79,12.4,6.96,3.92,,-1.588889,-6.255556,4.55,0.0,,-7.766667,62.962853
US_OH_39137,2020-01-09,ChIJKWpa0KSFPogRRIfCBQeiYZ0,Q278589,geoId/39137,US,United States of America,OH,Ohio,39137,Putnam County,US,USA,2,,,,,,,33860,16976,16884,4808,4592,3748,3882,3802,4974,4191,2239,1624,911301,41.02,-84.13,1254,80.571429,,,,,3.75,7.5,,9.27,9.71,7.28,3.53,3.09,17.21,8.83,6.4,14.56,3.75,5.29,3.31,3.75,,3.31,7.5,26.92,5.29,7.28,7.72,3.31,6.84,37.07,4.19,5.52,4.41,4.85,5.96,-1.727778,-7.577778,8.483333,0.0,,-8.0,62.469751
US_OH_39137,2020-01-10,ChIJKWpa0KSFPogRRIfCBQeiYZ0,Q278589,geoId/39137,US,United States of America,OH,Ohio,39137,Putnam County,US,USA,2,,,,,,,33860,16976,16884,4808,4592,3748,3882,3802,4974,4191,2239,1624,911301,41.02,-84.13,1254,80.571429,,,,,3.84,4.9,,7.03,6.82,6.18,4.9,3.62,15.35,9.59,6.18,10.66,7.25,5.75,7.03,2.98,,2.98,7.03,23.45,5.33,3.84,8.1,3.2,2.98,32.4,,6.61,4.69,3.62,4.69,8.511111,6.038889,11.3,8.382,,5.1,79.608263
US_OH_39137,2020-01-11,ChIJKWpa0KSFPogRRIfCBQeiYZ0,Q278589,geoId/39137,US,United States of America,OH,Ohio,39137,Putnam County,US,USA,2,,,,,,,33860,16976,16884,4808,4592,3748,3882,3802,4974,4191,2239,1624,911301,41.02,-84.13,1254,80.571429,,,,,3.72,5.32,,5.58,8.24,6.91,4.25,,13.03,6.91,4.25,7.18,3.99,,3.99,3.99,,4.79,5.58,24.99,4.52,6.91,4.25,,3.72,32.7,,6.91,7.18,,3.99,11.5,4.061111,15.633333,6.9215,,9.425926,88.183866
US_OH_39137,2020-01-12,ChIJKWpa0KSFPogRRIfCBQeiYZ0,Q278589,geoId/39137,US,United States of America,OH,Ohio,39137,Putnam County,US,USA,2,,,,,,,33860,16976,16884,4808,4592,3748,3882,3802,4974,4191,2239,1624,911301,41.02,-84.13,1254,80.571429,,,,,5.29,7.05,,7.81,5.79,5.54,5.79,,17.12,8.56,5.54,6.29,6.04,6.8,5.29,,,,4.53,21.4,9.06,7.3,,,4.28,37.77,,9.32,5.29,,,0.755556,-1.811111,4.405556,22.25675,,-1.858025,84.627876
US_OH_39137,2020-01-13,ChIJKWpa0KSFPogRRIfCBQeiYZ0,Q278589,geoId/39137,US,United States of America,OH,Ohio,39137,Putnam County,US,USA,2,,,,,,,33860,16976,16884,4808,4592,3748,3882,3802,4974,4191,2239,1624,911301,41.02,-84.13,1254,80.571429,,,,,,6.83,4.48,7.25,7.68,4.7,5.55,3.2,13.44,10.67,4.27,9.6,3.63,4.48,5.33,3.41,,4.48,5.97,27.74,8.75,7.04,4.7,4.05,4.91,31.37,3.41,8.54,,3.2,4.7,1.833333,-1.061111,3.622222,0.9525,,-0.25,86.238721
US_OH_39137,2020-01-14,ChIJKWpa0KSFPogRRIfCBQeiYZ0,Q278589,geoId/39137,US,United States of America,OH,Ohio,39137,Putnam County,US,USA,2,,,,,,,33860,16976,16884,4808,4592,3748,3882,3802,4974,4191,2239,1624,911301,41.02,-84.13,1254,80.571429,,,,,4.7,5.13,3.21,6.84,3.42,4.27,3.42,,14.32,9.83,,9.83,,4.27,4.49,,3.42,4.06,5.34,24.15,7.05,5.56,4.06,4.7,4.06,32.91,,6.84,5.34,4.49,4.92,2.333333,-0.755556,5.738889,0.0508,,-0.098765,84.221778
US_OH_39137,2020-01-15,ChIJKWpa0KSFPogRRIfCBQeiYZ0,Q278589,geoId/39137,US,United States of America,OH,Ohio,39137,Putnam County,US,USA,2,,,,,,,33860,16976,16884,4808,4592,3748,3882,3802,4974,4191,2239,1624,911301,41.02,-84.13,1254,80.571429,,,,,5.23,4.79,3.49,5.67,6.97,6.54,5.01,,16.12,5.45,5.01,8.71,6.32,4.14,3.49,4.36,,,6.75,26.58,3.27,5.01,5.01,,4.14,33.77,4.79,9.15,4.36,4.36,6.97,2.227778,-1.272222,5.761111,0.0,,0.771605,90.314388
US_OH_39137,2020-01-16,ChIJKWpa0KSFPogRRIfCBQeiYZ0,Q278589,geoId/39137,US,United States of America,OH,Ohio,39137,Putnam County,US,USA,2,,,,,,,33860,16976,16884,4808,4592,3748,3882,3802,4974,4191,2239,1624,911301,41.02,-84.13,1254,80.571429,,,,,,5.25,3.72,7.88,6.34,5.69,6.12,4.38,16.41,5.69,,6.78,5.25,3.72,5.25,,3.5,3.72,6.12,22.31,3.72,7.22,5.47,4.59,5.69,33.25,4.16,7.88,4.38,3.5,3.5,1.022222,-4.161111,4.983333,0.254,,-2.816667,75.658916
US_OH_39137,2020-01-17,ChIJKWpa0KSFPogRRIfCBQeiYZ0,Q278589,geoId/39137,US,United States of America,OH,Ohio,39137,Putnam County,US,USA,2,,,,,,,33860,16976,16884,4808,4592,3748,3882,3802,4974,4191,2239,1624,911301,41.02,-84.13,1254,80.571429,,,,,3.61,4.96,3.61,5.18,6.54,3.16,,5.18,12.62,5.18,5.41,6.76,4.73,3.16,4.73,3.38,3.16,,8.34,21.41,,4.73,5.18,3.38,4.73,28.4,4.06,5.63,6.09,3.61,3.38,-4.9,-8.0,0.733333,0.0,,-9.488889,70.601536
US_OH_39137,2020-01-18,ChIJKWpa0KSFPogRRIfCBQeiYZ0,Q278589,geoId/39137,US,United States of America,OH,Ohio,39137,Putnam County,US,USA,2,,,,,,,33860,16976,16884,4808,4592,3748,3882,3802,4974,4191,2239,1624,911301,41.02,-84.13,1254,80.571429,,,,,5.6,8.54,,7.2,6.14,,3.73,,11.74,4.8,,9.87,5.6,,,4.54,4.0,4.8,4.8,17.07,6.4,9.61,,4.27,5.6,32.28,4.27,5.34,5.34,,5.6,0.116667,-5.911111,5.288889,8.66775,30.48,-2.522222,82.781339
US_OH_39137,2020-01-19,ChIJKWpa0KSFPogRRIfCBQeiYZ0,Q278589,geoId/39137,US,United States of America,OH,Ohio,39137,Putnam County,US,USA,2,,,,,,,33860,16976,16884,4808,4592,3748,3882,3802,4974,4191,2239,1624,911301,41.02,-84.13,1254,80.571429,,,,,,6.46,3.77,,4.84,4.57,6.99,4.3,14.79,5.92,5.65,3.77,5.65,5.11,5.92,,4.3,,5.92,18.29,4.04,9.15,,,,31.74,3.77,5.65,6.46,,4.57,-8.094444,-12.022222,3.072222,3.58775,90.17,-11.772222,74.969977
US_OH_39137,2020-01-20,ChIJKWpa0KSFPogRRIfCBQeiYZ0,Q278589,geoId/39137,US,United States of America,OH,Ohio,39137,Putnam County,US,USA,2,,,,,,,33860,16976,16884,4808,4592,3748,3882,3802,4974,4191,2239,1624,911301,41.02,-84.13,1254,80.571429,,,,,5.38,4.61,6.41,7.69,4.61,4.61,6.41,,16.66,8.97,,5.13,5.9,7.18,,,4.1,4.36,5.9,23.07,7.95,6.41,5.38,5.38,5.64,39.22,5.64,6.41,5.38,,,-8.405556,-12.4,-3.533333,0.0,50.8,-12.030864,74.149182
US_OH_39137,2020-01-21,ChIJKWpa0KSFPogRRIfCBQeiYZ0,Q278589,geoId/39137,US,United States of America,OH,Ohio,39137,Putnam County,US,USA,2,,,,,,,33860,16976,16884,4808,4592,3748,3882,3802,4974,4191,2239,1624,911301,41.02,-84.13,1254,80.571429,,,,,6.24,6.24,,7.58,10.7,5.35,4.24,4.01,14.49,7.8,,8.25,5.35,4.91,5.13,,,6.91,6.24,24.3,5.57,6.02,3.79,5.8,,36.34,3.34,7.13,4.68,4.01,,-5.127778,-10.416667,-1.366667,0.0,50.8,-9.475309,69.796338
US_OH_39137,2020-01-22,ChIJKWpa0KSFPogRRIfCBQeiYZ0,Q278589,geoId/39137,US,United States of America,OH,Ohio,39137,Putnam County,US,USA,2,,,,,,,33860,16976,16884,4808,4592,3748,3882,3802,4974,4191,2239,1624,911301,41.02,-84.13,1254,80.571429,,,,,4.22,6.67,,8.23,7.34,6.23,5.56,5.12,16.01,7.12,5.78,9.12,,4.89,3.56,,4.45,6.45,6.0,24.68,7.12,6.67,3.78,8.01,4.89,35.8,6.89,6.89,9.12,,3.56,-4.383333,-8.294444,0.816667,0.0,50.8,-8.25,74.790821
US_OH_39137,2020-01-23,ChIJKWpa0KSFPogRRIfCBQeiYZ0,Q278589,geoId/39137,US,United States of America,OH,Ohio,39137,Putnam County,US,USA,2,,,,,,,33860,16976,16884,4808,4592,3748,3882,3802,4974,4191,2239,1624,911301,41.02,-84.13,1254,80.571429,,,,,3.83,5.41,,10.38,3.83,4.74,3.16,4.74,18.27,13.76,5.87,16.24,3.16,3.38,4.51,4.29,,6.09,6.77,24.81,4.06,3.83,3.38,3.16,6.09,30.45,,4.51,4.96,6.77,3.38,0.744444,-5.983333,5.527778,0.0,50.8,-5.666667,62.345259
