location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18135,2020-01-11,ChIJiSME_cldFYgR2wqc2zacceU,Q506552,geoId/18135,US,United States of America,IN,Indiana,18135,Randolph County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24907,12209,12698,3009,3312,2745,2641,3061,3478,3207,2144,1310,1802230,40.15,-85.01,1174,78.4,,,,,8.74,,7.43,9.61,11.8,7.87,27.97,12.24,31.03,8.3,14.238889,8.172222,17.638889,14.76375,,12.005556,86.663515
US_IN_18135,2020-01-12,ChIJiSME_cldFYgR2wqc2zacceU,Q506552,geoId/18135,US,United States of America,IN,Indiana,18135,Randolph County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24907,12209,12698,3009,3312,2745,2641,3061,3478,3207,2144,1310,1802230,40.15,-85.01,1174,78.4,,,,,6.73,9.43,7.18,13.02,7.18,,22.45,9.88,40.85,6.73,3.8,1.183333,11.088889,21.7805,,1.638889,86.051329
US_IN_18135,2020-01-13,ChIJiSME_cldFYgR2wqc2zacceU,Q506552,geoId/18135,US,United States of America,IN,Indiana,18135,Randolph County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24907,12209,12698,3009,3312,2745,2641,3061,3478,3207,2144,1310,1802230,40.15,-85.01,1174,78.4,,,,,5.57,10.02,6.68,11.13,7.79,,24.49,8.16,36.0,,4.088889,1.827778,5.894444,0.127,,1.172222,81.580715
US_IN_18135,2020-01-14,ChIJiSME_cldFYgR2wqc2zacceU,Q506552,geoId/18135,US,United States of America,IN,Indiana,18135,Randolph County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24907,12209,12698,3009,3312,2745,2641,3061,3478,3207,2144,1310,1802230,40.15,-85.01,1174,78.4,,,,,7.74,8.13,8.9,11.61,9.29,5.81,30.19,7.35,30.58,,3.222222,-0.05,7.088889,0.0,,1.466667,88.427668
US_IN_18135,2020-01-15,ChIJiSME_cldFYgR2wqc2zacceU,Q506552,geoId/18135,US,United States of America,IN,Indiana,18135,Randolph County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24907,12209,12698,3009,3312,2745,2641,3061,3478,3207,2144,1310,1802230,40.15,-85.01,1174,78.4,,,,,7.45,9.8,6.27,10.98,9.41,9.02,23.13,6.27,32.93,,3.077778,-1.094444,9.727778,0.03175,,2.240741,94.145964
US_IN_18135,2020-01-16,ChIJiSME_cldFYgR2wqc2zacceU,Q506552,geoId/18135,US,United States of America,IN,Indiana,18135,Randolph County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24907,12209,12698,3009,3312,2745,2641,3061,3478,3207,2144,1310,1802230,40.15,-85.01,1174,78.4,,,,,6.64,,7.01,9.22,8.12,,19.55,,25.45,,2.3,-2.65,8.744444,0.056444,,-1.338889,77.272762
US_IN_18135,2020-01-17,ChIJiSME_cldFYgR2wqc2zacceU,Q506552,geoId/18135,US,United States of America,IN,Indiana,18135,Randolph County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24907,12209,12698,3009,3312,2745,2641,3061,3478,3207,2144,1310,1802230,40.15,-85.01,1174,78.4,,,,,8.03,7.27,,11.48,7.65,7.27,16.83,,31.37,,-3.622222,-6.144444,2.45,0.0,,-8.766667,67.781549
US_IN_18135,2020-01-18,ChIJiSME_cldFYgR2wqc2zacceU,Q506552,geoId/18135,US,United States of America,IN,Indiana,18135,Randolph County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24907,12209,12698,3009,3312,2745,2641,3061,3478,3207,2144,1310,1802230,40.15,-85.01,1174,78.4,,,,,7.22,11.28,6.77,17.14,10.38,,21.65,,43.31,,1.844444,-4.166667,7.988889,8.509,30.48,-0.983333,81.72838
US_IN_18135,2020-01-19,ChIJiSME_cldFYgR2wqc2zacceU,Q506552,geoId/18135,US,United States of America,IN,Indiana,18135,Randolph County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24907,12209,12698,3009,3312,2745,2641,3061,3478,3207,2144,1310,1802230,40.15,-85.01,1174,78.4,,,,,,11.15,,14.72,7.58,8.48,19.19,,43.73,,-7.738889,-11.755556,3.788889,8.79475,30.48,-11.822222,72.714473
US_IN_18135,2020-01-20,ChIJiSME_cldFYgR2wqc2zacceU,Q506552,geoId/18135,US,United States of America,IN,Indiana,18135,Randolph County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24907,12209,12698,3009,3312,2745,2641,3061,3478,3207,2144,1310,1802230,40.15,-85.01,1174,78.4,,,,,5.96,9.94,8.75,10.34,5.96,,24.66,,37.38,8.75,-7.95,-11.255556,-2.761111,0.0,,-11.555556,75.555058
US_IN_18135,2020-01-21,ChIJiSME_cldFYgR2wqc2zacceU,Q506552,geoId/18135,US,United States of America,IN,Indiana,18135,Randolph County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24907,12209,12698,3009,3312,2745,2641,3061,3478,3207,2144,1310,1802230,40.15,-85.01,1174,78.4,,,,,5.55,8.15,5.92,11.85,11.85,5.92,25.55,7.41,33.33,7.78,-4.488889,-9.355556,-1.494444,0.0,,-9.005556,70.984476
US_IN_18135,2020-01-22,ChIJiSME_cldFYgR2wqc2zacceU,Q506552,geoId/18135,US,United States of America,IN,Indiana,18135,Randolph County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24907,12209,12698,3009,3312,2745,2641,3061,3478,3207,2144,1310,1802230,40.15,-85.01,1174,78.4,,,,,5.55,7.4,8.51,7.4,9.99,9.99,25.15,5.92,34.77,5.92,-4.205556,-8.705556,2.366667,0.0,,-9.022222,69.480282
US_IN_18135,2020-01-23,ChIJiSME_cldFYgR2wqc2zacceU,Q506552,geoId/18135,US,United States of America,IN,Indiana,18135,Randolph County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24907,12209,12698,3009,3312,2745,2641,3061,3478,3207,2144,1310,1802230,40.15,-85.01,1174,78.4,,,,,6.29,9.62,7.77,14.06,5.55,,26.64,7.03,36.25,6.29,1.811111,-5.561111,7.277778,0.0,,-6.05,56.458646
US_IN_18135,2020-01-24,ChIJiSME_cldFYgR2wqc2zacceU,Q506552,geoId/18135,US,United States of America,IN,Indiana,18135,Randolph County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24907,12209,12698,3009,3312,2745,2641,3061,3478,3207,2144,1310,1802230,40.15,-85.01,1174,78.4,,,,,,7.43,6.32,13.75,10.04,5.58,24.53,5.95,30.11,5.58,4.55,0.138889,6.983333,1.721556,,2.055556,84.093986
US_IN_18135,2020-01-25,ChIJiSME_cldFYgR2wqc2zacceU,Q506552,geoId/18135,US,United States of America,IN,Indiana,18135,Randolph County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24907,12209,12698,3009,3312,2745,2641,3061,3478,3207,2144,1310,1802230,40.15,-85.01,1174,78.4,,,,,,10.21,7.11,16.88,8.88,,21.76,,28.87,,2.138889,0.538889,5.022222,6.208889,30.48,0.966667,92.097327
US_IN_18135,2020-01-26,ChIJiSME_cldFYgR2wqc2zacceU,Q506552,geoId/18135,US,United States of America,IN,Indiana,18135,Randolph County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24907,12209,12698,3009,3312,2745,2641,3061,3478,3207,2144,1310,1802230,40.15,-85.01,1174,78.4,,,,,,6.57,8.21,14.36,9.03,8.62,25.85,10.26,32.0,9.44,0.583333,-0.166667,3.611111,1.23825,30.48,-1.027778,89.178925
US_IN_18135,2020-01-27,ChIJiSME_cldFYgR2wqc2zacceU,Q506552,geoId/18135,US,United States of America,IN,Indiana,18135,Randolph County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24907,12209,12698,3009,3312,2745,2641,3061,3478,3207,2144,1310,1802230,40.15,-85.01,1174,78.4,,,,,,6.58,12.43,19.37,8.04,12.43,31.43,9.14,27.04,8.04,-0.144444,-2.627778,1.955556,0.0508,30.48,-1.816667,88.714565
US_IN_18135,2020-01-28,ChIJiSME_cldFYgR2wqc2zacceU,Q506552,geoId/18135,US,United States of America,IN,Indiana,18135,Randolph County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24907,12209,12698,3009,3312,2745,2641,3061,3478,3207,2144,1310,1802230,40.15,-85.01,1174,78.4,,,,,5.93,5.93,7.79,20.77,7.79,7.79,35.23,6.3,34.48,6.3,0.494444,-1.777778,1.419753,0.0,30.48,-1.405556,87.360943
US_IN_18135,2020-01-29,ChIJiSME_cldFYgR2wqc2zacceU,Q506552,geoId/18135,US,United States of America,IN,Indiana,18135,Randolph County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24907,12209,12698,3009,3312,2745,2641,3061,3478,3207,2144,1310,1802230,40.15,-85.01,1174,78.4,,,,,,11.31,,22.62,7.54,6.41,36.95,5.66,36.2,10.18,0.327778,-0.191358,1.32716,0.0,,-2.95,78.838188
US_IN_18135,2020-01-30,ChIJiSME_cldFYgR2wqc2zacceU,Q506552,geoId/18135,US,United States of America,IN,Indiana,18135,Randolph County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24907,12209,12698,3009,3312,2745,2641,3061,3478,3207,2144,1310,1802230,40.15,-85.01,1174,78.4,,,,,7.06,8.92,,29.72,8.17,6.69,28.6,,37.15,8.17,0.255556,-0.594444,1.555556,0.0,,-3.655556,75.336033
US_IN_18135,2020-01-31,ChIJiSME_cldFYgR2wqc2zacceU,Q506552,geoId/18135,US,United States of America,IN,Indiana,18135,Randolph County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24907,12209,12698,3009,3312,2745,2641,3061,3478,3207,2144,1310,1802230,40.15,-85.01,1174,78.4,,,,,,6.17,6.55,23.13,8.48,7.71,28.91,,26.98,5.78,0.605556,-0.555556,2.833333,0.072571,,-2.294444,81.013811
US_IN_18135,2020-02-01,ChIJiSME_cldFYgR2wqc2zacceU,Q506552,geoId/18135,US,United States of America,IN,Indiana,18135,Randolph County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24907,12209,12698,3009,3312,2745,2641,3061,3478,3207,2144,1310,1802230,40.15,-85.01,1174,78.4,,,,,,8.2,,19.58,10.02,,34.61,7.74,26.41,,1.744444,-0.111111,4.444444,0.592667,,-0.0,88.399144
US_IN_18135,2020-02-02,ChIJiSME_cldFYgR2wqc2zacceU,Q506552,geoId/18135,US,United States of America,IN,Indiana,18135,Randolph County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24907,12209,12698,3009,3312,2745,2641,3061,3478,3207,2144,1310,1802230,40.15,-85.01,1174,78.4,,,,,,,12.55,15.58,,,31.16,6.49,35.05,9.09,5.927778,0.45,16.644444,0.084667,,0.15,66.928151
US_IN_18135,2020-02-03,ChIJiSME_cldFYgR2wqc2zacceU,Q506552,geoId/18135,US,United States of America,IN,Indiana,18135,Randolph County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24907,12209,12698,3009,3312,2745,2641,3061,3478,3207,2144,1310,1802230,40.15,-85.01,1174,78.4,,,,,,12.46,5.66,20.38,9.44,7.17,30.57,6.04,37.75,,8.727778,0.144444,16.127778,0.0,,2.705556,66.476035
US_IN_18135,2020-02-04,ChIJiSME_cldFYgR2wqc2zacceU,Q506552,geoId/18135,US,United States of America,IN,Indiana,18135,Randolph County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24907,12209,12698,3009,3312,2745,2641,3061,3478,3207,2144,1310,1802230,40.15,-85.01,1174,78.4,,,,,,10.47,,17.32,,9.02,26.34,,31.4,,10.638889,1.161111,16.405556,1.495778,,5.461111,70.777173
US_IN_18135,2020-02-05,ChIJiSME_cldFYgR2wqc2zacceU,Q506552,geoId/18135,US,United States of America,IN,Indiana,18135,Randolph County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24907,12209,12698,3009,3312,2745,2641,3061,3478,3207,2144,1310,1802230,40.15,-85.01,1174,78.4,,,,,7.3,8.76,6.57,15.69,5.47,6.93,22.26,6.57,29.92,5.47,0.655556,-0.65,1.933333,5.49275,30.48,-2.838889,77.602768
US_IN_18135,2020-02-06,ChIJiSME_cldFYgR2wqc2zacceU,Q506552,geoId/18135,US,United States of America,IN,Indiana,18135,Randolph County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24907,12209,12698,3009,3312,2745,2641,3061,3478,3207,2144,1310,1802230,40.15,-85.01,1174,78.4,,,,,9.07,7.18,,18.52,12.47,9.45,33.64,7.56,31.75,6.05,-1.355556,-2.472222,0.394444,4.85775,50.8,-2.644444,91.096389
US_IN_18135,2020-02-07,ChIJiSME_cldFYgR2wqc2zacceU,Q506552,geoId/18135,US,United States of America,IN,Indiana,18135,Randolph County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24907,12209,12698,3009,3312,2745,2641,3061,3478,3207,2144,1310,1802230,40.15,-85.01,1174,78.4,,,,,5.55,8.14,6.29,12.57,10.72,9.98,21.45,6.29,22.19,,-2.183333,-3.994444,0.777778,1.312333,30.48,-4.944444,81.572282
US_IN_18135,2020-02-08,ChIJiSME_cldFYgR2wqc2zacceU,Q506552,geoId/18135,US,United States of America,IN,Indiana,18135,Randolph County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24907,12209,12698,3009,3312,2745,2641,3061,3478,3207,2144,1310,1802230,40.15,-85.01,1174,78.4,,,,,,9.32,7.99,15.09,6.66,8.43,23.97,,36.84,6.66,-1.327778,-4.15,0.988889,0.169333,30.48,-3.344444,86.284151
US_IN_18135,2020-02-09,ChIJiSME_cldFYgR2wqc2zacceU,Q506552,geoId/18135,US,United States of America,IN,Indiana,18135,Randolph County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24907,12209,12698,3009,3312,2745,2641,3061,3478,3207,2144,1310,1802230,40.15,-85.01,1174,78.4,,,,,6.46,6.89,9.9,15.92,6.89,,21.09,12.91,24.96,6.46,-0.894444,-5.377778,2.155556,1.3335,30.48,-3.138889,84.949934
US_IN_18135,2020-02-10,ChIJiSME_cldFYgR2wqc2zacceU,Q506552,geoId/18135,US,United States of America,IN,Indiana,18135,Randolph County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24907,12209,12698,3009,3312,2745,2641,3061,3478,3207,2144,1310,1802230,40.15,-85.01,1174,78.4,,,,,,6.85,,11.54,,6.85,29.22,,33.55,5.77,3.477778,-1.088889,6.461111,11.994444,30.48,1.905556,89.622285
US_IN_18135,2020-02-11,ChIJiSME_cldFYgR2wqc2zacceU,Q506552,geoId/18135,US,United States of America,IN,Indiana,18135,Randolph County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24907,12209,12698,3009,3312,2745,2641,3061,3478,3207,2144,1310,1802230,40.15,-85.01,1174,78.4,,,,,,5.45,6.9,12.7,11.25,10.89,22.87,,31.94,5.45,1.594444,0.416667,4.572222,0.9652,,-1.194444,81.981491
US_IN_18135,2020-02-12,ChIJiSME_cldFYgR2wqc2zacceU,Q506552,geoId/18135,US,United States of America,IN,Indiana,18135,Randolph County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24907,12209,12698,3009,3312,2745,2641,3061,3478,3207,2144,1310,1802230,40.15,-85.01,1174,78.4,,,,,7.66,7.31,10.79,15.32,,5.57,26.12,,30.29,7.31,-0.033333,-3.133333,3.438889,0.47625,37.253333,-2.994444,80.667609
US_IN_18135,2020-02-13,ChIJiSME_cldFYgR2wqc2zacceU,Q506552,geoId/18135,US,United States of America,IN,Indiana,18135,Randolph County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24907,12209,12698,3009,3312,2745,2641,3061,3478,3207,2144,1310,1802230,40.15,-85.01,1174,78.4,,,,,8.2,,,13.79,,8.95,19.01,,26.09,7.83,-0.227778,-5.461111,1.955556,7.535333,37.253333,-1.616667,90.505762
US_IN_18135,2020-02-14,ChIJiSME_cldFYgR2wqc2zacceU,Q506552,geoId/18135,US,United States of America,IN,Indiana,18135,Randolph County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24907,12209,12698,3009,3312,2745,2641,3061,3478,3207,2144,1310,1802230,40.15,-85.01,1174,78.4,,,,,7.4,6.23,7.01,9.35,7.01,7.79,18.69,,22.58,,-10.227778,-14.311111,-3.127778,0.653143,37.253333,-14.427778,71.54444
US_IN_18135,2020-02-15,ChIJiSME_cldFYgR2wqc2zacceU,Q506552,geoId/18135,US,United States of America,IN,Indiana,18135,Randolph County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24907,12209,12698,3009,3312,2745,2641,3061,3478,3207,2144,1310,1802230,40.15,-85.01,1174,78.4,1,1,-10,,,9.49,,14.67,8.63,6.9,9.49,,37.54,,-6.822222,-14.577778,4.266667,0.0,30.48,-12.172222,66.240139
US_IN_18135,2020-02-16,ChIJiSME_cldFYgR2wqc2zacceU,Q506552,geoId/18135,US,United States of America,IN,Indiana,18135,Randolph County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24907,12209,12698,3009,3312,2745,2641,3061,3478,3207,2144,1310,1802230,40.15,-85.01,1174,78.4,5,9,11,,6.38,7.66,,15.32,6.38,,23.4,8.08,35.31,,3.15,-0.194444,6.172222,0.028222,30.48,-3.405556,63.001502
US_IN_18135,2020-02-17,ChIJiSME_cldFYgR2wqc2zacceU,Q506552,geoId/18135,US,United States of America,IN,Indiana,18135,Randolph County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24907,12209,12698,3009,3312,2745,2641,3061,3478,3207,2144,1310,1802230,40.15,-85.01,1174,78.4,0,10,-8,4,,9.79,9.79,17.95,,7.75,21.62,,31.0,9.79,0.905556,-4.188889,7.127778,0.0,30.48,-3.1,74.931966
US_IN_18135,2020-02-18,ChIJiSME_cldFYgR2wqc2zacceU,Q506552,geoId/18135,US,United States of America,IN,Indiana,18135,Randolph County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24907,12209,12698,3009,3312,2745,2641,3061,3478,3207,2144,1310,1802230,40.15,-85.01,1174,78.4,-3,-3,0,1,,10.85,7.23,10.85,6.51,9.04,26.39,6.87,27.84,7.59,6.233333,-0.066667,9.566667,2.286,,2.777778,78.955175
