location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_itch,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13231,2020-01-11,ChIJ8x6RORhe9IgRTsaoPio4pEA,Q491533,geoId/13231,US,United States of America,GA,Georgia,13231,Pike County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18204,8942,9262,1947,2788,2066,2053,2660,2729,2024,1355,582,1029445,33.09,-84.39,568,77.175,,,,9.41,10.89,22.28,8.42,33.66,18.788889,13.183333,21.85,0.0,16.355556,85.876661
US_GA_13231,2020-01-12,ChIJ8x6RORhe9IgRTsaoPio4pEA,Q491533,geoId/13231,US,United States of America,GA,Georgia,13231,Pike County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18204,8942,9262,1947,2788,2066,2053,2660,2729,2024,1355,582,1029445,33.09,-84.39,568,77.175,,,,11.43,11.95,20.27,11.43,42.61,15.638889,8.555556,21.638889,32.215667,12.611111,82.228124
US_GA_13231,2020-01-13,ChIJ8x6RORhe9IgRTsaoPio4pEA,Q491533,geoId/13231,US,United States of America,GA,Georgia,13231,Pike County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18204,8942,9262,1947,2788,2066,2053,2660,2729,2024,1355,582,1029445,33.09,-84.39,568,77.175,,,,7.74,10.18,12.62,,31.76,17.088889,13.266667,19.694444,18.034,15.711111,91.695742
US_GA_13231,2020-01-14,ChIJ8x6RORhe9IgRTsaoPio4pEA,Q491533,geoId/13231,US,United States of America,GA,Georgia,13231,Pike County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18204,8942,9262,1947,2788,2066,2053,2660,2729,2024,1355,582,1029445,33.09,-84.39,568,77.175,,,,8.63,15.53,29.76,10.35,37.53,17.272222,14.611111,19.722222,19.346333,16.405556,94.683652
US_GA_13231,2020-01-15,ChIJ8x6RORhe9IgRTsaoPio4pEA,Q491533,geoId/13231,US,United States of America,GA,Georgia,13231,Pike County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18204,8942,9262,1947,2788,2066,2053,2660,2729,2024,1355,582,1029445,33.09,-84.39,568,77.175,,,,8.79,11.43,21.99,6.6,29.02,16.605556,12.377778,22.105556,12.591143,15.044444,90.565195
US_GA_13231,2020-01-16,ChIJ8x6RORhe9IgRTsaoPio4pEA,Q491533,geoId/13231,US,United States of America,GA,Georgia,13231,Pike County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18204,8942,9262,1947,2788,2066,2053,2660,2729,2024,1355,582,1029445,33.09,-84.39,568,77.175,,,,11.88,6.6,22.01,,35.22,17.444444,13.144444,21.372222,8.164286,12.583333,73.187269
US_GA_13231,2020-01-17,ChIJ8x6RORhe9IgRTsaoPio4pEA,Q491533,geoId/13231,US,United States of America,GA,Georgia,13231,Pike County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18204,8942,9262,1947,2788,2066,2053,2660,2729,2024,1355,582,1029445,33.09,-84.39,568,77.175,,,,6.68,13.36,22.27,8.91,32.07,11.205556,7.627778,18.2,0.2032,-2.422222,38.64084
US_GA_13231,2020-01-18,ChIJ8x6RORhe9IgRTsaoPio4pEA,Q491533,geoId/13231,US,United States of America,GA,Georgia,13231,Pike County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18204,8942,9262,1947,2788,2066,2053,2660,2729,2024,1355,582,1029445,33.09,-84.39,568,77.175,,,,12.21,19.98,37.18,8.88,40.51,9.177778,6.583333,14.394444,0.0,0.716667,55.50115
US_GA_13231,2020-01-19,ChIJ8x6RORhe9IgRTsaoPio4pEA,Q491533,geoId/13231,US,United States of America,GA,Georgia,13231,Pike County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18204,8942,9262,1947,2788,2066,2053,2660,2729,2024,1355,582,1029445,33.09,-84.39,568,77.175,,,,12.84,13.38,27.29,9.63,33.18,10.4,4.933333,14.705556,10.559143,3.805556,63.755559
US_GA_13231,2020-01-20,ChIJ8x6RORhe9IgRTsaoPio4pEA,Q491533,geoId/13231,US,United States of America,GA,Georgia,13231,Pike County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18204,8942,9262,1947,2788,2066,2053,2660,2729,2024,1355,582,1029445,33.09,-84.39,568,77.175,,,,11.47,15.84,28.95,,33.86,1.4,-2.888889,8.3,1.2192,-8.005556,49.765997
US_GA_13231,2020-01-21,ChIJ8x6RORhe9IgRTsaoPio4pEA,Q491533,geoId/13231,US,United States of America,GA,Georgia,13231,Pike County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18204,8942,9262,1947,2788,2066,2053,2660,2729,2024,1355,582,1029445,33.09,-84.39,568,77.175,,,,13.33,17.77,21.32,10.22,34.65,-0.238889,-4.516667,5.655556,0.0,-8.516667,53.722744
US_GA_13231,2020-01-22,ChIJ8x6RORhe9IgRTsaoPio4pEA,Q491533,geoId/13231,US,United States of America,GA,Georgia,13231,Pike County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18204,8942,9262,1947,2788,2066,2053,2660,2729,2024,1355,582,1029445,33.09,-84.39,568,77.175,,,,10.87,19.48,26.73,8.61,40.33,1.638889,-4.855556,10.733333,0.0,-9.744444,42.650485
US_GA_13231,2020-01-23,ChIJ8x6RORhe9IgRTsaoPio4pEA,Q491533,geoId/13231,US,United States of America,GA,Georgia,13231,Pike County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18204,8942,9262,1947,2788,2066,2053,2660,2729,2024,1355,582,1029445,33.09,-84.39,568,77.175,,,,8.85,17.26,27.88,9.29,29.64,6.005556,0.727778,10.644444,0.0,-4.027778,48.661681
US_GA_13231,2020-01-24,ChIJ8x6RORhe9IgRTsaoPio4pEA,Q491533,geoId/13231,US,United States of America,GA,Georgia,13231,Pike County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18204,8942,9262,1947,2788,2066,2053,2660,2729,2024,1355,582,1029445,33.09,-84.39,568,77.175,,,,10.16,24.14,25.83,,34.3,9.411111,4.372222,15.444444,16.51,7.022222,85.084352
US_GA_13231,2020-01-25,ChIJ8x6RORhe9IgRTsaoPio4pEA,Q491533,geoId/13231,US,United States of America,GA,Georgia,13231,Pike County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18204,8942,9262,1947,2788,2066,2053,2660,2729,2024,1355,582,1029445,33.09,-84.39,568,77.175,,,,8.46,24.83,30.47,9.03,28.22,6.205556,2.094444,13.372222,1.1176,1.466667,71.842305
US_GA_13231,2020-01-26,ChIJ8x6RORhe9IgRTsaoPio4pEA,Q491533,geoId/13231,US,United States of America,GA,Georgia,13231,Pike County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18204,8942,9262,1947,2788,2066,2053,2660,2729,2024,1355,582,1029445,33.09,-84.39,568,77.175,,,,,29.23,27.18,,41.03,5.416667,0.466667,11.733333,0.0,0.111111,68.802897
US_GA_13231,2020-01-27,ChIJ8x6RORhe9IgRTsaoPio4pEA,Q491533,geoId/13231,US,United States of America,GA,Georgia,13231,Pike County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18204,8942,9262,1947,2788,2066,2053,2660,2729,2024,1355,582,1029445,33.09,-84.39,568,77.175,,,,9.66,22.25,28.13,,33.59,9.088889,3.216667,12.85,0.254,5.388889,77.706185
US_GA_13231,2020-01-28,ChIJ8x6RORhe9IgRTsaoPio4pEA,Q491533,geoId/13231,US,United States of America,GA,Georgia,13231,Pike County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18204,8942,9262,1947,2788,2066,2053,2660,2729,2024,1355,582,1029445,33.09,-84.39,568,77.175,,,,12.69,19.94,20.85,,33.99,7.661111,0.816667,16.016667,0.0,1.694444,65.985879
US_GA_13231,2020-01-29,ChIJ8x6RORhe9IgRTsaoPio4pEA,Q491533,geoId/13231,US,United States of America,GA,Georgia,13231,Pike County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18204,8942,9262,1947,2788,2066,2053,2660,2729,2024,1355,582,1029445,33.09,-84.39,568,77.175,,,,11.63,23.26,36.61,6.46,33.16,7.116667,1.455556,14.388889,0.0,1.433333,67.36404
US_GA_13231,2020-01-30,ChIJ8x6RORhe9IgRTsaoPio4pEA,Q491533,geoId/13231,US,United States of America,GA,Georgia,13231,Pike County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18204,8942,9262,1947,2788,2066,2053,2660,2729,2024,1355,582,1029445,33.09,-84.39,568,77.175,,,,8.08,29.18,35.02,,35.46,7.661111,1.311111,15.372222,0.2286,2.605556,70.467441
US_GA_13231,2020-01-31,ChIJ8x6RORhe9IgRTsaoPio4pEA,Q491533,geoId/13231,US,United States of America,GA,Georgia,13231,Pike County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18204,8942,9262,1947,2788,2066,2053,2660,2729,2024,1355,582,1029445,33.09,-84.39,568,77.175,,,,8.56,30.38,20.11,,27.38,6.655556,2.511111,13.566667,0.471714,3.711111,81.539268
US_GA_13231,2020-02-01,ChIJ8x6RORhe9IgRTsaoPio4pEA,Q491533,geoId/13231,US,United States of America,GA,Georgia,13231,Pike County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18204,8942,9262,1947,2788,2066,2053,2660,2729,2024,1355,582,1029445,33.09,-84.39,568,77.175,,,,9.32,19.19,26.87,,38.38,6.472222,4.294444,10.433333,2.257778,4.311111,86.166676
US_GA_13231,2020-02-02,ChIJ8x6RORhe9IgRTsaoPio4pEA,Q491533,geoId/13231,US,United States of America,GA,Georgia,13231,Pike County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18204,8942,9262,1947,2788,2066,2053,2660,2729,2024,1355,582,1029445,33.09,-84.39,568,77.175,,,,,20.67,27.03,,42.93,8.655556,1.361111,18.261111,0.0254,1.455556,60.726935
US_GA_13231,2020-02-03,ChIJ8x6RORhe9IgRTsaoPio4pEA,Q491533,geoId/13231,US,United States of America,GA,Georgia,13231,Pike County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18204,8942,9262,1947,2788,2066,2053,2660,2729,2024,1355,582,1029445,33.09,-84.39,568,77.175,,,,9.54,21.8,26.34,8.17,35.42,12.216667,2.266667,24.394444,0.0,2.333333,51.12072
US_GA_13231,2020-02-04,ChIJ8x6RORhe9IgRTsaoPio4pEA,Q491533,geoId/13231,US,United States of America,GA,Georgia,13231,Pike County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18204,8942,9262,1947,2788,2066,2053,2660,2729,2024,1355,582,1029445,33.09,-84.39,568,77.175,,,,11.81,17.96,22.21,9.45,39.23,16.177778,10.377778,21.972222,0.0,9.65,65.309492
US_GA_13231,2020-02-05,ChIJ8x6RORhe9IgRTsaoPio4pEA,Q491533,geoId/13231,US,United States of America,GA,Georgia,13231,Pike County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18204,8942,9262,1947,2788,2066,2053,2660,2729,2024,1355,582,1029445,33.09,-84.39,568,77.175,,,,6.98,10.46,28.78,7.85,26.6,17.711111,13.433333,20.922222,0.719667,15.422222,86.563754
US_GA_13231,2020-02-06,ChIJ8x6RORhe9IgRTsaoPio4pEA,Q491533,geoId/13231,US,United States of America,GA,Georgia,13231,Pike County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18204,8942,9262,1947,2788,2066,2053,2660,2729,2024,1355,582,1029445,33.09,-84.39,568,77.175,,,,10.85,21.7,19.96,6.94,36.02,18.438889,15.488889,22.811111,33.528,17.188889,92.502435
US_GA_13231,2020-02-07,ChIJ8x6RORhe9IgRTsaoPio4pEA,Q491533,geoId/13231,US,United States of America,GA,Georgia,13231,Pike County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18204,8942,9262,1947,2788,2066,2053,2660,2729,2024,1355,582,1029445,33.09,-84.39,568,77.175,,,,10.45,19.33,28.73,7.84,34.48,7.605556,3.4,18.177778,41.402,2.983333,72.615718
US_GA_13231,2020-02-08,ChIJ8x6RORhe9IgRTsaoPio4pEA,Q491533,geoId/13231,US,United States of America,GA,Georgia,13231,Pike County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18204,8942,9262,1947,2788,2066,2053,2660,2729,2024,1355,582,1029445,33.09,-84.39,568,77.175,,,,11.38,20.6,24.93,,40.66,2.705556,-1.383333,10.522222,0.834571,0.244444,84.033867
US_GA_13231,2020-02-09,ChIJ8x6RORhe9IgRTsaoPio4pEA,Q491533,geoId/13231,US,United States of America,GA,Georgia,13231,Pike County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18204,8942,9262,1947,2788,2066,2053,2660,2729,2024,1355,582,1029445,33.09,-84.39,568,77.175,,,,12.38,23.07,26.45,10.13,37.14,5.65,-0.655556,14.844444,1.27,1.822222,76.562361
US_GA_13231,2020-02-10,ChIJ8x6RORhe9IgRTsaoPio4pEA,Q491533,geoId/13231,US,United States of America,GA,Georgia,13231,Pike County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18204,8942,9262,1947,2788,2066,2053,2660,2729,2024,1355,582,1029445,33.09,-84.39,568,77.175,,,,13.05,14.73,27.36,,29.47,9.077778,2.305556,15.594444,0.0,5.472222,78.448031
US_GA_13231,2020-02-11,ChIJ8x6RORhe9IgRTsaoPio4pEA,Q491533,geoId/13231,US,United States of America,GA,Georgia,13231,Pike County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18204,8942,9262,1947,2788,2066,2053,2660,2729,2024,1355,582,1029445,33.09,-84.39,568,77.175,,,,9.06,12.52,24.6,6.47,38.41,17.644444,10.027778,22.9,22.569714,15.916667,89.79982
US_GA_13231,2020-02-12,ChIJ8x6RORhe9IgRTsaoPio4pEA,Q491533,geoId/13231,US,United States of America,GA,Georgia,13231,Pike County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18204,8942,9262,1947,2788,2066,2053,2660,2729,2024,1355,582,1029445,33.09,-84.39,568,77.175,,,,11.27,7.93,22.54,,35.89,16.994444,12.75,23.955556,6.95325,14.911111,87.615313
