location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MS_28123,2020-01-11,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,,,,,,11.3,9.69,,24.76,9.15,37.67,,20.179012,15.481481,22.777778,20.501429,,18.486111,89.924142
US_MS_28123,2020-01-12,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,,,,,,,,,22.54,15.6,30.63,8.67,10.216049,6.419753,17.197531,20.856222,,7.541667,84.106859
US_MS_28123,2020-01-13,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,,,,,,7.2,10.61,,22.73,7.96,29.55,,13.018519,9.506173,16.617284,0.508,,11.673611,91.619628
US_MS_28123,2020-01-14,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,,,,,,,8.04,10.33,22.19,,28.31,,18.694444,15.694444,21.263889,11.387667,,17.97619,94.825394
US_MS_28123,2020-01-15,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,,,,,,10.53,9.02,13.16,23.68,8.64,29.32,,19.173611,16.527778,24.270833,74.676,,17.626984,90.148126
US_MS_28123,2020-01-16,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,,,,,,7.87,8.24,7.12,20.98,6.74,32.22,6.37,17.381944,13.666667,22.277778,0.338667,,15.642857,89.469077
US_MS_28123,2020-01-17,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,,,,,,,5.85,,19.38,6.58,26.7,,12.958333,9.180556,18.25,3.6195,,4.68254,57.72057
US_MS_28123,2020-01-18,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,,,,,,,8.61,,14.34,,37.29,,16.708333,12.895833,20.729167,0.211667,,12.746032,77.398428
US_MS_28123,2020-01-19,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,,,,,,,,11.62,26.14,,37.75,,9.847222,3.402778,18.847222,9.216571,,0.420635,51.837662
US_MS_28123,2020-01-20,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,,,,,,8.2,15.85,13.12,29.51,,42.08,8.2,2.798611,-1.416667,8.430556,0.0,,-5.873016,52.737947
US_MS_28123,2020-01-21,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,,,,,,10.45,15.09,8.52,34.06,7.35,30.19,6.97,0.465278,-3.347222,6.368056,0.0,,-5.714286,63.01942
US_MS_28123,2020-01-22,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,,,,,,5.94,11.89,7.06,28.61,6.69,27.49,8.17,1.840278,-2.527778,8.743056,0.0,,-5.539683,57.385019
US_MS_28123,2020-01-23,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,,,,,,5.0,15.71,6.43,21.79,7.5,24.29,,7.194444,2.645833,12.520833,0.169333,,2.198413,70.30461
US_MS_28123,2020-01-24,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,,,,,,6.7,15.51,7.4,29.61,8.81,22.91,7.75,10.240741,4.358025,14.635802,5.2705,,5.861111,75.243833
US_MS_28123,2020-01-25,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,,,,,,9.28,16.82,,37.69,9.86,33.05,8.7,6.018519,-0.753086,14.858025,0.056444,,1.375,71.566823
US_MS_28123,2020-01-26,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,,,,,,8.01,24.02,,31.5,,37.37,,7.635802,2.666667,11.833333,0.217714,,5.715278,86.8164
US_MS_28123,2020-01-27,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,,,,,,6.69,16.36,11.16,19.34,6.69,31.24,5.58,10.62963,7.901235,14.722222,1.749778,,9.090278,89.80886
US_MS_28123,2020-01-28,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,,,,,,7.96,14.78,7.2,44.33,6.44,29.93,28.04,7.734568,1.141975,17.179012,0.0635,,4.868056,81.818219
US_MS_28123,2020-01-29,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,,,,,,,13.69,6.12,37.46,6.48,28.82,22.33,10.265432,7.0,14.32716,0.399143,,7.951389,85.433084
US_MS_28123,2020-01-30,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,,,,,,6.53,25.3,,27.75,,27.34,,8.123457,2.154321,15.265432,8.043333,,5.652778,84.465604
US_MS_28123,2020-01-31,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,,,,,,7.76,20.32,5.91,22.54,5.91,22.16,,9.487654,6.197531,13.703704,0.181429,,7.375,86.634831
US_MS_28123,2020-02-01,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,,,,,,,26.82,,31.38,,35.38,10.27,9.524691,6.290123,13.450617,0.028222,,5.222222,74.489474
US_MS_28123,2020-02-02,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,,,,,,,14.37,9.2,27.01,8.62,34.49,,9.339506,1.148148,22.858025,0.0,,2.1875,60.126869
US_MS_28123,2020-02-03,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,,,,,,9.26,15.7,,29.79,,26.17,6.44,14.580247,5.95679,23.376543,0.0,,7.6875,62.575128
US_MS_28123,2020-02-04,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,,,,,,,13.74,,21.54,,28.97,,17.783951,14.141975,22.049383,0.084667,,14.583333,81.508635
US_MS_28123,2020-02-05,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,,,,,,9.33,16.15,7.18,22.25,6.82,20.1,5.38,20.166667,17.314815,22.049383,7.547429,,19.020833,92.850012
US_MS_28123,2020-02-06,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,,,,,,6.96,11.35,10.62,20.14,8.06,24.17,,11.104938,6.074074,19.87037,57.984571,,9.611111,91.059039
US_MS_28123,2020-02-07,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,,,,,,9.63,10.74,5.92,23.7,,23.33,,4.549383,-0.820988,12.833333,6.168571,,-0.763889,68.395439
US_MS_28123,2020-02-08,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,,,,,,,16.32,10.28,29.61,,41.1,,9.481481,2.771605,17.351852,0.0,,2.229167,60.20283
US_MS_28123,2020-02-09,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,,,,,,11.51,19.56,,35.1,,42.58,,12.716049,5.234568,22.407407,0.0,,6.972222,67.34093
US_MS_28123,2020-02-10,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,,,,,,6.9,11.62,6.17,29.04,7.62,23.96,6.9,18.358025,15.006173,23.314815,6.604,,15.208333,81.780709
US_MS_28123,2020-02-11,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,,,,,,,7.64,7.98,24.99,5.9,29.16,,16.91358,10.962963,22.024691,40.748857,,15.625,92.015225
US_MS_28123,2020-02-12,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,,,,,,8.48,10.95,6.01,21.91,,29.32,,14.358025,9.981481,24.858025,14.224,,12.951389,90.512409
US_MS_28123,2020-02-13,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,,,,,,7.5,12.14,8.57,21.06,,21.77,,13.271605,7.537037,21.08642,21.299714,,10.951389,86.320277
US_MS_28123,2020-02-14,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,,,,,,,8.35,,19.23,6.89,25.04,5.81,5.95679,0.746914,11.987654,2.54,,-0.9375,61.183295
US_MS_28123,2020-02-15,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,6,1,-4,5,,18.02,13.37,11.05,27.91,11.63,23.84,9.3,7.104938,-1.030864,18.283951,0.0,,-2.409722,50.195707
US_MS_28123,2020-02-16,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,0,1,-12,5,,,13.32,,27.23,,34.76,,11.425926,7.790123,15.839506,4.136571,,7.277778,75.252986
US_MS_28123,2020-02-17,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,-2,-8,-19,-2,,10.29,14.54,8.87,18.44,6.74,31.92,,13.796296,10.722222,19.395062,1.8415,,12.104167,89.511129
US_MS_28123,2020-02-18,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,0,-2,-10,4,,10.09,9.71,6.99,27.56,7.76,30.28,6.6,18.919753,15.117284,23.962963,1.36525,,17.604167,91.946645
US_MS_28123,2020-02-19,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,-6,-6,-8,-1,,10.3,13.5,7.46,22.74,,29.49,,12.845679,9.450617,22.475309,6.640286,,11.847222,93.56927
US_MS_28123,2020-02-20,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,-4,-12,-12,-2,,7.11,9.25,7.83,12.45,,28.45,5.69,8.493827,6.018519,10.888889,33.02,,7.569444,93.553461
US_MS_28123,2020-02-21,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,-2,-8,-9,2,,6.49,11.18,9.37,21.63,6.85,19.11,,4.425926,-0.154321,9.191358,23.52675,,-0.833333,68.487262
US_MS_28123,2020-02-22,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,3,-7,-18,-4,,8.52,13.63,10.22,22.72,,40.33,,4.351852,-2.395062,14.783951,0.0,,-2.034722,62.684068
US_MS_28123,2020-02-23,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,-1,-4,-21,15,,,16.41,,24.62,,33.92,,8.574074,2.567901,15.055556,0.0,,4.395833,74.493213
US_MS_28123,2020-02-24,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,-8,-4,-17,4,,11.28,14.81,10.22,20.45,4.94,29.97,6.35,13.617284,9.623457,17.703704,0.870857,,10.597222,81.089856
US_MS_28123,2020-02-25,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,13,1,-11,4,,5.61,14.95,,23.92,,26.91,8.97,14.771605,8.950617,18.481481,6.575778,,12.152778,84.109256
US_MS_28123,2020-02-26,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,26,8,-11,6,,9.73,14.1,6.71,30.55,,27.19,7.38,9.802469,6.87037,15.395062,0.544286,,7.215278,83.666102
US_MS_28123,2020-02-27,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,25,2,-6,2,,6.02,16.28,5.66,35.03,,25.48,4.95,5.802469,0.734568,11.32716,1.3335,,-2.659722,54.313061
US_MS_28123,2020-02-28,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,17,1,-20,1,,,14.92,7.83,32.82,6.34,22.75,,6.345679,-1.12963,16.358025,0.0,,-1.201389,57.899024
US_MS_28123,2020-02-29,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,9,12,-8,-1,,,20.49,8.78,37.47,,28.69,,9.617284,0.469136,21.067901,0.0,,-0.027778,50.697006
US_MS_28123,2020-03-01,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,14,11,-4,5,,9.1,18.2,10.24,32.42,,44.94,10.24,12.845679,5.512346,21.685185,0.0,,4.131944,54.480756
US_MS_28123,2020-03-02,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,14,7,-9,4,,10.6,17.18,6.21,33.63,8.04,26.32,6.95,17.790123,14.092593,23.290123,1.233714,,13.229167,74.27492
US_MS_28123,2020-03-03,ChIJvVc5iHlYgogRouKtH0Lb21Q,Q485250,geoId/28123,US,United States of America,MS,Mississippi,28123,Scott County,US,USA,2,,,,,,,28436,13850,14586,4310,3842,3722,3372,3554,3688,3143,1806,999,1833651,32.4,-89.55,1581,74.116667,26,15,-5,5,,,17.45,8.19,30.28,,27.07,,20.685185,17.302469,23.802469,2.286,,18.166667,85.002569
