location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_ME_23027,2020-09-10,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,72,14,,,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,,,,,-1,1.68,4.58,1.68,6.55,4.58,3.37,2.81,,2.99,2.15,1.5,,1.96,3.65,1.96,2.06,1.96,3.18,1.4,1.68,2.52,3.93,10.29,3.09,1.68,3.74,2.25,1.87,2.06,19.18,2.71,4.3,3.46,1.87,1.59,,20.006944,16.194444,26.4375,0.127,,18.333333,88.386232
US_ME_23027,2020-09-11,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,1,0,73,14,,,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,19,11,,-29,-1,1.83,3.47,3.09,5.69,4.63,1.54,3.28,2.03,2.8,1.93,,1.83,2.32,5.4,2.03,2.9,2.03,1.74,1.54,1.83,1.93,3.18,9.17,2.9,1.83,4.44,2.12,,1.74,17.66,1.93,4.44,2.51,2.12,,,16.305556,11.0,25.715278,0.03175,,9.583333,63.575551
US_ME_23027,2020-09-12,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,73,14,,,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,25,18,,-2,,,2.76,,5.62,4.52,3.86,2.65,1.54,2.76,2.87,2.54,1.76,2.43,3.86,2.43,3.42,,1.87,,1.99,,2.98,10.92,2.1,1.54,3.75,2.1,1.65,2.1,16.54,2.87,4.74,3.53,,2.1,,12.277778,4.715278,20.131944,0.0,,6.509259,67.948186
US_ME_23027,2020-09-13,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,73,14,,,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,,,,-1,,3.08,3.9,1.44,6.36,3.59,3.49,2.46,,2.26,1.74,2.36,3.08,1.95,1.44,1.74,1.85,1.95,2.36,1.64,1.85,1.44,2.26,10.36,2.26,,2.26,2.15,,2.46,18.15,1.44,2.56,3.18,,2.36,1.85,13.319444,5.395833,19.701389,0.0,,10.092593,81.876519
US_ME_23027,2020-09-14,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,73,14,,,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,24,17,,-25,0,2.68,2.97,2.49,5.85,3.16,3.35,3.07,1.53,3.55,,2.11,,2.21,3.74,2.3,3.93,1.73,,1.82,2.4,1.53,3.55,11.41,3.55,1.44,3.74,2.88,1.34,2.49,19.75,2.78,4.22,3.64,,2.21,,17.590278,7.972222,21.368056,0.22225,,11.481481,67.2929
US_ME_23027,2020-09-15,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,73,14,,,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,18,16,,-25,2,2.64,4.2,2.25,5.57,4.69,1.86,3.52,1.95,3.32,1.37,,2.64,1.56,5.67,1.86,1.95,1.47,,1.95,,,4.79,12.21,3.91,1.86,4.01,1.47,,3.52,19.15,1.66,3.03,2.54,2.25,1.66,,10.534722,3.680556,20.347222,0.0,,3.712963,62.9915
US_ME_23027,2020-09-16,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,73,14,,,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,15,7,,-24,3,2.03,4.44,2.51,4.73,3.76,2.7,1.64,1.54,4.05,2.12,1.64,1.45,2.31,5.79,1.54,2.31,1.93,1.35,,2.41,1.35,3.57,11.77,2.6,1.54,4.34,2.03,1.93,3.67,18.14,2.41,3.86,3.76,1.64,1.74,1.74,14.395833,4.854167,20.298611,0.0,,9.574074,73.343646
US_ME_23027,2020-09-17,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,73,14,,,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,13,,,-24,1,1.93,3.57,2.22,5.98,3.96,3.86,3.28,,2.9,2.41,1.35,2.41,2.22,4.44,1.45,3.38,2.22,,1.74,1.93,1.45,2.8,11.48,3.67,,2.7,1.83,2.41,1.93,18.62,1.93,2.9,4.34,1.93,2.7,,16.861111,10.270833,21.833333,0.0,,11.962963,73.194184
US_ME_23027,2020-09-18,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,73,14,,,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,8,7,,-26,2,2.62,3.01,2.53,5.64,4.57,3.31,3.6,2.33,3.31,,,,2.43,5.05,,2.43,,1.36,2.62,,1.75,3.11,10.01,2.43,1.55,3.01,2.72,2.43,2.43,17.4,,3.79,2.33,2.24,3.21,2.04,12.666667,8.625,20.6875,0.0635,,4.37963,57.23921
US_ME_23027,2020-09-19,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,73,14,,,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,20,12,,0,,2.87,3.86,1.77,5.63,3.09,2.98,1.88,1.77,2.98,2.65,,2.32,1.88,3.75,2.98,2.32,,,2.32,2.21,1.66,3.09,10.71,,1.77,2.76,1.88,2.32,1.99,18.54,2.1,4.75,2.98,1.88,1.99,,9.625,3.048611,16.5,0.03175,,-0.62963,48.137293
US_ME_23027,2020-09-20,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,73,14,,,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,,,,-4,,2.54,4.66,2.65,5.62,3.92,2.23,3.39,2.01,3.29,1.8,2.12,2.44,,3.71,1.59,2.23,2.23,2.01,2.86,1.7,1.59,2.97,9.96,2.54,,5.62,,1.8,,19.4,,3.07,3.07,,2.76,,8.576389,1.597222,15.645833,0.0,,-1.657407,48.260367
US_ME_23027,2020-09-21,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,73,14,,,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,24,10,,-26,2,3.69,3.11,2.33,6.02,3.59,3.01,3.5,2.52,3.11,1.55,,1.46,2.72,5.05,1.36,2.62,1.36,,1.46,,,3.79,10.88,3.3,2.14,3.3,1.55,1.75,2.82,18.26,3.21,2.91,3.4,2.82,2.14,,7.506944,-0.75,16.534722,0.0,,-1.092593,54.738469
US_ME_23027,2020-09-22,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,73,14,,,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,9,13,,-25,4,,2.53,2.14,8.47,3.8,3.12,2.53,1.56,3.8,1.46,1.66,1.56,2.44,4.58,,1.95,,2.24,1.85,3.02,,4.19,11.4,3.41,2.34,3.8,,2.24,2.24,17.63,2.44,4.48,3.51,,2.34,,8.9375,-0.430556,16.770833,0.0,,1.537037,59.218758
US_ME_23027,2020-09-23,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,73,14,,,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,11,8,,-22,4,2.16,3.54,,5.9,3.34,2.56,2.16,1.97,3.54,1.47,1.38,,2.85,4.03,,1.67,1.47,2.36,1.57,3.15,1.97,2.56,10.42,1.97,2.36,3.64,2.95,2.65,2.06,17.49,1.77,3.15,3.15,2.56,2.36,1.47,17.131944,11.263889,23.916667,0.0,,7.175926,50.904704
US_ME_23027,2020-09-24,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,73,14,,,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,13,,,-22,2,2.42,3.96,1.74,6.19,4.45,2.71,2.42,,2.32,1.84,1.64,1.64,3.19,5.32,2.51,3.0,,1.64,1.93,2.03,1.64,3.96,10.54,4.16,1.93,3.87,2.71,3.29,3.09,19.53,1.55,2.32,3.0,2.42,2.8,2.03,18.076389,10.965278,24.930556,0.0,,11.064815,63.314006
US_ME_23027,2020-09-25,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,73,14,,,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,10,10,,-25,3,,2.73,2.12,4.64,4.44,2.32,2.32,1.92,2.83,2.32,,1.82,2.12,5.45,2.42,2.52,1.82,1.92,1.41,1.51,1.72,4.14,10.49,1.92,2.12,3.23,2.62,2.22,3.03,17.86,1.51,4.74,2.22,2.73,,,15.243056,8.923611,23.916667,0.0,,8.037037,60.457794
US_ME_23027,2020-09-26,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,73,14,,,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,23,16,,3,,2.58,4.04,3.14,5.49,3.59,2.58,2.58,1.79,2.47,1.68,,,2.47,5.94,,2.69,,2.35,2.47,1.91,,2.8,9.76,2.8,3.14,3.59,1.79,2.47,1.91,17.38,2.35,2.92,3.03,2.13,2.13,,13.986111,8.944444,20.986111,0.03175,,11.064815,84.338811
US_ME_23027,2020-09-27,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,73,14,,,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,,,,7,,1.91,3.92,3.5,6.15,3.18,2.54,4.35,2.23,3.29,2.01,1.48,1.59,2.65,3.82,,,,1.59,1.48,1.7,,2.54,10.6,2.44,1.48,6.04,1.59,3.18,3.18,18.97,2.97,3.71,3.71,2.12,2.54,2.01,16.868056,10.361111,22.361111,0.1905,,15.5,92.067788
US_ME_23027,2020-09-28,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,73,14,,,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,14,10,,-24,4,1.49,2.14,,5.12,4.0,2.23,2.33,1.95,3.16,1.68,1.68,1.49,3.07,5.3,2.14,2.51,2.98,2.42,1.4,2.33,1.49,2.98,11.44,3.16,2.14,2.98,2.23,2.6,2.79,17.12,2.33,4.09,2.51,1.95,2.05,1.77,18.6875,14.826389,21.708333,1.0795,,17.907407,96.127746
US_ME_23027,2020-09-29,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,1,0,74,14,,,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,11,16,,-23,3,2.88,4.22,2.78,6.24,5.47,2.49,3.07,3.93,2.21,,1.73,1.82,2.49,5.28,2.69,2.4,,2.21,,2.88,2.02,3.84,9.79,2.3,1.63,4.03,2.11,3.07,2.59,19.19,1.73,4.12,3.17,1.63,2.88,1.63,18.555556,16.75,21.375,0.98425,,17.435185,93.93291
US_ME_23027,2020-09-30,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,74,14,,,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,13,5,,-25,1,2.27,3.06,1.78,3.16,4.64,2.07,2.47,,2.96,2.37,2.07,2.17,3.06,5.03,1.78,2.47,,1.68,1.78,2.07,,3.55,10.95,1.78,2.17,3.45,2.56,3.16,3.16,18.94,2.66,3.25,2.37,2.86,1.38,1.78,18.993056,15.104167,22.354167,5.68325,,16.768519,87.119078
US_ME_23027,2020-10-01,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,1,0,75,14,,,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,11,,,-24,-3,1.73,2.95,2.34,3.56,3.35,3.15,2.95,1.42,2.44,,3.66,1.73,2.74,4.37,1.42,1.73,,2.44,1.63,,,3.56,11.79,3.05,1.83,3.86,2.34,,2.13,20.94,3.25,3.25,2.95,2.34,,1.93,15.4375,10.979167,21.972222,3.556,,10.814815,75.203324
US_ME_23027,2020-10-02,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,2,0,77,14,,,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,7,5,,-24,2,1.7,2.81,1.8,4.81,3.91,3.51,3.21,1.91,2.91,2.61,1.4,1.7,3.01,4.81,2.41,3.61,1.5,3.51,1.7,2.1,3.61,4.81,12.43,3.21,1.8,2.91,2.51,1.6,6.72,19.65,,2.71,2.1,,1.6,,12.9375,9.958333,19.284722,0.41275,,11.796296,95.054792
US_ME_23027,2020-10-03,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,1,0,78,14,,,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,20,17,,-4,,2.28,3.54,2.4,5.36,4.45,3.54,2.28,,2.51,1.71,,,2.51,4.45,3.65,2.74,2.17,2.51,,,2.4,3.99,11.3,2.4,1.71,3.54,2.97,,3.99,17.34,2.05,3.31,3.42,,2.17,,10.354167,4.631944,16.284722,1.9685,,7.351852,82.42633
US_ME_23027,2020-10-04,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,78,14,,,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,,,,-2,,3.07,3.39,2.01,5.83,3.81,2.54,3.71,,3.81,2.01,,1.59,1.91,3.71,1.91,2.44,1.8,2.44,1.48,2.01,1.8,3.18,11.01,2.65,2.96,4.66,1.59,1.8,1.8,19.49,1.8,3.5,3.07,1.8,1.59,,9.340278,4.034722,15.083333,0.47625,,7.416667,86.953125
US_ME_23027,2020-10-05,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,78,14,,,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,15,5,,-24,1,3.32,2.93,2.24,5.85,4.29,4.29,3.42,,5.56,,1.85,,3.81,5.07,2.83,2.83,1.95,2.24,,2.15,1.37,3.12,12.0,2.54,1.46,6.05,2.63,2.05,2.15,21.95,2.73,4.1,2.63,2.05,2.05,1.85,10.729167,5.270833,17.159722,0.508,,8.185185,83.964152
US_ME_23027,2020-10-06,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,78,14,,,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,0,17,,-24,2,2.69,3.16,1.53,5.66,3.74,3.07,2.21,1.92,4.51,,1.92,,2.97,3.74,2.49,3.26,2.01,1.73,1.92,1.82,1.34,3.45,11.03,3.26,1.73,,,2.3,3.64,20.71,1.82,3.16,1.92,,2.69,1.34,12.361111,7.361111,17.486111,0.0,,10.092593,85.884327
US_ME_23027,2020-10-07,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,1,0,79,14,,,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,12,7,,-21,4,1.61,3.12,1.99,5.11,4.26,2.56,2.37,1.89,4.26,2.08,2.18,2.27,2.27,3.88,2.84,2.08,3.22,2.93,1.7,,,2.84,12.4,3.41,,3.22,2.08,1.42,2.46,16.85,1.42,3.31,1.89,2.08,,,14.75,10.444444,18.743056,0.85725,,12.166667,84.880273
US_ME_23027,2020-10-08,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,79,14,,,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,9,,,-21,3,1.82,3.64,1.92,5.36,3.45,2.2,2.87,1.53,3.54,1.44,,1.63,2.2,3.92,1.53,2.11,,2.87,2.01,1.82,1.92,3.35,9.86,2.87,1.72,2.58,2.01,2.39,1.53,19.34,2.2,2.78,2.3,2.01,2.2,,11.409722,7.444444,17.569444,3.07975,,3.064815,56.917796
US_ME_23027,2020-10-09,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,79,14,,,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,9,4,,-24,3,3.13,2.3,2.3,5.11,5.22,3.34,2.4,,5.01,1.46,3.03,2.4,2.4,6.26,3.86,,2.19,1.98,1.46,2.09,,5.01,12.73,2.71,,,2.71,1.98,2.3,19.62,1.46,1.88,2.09,2.82,2.61,,7.173611,1.076389,13.673611,0.0,,-2.657407,50.112225
US_ME_23027,2020-10-10,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,79,14,,,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,27,15,,0,,3.19,2.97,2.53,5.5,2.64,3.08,2.75,,3.63,2.2,3.08,,2.86,3.63,1.54,3.19,2.2,,,1.76,,3.08,11.1,2.42,2.09,3.74,2.2,2.53,3.3,19.34,1.65,3.96,3.74,2.53,,,14.555556,4.020833,21.215278,0.03175,,8.351852,66.650981
US_ME_23027,2020-10-11,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,79,14,,,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,,,,0,,3.31,3.42,2.78,5.24,3.96,2.89,4.49,2.14,3.1,,,2.14,2.03,3.74,1.6,2.35,2.25,2.03,1.92,2.14,1.71,2.89,11.44,2.03,,3.96,1.5,,3.21,21.38,2.67,3.74,2.99,2.03,2.35,1.5,11.333333,4.944444,20.833333,4.28625,,4.064815,61.287798
US_ME_23027,2020-10-12,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,1,0,80,14,,,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,21,1,,-40,6,3.37,3.67,1.84,5.2,6.12,3.37,2.55,2.96,3.77,1.94,2.55,2.14,2.55,7.45,3.16,1.84,2.35,2.24,,1.53,1.53,3.98,12.85,2.75,1.63,4.08,2.45,1.63,2.65,17.95,2.24,5.1,1.63,4.39,1.94,1.43,4.395833,-1.506944,13.847222,0.09525,,-1.092593,67.945725
US_ME_23027,2020-10-13,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,80,14,,,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,-4,8,,-24,6,1.65,2.91,2.82,5.15,4.56,2.72,3.5,2.72,4.66,2.62,2.52,1.55,4.08,6.41,2.72,3.11,2.23,,2.14,1.75,,3.98,11.36,3.3,2.52,3.3,3.4,2.43,2.91,18.26,2.72,3.11,3.01,2.62,2.23,,5.486111,-1.534722,11.618056,4.15925,,4.277778,91.793421
US_ME_23027,2020-10-14,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,5,0,85,14,,,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,9,5,,-19,5,,3.33,2.82,4.33,4.13,3.42,2.62,1.61,4.23,,2.72,2.62,1.51,3.33,1.81,1.61,1.91,2.52,1.91,1.91,,3.73,14.1,1.91,2.92,3.12,2.92,1.61,1.91,20.35,2.22,3.63,3.42,3.93,3.42,,13.041667,7.0,18.666667,47.3075,,8.574074,74.309926
US_ME_23027,2020-10-15,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,-1,0,84,14,,,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,5,,,-19,2,1.42,3.85,1.62,5.38,5.17,4.16,3.55,3.55,5.07,1.62,,1.42,2.43,6.49,2.13,2.54,1.83,2.03,2.54,1.93,1.83,3.25,12.27,4.67,1.93,3.65,2.23,2.94,2.84,19.98,1.72,3.55,2.03,3.96,3.04,2.23,10.895833,3.277778,19.472222,2.12725,,7.074074,77.888497
US_ME_23027,2020-10-16,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,11,0,95,14,,,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,-2,4,,-25,6,2.31,3.31,2.21,5.32,3.71,2.81,3.41,1.91,3.11,,1.51,2.01,3.51,5.32,3.31,3.21,1.41,2.01,2.01,1.61,,4.02,11.24,3.11,,3.11,2.61,1.41,2.11,15.76,,2.01,2.51,2.31,2.61,,15.423611,12.472222,18.097222,0.3175,,13.601852,89.431069
US_ME_23027,2020-10-17,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,7,0,102,14,,,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,-8,5,,-7,,2.06,3.39,2.67,4.11,4.42,2.37,1.85,,4.83,1.75,2.16,2.16,1.95,3.5,2.57,2.26,2.26,2.26,2.26,,,2.67,11.83,2.16,,3.08,2.06,,1.54,16.66,1.65,3.81,1.44,3.6,3.19,1.44,9.208333,3.777778,17.104167,15.84325,,7.62963,91.15042
US_ME_23027,2020-10-18,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,10,0,112,14,,,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,,,,-4,,1.62,3.03,,5.09,4.87,2.6,2.49,1.95,5.63,1.73,2.6,,2.06,3.68,1.52,2.06,2.27,2.38,1.95,,,2.38,13.86,3.25,1.73,3.36,2.17,1.84,2.38,18.19,2.06,3.68,2.6,2.06,2.71,,5.847222,-0.840278,14.486111,13.1445,,1.546296,75.179354
US_ME_23027,2020-10-19,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,12,0,124,14,,,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,9,1,,-23,4,2.5,3.5,2.0,6.41,3.4,2.8,2.9,2.2,4.8,2.2,2.2,1.9,1.4,4.0,2.4,2.5,1.9,1.6,1.9,2.3,1.6,3.5,11.61,2.2,1.5,3.7,3.3,2.1,1.5,18.52,2.4,4.6,2.1,1.7,2.5,,7.0625,-0.791667,14.6875,0.0,,4.527778,83.529882
US_ME_23027,2020-10-20,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,3,0,127,14,,,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,-8,3,,-25,6,3.22,4.83,3.02,6.03,3.42,3.32,3.42,2.01,3.82,1.51,2.71,1.81,2.41,5.13,3.42,2.51,2.41,,,1.71,1.41,3.12,13.57,2.92,1.71,4.02,2.41,2.21,1.91,20.61,3.12,3.12,2.71,3.02,2.21,1.51,11.076389,1.8125,15.708333,0.09525,,9.759259,92.005207
