location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_KY_21187,2020-01-01,ChIJmQaUWx4AQogRB94BCweCXTk,Q496771,geoId/21187,US,United States of America,KY,Kentucky,21187,Owen County,US,USA,2,,,,,,,10794,5378,5416,1240,1427,1183,1219,1416,1540,1514,881,374,1846573,38.53,-84.83,917,75.366667,,18.92,20.55,4.194444,1.072222,9.233333,0.0,,-2.5,61.886608
US_KY_21187,2020-01-02,ChIJmQaUWx4AQogRB94BCweCXTk,Q496771,geoId/21187,US,United States of America,KY,Kentucky,21187,Owen County,US,USA,2,,,,,,,10794,5378,5416,1240,1427,1183,1219,1416,1540,1514,881,374,1846573,38.53,-84.83,917,75.366667,,14.93,24.69,6.266667,1.383333,11.016667,0.0,,-0.919753,59.939431
US_KY_21187,2020-01-03,ChIJmQaUWx4AQogRB94BCweCXTk,Q496771,geoId/21187,US,United States of America,KY,Kentucky,21187,Owen County,US,USA,2,,,,,,,10794,5378,5416,1240,1427,1183,1219,1416,1540,1514,881,374,1846573,38.53,-84.83,917,75.366667,,11.5,23.61,10.944444,6.5,12.2,12.300857,,10.049383,94.189711
US_KY_21187,2020-01-04,ChIJmQaUWx4AQogRB94BCweCXTk,Q496771,geoId/21187,US,United States of America,KY,Kentucky,21187,Owen County,US,USA,2,,,,,,,10794,5378,5416,1240,1427,1183,1219,1416,1540,1514,881,374,1846573,38.53,-84.83,917,75.366667,,15.87,17.41,6.683333,2.266667,11.955556,12.845143,,4.524691,86.413283
US_KY_21187,2020-01-05,ChIJmQaUWx4AQogRB94BCweCXTk,Q496771,geoId/21187,US,United States of America,KY,Kentucky,21187,Owen County,US,USA,2,,,,,,,10794,5378,5416,1240,1427,1183,1219,1416,1540,1514,881,374,1846573,38.53,-84.83,917,75.366667,,15.54,15.54,2.922222,-1.338889,9.061111,1.100667,,-2.432099,67.837136
US_KY_21187,2020-01-06,ChIJmQaUWx4AQogRB94BCweCXTk,Q496771,geoId/21187,US,United States of America,KY,Kentucky,21187,Owen County,US,USA,2,,,,,,,10794,5378,5416,1240,1427,1183,1219,1416,1540,1514,881,374,1846573,38.53,-84.83,917,75.366667,,9.63,18.13,4.316667,-1.65,9.083333,0.0,,-2.962963,59.27157
US_KY_21187,2020-01-07,ChIJmQaUWx4AQogRB94BCweCXTk,Q496771,geoId/21187,US,United States of America,KY,Kentucky,21187,Owen County,US,USA,2,,,,,,,10794,5378,5416,1240,1427,1183,1219,1416,1540,1514,881,374,1846573,38.53,-84.83,917,75.366667,,7.64,19.09,3.566667,-1.661111,9.694444,0.0,,-4.54321,55.700701
US_KY_21187,2020-01-08,ChIJmQaUWx4AQogRB94BCweCXTk,Q496771,geoId/21187,US,United States of America,KY,Kentucky,21187,Owen County,US,USA,2,,,,,,,10794,5378,5416,1240,1427,1183,1219,1416,1540,1514,881,374,1846573,38.53,-84.83,917,75.366667,,14.6,10.73,3.833333,-0.061111,8.822222,0.0,,-6.944444,45.508385
US_KY_21187,2020-01-09,ChIJmQaUWx4AQogRB94BCweCXTk,Q496771,geoId/21187,US,United States of America,KY,Kentucky,21187,Owen County,US,USA,2,,,,,,,10794,5378,5416,1240,1427,1183,1219,1416,1540,1514,881,374,1846573,38.53,-84.83,917,75.366667,,12.03,13.42,4.494444,-2.066667,15.233333,0.0,,-6.858025,44.10844
US_KY_21187,2020-01-10,ChIJmQaUWx4AQogRB94BCweCXTk,Q496771,geoId/21187,US,United States of America,KY,Kentucky,21187,Owen County,US,USA,2,,,,,,,10794,5378,5416,1240,1427,1183,1219,1416,1540,1514,881,374,1846573,38.53,-84.83,917,75.366667,,7.2,14.02,14.2,11.661111,18.1,0.127,,5.037037,54.419176
