location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_KY_21079,2020-09-15,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,0,0,139,3,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-13,11.65,,18.74,37.48,18.327778,12.961111,24.388889,0.0,,13.753086,74.342497
US_KY_21079,2020-09-16,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,1,0,140,3,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-12,11.13,,19.22,30.85,18.911111,13.372222,26.788889,0.0,,15.993827,82.420209
US_KY_21079,2020-09-17,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,4,0,144,3,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-20,9.58,,18.15,26.22,20.716667,15.927778,26.105556,0.0,,17.049383,79.264462
US_KY_21079,2020-09-18,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,1,0,145,3,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-20,,,17.96,38.03,17.111111,13.244444,21.788889,0.0,,11.691358,70.517238
US_KY_21079,2020-09-19,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,2,0,147,3,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-5,9.72,,18.83,34.02,13.694444,6.894444,21.266667,0.0,,7.0,63.802804
US_KY_21079,2020-09-20,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,1,0,148,3,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,,18.09,,15.83,26.58,14.588889,7.322222,22.177778,0.0,,7.759259,63.224011
US_KY_21079,2020-09-21,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,0,0,148,3,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-21,10.21,,16.12,37.09,14.95,7.216667,22.627778,0.0,,7.382716,60.418457
US_KY_21079,2020-09-22,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,1,0,149,3,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-16,10.64,,17.73,35.97,14.261111,6.733333,22.427778,0.0,,9.203704,71.728346
US_KY_21079,2020-09-23,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,3,0,152,3,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-15,9.62,9.12,15.71,33.94,15.75,9.744444,21.583333,0.0,,12.314815,80.232028
US_KY_21079,2020-09-24,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,0,0,152,3,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-18,10.66,,15.23,36.05,17.1,13.261111,21.6,0.0,,13.91358,81.940994
US_KY_21079,2020-09-25,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,2,0,154,3,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-20,7.61,,17.25,36.52,18.05,14.0,24.266667,0.0635,,14.728395,81.072024
US_KY_21079,2020-09-26,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,3,0,157,3,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-6,,,22.14,31.46,19.177778,14.144444,24.872222,0.3302,,16.512346,85.125829
US_KY_21079,2020-09-27,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,0,0,157,3,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,,,,23.16,48.05,19.466667,14.688889,26.366667,0.0,,15.925926,80.208893
US_KY_21079,2020-09-28,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,2,0,159,3,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-21,11.97,,20.95,29.43,18.377778,13.416667,24.333333,0.036286,,16.179012,87.28069
US_KY_21079,2020-09-29,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,5,0,164,3,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-17,11.83,,17.49,32.93,12.833333,10.405556,18.016667,6.604,,10.888889,87.789916
US_KY_21079,2020-09-30,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,1,0,165,3,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-20,9.77,,17.48,24.68,13.438889,6.977778,23.111111,1.580444,,8.055556,69.886541
US_KY_21079,2020-10-01,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,5,0,170,3,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-18,11.39,7.92,15.84,39.11,15.816667,8.094444,21.272222,0.0,,6.475309,54.012719
US_KY_21079,2020-10-02,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,4,0,174,3,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-22,,,18.12,26.18,10.505556,3.766667,17.961111,0.0,,4.660494,67.059386
US_KY_21079,2020-10-03,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,5,0,179,3,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-17,9.56,8.96,20.91,37.65,10.511111,3.005556,18.916667,0.0,,5.061728,69.584771
US_KY_21079,2020-10-04,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,3,0,182,3,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-24,12.79,9.3,22.09,35.46,13.25,7.427778,20.288889,0.028222,,8.444444,72.955039
US_KY_21079,2020-10-05,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,4,0,186,3,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-26,11.7,,26.9,36.26,10.244444,3.122222,18.133333,0.127,,5.666667,72.746849
US_KY_21079,2020-10-06,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,6,0,192,3,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-24,11.34,11.93,20.28,43.55,11.522222,3.133333,22.388889,0.0,,5.950617,68.903136
US_KY_21079,2020-10-07,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,1,0,193,3,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-20,16.1,8.94,15.5,34.58,16.572222,8.461111,26.594444,0.0,,9.45679,63.289034
US_KY_21079,2020-10-08,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,3,0,196,3,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-23,14.42,9.61,23.43,43.85,18.272222,10.211111,26.483333,0.0,,11.320988,64.323836
US_KY_21079,2020-10-09,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,4,0,200,3,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-30,,12.95,14.13,31.2,17.338889,10.922222,25.766667,0.0,,12.055556,71.80324
US_KY_21079,2020-10-10,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,4,0,204,3,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-15,9.86,10.44,21.46,37.13,18.372222,15.994444,21.388889,0.834571,,16.345679,88.530189
US_KY_21079,2020-10-11,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,3,0,207,3,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-16,,,19.43,32.2,18.35,17.111111,20.4,2.576286,,17.320988,94.097422
US_KY_21079,2020-10-12,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,2,0,209,3,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-24,,8.7,20.79,44.01,19.544444,17.4,24.822222,1.11125,,17.555556,88.312466
US_KY_21079,2020-10-13,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,2,0,211,3,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-17,10.28,7.83,18.11,28.89,14.522222,6.166667,22.472222,4.100286,,8.475309,66.803895
US_KY_21079,2020-10-14,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,3,0,214,3,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-18,,,22.9,34.84,13.772222,5.972222,25.177778,0.0,,6.487654,62.01784
US_KY_21079,2020-10-15,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,6,0,220,3,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-19,8.69,,23.5,42.41,17.022222,10.044444,22.5,0.0,,10.234568,64.402788
US_KY_21079,2020-10-16,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,13,0,233,3,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-21,,7.64,15.8,30.06,10.111111,4.505556,15.761111,0.616857,,2.759259,60.149734
US_KY_21079,2020-10-17,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,6,0,239,3,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-12,12.18,10.96,17.05,35.94,7.277778,0.138889,16.411111,0.1524,,-0.95679,56.393862
US_KY_21079,2020-10-18,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,5,0,244,3,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-22,12.86,,25.17,42.51,10.077778,3.7,15.327778,0.0,,3.95679,66.124733
US_KY_21079,2020-10-19,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,8,0,252,3,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-17,9.09,10.61,22.73,42.42,14.85,11.022222,18.544444,1.016,,12.240741,84.267391
US_KY_21079,2020-10-20,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,6,0,258,3,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-17,13.53,,26.55,37.07,17.866667,14.622222,22.6,14.859,,15.216049,84.883802
US_KY_21079,2020-10-21,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,11,0,269,3,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-17,8.82,11.42,19.2,33.73,18.838889,13.588889,26.244444,3.7592,,14.604938,76.932494
US_KY_21079,2020-10-22,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,6,0,275,3,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-14,,7.69,24.1,30.25,18.966667,12.555556,27.3,0.0,,14.222222,74.747456
US_KY_21079,2020-10-23,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,8,0,283,3,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-25,10.84,14.45,25.28,29.93,19.05,14.061111,26.133333,0.0,,15.04321,78.157239
US_KY_21079,2020-10-24,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,13,0,296,3,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-16,,,17.25,34.5,11.677778,8.072222,21.077778,7.656286,,10.006173,89.050635
US_KY_21079,2020-10-25,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,6,0,302,3,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-22,9.78,,24.99,36.94,9.616667,7.972222,12.683333,0.508,,8.345679,91.520228
US_KY_21079,2020-10-26,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,6,1,308,4,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-19,9.72,,22.36,42.28,11.411111,9.844444,13.183333,0.072571,,9.975309,90.461847
US_KY_21079,2020-10-27,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,14,0,322,4,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-19,12.12,9.21,18.91,30.07,11.572222,8.661111,17.5,0.0254,,9.419753,86.031875
US_KY_21079,2020-10-28,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,9,0,331,4,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-15,7.48,,20.45,39.89,13.505556,10.427778,17.605556,0.0,,11.969136,89.962889
US_KY_21079,2020-10-29,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,19,0,350,4,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-16,8.27,,24.31,44.73,14.661111,10.116667,17.405556,10.341429,,14.339506,96.712945
US_KY_21079,2020-10-30,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,8,0,358,4,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-18,10.21,10.21,21.96,31.66,7.733333,5.561111,13.005556,10.051143,,4.537037,80.119904
US_KY_21079,2020-10-31,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,8,0,366,4,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-7,,8.98,13.77,29.33,6.233333,0.3,15.783333,0.0254,,1.716049,72.606029
US_KY_21079,2020-11-01,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,4,0,370,4,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,,10.58,13.93,19.5,32.86,11.116667,4.1,13.983333,0.0,,2.160494,54.06285
US_KY_21079,2020-11-02,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,0,0,370,4,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-21,11.72,9.59,17.05,41.02,2.922222,-2.866667,10.677778,0.0,,-6.407407,50.313295
US_KY_21079,2020-11-03,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,2,0,372,4,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-24,16.35,7.67,15.33,28.61,6.544444,-0.544444,17.15,0.0,,-3.364198,49.254439
US_KY_21079,2020-11-04,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,3,0,375,4,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-15,7.62,10.76,16.14,34.08,10.888889,2.488889,20.683333,0.0,,1.783951,54.026231
US_KY_21079,2020-11-05,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,4,0,379,4,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-11,10.55,,19.66,40.28,12.138889,5.588889,19.494444,0.0,,3.845679,57.497206
US_KY_21079,2020-11-06,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,2,0,381,4,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-18,9.34,9.34,20.64,26.04,11.538889,3.511111,21.283333,0.0,,4.820988,64.009256
US_KY_21079,2020-11-07,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,0,0,381,4,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-9,11.23,8.98,22.45,37.61,12.238889,3.244444,23.6,0.0,,5.666667,64.712721
US_KY_21079,2020-11-08,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,1,0,382,4,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-18,9.17,,21.58,45.86,15.655556,6.616667,25.905556,0.0,,8.950617,64.93806
US_KY_21079,2020-11-09,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,10,0,392,4,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-16,11.66,17.26,21.92,34.51,17.566667,9.866667,26.427778,0.0,,10.574074,63.956573
US_KY_21079,2020-11-10,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,3,0,395,4,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-13,7.84,11.28,19.61,43.15,18.827778,11.766667,26.405556,0.0,,12.290123,66.15658
US_KY_21079,2020-11-11,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,6,0,401,4,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-15,8.77,7.85,20.78,37.86,16.677778,11.833333,22.822222,5.188857,,14.419753,86.392047
US_KY_21079,2020-11-12,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,8,0,409,4,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-17,,12.62,24.78,36.0,7.927778,2.172222,14.9,3.6576,,3.765432,74.416911
US_KY_21079,2020-11-13,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,6,0,415,4,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-18,,7.2,16.81,37.46,7.544444,1.611111,15.322222,0.0,,2.234568,69.148831
US_KY_21079,2020-11-14,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,7,0,422,4,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-9,8.35,11.13,14.48,29.51,6.283333,0.027778,14.594444,0.0,,1.080247,69.626376
US_KY_21079,2020-11-15,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,4,0,426,4,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,,8.76,,25.73,33.39,14.4,8.716667,17.255556,0.435429,,4.08642,49.878879
US_KY_21079,2020-11-16,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,7,0,433,4,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-20,8.98,9.92,24.1,41.58,6.688889,0.577778,13.844444,1.3208,,-2.179012,53.329206
US_KY_21079,2020-11-17,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,18,0,451,4,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-19,10.11,12.13,28.82,35.39,6.644444,1.561111,10.261111,0.0,,-3.283951,49.116703
US_KY_21079,2020-11-18,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,8,0,459,4,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-18,,8.41,28.7,37.11,2.088889,-3.694444,9.705556,0.0,,-5.703704,56.540914
US_KY_21079,2020-11-19,ChIJ1Y9kq6jtQogR0LSUAKu564Y,Q491988,geoId/21079,US,United States of America,KY,Kentucky,21079,Garrard County,US,USA,2,12,0,471,4,,,17449,8557,8892,2073,2125,1762,2040,2264,2808,2317,1347,713,1846525,37.63958,-84.53763,266,606,76.625,,,-19,8.03,12.04,16.56,29.61,8.377778,0.183333,18.383333,0.0,,-4.549383,39.93075
