location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_MI_26083,2020-01-01,ChIJoVn-QHyhUE0Rt8yuwlpH3xY,Q497737,geoId/26083,US,United States of America,MI,Michigan,26083,Keweenaw County,US,USA,2,,,,,,,2085,1078,1007,155,198,143,156,184,301,457,334,157,912579,47.48,-88.16,15452,82.7,-5.993056,-11.055556,-0.819444,0.0635,-9.5,77.778858
US_MI_26083,2020-01-02,ChIJoVn-QHyhUE0Rt8yuwlpH3xY,Q497737,geoId/26083,US,United States of America,MI,Michigan,26083,Keweenaw County,US,USA,2,,,,,,,2085,1078,1007,155,198,143,156,184,301,457,334,157,912579,47.48,-88.16,15452,82.7,-0.222222,-2.326389,2.243056,0.0,-2.736111,83.426241
US_MI_26083,2020-01-03,ChIJoVn-QHyhUE0Rt8yuwlpH3xY,Q497737,geoId/26083,US,United States of America,MI,Michigan,26083,Keweenaw County,US,USA,2,,,,,,,2085,1078,1007,155,198,143,156,184,301,457,334,157,912579,47.48,-88.16,15452,82.7,-2.277778,-4.361111,1.180556,0.09525,-5.680556,74.790113
US_MI_26083,2020-01-04,ChIJoVn-QHyhUE0Rt8yuwlpH3xY,Q497737,geoId/26083,US,United States of America,MI,Michigan,26083,Keweenaw County,US,USA,2,,,,,,,2085,1078,1007,155,198,143,156,184,301,457,334,157,912579,47.48,-88.16,15452,82.7,-2.706349,-4.007937,-0.992063,0.0,-5.972222,76.610045
US_MI_26083,2020-01-05,ChIJoVn-QHyhUE0Rt8yuwlpH3xY,Q497737,geoId/26083,US,United States of America,MI,Michigan,26083,Keweenaw County,US,USA,2,,,,,,,2085,1078,1007,155,198,143,156,184,301,457,334,157,912579,47.48,-88.16,15452,82.7,-2.126984,-3.365079,-0.492063,0.072571,-5.0,81.181375
US_MI_26083,2020-01-06,ChIJoVn-QHyhUE0Rt8yuwlpH3xY,Q497737,geoId/26083,US,United States of America,MI,Michigan,26083,Keweenaw County,US,USA,2,,,,,,,2085,1078,1007,155,198,143,156,184,301,457,334,157,912579,47.48,-88.16,15452,82.7,-2.452381,-4.785714,-0.015873,1.27,-8.444444,63.137596
US_MI_26083,2020-01-07,ChIJoVn-QHyhUE0Rt8yuwlpH3xY,Q497737,geoId/26083,US,United States of America,MI,Michigan,26083,Keweenaw County,US,USA,2,,,,,,,2085,1078,1007,155,198,143,156,184,301,457,334,157,912579,47.48,-88.16,15452,82.7,-3.048611,-8.430556,0.326389,0.0635,-7.819444,68.411837
US_MI_26083,2020-01-08,ChIJoVn-QHyhUE0Rt8yuwlpH3xY,Q497737,geoId/26083,US,United States of America,MI,Michigan,26083,Keweenaw County,US,USA,2,,,,,,,2085,1078,1007,155,198,143,156,184,301,457,334,157,912579,47.48,-88.16,15452,82.7,-12.597222,-14.423611,-8.708333,0.1905,-15.708333,71.918773
US_MI_26083,2020-01-09,ChIJoVn-QHyhUE0Rt8yuwlpH3xY,Q497737,geoId/26083,US,United States of America,MI,Michigan,26083,Keweenaw County,US,USA,2,,,,,,,2085,1078,1007,155,198,143,156,184,301,457,334,157,912579,47.48,-88.16,15452,82.7,-6.027778,-13.229167,-0.055556,0.22225,-9.708333,76.089944
US_MI_26083,2020-01-10,ChIJoVn-QHyhUE0Rt8yuwlpH3xY,Q497737,geoId/26083,US,United States of America,MI,Michigan,26083,Keweenaw County,US,USA,2,,,,,,,2085,1078,1007,155,198,143,156,184,301,457,334,157,912579,47.48,-88.16,15452,82.7,-2.0625,-7.027778,0.958333,1.016,-4.652778,78.196386
