location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_KY_21135,2020-01-01,ChIJYyxwvEkZRIgRi48x-3KpYvE,Q498072,geoId/21135,US,United States of America,KY,Kentucky,21135,Lewis County,US,USA,2,,,,,,,13363,6652,6711,1565,1682,1526,1487,1745,1986,1775,1064,533,1846547,38.53,-83.39,1284,75.725,,,23.03,31.04,3.95,1.477778,8.755556,0.0,,-1.855556,65.995743
US_KY_21135,2020-01-02,ChIJYyxwvEkZRIgRi48x-3KpYvE,Q498072,geoId/21135,US,United States of America,KY,Kentucky,21135,Lewis County,US,USA,2,,,,,,,13363,6652,6711,1565,1682,1526,1487,1745,1986,1775,1064,533,1846547,38.53,-83.39,1284,75.725,,,32.17,34.47,4.933333,0.361111,10.905556,0.0508,,-1.183333,65.214864
US_KY_21135,2020-01-03,ChIJYyxwvEkZRIgRi48x-3KpYvE,Q498072,geoId/21135,US,United States of America,KY,Kentucky,21135,Lewis County,US,USA,2,,,,,,,13363,6652,6711,1565,1682,1526,1487,1745,1986,1775,1064,533,1846547,38.53,-83.39,1284,75.725,,,12.28,28.9,10.394444,6.761111,11.866667,12.2936,,10.1,98.074557
US_KY_21135,2020-01-04,ChIJYyxwvEkZRIgRi48x-3KpYvE,Q498072,geoId/21135,US,United States of America,KY,Kentucky,21135,Lewis County,US,USA,2,,,,,,,13363,6652,6711,1565,1682,1526,1487,1745,1986,1775,1064,533,1846547,38.53,-83.39,1284,75.725,,,29.96,20.97,7.366667,1.755556,11.772222,10.2616,,6.477778,94.130099
US_KY_21135,2020-01-05,ChIJYyxwvEkZRIgRi48x-3KpYvE,Q498072,geoId/21135,US,United States of America,KY,Kentucky,21135,Lewis County,US,USA,2,,,,,,,13363,6652,6711,1565,1682,1526,1487,1745,1986,1775,1064,533,1846547,38.53,-83.39,1284,75.725,,,40.93,31.24,2.327778,-0.172222,8.938889,2.068286,,-2.133333,72.483031
US_KY_21135,2020-01-06,ChIJYyxwvEkZRIgRi48x-3KpYvE,Q498072,geoId/21135,US,United States of America,KY,Kentucky,21135,Lewis County,US,USA,2,,,,,,,13363,6652,6711,1565,1682,1526,1487,1745,1986,1775,1064,533,1846547,38.53,-83.39,1284,75.725,,,23.58,27.04,3.888889,-0.722222,8.288889,0.0,,-2.3,64.276023
US_KY_21135,2020-01-07,ChIJYyxwvEkZRIgRi48x-3KpYvE,Q498072,geoId/21135,US,United States of America,KY,Kentucky,21135,Lewis County,US,USA,2,,,,,,,13363,6652,6711,1565,1682,1526,1487,1745,1986,1775,1064,533,1846547,38.53,-83.39,1284,75.725,,,25.25,26.0,2.155556,-2.411111,8.916667,0.471714,,-3.4,66.931909
US_KY_21135,2020-01-08,ChIJYyxwvEkZRIgRi48x-3KpYvE,Q498072,geoId/21135,US,United States of America,KY,Kentucky,21135,Lewis County,US,USA,2,,,,,,,13363,6652,6711,1565,1682,1526,1487,1745,1986,1775,1064,533,1846547,38.53,-83.39,1284,75.725,,,31.58,32.99,3.461111,-1.305556,7.883333,0.2286,,-6.177778,49.405191
US_KY_21135,2020-01-09,ChIJYyxwvEkZRIgRi48x-3KpYvE,Q498072,geoId/21135,US,United States of America,KY,Kentucky,21135,Lewis County,US,USA,2,,,,,,,13363,6652,6711,1565,1682,1526,1487,1745,1986,1775,1064,533,1846547,38.53,-83.39,1284,75.725,,,23.99,27.63,3.083333,-3.338889,14.461111,0.0,,-6.266667,51.050423
US_KY_21135,2020-01-10,ChIJYyxwvEkZRIgRi48x-3KpYvE,Q498072,geoId/21135,US,United States of America,KY,Kentucky,21135,Lewis County,US,USA,2,,,,,,,13363,6652,6711,1565,1682,1526,1487,1745,1986,1775,1064,533,1846547,38.53,-83.39,1284,75.725,,,29.21,30.63,12.661111,7.677778,18.011111,0.326571,,3.811111,55.416121
