location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_itch,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IA_19055,2020-01-11,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,,,,,8.21,15.88,21.36,8.76,38.34,-4.816667,-6.977778,-1.316667,7.148286,,-8.027778,78.582446
US_IA_19055,2020-01-12,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,,,,,,13.64,25.1,8.73,34.38,-6.094444,-9.394444,-2.838889,0.0508,40.64,-9.366667,77.796924
US_IA_19055,2020-01-13,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,,,,,7.74,16.93,33.86,,33.86,-2.416667,-4.183333,-0.855556,0.979714,40.64,-4.011111,88.960204
US_IA_19055,2020-01-14,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,,,,,7.86,17.19,19.16,,28.98,-0.133333,-4.522222,1.655556,1.11125,74.93,-1.372222,91.50418
US_IA_19055,2020-01-15,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,,,,,,20.26,30.64,,28.17,-5.216667,-10.311111,-0.75,0.290286,74.93,-6.222222,92.776979
US_IA_19055,2020-01-16,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,,,,,,14.07,24.12,,33.17,-14.727778,-19.444444,-4.866667,0.0254,74.93,-18.705556,71.962709
US_IA_19055,2020-01-17,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,,,,,,23.87,23.35,9.34,32.17,-10.644444,-16.427778,-4.205556,0.0,74.93,-13.644444,78.750587
US_IA_19055,2020-01-18,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,,,,,,15.55,14.99,,32.2,-4.733333,-16.122222,-0.011111,6.858,74.93,-6.372222,88.430614
US_IA_19055,2020-01-19,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,,,,,11.15,15.93,13.28,,33.98,-16.333333,-18.872222,-12.15,0.169333,165.1,-19.738889,75.234454
US_IA_19055,2020-01-20,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,,,,,,16.69,25.52,8.34,33.38,-11.766667,-14.688889,-7.483333,0.145143,154.94,-14.366667,81.297421
US_IA_19055,2020-01-21,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,,,,,8.17,13.27,27.05,,38.79,-14.222222,-20.116667,-7.205556,0.072571,154.94,-16.092593,84.520461
US_IA_19055,2020-01-22,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,,,,,8.47,16.94,19.76,,32.47,-4.038889,-8.583333,-0.433333,0.0,154.94,-6.272222,84.774511
US_IA_19055,2020-01-23,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,,,,,8.23,20.34,24.21,,34.38,-0.727778,-2.166667,0.744444,1.632857,154.94,-1.512346,93.989951
US_IA_19055,2020-01-24,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,,,,,12.94,18.33,30.19,,37.74,0.183333,-0.572222,1.183333,2.394857,190.5,-0.533333,95.058015
US_IA_19055,2020-01-25,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,,,,,,19.08,20.92,,33.23,0.077778,-1.044444,1.166667,1.23825,215.9,-1.327778,90.471983
US_IA_19055,2020-01-26,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,,,,,,17.73,29.16,,33.16,-2.25,-3.877778,-0.111111,0.0,215.9,-3.987654,87.380052
US_IA_19055,2020-01-27,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,,,,,9.72,17.99,32.08,,33.06,-2.094444,-3.483333,-0.866667,0.0508,215.9,-3.277778,91.792628
US_IA_19055,2020-01-28,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,,,,,9.36,20.2,29.55,,36.94,-4.538889,-6.011111,-2.222222,0.0,215.9,-5.888889,90.499447
US_IA_19055,2020-01-29,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,,,,,,16.86,26.06,,40.36,-5.277778,-6.383333,-2.977778,0.0,200.66,-6.894444,88.654738
US_IA_19055,2020-01-30,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,,,,,10.71,23.45,62.19,,31.61,-3.516667,-4.894444,-1.683333,0.0,200.66,-5.45,86.708544
US_IA_19055,2020-01-31,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,,,,,10.63,24.8,53.13,,38.46,-2.005556,-4.788889,0.844444,0.0,200.66,-3.277778,91.246743
US_IA_19055,2020-02-01,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,,,,,,16.82,21.02,,30.03,0.938889,-0.483333,2.622222,0.907143,200.66,-0.405556,90.883524
US_IA_19055,2020-02-02,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,,,,,,14.53,16.27,,38.35,3.988889,0.988889,8.183333,0.0,215.9,-0.111111,75.096685
US_IA_19055,2020-02-03,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,,,,,13.07,16.94,22.27,,27.59,0.294444,-4.572222,4.866667,0.0,190.5,-1.8,85.991708
US_IA_19055,2020-02-04,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,,,,,15.07,15.56,26.26,,36.95,-1.238889,-4.244444,2.816667,0.0,139.7,-8.027778,60.365859
US_IA_19055,2020-02-05,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,,,,,8.07,23.68,29.6,,32.29,-5.466667,-8.516667,-1.861111,0.0,124.46,-11.738889,61.671128
US_IA_19055,2020-02-06,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,,,,,,20.85,31.53,,38.14,-5.333333,-11.594444,-0.188889,0.0,124.46,-11.266667,63.259915
US_IA_19055,2020-02-07,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,,,,,7.7,23.62,27.73,,32.86,-4.988889,-9.711111,-0.35,0.0,124.46,-9.605556,70.192226
US_IA_19055,2020-02-08,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,,,,,12.16,21.89,20.07,,31.62,-6.094444,-11.044444,-1.988889,0.036286,114.3,-9.416667,77.557695
US_IA_19055,2020-02-09,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,,,,,,15.65,20.68,,26.83,-3.472222,-10.644444,1.516667,0.042333,114.3,-5.977778,82.970001
US_IA_19055,2020-02-10,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,,,,,,15.73,24.58,,32.93,-6.672222,-13.222222,-0.338889,1.3208,114.3,-8.432099,84.672463
US_IA_19055,2020-02-11,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,,,,,7.95,16.4,20.87,,37.26,-5.261111,-10.011111,-1.166667,0.0,114.3,-7.894444,82.092388
US_IA_19055,2020-02-12,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,,,,,8.09,12.37,20.45,,25.68,-3.494444,-8.638889,1.75,0.0,114.3,-6.738889,78.681894
US_IA_19055,2020-02-13,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,,,,,7.46,17.24,20.97,,24.7,-11.372222,-18.577778,0.272222,1.124857,114.3,-14.677778,76.710575
US_IA_19055,2020-02-14,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,,,,,,,19.19,,22.82,-19.5,-25.288889,-11.138889,0.1524,165.1,-24.438889,65.117147
US_IA_19055,2020-02-15,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,7,8,2,,,22.2,22.8,13.2,38.41,-5.45,-13.272222,2.555556,0.0,149.86,-9.933333,71.019197
US_IA_19055,2020-02-16,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,3,,,,9.58,18.03,25.91,,37.75,-3.355556,-9.444444,2.772222,0.0,139.7,-5.638889,84.432256
US_IA_19055,2020-02-17,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,-6,-9,-3,,8.72,21.56,28.9,,31.66,-0.077778,-3.522222,1.8,0.4445,114.3,-2.138889,86.198218
US_IA_19055,2020-02-18,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,-5,-8,1,,7.15,17.16,25.26,7.63,22.88,-1.705556,-5.938889,1.35,5.5245,114.3,-4.133333,83.722852
US_IA_19055,2020-02-19,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,7,0,3,,,20.51,30.28,,32.72,-9.372222,-13.122222,-4.038889,0.0,88.9,-14.055556,69.032683
US_IA_19055,2020-02-20,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,-2,16,1,,7.97,18.43,29.88,,31.88,-13.483333,-19.177778,-8.061111,0.0254,88.9,-18.911111,64.192987
US_IA_19055,2020-02-21,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,14,4,4,,,13.21,23.77,,31.7,-7.861111,-15.427778,2.844444,0.0,88.9,-13.211111,65.817119
US_IA_19055,2020-02-22,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,8,4,2,,,16.89,27.74,,26.53,0.383333,-4.277778,7.222222,0.0254,88.9,-5.266667,66.498307
US_IA_19055,2020-02-23,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,22,,,,10.29,18.29,20.57,10.29,33.15,3.4,-3.161111,10.116667,0.1524,88.9,-0.938889,73.738108
US_IA_19055,2020-02-24,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,-3,8,1,,,21.62,30.75,,31.23,1.022222,-2.572222,5.916667,0.0,88.9,-2.361111,78.692465
US_IA_19055,2020-02-25,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,-5,-5,0,,12.28,22.68,39.21,,33.07,0.988889,-0.872222,3.333333,0.0,64.77,-3.694444,71.33103
US_IA_19055,2020-02-26,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,9,0,3,,,29.12,46.19,,35.14,-1.361111,-3.777778,1.2,0.0,64.77,-6.55,68.396142
US_IA_19055,2020-02-27,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,-1,-4,3,,,21.71,34.33,,41.91,-4.155556,-7.155556,-0.905556,0.0,64.77,-8.594444,71.636849
US_IA_19055,2020-02-28,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,9,-1,2,,9.99,16.49,26.48,,26.48,-4.933333,-6.711111,-1.933333,0.0,50.8,-8.927778,73.893402
US_IA_19055,2020-02-29,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,7,8,4,,,25.66,24.47,8.95,29.84,-5.377778,-12.205556,4.955556,0.0762,50.8,-9.577778,72.880835
US_IA_19055,2020-03-01,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,25,,,,14.28,24.83,38.49,,24.83,4.855556,0.655556,12.433333,0.0,50.8,-0.411111,69.249687
US_IA_19055,2020-03-02,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,1,12,2,,11.29,23.08,44.68,,40.76,1.477778,-1.238889,7.461111,0.0,30.48,-1.638889,80.179892
US_IA_19055,2020-03-03,ChIJ87l-hoqt5IcRXt9Vj-kU5lw,Q115281,geoId/19055,US,United States of America,IA,Iowa,19055,Delaware County,US,USA,2,,,,,,,17143,8630,8513,2163,2278,1725,1883,1861,2726,2276,1266,965,1792941,42.469444,-91.370278,1500,78.7,5,5,1,,9.68,27.1,38.71,,37.26,2.316667,-1.5,8.305556,0.0,,-1.488889,76.468058
