location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_PA_42059,2020-01-11,ChIJfblbgYyjNYgRlxbyOee8jhc,Q494098,geoId/42059,US,United States of America,PA,Pennsylvania,42059,Greene County,US,USA,2,,,,,,,36846,19076,17770,3949,4355,4824,4247,4808,5203,5051,2776,1633,417154,39.86,-80.22,1497,77.833333,,,,,7.13,5.58,7.13,7.13,6.2,4.65,6.51,,13.02,8.68,,9.61,5.89,4.96,,,,8.68,15.81,4.96,5.58,4.65,4.65,5.89,34.72,,5.89,6.2,5.58,7.13,16.635802,9.481481,22.234568,1.49225,,9.358025,62.511712
US_PA_42059,2020-01-12,ChIJfblbgYyjNYgRlxbyOee8jhc,Q494098,geoId/42059,US,United States of America,PA,Pennsylvania,42059,Greene County,US,USA,2,,,,,,,36846,19076,17770,3949,4355,4824,4247,4808,5203,5051,2776,1633,417154,39.86,-80.22,1497,77.833333,,,,,4.1,7.31,,7.9,5.85,6.73,6.44,4.39,16.09,7.9,,8.19,4.1,4.68,5.56,,,5.85,17.26,4.97,6.73,,4.39,6.14,39.79,,4.39,6.44,7.02,4.68,10.160494,4.777778,21.345679,6.858,,6.481481,78.155251
US_PA_42059,2020-01-13,ChIJfblbgYyjNYgRlxbyOee8jhc,Q494098,geoId/42059,US,United States of America,PA,Pennsylvania,42059,Greene County,US,USA,2,,,,,,,36846,19076,17770,3949,4355,4824,4247,4808,5203,5051,2776,1633,417154,39.86,-80.22,1497,77.833333,,,,,,6.99,6.29,10.72,8.39,,5.36,,14.22,6.29,3.5,7.93,9.09,6.99,4.2,3.73,,7.23,20.98,7.46,5.83,4.43,,6.76,34.5,4.66,7.69,6.53,3.26,3.73,5.012346,-0.080247,14.703704,0.903111,,1.728395,79.454532
US_PA_42059,2020-01-14,ChIJfblbgYyjNYgRlxbyOee8jhc,Q494098,geoId/42059,US,United States of America,PA,Pennsylvania,42059,Greene County,US,USA,2,,,,,,,36846,19076,17770,3949,4355,4824,4247,4808,5203,5051,2776,1633,417154,39.86,-80.22,1497,77.833333,,,,,4.08,5.89,7.25,10.19,7.93,5.44,7.02,4.08,11.55,5.44,5.89,14.72,3.85,3.85,4.76,4.53,,6.34,24.91,6.12,4.98,3.17,4.98,4.3,38.05,4.76,6.79,9.97,4.98,3.85,6.12963,0.364198,12.271605,0.0,,3.91358,85.853488
US_PA_42059,2020-01-15,ChIJfblbgYyjNYgRlxbyOee8jhc,Q494098,geoId/42059,US,United States of America,PA,Pennsylvania,42059,Greene County,US,USA,2,,,,,,,36846,19076,17770,3949,4355,4824,4247,4808,5203,5051,2776,1633,417154,39.86,-80.22,1497,77.833333,,,,,4.29,8.35,5.87,9.02,4.06,5.64,4.06,4.06,9.25,,4.06,8.8,5.41,5.41,3.61,,5.87,4.74,24.59,5.19,6.99,4.74,5.41,7.22,33.84,3.83,8.35,,3.61,5.87,6.580247,0.54321,14.209877,0.362857,,3.432099,80.376865
US_PA_42059,2020-01-16,ChIJfblbgYyjNYgRlxbyOee8jhc,Q494098,geoId/42059,US,United States of America,PA,Pennsylvania,42059,Greene County,US,USA,2,,,,,,,36846,19076,17770,3949,4355,4824,4247,4808,5203,5051,2776,1633,417154,39.86,-80.22,1497,77.833333,,,,,4.97,9.27,4.52,5.42,6.55,4.07,5.42,5.88,11.08,6.33,3.17,10.17,3.39,4.29,,4.29,5.65,6.55,28.03,5.88,4.07,5.2,5.2,6.1,37.07,4.29,8.81,5.88,4.52,4.29,6.154321,-1.487654,14.067901,1.42875,,1.055556,70.19434
US_PA_42059,2020-01-17,ChIJfblbgYyjNYgRlxbyOee8jhc,Q494098,geoId/42059,US,United States of America,PA,Pennsylvania,42059,Greene County,US,USA,2,,,,,,,36846,19076,17770,3949,4355,4824,4247,4808,5203,5051,2776,1633,417154,39.86,-80.22,1497,77.833333,,,,,,5.03,6.22,5.99,5.99,4.07,5.27,3.35,11.25,6.94,5.27,10.78,5.27,4.07,,4.07,4.07,5.75,24.66,6.22,6.94,,,4.79,31.85,,5.51,5.27,4.79,4.07,-3.283951,-5.598765,-1.283951,0.036286,,-9.654321,61.705071
US_PA_42059,2020-01-18,ChIJfblbgYyjNYgRlxbyOee8jhc,Q494098,geoId/42059,US,United States of America,PA,Pennsylvania,42059,Greene County,US,USA,2,,,,,,,36846,19076,17770,3949,4355,4824,4247,4808,5203,5051,2776,1633,417154,39.86,-80.22,1497,77.833333,,,,,4.92,8.98,7.82,10.14,4.34,,8.69,,12.74,9.27,4.92,8.98,5.5,5.79,4.92,4.34,4.92,6.95,21.43,5.5,8.4,4.05,4.63,5.5,39.1,5.21,7.53,6.08,,,0.049383,-4.753086,8.493827,1.161143,30.48,-3.790123,75.678253
US_PA_42059,2020-01-19,ChIJfblbgYyjNYgRlxbyOee8jhc,Q494098,geoId/42059,US,United States of America,PA,Pennsylvania,42059,Greene County,US,USA,2,,,,,,,36846,19076,17770,3949,4355,4824,4247,4808,5203,5051,2776,1633,417154,39.86,-80.22,1497,77.833333,,,,,6.52,7.37,4.54,6.52,7.37,7.09,4.82,4.82,11.06,4.82,,8.51,,6.24,,,5.96,4.25,29.21,7.94,7.66,,5.11,7.37,43.96,5.96,5.39,6.24,4.82,,-1.104938,-8.074074,8.932099,15.276286,30.48,-4.777778,76.410339
US_PA_42059,2020-01-20,ChIJfblbgYyjNYgRlxbyOee8jhc,Q494098,geoId/42059,US,United States of America,PA,Pennsylvania,42059,Greene County,US,USA,2,,,,,,,36846,19076,17770,3949,4355,4824,4247,4808,5203,5051,2776,1633,417154,39.86,-80.22,1497,77.833333,,,,,3.66,7.32,5.75,5.75,8.89,5.75,7.06,3.66,10.72,7.32,7.06,7.06,3.92,6.01,3.92,5.49,,7.32,35.3,3.92,10.72,3.92,6.8,6.54,42.88,,7.84,5.23,4.97,4.97,-7.833333,-10.04321,-1.216049,0.145143,,-11.722222,73.871383
US_PA_42059,2020-01-21,ChIJfblbgYyjNYgRlxbyOee8jhc,Q494098,geoId/42059,US,United States of America,PA,Pennsylvania,42059,Greene County,US,USA,2,,,,,,,36846,19076,17770,3949,4355,4824,4247,4808,5203,5051,2776,1633,417154,39.86,-80.22,1497,77.833333,,,,,3.11,5.32,4.88,6.21,9.98,4.66,7.1,5.55,13.53,9.98,3.55,11.09,5.99,3.33,3.11,4.88,9.76,5.1,24.4,5.55,5.99,5.1,10.87,4.88,40.6,4.66,5.77,3.11,,4.44,-6.623457,-10.222222,-3.382716,0.0,,-10.969136,71.521632
US_PA_42059,2020-01-22,ChIJfblbgYyjNYgRlxbyOee8jhc,Q494098,geoId/42059,US,United States of America,PA,Pennsylvania,42059,Greene County,US,USA,2,,,,,,,36846,19076,17770,3949,4355,4824,4247,4808,5203,5051,2776,1633,417154,39.86,-80.22,1497,77.833333,,,,,5.16,5.61,4.49,11.44,8.75,4.71,5.38,5.38,14.35,6.28,5.83,7.85,7.85,7.18,6.5,,6.5,5.61,25.34,4.71,8.97,6.06,6.73,6.06,32.52,4.04,5.38,3.81,5.16,5.16,-5.512346,-11.746914,3.512346,0.0,,-11.203704,64.352393
US_PA_42059,2020-01-23,ChIJfblbgYyjNYgRlxbyOee8jhc,Q494098,geoId/42059,US,United States of America,PA,Pennsylvania,42059,Greene County,US,USA,2,,,,,,,36846,19076,17770,3949,4355,4824,4247,4808,5203,5051,2776,1633,417154,39.86,-80.22,1497,77.833333,,,,,4.53,6.57,4.75,9.51,8.83,8.15,,4.3,14.71,4.53,3.85,5.89,3.4,4.3,4.98,3.85,6.34,6.57,27.84,5.66,7.47,6.11,4.08,4.75,31.46,3.4,8.6,7.24,3.4,3.17,-0.080247,-9.41358,8.506173,0.0,,-8.740741,53.091734
US_PA_42059,2020-01-24,ChIJfblbgYyjNYgRlxbyOee8jhc,Q494098,geoId/42059,US,United States of America,PA,Pennsylvania,42059,Greene County,US,USA,2,,,,,,,36846,19076,17770,3949,4355,4824,4247,4808,5203,5051,2776,1633,417154,39.86,-80.22,1497,77.833333,,,,,4.59,6.88,3.9,9.63,6.88,4.36,4.13,3.21,18.34,5.96,4.36,8.71,5.27,6.65,5.04,3.67,5.04,5.5,26.14,4.82,6.42,3.67,6.88,4.82,37.38,6.42,5.5,5.96,4.36,3.9,5.37037,1.654321,9.123457,0.0,,-2.438272,57.725289
US_PA_42059,2020-01-25,ChIJfblbgYyjNYgRlxbyOee8jhc,Q494098,geoId/42059,US,United States of America,PA,Pennsylvania,42059,Greene County,US,USA,2,,,,,,,36846,19076,17770,3949,4355,4824,4247,4808,5203,5051,2776,1633,417154,39.86,-80.22,1497,77.833333,,,,,5.56,6.73,,9.07,10.54,4.39,4.68,,21.66,10.54,4.98,5.85,4.98,4.98,5.56,,4.68,6.44,28.69,8.78,8.2,6.44,,7.61,40.98,4.98,9.07,6.15,,5.27,5.061728,1.808642,9.067901,20.574,,3.790123,91.710754
US_PA_42059,2020-01-26,ChIJfblbgYyjNYgRlxbyOee8jhc,Q494098,geoId/42059,US,United States of America,PA,Pennsylvania,42059,Greene County,US,USA,2,,,,,,,36846,19076,17770,3949,4355,4824,4247,4808,5203,5051,2776,1633,417154,39.86,-80.22,1497,77.833333,,,,,5.38,7.26,3.76,8.87,6.99,5.38,7.26,,20.43,5.11,5.11,8.87,5.38,4.3,,4.57,4.57,4.57,33.6,5.11,9.68,,3.76,5.91,41.39,4.84,12.63,6.45,,,0.518519,-0.209877,4.95679,1.415143,,-1.259259,88.113885
US_PA_42059,2020-01-27,ChIJfblbgYyjNYgRlxbyOee8jhc,Q494098,geoId/42059,US,United States of America,PA,Pennsylvania,42059,Greene County,US,USA,2,,,,,,,36846,19076,17770,3949,4355,4824,4247,4808,5203,5051,2776,1633,417154,39.86,-80.22,1497,77.833333,,,,,3.65,8.44,3.65,8.44,10.03,3.88,7.98,3.42,21.21,11.4,,9.58,3.88,6.38,4.56,,,5.7,27.13,5.93,8.66,4.79,5.7,5.47,34.66,3.42,4.79,4.33,5.24,4.1,0.864198,-0.141975,1.444444,0.254,30.48,-1.104938,87.060048
US_PA_42059,2020-01-28,ChIJfblbgYyjNYgRlxbyOee8jhc,Q494098,geoId/42059,US,United States of America,PA,Pennsylvania,42059,Greene County,US,USA,2,,,,,,,36846,19076,17770,3949,4355,4824,4247,4808,5203,5051,2776,1633,417154,39.86,-80.22,1497,77.833333,,,,,4.99,4.76,,9.29,5.89,5.89,5.89,3.85,17.68,8.39,6.12,7.93,3.85,5.89,3.85,3.4,3.63,7.25,36.27,6.12,7.03,4.53,,5.89,43.98,5.21,16.1,5.89,5.89,5.44,0.345679,0.013889,1.715278,0.108857,,-1.567901,87.312411
US_PA_42059,2020-01-29,ChIJfblbgYyjNYgRlxbyOee8jhc,Q494098,geoId/42059,US,United States of America,PA,Pennsylvania,42059,Greene County,US,USA,2,,,,,,,36846,19076,17770,3949,4355,4824,4247,4808,5203,5051,2776,1633,417154,39.86,-80.22,1497,77.833333,,,,,3.19,9.33,6.6,7.28,7.51,11.38,5.23,4.32,25.94,12.06,5.23,9.78,,5.92,5.23,5.23,6.37,6.6,36.63,8.87,6.6,4.78,4.55,4.55,41.86,4.32,11.15,9.56,4.32,,-0.641975,-1.438272,0.895062,0.254,,-3.697531,80.199305
US_PA_42059,2020-01-30,ChIJfblbgYyjNYgRlxbyOee8jhc,Q494098,geoId/42059,US,United States of America,PA,Pennsylvania,42059,Greene County,US,USA,2,,,,,,,36846,19076,17770,3949,4355,4824,4247,4808,5203,5051,2776,1633,417154,39.86,-80.22,1497,77.833333,,,,,4.76,6.12,4.31,8.38,6.8,6.34,7.93,4.99,26.29,7.93,4.99,8.84,,6.8,4.76,5.89,4.53,8.16,33.99,9.06,7.25,4.53,4.76,3.63,38.07,4.99,8.16,8.84,4.31,5.89,-2.037037,-4.746914,1.203704,0.0,,-5.475309,77.571129
US_PA_42059,2020-01-31,ChIJfblbgYyjNYgRlxbyOee8jhc,Q494098,geoId/42059,US,United States of America,PA,Pennsylvania,42059,Greene County,US,USA,2,,,,,,,36846,19076,17770,3949,4355,4824,4247,4808,5203,5051,2776,1633,417154,39.86,-80.22,1497,77.833333,,,,,5.19,4.72,,7.08,8.97,4.25,,3.78,35.17,8.03,4.96,10.15,4.49,5.9,6.14,,3.31,7.55,38.72,6.85,5.9,,,5.19,36.36,,7.32,4.49,3.31,4.49,1.308642,-3.283951,5.419753,0.0,,-1.685185,80.76664
US_PA_42059,2020-02-01,ChIJfblbgYyjNYgRlxbyOee8jhc,Q494098,geoId/42059,US,United States of America,PA,Pennsylvania,42059,Greene County,US,USA,2,,,,,,,36846,19076,17770,3949,4355,4824,4247,4808,5203,5051,2776,1633,417154,39.86,-80.22,1497,77.833333,,,,,4.71,6.18,6.18,7.65,5.0,,5.0,4.12,24.42,8.83,,12.36,6.18,5.59,6.18,,,6.77,33.25,7.06,6.77,,,5.88,39.13,,6.47,,4.71,4.12,1.722222,-0.395062,4.753086,1.741714,,0.697531,93.045739
US_PA_42059,2020-02-02,ChIJfblbgYyjNYgRlxbyOee8jhc,Q494098,geoId/42059,US,United States of America,PA,Pennsylvania,42059,Greene County,US,USA,2,,,,,,,36846,19076,17770,3949,4355,4824,4247,4808,5203,5051,2776,1633,417154,39.86,-80.22,1497,77.833333,,,,,4.74,5.58,,7.53,8.09,9.21,6.14,5.3,24.83,10.04,4.46,10.04,6.42,6.7,5.3,,,6.14,30.96,7.25,7.25,5.02,,3.91,45.19,5.02,8.37,6.14,6.42,,3.969136,-0.302469,12.173611,1.524,,-0.222222,74.527895
US_PA_42059,2020-02-03,ChIJfblbgYyjNYgRlxbyOee8jhc,Q494098,geoId/42059,US,United States of America,PA,Pennsylvania,42059,Greene County,US,USA,2,,,,,,,36846,19076,17770,3949,4355,4824,4247,4808,5203,5051,2776,1633,417154,39.86,-80.22,1497,77.833333,,,,,6.79,9.73,,8.6,7.24,7.01,5.2,5.43,24.66,8.37,5.66,9.96,3.17,6.56,5.2,4.53,5.43,,25.79,4.75,7.01,3.39,3.85,4.75,40.95,4.53,5.2,10.18,,5.2,11.524691,1.790123,18.685185,0.197556,,2.67284,54.89845
US_PA_42059,2020-02-04,ChIJfblbgYyjNYgRlxbyOee8jhc,Q494098,geoId/42059,US,United States of America,PA,Pennsylvania,42059,Greene County,US,USA,2,,,,,,,36846,19076,17770,3949,4355,4824,4247,4808,5203,5051,2776,1633,417154,39.86,-80.22,1497,77.833333,,,,,3.95,7.91,5.27,8.13,8.35,5.93,4.61,3.51,14.28,7.25,4.17,9.22,,5.27,5.27,8.57,5.27,9.22,25.7,6.37,4.39,5.27,4.83,5.05,41.07,4.83,4.61,3.95,6.81,,12.561728,5.32716,17.018519,1.415143,,6.641975,67.408353
US_PA_42059,2020-02-05,ChIJfblbgYyjNYgRlxbyOee8jhc,Q494098,geoId/42059,US,United States of America,PA,Pennsylvania,42059,Greene County,US,USA,2,,,,,,,36846,19076,17770,3949,4355,4824,4247,4808,5203,5051,2776,1633,417154,39.86,-80.22,1497,77.833333,,,,,3.58,5.83,,10.76,8.96,4.26,4.93,3.36,25.32,11.65,6.05,7.62,,5.38,,4.03,4.71,7.84,30.92,6.95,8.52,5.83,4.71,8.29,39.44,,5.83,5.38,5.6,5.83,2.197531,-0.635802,9.197531,6.567714,,-0.141975,84.849266
US_PA_42059,2020-02-06,ChIJfblbgYyjNYgRlxbyOee8jhc,Q494098,geoId/42059,US,United States of America,PA,Pennsylvania,42059,Greene County,US,USA,2,,,,,,,36846,19076,17770,3949,4355,4824,4247,4808,5203,5051,2776,1633,417154,39.86,-80.22,1497,77.833333,,,,,3.29,7.45,,9.64,7.23,5.26,3.29,3.5,23.44,11.61,5.48,10.51,,5.48,3.07,5.26,5.04,11.39,31.1,4.6,7.23,6.57,5.26,9.2,40.74,3.29,6.35,6.79,4.6,3.72,5.37037,0.030864,9.759259,4.572,,4.314815,93.09328
US_PA_42059,2020-02-07,ChIJfblbgYyjNYgRlxbyOee8jhc,Q494098,geoId/42059,US,United States of America,PA,Pennsylvania,42059,Greene County,US,USA,2,,,,,,,36846,19076,17770,3949,4355,4824,4247,4808,5203,5051,2776,1633,417154,39.86,-80.22,1497,77.833333,,,,,6.01,7.58,4.45,8.63,4.45,3.66,7.06,,20.39,4.97,,7.84,6.28,5.75,,7.32,6.01,5.23,28.76,5.75,5.75,4.18,,8.37,39.22,4.18,4.97,7.32,4.45,6.01,0.302469,-2.876543,6.839506,9.506857,,-0.919753,91.6182
US_PA_42059,2020-02-08,ChIJfblbgYyjNYgRlxbyOee8jhc,Q494098,geoId/42059,US,United States of America,PA,Pennsylvania,42059,Greene County,US,USA,2,,,,,,,36846,19076,17770,3949,4355,4824,4247,4808,5203,5051,2776,1633,417154,39.86,-80.22,1497,77.833333,,,,,4.21,11.71,,9.91,5.11,6.31,5.11,,20.73,10.21,,6.31,,4.21,6.01,6.01,,5.41,27.93,,6.61,4.51,4.51,,41.15,5.71,9.31,9.91,,4.81,-2.617284,-4.753086,0.549383,1.524,78.74,-5.0,83.878832
US_PA_42059,2020-02-09,ChIJfblbgYyjNYgRlxbyOee8jhc,Q494098,geoId/42059,US,United States of America,PA,Pennsylvania,42059,Greene County,US,USA,2,,,,,,,36846,19076,17770,3949,4355,4824,4247,4808,5203,5051,2776,1633,417154,39.86,-80.22,1497,77.833333,,,,,,8.24,,6.54,8.24,,7.11,,16.77,11.94,3.98,5.97,5.97,5.12,,,4.83,8.24,24.72,4.83,9.66,,5.12,4.83,39.78,4.83,6.25,9.38,,4.26,-0.228395,-4.17284,3.555556,0.616857,50.8,-2.876543,82.474003
US_PA_42059,2020-02-10,ChIJfblbgYyjNYgRlxbyOee8jhc,Q494098,geoId/42059,US,United States of America,PA,Pennsylvania,42059,Greene County,US,USA,2,,,,,,,36846,19076,17770,3949,4355,4824,4247,4808,5203,5051,2776,1633,417154,39.86,-80.22,1497,77.833333,,,,,4.66,6.78,3.82,11.45,10.18,5.94,5.51,5.3,15.48,9.96,7.21,8.06,3.6,4.24,3.39,4.03,5.09,7.0,26.93,5.3,6.36,5.72,,6.36,39.65,3.82,5.3,4.66,3.6,4.45,6.41358,-0.166667,8.87037,5.624286,50.8,3.660494,82.929336
US_PA_42059,2020-02-11,ChIJfblbgYyjNYgRlxbyOee8jhc,Q494098,geoId/42059,US,United States of America,PA,Pennsylvania,42059,Greene County,US,USA,2,,,,,,,36846,19076,17770,3949,4355,4824,4247,4808,5203,5051,2776,1633,417154,39.86,-80.22,1497,77.833333,,,,,4.63,6.4,4.19,9.04,9.71,4.19,8.82,3.75,20.52,10.59,5.74,10.81,3.97,5.29,4.85,5.29,3.97,8.16,28.46,5.74,5.74,5.51,4.19,6.18,42.58,4.41,7.5,7.94,5.29,5.51,4.858025,1.790123,8.425926,6.059714,,4.092593,94.918975
