location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MI_26123,2020-08-19,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,-3,0,272,0,,,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,,,,-27,4,5.69,7.06,5.1,15.5,7.85,3.92,4.9,2.94,8.04,,3.53,,3.92,10.59,,5.49,,4.51,,2.94,3.33,6.87,23.54,4.9,3.92,9.41,4.71,3.33,,39.23,3.53,10.59,5.49,4.9,2.94,,16.977778,9.594444,24.205556,0.0,,9.91358,63.821071
US_MI_26123,2020-08-20,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,0,0,272,0,,,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,,,,-28,3,3.54,6.88,3.93,12.97,6.49,6.49,3.15,4.32,4.91,4.91,6.29,2.95,4.52,7.27,4.32,4.72,4.52,3.54,,3.93,,4.91,18.08,6.68,,10.22,,9.04,3.93,35.97,,7.08,5.11,2.95,,2.75,21.3,15.694444,26.594444,0.0,,14.432099,65.430951
US_MI_26123,2020-08-21,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,0,0,272,0,,,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,,,,-30,4,4.84,6.0,2.91,12.98,5.23,5.81,4.07,4.26,7.94,3.1,,,2.71,5.42,,5.04,4.46,3.68,,,2.71,4.84,18.79,3.68,,10.07,2.71,4.26,4.26,26.73,5.62,7.55,3.68,3.87,,,22.738889,17.661111,27.727778,0.0,,16.191358,66.958351
US_MI_26123,2020-08-22,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,7,0,279,0,,,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,,,,,,2.77,5.15,2.97,11.49,8.12,6.14,5.35,5.74,8.12,2.97,4.36,3.37,,7.92,3.37,4.36,4.16,3.96,,2.97,,6.54,19.41,4.75,,10.89,3.17,3.56,3.56,32.28,3.17,8.71,5.35,2.97,4.36,4.55,22.527778,17.133333,28.561111,0.0,,16.074074,67.592685
US_MI_26123,2020-08-23,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,5,0,284,0,,,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,,,,,,3.32,6.46,4.25,14.77,5.54,5.91,5.72,4.99,5.91,2.77,3.14,2.58,4.06,7.2,,3.32,,4.06,2.95,3.51,,3.88,16.62,4.43,,10.71,,4.43,5.35,34.16,3.14,10.34,7.02,3.14,,,23.644444,18.255556,28.583333,0.169333,,17.549383,69.007285
US_MI_26123,2020-08-24,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,1,0,285,0,,,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,,,,-26,5,2.58,4.43,,13.3,7.94,4.06,7.02,,5.91,,3.14,,4.43,5.54,4.8,3.51,,2.96,,2.96,,5.91,26.04,6.65,,10.9,3.32,6.09,,34.16,3.32,10.9,4.99,,4.06,,24.005556,18.605556,29.566667,0.0,,19.024691,73.900138
US_MI_26123,2020-08-25,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,2,0,287,0,,,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,,,,-25,5,4.03,6.77,2.56,12.45,7.14,5.13,5.67,,4.58,,4.03,3.11,4.76,6.22,,2.75,3.48,4.03,2.56,3.48,,7.14,18.31,4.58,3.11,8.79,4.58,5.49,3.85,32.59,2.56,6.59,6.22,,6.41,,23.872222,19.538889,28.3,0.0,,18.302469,70.993465
US_MI_26123,2020-08-26,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,2,0,289,0,,,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,,,,-25,4,6.05,6.05,,13.02,6.23,6.23,3.48,4.95,7.88,2.93,,,4.58,5.32,3.48,2.93,2.57,4.4,3.12,,,4.77,14.67,4.77,,9.9,,2.93,5.5,31.9,6.97,7.15,5.68,4.03,2.93,2.57,23.266667,18.861111,29.416667,4.656667,,18.623457,75.145819
US_MI_26123,2020-08-27,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,3,0,292,0,,,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,,,,-27,4,2.92,5.47,3.47,13.87,9.49,5.66,5.84,2.92,6.39,,2.55,3.28,2.74,4.93,4.38,3.65,3.47,,,4.01,,4.74,15.51,3.47,,9.49,4.01,3.65,2.55,36.12,4.01,9.49,7.48,3.47,3.28,,25.261111,21.722222,28.344444,1.04775,,20.67284,75.239197
US_MI_26123,2020-08-28,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,1,0,293,0,,,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,,,,-27,6,2.87,5.02,2.87,10.76,6.99,4.3,4.84,2.51,3.58,2.69,,2.51,5.74,9.14,3.94,3.23,,3.77,,4.3,,5.92,19.0,4.3,,7.35,4.66,4.3,3.05,28.5,3.58,6.45,4.84,3.77,5.02,,21.977778,19.011111,26.438889,5.55625,,19.574074,86.21453
US_MI_26123,2020-08-29,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,2,0,295,0,,,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,,,,,,4.29,,5.26,13.45,6.82,2.73,3.31,,3.9,2.92,,3.7,3.7,6.43,3.12,4.29,,,,2.73,,4.29,14.43,4.29,,10.92,,3.31,,31.39,,9.16,5.26,2.92,4.48,,21.322222,18.227778,25.205556,5.49275,,16.290123,72.962466
US_MI_26123,2020-08-30,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,3,0,298,0,,,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,,,,,,4.3,6.18,3.18,14.22,3.37,5.61,4.68,,5.8,,3.74,4.12,4.12,5.43,4.49,2.62,2.99,2.99,3.18,5.43,,5.24,21.34,5.24,3.93,7.11,4.12,4.87,3.74,32.56,3.74,7.11,6.36,,4.12,,17.755556,13.088889,21.983333,0.0,,11.518519,67.473465
US_MI_26123,2020-08-31,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,1,1,299,1,,,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,,,,-26,3,4.09,4.99,2.49,13.89,7.3,4.81,3.92,,4.99,,3.74,3.21,3.38,8.37,3.92,2.67,2.85,4.27,,4.81,3.21,5.88,17.45,4.63,3.92,7.3,3.92,4.99,4.81,32.23,4.63,6.77,6.77,4.09,4.63,,18.227778,11.9,24.844444,0.0,,12.722222,70.377375
US_MI_26123,2020-09-01,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,1,0,300,1,,,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,,,,-24,3,2.79,5.23,2.44,14.63,7.14,6.45,6.45,,5.75,3.14,2.79,,4.88,6.62,4.53,5.23,2.96,2.79,4.88,4.53,,7.32,18.99,5.4,,6.97,,4.01,4.18,32.76,4.01,7.84,2.79,2.61,,2.44,20.155556,14.683333,23.95,0.0,,14.117284,68.050247
US_MI_26123,2020-09-02,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,2,0,302,1,,,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,,,,-25,3,5.81,5.64,,10.25,6.15,7.0,4.78,3.42,7.35,,4.1,2.39,7.0,7.0,3.25,,4.27,,4.1,,3.42,5.64,17.6,5.98,,6.49,5.13,4.44,6.32,32.63,4.27,6.15,4.27,,3.25,3.59,21.116667,18.138889,24.722222,4.6355,,15.555556,70.282437
US_MI_26123,2020-09-03,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,0,0,302,1,,,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,,,,-26,1,3.38,4.9,4.06,11.67,6.93,4.06,6.43,3.72,5.41,,,2.88,3.89,8.46,4.23,3.72,3.89,3.21,,2.54,,5.92,19.45,5.58,,6.59,2.54,4.23,4.57,33.48,3.38,4.74,4.57,3.72,4.23,2.88,19.627778,14.172222,25.838889,0.0635,,14.641975,73.544288
US_MI_26123,2020-09-04,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,1,0,303,1,,,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,,,,-31,4,4.37,6.64,3.04,11.01,8.16,,2.66,,5.5,,,3.42,2.66,5.12,3.8,3.8,,3.99,3.99,4.18,,6.07,20.5,5.32,,8.54,,3.99,3.99,26.95,3.8,5.69,4.55,3.8,2.85,,17.788889,12.716667,22.944444,0.3556,,8.382716,54.821002
US_MI_26123,2020-09-05,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,0,0,303,1,,,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,,,,,,3.59,4.72,2.65,10.02,3.97,6.43,3.59,3.21,6.43,,3.78,,,5.29,4.54,4.91,3.4,3.21,,3.59,,4.16,18.71,2.65,,8.69,3.21,,3.02,29.3,,6.43,5.1,3.97,3.59,,18.011111,12.594444,23.472222,0.0,,10.901235,64.189203
US_MI_26123,2020-09-06,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,0,0,303,1,,,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,,,,,,3.26,5.15,3.09,14.07,4.8,4.12,2.92,3.09,6.35,3.26,3.43,2.92,,5.66,4.29,3.43,,2.57,3.26,2.92,3.43,4.98,16.47,2.75,,8.75,,3.95,4.8,29.17,4.46,8.41,4.98,3.77,2.57,2.57,15.744444,9.138889,23.933333,0.0,,9.777778,68.776317
US_MI_26123,2020-09-07,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,1,0,304,1,,,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,,,,-72,,2.88,6.47,4.32,14.75,3.6,6.12,6.83,4.14,6.66,2.52,3.6,,3.96,5.22,,5.04,,3.78,,4.14,2.7,5.58,18.17,3.06,,9.35,,3.6,4.14,33.28,5.04,8.99,5.94,2.88,,,20.327778,15.711111,23.266667,5.0165,,14.512346,68.714833
US_MI_26123,2020-09-08,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,1,0,305,1,,,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,,,,-27,5,4.7,6.55,4.53,7.72,7.89,4.53,4.2,3.02,5.37,3.36,3.69,,4.7,6.88,4.37,3.36,4.2,,,4.37,,4.2,19.48,4.7,,6.38,4.37,,,26.7,2.35,4.7,4.87,3.36,3.02,3.02,12.644444,10.916667,17.366667,7.77875,,9.598765,82.215389
US_MI_26123,2020-09-09,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,1,0,306,1,,,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,,,,-25,2,4.8,7.2,,7.71,7.54,4.45,4.28,2.4,10.79,2.4,4.11,4.8,4.11,7.88,4.28,3.77,3.77,3.43,5.14,3.08,,5.31,20.05,3.43,2.74,7.2,2.91,2.57,3.77,29.98,4.63,5.31,3.08,4.97,3.77,2.91,10.911111,9.333333,13.255556,4.699,,8.907407,87.00117
US_MI_26123,2020-09-10,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,2,0,308,1,,,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,,,,-24,-1,3.84,5.93,5.06,8.54,8.72,6.1,5.06,2.62,4.88,2.44,2.62,2.96,3.31,7.85,4.01,3.14,2.96,3.49,4.18,4.01,2.96,6.1,21.45,5.75,3.84,5.23,3.31,,2.62,33.48,3.66,6.8,3.84,2.79,4.01,5.23,12.138889,10.277778,15.077778,1.397,,10.240741,88.006109
US_MI_26123,2020-09-11,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,2,0,310,1,,,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,1,6,,-23,-2,4.65,3.76,3.76,9.48,7.51,4.65,3.94,3.76,6.62,4.11,,,2.68,5.72,3.22,,3.58,3.4,3.76,,2.68,6.26,22.0,3.94,,7.16,4.47,,5.01,32.91,,7.33,5.19,,4.47,2.86,12.85,6.827778,19.983333,0.225778,,8.746914,76.156577
US_MI_26123,2020-09-12,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,0,0,310,1,,,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,12,20,,6,,5.74,5.74,,11.11,8.15,5.0,,4.63,8.52,4.82,4.63,,,5.18,3.7,6.67,2.59,2.96,2.78,4.63,3.89,5.74,18.7,5.18,,5.0,3.7,2.96,5.0,31.3,4.44,5.55,5.93,,2.59,,15.477778,12.244444,19.433333,1.04775,,12.598765,82.829979
US_MI_26123,2020-09-13,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,0,0,310,1,,,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,22,26,,10,,3.52,7.04,3.15,11.48,7.78,5.37,3.7,4.26,5.55,,,2.96,5.55,3.7,3.52,3.52,,3.15,6.11,,3.52,5.0,17.59,3.89,,7.04,3.15,,3.7,35.55,4.44,6.85,5.92,3.15,3.15,,18.144444,15.55,20.133333,1.49225,,15.314815,83.399643
US_MI_26123,2020-09-14,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,6,0,316,1,,,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,12,-1,,-16,0,4.41,4.76,2.82,12.17,7.41,2.82,4.41,4.06,7.05,,3.53,3.35,3.53,8.64,3.53,5.47,,,2.82,4.06,,7.76,19.4,6.17,3.53,6.35,4.06,2.82,4.41,38.09,3.35,4.58,7.05,2.82,4.23,,14.816667,10.722222,18.844444,0.0508,,10.117284,74.170883
US_MI_26123,2020-09-15,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,2,0,318,1,,,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,15,9,,-17,1,,4.11,2.68,10.72,8.04,5.36,6.97,2.86,7.15,4.29,3.22,,3.04,10.72,2.5,4.11,,4.11,,3.93,2.68,5.72,21.62,5.54,3.04,8.04,3.57,3.57,3.22,35.03,4.65,7.33,5.54,3.93,3.57,,14.672222,9.305556,21.4,0.0,,10.691358,77.774039
US_MI_26123,2020-09-16,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,3,0,321,1,,,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,11,2,,-18,1,3.0,5.64,,8.47,8.29,5.82,5.64,2.82,5.47,3.7,3.0,,4.23,6.88,2.82,6.0,3.53,,2.82,3.35,2.47,5.47,22.93,5.47,3.0,7.41,2.82,3.0,4.06,35.98,5.12,6.88,3.7,5.29,5.29,,19.1,15.1,23.0,0.0,,14.814815,76.225598
US_MI_26123,2020-09-17,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,3,0,324,1,,,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,13,4,,-19,1,4.79,6.74,3.01,7.8,4.96,2.48,3.19,2.66,6.91,3.01,3.37,,3.01,6.91,4.61,3.55,2.84,4.08,4.61,2.66,2.48,5.14,19.15,5.85,,7.62,3.72,2.48,3.01,28.19,4.25,6.56,4.43,,3.37,2.48,14.338889,8.727778,19.588889,0.0,,7.993827,65.710302
US_MI_26123,2020-09-18,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,-6,0,318,1,,,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,3,5,,-18,2,4.68,3.78,3.6,7.93,7.75,4.14,,2.7,6.84,,2.88,2.52,2.88,8.29,5.22,3.42,,4.14,3.78,2.7,2.7,5.58,20.9,3.78,3.06,7.03,3.06,3.6,5.22,29.18,5.22,8.29,3.78,4.14,2.88,,9.805556,3.477778,15.638889,0.0,,1.82716,58.080987
US_MI_26123,2020-09-19,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,0,0,318,1,,,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,16,24,,6,,,4.39,3.99,9.18,,5.59,2.79,3.79,7.79,3.0,,,3.39,4.99,3.0,3.19,3.59,3.39,3.19,4.39,,5.39,13.38,,2.79,7.19,4.79,3.39,3.39,32.74,3.0,5.79,4.39,3.0,,,8.833333,1.527778,16.605556,0.0,,1.938272,62.993062
US_MI_26123,2020-09-20,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,0,0,318,1,,,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,21,27,,11,,3.09,3.67,,12.54,5.98,3.67,4.82,,11.57,2.89,3.09,,,6.56,,2.89,6.56,4.44,3.09,7.52,3.86,5.21,18.33,5.21,,7.14,5.98,3.47,3.67,31.45,3.09,7.14,4.63,4.44,5.21,,11.172222,3.427778,19.822222,0.0,,4.969136,66.774438
US_MI_26123,2020-09-21,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,10,0,328,1,,,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,12,3,,-20,3,4.79,4.08,4.97,7.99,6.75,3.55,3.02,3.37,9.23,,,,3.9,7.63,,2.84,4.97,,3.55,3.55,,6.92,17.75,4.08,4.79,7.81,4.79,4.62,5.33,32.84,3.37,6.57,4.08,3.55,3.9,,14.15,7.327778,20.888889,0.0,,6.191358,59.402505
US_MI_26123,2020-09-22,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,5,0,333,1,,,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,10,4,,-18,2,,4.82,3.75,9.99,5.0,4.1,5.89,3.75,8.21,2.68,4.82,,3.21,9.1,,3.75,4.28,3.75,,3.03,,4.28,20.87,4.82,,5.89,2.85,5.53,5.35,33.36,3.03,6.07,9.28,3.39,4.64,,16.422222,10.683333,22.694444,0.0,,10.271605,67.791654
US_MI_26123,2020-09-23,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,9,0,342,1,,,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,4,2,,-19,3,4.44,3.38,,11.19,8.35,5.86,4.97,2.84,10.3,2.66,4.26,3.91,3.55,8.53,2.49,4.26,7.82,4.26,,4.08,3.02,9.95,30.55,6.22,,7.11,4.97,3.55,4.97,39.25,3.38,7.28,4.08,3.55,3.91,,17.527778,11.716667,23.9,0.0,,13.592593,78.383537
US_MI_26123,2020-09-24,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,14,0,356,1,,,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,7,1,,-19,3,3.19,5.85,3.72,10.28,7.44,4.08,4.61,4.25,10.99,,4.43,2.48,6.03,7.97,,5.32,3.19,3.9,2.66,3.19,,7.09,26.05,4.08,3.37,6.2,4.43,3.37,3.72,30.48,3.01,8.33,5.67,3.9,5.32,2.83,17.972222,12.327778,23.3,0.0,,14.283951,79.432799
US_MI_26123,2020-09-25,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,6,0,362,1,,,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,2,4,,-16,3,6.97,7.15,,10.72,8.75,2.68,5.18,,7.33,,,5.18,3.75,9.11,3.93,4.11,3.75,3.75,,,3.04,4.47,18.4,,,8.22,2.5,,3.93,28.94,5.54,6.61,4.47,3.75,3.75,,18.338889,12.95,24.472222,0.0,,13.209877,72.643807
US_MI_26123,2020-09-26,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,0,1,362,2,,,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,21,25,,10,-3,,6.73,4.36,12.67,5.15,4.95,3.56,,8.31,2.97,4.75,,6.53,6.14,5.15,2.77,4.16,,3.96,,,4.16,17.22,,,8.31,3.76,4.75,,31.68,4.55,6.33,4.75,3.37,,,19.494444,15.611111,23.827778,0.0,,14.685185,73.891778
US_MI_26123,2020-09-27,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,0,0,362,2,,,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,21,29,,8,-2,4.47,5.78,3.73,11.18,6.33,4.84,6.15,4.66,5.4,4.1,3.17,3.17,2.61,6.33,3.73,3.91,3.73,2.61,4.66,2.79,2.98,4.1,18.07,4.47,,7.45,3.17,2.79,3.35,34.1,7.45,6.71,3.91,4.29,4.47,2.79,20.155556,16.344444,23.238889,0.127,,15.561728,74.440261
US_MI_26123,2020-09-28,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,11,0,373,2,,,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,5,4,,-19,5,3.54,5.22,,8.25,5.22,6.06,3.7,3.2,8.59,,4.71,,5.22,7.07,4.71,4.71,4.21,,,2.69,,7.07,15.99,7.07,,6.23,5.22,2.52,5.56,35.36,4.21,4.55,4.55,2.86,3.7,2.36,14.3,12.166667,18.255556,7.0485,,11.975309,86.515813
