location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MO_29023,2020-01-11,ChIJ4XD797nJ14cR_BBKTxFdXI0,Q484457,geoId/29023,US,United States of America,MO,Missouri,29023,Butler County,US,USA,2,,,,,,,42618,20695,21923,5462,5479,5104,5124,4985,5656,5321,3359,2128,1180547,36.72,-90.4,1810,72.56,,,,,,7.1,4.57,3.81,10.4,6.85,6.85,6.59,3.81,18.77,4.31,8.88,,3.81,12.43,3.81,4.82,4.82,4.31,5.58,4.82,,7.86,24.86,6.59,,5.07,,3.55,4.31,45.66,5.33,10.15,5.83,5.58,6.09,,11.95679,3.907407,19.228395,52.959,,10.604938,91.484746
US_MO_29023,2020-01-12,ChIJ4XD797nJ14cR_BBKTxFdXI0,Q484457,geoId/29023,US,United States of America,MO,Missouri,29023,Butler County,US,USA,2,,,,,,,42618,20695,21923,5462,5479,5104,5124,4985,5656,5321,3359,2128,1180547,36.72,-90.4,1810,72.56,,,,,,7.48,8.26,8.51,12.13,7.22,,6.19,5.16,19.09,4.13,10.84,4.64,6.45,6.19,5.16,5.16,3.61,,6.71,3.61,,11.09,25.54,8.77,,9.29,,,6.45,41.02,,6.71,6.45,,5.42,4.13,1.919753,0.253086,4.061728,13.292667,,-0.592593,83.509915
US_MO_29023,2020-01-13,ChIJ4XD797nJ14cR_BBKTxFdXI0,Q484457,geoId/29023,US,United States of America,MO,Missouri,29023,Butler County,US,USA,2,,,,,,,42618,20695,21923,5462,5479,5104,5124,4985,5656,5321,3359,2128,1180547,36.72,-90.4,1810,72.56,,,,,,5.41,6.9,2.61,8.02,8.21,5.41,7.09,5.04,13.24,5.59,7.64,2.98,4.1,10.26,3.73,6.34,2.61,5.41,3.54,4.1,,6.71,28.16,7.27,4.66,9.14,5.41,5.41,6.15,39.16,6.15,8.02,5.04,4.29,4.85,5.22,4.598765,2.722222,8.320988,0.0,,2.055556,83.625536
US_MO_29023,2020-01-14,ChIJ4XD797nJ14cR_BBKTxFdXI0,Q484457,geoId/29023,US,United States of America,MO,Missouri,29023,Butler County,US,USA,2,,,,,,,42618,20695,21923,5462,5479,5104,5124,4985,5656,5321,3359,2128,1180547,36.72,-90.4,1810,72.56,,,,,,5.72,6.68,3.62,10.88,8.4,6.49,4.58,6.3,13.17,3.82,7.63,,4.58,12.79,5.15,6.3,4.01,5.92,,5.92,5.53,9.35,30.34,7.44,,8.4,4.39,3.44,7.25,39.88,5.72,6.68,5.72,5.34,8.4,4.01,6.858025,4.006173,9.845679,0.09525,,5.82716,93.198952
US_MO_29023,2020-01-15,ChIJ4XD797nJ14cR_BBKTxFdXI0,Q484457,geoId/29023,US,United States of America,MO,Missouri,29023,Butler County,US,USA,2,,,,,,,42618,20695,21923,5462,5479,5104,5124,4985,5656,5321,3359,2128,1180547,36.72,-90.4,1810,72.56,,,,,,6.69,4.28,3.9,9.29,7.81,6.69,6.69,5.58,11.34,3.35,7.99,2.6,5.21,13.38,2.79,5.58,4.28,4.28,3.16,4.83,3.35,12.83,27.51,7.62,4.28,9.48,4.09,4.28,8.55,41.83,5.02,8.74,5.58,6.32,7.81,5.02,10.932099,7.555556,15.32716,0.0,,10.358025,96.283187
US_MO_29023,2020-01-16,ChIJ4XD797nJ14cR_BBKTxFdXI0,Q484457,geoId/29023,US,United States of America,MO,Missouri,29023,Butler County,US,USA,2,,,,,,,42618,20695,21923,5462,5479,5104,5124,4985,5656,5321,3359,2128,1180547,36.72,-90.4,1810,72.56,,,,,,4.32,7.71,3.19,9.02,8.46,8.08,6.2,4.89,12.22,4.89,6.58,,3.38,11.09,3.76,6.39,2.63,4.7,,3.38,5.83,9.02,28.38,6.77,3.57,6.58,6.77,5.26,13.53,43.98,3.57,7.89,6.01,5.26,3.57,4.89,6.333333,1.061728,12.808642,0.028222,,2.709877,77.800718
US_MO_29023,2020-01-17,ChIJ4XD797nJ14cR_BBKTxFdXI0,Q484457,geoId/29023,US,United States of America,MO,Missouri,29023,Butler County,US,USA,2,,,,,,,42618,20695,21923,5462,5479,5104,5124,4985,5656,5321,3359,2128,1180547,36.72,-90.4,1810,72.56,,,,,,3.9,6.31,4.45,9.09,3.71,3.52,5.2,5.2,11.69,4.27,6.87,3.34,5.75,10.02,4.27,4.82,4.27,5.01,,5.01,3.71,6.68,23.01,5.94,4.27,7.24,5.2,4.64,6.87,39.34,4.27,5.38,4.64,3.9,4.27,,1.691358,-0.438272,5.419753,0.0,,-3.364198,69.235239
US_MO_29023,2020-01-18,ChIJ4XD797nJ14cR_BBKTxFdXI0,Q484457,geoId/29023,US,United States of America,MO,Missouri,29023,Butler County,US,USA,2,,,,,,,42618,20695,21923,5462,5479,5104,5124,4985,5656,5321,3359,2128,1180547,36.72,-90.4,1810,72.56,,,,,,7.32,5.23,,12.29,8.89,6.54,,4.44,15.42,4.18,9.93,4.71,3.66,11.76,5.49,,5.23,3.66,,5.23,3.92,8.89,24.84,5.23,6.27,9.67,6.27,5.49,5.49,42.35,3.92,6.54,6.01,6.01,,,10.160494,4.08642,15.907407,11.387667,,6.290123,76.999191
US_MO_29023,2020-01-19,ChIJ4XD797nJ14cR_BBKTxFdXI0,Q484457,geoId/29023,US,United States of America,MO,Missouri,29023,Butler County,US,USA,2,,,,,,,42618,20695,21923,5462,5479,5104,5124,4985,5656,5321,3359,2128,1180547,36.72,-90.4,1810,72.56,,,,,,5.98,10.14,,10.66,9.88,7.54,6.5,5.46,15.86,,10.4,4.68,5.2,10.66,5.46,8.84,4.42,6.5,4.42,5.2,,9.1,25.48,7.54,,8.58,,6.24,4.94,44.73,3.64,4.68,5.2,3.64,4.94,4.94,1.197531,-1.641975,6.697531,3.160889,,-9.067901,46.515149
US_MO_29023,2020-01-20,ChIJ4XD797nJ14cR_BBKTxFdXI0,Q484457,geoId/29023,US,United States of America,MO,Missouri,29023,Butler County,US,USA,2,,,,,,,42618,20695,21923,5462,5479,5104,5124,4985,5656,5321,3359,2128,1180547,36.72,-90.4,1810,72.56,,,,,,3.46,7.61,,11.07,5.76,5.07,8.07,4.61,14.76,3.46,8.76,3.23,6.69,12.45,6.92,6.46,5.53,5.76,5.99,4.61,3.46,10.14,30.89,8.76,3.92,9.91,7.61,4.38,11.07,43.58,6.69,9.45,8.3,5.76,3.69,4.38,-4.45679,-6.716049,-0.876543,0.0,,-9.67284,67.081719
US_MO_29023,2020-01-21,ChIJ4XD797nJ14cR_BBKTxFdXI0,Q484457,geoId/29023,US,United States of America,MO,Missouri,29023,Butler County,US,USA,2,,,,,,,42618,20695,21923,5462,5479,5104,5124,4985,5656,5321,3359,2128,1180547,36.72,-90.4,1810,72.56,,,,,,4.76,8.88,,13.42,11.04,8.44,8.22,4.98,20.78,,10.39,3.03,6.93,10.61,4.98,5.41,3.68,3.9,6.06,13.42,,9.96,30.74,8.44,,9.52,6.28,10.82,6.28,48.92,5.84,10.17,3.68,6.93,8.22,3.03,-2.783951,-5.253086,0.358025,0.0,,-7.753086,68.845108
US_MO_29023,2020-01-22,ChIJ4XD797nJ14cR_BBKTxFdXI0,Q484457,geoId/29023,US,United States of America,MO,Missouri,29023,Butler County,US,USA,2,,,,,,,42618,20695,21923,5462,5479,5104,5124,4985,5656,5321,3359,2128,1180547,36.72,-90.4,1810,72.56,,,,,,4.43,8.65,,10.55,8.44,6.54,6.96,6.12,18.99,3.8,7.17,3.38,6.12,17.72,3.59,3.38,5.49,6.54,2.95,7.38,5.28,9.28,32.49,7.17,4.01,9.49,4.64,8.86,9.92,46.63,5.49,6.54,9.49,7.81,4.22,4.22,-1.117284,-4.049383,2.469136,0.0,,-5.401235,73.215724
US_MO_29023,2020-01-23,ChIJ4XD797nJ14cR_BBKTxFdXI0,Q484457,geoId/29023,US,United States of America,MO,Missouri,29023,Butler County,US,USA,2,,,,,,,42618,20695,21923,5462,5479,5104,5124,4985,5656,5321,3359,2128,1180547,36.72,-90.4,1810,72.56,,,,,,2.56,6.59,2.75,11.17,9.52,7.14,5.86,3.48,17.76,5.49,6.41,3.11,4.58,13.0,4.76,5.86,3.11,5.49,,4.76,3.48,6.78,31.13,7.69,4.76,7.33,5.31,5.31,5.86,38.45,4.94,8.42,4.58,6.23,4.03,4.21,2.592593,1.049383,4.358025,2.709333,,0.277778,84.92904
US_MO_29023,2020-01-24,ChIJ4XD797nJ14cR_BBKTxFdXI0,Q484457,geoId/29023,US,United States of America,MO,Missouri,29023,Butler County,US,USA,2,,,,,,,42618,20695,21923,5462,5479,5104,5124,4985,5656,5321,3359,2128,1180547,36.72,-90.4,1810,72.56,,,,,,5.89,8.74,6.27,10.45,7.98,4.37,2.66,4.56,19.75,4.75,5.13,5.13,6.27,10.45,4.75,7.41,4.18,2.85,4.94,8.74,2.66,10.26,34.19,5.89,3.42,8.36,5.32,7.6,5.7,35.71,6.65,7.98,6.65,7.41,5.89,3.23,4.166667,3.030864,5.740741,10.075333,,2.734568,90.580837
US_MO_29023,2020-01-25,ChIJ4XD797nJ14cR_BBKTxFdXI0,Q484457,geoId/29023,US,United States of America,MO,Missouri,29023,Butler County,US,USA,2,,,,,,,42618,20695,21923,5462,5479,5104,5124,4985,5656,5321,3359,2128,1180547,36.72,-90.4,1810,72.56,,,,,,4.42,4.68,5.2,11.44,7.02,6.76,4.42,,29.39,4.68,9.88,3.9,4.68,7.8,5.46,5.46,5.2,4.16,7.02,8.06,4.16,9.1,36.41,8.32,,12.22,4.16,5.98,4.94,45.25,6.24,6.24,6.5,,5.2,,3.680556,1.819444,7.006944,1.11125,,-0.333333,75.241393
US_MO_29023,2020-01-26,ChIJ4XD797nJ14cR_BBKTxFdXI0,Q484457,geoId/29023,US,United States of America,MO,Missouri,29023,Butler County,US,USA,2,,,,,,,42618,20695,21923,5462,5479,5104,5124,4985,5656,5321,3359,2128,1180547,36.72,-90.4,1810,72.56,,,,,,4.49,10.47,5.98,8.97,8.47,3.74,4.73,4.24,28.91,3.49,5.98,3.99,,8.72,,6.98,8.22,4.49,5.48,3.49,3.99,8.47,35.88,6.73,6.23,9.47,,6.98,6.98,38.62,5.48,5.98,7.72,5.23,5.23,3.99,5.930556,1.6875,12.173611,0.0,,3.5625,84.985149
US_MO_29023,2020-01-27,ChIJ4XD797nJ14cR_BBKTxFdXI0,Q484457,geoId/29023,US,United States of America,MO,Missouri,29023,Butler County,US,USA,2,,,,,,,42618,20695,21923,5462,5479,5104,5124,4985,5656,5321,3359,2128,1180547,36.72,-90.4,1810,72.56,,,,,,4.16,8.88,3.59,8.69,7.75,4.34,5.67,4.91,23.24,4.72,8.69,4.91,4.16,9.07,3.4,5.48,4.72,4.72,5.67,5.67,3.21,10.2,37.78,8.12,6.04,6.99,5.1,6.42,6.04,37.22,5.86,9.26,5.1,3.59,4.72,3.97,7.481481,1.364198,12.376543,0.733778,,4.240741,80.306909
US_MO_29023,2020-01-28,ChIJ4XD797nJ14cR_BBKTxFdXI0,Q484457,geoId/29023,US,United States of America,MO,Missouri,29023,Butler County,US,USA,2,,,,,,,42618,20695,21923,5462,5479,5104,5124,4985,5656,5321,3359,2128,1180547,36.72,-90.4,1810,72.56,,,,,,6.14,8.75,2.79,10.98,8.93,5.77,7.63,3.35,21.96,5.02,6.7,5.77,5.02,11.72,5.02,8.19,5.96,6.14,2.79,5.77,5.02,6.88,42.99,6.7,4.09,8.37,3.91,5.58,6.51,39.64,5.21,12.84,7.44,4.84,6.33,4.47,2.37037,0.376543,7.179012,0.0,,0.969136,90.56149
US_MO_29023,2020-01-29,ChIJ4XD797nJ14cR_BBKTxFdXI0,Q484457,geoId/29023,US,United States of America,MO,Missouri,29023,Butler County,US,USA,2,,,,,,,42618,20695,21923,5462,5479,5104,5124,4985,5656,5321,3359,2128,1180547,36.72,-90.4,1810,72.56,,,,,,6.0,8.0,3.09,7.82,7.09,5.46,4.37,4.37,27.47,4.18,8.73,3.09,5.09,9.1,5.82,5.46,7.64,5.46,4.73,4.18,3.46,8.55,45.48,5.28,,8.73,4.0,5.64,8.19,38.56,4.0,12.19,4.91,4.73,6.37,,2.358025,1.423611,3.416667,2.032,,1.308642,92.891827
US_MO_29023,2020-01-30,ChIJ4XD797nJ14cR_BBKTxFdXI0,Q484457,geoId/29023,US,United States of America,MO,Missouri,29023,Butler County,US,USA,2,,,,,,,42618,20695,21923,5462,5479,5104,5124,4985,5656,5321,3359,2128,1180547,36.72,-90.4,1810,72.56,,,,,,4.76,3.84,4.21,10.25,5.86,4.03,7.32,3.66,32.95,6.04,8.6,3.84,5.31,11.9,4.76,8.05,6.41,3.66,3.29,4.58,3.29,9.88,40.09,7.5,4.21,9.52,6.22,5.67,6.59,37.53,3.48,6.96,6.96,5.49,6.59,2.93,3.012346,1.820988,5.111111,1.233714,,1.351852,88.976344
US_MO_29023,2020-01-31,ChIJ4XD797nJ14cR_BBKTxFdXI0,Q484457,geoId/29023,US,United States of America,MO,Missouri,29023,Butler County,US,USA,2,,,,,,,42618,20695,21923,5462,5479,5104,5124,4985,5656,5321,3359,2128,1180547,36.72,-90.4,1810,72.56,,,,,,5.89,5.53,5.16,9.21,9.58,6.82,6.45,4.97,29.11,3.32,10.13,,6.08,11.97,5.53,4.97,5.71,5.16,,5.34,4.79,8.11,32.97,6.26,4.97,6.45,5.16,3.5,7.18,35.55,4.42,5.34,5.89,6.45,2.58,4.79,5.216049,3.623457,7.783951,1.227667,,3.654321,89.767722
US_MO_29023,2020-02-01,ChIJ4XD797nJ14cR_BBKTxFdXI0,Q484457,geoId/29023,US,United States of America,MO,Missouri,29023,Butler County,US,USA,2,,,,,,,42618,20695,21923,5462,5479,5104,5124,4985,5656,5321,3359,2128,1180547,36.72,-90.4,1810,72.56,,,,,,6.91,6.65,4.09,15.36,9.21,4.09,7.42,4.86,27.9,4.86,10.75,3.84,7.17,9.47,,5.89,4.35,3.58,4.35,6.91,3.84,6.91,33.02,4.61,4.35,6.91,,5.63,4.61,40.44,,9.73,5.38,4.35,5.63,4.86,7.416667,4.381944,12.111111,0.60325,,3.131944,74.46319
US_MO_29023,2020-02-02,ChIJ4XD797nJ14cR_BBKTxFdXI0,Q484457,geoId/29023,US,United States of America,MO,Missouri,29023,Butler County,US,USA,2,,,,,,,42618,20695,21923,5462,5479,5104,5124,4985,5656,5321,3359,2128,1180547,36.72,-90.4,1810,72.56,,,,,,3.88,4.65,,8.01,7.75,4.65,5.94,7.49,25.07,,11.89,4.91,3.88,8.79,,5.94,4.13,4.13,,8.01,4.39,6.46,25.07,7.24,3.88,10.34,,5.94,,43.15,4.65,9.56,,,,,9.138889,3.381944,18.215278,0.0,,2.430556,62.97005
US_MO_29023,2020-02-03,ChIJ4XD797nJ14cR_BBKTxFdXI0,Q484457,geoId/29023,US,United States of America,MO,Missouri,29023,Butler County,US,USA,2,,,,,,,42618,20695,21923,5462,5479,5104,5124,4985,5656,5321,3359,2128,1180547,36.72,-90.4,1810,72.56,,,,,,7.5,6.19,4.5,10.69,5.25,5.06,4.31,3.56,23.82,3.75,7.69,3.38,5.25,10.69,5.63,4.69,4.88,4.88,,5.06,,10.69,34.89,6.38,3.0,7.5,4.13,4.69,7.69,39.58,4.88,7.13,4.69,7.5,3.75,,13.598765,9.296296,18.358025,0.0,,7.12963,65.081295
US_MO_29023,2020-02-04,ChIJ4XD797nJ14cR_BBKTxFdXI0,Q484457,geoId/29023,US,United States of America,MO,Missouri,29023,Butler County,US,USA,2,,,,,,,42618,20695,21923,5462,5479,5104,5124,4985,5656,5321,3359,2128,1180547,36.72,-90.4,1810,72.56,,,,,,5.92,6.66,4.62,10.72,7.03,4.62,5.55,3.14,22.19,3.33,10.54,3.33,6.84,8.87,4.99,6.84,4.25,7.03,4.99,4.07,2.96,9.06,31.43,5.92,,5.73,6.1,4.99,7.03,38.83,4.62,9.61,6.66,6.84,4.62,3.7,14.234568,7.697531,16.969136,7.239,,12.481481,89.369666
US_MO_29023,2020-02-05,ChIJ4XD797nJ14cR_BBKTxFdXI0,Q484457,geoId/29023,US,United States of America,MO,Missouri,29023,Butler County,US,USA,2,,,,,,,42618,20695,21923,5462,5479,5104,5124,4985,5656,5321,3359,2128,1180547,36.72,-90.4,1810,72.56,,,,,,6.0,6.56,3.94,12.19,9.94,6.94,4.5,5.44,20.25,,9.94,,3.38,10.87,5.06,6.56,7.12,5.81,2.81,4.5,2.62,8.81,27.75,6.75,7.5,7.12,4.69,4.69,7.5,37.5,6.19,8.25,4.12,6.37,3.0,3.38,4.425926,2.907407,6.938272,18.542,,3.283951,92.366251
US_MO_29023,2020-02-06,ChIJ4XD797nJ14cR_BBKTxFdXI0,Q484457,geoId/29023,US,United States of America,MO,Missouri,29023,Butler County,US,USA,2,,,,,,,42618,20695,21923,5462,5479,5104,5124,4985,5656,5321,3359,2128,1180547,36.72,-90.4,1810,72.56,,,,,,3.8,5.89,4.75,12.35,8.93,4.75,5.32,3.23,22.04,3.8,11.21,,7.22,7.03,4.18,4.75,6.27,4.37,3.61,6.27,4.56,10.26,33.81,6.08,3.61,4.37,6.84,5.89,6.46,37.04,7.41,8.93,7.03,4.18,6.46,3.99,1.648148,0.41358,2.87037,8.593667,,-0.191358,87.705693
US_MO_29023,2020-02-07,ChIJ4XD797nJ14cR_BBKTxFdXI0,Q484457,geoId/29023,US,United States of America,MO,Missouri,29023,Butler County,US,USA,2,,,,,,,42618,20695,21923,5462,5479,5104,5124,4985,5656,5321,3359,2128,1180547,36.72,-90.4,1810,72.56,,,,,,6.56,4.97,4.38,9.55,8.15,7.56,4.77,5.17,25.46,3.78,10.94,3.38,7.16,11.73,7.76,5.37,5.57,4.18,3.38,3.78,,11.54,38.39,3.98,2.79,8.55,6.56,3.38,6.76,38.98,5.37,7.16,6.17,5.17,6.17,3.38,1.574074,-1.018519,5.592593,0.22225,,-3.907407,67.101769
US_MO_29023,2020-02-08,ChIJ4XD797nJ14cR_BBKTxFdXI0,Q484457,geoId/29023,US,United States of America,MO,Missouri,29023,Butler County,US,USA,2,,,,,,,42618,20695,21923,5462,5479,5104,5124,4985,5656,5321,3359,2128,1180547,36.72,-90.4,1810,72.56,,,,,,4.33,5.34,4.83,9.67,4.83,8.65,8.14,4.83,23.15,5.6,10.94,,3.82,9.67,8.65,6.36,6.87,3.56,4.07,4.07,,9.16,33.07,7.89,,7.38,,5.34,4.83,35.87,5.09,4.07,8.14,3.82,4.07,,3.472222,-0.743056,8.465278,0.0,,-1.916667,67.914991
