location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_6,cumulative_confirmed_age_6,new_deceased_age_6,cumulative_deceased_age_6,new_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_6,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WA_53047,2020-01-01,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,,,,,,,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,,,,,5.53,9.48,,9.88,8.29,5.53,8.29,6.71,20.93,13.82,5.92,8.69,,7.11,5.92,,7.9,,7.9,30.02,,11.46,,6.32,,45.03,7.9,,7.9,6.32,,3.851852,0.802469,8.080247,12.954,309.88,0.8125,82.871967
US_WA_53047,2020-01-02,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,,,,,,,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,,,,,,13.07,,10.17,11.98,7.63,6.9,,18.52,9.44,6.9,11.98,,,5.45,,,6.54,9.08,31.59,5.45,6.54,,,9.8,53.38,5.08,10.89,6.54,7.26,,3.240741,-0.216049,8.203704,2.370667,299.72,-2.659722,66.247198
US_WA_53047,2020-01-03,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,,,,,,,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,,,,,,6.58,,10.97,8.41,5.85,10.24,,22.3,13.53,5.48,7.31,12.06,5.12,,,7.31,7.31,6.95,27.78,5.85,7.68,5.48,5.12,5.85,44.23,5.48,8.77,8.41,,,2.703704,-0.080247,7.395062,2.681111,299.72,-0.027778,82.528335
US_WA_53047,2020-01-04,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,,,,,,,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,,,,,9.1,9.5,,10.29,11.48,6.33,5.54,,16.23,6.33,,7.12,6.33,,9.1,,5.94,,6.73,30.87,6.73,6.73,6.33,5.54,5.54,44.72,,7.12,,,,6.04321,1.296296,8.54321,1.580444,144.78,-3.145833,51.749444
US_WA_53047,2020-01-05,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,,,,,,,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,,,,,,,,8.45,11.67,,7.24,,18.51,11.27,8.05,8.05,,6.04,,,,8.05,6.44,30.58,6.44,6.44,,,9.26,42.25,,,10.06,,,0.993827,-2.061728,7.790123,2.63525,269.24,-4.381944,69.930909
US_WA_53047,2020-01-06,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,,,,,,,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,,,,,4.56,7.6,4.87,7.91,8.51,8.82,6.99,4.87,14.6,10.03,6.69,11.55,4.56,5.78,,5.47,4.87,4.87,7.6,27.67,10.95,9.73,,,8.51,39.53,,6.99,5.78,,,0.876543,-2.555556,4.895062,3.175,279.4,-2.652778,77.938045
US_WA_53047,2020-01-07,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,,,,,,,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,,,,,7.68,9.16,5.02,11.52,11.23,4.43,4.43,4.14,20.68,12.11,6.21,12.11,4.43,6.79,5.02,,,,10.64,26.3,7.98,5.61,4.43,6.5,7.98,41.66,5.61,7.39,6.5,4.14,,1.345679,-1.030864,4.580247,12.54125,182.88,-0.215278,90.268119
US_WA_53047,2020-01-08,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,,,,,,,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,,,,,6.16,8.22,9.39,10.86,9.39,5.28,5.28,7.34,14.09,7.04,8.81,8.22,4.4,7.34,,,,7.92,4.7,67.22,4.4,10.86,6.75,,7.34,36.4,6.16,9.98,5.58,7.63,,3.104938,-0.395062,6.290123,6.50875,370.84,-1.0,75.367913
US_WA_53047,2020-01-09,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,,,,,,,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,,,,,,5.7,,9.98,11.41,5.13,8.27,,15.4,4.28,6.84,7.7,,9.41,7.13,3.99,,4.85,6.27,48.76,,6.27,7.98,,,34.22,,12.55,6.56,,,-2.08642,-6.296296,4.975309,0.3175,190.5,-8.166667,65.732713
US_WA_53047,2020-01-10,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,,,,,,,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,,,,,,6.8,,8.21,5.38,4.25,5.66,,16.42,8.49,6.51,9.35,5.1,,3.96,4.53,,4.81,7.65,30.02,5.38,6.51,4.81,4.25,6.8,42.76,,7.08,8.49,5.66,,-3.549383,-6.561728,0.746914,0.762,130.386667,-6.729167,81.646816
US_WA_53047,2020-01-11,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,,,,,,,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,,,,,7.77,10.64,,10.23,7.77,,,,18.82,11.86,,9.41,,11.04,,8.18,,,,44.18,9.0,6.95,9.0,,6.54,41.73,,5.73,7.77,5.73,7.36,-1.216049,-5.777778,0.925926,3.39725,25.4,-3.0625,88.647492
US_WA_53047,2020-01-12,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,,,,,,,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,,,,,6.46,9.69,,8.89,12.12,6.46,7.67,8.89,12.12,8.89,,10.1,6.87,9.29,5.66,,5.66,,8.48,29.48,6.46,7.27,,,7.27,48.87,,5.66,6.46,6.46,,-0.87037,-4.030864,2.080247,2.286,133.773333,-3.833333,81.579269
US_WA_53047,2020-01-13,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,,,,,,,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,,,,,6.67,5.22,,7.25,6.96,4.35,7.54,4.64,11.61,7.54,5.8,8.41,5.22,6.38,4.64,,,,5.8,24.38,6.38,4.06,5.51,4.35,4.64,42.66,4.06,7.54,4.93,,5.51,-10.17284,-14.203704,0.691358,2.95275,127.0,-18.069444,56.013981
US_WA_53047,2020-01-14,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,,,,,,,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,,,,,,8.85,7.42,12.85,8.85,6.0,4.57,4.0,12.28,,5.42,6.28,,6.0,5.14,,,6.0,7.42,35.12,5.14,6.0,7.14,4.57,5.14,37.69,5.71,9.71,4.28,,,-13.598765,-15.012346,-9.074074,0.127,127.0,-20.708333,58.864781
US_WA_53047,2020-01-15,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,,,,,,,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,,,,,4.12,9.34,3.84,,9.61,6.59,4.67,5.22,11.81,6.86,,10.43,4.67,4.94,6.86,,,5.77,7.96,22.51,4.12,4.39,4.94,3.84,,34.59,,3.84,6.32,4.94,5.49,-14.006173,-16.185185,-10.91358,2.286,140.546667,-19.534722,67.352661
US_WA_53047,2020-01-16,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,,,,,,,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,,,,,,5.89,,6.78,10.02,7.96,,,11.5,8.84,6.78,,,5.6,4.13,,,5.89,10.61,26.82,5.6,4.42,,4.42,,27.41,,,5.01,,5.01,-10.524691,-13.938272,-6.740741,3.4925,189.865,-14.701389,78.818529
US_WA_53047,2020-01-17,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,,,,,,,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,,,,,5.8,6.97,4.93,5.8,6.1,4.64,5.22,,10.16,12.48,4.93,10.45,4.06,4.64,4.06,,,4.06,8.13,23.8,,6.1,,,6.1,31.93,4.35,5.22,,4.06,4.06,-8.753086,-12.814815,-4.777778,0.677333,202.565,-12.326389,81.422214
US_WA_53047,2020-01-18,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,,,,,,,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,,,,,9.38,7.34,,10.61,6.53,,6.94,5.71,14.28,11.02,6.53,9.38,,,,,,6.53,7.34,22.85,,8.16,,,,46.51,,11.02,,6.53,6.94,-5.462963,-8.592593,-2.123457,0.564444,184.785,-8.5,83.705306
US_WA_53047,2020-01-19,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,,,,,,,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,,,,,,8.3,6.72,7.9,8.69,,6.32,,11.06,5.93,9.88,8.69,9.88,5.93,5.93,,,,7.51,25.69,6.32,7.9,,,5.93,43.47,,8.3,7.51,,9.09,-1.148148,-4.888889,1.962963,2.173111,172.085,-3.486111,85.980003
US_WA_53047,2020-01-20,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,,,,,,,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,,,,,7.35,10.45,5.42,8.9,12.77,,7.74,5.42,17.8,15.09,8.51,11.22,8.51,,11.61,6.58,,,8.9,31.72,8.9,8.9,,,6.19,41.39,6.58,8.9,9.29,7.74,,0.67284,-1.592593,3.345679,0.028222,125.73,-1.520833,86.038446
US_WA_53047,2020-01-21,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,,,,,,,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,,,,,,8.8,5.39,7.95,12.77,8.51,5.11,,29.23,9.37,,10.22,4.26,8.51,8.23,,7.95,7.95,6.81,40.58,9.37,6.24,,8.23,4.54,44.27,,6.53,6.24,4.26,6.53,0.432099,-1.993827,3.796296,0.09525,107.95,-1.5,88.278359
US_WA_53047,2020-01-22,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,,,,,,,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,,,,,,5.54,7.29,7.58,10.2,6.41,7.58,,14.86,8.16,5.25,7.29,5.25,,4.95,,,8.16,5.83,30.01,8.74,6.99,5.25,8.45,4.66,48.95,,6.41,,,4.37,0.95679,-2.222222,3.320988,3.429,100.33,-1.159722,86.832159
US_WA_53047,2020-01-23,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,,,,,,,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,,,,,,7.25,6.41,7.81,11.15,4.74,7.25,3.9,15.33,8.92,6.13,8.09,4.18,5.3,,4.46,,,6.41,32.9,5.85,4.46,3.9,,6.69,35.96,,7.25,5.3,5.3,4.18,1.611111,-1.191358,3.796296,5.6515,398.78,0.173611,91.124817
US_WA_53047,2020-01-24,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,,,,,,,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,,,,,,9.53,6.9,7.88,10.84,5.26,6.24,,21.03,5.26,6.9,9.86,4.6,,6.57,,,,7.23,38.44,5.26,10.19,,,6.24,36.14,6.24,6.57,4.6,7.23,,2.617284,1.166667,5.0,7.33425,204.47,1.354167,91.971979
US_WA_53047,2020-01-25,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,,,,,,,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,,,,,6.2,8.68,,7.03,8.68,,6.2,10.74,23.97,7.03,7.44,9.09,,,,,7.44,,9.5,46.7,9.5,7.85,6.61,,,36.36,,9.92,5.79,8.68,,1.734568,-0.265432,4.888889,3.58775,185.42,0.236111,91.17896
US_WA_53047,2020-01-26,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,,,,,,,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,,,,,6.41,6.81,6.01,9.62,6.81,9.21,5.61,,25.24,7.21,,8.81,5.61,,5.61,,6.01,,6.81,44.87,6.81,5.61,5.61,,5.61,46.88,9.62,8.41,,6.81,,2.222222,0.148148,5.574074,1.693333,360.68,0.625,90.463313
US_WA_53047,2020-01-27,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,,,,,,,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,,,,,,,5.91,9.15,11.22,,10.33,,26.28,7.68,6.5,6.79,4.43,4.72,5.61,4.43,,5.61,9.15,43.99,9.45,6.79,5.91,,7.09,39.56,,6.79,4.72,4.43,5.02,2.518519,-0.0,6.04321,2.25425,360.68,0.270833,86.573989
US_WA_53047,2020-01-28,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,,,,,,,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,,,,,,7.69,5.69,5.41,11.67,3.98,4.55,,27.61,10.25,8.26,10.82,6.83,5.12,5.98,4.55,4.55,,8.82,39.85,5.12,5.12,4.84,,5.41,39.0,4.55,7.4,5.98,6.83,,2.160494,-0.450617,5.376543,4.713111,370.84,0.006944,87.222543
US_WA_53047,2020-01-29,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,,,,,,,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,,,,,5.89,6.48,4.12,9.72,9.43,7.95,7.66,5.6,28.57,9.43,8.84,7.95,7.95,6.78,4.12,4.12,,,7.36,42.71,5.89,6.19,4.12,4.71,6.19,43.6,,10.61,6.78,6.19,6.19,1.740741,-0.228395,5.277778,0.846667,381.0,-0.215278,88.662022
US_WA_53047,2020-01-30,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,,,,,,,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,,,,,,6.03,4.02,11.19,8.61,4.59,6.03,6.6,32.15,10.04,,7.46,7.75,6.31,6.6,,,4.02,9.18,41.9,8.9,7.46,7.17,4.3,7.75,39.61,,9.18,6.31,,,0.932099,-2.345679,4.567901,2.060222,370.84,-1.673611,84.119451
US_WA_53047,2020-01-31,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,,,,,,,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,,,,,5.72,6.01,6.01,6.58,8.87,5.43,6.01,4.58,34.61,7.15,6.01,10.01,6.58,4.0,6.01,,4.0,,5.43,39.75,6.86,4.86,6.58,,4.86,39.75,,4.86,11.15,4.86,,2.611111,-0.561728,5.654321,2.159,381.0,0.229167,86.113167
US_WA_53047,2020-02-01,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,,,,,,,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,,,,,9.57,6.66,6.66,11.23,7.9,,7.49,,22.88,10.4,7.07,15.39,,,,,,6.24,,29.12,7.49,7.49,6.24,9.57,,48.67,,7.9,,,,7.753086,2.111111,10.944444,11.01725,350.52,2.194444,69.006904
US_WA_53047,2020-02-02,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,,,,,,,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,,,,,,8.95,7.73,13.02,10.17,5.69,,8.13,25.22,8.13,6.51,7.73,6.51,6.51,8.13,5.69,,,6.51,33.35,,7.32,,,8.54,35.38,7.32,7.73,8.13,,,0.537037,-4.993827,10.030864,3.019778,320.04,-8.423611,52.375666
US_WA_53047,2020-02-03,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,,,,,,,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,,,,,5.62,9.17,5.33,10.06,8.28,,6.51,,21.59,10.65,5.92,10.95,5.03,6.51,6.51,,,,7.69,39.34,9.76,12.72,,4.73,6.51,43.49,4.73,5.62,5.03,7.69,6.21,-1.376543,-6.166667,4.074074,0.310444,320.04,-9.25,56.340872
US_WA_53047,2020-02-04,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,,,,,,,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,,,,,,7.78,,10.08,8.93,4.9,6.91,,19.59,9.5,4.61,10.37,4.9,6.34,,6.34,4.32,,8.35,35.71,9.5,4.9,,,7.78,36.0,,5.76,4.61,4.32,,-4.796296,-8.376543,2.117284,0.09525,320.04,-11.243056,63.827126
US_WA_53047,2020-02-05,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,,,,,,,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,,,,,,7.67,,9.15,10.03,,7.97,,17.11,6.49,12.1,11.21,,6.49,,,,,9.15,28.92,4.43,6.49,7.08,5.31,4.43,38.36,6.2,7.38,,4.72,,-2.197531,-5.055556,-0.024691,3.429,130.386667,-4.673611,85.11455
US_WA_53047,2020-02-06,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,,,,,,,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,,,,,4.4,,9.39,10.28,10.86,4.99,7.05,,19.38,9.1,7.05,10.57,,,4.99,,6.17,,10.28,29.65,5.28,7.34,4.99,4.11,7.05,37.28,4.4,5.58,5.28,6.17,6.75,-0.382716,-2.191358,1.975309,6.223,169.545,-2.041667,89.90739
US_WA_53047,2020-02-07,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,,,,,,,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,,,,,4.34,7.52,4.34,7.81,9.84,4.63,5.5,4.63,14.47,5.21,4.63,10.13,5.5,4.05,4.63,4.34,6.66,4.92,9.84,28.64,6.08,6.66,,5.21,6.08,38.48,4.34,5.5,4.34,,,1.067901,-0.654321,2.740741,5.81025,194.945,-0.166667,92.25651
US_WA_53047,2020-02-08,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,,,,,,,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,,,,,,6.6,,14.45,5.78,,,6.19,22.7,8.67,,10.73,,,,,,,6.6,35.09,,,5.78,,6.19,44.58,7.43,13.62,8.67,,5.78,2.432099,-0.030864,5.524691,4.98475,160.02,-0.555556,81.502259
US_WA_53047,2020-02-09,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,,,,,,,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,,,,,,9.14,5.82,9.14,7.9,9.97,7.07,7.07,19.53,9.97,6.23,9.56,,,5.82,,,6.23,,27.02,8.31,10.39,,,5.82,52.78,6.23,7.07,9.97,7.48,,-0.123457,-4.932099,5.432099,1.17475,139.7,-5.944444,66.069444
US_WA_53047,2020-02-10,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,,,,,,,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,,,,,5.14,6.86,5.43,11.14,8.57,7.43,6.57,,14.86,4.57,5.71,12.29,6.57,4.29,4.0,5.71,,,6.0,31.14,5.43,7.14,,5.71,4.57,39.43,,6.57,6.0,5.43,5.71,-0.512346,-5.728395,5.098765,0.028222,179.493333,-5.430556,71.421265
US_WA_53047,2020-02-11,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,,,,,,,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,,,,,,8.77,5.38,11.04,11.32,4.81,4.81,4.81,20.38,9.06,4.53,10.47,5.66,,4.53,,,,7.64,31.7,5.66,7.08,,,7.36,36.51,5.94,8.49,5.66,6.23,,1.888889,-3.351852,8.938272,0.0,176.106667,-3.423611,67.869465
US_WA_53047,2020-02-12,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,,,,,,,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,,,,,4.99,7.34,,9.98,9.1,,6.75,,15.27,9.98,5.29,9.1,,4.99,4.41,,,4.11,9.69,31.72,8.22,4.11,4.7,,6.17,39.94,,7.05,6.17,5.58,5.29,2.771605,-3.722222,9.493827,0.931333,154.093333,-3.354167,65.076325
US_WA_53047,2020-02-13,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,,,,,,,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,,,,,4.19,6.42,,7.82,5.03,5.03,8.38,5.31,16.2,6.14,,7.54,3.91,5.03,5.87,,,,8.1,31.28,5.03,4.75,4.19,,4.47,39.66,4.47,9.5,,5.59,,0.123457,-4.679012,7.253086,0.0,220.98,-3.583333,78.188586
