location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WV_54083,2020-01-01,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,,,,,11.66,10.26,7.0,,11.66,22.85,9.79,,27.98,10.26,8.39,41.03,7.0,,1.516667,-0.816667,4.783333,0.028222,,-4.419753,63.400928
US_WV_54083,2020-01-02,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,,,,,11.8,11.8,10.44,10.44,,26.78,12.71,10.44,37.22,11.35,7.72,44.02,,7.26,2.833333,-3.055556,11.244444,0.0,,-4.351852,58.958368
US_WV_54083,2020-01-03,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,,,,,6.45,9.88,,,6.88,22.35,10.31,12.89,38.68,6.88,9.46,45.56,7.31,6.88,9.911111,6.311111,11.833333,3.374571,,8.481481,89.882883
US_WV_54083,2020-01-04,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,,,,,,,7.92,,,18.63,8.85,11.64,33.54,,8.85,48.45,7.92,,9.238889,3.5,13.566667,7.293429,,8.123457,91.45255
US_WV_54083,2020-01-05,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,,,,,8.89,7.95,8.89,7.95,,21.05,11.69,,27.12,8.42,,42.56,,7.01,0.961111,-1.161111,4.861111,7.039429,,-1.611111,80.519443
US_WV_54083,2020-01-06,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,,,,,8.41,12.42,10.02,9.22,,21.24,6.81,10.82,26.45,10.02,9.62,47.68,6.81,7.21,3.061111,-2.661111,6.494444,0.635,,-2.987654,63.147454
US_WV_54083,2020-01-07,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,,,,,8.58,12.48,7.8,,,19.5,10.14,,30.81,7.02,9.36,38.22,11.31,7.02,-2.072222,-5.522222,3.505556,0.653143,,-5.055556,79.095107
US_WV_54083,2020-01-08,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,,,,,7.03,10.15,12.11,,5.47,14.84,15.23,5.47,37.1,8.2,9.76,44.91,6.64,7.03,-0.194444,-5.144444,2.111111,3.846286,,-6.41358,62.060408
US_WV_54083,2020-01-09,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,,,,,6.54,11.53,10.38,,,23.07,12.69,7.69,28.07,7.69,6.92,47.29,5.38,6.15,-1.916667,-8.6,7.572222,0.0508,99.06,-9.962963,53.969777
US_WV_54083,2020-01-10,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,,,,,7.18,11.56,9.17,6.38,6.38,11.96,11.96,11.96,29.91,8.77,6.78,51.04,7.97,,7.277778,0.833333,14.555556,0.0,78.74,-0.290123,60.113069
US_WV_54083,2020-01-11,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,,,,,9.96,10.43,8.06,8.06,10.43,17.07,,11.38,28.92,,10.43,50.73,9.48,9.48,15.011111,8.955556,20.005556,0.959556,50.8,9.611111,70.469799
US_WV_54083,2020-01-12,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,,,,,,10.06,9.58,7.66,,19.64,16.28,11.02,41.67,,13.89,36.4,10.06,,11.988889,5.388889,19.516667,13.716,,7.623457,73.869595
US_WV_54083,2020-01-13,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,,,,,8.25,15.38,8.63,,12.0,18.75,10.88,6.75,36.01,,11.25,40.88,9.0,6.38,5.527778,1.088889,12.233333,0.5842,,2.549383,82.078147
US_WV_54083,2020-01-14,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,,,,,5.12,13.52,8.77,,,17.54,12.79,12.42,38.36,6.21,10.6,50.05,9.87,10.6,6.794444,1.894444,12.144444,2.032,,5.425926,91.032821
US_WV_54083,2020-01-15,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,,,,,,12.84,9.82,,5.67,21.9,11.33,9.06,34.74,6.8,,39.65,7.17,7.17,7.138889,0.788889,15.455556,1.3335,,3.703704,78.440303
US_WV_54083,2020-01-16,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,,,,,5.52,11.4,14.71,6.25,,18.76,16.18,11.77,36.05,9.93,6.99,41.93,16.18,8.83,7.166667,-0.494444,14.75,1.213556,,0.962963,64.150198
US_WV_54083,2020-01-17,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,,,,,9.34,10.08,8.59,7.84,,22.03,8.22,8.22,29.13,8.96,6.72,34.36,,,-3.016667,-5.916667,-0.122222,0.41275,,-10.117284,57.113425
US_WV_54083,2020-01-18,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,,,,,8.2,20.05,,7.29,,18.68,8.2,,27.8,8.2,,46.93,,,-0.644444,-4.961111,5.866667,0.689429,,-5.45679,69.353586
US_WV_54083,2020-01-19,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,,,,,8.04,8.94,,8.49,,24.57,8.94,7.15,38.42,11.62,12.96,50.93,6.7,8.49,0.522222,-6.95,8.922222,8.853714,,-3.345679,74.691077
US_WV_54083,2020-01-20,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,,,,,9.46,13.57,9.04,,9.04,16.45,11.1,7.4,35.77,8.22,9.04,45.64,10.69,9.04,-7.961111,-10.516667,-4.533333,0.979714,,-12.339506,69.31659
US_WV_54083,2020-01-21,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,,,,,7.12,10.68,7.47,,,21.35,11.74,12.81,33.45,9.25,5.69,48.75,8.89,8.54,-7.438889,-11.572222,-2.505556,0.056444,30.48,-11.746914,69.609644
US_WV_54083,2020-01-22,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,,,,,5.76,11.16,7.92,6.84,5.04,28.8,13.68,11.88,30.96,9.36,7.56,54.72,7.56,6.12,-5.25,-12.394444,5.05,0.0,30.48,-11.938272,58.559146
US_WV_54083,2020-01-23,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,,,,,10.55,11.28,9.46,5.09,5.82,22.93,7.28,11.28,35.66,7.28,8.01,35.66,5.09,9.46,-0.444444,-7.711111,8.355556,0.0,,-9.919753,51.118166
US_WV_54083,2020-01-24,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,,,,,7.35,10.29,9.92,6.98,6.25,19.85,10.66,8.09,36.02,8.45,8.09,49.25,,,4.172222,0.433333,8.266667,2.249714,,-2.993827,60.589165
US_WV_54083,2020-01-25,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,,,,,14.02,14.47,8.59,8.14,10.86,37.09,9.05,10.86,44.78,8.14,10.4,51.11,9.95,6.78,4.355556,0.922222,9.4,21.24075,,2.925926,89.200089
US_WV_54083,2020-01-26,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,,,,,8.59,15.46,8.59,,9.88,34.35,8.16,10.3,39.93,8.16,8.16,44.65,8.59,,0.294444,-0.905556,3.605556,1.74625,,-2.185185,81.949802
US_WV_54083,2020-01-27,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,,,,,7.45,11.7,13.12,8.51,,29.08,10.99,8.87,42.55,8.51,11.35,40.43,8.16,6.38,1.061728,-0.839506,2.919753,0.53975,,-1.902778,78.600751
US_WV_54083,2020-01-28,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,,,,,10.39,12.18,10.75,,8.6,40.48,13.26,10.03,43.35,9.31,9.67,41.91,12.18,6.09,0.227778,-0.740741,2.722222,0.254,,-2.364198,81.199278
US_WV_54083,2020-01-29,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,,,,,,19.02,9.69,7.54,7.54,36.24,8.97,11.84,34.81,7.18,9.33,38.4,11.84,7.18,-0.605556,-2.233333,1.005556,0.536222,,-3.524691,78.797613
US_WV_54083,2020-01-30,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,,,,,5.93,14.44,10.37,5.18,5.56,48.15,13.7,13.7,54.07,8.89,10.37,44.44,9.26,8.15,-2.288889,-5.011111,0.588889,0.338667,,-4.351852,84.016386
US_WV_54083,2020-01-31,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,,,,,10.88,12.38,9.0,7.13,5.63,37.88,11.63,6.0,39.38,6.0,7.88,38.26,7.13,6.38,1.494444,-1.916667,5.483333,0.362857,,-0.351852,86.412635
US_WV_54083,2020-02-01,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,,,,,14.25,11.03,9.65,,,36.77,8.73,,37.23,8.73,,51.94,,7.35,1.969136,-0.993827,5.561728,0.508,,1.138889,93.105263
US_WV_54083,2020-02-02,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,,,,,8.52,16.59,10.31,8.07,,32.28,7.62,,28.69,6.72,,40.8,6.72,,4.3,-0.266667,12.777778,3.767667,,-0.783951,67.906634
US_WV_54083,2020-02-03,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,,,,,11.37,7.7,9.17,5.5,6.23,28.97,11.37,,42.9,5.87,5.13,45.1,7.33,7.7,12.633333,4.272222,18.677778,0.3302,30.48,1.438272,45.842912
US_WV_54083,2020-02-04,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,,,,,10.4,14.11,10.77,7.06,8.54,36.4,16.71,14.11,45.69,6.31,9.66,40.11,8.54,,12.944444,6.255556,17.155556,0.907143,,5.117284,58.15623
US_WV_54083,2020-02-05,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,,,,,7.5,11.63,10.88,,6.38,35.64,10.51,9.38,35.64,6.38,,35.27,9.76,5.63,6.228395,1.932099,14.32716,5.515429,,4.708333,90.212255
US_WV_54083,2020-02-06,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,,,,,7.72,13.23,8.82,,,37.87,12.5,6.25,41.91,9.56,8.09,43.01,8.46,,7.592593,2.030864,12.944444,5.225143,,6.277778,92.305459
US_WV_54083,2020-02-07,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,,,,,,11.79,14.23,5.69,7.32,32.12,8.54,11.79,38.62,10.57,5.69,44.31,,6.1,2.322222,-3.016667,9.75,16.09725,,0.58642,87.805408
US_WV_54083,2020-02-08,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,,,,,8.59,10.85,7.68,,,28.93,9.49,13.11,42.04,8.14,9.95,46.56,8.59,9.04,-2.311111,-4.561111,1.438889,2.76225,,-5.820988,75.496012
US_WV_54083,2020-02-09,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,,,,,8.8,11.58,12.51,7.41,6.95,27.8,13.43,10.65,34.74,7.88,7.41,44.94,9.27,,0.272222,-3.816667,6.033333,0.889,50.8,-3.419753,74.570067
US_WV_54083,2020-02-10,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,,,,,6.45,7.89,7.89,,7.53,25.45,17.57,11.47,34.77,6.09,6.81,43.02,5.74,8.24,6.072222,0.4,9.333333,4.898571,30.48,1.395062,71.475226
US_WV_54083,2020-02-11,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,,,,,9.66,13.6,13.24,5.01,5.01,25.4,11.81,10.02,36.49,6.8,8.23,42.22,8.59,6.44,7.641975,3.851852,10.537037,13.498286,,6.875,93.555157
US_WV_54083,2020-02-12,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,,,,,6.69,12.64,10.04,7.81,7.44,22.68,15.99,12.64,34.2,6.69,6.32,43.87,5.95,7.06,1.988889,-1.122222,7.127778,2.8575,,-1.0,78.871928
US_WV_54083,2020-02-13,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,,,,,11.35,6.03,11.7,7.8,6.74,21.99,7.45,11.35,31.21,6.74,5.67,40.07,8.16,,6.493827,0.345679,13.185185,5.442857,,4.875,88.880331
US_WV_54083,2020-02-14,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,,,,,7.13,10.14,,6.01,10.14,21.4,12.39,9.76,33.79,6.01,6.38,36.42,,6.01,-2.561111,-6.727778,1.65,3.8735,,-6.907407,70.866053
US_WV_54083,2020-02-15,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,15,-8,-1,,9.51,14.49,,,9.51,20.38,10.87,,17.66,,11.78,45.29,11.78,,-6.177778,-12.933333,3.522222,0.4572,,-12.024691,62.269045
US_WV_54083,2020-02-16,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,16,7,5,,9.56,17.82,11.74,,,25.65,13.91,8.69,27.39,7.39,11.3,39.99,13.47,,3.427778,-2.383333,10.816667,0.0,50.8,-5.746914,51.078877
US_WV_54083,2020-02-17,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,3,-3,-7,,7.42,10.61,10.25,,4.95,16.97,12.38,5.66,22.63,,9.55,41.72,10.96,5.66,4.311111,-3.344444,10.796296,0.0,,-2.148148,62.05118
US_WV_54083,2020-02-18,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,7,6,2,,7.92,13.08,7.23,,4.82,28.23,11.7,8.61,33.39,6.2,11.02,44.06,5.51,8.26,7.716667,3.8,12.2,0.169333,,1.771605,65.581905
US_WV_54083,2020-02-19,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,3,16,0,,6.34,8.1,6.7,,6.34,23.96,12.69,9.16,29.25,,9.16,48.27,7.05,6.7,3.494444,-1.411111,9.944444,5.023556,,-1.981481,66.181979
US_WV_54083,2020-02-20,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,6,4,0,,4.92,9.85,11.25,,,22.16,12.31,13.01,32.7,7.38,,41.5,12.31,8.09,-1.755556,-4.822222,3.527778,0.0,,-7.919753,62.006409
US_WV_54083,2020-02-21,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,3,-8,0,,6.03,13.83,10.64,8.16,,23.76,7.8,8.51,30.86,4.97,7.8,31.92,6.38,,-4.783333,-10.538889,1.522222,0.0,,-13.0,51.196284
US_WV_54083,2020-02-22,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,16,2,-1,,9.46,10.81,6.75,,6.75,23.41,9.91,10.36,34.67,,7.21,43.23,6.75,7.21,-1.472222,-9.061111,8.105556,0.0,,-14.067901,37.195642
US_WV_54083,2020-02-23,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,19,16,8,,7.74,10.92,10.92,,,17.29,8.65,,28.67,,11.83,53.7,12.29,8.19,1.9,-6.627778,12.0,0.0,,-11.808642,36.32421
US_WV_54083,2020-02-24,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,8,-12,-5,,8.49,13.75,12.13,7.28,8.49,19.01,16.18,6.47,36.8,10.51,8.9,52.57,7.28,6.88,5.194444,-1.916667,12.161111,0.0,,-5.493827,46.355843
US_WV_54083,2020-02-25,ChIJ5UsQTpQSS4gREt3gLtv6LQY,Q501819,geoId/54083,US,United States of America,WV,West Virginia,54083,Randolph County,US,USA,2,,,,,,,28894,14950,13944,2970,3168,3569,3340,3494,4107,4006,2780,1460,1913195,38.78,-79.87,692,2693,79.633333,17,21,-1,,9.39,11.83,9.04,,5.22,26.78,10.44,12.17,36.17,5.22,7.3,42.43,10.78,9.39,7.722222,3.705556,12.655556,4.1275,,4.703704,80.080042
