location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WY_56013,2020-01-01,ChIJi4n36ATaTFMRt9b4fS6JyIA,Q484142,geoId/56013,US,United States of America,WY,Wyoming,56013,Fremont County,US,USA,2,,,,,,,39818,19990,19828,5749,5352,4494,4967,4165,5103,5368,3012,1608,288533,43.03,-108.63,23998,78.9,,,,,4.09,6.42,9.35,9.35,9.93,6.13,6.72,4.96,16.94,,9.93,4.38,5.84,4.96,,,,,6.72,5.26,22.19,4.09,7.01,,4.38,6.72,31.54,4.96,4.38,6.42,,5.26,-5.465278,-11.319444,1.430556,0.0,165.1,-9.611111,75.786724
US_WY_56013,2020-01-02,ChIJi4n36ATaTFMRt9b4fS6JyIA,Q484142,geoId/56013,US,United States of America,WY,Wyoming,56013,Fremont County,US,USA,2,,,,,,,39818,19990,19828,5749,5352,4494,4967,4165,5103,5368,3012,1608,288533,43.03,-108.63,23998,78.9,,,,,4.73,9.2,4.99,9.98,8.41,,9.2,6.57,13.14,4.73,10.25,,8.93,6.83,,,,3.94,3.94,4.99,20.76,6.57,5.52,,3.94,4.47,40.99,4.2,4.99,3.68,3.94,6.04,-3.895833,-9.444444,1.020833,0.0,165.1,-8.912698,71.306512
US_WY_56013,2020-01-03,ChIJi4n36ATaTFMRt9b4fS6JyIA,Q484142,geoId/56013,US,United States of America,WY,Wyoming,56013,Fremont County,US,USA,2,,,,,,,39818,19990,19828,5749,5352,4494,4967,4165,5103,5368,3012,1608,288533,43.03,-108.63,23998,78.9,,,,,5.99,6.54,7.08,10.35,5.18,5.99,4.9,,19.07,4.63,8.45,8.72,9.54,4.09,5.18,,,,3.81,8.99,20.43,5.45,5.18,,,6.27,35.69,,6.27,,,,-5.479167,-11.208333,1.743056,0.0,165.1,-10.571429,70.316136
US_WY_56013,2020-01-04,ChIJi4n36ATaTFMRt9b4fS6JyIA,Q484142,geoId/56013,US,United States of America,WY,Wyoming,56013,Fremont County,US,USA,2,,,,,,,39818,19990,19828,5749,5352,4494,4967,4165,5103,5368,3012,1608,288533,43.03,-108.63,23998,78.9,,,,,,6.72,6.42,10.22,9.35,4.96,5.55,,15.19,,5.55,,8.18,,6.72,,,4.38,,4.38,25.99,6.13,7.3,,,4.67,27.45,5.55,8.18,4.96,,,-4.451389,-11.256944,2.972222,0.0,165.1,-9.460317,72.759461
US_WY_56013,2020-01-05,ChIJi4n36ATaTFMRt9b4fS6JyIA,Q484142,geoId/56013,US,United States of America,WY,Wyoming,56013,Fremont County,US,USA,2,,,,,,,39818,19990,19828,5749,5352,4494,4967,4165,5103,5368,3012,1608,288533,43.03,-108.63,23998,78.9,,,,,5.08,8.19,5.65,10.16,4.52,,3.95,,10.16,,7.9,4.52,7.06,,4.52,6.78,4.23,4.8,,8.47,25.69,6.21,7.62,,4.8,8.47,36.7,,,6.49,5.36,6.49,-5.736111,-12.013889,2.083333,0.0,165.1,-11.293651,68.93731
US_WY_56013,2020-01-06,ChIJi4n36ATaTFMRt9b4fS6JyIA,Q484142,geoId/56013,US,United States of America,WY,Wyoming,56013,Fremont County,US,USA,2,,,,,,,39818,19990,19828,5749,5352,4494,4967,4165,5103,5368,3012,1608,288533,43.03,-108.63,23998,78.9,,,,,3.98,8.45,4.47,8.95,10.94,3.73,7.71,3.98,13.17,4.47,7.46,4.97,6.71,,4.22,3.48,,,3.48,9.45,23.61,5.47,,,,7.71,35.54,4.47,5.47,4.97,3.98,,-7.270833,-13.5625,-0.958333,0.0,165.1,-12.912698,67.526852
US_WY_56013,2020-01-07,ChIJi4n36ATaTFMRt9b4fS6JyIA,Q484142,geoId/56013,US,United States of America,WY,Wyoming,56013,Fremont County,US,USA,2,,,,,,,39818,19990,19828,5749,5352,4494,4967,4165,5103,5368,3012,1608,288533,43.03,-108.63,23998,78.9,,,,,3.9,5.73,4.36,6.88,10.32,4.13,,,14.68,,6.19,4.59,9.17,3.67,3.9,4.13,3.9,5.27,6.65,7.8,25.23,3.44,9.86,3.44,4.13,3.9,36.23,,8.71,6.42,4.82,3.44,-4.861111,-11.604167,2.756944,0.0,165.1,-10.007937,69.592943
US_WY_56013,2020-01-08,ChIJi4n36ATaTFMRt9b4fS6JyIA,Q484142,geoId/56013,US,United States of America,WY,Wyoming,56013,Fremont County,US,USA,2,,,,,,,39818,19990,19828,5749,5352,4494,4967,4165,5103,5368,3012,1608,288533,43.03,-108.63,23998,78.9,,,,,,6.92,5.58,7.59,6.92,6.47,5.58,,11.38,5.13,6.02,,7.81,4.69,3.79,,4.46,6.69,3.57,7.36,28.11,,6.02,4.69,,4.69,36.59,3.35,9.59,6.69,,,-4.347222,-10.9375,2.333333,0.0,165.1,-8.857143,75.162134
US_WY_56013,2020-01-09,ChIJi4n36ATaTFMRt9b4fS6JyIA,Q484142,geoId/56013,US,United States of America,WY,Wyoming,56013,Fremont County,US,USA,2,,,,,,,39818,19990,19828,5749,5352,4494,4967,4165,5103,5368,3012,1608,288533,43.03,-108.63,23998,78.9,,,,,3.63,5.0,3.63,10.45,8.86,3.18,5.22,3.18,13.4,,7.95,3.41,5.0,3.18,3.63,3.63,4.32,,7.27,6.36,24.31,3.41,5.0,5.68,4.09,5.0,34.76,3.18,14.09,,,,-6.611111,-11.763889,-0.25,0.0,165.1,-11.492063,73.755042
US_WY_56013,2020-01-10,ChIJi4n36ATaTFMRt9b4fS6JyIA,Q484142,geoId/56013,US,United States of America,WY,Wyoming,56013,Fremont County,US,USA,2,,,,,,,39818,19990,19828,5749,5352,4494,4967,4165,5103,5368,3012,1608,288533,43.03,-108.63,23998,78.9,,,,,,9.75,4.75,9.5,4.75,5.0,4.75,6.0,11.0,,8.5,3.5,6.0,,4.5,4.25,4.25,4.25,4.0,6.0,23.24,3.5,7.5,3.5,4.25,3.75,30.99,6.5,8.75,5.0,,3.5,-10.951389,-16.618056,-3.340278,0.042333,154.94,-15.611111,72.342026
