location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WV_54103,2020-01-01,ChIJF1ZcEgEQSogRg3NnCjhz7mo,Q501858,geoId/54103,US,United States of America,WV,West Virginia,54103,Wetzel County,US,USA,2,,,,,,,15433,7583,7850,1606,1775,1716,1545,1877,2281,2140,1594,899,1913129,39.61,-80.64,361,75.78,,,,,13.23,28.66,39.69,1.580247,-0.530864,4.987654,0.5715,,-4.314815,65.174069
US_WV_54103,2020-01-02,ChIJF1ZcEgEQSogRg3NnCjhz7mo,Q501858,geoId/54103,US,United States of America,WV,West Virginia,54103,Wetzel County,US,USA,2,,,,,,,15433,7583,7850,1606,1775,1716,1545,1877,2281,2140,1594,899,1913129,39.61,-80.64,361,75.78,,,,,16.31,30.5,41.14,3.777778,-1.67284,10.950617,0.112889,30.48,-3.746914,58.278779
US_WV_54103,2020-01-03,ChIJF1ZcEgEQSogRg3NnCjhz7mo,Q501858,geoId/54103,US,United States of America,WV,West Virginia,54103,Wetzel County,US,USA,2,,,,,,,15433,7583,7850,1606,1775,1716,1545,1877,2281,2140,1594,899,1913129,39.61,-80.64,361,75.78,,,,9.7,16.16,32.97,38.79,10.506173,7.067901,11.814815,9.2075,,9.148148,91.431757
US_WV_54103,2020-01-04,ChIJF1ZcEgEQSogRg3NnCjhz7mo,Q501858,geoId/54103,US,United States of America,WV,West Virginia,54103,Wetzel County,US,USA,2,,,,,,,15433,7583,7850,1606,1775,1716,1545,1877,2281,2140,1594,899,1913129,39.61,-80.64,361,75.78,,,,14.98,14.98,29.96,39.23,8.685185,3.006173,13.067901,12.573,,7.333333,91.38936
US_WV_54103,2020-01-05,ChIJF1ZcEgEQSogRg3NnCjhz7mo,Q501858,geoId/54103,US,United States of America,WV,West Virginia,54103,Wetzel County,US,USA,2,,,,,,,15433,7583,7850,1606,1775,1716,1545,1877,2281,2140,1594,899,1913129,39.61,-80.64,361,75.78,,,,,13.83,34.22,31.3,1.703704,0.401235,8.197531,2.88925,,-1.654321,78.497101
US_WV_54103,2020-01-06,ChIJF1ZcEgEQSogRg3NnCjhz7mo,Q501858,geoId/54103,US,United States of America,WV,West Virginia,54103,Wetzel County,US,USA,2,,,,,,,15433,7583,7850,1606,1775,1716,1545,1877,2281,2140,1594,899,1913129,39.61,-80.64,361,75.78,,,,13.71,17.14,28.11,45.24,4.37037,-0.759259,7.567901,0.225778,,-2.58642,60.741318
US_WV_54103,2020-01-07,ChIJF1ZcEgEQSogRg3NnCjhz7mo,Q501858,geoId/54103,US,United States of America,WV,West Virginia,54103,Wetzel County,US,USA,2,,,,,,,15433,7583,7850,1606,1775,1716,1545,1877,2281,2140,1594,899,1913129,39.61,-80.64,361,75.78,,,,,15.02,24.17,43.11,-0.320988,-4.12963,5.802469,0.0,,-4.740741,72.712649
US_WV_54103,2020-01-08,ChIJF1ZcEgEQSogRg3NnCjhz7mo,Q501858,geoId/54103,US,United States of America,WV,West Virginia,54103,Wetzel County,US,USA,2,,,,,,,15433,7583,7850,1606,1775,1716,1545,1877,2281,2140,1594,899,1913129,39.61,-80.64,361,75.78,,,,9.97,13.96,32.58,33.91,0.888889,-4.265432,3.851852,1.241778,,-7.012346,55.862147
US_WV_54103,2020-01-09,ChIJF1ZcEgEQSogRg3NnCjhz7mo,Q501858,geoId/54103,US,United States of America,WV,West Virginia,54103,Wetzel County,US,USA,2,,,,,,,15433,7583,7850,1606,1775,1716,1545,1877,2281,2140,1594,899,1913129,39.61,-80.64,361,75.78,,,,16.05,18.84,42.57,35.59,-1.234568,-8.191358,10.419753,0.056444,99.06,-9.691358,52.929701
US_WV_54103,2020-01-10,ChIJF1ZcEgEQSogRg3NnCjhz7mo,Q501858,geoId/54103,US,United States of America,WV,West Virginia,54103,Wetzel County,US,USA,2,,,,,,,15433,7583,7850,1606,1775,1716,1545,1877,2281,2140,1594,899,1913129,39.61,-80.64,361,75.78,,,,,10.65,24.63,50.6,10.87037,6.061728,16.074074,0.0,78.74,0.709877,49.903091
