location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13091,2020-01-14,ChIJBewVNS118YgRUeumr9-JYlg,Q115272,geoId/13091,US,United States of America,GA,Georgia,13091,Dodge County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20749,10772,9977,2264,2364,2760,2580,2907,2939,2504,1609,822,1073771,32.17,-83.17,1303,75.6,,,,9.64,,32.53,44.58,19.722222,16.577778,25.022222,0.381,17.861111,89.193977
US_GA_13091,2020-01-15,ChIJBewVNS118YgRUeumr9-JYlg,Q115272,geoId/13091,US,United States of America,GA,Georgia,13091,Dodge County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20749,10772,9977,2264,2364,2760,2580,2907,2939,2504,1609,822,1073771,32.17,-83.17,1303,75.6,,,,16.25,,26.48,30.7,19.305556,16.483333,24.672222,1.6256,17.122222,87.290389
US_GA_13091,2020-01-16,ChIJBewVNS118YgRUeumr9-JYlg,Q115272,geoId/13091,US,United States of America,GA,Georgia,13091,Dodge County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20749,10772,9977,2264,2364,2760,2580,2907,2939,2504,1609,822,1073771,32.17,-83.17,1303,75.6,,,,,,26.19,32.43,19.644444,16.522222,24.5,2.032,16.211111,80.705285
US_GA_13091,2020-01-17,ChIJBewVNS118YgRUeumr9-JYlg,Q115272,geoId/13091,US,United States of America,GA,Georgia,13091,Dodge County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20749,10772,9977,2264,2364,2760,2580,2907,2939,2504,1609,822,1073771,32.17,-83.17,1303,75.6,,,,,11.19,24.24,33.56,13.166667,8.177778,19.755556,0.0,-0.622222,38.841116
US_GA_13091,2020-01-18,ChIJBewVNS118YgRUeumr9-JYlg,Q115272,geoId/13091,US,United States of America,GA,Georgia,13091,Dodge County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20749,10772,9977,2264,2364,2760,2580,2907,2939,2504,1609,822,1073771,32.17,-83.17,1303,75.6,,,,,20.79,20.79,46.99,11.038889,5.916667,20.227778,0.036286,4.066667,62.319818
US_GA_13091,2020-01-19,ChIJBewVNS118YgRUeumr9-JYlg,Q115272,geoId/13091,US,United States of America,GA,Georgia,13091,Dodge County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20749,10772,9977,2264,2364,2760,2580,2907,2939,2504,1609,822,1073771,32.17,-83.17,1303,75.6,,,,,,41.06,49.79,15.055556,7.272222,18.672222,8.382,9.922222,71.502524
US_GA_13091,2020-01-20,ChIJBewVNS118YgRUeumr9-JYlg,Q115272,geoId/13091,US,United States of America,GA,Georgia,13091,Dodge County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20749,10772,9977,2264,2364,2760,2580,2907,2939,2504,1609,822,1073771,32.17,-83.17,1303,75.6,,,,23.66,17.75,27.89,73.53,4.866667,-0.15,9.661111,0.2794,-5.116667,48.527787
US_GA_13091,2020-01-21,ChIJBewVNS118YgRUeumr9-JYlg,Q115272,geoId/13091,US,United States of America,GA,Georgia,13091,Dodge County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20749,10772,9977,2264,2364,2760,2580,2907,2939,2504,1609,822,1073771,32.17,-83.17,1303,75.6,,,,9.05,20.5,27.14,42.21,1.822222,-2.094444,7.044444,0.0,-5.85,57.106571
US_GA_13091,2020-01-22,ChIJBewVNS118YgRUeumr9-JYlg,Q115272,geoId/13091,US,United States of America,GA,Georgia,13091,Dodge County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20749,10772,9977,2264,2364,2760,2580,2907,2939,2504,1609,822,1073771,32.17,-83.17,1303,75.6,,,,,12.59,30.56,35.96,3.333333,-2.04321,12.481481,0.0,-7.938272,43.578873
US_GA_13091,2020-01-23,ChIJBewVNS118YgRUeumr9-JYlg,Q115272,geoId/13091,US,United States of America,GA,Georgia,13091,Dodge County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20749,10772,9977,2264,2364,2760,2580,2907,2939,2504,1609,822,1073771,32.17,-83.17,1303,75.6,,,,9.79,11.63,25.1,42.24,7.358025,3.975309,12.604938,0.0,-1.104938,55.097105
US_GA_13091,2020-01-24,ChIJBewVNS118YgRUeumr9-JYlg,Q115272,geoId/13091,US,United States of America,GA,Georgia,13091,Dodge County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20749,10772,9977,2264,2364,2760,2580,2907,2939,2504,1609,822,1073771,32.17,-83.17,1303,75.6,,,,14.92,19.7,25.07,40.59,12.635802,8.290123,19.092593,2.032,10.858025,88.970566
US_GA_13091,2020-01-25,ChIJBewVNS118YgRUeumr9-JYlg,Q115272,geoId/13091,US,United States of America,GA,Georgia,13091,Dodge County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20749,10772,9977,2264,2364,2760,2580,2907,2939,2504,1609,822,1073771,32.17,-83.17,1303,75.6,,,,,18.0,34.2,43.2,9.802469,4.253086,16.080247,0.544286,4.598765,70.240403
US_GA_13091,2020-01-26,ChIJBewVNS118YgRUeumr9-JYlg,Q115272,geoId/13091,US,United States of America,GA,Georgia,13091,Dodge County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20749,10772,9977,2264,2364,2760,2580,2907,2939,2504,1609,822,1073771,32.17,-83.17,1303,75.6,,,,12.94,22.64,28.3,51.76,7.969136,1.833333,15.512346,0.0,1.123457,62.097097
US_GA_13091,2020-01-27,ChIJBewVNS118YgRUeumr9-JYlg,Q115272,geoId/13091,US,United States of America,GA,Georgia,13091,Dodge County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20749,10772,9977,2264,2364,2760,2580,2907,2939,2504,1609,822,1073771,32.17,-83.17,1303,75.6,,,,12.26,33.71,49.64,44.12,10.5,5.858025,14.203704,1.27,6.475309,76.240138
US_GA_13091,2020-01-28,ChIJBewVNS118YgRUeumr9-JYlg,Q115272,geoId/13091,US,United States of America,GA,Georgia,13091,Dodge County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20749,10772,9977,2264,2364,2760,2580,2907,2939,2504,1609,822,1073771,32.17,-83.17,1303,75.6,,,,,20.63,38.76,34.38,9.598765,2.555556,17.216049,0.0,3.907407,67.740422
US_GA_13091,2020-01-29,ChIJBewVNS118YgRUeumr9-JYlg,Q115272,geoId/13091,US,United States of America,GA,Georgia,13091,Dodge County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20749,10772,9977,2264,2364,2760,2580,2907,2939,2504,1609,822,1073771,32.17,-83.17,1303,75.6,,,,21.67,19.26,28.89,37.32,6.822222,2.627778,13.405556,0.0,4.027778,82.567685
US_GA_13091,2020-01-30,ChIJBewVNS118YgRUeumr9-JYlg,Q115272,geoId/13091,US,United States of America,GA,Georgia,13091,Dodge County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20749,10772,9977,2264,2364,2760,2580,2907,2939,2504,1609,822,1073771,32.17,-83.17,1303,75.6,,,,14.57,29.15,31.58,41.9,9.933333,5.683333,16.288889,0.762,6.638889,80.022987
US_GA_13091,2020-01-31,ChIJBewVNS118YgRUeumr9-JYlg,Q115272,geoId/13091,US,United States of America,GA,Georgia,13091,Dodge County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20749,10772,9977,2264,2364,2760,2580,2907,2939,2504,1609,822,1073771,32.17,-83.17,1303,75.6,,,,9.13,24.54,32.53,36.53,8.155556,5.622222,11.872222,1.397,5.288889,82.223416
US_GA_13091,2020-02-01,ChIJBewVNS118YgRUeumr9-JYlg,Q115272,geoId/13091,US,United States of America,GA,Georgia,13091,Dodge County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20749,10772,9977,2264,2364,2760,2580,2907,2939,2504,1609,822,1073771,32.17,-83.17,1303,75.6,,,,,16.82,46.04,49.59,6.727778,5.633333,9.433333,6.8072,6.0,95.177931
US_GA_13091,2020-02-02,ChIJBewVNS118YgRUeumr9-JYlg,Q115272,geoId/13091,US,United States of America,GA,Georgia,13091,Dodge County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20749,10772,9977,2264,2364,2760,2580,2907,2939,2504,1609,822,1073771,32.17,-83.17,1303,75.6,,,,15.14,21.87,28.6,57.2,9.377778,3.827778,17.283333,0.0,3.772222,68.170144
US_GA_13091,2020-02-03,ChIJBewVNS118YgRUeumr9-JYlg,Q115272,geoId/13091,US,United States of America,GA,Georgia,13091,Dodge County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20749,10772,9977,2264,2364,2760,2580,2907,2939,2504,1609,822,1073771,32.17,-83.17,1303,75.6,,,,9.37,26.85,33.1,39.34,12.077778,2.888889,23.75,0.0,4.344444,59.455889
US_GA_13091,2020-02-04,ChIJBewVNS118YgRUeumr9-JYlg,Q115272,geoId/13091,US,United States of America,GA,Georgia,13091,Dodge County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20749,10772,9977,2264,2364,2760,2580,2907,2939,2504,1609,822,1073771,32.17,-83.17,1303,75.6,,,,10.01,16.48,34.73,35.32,15.255556,8.316667,22.755556,0.0,10.511111,73.57219
US_GA_13091,2020-02-05,ChIJBewVNS118YgRUeumr9-JYlg,Q115272,geoId/13091,US,United States of America,GA,Georgia,13091,Dodge County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20749,10772,9977,2264,2364,2760,2580,2907,2939,2504,1609,822,1073771,32.17,-83.17,1303,75.6,,,,10.98,19.65,24.27,38.15,17.944444,13.461111,24.038889,0.127,14.638889,81.131205
US_GA_13091,2020-02-06,ChIJBewVNS118YgRUeumr9-JYlg,Q115272,geoId/13091,US,United States of America,GA,Georgia,13091,Dodge County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20749,10772,9977,2264,2364,2760,2580,2907,2939,2504,1609,822,1073771,32.17,-83.17,1303,75.6,,,,,18.84,25.12,41.11,20.605556,17.333333,25.183333,19.05,18.594444,88.511796
US_GA_13091,2020-02-07,ChIJBewVNS118YgRUeumr9-JYlg,Q115272,geoId/13091,US,United States of America,GA,Georgia,13091,Dodge County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20749,10772,9977,2264,2364,2760,2580,2907,2939,2504,1609,822,1073771,32.17,-83.17,1303,75.6,,,,,22.08,37.06,52.84,11.75,6.744444,17.877778,64.262,6.227778,69.201523
US_GA_13091,2020-02-08,ChIJBewVNS118YgRUeumr9-JYlg,Q115272,geoId/13091,US,United States of America,GA,Georgia,13091,Dodge County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20749,10772,9977,2264,2364,2760,2580,2907,2939,2504,1609,822,1073771,32.17,-83.17,1303,75.6,,,,13.98,27.97,21.85,41.08,6.322222,0.477778,14.466667,0.508,1.333333,70.764067
US_GA_13091,2020-02-09,ChIJBewVNS118YgRUeumr9-JYlg,Q115272,geoId/13091,US,United States of America,GA,Georgia,13091,Dodge County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20749,10772,9977,2264,2364,2760,2580,2907,2939,2504,1609,822,1073771,32.17,-83.17,1303,75.6,,,,16.43,21.62,34.6,35.46,8.738889,1.883333,17.816667,0.0635,3.016667,67.677329
US_GA_13091,2020-02-10,ChIJBewVNS118YgRUeumr9-JYlg,Q115272,geoId/13091,US,United States of America,GA,Georgia,13091,Dodge County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20749,10772,9977,2264,2364,2760,2580,2907,2939,2504,1609,822,1073771,32.17,-83.17,1303,75.6,,,,10.93,18.22,33.4,41.9,13.116667,5.305556,23.072222,0.0,8.216667,72.310282
US_GA_13091,2020-02-11,ChIJBewVNS118YgRUeumr9-JYlg,Q115272,geoId/13091,US,United States of America,GA,Georgia,13091,Dodge County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20749,10772,9977,2264,2364,2760,2580,2907,2939,2504,1609,822,1073771,32.17,-83.17,1303,75.6,,,,12.1,17.54,31.45,34.47,19.911111,16.027778,26.311111,0.4572,16.716667,81.985352
US_GA_13091,2020-02-12,ChIJBewVNS118YgRUeumr9-JYlg,Q115272,geoId/13091,US,United States of America,GA,Georgia,13091,Dodge County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20749,10772,9977,2264,2364,2760,2580,2907,2939,2504,1609,822,1073771,32.17,-83.17,1303,75.6,,,,11.18,22.98,31.06,30.43,20.066667,14.961111,26.183333,5.4864,17.477778,85.435759
US_GA_13091,2020-02-13,ChIJBewVNS118YgRUeumr9-JYlg,Q115272,geoId/13091,US,United States of America,GA,Georgia,13091,Dodge County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20749,10772,9977,2264,2364,2760,2580,2907,2939,2504,1609,822,1073771,32.17,-83.17,1303,75.6,,,,12.03,15.47,26.93,40.68,20.433333,15.688889,25.244444,0.0,17.983333,85.977899
