location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_CO_08039,2020-01-11,ChIJO6_9uyIjbYcRd5v-9MpmWX4,Q115563,geoId/08039,US,United States of America,CO,Colorado,08039,Elbert County,US,USA,2,,,,,,,25765,12992,12773,2570,3596,2356,2498,3431,4982,3988,1751,593,1411319,39.28,-104.13,4794,80.514286,,,,,12.43,10.55,6.4,8.66,,12.05,,,7.16,16.57,9.42,5.27,38.8,6.4,5.27,-6.37037,-13.54321,6.740741,0.036286,,-12.432099,62.21429
US_CO_08039,2020-01-12,ChIJO6_9uyIjbYcRd5v-9MpmWX4,Q115563,geoId/08039,US,United States of America,CO,Colorado,08039,Elbert County,US,USA,2,,,,,,,25765,12992,12773,2570,3596,2356,2498,3431,4982,3988,1751,593,1411319,39.28,-104.13,4794,80.514286,,,,,9.98,5.92,6.66,5.18,7.76,19.6,11.09,,6.29,18.12,6.66,,41.79,,,-1.388889,-11.024691,5.617284,0.0,,-14.160494,37.509032
US_CO_08039,2020-01-13,ChIJO6_9uyIjbYcRd5v-9MpmWX4,Q115563,geoId/08039,US,United States of America,CO,Colorado,08039,Elbert County,US,USA,2,,,,,,,25765,12992,12773,2570,3596,2356,2498,3431,4982,3988,1751,593,1411319,39.28,-104.13,4794,80.514286,,,,,10.22,,9.85,11.36,,11.74,12.5,,,23.48,6.82,6.06,37.49,,6.06,-1.944444,-8.728395,6.888889,0.0,,-15.074074,36.315829
US_CO_08039,2020-01-14,ChIJO6_9uyIjbYcRd5v-9MpmWX4,Q115563,geoId/08039,US,United States of America,CO,Colorado,08039,Elbert County,US,USA,2,,,,,,,25765,12992,12773,2570,3596,2356,2498,3431,4982,3988,1751,593,1411319,39.28,-104.13,4794,80.514286,,,,,10.39,7.79,6.31,,5.57,12.24,6.31,,8.16,25.6,,5.19,31.91,8.53,,1.566667,-7.488889,11.839506,0.0,,-15.338889,27.994817
US_CO_08039,2020-01-15,ChIJO6_9uyIjbYcRd5v-9MpmWX4,Q115563,geoId/08039,US,United States of America,CO,Colorado,08039,Elbert County,US,USA,2,,,,,,,25765,12992,12773,2570,3596,2356,2498,3431,4982,3988,1751,593,1411319,39.28,-104.13,4794,80.514286,,,,,8.63,7.5,7.13,,5.63,19.89,8.26,7.5,9.01,26.27,7.13,5.63,42.02,8.26,,0.35,-7.972222,10.766667,0.0,,-14.077778,33.677677
US_CO_08039,2020-01-16,ChIJO6_9uyIjbYcRd5v-9MpmWX4,Q115563,geoId/08039,US,United States of America,CO,Colorado,08039,Elbert County,US,USA,2,,,,,,,25765,12992,12773,2570,3596,2356,2498,3431,4982,3988,1751,593,1411319,39.28,-104.13,4794,80.514286,,,,,7.45,14.9,7.45,,,20.49,6.33,5.59,7.45,29.43,,,36.51,5.96,,-3.744444,-9.766667,5.205556,0.0,,-14.011111,44.981598
US_CO_08039,2020-01-17,ChIJO6_9uyIjbYcRd5v-9MpmWX4,Q115563,geoId/08039,US,United States of America,CO,Colorado,08039,Elbert County,US,USA,2,,,,,,,25765,12992,12773,2570,3596,2356,2498,3431,4982,3988,1751,593,1411319,39.28,-104.13,4794,80.514286,,,,,6.58,9.3,,,5.42,21.69,7.36,9.68,5.81,26.34,6.58,,38.73,8.52,,0.861111,-8.088889,10.494444,0.0,,-9.672222,45.836728
US_CO_08039,2020-01-18,ChIJO6_9uyIjbYcRd5v-9MpmWX4,Q115563,geoId/08039,US,United States of America,CO,Colorado,08039,Elbert County,US,USA,2,,,,,,,25765,12992,12773,2570,3596,2356,2498,3431,4982,3988,1751,593,1411319,39.28,-104.13,4794,80.514286,,,,,10.31,11.9,,5.55,7.93,15.47,7.93,,9.91,23.4,6.35,10.71,37.28,,,-2.633333,-10.5,7.994444,0.0,,-15.277778,37.839789
US_CO_08039,2020-01-19,ChIJO6_9uyIjbYcRd5v-9MpmWX4,Q115563,geoId/08039,US,United States of America,CO,Colorado,08039,Elbert County,US,USA,2,,,,,,,25765,12992,12773,2570,3596,2356,2498,3431,4982,3988,1751,593,1411319,39.28,-104.13,4794,80.514286,,,,,7.61,8.75,5.33,7.61,5.71,18.65,,,6.85,18.65,5.71,7.23,41.1,,,-3.272222,-10.25,5.633333,0.0,,-13.538889,45.233182
US_CO_08039,2020-01-20,ChIJO6_9uyIjbYcRd5v-9MpmWX4,Q115563,geoId/08039,US,United States of America,CO,Colorado,08039,Elbert County,US,USA,2,,,,,,,25765,12992,12773,2570,3596,2356,2498,3431,4982,3988,1751,593,1411319,39.28,-104.13,4794,80.514286,,,,,8.6,7.04,,5.47,9.38,19.94,7.82,7.82,11.34,19.16,6.65,5.47,41.06,6.65,,-0.993827,-10.376543,10.524691,0.0,,-13.703704,37.942703
US_CO_08039,2020-01-21,ChIJO6_9uyIjbYcRd5v-9MpmWX4,Q115563,geoId/08039,US,United States of America,CO,Colorado,08039,Elbert County,US,USA,2,,,,,,,25765,12992,12773,2570,3596,2356,2498,3431,4982,3988,1751,593,1411319,39.28,-104.13,4794,80.514286,,,,,8.0,11.43,6.86,6.09,8.0,23.62,,8.0,9.52,24.76,9.52,5.33,40.76,5.33,,2.216667,-4.616667,9.133333,0.0,,-9.388889,42.541824
US_CO_08039,2020-01-22,ChIJO6_9uyIjbYcRd5v-9MpmWX4,Q115563,geoId/08039,US,United States of America,CO,Colorado,08039,Elbert County,US,USA,2,,,,,,,25765,12992,12773,2570,3596,2356,2498,3431,4982,3988,1751,593,1411319,39.28,-104.13,4794,80.514286,,,,,6.29,9.44,14.15,,7.47,21.23,6.29,6.68,9.04,32.63,,7.47,43.64,7.86,5.5,4.005556,-2.638889,10.383333,0.0,,-7.822222,42.057725
US_CO_08039,2020-01-23,ChIJO6_9uyIjbYcRd5v-9MpmWX4,Q115563,geoId/08039,US,United States of America,CO,Colorado,08039,Elbert County,US,USA,2,,,,,,,25765,12992,12773,2570,3596,2356,2498,3431,4982,3988,1751,593,1411319,39.28,-104.13,4794,80.514286,,,,,6.46,5.7,8.74,,,25.83,7.22,7.98,,29.25,5.7,,38.37,6.46,7.6,-0.2,-6.016667,9.75,0.0,,-11.455556,42.677405
US_CO_08039,2020-01-24,ChIJO6_9uyIjbYcRd5v-9MpmWX4,Q115563,geoId/08039,US,United States of America,CO,Colorado,08039,Elbert County,US,USA,2,,,,,,,25765,12992,12773,2570,3596,2356,2498,3431,4982,3988,1751,593,1411319,39.28,-104.13,4794,80.514286,,,,,,6.75,7.15,,,27.02,8.74,,5.56,30.6,12.32,,29.01,,7.55,0.783333,-7.122222,11.161111,0.0,,-10.894444,41.455045
US_CO_08039,2020-01-25,ChIJO6_9uyIjbYcRd5v-9MpmWX4,Q115563,geoId/08039,US,United States of America,CO,Colorado,08039,Elbert County,US,USA,2,,,,,,,25765,12992,12773,2570,3596,2356,2498,3431,4982,3988,1751,593,1411319,39.28,-104.13,4794,80.514286,,,,,9.34,12.59,7.31,,,28.84,8.94,7.31,8.12,39.0,6.09,,35.75,7.72,,3.583333,-6.305556,11.372222,0.0,,-9.177778,39.028524
US_CO_08039,2020-01-26,ChIJO6_9uyIjbYcRd5v-9MpmWX4,Q115563,geoId/08039,US,United States of America,CO,Colorado,08039,Elbert County,US,USA,2,,,,,,,25765,12992,12773,2570,3596,2356,2498,3431,4982,3988,1751,593,1411319,39.28,-104.13,4794,80.514286,,,,,7.11,10.86,7.11,6.74,,23.58,5.24,7.11,,32.56,,,36.68,7.49,5.62,2.0,-5.594444,10.977778,0.0,,-8.605556,45.602806
US_CO_08039,2020-01-27,ChIJO6_9uyIjbYcRd5v-9MpmWX4,Q115563,geoId/08039,US,United States of America,CO,Colorado,08039,Elbert County,US,USA,2,,,,,,,25765,12992,12773,2570,3596,2356,2498,3431,4982,3988,1751,593,1411319,39.28,-104.13,4794,80.514286,,,,,7.2,13.26,8.71,6.44,,32.96,10.23,5.3,5.68,36.37,10.61,5.68,42.05,,7.2,1.05,-5.35,9.622222,0.056444,,-7.105556,54.773386
US_CO_08039,2020-01-28,ChIJO6_9uyIjbYcRd5v-9MpmWX4,Q115563,geoId/08039,US,United States of America,CO,Colorado,08039,Elbert County,US,USA,2,,,,,,,25765,12992,12773,2570,3596,2356,2498,3431,4982,3988,1751,593,1411319,39.28,-104.13,4794,80.514286,,,,,11.02,,9.92,5.51,7.71,26.45,11.02,5.14,6.98,35.99,7.71,,37.83,7.35,5.14,-0.705556,-7.816667,5.955556,1.30175,,-6.511111,65.121975
US_CO_08039,2020-01-29,ChIJO6_9uyIjbYcRd5v-9MpmWX4,Q115563,geoId/08039,US,United States of America,CO,Colorado,08039,Elbert County,US,USA,2,,,,,,,25765,12992,12773,2570,3596,2356,2498,3431,4982,3988,1751,593,1411319,39.28,-104.13,4794,80.514286,,,,,9.07,11.71,7.55,,7.55,26.82,8.31,5.67,5.29,27.95,,,33.62,,,-1.483333,-7.961111,5.011111,0.0,,-7.627778,63.211683
US_CO_08039,2020-01-30,ChIJO6_9uyIjbYcRd5v-9MpmWX4,Q115563,geoId/08039,US,United States of America,CO,Colorado,08039,Elbert County,US,USA,2,,,,,,,25765,12992,12773,2570,3596,2356,2498,3431,4982,3988,1751,593,1411319,39.28,-104.13,4794,80.514286,,,,,8.27,6.77,5.64,8.65,6.02,24.82,10.9,5.64,7.9,33.09,6.02,5.26,37.6,5.26,6.02,-1.388889,-8.072222,5.711111,0.225778,,-8.588889,58.841698
US_CO_08039,2020-01-31,ChIJO6_9uyIjbYcRd5v-9MpmWX4,Q115563,geoId/08039,US,United States of America,CO,Colorado,08039,Elbert County,US,USA,2,,,,,,,25765,12992,12773,2570,3596,2356,2498,3431,4982,3988,1751,593,1411319,39.28,-104.13,4794,80.514286,,,,,8.76,11.8,,6.85,6.47,30.84,12.56,,,28.93,6.47,5.71,27.41,6.09,,-1.25,-10.266667,9.877778,0.508,30.48,-11.022222,47.83308
US_CO_08039,2020-02-01,ChIJO6_9uyIjbYcRd5v-9MpmWX4,Q115563,geoId/08039,US,United States of America,CO,Colorado,08039,Elbert County,US,USA,2,,,,,,,25765,12992,12773,2570,3596,2356,2498,3431,4982,3988,1751,593,1411319,39.28,-104.13,4794,80.514286,,,,,10.22,10.22,8.7,5.3,7.19,18.54,7.19,6.81,6.05,28.76,5.68,7.57,26.86,6.43,,5.316667,-6.616667,18.138889,0.0,,-10.472222,31.465491
US_CO_08039,2020-02-02,ChIJO6_9uyIjbYcRd5v-9MpmWX4,Q115563,geoId/08039,US,United States of America,CO,Colorado,08039,Elbert County,US,USA,2,,,,,,,25765,12992,12773,2570,3596,2356,2498,3431,4982,3988,1751,593,1411319,39.28,-104.13,4794,80.514286,,,,,6.81,6.05,6.81,,,22.7,,6.81,5.67,29.5,5.67,,38.2,,,11.166667,-0.627778,20.816667,0.0,,-14.983333,15.011864
US_CO_08039,2020-02-03,ChIJO6_9uyIjbYcRd5v-9MpmWX4,Q115563,geoId/08039,US,United States of America,CO,Colorado,08039,Elbert County,US,USA,2,,,,,,,25765,12992,12773,2570,3596,2356,2498,3431,4982,3988,1751,593,1411319,39.28,-104.13,4794,80.514286,,,,,7.35,6.65,11.9,6.3,8.75,21.01,6.65,6.65,5.6,32.91,4.9,5.95,33.61,,6.3,-0.977778,-7.794444,12.203704,0.326571,30.48,-9.338889,53.664616
US_CO_08039,2020-02-04,ChIJO6_9uyIjbYcRd5v-9MpmWX4,Q115563,geoId/08039,US,United States of America,CO,Colorado,08039,Elbert County,US,USA,2,,,,,,,25765,12992,12773,2570,3596,2356,2498,3431,4982,3988,1751,593,1411319,39.28,-104.13,4794,80.514286,,,,,6.79,7.8,5.77,,8.82,17.3,8.14,,7.13,23.07,8.82,4.75,38.0,,5.09,-11.283333,-14.983333,-6.2,2.00025,44.026667,-14.15,79.548683
US_CO_08039,2020-02-05,ChIJO6_9uyIjbYcRd5v-9MpmWX4,Q115563,geoId/08039,US,United States of America,CO,Colorado,08039,Elbert County,US,USA,2,,,,,,,25765,12992,12773,2570,3596,2356,2498,3431,4982,3988,1751,593,1411319,39.28,-104.13,4794,80.514286,,,,,7.12,7.12,8.99,7.12,7.12,20.97,7.12,,,28.09,8.24,7.12,41.57,5.99,,-13.894444,-21.172222,-4.122222,0.282222,35.56,-18.688889,67.271594
US_CO_08039,2020-02-06,ChIJO6_9uyIjbYcRd5v-9MpmWX4,Q115563,geoId/08039,US,United States of America,CO,Colorado,08039,Elbert County,US,USA,2,,,,,,,25765,12992,12773,2570,3596,2356,2498,3431,4982,3988,1751,593,1411319,39.28,-104.13,4794,80.514286,,,,,10.31,6.63,9.21,,5.53,17.31,8.11,5.89,6.26,25.05,7.37,,32.79,5.89,,-6.072222,-16.388889,1.772222,0.705556,30.48,-13.244444,57.285303
US_CO_08039,2020-02-07,ChIJO6_9uyIjbYcRd5v-9MpmWX4,Q115563,geoId/08039,US,United States of America,CO,Colorado,08039,Elbert County,US,USA,2,,,,,,,25765,12992,12773,2570,3596,2356,2498,3431,4982,3988,1751,593,1411319,39.28,-104.13,4794,80.514286,,,,,6.34,6.34,7.04,7.39,,20.42,8.45,,5.98,20.06,,,36.26,,,-4.655556,-9.188889,0.694444,3.6195,94.615,-6.616667,86.267759
US_CO_08039,2020-02-08,ChIJO6_9uyIjbYcRd5v-9MpmWX4,Q115563,geoId/08039,US,United States of America,CO,Colorado,08039,Elbert County,US,USA,2,,,,,,,25765,12992,12773,2570,3596,2356,2498,3431,4982,3988,1751,593,1411319,39.28,-104.13,4794,80.514286,,,,,,6.72,9.09,,,17.78,,,,26.86,10.27,,39.9,,,-3.672222,-11.483333,7.555556,2.82575,59.69,-7.627778,74.217129
US_CO_08039,2020-02-09,ChIJO6_9uyIjbYcRd5v-9MpmWX4,Q115563,geoId/08039,US,United States of America,CO,Colorado,08039,Elbert County,US,USA,2,,,,,,,25765,12992,12773,2570,3596,2356,2498,3431,4982,3988,1751,593,1411319,39.28,-104.13,4794,80.514286,,,,,7.58,7.94,6.49,5.77,5.77,21.28,7.94,7.21,9.02,27.42,6.49,5.77,37.16,,6.85,-2.266667,-8.183333,6.355556,0.762,64.77,-6.955556,70.521596
US_CO_08039,2020-02-10,ChIJO6_9uyIjbYcRd5v-9MpmWX4,Q115563,geoId/08039,US,United States of America,CO,Colorado,08039,Elbert County,US,USA,2,,,,,,,25765,12992,12773,2570,3596,2356,2498,3431,4982,3988,1751,593,1411319,39.28,-104.13,4794,80.514286,,,,,7.14,7.52,8.64,,8.27,19.55,6.76,,6.76,27.81,,5.64,40.59,6.01,8.27,-5.9,-10.666667,-1.05,0.846667,47.625,-9.338889,76.841564
US_CO_08039,2020-02-11,ChIJO6_9uyIjbYcRd5v-9MpmWX4,Q115563,geoId/08039,US,United States of America,CO,Colorado,08039,Elbert County,US,USA,2,,,,,,,25765,12992,12773,2570,3596,2356,2498,3431,4982,3988,1751,593,1411319,39.28,-104.13,4794,80.514286,,,,,5.8,8.33,5.07,,6.16,21.02,7.25,5.43,8.33,27.18,,,35.87,6.16,,-6.677778,-13.35,-1.288889,1.651,52.705,-9.888889,78.048879
US_CO_08039,2020-02-12,ChIJO6_9uyIjbYcRd5v-9MpmWX4,Q115563,geoId/08039,US,United States of America,CO,Colorado,08039,Elbert County,US,USA,2,,,,,,,25765,12992,12773,2570,3596,2356,2498,3431,4982,3988,1751,593,1411319,39.28,-104.13,4794,80.514286,,,,,10.7,9.96,10.7,8.85,7.01,16.23,,6.27,6.27,21.39,,6.27,43.52,,5.9,-4.722222,-13.116667,0.322222,0.084667,57.785,-11.494444,59.49155
US_CO_08039,2020-02-13,ChIJO6_9uyIjbYcRd5v-9MpmWX4,Q115563,geoId/08039,US,United States of America,CO,Colorado,08039,Elbert County,US,USA,2,,,,,,,25765,12992,12773,2570,3596,2356,2498,3431,4982,3988,1751,593,1411319,39.28,-104.13,4794,80.514286,,,,,5.34,9.91,11.81,5.34,,16.39,10.29,,6.48,19.44,6.1,,43.07,6.1,6.48,-7.572222,-12.561111,-0.005556,1.016,64.77,-9.916667,83.390673
US_CO_08039,2020-02-14,ChIJO6_9uyIjbYcRd5v-9MpmWX4,Q115563,geoId/08039,US,United States of America,CO,Colorado,08039,Elbert County,US,USA,2,,,,,,,25765,12992,12773,2570,3596,2356,2498,3431,4982,3988,1751,593,1411319,39.28,-104.13,4794,80.514286,,,,,,,7.8,6.93,,14.3,6.93,6.5,7.37,23.4,,,40.73,,6.93,-2.505556,-12.866667,10.672222,0.0,73.025,-9.516667,59.171055
US_CO_08039,2020-02-15,ChIJO6_9uyIjbYcRd5v-9MpmWX4,Q115563,geoId/08039,US,United States of America,CO,Colorado,08039,Elbert County,US,USA,2,,,,,,,25765,12992,12773,2570,3596,2356,2498,3431,4982,3988,1751,593,1411319,39.28,-104.13,4794,80.514286,-4,-8,6,,9.6,9.2,5.6,9.2,6.0,17.19,7.6,,7.2,26.79,10.79,6.4,41.98,,6.0,0.788889,-9.388889,10.494444,0.0,55.245,-8.938889,48.476676
US_CO_08039,2020-02-16,ChIJO6_9uyIjbYcRd5v-9MpmWX4,Q115563,geoId/08039,US,United States of America,CO,Colorado,08039,Elbert County,US,USA,2,,,,,,,25765,12992,12773,2570,3596,2356,2498,3431,4982,3988,1751,593,1411319,39.28,-104.13,4794,80.514286,-1,6,-2,,10.13,5.85,7.01,6.63,7.01,13.25,8.57,10.13,,17.15,,5.85,38.98,5.85,,0.638889,-5.983333,9.261111,0.0,54.61,-6.65,58.431385
US_CO_08039,2020-02-17,ChIJO6_9uyIjbYcRd5v-9MpmWX4,Q115563,geoId/08039,US,United States of America,CO,Colorado,08039,Elbert County,US,USA,2,,,,,,,25765,12992,12773,2570,3596,2356,2498,3431,4982,3988,1751,593,1411319,39.28,-104.13,4794,80.514286,-8,,-18,,8.87,7.71,8.48,,8.87,18.13,8.48,6.17,5.79,23.52,7.33,,42.42,6.94,6.17,0.738889,-5.6,9.177778,0.028222,50.8,-5.394444,63.778352
US_CO_08039,2020-02-18,ChIJO6_9uyIjbYcRd5v-9MpmWX4,Q115563,geoId/08039,US,United States of America,CO,Colorado,08039,Elbert County,US,USA,2,,,,,,,25765,12992,12773,2570,3596,2356,2498,3431,4982,3988,1751,593,1411319,39.28,-104.13,4794,80.514286,-5,,0,3,5.64,8.46,6.69,6.69,5.64,15.15,8.81,,,25.37,5.99,,39.46,,,-4.683333,-7.333333,0.055556,1.30175,53.34,-7.95,78.260407
US_CO_08039,2020-02-19,ChIJO6_9uyIjbYcRd5v-9MpmWX4,Q115563,geoId/08039,US,United States of America,CO,Colorado,08039,Elbert County,US,USA,2,,,,,,,25765,12992,12773,2570,3596,2356,2498,3431,4982,3988,1751,593,1411319,39.28,-104.13,4794,80.514286,-6,-12,3,2,6.18,8.0,,,5.82,16.0,10.55,5.46,8.0,23.28,7.64,,44.01,,,-5.733333,-8.461111,-2.361111,0.79375,30.48,-7.677778,86.320745
US_CO_08039,2020-02-20,ChIJO6_9uyIjbYcRd5v-9MpmWX4,Q115563,geoId/08039,US,United States of America,CO,Colorado,08039,Elbert County,US,USA,2,,,,,,,25765,12992,12773,2570,3596,2356,2498,3431,4982,3988,1751,593,1411319,39.28,-104.13,4794,80.514286,0,0,0,0,7.29,9.48,8.02,6.56,6.2,13.13,6.93,6.56,10.21,26.26,,6.2,33.19,5.83,6.2,-8.744444,-15.194444,-1.616667,0.98425,30.48,-12.177778,76.352662
US_CO_08039,2020-02-21,ChIJO6_9uyIjbYcRd5v-9MpmWX4,Q115563,geoId/08039,US,United States of America,CO,Colorado,08039,Elbert County,US,USA,2,,,,,,,25765,12992,12773,2570,3596,2356,2498,3431,4982,3988,1751,593,1411319,39.28,-104.13,4794,80.514286,0,-6,-5,-1,,8.17,12.06,,,9.34,10.5,,5.45,20.23,,,37.73,,,-1.994444,-14.438889,9.62963,0.0254,30.48,-14.288889,38.900838
US_CO_08039,2020-02-22,ChIJO6_9uyIjbYcRd5v-9MpmWX4,Q115563,geoId/08039,US,United States of America,CO,Colorado,08039,Elbert County,US,USA,2,,,,,,,25765,12992,12773,2570,3596,2356,2498,3431,4982,3988,1751,593,1411319,39.28,-104.13,4794,80.514286,9,10,4,,10.64,5.91,,6.7,,18.53,,,5.91,20.11,5.52,,40.6,,6.31,4.461111,-2.544444,11.227778,0.0,30.48,-9.527778,36.341574
US_CO_08039,2020-02-23,ChIJO6_9uyIjbYcRd5v-9MpmWX4,Q115563,geoId/08039,US,United States of America,CO,Colorado,08039,Elbert County,US,USA,2,,,,,,,25765,12992,12773,2570,3596,2356,2498,3431,4982,3988,1751,593,1411319,39.28,-104.13,4794,80.514286,-20,-27,-11,,10.43,8.63,6.47,8.27,6.47,19.78,7.19,,5.39,28.77,6.47,6.11,38.11,,5.03,2.594444,-2.216667,11.105556,0.47625,30.48,-4.011111,62.160112
